Real Sto Return,Running Env Steps,Itration,Real Det Return,Reward Loss,Running Forward KL,Running Update Time,Running Reverse KL
4698.35,5720000,1144,4696.83,-15025.7587890625,43.1141,1144,22.7695
4708.84,5725000,1145,4713.85,-15023.056640625,42.9716,1145,22.3593
4704.76,5730000,1146,4702.82,-15009.7685546875,42.7649,1146,21.7765
4711.97,5735000,1147,4716.24,-15008.3037109375,42.7899,1147,22.4243
4694.55,5740000,1148,4701.46,-14997.365234375,42.7101,1148,21.9932
4634.59,5745000,1149,4639.15,-15250.9970703125,43.015,1149,22.2562
4651.22,5750000,1150,4656.46,-15089.341796875,43.179,1150,21.9018
4686.09,5755000,1151,4683.44,-15086.732421875,42.805,1151,21.9202
4695.86,5760000,1152,4691.72,-15107.66796875,43.1937,1152,22.8108
4713.98,5765000,1153,4692.98,-15152.494140625,42.9819,1153,22.345
4726.34,5770000,1154,4703.44,-15029.916015625,42.6333,1154,21.5388
4676.66,5775000,1155,4673.51,-15103.458984375,42.8176,1155,21.9108
4731.6,5780000,1156,4720.95,-15163.513671875,42.9865,1156,21.8467
4690.61,5785000,1157,4678.73,-15105.0146484375,42.9096,1157,22.0753
4695.66,5790000,1158,4682.81,-15004.1103515625,42.7304,1158,21.2536
4710.68,5795000,1159,4705.58,-15075.931640625,42.9342,1159,21.4699
4743.24,5800000,1160,4726.07,-15078.115234375,42.7804,1160,21.61
4576.15,5805000,1161,4730.92,-15118.326171875,42.9871,1161,21.8939
4730.08,5810000,1162,4721.89,-15012.1748046875,42.7766,1162,21.9974
4712.82,5815000,1163,4711.54,-15084.6796875,42.9285,1163,21.5766
4729.55,5820000,1164,4731.68,-14987.099609375,42.5004,1164,21.2042
4573.71,5825000,1165,4730.32,-15034.41015625,42.2933,1165,21.1857
4582.56,5830000,1166,4728.34,-15035.6845703125,42.5757,1166,21.3898
4557.47,5835000,1167,4726.76,-15115.3115234375,42.4127,1167,21.6374
4728.79,5840000,1168,4729.44,-15080.6572265625,42.2771,1168,21.3137
4576.26,5845000,1169,4726.21,-15076.3349609375,42.8648,1169,21.512
4736.59,5850000,1170,4737.37,-15017.8046875,42.3195,1170,21.599
4619.62,5855000,1171,4737.12,-14985.806640625,42.2944,1171,21.0604
4709.98,5860000,1172,4713.37,-14947.65625,42.3458,1172,21.3077
4700.5,5865000,1173,4707.1,-15128.3203125,42.6161,1173,21.7047
4584.07,5870000,1174,4743.27,-15130.8994140625,42.7843,1174,21.7361
4723.24,5875000,1175,4707.26,-15007.4140625,42.328,1175,21.1126
4716.18,5880000,1176,4710.78,-15081.78125,42.5335,1176,21.0612
4713.53,5885000,1177,4707.88,-14925.87890625,42.5642,1177,21.1846
4728.63,5890000,1178,4730.18,-14919.6455078125,42.5472,1178,21.0952
4720.43,5895000,1179,4707.28,-14909.3095703125,42.5705,1179,21.2822
4718.42,5900000,1180,4714.5,-14895.755859375,42.754,1180,21.0929
4723.96,5905000,1181,4731.8,-15070.728515625,42.4691,1181,21.2812
4740.03,5910000,1182,4742.06,-14872.359375,42.3137,1182,20.9636
4747.28,5915000,1183,4748.96,-15084.4443359375,42.5563,1183,21.1869
4716.09,5920000,1184,4713.66,-14896.3203125,42.1674,1184,20.091
4746.14,5925000,1185,4742.63,-14938.0107421875,42.3911,1185,21.0399
4726.15,5930000,1186,4735.87,-14805.6201171875,42.652,1186,19.9106
4546.12,5935000,1187,4751.7,-14936.427734375,42.5037,1187,20.4193
4711.84,5940000,1188,4712.47,-15066.712890625,42.3259,1188,20.3837
4553.16,5945000,1189,4734.78,-15070.44140625,42.6598,1189,20.8516
4730.63,5950000,1190,4742.06,-15196.1962890625,42.7338,1190,21.0222
4741.48,5955000,1191,4752.64,-15140.544921875,42.9675,1191,20.7245
4714.39,5960000,1192,4754.64,-15018.845703125,42.0303,1192,19.8433
4643.57,5965000,1193,4756.88,-15178.8828125,42.4235,1193,20.5133
4729.41,5970000,1194,4772.03,-15159.1591796875,42.2845,1194,21.0945
4754.23,5975000,1195,4765.21,-15183.46484375,42.7253,1195,21.1477
4771.16,5980000,1196,4776.93,-15116.2607421875,43.0178,1196,21.0543
4530.84,5985000,1197,4786.94,-15080.9482421875,42.7595,1197,21.5909
4641.11,5990000,1198,4773.66,-14900.1044921875,42.4811,1198,19.9841
4779.95,5995000,1199,4783.46,-14550.716796875,42.7331,1199,19.6084
4765.2,6000000,1200,4773.6,-15068.263671875,42.8854,1200,20.9536
4753.03,6005000,1201,4763.54,-14860.9619140625,42.6101,1201,19.8283
4764.71,6010000,1202,4796.06,-14729.345703125,42.5628,1202,19.9865
4768.13,6015000,1203,4800.15,-14869.958984375,42.6077,1203,20.2021
4777.44,6020000,1204,4803.72,-14609.86328125,42.4243,1204,19.3131
4777.39,6025000,1205,4809.59,-14875.1748046875,42.5196,1205,19.818
4796.07,6030000,1206,4828.38,-14944.599609375,42.4515,1206,20.0049
4776.52,6035000,1207,4818.43,-14938.970703125,42.4738,1207,19.2251
4554.33,6040000,1208,4824.47,-14824.8515625,42.4066,1208,18.8436
4344.15,6045000,1209,4847.5,-15091.01953125,42.995,1209,19.4733
4676.1,6050000,1210,4819.05,-14844.96875,42.243,1210,19.2947
4760.52,6055000,1211,4819.47,-15148.8525390625,42.4832,1211,20.7118
4756.64,6060000,1212,4815.76,-14990.23828125,42.7074,1212,20.6315
4790.31,6065000,1213,4856.82,-15120.2626953125,42.4997,1213,21.0101
4768.03,6070000,1214,4811.81,-15068.3330078125,42.3819,1214,20.3441
4794.5,6075000,1215,4826.37,-15130.8818359375,42.5843,1215,21.113
4456.69,6080000,1216,4827.07,-15207.255859375,42.243,1216,20.9907
4750.67,6085000,1217,4833.89,-15060.6787109375,42.4054,1217,20.6193
4490.62,6090000,1218,4789.79,-15125.16015625,42.1172,1218,20.8972
4581.72,6095000,1219,4796.91,-15084.8486328125,42.6415,1219,20.3682
4592.45,6100000,1220,4836.46,-15073.58203125,42.1961,1220,20.7943
4801.08,6105000,1221,4836.21,-15424.5869140625,42.5302,1221,22.5484
4716.49,6110000,1222,4818.04,-15279.3505859375,42.9385,1222,21.3131
4741.41,6115000,1223,4793.21,-15349.2802734375,42.689,1223,21.683
4774.02,6120000,1224,4778.27,-15093.2822265625,42.4752,1224,20.7796
4777.56,6125000,1225,4793.25,-15276.5673828125,42.5093,1225,20.2597
4783.09,6130000,1226,4806.92,-15407.8232421875,42.5863,1226,21.7456
4438.45,6135000,1227,4818.23,-15135.05859375,42.2416,1227,19.7164
4813.88,6140000,1228,4830.48,-15123.51171875,42.6818,1228,19.2263
4627.43,6145000,1229,4808.87,-15085.0478515625,42.4264,1229,20.6697
4663.54,6150000,1230,4788.75,-15291.736328125,42.6803,1230,20.9167
4540.9,6155000,1231,4815.36,-15334.2919921875,42.8585,1231,21.6477
4770.64,6160000,1232,4783.81,-15241.5361328125,42.4039,1232,20.8341
4782.8,6165000,1233,4777.96,-15441.3759765625,42.7458,1233,21.466
4714.77,6170000,1234,4787.31,-15269.4384765625,42.5098,1234,20.4233
4821.68,6175000,1235,4826.38,-15321.916015625,42.6262,1235,21.1928
4802.3,6180000,1236,4817.17,-15519.58203125,42.8137,1236,21.7568
4637.59,6185000,1237,4794.32,-15551.767578125,43.0082,1237,21.1336
4792.84,6190000,1238,4802.74,-15507.03125,42.7496,1238,21.678
4728.84,6195000,1239,4796.17,-15622.0302734375,42.8791,1239,21.3661
4818.15,6200000,1240,4831.17,-15622.20703125,43.4629,1240,21.8423
4768.52,6205000,1241,4778.13,-15562.7705078125,42.6499,1241,20.7965
4754.57,6210000,1242,4760.66,-15394.294921875,42.6557,1242,19.9057
4763.53,6215000,1243,4785.34,-15438.767578125,42.4555,1243,20.3924
4778.47,6220000,1244,4801.44,-15580.3134765625,42.8262,1244,21.4388
4605.84,6225000,1245,4770.81,-15560.880859375,42.8734,1245,20.7695
4783.32,6230000,1246,4797.21,-15441.0361328125,42.7096,1246,20.3346
4786.53,6235000,1247,4818.43,-15597.5146484375,42.5208,1247,21.4911
4641.45,6240000,1248,4804.47,-15628.40625,42.6581,1248,21.6088
4656.16,6245000,1249,4800.81,-15612.41796875,42.8886,1249,21.7266
4741.94,6250000,1250,4777.47,-15543.3671875,42.4818,1250,21.2859
4754.5,6255000,1251,4789.63,-15668.365234375,42.934,1251,21.6461
4778.84,6260000,1252,4786.65,-15604.65234375,42.5219,1252,21.4865
4750.91,6265000,1253,4784.71,-15584.787109375,42.837,1253,21.573
4774.84,6270000,1254,4784.01,-15555.841796875,42.6945,1254,21.6347
4786.33,6275000,1255,4805.88,-15767.0078125,42.9,1255,22.7491
4625.37,6280000,1256,4782.21,-15425.9794921875,42.5224,1256,20.1777
4767.52,6285000,1257,4768.25,-15657.154296875,42.6784,1257,21.7118
4755.94,6290000,1258,4778.18,-15468.7578125,42.4571,1258,21.1651
4764.75,6295000,1259,4754.54,-15574.306640625,42.3809,1259,21.3282
4737.13,6300000,1260,4718.19,-15663.2998046875,42.3059,1260,21.4955
4737.95,6305000,1261,4749.54,-15658.9833984375,42.4921,1261,21.2637
4731.21,6310000,1262,4749.34,-15814.4970703125,42.9833,1262,21.7809
4731.39,6315000,1263,4767.15,-15784.6396484375,42.7801,1263,21.7674
4426.42,6320000,1264,4777.39,-15632.90625,42.5075,1264,21.2487
4741.63,6325000,1265,4758.81,-15642.9384765625,42.436,1265,20.9314
4597.1,6330000,1266,4757.56,-15637.763671875,42.0895,1266,20.8522
4568.48,6335000,1267,4742.98,-15638.19140625,42.4303,1267,21.0147
4587.1,6340000,1268,4764.99,-15432.85546875,41.9737,1268,20.4246
4538.08,6345000,1269,4730.21,-15613.3837890625,42.1017,1269,20.1789
4542.27,6350000,1270,4750.0,-15581.546875,42.1405,1270,19.6326
4552.36,6355000,1271,4727.72,-15573.3681640625,41.9951,1271,19.8971
4743.62,6360000,1272,4767.38,-15620.3349609375,42.222,1272,19.7863
4724.66,6365000,1273,4729.21,-15442.943359375,42.1103,1273,19.2868
4492.83,6370000,1274,4713.5,-15703.8994140625,42.0108,1274,19.619
4698.32,6375000,1275,4692.47,-15716.859375,42.4787,1275,20.0963
4518.17,6380000,1276,4739.2,-15839.12890625,42.228,1276,20.3966
4505.0,6385000,1277,4737.83,-15731.67578125,42.4072,1277,20.3779
4629.0,6390000,1278,4736.88,-15801.12890625,42.1105,1278,20.4985
4500.24,6395000,1279,4730.74,-15618.2802734375,42.3167,1279,19.9881
4563.05,6400000,1280,4691.38,-15834.126953125,41.9465,1280,19.9471
4499.39,6405000,1281,4719.82,-15739.095703125,42.0782,1281,19.1294
4631.43,6410000,1282,4704.18,-15731.787109375,42.0762,1282,20.7364
4293.67,6415000,1283,4727.93,-15643.2109375,41.943,1283,18.7442
4086.65,6420000,1284,4690.31,-15935.3623046875,41.9023,1284,18.902
4480.19,6425000,1285,4714.82,-15313.91796875,41.6603,1285,18.4217
4305.3,6430000,1286,4722.38,-15650.29296875,41.8981,1286,19.0039
4219.06,6435000,1287,4682.32,-15852.7431640625,42.1689,1287,18.5984
4422.59,6440000,1288,4662.73,-15356.9736328125,41.6247,1288,17.6698
4610.0,6445000,1289,4670.99,-15413.236328125,41.8297,1289,17.5568
4677.38,6450000,1290,4663.48,-15350.1455078125,41.6428,1290,17.3333
4599.47,6455000,1291,4608.86,-15362.74609375,42.0181,1291,18.5058
4615.97,6460000,1292,4647.02,-15357.91796875,41.5326,1292,17.7588
4581.91,6465000,1293,4647.61,-15320.2001953125,41.2705,1293,17.5164
4373.83,6470000,1294,4643.87,-15498.6435546875,42.0018,1294,17.8086
4595.2,6475000,1295,4636.34,-15336.3232421875,41.3555,1295,17.7152
4546.67,6480000,1296,4626.7,-15221.4072265625,41.4793,1296,16.8743
4654.77,6485000,1297,4669.18,-15284.111328125,41.4488,1297,17.3844
4391.21,6490000,1298,4641.11,-15538.1396484375,41.5917,1298,17.728
4369.15,6495000,1299,4700.18,-15293.474609375,41.8563,1299,16.8271
4500.71,6500000,1300,4675.11,-15537.240234375,41.6095,1300,17.6009
4417.14,6505000,1301,4690.58,-15265.796875,41.4922,1301,17.352
4280.91,6510000,1302,4682.86,-15297.7978515625,41.5121,1302,17.1232
4439.87,6515000,1303,4694.54,-14854.5,41.7597,1303,16.3176
4529.29,6520000,1304,4661.33,-15294.52734375,41.1335,1304,16.8433
4083.33,6525000,1305,4723.74,-15250.6865234375,41.4277,1305,16.675
3943.73,6530000,1306,4728.95,-14534.4736328125,42.1341,1306,16.6631
4368.62,6535000,1307,4727.82,-15326.013671875,41.3611,1307,17.1893
4116.16,6540000,1308,4738.3,-15358.2060546875,41.5094,1308,17.5007
4118.59,6545000,1309,4740.57,-15343.2734375,41.2497,1309,16.8103
4158.13,6550000,1310,4728.01,-15178.62109375,41.6776,1310,15.9779
4596.4,6555000,1311,4691.22,-15489.2802734375,41.7358,1311,17.0534
4521.3,6560000,1312,4707.94,-15206.6474609375,41.3527,1312,17.4515
4032.53,6565000,1313,4665.43,-15247.228515625,41.4464,1313,16.458
4272.4,6570000,1314,4688.36,-15210.5615234375,41.3619,1314,16.0804
4068.27,6575000,1315,4694.14,-15047.2509765625,41.2805,1315,15.5052
3634.7,6580000,1316,4675.5,-14651.2255859375,41.7157,1316,15.3235
3766.47,6585000,1317,4643.64,-14112.052734375,41.9327,1317,15.173
4322.09,6590000,1318,4681.95,-15226.3583984375,40.9942,1318,16.3596
4021.83,6595000,1319,4633.98,-15078.970703125,41.2264,1319,15.4328
4170.4,6600000,1320,4651.23,-14521.7841796875,41.1832,1320,14.5153
3201.12,6605000,1321,4607.99,-14709.6328125,41.7412,1321,14.3604
3714.67,6610000,1322,4588.14,-15094.9150390625,41.3546,1322,15.3706
3964.98,6615000,1323,4579.36,-15216.373046875,41.6757,1323,15.2131
4276.86,6620000,1324,4668.18,-14528.80078125,41.1393,1324,14.7448
3609.77,6625000,1325,4620.22,-13930.916015625,41.643,1325,14.1401
3772.03,6630000,1326,4638.86,-14650.888671875,41.7782,1326,14.3301
4172.64,6635000,1327,4655.14,-15126.4931640625,41.3415,1327,15.7413
4103.69,6640000,1328,4637.14,-15159.611328125,41.5417,1328,15.664
4139.7,6645000,1329,4651.52,-15121.0361328125,41.1646,1329,15.8307
4185.37,6650000,1330,4641.08,-14644.2587890625,41.8328,1330,15.1595
4137.4,6655000,1331,4707.88,-15169.8984375,41.0357,1331,15.9748
4042.98,6660000,1332,4667.69,-14761.6767578125,41.7611,1332,14.9464
4131.4,6665000,1333,4676.69,-14677.9267578125,41.9183,1333,15.0312
3995.88,6670000,1334,4654.58,-14712.30078125,41.8247,1334,14.4898
3726.79,6675000,1335,4669.65,-14766.9873046875,41.9764,1335,15.1298
3454.28,6680000,1336,4681.96,-14709.466796875,42.3619,1336,14.8738
3581.99,6685000,1337,4649.13,-15086.3740234375,41.6522,1337,16.0099
4076.62,6690000,1338,4673.85,-14969.8603515625,41.9561,1338,14.6937
4231.36,6695000,1339,4627.57,-15089.5458984375,41.4212,1339,15.2194
4018.34,6700000,1340,4631.93,-15302.9345703125,41.5054,1340,15.196
4387.38,6705000,1341,4624.09,-15119.4130859375,42.0229,1341,15.0802
4048.71,6710000,1342,4618.38,-15399.7822265625,41.1226,1342,16.4408
4409.34,6715000,1343,4632.65,-15155.6298828125,41.3498,1343,15.9695
4062.01,6720000,1344,4651.03,-15142.353515625,41.4744,1344,15.154
4021.65,6725000,1345,4644.96,-15403.71484375,41.4619,1345,15.7012
4432.45,6730000,1346,4658.94,-15571.0732421875,41.5518,1346,17.0748
4250.93,6735000,1347,4651.01,-15447.767578125,41.3319,1347,17.0881
4307.98,6740000,1348,4663.95,-15198.6923828125,41.7997,1348,15.7364
4465.83,6745000,1349,4685.1,-15288.8544921875,41.4843,1349,16.6333
3925.01,6750000,1350,4623.46,-15022.9697265625,42.102,1350,14.5092
4486.61,6755000,1351,4683.66,-15542.3662109375,41.5225,1351,15.8757
4034.58,6760000,1352,4650.57,-15365.4599609375,41.0661,1352,15.6361
4246.44,6765000,1353,4665.65,-15301.5029296875,41.3064,1353,16.2079
4237.79,6770000,1354,4675.95,-15410.701171875,41.3214,1354,15.9383
4290.09,6775000,1355,4658.27,-15281.8798828125,41.1361,1355,16.0879
4428.29,6780000,1356,4662.76,-15258.48046875,41.5065,1356,15.9805
4442.89,6785000,1357,4693.51,-15336.994140625,41.1864,1357,16.711
4481.82,6790000,1358,4701.16,-15324.125,41.6937,1358,16.8873
4595.15,6795000,1359,4681.34,-15617.7158203125,41.3645,1359,17.6416
3968.66,6800000,1360,4703.37,-15384.5732421875,41.2177,1360,16.5326
4252.26,6805000,1361,4706.85,-15524.1962890625,41.1409,1361,17.2547
4594.07,6810000,1362,4701.64,-15570.9130859375,41.3102,1362,17.1072
4328.74,6815000,1363,4735.81,-15330.73046875,41.4025,1363,17.0209
4543.25,6820000,1364,4710.28,-15343.8662109375,41.2235,1364,16.4201
4482.56,6825000,1365,4697.87,-15371.564453125,41.3063,1365,16.8431
4633.89,6830000,1366,4702.92,-15314.7255859375,40.9313,1366,16.5055
4479.0,6835000,1367,4712.53,-15536.638671875,41.7562,1367,15.9617
4455.76,6840000,1368,4703.83,-15449.5546875,41.497,1368,15.7713
4580.34,6845000,1369,4695.69,-15515.1748046875,41.2401,1369,16.3701
4536.92,6850000,1370,4701.79,-15556.6201171875,41.0399,1370,17.039
4517.48,6855000,1371,4684.68,-15583.6416015625,41.7361,1371,16.6305
4327.7,6860000,1372,4685.75,-15561.841796875,41.1235,1372,17.404
4442.57,6865000,1373,4674.99,-15624.1884765625,41.2737,1373,16.971
4377.19,6870000,1374,4656.3,-15630.8369140625,41.0209,1374,16.8714
4648.27,6875000,1375,4716.15,-15617.810546875,41.6942,1375,16.4675
4648.41,6880000,1376,4718.59,-15514.798828125,41.8085,1376,16.4162
4614.43,6885000,1377,4667.13,-15696.787109375,41.3662,1377,16.2148
4627.72,6890000,1378,4708.06,-15811.400390625,41.7041,1378,17.5106
4406.01,6895000,1379,4724.57,-15447.8447265625,41.759,1379,15.5324
4649.31,6900000,1380,4732.38,-15649.146484375,41.7078,1380,16.1289
4510.51,6905000,1381,4712.69,-15811.5009765625,41.4151,1381,16.8678
4617.16,6910000,1382,4722.01,-15823.603515625,41.6085,1382,17.7193
4686.11,6915000,1383,4764.54,-15705.5283203125,41.3418,1383,17.9754
4430.07,6920000,1384,4749.96,-15687.5439453125,41.767,1384,16.6079
4682.76,6925000,1385,4768.4,-15655.86328125,41.3072,1385,16.96
4385.15,6930000,1386,4774.92,-15744.05078125,41.5542,1386,16.9309
4477.67,6935000,1387,4769.36,-15678.998046875,41.8975,1387,16.485
4662.56,6940000,1388,4758.25,-15643.8125,41.6937,1388,17.1581
4639.5,6945000,1389,4719.19,-15683.6826171875,41.5782,1389,16.9656
4645.48,6950000,1390,4761.46,-15607.0419921875,41.6204,1390,16.74
4566.4,6955000,1391,4801.09,-15443.0537109375,41.8609,1391,17.1146
4001.27,6960000,1392,4764.59,-15727.232421875,41.2545,1392,17.0994
4338.28,6965000,1393,4770.1,-15723.533203125,41.5461,1393,16.4717
4012.29,6970000,1394,4753.02,-15848.3408203125,41.4454,1394,16.2871
4653.06,6975000,1395,4766.78,-15838.3447265625,41.4333,1395,16.9222
4693.71,6980000,1396,4770.79,-15613.1650390625,41.7017,1396,16.8332
4493.29,6985000,1397,4735.26,-15681.802734375,41.5133,1397,16.3857
4673.12,6990000,1398,4757.57,-15684.9482421875,41.6719,1398,16.2779
4397.34,6995000,1399,4767.85,-15615.3388671875,41.1916,1399,16.2824
4307.38,7000000,1400,4767.87,-15841.61328125,41.5689,1400,16.826
4424.14,7005000,1401,4752.43,-15814.291015625,41.3406,1401,16.9856
4634.83,7010000,1402,4733.08,-15675.21484375,41.197,1402,16.6703
4581.91,7015000,1403,4762.56,-15346.7998046875,41.2843,1403,15.5671
4536.95,7020000,1404,4754.98,-15499.6640625,41.4736,1404,15.9026
4545.49,7025000,1405,4784.84,-15736.3125,41.2023,1405,16.6444
4667.66,7030000,1406,4736.4,-15615.0703125,41.6003,1406,16.1192
4137.2,7035000,1407,4754.9,-15260.826171875,41.6572,1407,14.8637
4099.2,7040000,1408,4776.4,-15629.7412109375,41.1081,1408,16.2418
4518.56,7045000,1409,4756.59,-15749.205078125,40.8891,1409,16.7582
4658.74,7050000,1410,4790.92,-15777.1552734375,41.7466,1410,17.9094
4526.32,7055000,1411,4742.06,-15817.2705078125,41.3738,1411,16.6597
4554.44,7060000,1412,4790.64,-15764.1298828125,41.4199,1412,16.8866
4545.0,7065000,1413,4775.68,-15723.294921875,41.4109,1413,16.8979
4483.71,7070000,1414,4783.34,-15710.28125,41.3897,1414,16.7632
3566.84,7075000,1415,4793.62,-15165.4716796875,41.8236,1415,16.9203
4681.28,7080000,1416,4764.71,-15700.037109375,41.516,1416,17.2046
4665.42,7085000,1417,4777.51,-15629.5322265625,40.7708,1417,16.209
4504.66,7090000,1418,4746.17,-15743.6904296875,41.1717,1418,16.571
4607.21,7095000,1419,4790.46,-15375.04296875,40.7557,1419,15.7142
3950.22,7100000,1420,4745.3,-15683.8955078125,41.4145,1420,16.447
4602.28,7105000,1421,4769.19,-15708.318359375,41.1319,1421,16.2484
4205.69,7110000,1422,4780.72,-15678.13671875,41.5768,1422,17.1081
3860.98,7115000,1423,4792.15,-15855.9013671875,41.6288,1423,17.3185
4648.82,7120000,1424,4777.04,-15857.220703125,41.5122,1424,17.3674
4369.61,7125000,1425,4761.44,-15847.1689453125,40.9657,1425,16.5538
4706.83,7130000,1426,4785.07,-15775.0966796875,41.7341,1426,16.6864
4345.67,7135000,1427,4809.98,-15829.197265625,41.4092,1427,17.1892
4299.64,7140000,1428,4795.86,-15803.125,41.6344,1428,17.7603
4383.82,7145000,1429,4788.99,-15780.2431640625,41.1633,1429,16.4689
4189.29,7150000,1430,4766.86,-16175.5087890625,41.5712,1430,17.374
4659.13,7155000,1431,4771.57,-15778.8349609375,41.0369,1431,16.2746
4605.95,7160000,1432,4791.98,-16030.7822265625,41.4344,1432,17.3992
4276.87,7165000,1433,4786.83,-15889.953125,41.6869,1433,16.844
4240.24,7170000,1434,4746.35,-15869.3505859375,41.6919,1434,16.6185
4621.97,7175000,1435,4806.67,-15828.201171875,41.3764,1435,16.3533
4637.3,7180000,1436,4748.19,-15628.4658203125,41.3805,1436,15.8013
4676.65,7185000,1437,4792.38,-15806.55078125,41.1428,1437,15.8822
4294.4,7190000,1438,4791.46,-15799.6123046875,41.3547,1438,16.5022
4037.4,7195000,1439,4794.38,-15846.4541015625,41.0232,1439,16.3903
3798.37,7200000,1440,4839.85,-15865.830078125,41.4464,1440,16.7064
4271.54,7205000,1441,4792.84,-15841.1396484375,42.0511,1441,17.248
4529.62,7210000,1442,4805.05,-15961.8974609375,41.5724,1442,16.6655
4138.84,7215000,1443,4805.1,-16161.6416015625,41.8086,1443,17.2926
4445.46,7220000,1444,4799.41,-16063.5947265625,41.4483,1444,17.2289
3768.2,7225000,1445,4794.04,-15851.220703125,41.6021,1445,16.5182
4205.14,7230000,1446,4779.94,-15946.537109375,41.9689,1446,16.6912
4405.35,7235000,1447,4819.16,-16121.7060546875,42.0392,1447,17.6545
4312.3,7240000,1448,4799.64,-16135.158203125,41.5143,1448,17.1129
4185.85,7245000,1449,4785.39,-16096.3935546875,41.6731,1449,16.9787
4283.59,7250000,1450,4798.62,-16172.6953125,41.8777,1450,17.3378
4704.09,7255000,1451,4803.89,-16124.263671875,41.8175,1451,16.8615
4241.2,7260000,1452,4821.99,-16077.6171875,41.445,1452,17.1943
4654.52,7265000,1453,4787.33,-16148.123046875,42.4279,1453,17.0666
4704.85,7270000,1454,4797.24,-16197.2216796875,41.8193,1454,17.4291
3702.2,7275000,1455,4779.14,-15987.5927734375,41.877,1455,17.0864
4715.02,7280000,1456,4793.87,-16347.7685546875,42.36,1456,18.1296
4313.94,7285000,1457,4812.99,-16218.3212890625,41.4944,1457,17.9959
4308.59,7290000,1458,4792.14,-16151.1533203125,41.7569,1458,17.0473
4091.96,7295000,1459,4791.59,-16316.8828125,42.3637,1459,18.3151
4329.11,7300000,1460,4826.12,-16192.94921875,41.9342,1460,18.2439
4208.51,7305000,1461,4820.06,-16183.2890625,41.9369,1461,17.6061
4116.18,7310000,1462,4805.41,-16363.59765625,42.9152,1462,19.0859
3894.36,7315000,1463,4791.35,-16301.7578125,42.503,1463,18.5362
4100.18,7320000,1464,4798.87,-16321.9453125,41.9735,1464,18.221
4271.4,7325000,1465,4809.67,-16397.138671875,42.2161,1465,18.6015
4205.17,7330000,1466,4817.77,-16256.986328125,41.9041,1466,17.5047
4077.54,7335000,1467,4817.92,-16129.3447265625,42.8547,1467,17.6274
3382.58,7340000,1468,4798.33,-16550.59765625,42.8359,1468,20.0723
3689.8,7345000,1469,4798.64,-16439.953125,42.5732,1469,18.9469
4226.23,7350000,1470,4806.22,-16241.7470703125,42.3641,1470,18.1242
3888.23,7355000,1471,4794.96,-16454.947265625,42.9955,1471,20.3772
3818.17,7360000,1472,4800.64,-16361.7900390625,41.9963,1472,18.9683
4314.27,7365000,1473,4818.98,-16560.216796875,42.8219,1473,20.0281
4105.3,7370000,1474,4827.55,-16389.923828125,42.6,1474,19.1985
4145.48,7375000,1475,4778.2,-16244.47265625,42.2372,1475,18.034
4300.74,7380000,1476,4791.82,-16322.2216796875,42.9267,1476,18.7187
4376.49,7385000,1477,4799.05,-16320.5703125,42.1847,1477,19.0806
4095.35,7390000,1478,4773.27,-16301.6435546875,42.437,1478,18.1412
4302.91,7395000,1479,4783.35,-16443.009765625,42.899,1479,20.5903
4297.54,7400000,1480,4783.17,-16339.4599609375,41.9495,1480,18.4316
4482.04,7405000,1481,4794.11,-16375.556640625,42.1421,1481,18.5018
4690.34,7410000,1482,4795.1,-16465.369140625,42.2346,1482,19.1773
4480.69,7415000,1483,4786.67,-16354.416015625,41.5796,1483,18.0641
4541.93,7420000,1484,4792.3,-16362.873046875,41.9425,1484,19.176
4265.03,7425000,1485,4784.01,-16320.705078125,41.915,1485,17.9656
4273.19,7430000,1486,4762.08,-16519.482421875,42.0446,1486,19.4181
4658.71,7435000,1487,4779.37,-16332.0654296875,41.8852,1487,18.4754
4294.59,7440000,1488,4780.42,-16388.646484375,41.9013,1488,18.2098
4277.99,7445000,1489,4812.71,-16496.28125,41.787,1489,18.6295
4297.12,7450000,1490,4821.48,-16695.384765625,41.9638,1490,19.9439
4275.06,7455000,1491,4802.69,-16511.162109375,42.405,1491,19.6765
4686.49,7460000,1492,4809.59,-16221.265625,41.1487,1492,17.6208
4487.7,7465000,1493,4819.79,-16164.6923828125,42.4093,1493,19.7922
4502.82,7470000,1494,4831.91,-16196.1708984375,42.054,1494,18.0387
4243.73,7475000,1495,4817.54,-16258.15625,41.6103,1495,18.4464
4295.33,7480000,1496,4808.65,-16392.0078125,41.9987,1496,18.7409
4696.55,7485000,1497,4812.39,-16154.0751953125,41.6601,1497,18.2427
4297.78,7490000,1498,4796.47,-16386.6640625,41.9345,1498,18.6313
4337.75,7495000,1499,4808.53,-16155.365234375,41.5794,1499,17.8797
