Reward Loss,Real Sto Return,Running Env Steps,Running Reverse KL,Real Det Return,Itration,Running Forward KL,Running Update Time
-24479.466796875,4057.02,1945000,19.8526,4071.13,389,44.4261,389
-24747.599609375,4081.31,1950000,19.0629,3995.94,390,44.7136,390
-25124.224609375,4071.43,1955000,19.3775,3851.68,391,44.3446,391
-26409.095703125,4020.56,1960000,19.0489,3628.67,392,44.5891,392
-25725.38671875,3967.17,1965000,18.9978,3814.0,393,44.6579,393
-25924.443359375,4002.55,1970000,19.0418,3844.85,394,44.6535,394
-26529.712890625,4017.32,1975000,19.2351,3945.27,395,44.4662,395
-26563.25,4033.22,1980000,19.1021,3901.9,396,44.7101,396
-25595.091796875,4068.87,1985000,19.9295,4148.91,397,44.7946,397
-25575.232421875,4055.29,1990000,18.8155,4020.24,398,44.1348,398
-26301.076171875,4030.3,1995000,19.7502,4096.29,399,44.3608,399
-26336.783203125,4038.24,2000000,19.2298,4100.17,400,44.4481,400
-26449.02734375,4013.92,2005000,18.5378,4067.49,401,43.8145,401
-27036.73828125,3956.75,2010000,19.4885,4097.15,402,44.6231,402
-26790.072265625,4125.29,2015000,18.9315,4140.62,403,44.3657,403
-26558.990234375,4079.25,2020000,19.0106,4134.84,404,44.4225,404
-26883.40234375,3988.87,2025000,18.4909,4076.84,405,44.3015,405
-27448.8984375,4037.86,2030000,18.8802,4061.34,406,44.0185,406
-27272.150390625,3934.95,2035000,18.9846,3997.48,407,44.4968,407
-27323.859375,3929.42,2040000,18.9689,3879.3,408,43.9636,408
-27423.716796875,4054.16,2045000,18.8425,4049.42,409,44.3002,409
-26771.455078125,3980.64,2050000,18.5937,4031.83,410,44.0654,410
-27796.28125,3970.58,2055000,17.7737,4022.27,411,44.0078,411
-27077.7421875,4038.08,2060000,18.0203,4077.83,412,44.1923,412
-26522.185546875,4073.93,2065000,17.8727,4137.21,413,43.9411,413
-27327.455078125,4118.01,2070000,18.4753,4096.06,414,43.9272,414
-27418.96875,4096.72,2075000,19.2927,4111.97,415,44.2211,415
-28088.341796875,4017.91,2080000,17.4619,4014.59,416,43.6807,416
-28232.861328125,3978.09,2085000,17.8385,4085.26,417,43.7259,417
-29031.720703125,4044.25,2090000,17.5803,4026.89,418,44.0124,418
-29060.3671875,4049.08,2095000,17.4701,3960.76,419,43.8216,419
-28405.33984375,4063.38,2100000,17.7729,4088.11,420,43.6823,420
-28372.212890625,4026.63,2105000,18.0086,4016.75,421,43.869,421
-29129.162109375,4035.8,2110000,17.8768,4010.09,422,43.7655,422
-28746.51171875,3932.8,2115000,17.4959,4009.17,423,44.0529,423
-28725.57421875,4066.04,2120000,18.5012,4100.67,424,44.0656,424
-29421.20703125,4034.74,2125000,17.5688,4009.58,425,43.8129,425
-29440.4921875,4033.18,2130000,18.0923,4053.28,426,43.8446,426
-30332.583984375,4080.9,2135000,18.7863,4073.91,427,44.1235,427
-29661.673828125,4056.78,2140000,18.676,4085.97,428,44.0644,428
-30061.662109375,4071.15,2145000,18.7019,4050.31,429,44.4392,429
-29518.205078125,4043.52,2150000,18.6641,4082.04,430,44.4223,430
-29700.814453125,4009.65,2155000,18.8858,4094.44,431,44.185,431
-30123.1328125,4068.45,2160000,19.1538,4110.81,432,44.1978,432
-30659.0546875,4029.39,2165000,19.011,3960.88,433,44.0996,433
-29947.302734375,4072.79,2170000,18.8066,4107.44,434,44.4259,434
-29295.72265625,4031.78,2175000,18.3303,4031.38,435,43.8608,435
-31215.181640625,4055.3,2180000,18.401,4025.47,436,44.2612,436
-30198.92578125,4064.19,2185000,18.5312,4072.52,437,44.1266,437
-29794.619140625,4045.21,2190000,18.6825,4131.8,438,44.3503,438
-30194.033203125,4032.16,2195000,18.8687,4078.54,439,44.3939,439
-30095.44921875,4004.15,2200000,18.7641,4088.91,440,44.0371,440
-31300.94140625,3987.96,2205000,18.4815,4054.76,441,44.149,441
-30997.080078125,4054.42,2210000,18.9275,4059.57,442,43.9516,442
-31136.03125,4056.77,2215000,19.0993,4059.75,443,43.8726,443
-32286.837890625,4038.83,2220000,18.7194,3975.16,444,44.1151,444
-31615.35546875,4071.57,2225000,18.7284,4088.35,445,43.9628,445
-31970.806640625,4039.12,2230000,18.3781,4036.44,446,44.4843,446
-31222.365234375,4070.22,2235000,18.9468,4106.27,447,43.7461,447
-32399.978515625,4027.71,2240000,18.6665,4056.37,448,44.213,448
-32249.095703125,4010.53,2245000,18.4208,4053.86,449,44.2052,449
-31643.951171875,3986.32,2250000,17.7932,4012.57,450,44.0213,450
-32655.119140625,3971.68,2255000,18.5861,3946.79,451,44.3094,451
-31847.048828125,4048.28,2260000,18.5688,4060.98,452,43.9473,452
-31875.3984375,4062.83,2265000,18.4732,4096.69,453,44.214,453
-32164.896484375,3992.21,2270000,18.2506,4070.04,454,44.1459,454
-31853.173828125,4129.48,2275000,19.1749,4148.75,455,44.24,455
-32424.013671875,4054.37,2280000,19.0722,4087.12,456,44.625,456
-31673.02734375,4010.29,2285000,18.8221,4089.59,457,44.1652,457
-33450.54296875,4077.05,2290000,18.5577,4107.67,458,44.1742,458
-32439.59765625,4098.97,2295000,18.9473,4116.5,459,44.1178,459
-32110.576171875,4091.01,2300000,18.4368,4127.33,460,44.1396,460
-33552.3203125,4025.12,2305000,18.2892,4113.44,461,44.2986,461
-32645.865234375,3986.26,2310000,18.5093,4137.02,462,44.2477,462
-33073.56640625,4147.85,2315000,18.8183,4185.79,463,43.9607,463
-31913.26953125,4157.19,2320000,18.8801,4192.9,464,44.0285,464
-33367.2578125,3887.19,2325000,18.2992,4074.14,465,44.3841,465
-32938.49609375,4041.62,2330000,17.668,4195.35,466,43.9692,466
-33315.95703125,3696.85,2335000,17.6696,4150.47,467,44.6596,467
-33715.95703125,4077.08,2340000,18.3151,4094.15,468,43.994,468
-34174.01171875,4120.37,2345000,18.4112,4133.25,469,44.251,469
-34119.51953125,4094.61,2350000,18.9272,4134.07,470,44.0654,470
-33750.921875,4091.04,2355000,18.5875,4141.55,471,44.456,471
-34982.7109375,3328.36,2360000,16.3741,2872.01,472,44.8246,472
-34365.3359375,4083.87,2365000,18.3782,4085.38,473,44.1774,473
-35067.7890625,4114.93,2370000,18.6016,4127.19,474,44.4997,474
-34774.71875,3698.67,2375000,18.1165,4152.35,475,43.8716,475
-35563.43359375,4024.14,2380000,17.9134,4013.61,476,44.2656,476
-34644.30078125,4020.57,2385000,18.273,4074.39,477,44.2971,477
-34227.66015625,4072.65,2390000,18.2638,4065.98,478,44.1677,478
-33803.83203125,4064.0,2395000,18.3961,4104.72,479,44.3452,479
-33632.671875,4125.59,2400000,18.9284,4141.44,480,44.1979,480
-34869.57421875,4100.85,2405000,18.2477,4132.89,481,44.0476,481
-34167.4609375,4132.27,2410000,18.7217,4094.66,482,44.1308,482
-35584.48828125,4064.16,2415000,18.8417,4013.34,483,44.5749,483
-33988.5859375,4088.08,2420000,19.0604,4041.21,484,44.5882,484
-34548.7734375,4074.8,2425000,18.9839,4073.42,485,44.0817,485
-36575.2890625,4064.17,2430000,18.6686,4028.52,486,44.105,486
-34000.4765625,4087.88,2435000,19.5814,4070.03,487,44.4338,487
-35320.08984375,4114.88,2440000,18.293,4144.42,488,44.3263,488
-35444.74609375,4060.06,2445000,19.0559,4084.43,489,44.3556,489
-35457.5859375,4091.49,2450000,18.867,4062.21,490,44.5681,490
-35773.4921875,4114.95,2455000,19.356,4138.58,491,44.1817,491
-35228.578125,4101.39,2460000,18.8515,4140.74,492,44.1658,492
-36693.6328125,4114.74,2465000,18.4626,4147.94,493,43.8212,493
-36155.83984375,4127.38,2470000,19.0057,4166.0,494,44.123,494
-35540.8671875,4116.19,2475000,19.0139,4138.85,495,44.2707,495
-35896.890625,3982.7,2480000,18.5512,4141.68,496,44.189,496
-36108.8359375,4131.08,2485000,18.7672,4190.73,497,44.1812,497
-36247.25390625,4121.36,2490000,18.2273,4168.79,498,43.8243,498
-37213.890625,4118.4,2495000,18.5199,4150.36,499,44.4173,499
-37205.8828125,4118.22,2500000,18.2069,4099.02,500,44.1487,500
-38114.6015625,4088.11,2505000,18.5057,4116.1,501,44.1533,501
-38804.49609375,4008.46,2510000,17.2688,3981.56,502,44.2392,502
-37042.921875,4052.65,2515000,18.6617,4114.68,503,44.006,503
-36638.984375,4050.99,2520000,18.198,4052.55,504,44.1651,504
-37046.09765625,4108.92,2525000,18.7847,4127.64,505,44.5332,505
-37419.79296875,4053.44,2530000,18.3661,4006.98,506,44.0418,506
-37544.69921875,4077.17,2535000,18.4608,4027.44,507,43.9384,507
-38390.67578125,4053.48,2540000,18.3506,4121.55,508,44.0809,508
-38498.74609375,4123.5,2545000,18.1541,4115.22,509,44.108,509
-38841.94140625,4056.55,2550000,18.0736,4032.05,510,44.0646,510
-38630.1796875,4071.14,2555000,18.4281,3992.58,511,44.3579,511
-38960.78515625,4053.59,2560000,17.8201,4033.93,512,44.204,512
-38370.453125,4061.1,2565000,18.7353,4138.72,513,44.2011,513
-38813.9140625,4069.01,2570000,18.2265,4041.89,514,44.2031,514
-38475.87109375,4104.08,2575000,18.5829,4090.07,515,44.121,515
-39892.9453125,3819.17,2580000,18.1236,3961.26,516,44.3247,516
-39694.94921875,3706.17,2585000,18.2979,4044.15,517,43.9529,517
-39374.70703125,4064.16,2590000,18.5264,4005.03,518,44.0443,518
-39372.72265625,4074.45,2595000,18.1199,4058.35,519,44.149,519
-40034.6015625,4069.81,2600000,18.4417,4060.13,520,44.2764,520
-40957.390625,4019.34,2605000,17.9273,4029.73,521,44.4143,521
-40294.4296875,3990.41,2610000,17.9897,3999.96,522,44.1909,522
-40831.83984375,4063.62,2615000,18.6568,4052.06,523,44.5534,523
-40837.5234375,4013.32,2620000,18.7747,4038.8,524,44.3248,524
-41268.3359375,4089.87,2625000,18.0791,4070.13,525,44.337,525
-41024.328125,4029.95,2630000,18.3044,4044.46,526,44.182,526
-39837.19140625,4013.59,2635000,18.3715,4012.76,527,44.0171,527
-41210.73828125,4074.35,2640000,18.6158,4049.86,528,44.3501,528
-41567.79296875,4044.21,2645000,19.0265,4010.82,529,44.3083,529
-41166.296875,4107.25,2650000,18.4899,4105.3,530,44.119,530
-41437.765625,4029.61,2655000,18.1726,4000.77,531,44.5641,531
-42475.33984375,4052.31,2660000,18.7504,4018.21,532,44.0666,532
-42089.484375,4078.17,2665000,18.9387,4037.53,533,44.3053,533
-41774.30078125,4079.94,2670000,18.4878,4052.34,534,44.1755,534
-39875.4453125,4067.17,2675000,18.0277,4054.94,535,44.1529,535
-39860.55078125,4087.42,2680000,17.3508,4066.61,536,44.0769,536
-41547.5078125,4033.82,2685000,18.0675,4002.61,537,44.0627,537
-42209.72265625,4042.14,2690000,18.6744,4011.71,538,44.4152,538
-40346.2265625,4027.8,2695000,18.3675,4012.53,539,44.1362,539
-41359.70703125,4060.28,2700000,18.4964,4026.1,540,44.6026,540
-40710.40625,4104.07,2705000,18.9343,4086.98,541,44.2705,541
-41165.9140625,4017.76,2710000,18.1855,3948.61,542,44.374,542
-41745.74609375,4042.45,2715000,17.8953,4044.42,543,44.1037,543
-41320.12109375,4075.15,2720000,18.7863,4106.55,544,44.2367,544
-38747.9453125,4099.72,2725000,18.2212,4080.12,545,44.2809,545
-41298.203125,4174.4,2730000,19.4229,4110.37,546,44.0258,546
-41820.859375,4058.81,2735000,19.1655,4072.1,547,44.3793,547
-42370.5625,2483.39,2740000,31.5391,3564.67,548,45.1978,548
-43926.3203125,3182.25,2745000,23.5033,3944.77,549,45.8297,549
-43574.3515625,977.09,2750000,16.3619,647.45,550,46.8904,550
-42617.90625,3855.93,2755000,22.978,3905.99,551,44.6897,551
-44793.5546875,4113.59,2760000,24.2081,4120.72,552,45.9974,552
-42938.265625,3947.98,2765000,20.3647,3911.12,553,44.5704,553
-44561.93359375,3887.93,2770000,21.3999,3878.72,554,45.2982,554
-45783.60546875,4023.27,2775000,21.7415,3979.72,555,45.5474,555
-44494.3203125,4015.85,2780000,20.3185,4001.91,556,44.9264,556
-43610.171875,3938.65,2785000,18.6714,3920.4,557,44.6285,557
-42886.6953125,3716.98,2790000,18.1091,3898.35,558,44.2738,558
-40458.96484375,3808.37,2795000,17.1138,3924.47,559,44.394,559
-39622.78125,3813.35,2800000,18.3388,3724.99,560,44.2212,560
-41613.19921875,3882.11,2805000,17.4143,3964.62,561,44.1998,561
-42426.62109375,3938.59,2810000,17.3608,3946.27,562,44.0151,562
-42586.265625,3767.66,2815000,17.4841,3970.99,563,44.4406,563
-41804.859375,3793.57,2820000,17.4674,3910.81,564,44.1304,564
-42092.66796875,3842.87,2825000,17.3643,3824.74,565,44.4435,565
-42736.453125,3981.95,2830000,17.1435,3966.62,566,44.2451,566
-42727.73828125,3829.52,2835000,17.0288,3976.9,567,44.2177,567
-42300.2109375,3996.5,2840000,16.9638,4049.56,568,43.8747,568
-43457.11328125,4014.23,2845000,17.597,4062.24,569,44.3131,569
-42750.1796875,4096.96,2850000,17.1047,4035.97,570,43.9653,570
-41775.73046875,3923.15,2855000,17.5617,4048.61,571,43.958,571
-43698.20703125,3956.85,2860000,17.6447,4095.48,572,44.0521,572
-43261.37890625,4090.9,2865000,17.5651,4119.4,573,43.663,573
-44505.50390625,4024.8,2870000,17.7594,4077.82,574,43.7967,574
-44886.73828125,4047.54,2875000,17.1631,3968.89,575,44.0083,575
-43467.0390625,4049.62,2880000,17.1575,3967.68,576,43.9013,576
-44777.78515625,4086.83,2885000,18.0009,4007.92,577,44.0378,577
-45436.4296875,4000.48,2890000,17.7503,3894.97,578,43.8962,578
-43695.99609375,4049.48,2895000,17.2454,3889.54,579,43.8473,579
-44542.53515625,3963.25,2900000,17.2877,3983.1,580,43.592,580
-45638.546875,3996.64,2905000,17.27,3999.12,581,43.8957,581
-45355.27734375,4072.39,2910000,17.561,4066.58,582,44.683,582
-43471.65625,3850.32,2915000,17.4664,4116.52,583,43.9159,583
-45887.14453125,4080.91,2920000,17.7229,4060.3,584,43.914,584
-44598.35546875,4048.47,2925000,17.844,4117.89,585,44.2196,585
-45315.80078125,4116.66,2930000,17.3194,4103.57,586,44.098,586
-44687.8203125,4136.73,2935000,18.1774,4053.14,587,43.8405,587
-45381.44921875,4067.1,2940000,17.6884,4105.78,588,44.2894,588
-44367.8046875,4094.86,2945000,17.2285,4141.18,589,43.9608,589
-45497.49609375,4063.91,2950000,17.6699,4117.49,590,43.96,590
-45854.76171875,3813.96,2955000,18.1467,4114.86,591,44.4479,591
-44400.07421875,4033.4,2960000,17.6301,4132.17,592,44.0987,592
-44814.1484375,3955.78,2965000,18.0482,4115.35,593,44.34,593
-44655.66015625,4128.28,2970000,18.231,4193.32,594,44.3571,594
-43357.23046875,4043.8,2975000,17.2174,4079.29,595,44.3416,595
-45037.90234375,4071.52,2980000,17.4659,4120.48,596,44.0806,596
-44323.97265625,4056.59,2985000,17.7002,4013.6,597,44.0219,597
-45552.140625,4119.79,2990000,18.1687,4156.05,598,44.2165,598
-44649.6484375,4056.02,2995000,17.2791,4091.81,599,43.9724,599
-44946.68359375,3959.1,3000000,17.4284,4026.92,600,44.2681,600
-44805.0625,4103.81,3005000,17.734,4125.91,601,43.8863,601
-46232.4609375,3966.62,3010000,17.9928,4102.7,602,44.1764,602
-45944.83984375,4089.97,3015000,17.5359,4076.87,603,43.6698,603
-46407.06640625,4072.05,3020000,17.6332,4084.88,604,43.8811,604
-47538.02734375,4067.29,3025000,17.6543,4021.93,605,43.9276,605
-46242.8984375,4137.21,3030000,18.2458,4129.89,606,44.0022,606
-47577.83984375,4041.38,3035000,18.2842,4007.57,607,44.1771,607
-46376.80078125,4041.54,3040000,17.571,4098.69,608,43.7252,608
-46594.1796875,4031.11,3045000,18.7464,4035.6,609,44.2674,609
-46233.0546875,4122.57,3050000,17.9723,4149.1,610,43.8127,610
-47528.5390625,4122.23,3055000,18.1209,4082.55,611,43.9671,611
-45932.3359375,4163.75,3060000,18.6152,4157.59,612,44.1232,612
-46546.8828125,4073.48,3065000,17.8507,4062.31,613,44.1615,613
-45618.38671875,3177.78,3070000,17.3699,3986.02,614,43.1032,614
-46397.52734375,4075.64,3075000,17.4385,4143.69,615,43.8597,615
-45374.80078125,4090.53,3080000,17.589,4113.29,616,44.1662,616
-46730.47265625,4051.38,3085000,17.5928,4092.82,617,43.7262,617
-47069.21875,4105.56,3090000,18.0592,4141.89,618,43.9877,618
-46373.00390625,3800.9,3095000,17.8137,4087.99,619,43.7218,619
-47290.2734375,4040.69,3100000,16.9651,4038.11,620,43.4929,620
-47027.54296875,4065.16,3105000,17.528,4130.02,621,43.4434,621
-47099.45703125,4110.65,3110000,17.2923,4141.32,622,43.7885,622
-47047.80078125,4141.09,3115000,17.067,4149.53,623,43.2936,623
-47665.578125,4106.53,3120000,17.8002,4113.57,624,43.4034,624
-49260.16015625,3901.0,3125000,18.3903,4101.49,625,43.9426,625
-48307.6015625,3868.42,3130000,18.5074,4110.52,626,44.0582,626
-48237.5390625,3501.72,3135000,19.0291,3491.58,627,44.243,627
-46049.21875,3224.1,3140000,19.0715,3405.9,628,44.1236,628
-48572.39453125,3200.17,3145000,27.1176,3884.48,629,45.6805,629
-42411.828125,3294.11,3150000,20.6634,3453.46,630,45.3602,630
-44150.8671875,1001.26,3155000,54.4598,1036.29,631,47.0987,631
-45911.62109375,512.63,3160000,65.5922,518.68,632,49.978,632
-43486.65625,2321.57,3165000,36.4982,2625.23,633,45.7194,633
-45830.81640625,1455.85,3170000,55.4241,1636.02,634,46.6642,634
-49454.55078125,1846.39,3175000,33.845,2158.45,635,47.0395,635
-48286.62890625,2233.51,3180000,45.1386,2549.9,636,46.5768,636
-46777.54296875,2340.37,3185000,40.5279,2558.39,637,47.0944,637
-43653.76171875,591.9,3190000,28.2433,455.45,638,47.9045,638
-49825.859375,3154.66,3195000,27.0277,3106.62,639,47.2208,639
-51254.765625,3421.55,3200000,23.319,3304.06,640,45.629,640
-52588.53515625,3781.59,3205000,25.2476,3616.9,641,45.8312,641
-51698.36328125,3746.98,3210000,25.1588,3802.25,642,45.7402,642
-50656.0234375,3352.98,3215000,28.9194,3316.84,643,45.8859,643
-50642.32421875,3110.57,3220000,26.6311,3721.92,644,45.4953,644
-49960.9375,3299.82,3225000,22.7091,3317.0,645,45.5259,645
-49840.37109375,3709.94,3230000,23.9614,3779.93,646,45.1153,646
-49406.65234375,3892.21,3235000,25.0883,3916.81,647,45.077,647
-51252.6484375,3666.31,3240000,25.2199,3581.7,648,45.8886,648
-49261.5703125,3377.22,3245000,23.0325,3947.73,649,44.8464,649
-48571.65234375,3202.9,3250000,22.3019,3230.94,650,44.4809,650
-48881.9609375,3678.17,3255000,23.7253,3852.65,651,44.4665,651
-48518.5859375,3379.92,3260000,21.3866,3992.39,652,44.4311,652
-48788.203125,3993.37,3265000,20.998,3820.09,653,44.8379,653
-47844.16015625,4050.48,3270000,22.3082,3755.4,654,44.9156,654
-47398.66015625,3619.98,3275000,20.7284,4051.86,655,44.5017,655
-47317.3515625,3690.21,3280000,20.5563,3848.38,656,44.6141,656
-47444.4375,4102.78,3285000,21.6633,3922.72,657,44.7888,657
-46498.87109375,4097.33,3290000,22.2573,4069.45,658,44.5102,658
-48818.9375,3936.93,3295000,20.047,3936.34,659,44.5231,659
-48444.90625,3720.0,3300000,19.2595,3994.28,660,43.917,660
-48822.52734375,3720.18,3305000,21.5629,3810.84,661,44.6888,661
-48492.0859375,3999.3,3310000,19.9671,3973.66,662,44.2404,662
-49416.73046875,4007.9,3315000,19.7506,4027.43,663,44.0976,663
-46377.3671875,3901.03,3320000,19.5378,3987.67,664,43.8341,664
-47087.796875,4090.06,3325000,19.9846,4164.94,665,43.5082,665
-48656.65234375,3871.52,3330000,20.8936,4077.88,666,43.9357,666
-48620.25390625,4078.89,3335000,20.2242,4143.32,667,43.8413,667
-49676.9375,4064.96,3340000,20.0804,4109.98,668,44.2214,668
-48384.9765625,4025.02,3345000,20.2164,4024.56,669,43.9654,669
-48472.28125,4137.39,3350000,20.4443,4109.79,670,43.7756,670
-49359.6171875,4097.77,3355000,20.616,4106.9,671,43.9046,671
-48390.49609375,3973.49,3360000,19.5568,4012.64,672,43.3835,672
-49431.5546875,4063.92,3365000,19.9684,4066.54,673,43.8633,673
-49199.94140625,4149.71,3370000,21.3772,3984.28,674,44.0217,674
-48550.10546875,3820.39,3375000,20.0536,3986.19,675,43.7395,675
-49483.36328125,3938.27,3380000,20.3231,3637.86,676,43.6368,676
-50409.84375,3937.7,3385000,20.3448,4108.85,677,44.2388,677
-49171.40234375,4079.9,3390000,19.6585,3883.03,678,43.8878,678
-49172.87109375,4144.75,3395000,21.1696,4151.27,679,44.4217,679
-50110.12109375,4043.56,3400000,20.5674,3974.11,680,44.6012,680
-50755.046875,4075.54,3405000,19.9342,4001.54,681,44.7169,681
-49392.71484375,4018.62,3410000,21.1494,4159.1,682,45.0307,682
-49205.52734375,4019.32,3415000,19.943,4072.33,683,44.2502,683
-49639.3671875,4057.31,3420000,19.553,3949.43,684,44.3257,684
-50448.69140625,3806.19,3425000,20.5086,4145.84,685,44.7621,685
-48949.6015625,4094.09,3430000,21.5743,4243.87,686,44.4948,686
-50035.23046875,4187.17,3435000,21.3268,4252.46,687,44.9851,687
-50611.203125,4148.3,3440000,20.8088,4086.35,688,44.7257,688
-49368.51171875,4197.2,3445000,21.4335,4188.51,689,44.694,689
-50903.875,4139.58,3450000,21.047,3962.24,690,44.6212,690
-53151.66015625,4124.05,3455000,20.5839,3935.31,691,44.8627,691
-50511.4375,4131.25,3460000,19.9695,4151.79,692,44.4769,692
-49078.4921875,4168.71,3465000,20.4094,4241.42,693,44.5508,693
-48969.7421875,4113.73,3470000,21.4548,4218.18,694,44.9582,694
-52942.73828125,4126.96,3475000,19.6107,4071.58,695,44.617,695
-48897.046875,3984.26,3480000,21.3645,4213.15,696,44.9552,696
-51982.62890625,4146.6,3485000,20.5904,4157.61,697,44.4874,697
-52839.79296875,4175.39,3490000,21.6205,4159.15,698,44.9151,698
-54083.64453125,4183.41,3495000,20.246,4157.69,699,44.8648,699
-52196.24609375,4187.54,3500000,20.7921,4185.96,700,44.3754,700
-52744.9921875,4146.45,3505000,20.3834,4137.85,701,44.6982,701
-53829.5078125,4126.77,3510000,20.7953,4062.51,702,44.8889,702
-54593.421875,4096.36,3515000,21.0169,4109.17,703,44.5257,703
-51313.15234375,4248.49,3520000,23.832,4293.94,704,45.0517,704
-51229.76171875,4154.13,3525000,21.918,4238.94,705,45.1681,705
-54657.30078125,4175.96,3530000,21.579,4183.06,706,45.3471,706
-54561.9140625,4143.45,3535000,21.743,4193.72,707,44.9885,707
-54303.40625,4182.45,3540000,21.1225,4168.26,708,44.6973,708
-54451.34375,4122.1,3545000,21.4257,4125.72,709,44.8559,709
-54796.37890625,4138.26,3550000,20.1197,4090.38,710,44.7855,710
-54520.3671875,4146.71,3555000,21.1382,4167.85,711,45.1035,711
-54916.15625,4155.21,3560000,20.792,4169.12,712,45.2719,712
-55636.5859375,4195.8,3565000,21.7098,4156.81,713,45.059,713
-54989.0859375,4058.42,3570000,20.9186,4190.49,714,45.026,714
-55883.20703125,4124.67,3575000,23.0022,4130.63,715,45.3824,715
-55636.203125,4146.97,3580000,21.9786,4110.58,716,45.4248,716
-54853.62890625,4129.38,3585000,22.4301,4128.96,717,45.7021,717
-54890.23046875,4176.11,3590000,22.0868,4167.2,718,45.3138,718
-56506.76171875,4185.24,3595000,20.6537,4157.09,719,45.0643,719
-56597.30859375,4183.29,3600000,21.7683,4126.2,720,44.9528,720
-54834.49609375,4234.8,3605000,21.7999,4191.58,721,44.9984,721
-58238.14453125,4078.28,3610000,21.0602,4026.95,722,45.1695,722
-58026.5,4104.38,3615000,21.0532,4093.82,723,45.1217,723
-56129.48828125,4144.29,3620000,21.7438,4098.67,724,45.043,724
-58087.890625,4146.67,3625000,21.4437,4044.31,725,45.0784,725
-54777.0234375,4157.79,3630000,22.391,4135.41,726,45.0364,726
-57294.5078125,4111.84,3635000,20.8054,3851.34,727,44.9619,727
-56429.9765625,4121.99,3640000,21.5387,4092.85,728,44.9024,728
-54754.8125,4164.88,3645000,21.1094,4227.79,729,45.0007,729
-56329.421875,4160.57,3650000,21.9912,4129.58,730,45.2018,730
-53791.61328125,4214.38,3655000,21.1073,4222.79,731,45.12,731
-53998.41015625,4199.32,3660000,21.2818,4223.61,732,44.9188,732
-56010.03125,4146.4,3665000,21.0881,4227.57,733,44.6336,733
-55944.5859375,4177.1,3670000,20.7949,4226.1,734,44.3096,734
-54151.44140625,4158.97,3675000,21.318,4239.6,735,44.4564,735
-56830.4921875,4106.8,3680000,19.7254,4079.39,736,44.5983,736
-56057.3984375,4198.32,3685000,20.4458,4165.06,737,44.3059,737
-58293.07421875,4076.83,3690000,19.4052,4089.07,738,44.5739,738
-56575.4921875,4111.53,3695000,21.5557,4104.75,739,45.1569,739
-56625.05078125,4118.99,3700000,20.0784,3923.85,740,44.623,740
-56124.2109375,4174.83,3705000,21.3557,4118.26,741,44.8972,741
-59515.90625,4083.05,3710000,20.0208,3850.69,742,45.0557,742
-55352.8359375,4148.74,3715000,19.9331,4149.26,743,44.2446,743
-54188.84375,4237.86,3720000,21.7885,4114.62,744,44.4056,744
-56408.75390625,4099.86,3725000,19.6248,4091.98,745,44.618,745
-57649.16796875,4091.17,3730000,19.8465,4073.29,746,44.4376,746
-56127.65625,4090.46,3735000,21.0249,3940.54,747,44.6662,747
-59688.37890625,4017.44,3740000,18.9402,3946.23,748,44.2554,748
-59470.328125,4005.94,3745000,21.0864,3916.37,749,45.0502,749
-56116.4375,4138.92,3750000,19.5529,4167.54,750,44.2768,750
-57604.6953125,4165.26,3755000,19.4348,4164.6,751,43.9216,751
-58831.16796875,4084.92,3760000,19.5778,4091.01,752,44.4259,752
-56212.8359375,4145.54,3765000,20.288,4111.71,753,44.4631,753
-59043.5390625,4021.91,3770000,20.3606,3938.96,754,44.9585,754
-56391.12109375,4165.29,3775000,20.8887,4165.34,755,44.4966,755
-54421.5234375,4157.79,3780000,20.5126,4220.58,756,44.4485,756
-57990.66796875,4215.45,3785000,20.6058,4287.44,757,44.3973,757
-56948.81640625,4144.4,3790000,20.2716,4198.2,758,44.3787,758
-57555.88671875,4130.83,3795000,19.9321,4228.2,759,44.5786,759
-56392.265625,4139.97,3800000,20.435,4212.43,760,44.3243,760
-58095.88671875,4188.9,3805000,20.4923,4204.63,761,44.3726,761
-57390.9609375,4224.37,3810000,20.1214,4221.63,762,44.2042,762
-56749.671875,4187.75,3815000,20.5469,4218.4,763,44.4771,763
-54442.65234375,4221.84,3820000,20.8281,4228.45,764,44.3634,764
-57750.8828125,4114.18,3825000,20.4769,4167.5,765,44.7431,765
-58407.04296875,4164.97,3830000,19.6399,4149.21,766,44.5234,766
-55757.04296875,4128.48,3835000,20.3464,4171.82,767,44.2693,767
-57250.2265625,4184.96,3840000,19.6316,4199.71,768,44.6401,768
-57264.7578125,4159.89,3845000,20.1682,4184.78,769,44.487,769
-55101.01171875,4172.36,3850000,20.6601,4184.47,770,44.3605,770
-55542.3046875,4200.31,3855000,20.7649,4225.74,771,44.5382,771
-57252.79296875,4171.4,3860000,20.3472,4177.73,772,44.3145,772
-56030.7890625,4124.08,3865000,19.7555,4161.77,773,44.4768,773
-55598.14453125,4147.44,3870000,20.0607,4111.6,774,44.3006,774
-57802.640625,4137.38,3875000,20.0897,4156.53,775,44.5731,775
-56473.6171875,4136.21,3880000,20.3186,4122.45,776,44.3731,776
-56806.0546875,4138.36,3885000,19.7299,4157.14,777,44.2191,777
-57859.61328125,4188.55,3890000,19.7374,4199.47,778,44.0719,778
-57679.84765625,4120.87,3895000,19.9809,4127.86,779,44.2963,779
