Running Reverse KL,Real Sto Return,Itration,Running Forward KL,Real Det Return,Running Env Steps,Reward Loss,Running Update Time
21.3703,4961.16,766,42.9242,5030.79,3830000,-10535.0693359375,766
21.4197,4929.66,767,42.281,4987.63,3835000,-10648.091796875,767
20.5286,4936.03,768,42.5479,5007.52,3840000,-10823.2880859375,768
21.2156,4517.47,769,42.8962,5021.45,3845000,-11094.400390625,769
21.2899,4991.06,770,42.808,5057.54,3850000,-10676.912109375,770
21.5539,4745.48,771,43.0415,5041.89,3855000,-10889.064453125,771
21.6047,4931.01,772,43.3475,4975.8,3860000,-10903.82421875,772
20.9986,4977.95,773,42.803,5039.01,3865000,-10446.451171875,773
21.0962,4953.93,774,43.0445,4991.88,3870000,-10757.03125,774
21.3818,4960.82,775,42.6148,4982.21,3875000,-10651.46875,775
21.4494,5023.14,776,42.8486,5075.97,3880000,-10657.1064453125,776
20.9363,4949.11,777,42.4564,5037.12,3885000,-10934.822265625,777
21.5549,4992.04,778,43.0169,5051.76,3890000,-10970.7373046875,778
21.839,5039.53,779,43.7127,5059.78,3895000,-11005.9697265625,779
21.7651,5003.13,780,43.067,5020.81,3900000,-11260.892578125,780
21.1139,5018.4,781,43.0846,5075.59,3905000,-11108.5458984375,781
20.6943,5040.39,782,42.2011,5105.25,3910000,-11089.27734375,782
21.3645,4964.46,783,43.0886,5040.15,3915000,-11057.60546875,783
23.0665,351.37,784,50.131,352.53,3920000,-11630.3193359375,784
32.388,256.4,785,51.871,265.92,3925000,-10843.8916015625,785
28.2891,450.32,786,49.9597,685.05,3930000,-10223.203125,786
20.32,939.74,787,46.1224,914.93,3935000,-11741.8935546875,787
26.2048,2403.68,788,44.8962,1994.9,3940000,-10465.0859375,788
15.1351,2134.74,789,43.8741,1205.6,3945000,-12107.4130859375,789
15.7443,2314.02,790,43.8617,1906.19,3950000,-12341.8857421875,790
17.7502,3008.3,791,42.5989,3052.59,3955000,-11551.87109375,791
16.3939,2349.37,792,42.922,2015.04,3960000,-12016.2802734375,792
17.5261,2576.05,793,42.4442,1962.59,3965000,-11183.5146484375,793
20.1659,3418.85,794,41.983,3898.61,3970000,-10877.6083984375,794
19.8795,4279.15,795,42.6018,4791.26,3975000,-10873.3154296875,795
20.5292,4444.72,796,42.7173,4762.47,3980000,-10982.263671875,796
19.9768,4490.98,797,42.345,4873.57,3985000,-10976.384765625,797
22.1528,4757.17,798,42.4984,4794.63,3990000,-10722.05078125,798
22.327,4781.62,799,42.7853,4818.4,3995000,-10454.197265625,799
21.4413,4751.71,800,42.3609,4833.75,4000000,-10288.158203125,800
20.8979,4592.0,801,42.29,4863.1,4005000,-10445.88671875,801
21.7426,4812.91,802,41.9715,4860.91,4010000,-10760.14453125,802
20.4557,4390.93,803,42.3655,4846.41,4015000,-11233.22265625,803
20.4896,4759.15,804,42.2342,4810.33,4020000,-10753.7705078125,804
20.8197,4539.8,805,42.8074,4671.92,4025000,-10880.466796875,805
20.1877,4763.7,806,42.1153,4826.23,4030000,-10948.001953125,806
20.2537,4718.06,807,42.4738,4750.63,4035000,-11142.40625,807
19.4267,4733.96,808,42.4539,4781.62,4040000,-10815.7001953125,808
19.8429,4772.9,809,42.6142,4834.24,4045000,-11078.11328125,809
18.911,4524.44,810,41.562,4776.84,4050000,-11103.83203125,810
19.0141,4570.56,811,42.0835,4830.27,4055000,-11094.638671875,811
19.3695,4733.82,812,42.0643,4794.29,4060000,-11113.787109375,812
18.4985,4779.22,813,42.0344,4815.9,4065000,-10916.4404296875,813
19.6155,4739.79,814,42.4358,4810.79,4070000,-10973.4208984375,814
19.7554,4802.1,815,42.5592,4869.96,4075000,-11329.91796875,815
18.7005,4804.44,816,42.476,4877.13,4080000,-11406.6533203125,816
19.522,4657.34,817,42.3229,4841.15,4085000,-11021.6826171875,817
19.5482,4765.71,818,42.6267,4836.79,4090000,-11002.263671875,818
19.8831,4711.12,819,42.3312,4871.5,4095000,-11126.8466796875,819
20.1079,4946.65,820,42.5535,4973.24,4100000,-11133.44921875,820
20.2998,4620.58,821,42.279,4933.89,4105000,-11166.8369140625,821
20.1653,4715.82,822,42.1754,4969.57,4110000,-11125.0703125,822
19.7953,4906.75,823,42.0289,4225.5,4115000,-11048.00390625,823
21.1304,4962.43,824,42.4183,4524.77,4120000,-10992.5048828125,824
19.8905,4856.51,825,42.8318,5074.43,4125000,-11265.96484375,825
20.5519,4937.36,826,42.6599,4380.4,4130000,-11290.76953125,826
19.8393,4342.38,827,42.3444,4751.93,4135000,-11260.9521484375,827
19.7573,4888.92,828,42.7999,4486.69,4140000,-11251.392578125,828
19.1734,4456.15,829,42.4343,4936.66,4145000,-11636.685546875,829
20.2854,4700.25,830,42.2902,4783.1,4150000,-11408.1494140625,830
19.7413,4650.85,831,42.9171,4044.34,4155000,-11176.826171875,831
20.8812,4283.64,832,43.0253,4973.69,4160000,-11218.3125,832
20.1056,4892.53,833,41.9934,4998.91,4165000,-11113.03515625,833
17.6485,4690.77,834,42.3497,4941.14,4170000,-11501.2724609375,834
18.0795,4910.32,835,42.814,4942.54,4175000,-11630.947265625,835
19.2816,4537.66,836,42.7034,4626.63,4180000,-11569.58203125,836
19.2793,4897.05,837,42.5407,4824.94,4185000,-11444.8974609375,837
20.9252,4803.13,838,42.7986,4840.27,4190000,-11644.53515625,838
18.5085,4362.5,839,43.0366,4199.56,4195000,-11746.177734375,839
22.1251,4978.13,840,43.0637,4993.79,4200000,-11394.0849609375,840
18.636,4942.7,841,42.41,4975.1,4205000,-11819.11328125,841
22.4209,5021.53,842,43.1205,5062.4,4210000,-11508.7451171875,842
21.6246,4930.64,843,42.728,5003.14,4215000,-11535.38671875,843
21.3635,4803.87,844,42.8622,4999.67,4220000,-11567.529296875,844
20.3227,4710.46,845,43.3659,5023.59,4225000,-11610.1279296875,845
20.8382,4378.36,846,42.1914,4971.57,4230000,-11369.68359375,846
26.5365,471.94,847,51.9366,278.44,4235000,-11016.7734375,847
20.3636,4902.01,848,42.7172,5076.97,4240000,-11536.287109375,848
20.2201,4449.0,849,43.1884,5078.7,4245000,-11985.005859375,849
19.234,4629.12,850,43.4193,5050.77,4250000,-11865.0498046875,850
19.9683,4436.7,851,42.9431,4408.2,4255000,-11933.7060546875,851
22.3854,4918.1,852,43.1951,5086.4,4260000,-11872.8125,852
20.6785,4760.47,853,42.6018,5089.45,4265000,-11867.275390625,853
19.462,4583.12,854,42.991,5036.25,4270000,-12267.595703125,854
21.2099,4153.32,855,42.4893,4745.01,4275000,-12228.638671875,855
21.9821,4808.48,856,43.0568,4758.52,4280000,-11899.0498046875,856
22.3829,5032.26,857,42.6338,5079.97,4285000,-11706.0703125,857
19.4807,4730.12,858,42.5636,5091.63,4290000,-12082.703125,858
17.4918,4309.46,859,43.0839,4831.62,4295000,-12221.6396484375,859
18.9593,4209.47,860,43.3515,5022.13,4300000,-11946.2490234375,860
22.7874,4453.07,861,43.1882,5037.51,4305000,-11803.5966796875,861
20.5351,4842.09,862,42.5774,5011.18,4310000,-11908.0107421875,862
19.1947,4364.01,863,42.5223,5014.64,4315000,-11915.7919921875,863
22.67,5003.26,864,42.6623,5079.78,4320000,-11981.755859375,864
21.467,4936.32,865,42.24,4978.07,4325000,-11872.650390625,865
21.7017,4853.55,866,43.0464,5062.56,4330000,-11924.240234375,866
22.1692,4889.92,867,42.4083,5052.93,4335000,-11930.8564453125,867
22.6091,5068.79,868,42.4381,5136.54,4340000,-11755.935546875,868
23.2121,5081.82,869,43.1081,5116.12,4345000,-11593.4140625,869
22.5414,5002.13,870,42.6375,5045.16,4350000,-11255.8974609375,870
22.7876,4962.11,871,43.5166,4980.33,4355000,-11218.7216796875,871
22.6694,4993.18,872,42.9584,5002.95,4360000,-11229.18359375,872
23.3573,5036.45,873,43.1047,5063.73,4365000,-10884.4697265625,873
22.005,5017.4,874,42.5972,5054.84,4370000,-11295.53515625,874
19.5194,4795.96,875,42.1999,5076.26,4375000,-11391.2998046875,875
21.8985,4723.51,876,42.3383,5036.86,4380000,-11317.4892578125,876
21.4964,5025.91,877,42.4875,5083.75,4385000,-11352.392578125,877
20.4611,4695.57,878,42.436,5055.96,4390000,-11496.0732421875,878
21.5237,4896.83,879,42.7002,5169.88,4395000,-11495.3271484375,879
21.8431,4858.15,880,42.9493,5050.22,4400000,-11627.1396484375,880
22.6597,4657.11,881,43.2291,5159.16,4405000,-11644.455078125,881
21.252,4912.66,882,42.4553,5062.5,4410000,-11611.736328125,882
21.0989,4647.01,883,42.7701,5129.68,4415000,-11615.107421875,883
21.7398,4828.03,884,42.671,5135.26,4420000,-11511.4208984375,884
20.7325,4919.69,885,43.211,5024.98,4425000,-11463.0009765625,885
21.304,4629.94,886,42.9379,4722.86,4430000,-11320.4873046875,886
20.0799,4021.5,887,42.3369,4188.2,4435000,-10993.541015625,887
20.1425,3948.85,888,42.3591,5082.93,4440000,-11206.1044921875,888
19.9639,3842.65,889,42.4328,2240.8,4445000,-11122.26171875,889
21.9051,3616.38,890,43.1153,4352.46,4450000,-10892.1591796875,890
19.3239,4592.52,891,42.3327,5017.4,4455000,-11248.58984375,891
19.07,3547.02,892,42.5439,2589.56,4460000,-11126.4169921875,892
24.8033,11.26,893,47.1823,8.35,4465000,-10794.5556640625,893
23.8915,1768.86,894,43.7022,1235.38,4470000,-10807.9658203125,894
23.6245,171.0,895,51.6229,273.24,4475000,-9228.4501953125,895
22.1047,342.11,896,49.1338,346.49,4480000,-9665.1328125,896
30.9112,1188.2,897,47.2298,1215.75,4485000,-9420.7392578125,897
36.3093,1057.21,898,50.0967,970.83,4490000,-7911.68994140625,898
25.2131,877.39,899,49.1547,1397.95,4495000,-9715.583984375,899
22.3877,2210.93,900,44.4332,1603.55,4500000,-12228.2451171875,900
22.9585,2732.07,901,43.8038,1978.27,4505000,-11927.091796875,901
22.3084,2371.18,902,43.9133,1164.79,4510000,-12611.3701171875,902
22.5151,3762.9,903,43.1845,3319.95,4515000,-12126.7099609375,903
23.1296,4813.05,904,43.446,4871.35,4520000,-12005.857421875,904
23.917,4941.09,905,43.275,4993.5,4525000,-11996.5712890625,905
24.6417,5008.14,906,43.4876,5048.63,4530000,-12047.6552734375,906
25.4753,4966.6,907,43.3894,4966.53,4535000,-12641.1044921875,907
24.6732,4991.25,908,43.1891,5014.42,4540000,-12591.595703125,908
25.581,5028.14,909,43.4701,5064.03,4545000,-12404.7470703125,909
24.9726,5069.49,910,44.1441,5118.97,4550000,-12487.630859375,910
24.9411,4867.02,911,43.3173,5105.67,4555000,-12439.8876953125,911
24.01,4831.9,912,43.0038,5090.6,4560000,-12194.0400390625,912
24.0181,4427.8,913,42.8066,5071.77,4565000,-12272.494140625,913
21.2859,4187.94,914,42.7732,5040.68,4570000,-12400.9423828125,914
22.8576,4792.13,915,43.6382,5035.65,4575000,-12062.12890625,915
21.924,4633.43,916,43.4963,5032.42,4580000,-12303.41796875,916
21.4389,4775.81,917,43.4336,5027.1,4585000,-12374.525390625,917
23.8348,5044.56,918,43.4791,5096.79,4590000,-12626.37890625,918
23.5422,5053.89,919,43.7079,5118.13,4595000,-12495.2666015625,919
24.1091,5037.52,920,43.8995,5094.85,4600000,-12515.7890625,920
23.7283,5033.73,921,43.184,5088.96,4605000,-12447.9111328125,921
23.876,5059.7,922,44.207,5120.14,4610000,-12586.5703125,922
23.848,5024.09,923,44.7315,5063.96,4615000,-12597.4541015625,923
22.9495,5018.72,924,43.512,5075.83,4620000,-12668.46875,924
23.7131,4996.39,925,44.7222,5055.94,4625000,-12611.234375,925
24.5484,5024.66,926,44.2665,5073.56,4630000,-12355.2490234375,926
25.2321,5056.2,927,45.2056,5112.39,4635000,-12627.8857421875,927
25.6519,4985.33,928,44.57,5021.56,4640000,-12590.7431640625,928
23.8154,4820.32,929,44.0905,5046.84,4645000,-12347.359375,929
24.3311,4985.87,930,44.078,5037.96,4650000,-12599.1708984375,930
24.5773,4997.52,931,44.0579,5034.07,4655000,-12424.0517578125,931
24.573,4998.54,932,44.0314,5032.86,4660000,-12665.9951171875,932
24.0009,4971.68,933,43.9767,5009.3,4665000,-12760.7265625,933
23.6153,4902.2,934,43.7866,4963.59,4670000,-12718.041015625,934
23.3862,4974.91,935,43.5637,4992.63,4675000,-12821.3828125,935
23.0829,4922.53,936,43.3291,4961.36,4680000,-12488.6630859375,936
24.2854,4974.17,937,43.5912,5002.58,4685000,-12307.6494140625,937
24.4502,5031.55,938,43.6368,5061.94,4690000,-12553.693359375,938
23.202,4998.56,939,43.3164,5053.78,4695000,-12508.0654296875,939
23.3371,4990.37,940,43.7879,5034.98,4700000,-12605.4228515625,940
23.0673,4952.0,941,43.4153,5006.07,4705000,-12175.720703125,941
21.4831,5023.85,942,42.5699,5089.29,4710000,-11928.9482421875,942
23.6912,5017.78,943,43.7004,5066.01,4715000,-12230.8076171875,943
24.4202,4786.46,944,43.3586,5069.62,4720000,-11308.9404296875,944
23.4464,5054.15,945,43.146,5133.8,4725000,-12183.8740234375,945
23.8666,5053.78,946,43.294,5117.17,4730000,-12354.564453125,946
22.7559,5041.97,947,43.2111,5119.03,4735000,-12067.8720703125,947
22.5142,5020.2,948,43.3159,5082.83,4740000,-12187.537109375,948
23.0881,5037.87,949,43.4951,5140.11,4745000,-12453.03125,949
22.7266,5039.95,950,43.3059,5123.04,4750000,-12283.580078125,950
23.5305,4862.16,951,43.6339,5059.38,4755000,-12804.42578125,951
24.4523,5048.09,952,43.5779,5159.7,4760000,-12747.40625,952
23.6484,5053.45,953,43.5765,4961.73,4765000,-12629.3515625,953
22.1678,5013.01,954,42.5736,5071.27,4770000,-12229.2392578125,954
23.2587,5058.39,955,43.3946,5113.41,4775000,-12560.5224609375,955
23.3369,5071.05,956,43.2105,5111.71,4780000,-12444.7109375,956
23.6031,4941.75,957,43.6343,5132.79,4785000,-12914.4091796875,957
24.3985,5088.37,958,43.0573,5113.17,4790000,-12867.466796875,958
22.2878,4996.37,959,42.3175,4670.31,4795000,-12191.259765625,959
23.5951,5090.31,960,43.0404,5126.53,4800000,-12590.1083984375,960
22.8945,5074.19,961,42.8366,5106.67,4805000,-12508.033203125,961
22.8305,5050.3,962,42.8345,4934.41,4810000,-12756.9033203125,962
23.4769,5066.96,963,43.1869,5103.93,4815000,-12518.40625,963
22.6731,4812.87,964,42.4953,5048.9,4820000,-12416.4736328125,964
22.2924,5028.91,965,42.6138,5076.83,4825000,-12159.5439453125,965
23.2732,5015.49,966,43.2969,5107.64,4830000,-12610.0869140625,966
22.85,5029.23,967,42.9904,5073.16,4835000,-12755.908203125,967
23.7335,4927.26,968,43.1639,5116.87,4840000,-12995.9638671875,968
23.5648,4935.79,969,42.7129,5098.63,4845000,-12293.529296875,969
23.6392,5077.51,970,42.8265,5137.9,4850000,-12663.2294921875,970
23.0212,4862.37,971,43.014,5093.56,4855000,-12445.2880859375,971
23.7433,4873.28,972,43.5907,5092.37,4860000,-12319.775390625,972
23.0003,4746.54,973,43.0861,4877.65,4865000,-12627.607421875,973
23.8302,5095.48,974,43.073,5150.9,4870000,-12639.4169921875,974
23.4172,5132.61,975,43.0142,5179.98,4875000,-12702.236328125,975
22.6461,5088.59,976,43.3135,4996.08,4880000,-12564.111328125,976
23.6792,4889.48,977,43.2371,5117.81,4885000,-12730.6748046875,977
23.6956,4768.8,978,43.4668,4017.87,4890000,-11962.095703125,978
24.5364,4925.49,979,43.4618,4762.6,4895000,-12272.2998046875,979
22.0918,4956.43,980,43.3413,5191.79,4900000,-12178.6845703125,980
25.0636,4912.36,981,43.9249,5181.0,4905000,-12485.537109375,981
23.5181,5166.65,982,43.2872,5164.05,4910000,-12917.5,982
23.8541,5139.93,983,43.3671,5174.73,4915000,-12840.810546875,983
24.8281,5171.98,984,43.548,5247.63,4920000,-12640.8330078125,984
23.6557,5127.68,985,43.448,5225.04,4925000,-12285.787109375,985
24.0919,5129.62,986,43.0732,5137.4,4930000,-12794.5078125,986
23.5685,4974.32,987,42.8566,5173.47,4935000,-12374.17578125,987
24.0482,5100.29,988,43.5029,5164.24,4940000,-12523.208984375,988
23.6603,5097.5,989,42.9772,5169.1,4945000,-12835.9267578125,989
23.6042,5122.04,990,43.1453,5186.71,4950000,-12651.6435546875,990
23.5287,5120.46,991,43.0563,5163.2,4955000,-12669.5693359375,991
24.0173,4907.33,992,42.8999,5122.04,4960000,-12678.38671875,992
23.1037,5090.59,993,42.3,4977.74,4965000,-12656.630859375,993
24.257,5149.01,994,42.8104,5192.25,4970000,-12809.2236328125,994
24.1358,5149.83,995,42.78,5176.35,4975000,-12709.6572265625,995
23.9271,5077.37,996,43.0338,4968.67,4980000,-12718.3935546875,996
23.0951,5027.42,997,42.8223,5119.01,4985000,-12637.2490234375,997
23.0205,5085.64,998,42.6353,5173.69,4990000,-12661.8916015625,998
23.6982,5127.28,999,43.0773,5179.65,4995000,-12670.4775390625,999
23.4387,5082.36,1000,42.6891,5133.77,5000000,-12753.6025390625,1000
22.9595,5101.38,1001,42.4612,5148.57,5005000,-12984.9609375,1001
23.6827,5055.41,1002,42.9785,4760.04,5010000,-12740.1845703125,1002
23.1245,5142.19,1003,42.8159,5156.24,5015000,-12976.5537109375,1003
23.4277,5127.77,1004,42.9944,5157.32,5020000,-13055.6015625,1004
23.7498,4906.1,1005,42.5695,5261.28,5025000,-12815.3056640625,1005
21.6346,5111.4,1006,42.4341,5220.16,5030000,-12659.443359375,1006
22.9267,4876.61,1007,42.9198,5183.34,5035000,-12958.818359375,1007
22.4045,5171.2,1008,42.4907,5256.62,5040000,-12905.63671875,1008
22.5371,5147.08,1009,42.8825,5232.32,5045000,-12686.935546875,1009
21.4698,4925.6,1010,42.51,5199.96,5050000,-12412.4697265625,1010
22.7266,5030.0,1011,42.3829,4865.74,5055000,-12637.1572265625,1011
23.1243,5087.86,1012,42.7824,5117.09,5060000,-13114.3759765625,1012
23.1057,5057.47,1013,43.0862,5121.74,5065000,-12846.208984375,1013
23.0481,4827.61,1014,43.0569,5103.97,5070000,-12736.50390625,1014
22.6702,5022.77,1015,42.775,5113.92,5075000,-12982.3310546875,1015
22.3107,5011.11,1016,42.993,4953.19,5080000,-12829.646484375,1016
21.4078,5079.27,1017,42.2172,4978.88,5085000,-12432.4853515625,1017
21.1091,4880.55,1018,42.7023,5045.56,5090000,-12549.1435546875,1018
20.051,4802.72,1019,42.4695,4897.75,5095000,-12524.486328125,1019
20.6622,4577.51,1020,42.5383,5067.37,5100000,-12353.2919921875,1020
22.8052,4851.82,1021,42.5913,5094.85,5105000,-12606.658203125,1021
21.2322,3942.22,1022,42.1872,4772.79,5110000,-12466.3486328125,1022
20.0376,4452.41,1023,42.5942,4571.33,5115000,-12228.3017578125,1023
18.6216,4787.7,1024,42.6247,5058.26,5120000,-12519.3759765625,1024
20.1442,4664.79,1025,42.2715,5098.86,5125000,-12608.9091796875,1025
22.0318,4384.92,1026,42.4468,3838.87,5130000,-12709.47265625,1026
22.0705,4798.24,1027,42.7315,4892.47,5135000,-12742.75,1027
20.4668,4920.76,1028,42.7036,5013.16,5140000,-12628.4501953125,1028
21.7805,4450.83,1029,41.8156,4998.93,5145000,-12310.4169921875,1029
22.1106,4840.33,1030,43.0566,5128.07,5150000,-13117.8720703125,1030
20.5003,4866.34,1031,42.8515,5063.93,5155000,-12737.703125,1031
22.0997,4574.89,1032,43.2036,5163.38,5160000,-12874.7158203125,1032
21.5724,5058.95,1033,42.6182,5151.41,5165000,-12799.5166015625,1033
20.7773,4693.99,1034,42.4029,5223.39,5170000,-12720.330078125,1034
22.5778,4239.35,1035,42.7911,4807.47,5175000,-12881.7099609375,1035
22.9248,4684.85,1036,42.5662,5070.05,5180000,-13277.263671875,1036
22.4587,4944.0,1037,42.3689,4989.77,5185000,-13155.359375,1037
22.7925,4879.44,1038,43.4171,5186.36,5190000,-13211.642578125,1038
22.6886,5002.66,1039,43.0171,4518.33,5195000,-12676.3779296875,1039
22.8503,4801.37,1040,43.1212,5245.0,5200000,-12732.2802734375,1040
22.0366,5027.65,1041,42.4229,5068.37,5205000,-12341.0244140625,1041
38.2925,2494.1,1042,44.1835,4588.72,5210000,-13886.5625,1042
21.3818,1947.67,1043,43.8119,1326.33,5215000,-14066.408203125,1043
22.7074,4764.32,1044,43.1628,5209.83,5220000,-12822.5517578125,1044
21.6021,5059.72,1045,43.2608,5136.79,5225000,-12770.5400390625,1045
22.7358,4597.65,1046,43.2192,5087.57,5230000,-12778.791015625,1046
21.5666,5070.13,1047,42.8065,5140.46,5235000,-12610.7822265625,1047
27.0781,447.59,1048,49.3915,145.64,5240000,-14181.6767578125,1048
16.6779,4371.06,1049,44.039,4213.8,5245000,-13985.59765625,1049
20.5671,4594.77,1050,42.7407,4654.99,5250000,-13188.2763671875,1050
18.8703,3195.68,1051,43.2076,5177.01,5255000,-13045.55859375,1051
22.8887,4966.6,1052,43.0335,5194.66,5260000,-12873.71484375,1052
18.6051,4168.82,1053,43.8992,5174.87,5265000,-13776.9091796875,1053
19.2603,5067.58,1054,42.6821,5125.28,5270000,-12889.0185546875,1054
20.2641,3477.19,1055,43.35,4951.83,5275000,-12910.298828125,1055
22.6881,4666.52,1056,42.5133,5006.57,5280000,-12580.16015625,1056
21.6944,5036.04,1057,42.5759,5108.38,5285000,-12826.4208984375,1057
21.8568,4903.9,1058,42.5055,4999.65,5290000,-12704.34765625,1058
22.808,4907.97,1059,43.0473,5186.33,5295000,-12642.853515625,1059
21.7447,4879.79,1060,42.1296,5119.09,5300000,-12678.2021484375,1060
23.0926,5162.94,1061,42.5554,5232.48,5305000,-12636.55859375,1061
22.7254,5149.45,1062,42.9175,5200.77,5310000,-12665.5576171875,1062
22.5098,5165.86,1063,42.1564,5246.69,5315000,-12507.3671875,1063
23.3101,4786.45,1064,42.8331,5224.45,5320000,-12705.259765625,1064
23.5623,5200.89,1065,42.8408,5221.16,5325000,-13328.4814453125,1065
23.4233,4972.75,1066,42.5775,5230.29,5330000,-12951.154296875,1066
22.4865,5132.81,1067,42.2178,4972.13,5335000,-12854.45703125,1067
22.9416,4907.39,1068,42.888,5159.91,5340000,-13092.6953125,1068
21.0218,3708.72,1069,43.6354,5205.61,5345000,-13357.578125,1069
21.36,5113.98,1070,42.2595,5158.87,5350000,-12874.537109375,1070
22.498,5134.04,1071,42.6895,5202.4,5355000,-12809.857421875,1071
22.4251,4438.41,1072,42.3368,4719.27,5360000,-13241.5966796875,1072
18.6577,2218.69,1073,42.9709,3424.84,5365000,-13600.509765625,1073
20.9864,4560.34,1074,42.3311,4028.44,5370000,-12675.294921875,1074
19.0497,3689.67,1075,42.3232,3942.26,5375000,-12970.958984375,1075
20.5312,3785.06,1076,43.2314,4273.64,5380000,-13402.0185546875,1076
20.1414,3088.81,1077,42.4853,4187.52,5385000,-13164.759765625,1077
19.321,2186.23,1078,45.8837,225.28,5390000,-13773.6015625,1078
29.269,635.1,1079,46.6648,162.78,5395000,-12039.978515625,1079
23.9591,5099.88,1080,42.6099,5111.68,5400000,-13435.8935546875,1080
21.9156,4134.36,1081,42.7917,4579.62,5405000,-13083.224609375,1081
22.1624,4754.89,1082,42.3449,4976.87,5410000,-12852.447265625,1082
23.4222,5084.93,1083,42.8807,5121.81,5415000,-12806.8935546875,1083
22.7805,5079.09,1084,42.766,5065.07,5420000,-12671.8916015625,1084
22.4051,4846.82,1085,42.8856,5130.8,5425000,-12518.302734375,1085
23.0498,5055.79,1086,42.9762,5091.64,5430000,-12682.318359375,1086
22.0332,5043.01,1087,42.2184,5095.55,5435000,-12462.0478515625,1087
23.6188,4874.13,1088,42.592,5183.88,5440000,-12951.1962890625,1088
23.3516,5107.3,1089,42.6872,5136.63,5445000,-13433.1533203125,1089
22.995,4878.63,1090,42.4303,5128.1,5450000,-13033.7275390625,1090
22.9334,5069.41,1091,42.5508,5132.53,5455000,-12895.2060546875,1091
27.6427,4871.35,1092,42.8276,5162.95,5460000,-12984.1181640625,1092
24.9306,4854.7,1093,42.6834,3952.78,5465000,-12614.5419921875,1093
23.2541,4913.73,1094,42.7819,5141.51,5470000,-13124.2275390625,1094
22.9021,5075.79,1095,43.2115,5136.61,5475000,-12977.37890625,1095
22.9257,4913.02,1096,42.5055,4614.02,5480000,-12898.759765625,1096
23.1995,5087.9,1097,42.537,5146.85,5485000,-12989.787109375,1097
22.7491,5132.65,1098,42.8975,5205.89,5490000,-12883.341796875,1098
22.4034,4451.85,1099,42.6572,4573.97,5495000,-12570.2255859375,1099
25.06,3235.54,1100,43.6286,5083.25,5500000,-12417.7548828125,1100
20.086,4590.83,1101,43.0475,4782.49,5505000,-13278.6318359375,1101
22.3722,4674.06,1102,42.4493,4886.04,5510000,-12417.5458984375,1102
23.0273,5095.57,1103,42.8052,5141.84,5515000,-12300.212890625,1103
21.4336,2775.6,1104,43.7935,5039.1,5520000,-13498.306640625,1104
20.8798,3386.07,1105,43.4165,1274.33,5525000,-13301.7197265625,1105
22.6902,5102.32,1106,43.422,5149.76,5530000,-13223.5185546875,1106
26.6657,3841.14,1107,44.3606,4443.18,5535000,-11783.8603515625,1107
22.0089,4948.08,1108,42.988,4783.33,5540000,-12675.3671875,1108
22.2489,4871.94,1109,42.2542,5132.55,5545000,-12940.0439453125,1109
20.8643,5073.8,1110,42.7517,4756.52,5550000,-12963.8447265625,1110
23.0238,5134.25,1111,43.366,4893.45,5555000,-12849.626953125,1111
21.8181,5095.97,1112,42.7891,5142.6,5560000,-12909.7607421875,1112
22.2452,5032.92,1113,43.0535,5073.28,5565000,-13273.455078125,1113
22.9272,4980.26,1114,43.2299,4984.28,5570000,-13228.1962890625,1114
22.2127,5066.8,1115,42.3523,5139.84,5575000,-13193.603515625,1115
22.9474,5000.47,1116,43.1504,5094.05,5580000,-13296.884765625,1116
22.3528,4808.29,1117,43.0639,5005.58,5585000,-13659.8798828125,1117
21.8541,5095.46,1118,43.048,5162.24,5590000,-13151.5966796875,1118
20.3213,4350.41,1119,43.0933,5068.51,5595000,-13720.3369140625,1119
22.0623,4869.9,1120,42.5444,5108.13,5600000,-13081.767578125,1120
20.9475,4919.99,1121,43.0338,5022.79,5605000,-12932.98828125,1121
20.2411,4418.98,1122,42.9027,5071.55,5610000,-12923.36328125,1122
18.1114,4133.49,1123,41.1862,4938.93,5615000,-12788.08203125,1123
17.4536,3767.56,1124,43.0646,3594.01,5620000,-13660.5,1124
21.438,4915.23,1125,42.2438,5051.88,5625000,-12511.7646484375,1125
22.7329,5010.84,1126,43.4586,5091.35,5630000,-13834.46875,1126
23.6023,5132.41,1127,43.5685,5263.41,5635000,-13441.1435546875,1127
20.7718,4861.05,1128,42.8248,5129.65,5640000,-13164.0458984375,1128
22.2521,4998.09,1129,42.7655,5057.82,5645000,-12680.4404296875,1129
20.7887,4877.25,1130,42.8628,5128.88,5650000,-12660.9423828125,1130
21.6185,5014.2,1131,42.7717,5032.09,5655000,-12917.1083984375,1131
21.5866,4925.95,1132,42.6619,5128.78,5660000,-13276.224609375,1132
20.2689,5117.53,1133,42.2594,5123.88,5665000,-13194.6748046875,1133
21.5184,4997.55,1134,42.5658,5035.2,5670000,-12873.501953125,1134
20.4736,5074.35,1135,43.4629,5157.2,5675000,-13222.724609375,1135
22.5113,5132.08,1136,42.6887,4689.53,5680000,-13126.1650390625,1136
21.5172,4820.66,1137,42.5869,5184.31,5685000,-12754.49609375,1137
21.7836,4684.29,1138,42.8189,5147.2,5690000,-12794.4775390625,1138
22.6733,4811.79,1139,42.9939,5245.7,5695000,-13021.1201171875,1139
21.9143,5039.84,1140,43.6206,5145.68,5700000,-12872.1142578125,1140
21.5883,5109.0,1141,43.0653,5194.67,5705000,-13123.6396484375,1141
22.1432,5019.25,1142,43.1884,5038.39,5710000,-12735.6796875,1142
