Reward Loss,Running Env Steps,Running Update Time,Running Reverse KL,Real Det Return,Itration,Real Sto Return,Running Forward KL
-96.16094970703125,495000,99,13.5365,3471.72,99,3439.47,20.2766
-128.53529357910156,500000,100,14.398,3526.82,100,3017.58,19.4618
-178.38699340820312,505000,101,19.5254,3460.38,101,2370.73,21.1342
-169.01513671875,510000,102,16.5272,3501.12,102,3312.35,20.7399
-155.52687072753906,515000,103,12.2737,3452.59,103,3095.04,19.8886
-102.60555267333984,520000,104,12.48,3457.93,104,2962.17,20.1924
-121.21260070800781,525000,105,13.3544,3504.18,105,3405.67,19.8641
-101.50945281982422,530000,106,12.5828,3480.75,106,3360.87,19.7743
-161.06427001953125,535000,107,14.0196,3464.43,107,3038.26,20.9139
-99.20748901367188,540000,108,11.7821,3432.96,108,3326.34,18.8686
-142.33889770507812,545000,109,12.4194,3458.11,109,3283.78,20.8424
-172.0390625,550000,110,11.9584,3470.76,110,3061.7,20.7018
-173.76121520996094,555000,111,11.8308,3470.85,111,2882.27,20.8185
-144.14674377441406,560000,112,10.9979,3461.95,112,3376.45,18.5239
-116.02571868896484,565000,113,12.5486,3534.84,113,3488.35,20.0714
-103.26087188720703,570000,114,13.032,3476.08,114,3353.74,20.392
-116.42757415771484,575000,115,12.6829,3489.36,115,3379.92,19.9855
-150.22618103027344,580000,116,12.3423,3483.15,116,2733.94,20.7764
-115.24659729003906,585000,117,12.4629,3452.27,117,3412.02,18.9802
-138.1432647705078,590000,118,12.4684,3480.33,118,3454.19,19.383
-135.7439422607422,595000,119,13.086,3534.41,119,3481.22,20.5287
-209.86009216308594,600000,120,21.493,3483.32,120,2807.55,20.9876
-195.19180297851562,605000,121,17.9106,3488.08,121,2782.87,20.7129
-128.85650634765625,610000,122,11.67,3483.16,122,3251.23,18.8532
-128.51211547851562,615000,123,12.4831,3491.24,123,3032.95,20.9192
-217.24716186523438,620000,124,12.9342,3467.3,124,2974.55,20.4609
-180.51156616210938,625000,125,12.7589,3469.2,125,3044.17,20.6592
-129.69467163085938,630000,126,11.9006,3477.2,126,3445.13,18.7568
-270.1685485839844,635000,127,13.3707,3487.65,127,3027.24,20.4118
-192.08392333984375,640000,128,12.4962,3227.36,128,2729.68,20.835
-139.03224182128906,645000,129,12.5738,3482.97,129,3457.43,20.7687
-300.1986999511719,650000,130,33.5851,2824.35,130,2294.0,21.9904
-170.0909423828125,655000,131,12.2059,3396.6,131,3080.93,20.4773
-215.25338745117188,660000,132,11.5649,3475.75,132,3229.37,20.0223
-176.16427612304688,665000,133,11.216,3436.67,133,3246.97,20.2272
-160.5601348876953,670000,134,11.9755,3508.09,134,3207.53,19.4954
-188.02223205566406,675000,135,11.0775,3483.64,135,3203.78,20.2009
-178.4053192138672,680000,136,11.4735,3476.93,136,3303.2,19.4985
-150.51754760742188,685000,137,12.2485,3531.35,137,3477.37,18.8938
-143.3929443359375,690000,138,12.7776,3526.1,138,3496.62,19.6882
-176.2274169921875,695000,139,11.8306,3491.47,139,3443.97,19.1378
-144.45033264160156,700000,140,12.3073,3475.23,140,3436.89,19.2753
-190.35610961914062,705000,141,11.7074,3408.75,141,2811.38,20.0481
-162.7275390625,710000,142,10.991,3482.56,142,3239.23,18.4342
-156.21429443359375,715000,143,11.7583,3436.65,143,3456.12,18.635
-195.91810607910156,720000,144,11.0544,3456.01,144,3204.29,18.6428
-206.4442901611328,725000,145,12.0666,3485.53,145,3068.88,19.2965
-290.6893310546875,730000,146,11.6772,3441.62,146,2728.18,20.8213
-199.15577697753906,735000,147,11.115,3465.67,147,2895.91,18.7794
-188.914306640625,740000,148,12.1007,3503.63,148,3232.43,19.3094
-208.4012908935547,745000,149,12.0782,3510.5,149,3245.75,19.7127
-282.4803161621094,750000,150,11.405,3377.72,150,2703.15,20.7698
-182.76121520996094,755000,151,11.4965,3485.37,151,3050.27,19.8852
-260.7810974121094,760000,152,11.649,3454.21,152,3067.97,19.3298
-245.19761657714844,765000,153,11.0044,3506.68,153,2822.54,20.5825
-212.79891967773438,770000,154,12.8903,3487.95,154,2986.6,21.1914
-161.16726684570312,775000,155,12.8476,3474.61,155,3437.1,19.6531
-182.6177520751953,780000,156,12.7338,3454.14,156,3375.74,19.4938
-283.537109375,785000,157,11.8154,3487.22,157,2828.67,20.9247
-230.62789916992188,790000,158,11.2367,3498.46,158,2767.91,19.9037
-215.39112854003906,795000,159,12.3612,3507.43,159,3390.57,20.1631
-268.85345458984375,800000,160,12.4332,3501.84,160,3010.19,20.7923
-188.38360595703125,805000,161,19.8096,3461.63,161,3224.16,18.5008
-177.35781860351562,810000,162,11.7683,3513.78,162,3191.85,19.4768
-259.77581787109375,815000,163,11.0223,3468.73,163,3034.79,19.0553
-237.646484375,820000,164,10.6324,3470.42,164,3132.71,18.6903
-371.088623046875,825000,165,13.2655,3461.07,165,2264.48,21.5318
-233.40719604492188,830000,166,11.7578,3505.9,166,3165.18,19.3902
-203.16859436035156,835000,167,11.6225,3463.13,167,3036.31,19.1253
-190.83688354492188,840000,168,11.7912,3508.42,168,3417.14,18.933
-283.7547607421875,845000,169,19.2084,3479.11,169,2250.9,20.1181
-278.00970458984375,850000,170,11.2702,3467.7,170,3243.99,19.4704
-204.04905700683594,855000,171,11.4643,3474.68,171,3382.78,18.5169
-295.3722839355469,860000,172,13.839,3473.81,172,3064.07,20.4177
-229.51278686523438,865000,173,11.2439,3463.74,173,3211.52,18.6469
-189.81838989257812,870000,174,11.8625,3478.01,174,3450.98,18.41
-193.20016479492188,875000,175,11.7941,3479.6,175,3195.68,18.7185
-242.25900268554688,880000,176,11.4405,3473.76,176,3264.05,19.1457
-227.5231475830078,885000,177,11.2467,3491.32,177,3357.41,18.4679
-188.73989868164062,890000,178,12.0371,3469.63,178,2969.78,18.7509
-235.2967529296875,895000,179,11.3003,3416.15,179,3161.81,18.592
-229.55369567871094,900000,180,12.2022,3485.49,180,3358.9,18.9729
-291.8584289550781,905000,181,11.9301,3368.26,181,2581.69,19.7535
-209.07461547851562,910000,182,12.8405,3498.39,182,3447.76,19.0908
-268.50213623046875,915000,183,11.7289,3498.0,183,3410.46,18.9175
-202.1477813720703,920000,184,12.1845,3430.29,184,3330.6,18.5813
-277.5527648925781,925000,185,11.4135,3474.58,185,3259.95,18.5823
-344.1700744628906,930000,186,12.4291,3488.09,186,2945.79,20.0456
-405.4212341308594,935000,187,12.203,3491.24,187,2229.53,21.7431
-178.1315155029297,940000,188,11.8543,3472.4,188,3293.09,18.946
-197.50363159179688,945000,189,11.6911,3467.74,189,3339.17,18.7636
-370.69061279296875,950000,190,12.0959,3498.05,190,2623.36,20.8406
-321.7840881347656,955000,191,11.6659,3494.25,191,3280.2,19.5728
-294.6124572753906,960000,192,10.7576,3489.04,192,2474.07,19.2767
-243.2191925048828,965000,193,12.1382,3489.57,193,3337.11,20.1936
-316.8345642089844,970000,194,11.8702,3496.55,194,3236.44,19.8952
-276.6231689453125,975000,195,10.8367,3485.4,195,3204.54,18.8893
-227.95701599121094,980000,196,11.017,3473.17,196,3394.74,18.5918
-317.1074523925781,985000,197,11.0604,3465.85,197,2853.49,19.945
-230.5471954345703,990000,198,10.9597,3441.68,198,3122.66,18.5355
-410.3251647949219,995000,199,11.6294,3510.98,199,2905.37,19.5977
