Running Forward KL,Running Env Steps,Real Sto Return,Itration,Running Reverse KL,Real Det Return,Running Update Time,Reward Loss
40.1778,1920000,4444.19,384,16.8027,4518.43,384,-3595.403076171875
40.2786,1925000,4430.35,385,16.2009,4510.82,385,-3705.984619140625
40.5068,1930000,4443.77,386,17.7839,4514.03,386,-3695.444091796875
40.744,1935000,4474.88,387,17.3332,4545.19,387,-3705.148193359375
40.5743,1940000,4460.64,388,16.9259,4519.71,388,-3606.17626953125
40.1034,1945000,4460.52,389,16.7901,4535.7,389,-3696.667236328125
40.2684,1950000,4460.17,390,16.75,4503.17,390,-3646.694091796875
40.2426,1955000,4439.78,391,16.6077,4516.77,391,-3690.403076171875
40.1195,1960000,4432.95,392,16.2739,4494.32,392,-3710.928466796875
40.5265,1965000,4479.66,393,16.5227,4553.31,393,-3634.0791015625
40.2164,1970000,4442.18,394,16.8082,4514.17,394,-3743.91845703125
40.1052,1975000,4456.78,395,16.9158,4508.0,395,-3685.909423828125
40.419,1980000,4449.29,396,17.2644,4517.38,396,-3732.181396484375
40.1908,1985000,4477.01,397,16.4196,4540.36,397,-3628.3486328125
40.4631,1990000,4489.61,398,16.7431,4540.93,398,-3729.509033203125
40.458,1995000,4458.41,399,16.538,4521.06,399,-3647.210205078125
40.6987,2000000,4473.05,400,16.5949,4517.57,400,-3664.174072265625
40.0661,2005000,4443.2,401,16.2415,4486.1,401,-3724.82470703125
40.3011,2010000,4458.43,402,16.8176,4497.5,402,-3798.8466796875
40.6252,2015000,4474.21,403,17.1132,4540.2,403,-3752.7880859375
39.8618,2020000,4489.35,404,16.132,4535.87,404,-3739.6416015625
40.1372,2025000,4471.02,405,16.6223,4523.1,405,-3762.8515625
40.5191,2030000,4483.98,406,16.9583,4528.18,406,-3730.802978515625
40.0741,2035000,4463.45,407,17.1525,4520.58,407,-3821.298095703125
40.4275,2040000,4478.69,408,16.9483,4544.7,408,-3785.9794921875
40.0986,2045000,4449.61,409,16.4974,4515.97,409,-3774.7392578125
40.1242,2050000,4465.98,410,16.263,4535.55,410,-3840.768798828125
39.5772,2055000,4470.83,411,15.8356,4532.15,411,-3663.146484375
40.0489,2060000,4452.4,412,16.5368,4520.64,412,-3820.639892578125
40.4265,2065000,4481.15,413,17.1819,4525.37,413,-3804.946533203125
40.1085,2070000,4504.82,414,16.5664,4559.05,414,-3854.2021484375
40.569,2075000,4431.81,415,16.9783,4533.19,415,-3861.274658203125
40.451,2080000,4508.55,416,17.1022,4559.43,416,-3780.341552734375
40.6063,2085000,4498.24,417,17.5239,4557.85,417,-3764.903564453125
40.2515,2090000,4522.31,418,16.7009,4589.92,418,-3596.861572265625
40.3688,2095000,4518.04,419,17.3469,4565.48,419,-3673.290283203125
39.8813,2100000,4512.38,420,16.813,4558.91,420,-3811.664794921875
40.6739,2105000,4508.35,421,17.4697,4558.78,421,-3896.81396484375
40.7044,2110000,4492.12,422,17.7279,4551.5,422,-3915.5107421875
40.7287,2115000,4506.15,423,18.0427,4554.56,423,-3878.990478515625
40.422,2120000,4517.47,424,17.3344,4570.49,424,-3752.728271484375
40.5846,2125000,4481.73,425,17.565,4549.8,425,-3831.37109375
40.4184,2130000,4482.82,426,17.0844,4530.58,426,-3758.710693359375
40.3778,2135000,4514.43,427,16.8368,4576.58,427,-3735.179931640625
40.4143,2140000,4520.04,428,16.9846,4576.04,428,-3825.50732421875
39.9244,2145000,4544.11,429,16.9327,4617.95,429,-3777.50146484375
39.8561,2150000,4530.26,430,16.5016,4610.63,430,-3861.900146484375
40.3845,2155000,4537.07,431,17.2097,4587.42,431,-3872.142822265625
40.2645,2160000,4525.65,432,17.0647,4578.81,432,-3929.221923828125
39.9905,2165000,4508.6,433,16.4631,4557.49,433,-3795.301025390625
39.9488,2170000,4482.88,434,16.2127,4543.24,434,-4005.736328125
39.8751,2175000,4507.62,435,15.8009,4586.54,435,-3900.683349609375
40.2006,2180000,4494.78,436,16.8894,4564.13,436,-3979.775390625
39.8764,2185000,4516.39,437,15.8312,4573.05,437,-3953.1015625
39.9109,2190000,4486.43,438,16.152,4555.53,438,-3912.205078125
39.7639,2195000,4496.46,439,15.9962,4559.8,439,-3846.3193359375
40.8036,2200000,4500.99,440,17.6799,4554.4,440,-4131.8583984375
40.0308,2205000,4511.36,441,17.2447,4569.62,441,-4048.12060546875
40.5343,2210000,4531.02,442,17.4281,4602.8,442,-4114.82421875
40.3913,2215000,4534.36,443,17.1326,4602.6,443,-3904.763427734375
40.221,2220000,4555.41,444,17.0217,4623.39,444,-3961.571044921875
39.9445,2225000,4559.87,445,16.9102,4631.3,445,-3990.862060546875
39.7881,2230000,4535.23,446,16.1074,4595.15,446,-3923.537841796875
39.6528,2235000,4556.24,447,16.7853,4630.69,447,-3981.447265625
39.6889,2240000,4512.75,448,17.2168,4577.26,448,-4096.5732421875
39.69,2245000,4557.26,449,16.7743,4617.28,449,-4046.072509765625
40.1451,2250000,4564.4,450,16.9834,4642.36,450,-4068.651123046875
40.0931,2255000,4564.47,451,16.6498,4621.23,451,-4131.63525390625
40.367,2260000,4479.34,452,15.9493,4528.96,452,-4311.54052734375
40.0179,2265000,4490.9,453,17.1101,4723.25,453,-4187.32177734375
40.3343,2270000,4588.73,454,16.5852,4658.88,454,-4139.3955078125
40.4613,2275000,4545.72,455,17.1603,4669.47,455,-4305.287109375
40.8792,2280000,4680.18,456,18.4022,4757.3,456,-4236.02978515625
40.1029,2285000,4575.09,457,17.2554,4639.17,457,-4199.5244140625
40.247,2290000,4576.76,458,17.2828,4644.46,458,-4281.80517578125
39.8422,2295000,4542.58,459,16.6012,4675.01,459,-4081.97509765625
40.5539,2300000,4619.25,460,17.8387,4681.8,460,-4235.52197265625
40.4123,2305000,4515.83,461,18.4433,4734.54,461,-4351.3779296875
40.471,2310000,4659.9,462,17.6902,4735.54,462,-4210.154296875
41.1764,2315000,4679.75,463,19.3074,4770.61,463,-4326.626953125
40.6837,2320000,4669.44,464,18.5177,4760.02,464,-4323.39990234375
40.2474,2325000,4607.83,465,17.7212,4639.94,465,-4411.44921875
41.1655,2330000,4350.97,466,14.7208,4846.74,466,-4540.9951171875
40.5073,2335000,4644.91,467,18.1768,4718.14,467,-4391.087890625
39.663,2340000,4012.2,468,15.5301,4813.94,468,-4275.2099609375
40.7406,2345000,4302.93,469,17.4046,4794.66,469,-4438.099609375
40.4253,2350000,3778.47,470,16.0514,4799.02,470,-4399.0947265625
40.0978,2355000,4382.56,471,16.0678,4713.44,471,-4346.44677734375
39.9876,2360000,4523.64,472,16.5034,4749.88,472,-4387.3642578125
41.1,2365000,4482.03,473,16.6334,4696.84,473,-4578.55419921875
39.6255,2370000,4572.12,474,15.9163,4671.59,474,-4432.18017578125
40.2761,2375000,4237.12,475,16.1076,4713.39,475,-4356.63427734375
40.567,2380000,4483.87,476,16.5322,4685.29,476,-4471.77001953125
40.2449,2385000,4606.33,477,16.8001,4656.24,477,-4603.111328125
40.6164,2390000,4665.07,478,17.8005,4741.5,478,-4537.0283203125
40.2216,2395000,4489.9,479,17.214,4655.12,479,-4547.00390625
40.5346,2400000,4476.18,480,17.6023,4694.14,480,-4602.685546875
40.7608,2405000,4434.38,481,16.8228,4674.09,481,-4668.45556640625
40.3664,2410000,4618.12,482,18.195,4676.31,482,-4743.958984375
40.1293,2415000,4651.16,483,17.4619,4714.75,483,-4707.75830078125
40.0498,2420000,4669.59,484,16.5513,4742.17,484,-4615.685546875
40.4584,2425000,4477.96,485,17.4387,4779.6,485,-4665.0146484375
40.7398,2430000,4684.66,486,17.9764,4783.62,486,-4695.1962890625
41.0687,2435000,4643.51,487,17.4623,4721.24,487,-4745.025390625
40.2501,2440000,4626.19,488,17.431,4717.69,488,-4622.2529296875
40.3534,2445000,4390.12,489,16.9692,4041.07,489,-4713.84228515625
40.3351,2450000,4653.82,490,16.4836,4709.06,490,-4639.7587890625
39.9309,2455000,4548.55,491,15.8778,4735.12,491,-4644.130859375
39.9597,2460000,4433.91,492,16.1494,4679.19,492,-4734.92919921875
40.0972,2465000,4356.94,493,16.8832,4732.63,493,-4696.990234375
40.1068,2470000,4647.74,494,15.9573,4700.16,494,-4708.568359375
40.1338,2475000,4103.7,495,15.7627,4679.92,495,-4732.22900390625
39.5782,2480000,4597.2,496,15.3867,4650.21,496,-4651.2861328125
40.3515,2485000,4138.0,497,16.6354,4700.63,497,-4661.16357421875
40.7345,2490000,4260.37,498,16.5146,4710.23,498,-4753.861328125
39.7599,2495000,4170.2,499,16.0088,4674.69,499,-4792.04833984375
40.8017,2500000,4379.5,500,17.8104,4709.43,500,-4863.35302734375
40.357,2505000,4454.57,501,16.2153,4655.8,501,-4915.587890625
40.2871,2510000,4243.47,502,16.0563,4721.34,502,-5024.32080078125
40.4039,2515000,4618.74,503,17.3815,4678.26,503,-4978.37841796875
40.4177,2520000,4491.58,504,17.6908,4673.5,504,-4987.96533203125
40.5811,2525000,4393.67,505,17.607,4688.53,505,-5060.85986328125
40.3934,2530000,4204.59,506,16.7192,4690.88,506,-5127.90869140625
40.8579,2535000,4059.08,507,15.5345,4699.47,507,-5003.26025390625
39.6015,2540000,4592.08,508,16.699,4677.2,508,-4877.5107421875
40.6038,2545000,4470.45,509,17.2727,4672.31,509,-5089.76611328125
40.0684,2550000,4589.28,510,16.8445,4672.85,510,-5074.39111328125
40.3735,2555000,4625.7,511,16.5004,4632.34,511,-5008.76953125
39.9962,2560000,4633.54,512,17.8044,4678.63,512,-5124.4296875
40.0136,2565000,4457.58,513,16.7326,4676.79,513,-5127.34912109375
39.6519,2570000,4436.27,514,15.9897,4629.69,514,-4953.2099609375
40.3891,2575000,4588.53,515,18.0256,4741.42,515,-5150.5654296875
40.0021,2580000,4637.39,516,16.8805,4670.72,516,-5071.29541015625
39.6378,2585000,4596.88,517,16.7668,4668.45,517,-5075.888671875
39.4379,2590000,4570.54,518,15.9694,4656.7,518,-5069.84765625
39.4169,2595000,4585.63,519,15.8089,4682.11,519,-5048.82763671875
39.3085,2600000,4561.64,520,16.0096,4602.91,520,-5124.240234375
39.5045,2605000,4551.81,521,16.0817,4633.8,521,-5190.248046875
39.7267,2610000,4498.94,522,15.2638,4655.73,522,-5139.53955078125
40.2024,2615000,4583.39,523,17.2757,4657.38,523,-5257.38818359375
40.3096,2620000,3129.37,524,14.684,4712.84,524,-5223.0087890625
41.891,2625000,2948.0,525,13.9056,4748.8,525,-5500.58203125
40.4921,2630000,2819.84,526,14.2013,4709.03,526,-5144.01708984375
41.0142,2635000,3142.64,527,13.9208,4674.13,527,-5384.13427734375
40.497,2640000,3607.58,528,14.4604,4658.42,528,-5071.60205078125
41.0403,2645000,3312.48,529,14.7183,4641.28,529,-5288.49951171875
40.4907,2650000,3178.74,530,15.5258,4697.11,530,-5170.91455078125
40.1337,2655000,3272.05,531,15.3547,4665.5,531,-4931.71533203125
40.1882,2660000,4291.49,532,14.5383,4673.69,532,-5014.5283203125
40.447,2665000,3333.46,533,14.5716,4694.76,533,-4964.20556640625
40.027,2670000,3838.85,534,14.7173,4680.68,534,-5114.09765625
39.3505,2675000,4145.03,535,15.3766,4612.31,535,-5208.017578125
40.0717,2680000,4572.88,536,16.4083,4591.61,536,-5381.18603515625
39.6258,2685000,4439.55,537,15.6125,4615.39,537,-5200.4072265625
40.2158,2690000,4457.11,538,16.098,4649.39,538,-5395.65380859375
39.3415,2695000,4385.88,539,16.1785,4600.51,539,-5350.16796875
40.0385,2700000,4611.82,540,16.6775,4679.55,540,-5482.03271484375
40.0055,2705000,4573.56,541,15.9892,4634.24,541,-5419.50244140625
39.8467,2710000,4617.51,542,16.4267,4700.35,542,-5506.3486328125
39.774,2715000,4606.37,543,14.8777,4676.03,543,-5314.29833984375
39.5548,2720000,4598.25,544,15.4575,4702.48,544,-5554.857421875
39.233,2725000,4586.48,545,15.9855,4668.65,545,-5445.74072265625
39.9402,2730000,4404.04,546,15.6288,4668.85,546,-5599.732421875
39.6454,2735000,4495.19,547,15.5593,4663.37,547,-5525.67236328125
39.9745,2740000,4598.07,548,15.9607,4700.08,548,-5640.05029296875
39.6964,2745000,4547.07,549,15.1766,4701.5,549,-5485.30419921875
40.206,2750000,3057.13,550,15.0651,4731.47,550,-5568.6455078125
40.5673,2755000,3347.06,551,14.3429,4727.73,551,-5824.66162109375
40.1549,2760000,3440.68,552,14.357,4688.5,552,-5635.71337890625
40.5575,2765000,3585.89,553,14.5768,4665.42,553,-5836.43994140625
40.2177,2770000,3979.84,554,15.112,4688.12,554,-5837.65576171875
39.6877,2775000,4441.56,555,15.178,4703.63,555,-5542.693359375
40.1533,2780000,4534.62,556,14.6699,4614.78,556,-5829.263671875
40.192,2785000,4411.02,557,15.2801,4683.46,557,-5603.0859375
39.4033,2790000,3793.38,558,14.7983,4670.27,558,-5761.57666015625
39.4966,2795000,4550.45,559,14.5584,4639.47,559,-5935.9599609375
40.1534,2800000,4414.45,560,15.1628,4663.74,560,-5627.68017578125
39.5822,2805000,4389.96,561,15.8469,4679.21,561,-5670.1474609375
39.9857,2810000,4349.05,562,15.3018,4632.31,562,-5562.62451171875
40.2505,2815000,4230.69,563,15.1922,4649.28,563,-5784.97119140625
39.8658,2820000,4401.67,564,14.819,4646.23,564,-5817.64892578125
39.9711,2825000,4274.12,565,14.7895,4615.54,565,-6120.193359375
40.2734,2830000,4036.57,566,14.9665,4660.41,566,-5777.638671875
39.9073,2835000,4342.5,567,16.3159,4627.03,567,-5855.345703125
40.1677,2840000,4256.01,568,14.7255,4635.13,568,-5906.97119140625
39.4951,2845000,4198.08,569,14.4055,4666.55,569,-5724.15185546875
40.1174,2850000,4255.76,570,15.6566,4716.24,570,-5845.1318359375
39.6423,2855000,4311.28,571,14.9974,4554.5,571,-5990.1435546875
39.3882,2860000,4489.5,572,15.1374,4648.35,572,-5765.68505859375
39.6031,2865000,4470.13,573,14.918,4575.38,573,-5755.32421875
39.8952,2870000,4495.76,574,14.7591,4578.72,574,-5784.32275390625
40.2849,2875000,4474.97,575,15.1254,4584.18,575,-5924.181640625
40.0385,2880000,4422.57,576,15.5692,4584.23,576,-5917.3203125
40.0698,2885000,4477.39,577,14.7819,4613.82,577,-5890.845703125
39.5908,2890000,4242.05,578,15.315,4568.42,578,-5905.09326171875
39.9998,2895000,4334.01,579,15.3198,4578.9,579,-5716.16650390625
39.8311,2900000,4524.84,580,15.6319,4652.22,580,-5820.189453125
39.8909,2905000,4505.56,581,15.6737,4617.7,581,-5784.0341796875
39.9036,2910000,4516.97,582,14.9632,4622.26,582,-5861.96630859375
40.0132,2915000,4532.84,583,14.2914,4649.17,583,-5857.39208984375
39.6693,2920000,4580.61,584,15.1174,4684.88,584,-5812.65771484375
39.9798,2925000,4583.34,585,15.8335,4706.55,585,-5772.6025390625
40.1718,2930000,4552.17,586,15.6979,4671.91,586,-5882.0751953125
39.6138,2935000,4532.49,587,15.3441,4639.68,587,-5961.4912109375
40.1012,2940000,4521.3,588,15.4008,4637.76,588,-5873.0703125
39.9182,2945000,4336.33,589,15.6887,4635.08,589,-5835.5234375
39.8145,2950000,4549.59,590,15.3644,4664.08,590,-5939.99462890625
40.0056,2955000,4517.77,591,15.0135,4643.7,591,-5863.2783203125
40.0037,2960000,4389.89,592,14.955,4682.66,592,-6028.318359375
39.6002,2965000,4277.76,593,15.6999,4638.79,593,-5983.7861328125
40.479,2970000,4582.19,594,15.0835,4690.0,594,-6166.595703125
39.641,2975000,4551.07,595,15.2258,4670.46,595,-6037.9970703125
39.9147,2980000,4139.71,596,15.2123,4687.38,596,-6058.13134765625
39.7655,2985000,3998.11,597,15.683,4684.73,597,-5911.65283203125
40.2307,2990000,4328.08,598,15.5373,4705.58,598,-6140.2138671875
40.4645,2995000,4051.54,599,14.9234,4683.32,599,-6474.9619140625
39.5827,3000000,4403.05,600,15.6777,4716.21,600,-6200.55078125
39.6442,3005000,4510.26,601,15.6942,4724.62,601,-6101.16162109375
40.3443,3010000,4376.75,602,15.6044,4673.51,602,-6311.79541015625
39.8547,3015000,4596.23,603,15.3657,4696.52,603,-6188.94970703125
39.6551,3020000,4133.66,604,15.0821,4699.14,604,-6403.7939453125
40.1188,3025000,4166.78,605,15.4083,4692.82,605,-5966.7880859375
39.6394,3030000,4199.65,606,14.4702,4685.94,606,-6258.11474609375
39.4068,3035000,4258.15,607,15.1512,4693.13,607,-6087.45654296875
39.4877,3040000,3890.07,608,14.9318,4715.24,608,-5985.70166015625
39.845,3045000,3461.39,609,14.4826,4743.15,609,-6326.4091796875
39.8763,3050000,3899.97,610,15.2423,4716.58,610,-6290.390625
39.5692,3055000,4598.17,611,15.6888,4696.03,611,-6376.92919921875
39.555,3060000,4046.73,612,15.1656,4714.26,612,-6378.01904296875
40.1476,3065000,3912.08,613,13.9158,4697.49,613,-6783.548828125
39.8642,3070000,4322.71,614,15.9046,4711.21,614,-6446.69384765625
39.561,3075000,4593.22,615,15.2239,4728.35,615,-6390.70556640625
39.636,3080000,4431.38,616,15.1182,4712.96,616,-6102.52197265625
39.5186,3085000,4180.36,617,14.9514,4723.54,617,-6500.52099609375
39.2032,3090000,4472.68,618,15.5187,4727.03,618,-6363.13427734375
39.589,3095000,4170.97,619,15.1785,4719.93,619,-6394.046875
39.3364,3100000,4588.89,620,15.2562,4710.22,620,-6337.64404296875
39.0157,3105000,4274.64,621,15.4542,4735.68,621,-6348.72998046875
39.9053,3110000,4345.95,622,15.724,4719.58,622,-6599.7255859375
39.4198,3115000,4000.29,623,15.7042,4730.97,623,-6497.62548828125
39.3659,3120000,4609.2,624,15.1754,4724.3,624,-6631.0078125
39.2686,3125000,4584.49,625,15.1963,4703.51,625,-6492.4013671875
39.5702,3130000,4027.77,626,14.9566,4695.92,626,-6733.82421875
39.5046,3135000,4340.56,627,13.7683,4703.53,627,-6862.45654296875
39.6887,3140000,4615.98,628,15.5346,4721.2,628,-6697.763671875
39.3289,3145000,4188.36,629,15.6957,4718.53,629,-6450.16259765625
39.2357,3150000,4325.58,630,15.8913,4708.75,630,-6610.12646484375
39.0268,3155000,4113.89,631,14.9736,4718.99,631,-6601.9208984375
39.3203,3160000,4167.74,632,15.3406,4710.17,632,-6659.31640625
39.3414,3165000,4484.96,633,14.6642,4684.64,633,-6621.3828125
39.5335,3170000,4254.86,634,15.0373,4673.66,634,-6393.12841796875
39.2701,3175000,4453.98,635,15.0326,4690.69,635,-6613.79833984375
39.2783,3180000,4065.27,636,15.1965,4703.52,636,-6488.861328125
39.0013,3185000,4473.35,637,14.9446,4689.06,637,-6618.6669921875
39.4871,3190000,3752.24,638,14.7753,4736.78,638,-6857.390625
39.424,3195000,4396.31,639,15.1548,4713.8,639,-6629.15966796875
39.3215,3200000,4358.0,640,14.6622,4740.06,640,-6708.11767578125
39.3279,3205000,4001.15,641,14.0428,4680.95,641,-6669.591796875
39.2525,3210000,4515.37,642,15.3206,4699.61,642,-6351.90478515625
39.4276,3215000,3669.63,643,14.7496,4695.15,643,-6497.353515625
40.8321,3220000,3751.25,644,13.7952,4717.58,644,-7426.6982421875
39.5133,3225000,4557.11,645,15.4497,4723.8,645,-6674.59716796875
39.6629,3230000,4190.94,646,15.1446,4711.28,646,-6965.97802734375
39.7938,3235000,3289.8,647,18.4693,4762.54,647,-6695.82763671875
39.6751,3240000,4599.08,648,14.5081,4725.4,648,-7005.7890625
39.8467,3245000,3957.28,649,14.2878,4733.18,649,-6876.07177734375
39.3873,3250000,4212.94,650,15.3934,4710.64,650,-6672.4345703125
39.5806,3255000,4075.69,651,15.6495,4741.95,651,-6827.93994140625
39.7124,3260000,4341.54,652,14.4605,4746.5,652,-7058.07958984375
39.6572,3265000,4437.95,653,14.2239,4729.24,653,-7066.10009765625
39.2109,3270000,4379.84,654,15.354,4725.82,654,-6836.43896484375
39.5486,3275000,4481.74,655,15.3516,4739.85,655,-6992.73388671875
39.393,3280000,4467.41,656,14.1175,4723.4,656,-6947.88818359375
39.2949,3285000,3947.99,657,14.3924,4758.24,657,-6959.28076171875
39.8082,3290000,4229.46,658,15.4854,4746.69,658,-6804.5478515625
40.127,3295000,4293.15,659,14.3602,4754.17,659,-7186.20166015625
39.2159,3300000,4635.74,660,15.2318,4730.38,660,-6838.08056640625
39.2434,3305000,4573.05,661,14.0502,4751.18,661,-7149.3232421875
38.7402,3310000,4231.06,662,14.7626,4751.62,662,-6810.27001953125
39.3893,3315000,4104.14,663,14.6147,4710.6,663,-6985.3017578125
38.9505,3320000,3876.25,664,15.0208,4731.65,664,-6863.36474609375
39.307,3325000,4160.89,665,14.4109,4725.35,665,-7150.6376953125
39.2338,3330000,4527.45,666,15.0134,4743.5,666,-6982.8583984375
39.3532,3335000,4515.27,667,15.0001,4749.95,667,-6997.0703125
39.3425,3340000,4498.59,668,13.5021,4748.53,668,-7211.50048828125
39.0507,3345000,4376.07,669,14.9392,4772.39,669,-6982.24169921875
39.6962,3350000,4113.34,670,13.5694,4741.31,670,-7228.6474609375
38.8838,3355000,4164.28,671,14.9356,4732.79,671,-6861.99853515625
39.3316,3360000,4111.05,672,13.5547,4745.36,672,-7176.7158203125
38.5965,3365000,4336.64,673,14.6238,4753.92,673,-7062.42529296875
39.4033,3370000,3955.44,674,13.4297,4776.98,674,-7287.47119140625
39.4453,3375000,4157.36,675,13.8236,4746.07,675,-7186.5615234375
38.7653,3380000,4335.94,676,14.0264,4742.0,676,-7025.8701171875
39.0405,3385000,4217.77,677,14.8415,4753.44,677,-7216.7255859375
38.6527,3390000,4511.06,678,14.1208,4772.2,678,-7131.07666015625
39.0539,3395000,3903.55,679,14.1883,4731.51,679,-6956.36669921875
39.4009,3400000,4258.52,680,14.9902,4754.17,680,-7425.748046875
39.4489,3405000,4132.21,681,14.1743,4728.56,681,-7123.35107421875
39.1591,3410000,4356.06,682,14.8836,4753.42,682,-7157.76123046875
39.1715,3415000,4646.33,683,14.5004,4765.48,683,-7213.3486328125
39.1675,3420000,4155.76,684,14.8271,4729.33,684,-7257.18701171875
39.3711,3425000,3796.64,685,13.8988,4750.05,685,-7174.94384765625
39.5609,3430000,3706.85,686,14.1976,4737.5,686,-7389.92822265625
39.4311,3435000,4637.19,687,14.0209,4752.41,687,-7367.13671875
38.9372,3440000,4210.2,688,14.6412,4750.55,688,-7242.32861328125
38.8327,3445000,4472.22,689,14.2695,4769.08,689,-7430.849609375
39.1654,3450000,3996.58,690,14.1051,4755.68,690,-7275.13330078125
38.8714,3455000,4485.95,691,15.219,4726.19,691,-7120.38427734375
38.9812,3460000,3905.33,692,14.8544,4736.75,692,-7219.6494140625
39.3279,3465000,4646.2,693,15.2882,4740.83,693,-7102.67919921875
39.5426,3470000,4459.12,694,14.9129,4756.98,694,-7427.0634765625
39.0683,3475000,4606.21,695,14.7514,4711.18,695,-7184.62841796875
39.0075,3480000,4490.83,696,15.3195,4756.21,696,-7340.41796875
39.3006,3485000,3954.99,697,13.6266,4736.76,697,-7590.88232421875
39.3143,3490000,3942.36,698,13.5566,4720.18,698,-7575.51708984375
39.1505,3495000,3921.49,699,14.1126,4723.96,699,-7384.02734375
39.7176,3500000,4335.09,700,17.4542,4623.34,700,-7179.435546875
39.4067,3505000,4409.92,701,15.257,4731.28,701,-7547.15771484375
38.9795,3510000,4365.15,702,15.0182,4695.63,702,-7451.4609375
39.2075,3515000,4373.25,703,14.0112,4684.01,703,-7692.03662109375
39.4646,3520000,4387.24,704,14.2413,4688.54,704,-7670.96484375
39.4881,3525000,4434.53,705,13.861,4722.01,705,-7589.75048828125
38.9895,3530000,4574.33,706,15.2532,4708.78,706,-7442.60986328125
39.5787,3535000,4573.86,707,15.062,4721.68,707,-7490.10205078125
39.183,3540000,4506.26,708,14.6612,4716.09,708,-7492.51953125
39.1144,3545000,4412.86,709,14.2109,4727.04,709,-7523.4853515625
39.4393,3550000,4396.31,710,14.4948,4728.49,710,-7503.08203125
39.0898,3555000,4274.55,711,14.7977,4717.44,711,-7413.8076171875
39.2356,3560000,4613.65,712,14.7296,4735.81,712,-7447.05859375
38.8557,3565000,4200.68,713,14.7794,4725.68,713,-7464.9150390625
39.5523,3570000,4609.55,714,13.9611,4736.83,714,-7747.13818359375
39.4071,3575000,4366.19,715,13.7297,4708.33,715,-7662.763671875
39.6042,3580000,3309.62,716,13.7129,4728.21,716,-7853.1845703125
39.6182,3585000,4402.36,717,14.0694,4716.24,717,-7673.81787109375
39.3865,3590000,4611.63,718,14.6499,4707.8,718,-7749.49072265625
39.9402,3595000,4415.03,719,13.8614,4728.81,719,-7863.94970703125
39.258,3600000,4613.03,720,14.1417,4726.51,720,-7641.47802734375
39.3402,3605000,3905.61,721,14.0305,4687.12,721,-8027.984375
38.8236,3610000,4234.41,722,14.3622,4732.61,722,-7822.63671875
39.1652,3615000,4605.85,723,14.3376,4720.36,723,-7694.62890625
39.5435,3620000,4461.54,724,14.1547,4692.89,724,-7953.97265625
39.1988,3625000,4402.07,725,14.2092,4726.66,725,-8014.0068359375
39.2615,3630000,4394.6,726,14.2273,4710.62,726,-8045.337890625
39.1891,3635000,4392.37,727,13.912,4696.89,727,-7832.123046875
39.2638,3640000,4327.08,728,13.8221,4685.59,728,-8080.13623046875
38.7772,3645000,3956.08,729,15.0457,4740.94,729,-7995.4736328125
39.2367,3650000,4625.62,730,14.9231,4740.93,730,-8106.35546875
39.3291,3655000,4260.71,731,14.6796,4702.92,731,-8128.83544921875
39.3245,3660000,4637.67,732,15.3376,4765.02,732,-7994.35693359375
39.7097,3665000,4310.17,733,16.3284,4738.45,733,-8069.96923828125
39.7484,3670000,3152.87,734,15.0879,4742.09,734,-8122.29541015625
39.0886,3675000,4410.03,735,14.9928,4738.91,735,-8107.37109375
39.7692,3680000,4194.52,736,14.3158,4764.32,736,-8151.5244140625
39.3421,3685000,4637.91,737,14.7528,4792.07,737,-8147.294921875
39.4724,3690000,4250.42,738,15.9294,4780.87,738,-8185.31689453125
39.1101,3695000,4224.22,739,14.375,4776.3,739,-8176.26953125
39.1988,3700000,4205.45,740,14.8368,4789.47,740,-8112.705078125
39.2673,3705000,4436.49,741,15.1769,4752.28,741,-8080.69140625
39.2173,3710000,4103.22,742,14.4318,4730.13,742,-8375.2314453125
38.9937,3715000,4615.09,743,14.9487,4741.18,743,-8144.1328125
38.9174,3720000,4197.96,744,14.6312,4735.91,744,-8072.2568359375
39.2973,3725000,4649.84,745,14.639,4775.46,745,-8348.19140625
39.3487,3730000,4277.36,746,14.3498,4768.19,746,-8484.2705078125
39.4601,3735000,4125.18,747,14.9096,4753.88,747,-8121.056640625
39.0621,3740000,4618.42,748,15.3764,4330.71,748,-8263.68359375
39.1307,3745000,4646.83,749,15.2631,4761.7,749,-8266.0830078125
39.1798,3750000,4595.97,750,14.9791,4727.49,750,-8092.783203125
39.6227,3755000,4264.94,751,14.9197,4752.53,751,-8434.7529296875
39.1792,3760000,4417.0,752,14.7697,4755.4,752,-8494.3984375
38.8431,3765000,4311.58,753,14.3994,4777.47,753,-8137.10595703125
38.8768,3770000,4635.43,754,15.0959,4769.48,754,-8227.716796875
39.4387,3775000,4515.15,755,14.5279,4740.11,755,-8409.44921875
39.2464,3780000,4073.83,756,14.7534,4762.51,756,-8339.0556640625
38.8916,3785000,4474.13,757,14.81,4743.89,757,-8143.20458984375
38.9442,3790000,4458.08,758,15.1651,4762.8,758,-8369.0791015625
38.9154,3795000,4476.53,759,14.751,4784.54,759,-8330.53515625
39.5238,3800000,4472.48,760,15.7926,4772.74,760,-8436.84765625
39.4009,3805000,4670.29,761,15.7878,4770.76,761,-8599.28515625
39.467,3810000,4512.27,762,15.6114,4782.03,762,-8667.2900390625
39.0887,3815000,3725.13,763,16.0938,4785.53,763,-8563.984375
40.1404,3820000,3515.72,764,15.0457,4726.71,764,-8689.7666015625
