Running Forward KL,Running Update Time,Real Sto Return,Itration,Reward Loss,Real Det Return,Running Env Steps,Running Reverse KL
38.3774,765,4363.29,765,-8972.08984375,4712.9,3825000,15.8283
37.9866,766,4452.95,766,-8780.517578125,4322.2,3830000,14.809
37.2596,767,4504.12,767,-8986.0146484375,4817.89,3835000,15.2799
38.0118,768,4725.14,768,-8742.6533203125,4832.4,3840000,15.0293
38.0661,769,4613.69,769,-8807.265625,4621.68,3845000,15.702
37.7002,770,4608.49,770,-9012.3720703125,4760.04,3850000,14.3442
37.3841,771,4532.39,771,-8887.552734375,4854.86,3855000,14.6381
38.1529,772,4854.27,772,-8895.771484375,4986.53,3860000,15.0597
38.1356,773,4782.02,773,-8840.9833984375,4930.7,3865000,13.2675
37.9152,774,4747.29,774,-9127.0576171875,4951.46,3870000,14.1121
37.7159,775,4776.86,775,-8866.06640625,4803.42,3875000,14.9438
38.5648,776,4666.09,776,-8965.9326171875,4956.38,3880000,15.402
38.6284,777,4684.48,777,-9146.103515625,4874.5,3885000,15.9332
38.4049,778,4329.91,778,-9008.619140625,4729.27,3890000,16.4567
38.2066,779,4577.41,779,-8902.9814453125,4905.86,3895000,15.6667
38.5083,780,4310.2,780,-9197.9873046875,4655.31,3900000,15.5292
38.6171,781,4062.13,781,-9360.234375,4361.04,3905000,17.0919
39.0366,782,3730.35,782,-9624.9638671875,4741.95,3910000,17.3651
39.8696,783,3681.15,783,-8618.5498046875,4571.62,3915000,22.1779
38.7374,784,3996.82,784,-9093.439453125,4774.93,3920000,16.4926
38.5766,785,4269.35,785,-9081.841796875,4782.87,3925000,19.2805
39.1013,786,4176.13,786,-9582.908203125,4762.98,3930000,15.342
38.3295,787,4488.67,787,-9215.7744140625,4764.32,3935000,15.6665
38.7198,788,4276.21,788,-9173.908203125,4868.71,3940000,15.3253
38.1923,789,4382.41,789,-9019.9814453125,4259.39,3945000,17.6136
38.8684,790,3939.64,790,-9823.7099609375,4562.76,3950000,16.3061
38.016,791,4620.37,791,-9105.4384765625,4692.3,3955000,17.2001
38.0493,792,4443.11,792,-9093.201171875,4721.01,3960000,15.657
38.1923,793,3852.06,793,-9512.595703125,4776.99,3965000,15.5597
38.5747,794,4695.21,794,-8889.2919921875,4853.91,3970000,16.9683
39.3447,795,4317.43,795,-9604.1904296875,4812.73,3975000,17.3446
38.447,796,4675.52,796,-8961.7451171875,4855.4,3980000,15.8931
38.2312,797,4606.16,797,-9177.751953125,4874.1,3985000,16.1959
37.9564,798,4667.35,798,-9401.9052734375,4847.6,3990000,14.9469
38.0187,799,4388.34,799,-9099.6748046875,4739.87,3995000,16.4694
38.7251,800,2712.06,800,-9757.7734375,3415.83,4000000,19.3835
41.1118,801,1685.2,801,-9189.029296875,111.1,4005000,12.4737
50.3741,802,124.87,802,-9279.8095703125,111.75,4010000,14.1601
43.0169,803,845.45,803,-10720.0849609375,890.86,4015000,16.6943
39.1202,804,4809.85,804,-9265.72265625,4974.84,4020000,17.1283
38.798,805,4715.9,805,-8902.1923828125,4970.49,4025000,15.9643
38.7558,806,4312.04,806,-9751.2333984375,4806.37,4030000,16.3578
38.315,807,4646.13,807,-9642.240234375,4769.66,4035000,16.3897
38.0617,808,4723.0,808,-9517.9951171875,4762.04,4040000,16.3454
38.3873,809,4810.76,809,-9065.013671875,4892.85,4045000,16.7713
40.7547,810,1477.58,810,-9797.5869140625,2004.86,4050000,36.2809
56.0082,811,-4.38,811,-12627.458984375,-6.41,4055000,80.8913
50.7615,812,196.34,812,-8221.8916015625,210.99,4060000,52.0176
51.558,813,98.19,813,-12114.025390625,37.29,4065000,24.6626
40.9854,814,2478.31,814,-10217.3896484375,2105.75,4070000,20.5303
44.1299,815,1152.44,815,-10306.36328125,1252.64,4075000,15.2402
42.9985,816,1732.09,816,-10757.1201171875,1909.0,4080000,29.3614
39.0663,817,3689.14,817,-9736.53125,4147.9,4085000,17.1508
40.2781,818,1641.63,818,-9878.787109375,1292.56,4090000,18.0233
38.1846,819,4335.16,819,-9110.4296875,4441.93,4095000,16.5624
38.4602,820,3845.66,820,-9372.560546875,4525.5,4100000,14.6916
36.9048,821,4287.6,821,-9290.2314453125,4511.42,4105000,14.5565
38.376,822,1826.13,822,-9549.6943359375,3105.81,4110000,12.8318
38.8065,823,2019.12,823,-10030.2529296875,2994.94,4115000,13.5768
38.7831,824,3296.8,824,-9757.828125,4610.71,4120000,14.7112
37.6541,825,4380.91,825,-9943.74609375,4552.08,4125000,17.2594
37.7607,826,4084.53,826,-9798.7783203125,4492.95,4130000,15.1906
37.6588,827,3560.86,827,-9864.3994140625,4435.84,4135000,16.1904
38.4202,828,3992.51,828,-9594.71484375,4473.14,4140000,16.631
38.1688,829,3884.01,829,-9578.169921875,4512.2,4145000,15.4324
38.3208,830,3089.28,830,-10268.0869140625,4205.68,4150000,17.2055
38.3264,831,3227.33,831,-9696.8564453125,4416.1,4155000,13.8667
39.4269,832,3445.6,832,-10153.583984375,4369.76,4160000,14.0842
37.827,833,4385.21,833,-9646.357421875,4655.06,4165000,17.0161
36.9323,834,4463.84,834,-9296.96875,4718.86,4170000,14.9814
37.9058,835,4528.63,835,-9771.0078125,4657.88,4175000,17.6725
37.3645,836,4359.56,836,-9447.6513671875,4647.76,4180000,15.9496
37.3116,837,4372.83,837,-9338.8232421875,4604.83,4185000,15.423
37.8487,838,4395.34,838,-9504.8603515625,4644.6,4190000,16.085
37.7194,839,4035.24,839,-9580.9228515625,4714.15,4195000,14.6055
37.2386,840,4400.19,840,-9624.35546875,4643.49,4200000,15.6807
37.3348,841,4333.43,841,-9210.8076171875,4549.29,4205000,15.4435
37.5624,842,4430.09,842,-9563.359375,4505.87,4210000,15.1331
38.3439,843,3956.98,843,-9896.8310546875,4254.11,4215000,14.1395
37.9338,844,4305.42,844,-9560.642578125,4388.58,4220000,16.3798
37.2551,845,4506.54,845,-9811.1748046875,4624.72,4225000,15.3669
38.0106,846,4378.15,846,-10032.958984375,4566.72,4230000,13.8952
48.6825,847,849.13,847,-12509.62890625,616.83,4235000,17.2263
50.7902,848,460.61,848,-13210.53125,421.57,4240000,37.4799
44.0662,849,1496.48,849,-12418.0146484375,2019.53,4245000,22.1533
39.2555,850,1762.36,850,-11491.6953125,2388.39,4250000,22.2106
38.8793,851,2798.99,851,-10765.44140625,3400.92,4255000,14.763
38.6817,852,3964.5,852,-10399.287109375,3708.5,4260000,18.475
38.1949,853,3856.06,853,-10239.6611328125,4463.63,4265000,17.1367
38.9434,854,4506.68,854,-10072.345703125,4668.91,4270000,16.7072
38.1353,855,4155.39,855,-10638.4365234375,3938.98,4275000,16.1398
38.6026,856,4084.93,856,-10235.9462890625,4697.02,4280000,15.9042
51.79,857,162.77,857,-13268.8583984375,113.13,4285000,32.3195
43.4958,858,630.36,858,-13039.474609375,480.12,4290000,40.2083
41.5732,859,297.73,859,-12036.6474609375,730.29,4295000,26.6496
37.1989,860,3994.72,860,-9989.15625,3777.18,4300000,17.1185
37.6802,861,3666.52,861,-10314.7509765625,4241.68,4305000,17.4231
38.4474,862,3956.17,862,-10261.0439453125,4691.98,4310000,17.4375
38.5508,863,4615.79,863,-9882.6083984375,4755.18,4315000,17.6144
38.5312,864,4521.33,864,-9726.9580078125,4708.16,4320000,17.6062
38.1953,865,4605.91,865,-9536.3974609375,4633.76,4325000,17.2568
37.9238,866,4597.26,866,-9549.2099609375,4713.37,4330000,16.9064
37.9695,867,4681.6,867,-9458.83203125,4808.52,4335000,16.6614
38.5346,868,4648.42,868,-9803.7705078125,4781.77,4340000,16.9347
38.7125,869,4595.84,869,-10160.470703125,4751.38,4345000,16.4938
38.1072,870,4234.86,870,-10568.443359375,4591.11,4350000,17.179
37.7714,871,4084.4,871,-10002.42578125,4638.61,4355000,16.9281
37.7093,872,3126.93,872,-10136.8369140625,4124.87,4360000,16.5384
37.9955,873,4628.98,873,-10517.97265625,4757.31,4365000,17.3954
37.7426,874,4593.87,874,-9923.6044921875,4731.03,4370000,16.6337
38.08,875,4362.64,875,-10013.9599609375,4704.69,4375000,16.6542
38.123,876,4623.51,876,-10025.00390625,4738.63,4380000,16.7683
37.2478,877,4606.73,877,-9864.27734375,4781.16,4385000,16.1375
37.6675,878,4570.52,878,-9950.0244140625,4701.14,4390000,16.1955
36.4725,879,4604.84,879,-9882.4453125,4751.29,4395000,15.7348
37.1761,880,4635.39,880,-9896.66796875,4763.58,4400000,16.4064
37.5382,881,4627.77,881,-9565.8818359375,4739.97,4405000,16.3343
37.2682,882,4627.31,882,-9713.5205078125,4764.22,4410000,15.9623
37.0817,883,4681.38,883,-9603.265625,4809.97,4415000,16.1119
37.0748,884,4675.48,884,-9621.8349609375,4787.1,4420000,16.5363
37.0516,885,4650.99,885,-9792.4541015625,4742.69,4425000,15.7565
36.3365,886,4537.74,886,-9706.04296875,4762.6,4430000,16.7019
36.953,887,4703.22,887,-10052.5478515625,4818.95,4435000,16.5157
37.0409,888,4635.5,888,-10270.818359375,4764.68,4440000,16.7389
37.666,889,4670.2,889,-10334.1962890625,4774.28,4445000,17.1257
37.2474,890,4646.28,890,-10506.90625,4746.76,4450000,18.0332
37.6134,891,4600.0,891,-10342.5009765625,4693.75,4455000,17.1707
37.5852,892,4595.22,892,-10420.345703125,4701.8,4460000,17.2673
38.0488,893,4611.83,893,-10687.6982421875,4709.87,4465000,17.8674
37.5608,894,4629.55,894,-10315.6142578125,4711.22,4470000,17.3145
38.5082,895,4633.88,895,-10834.146484375,4746.78,4475000,18.4623
37.1509,896,4583.33,896,-10549.1279296875,4662.44,4480000,16.3692
37.2984,897,4597.52,897,-10393.4697265625,4705.55,4485000,17.1496
37.7815,898,4570.78,898,-10745.6591796875,4681.08,4490000,16.7857
37.8801,899,4589.24,899,-10470.630859375,4688.73,4495000,17.3582
37.7821,900,4338.37,900,-10667.880859375,4579.93,4500000,16.9018
38.1599,901,4338.11,901,-11121.9033203125,4652.53,4505000,16.9882
38.5408,902,4295.72,902,-10838.2724609375,3441.6,4510000,25.943
38.1736,903,2983.59,903,-10556.31640625,2545.48,4515000,27.0227
37.365,904,4596.86,904,-10425.36328125,4685.91,4520000,16.0175
37.5336,905,4617.37,905,-10600.087890625,4668.73,4525000,16.7936
36.5484,906,4611.69,906,-10319.8125,4688.59,4530000,16.3905
37.5777,907,4552.9,907,-10694.4267578125,4594.27,4535000,16.4887
37.2973,908,4558.35,908,-10556.26171875,4633.78,4540000,16.8345
37.0781,909,4624.04,909,-10329.12109375,4695.48,4545000,16.9194
37.887,910,4589.56,910,-10861.8876953125,4666.76,4550000,17.5163
37.9959,911,4585.47,911,-10931.9970703125,4635.57,4555000,17.4963
37.5533,912,4646.78,912,-10753.5498046875,4731.23,4560000,16.853
37.5752,913,3737.28,913,-10598.947265625,4052.93,4565000,15.6029
45.2187,914,182.08,914,-11944.748046875,391.43,4570000,14.0152
50.6665,915,218.14,915,-12496.0205078125,218.73,4575000,15.2136
39.46,916,2369.25,916,-11732.6181640625,424.32,4580000,15.1993
38.745,917,3992.44,917,-11467.607421875,4212.83,4585000,15.5262
38.924,918,4433.54,918,-11046.31640625,4516.16,4590000,18.4712
38.2583,919,4550.0,919,-11068.619140625,4604.08,4595000,17.7728
38.1441,920,4621.99,920,-10715.6005859375,4662.85,4600000,17.7108
37.3208,921,4569.77,921,-10830.072265625,4646.01,4605000,16.6005
38.3779,922,4620.1,922,-10903.439453125,4694.43,4610000,17.9661
37.8234,923,4619.17,923,-10697.109375,4706.66,4615000,16.966
37.8546,924,4605.64,924,-10557.060546875,4679.72,4620000,16.3756
37.5999,925,4609.7,925,-11033.033203125,4677.24,4625000,16.9763
37.6109,926,4630.3,926,-10631.0537109375,4718.61,4630000,16.5145
37.4326,927,4657.05,927,-10884.3037109375,4772.01,4635000,16.7657
37.9825,928,4628.58,928,-10774.3857421875,4734.71,4640000,15.5483
37.7549,929,4619.18,929,-10953.732421875,4740.46,4645000,16.7986
37.3222,930,4641.06,930,-10717.251953125,4737.11,4650000,16.4485
37.4552,931,4619.55,931,-10858.328125,4738.72,4655000,16.7083
37.9007,932,4658.68,932,-11186.6357421875,4784.48,4660000,17.0982
37.9034,933,4647.72,933,-11198.828125,4779.1,4665000,17.4297
38.3901,934,4585.33,934,-11194.3916015625,4691.14,4670000,16.7281
38.196,935,4610.28,935,-11253.251953125,4707.47,4675000,16.9572
37.7783,936,4600.41,936,-11291.6220703125,4704.84,4680000,17.7634
38.6249,937,4608.48,937,-11611.1103515625,4725.77,4685000,18.4933
38.016,938,4586.29,938,-11354.177734375,4743.55,4690000,18.0228
38.5536,939,4637.51,939,-11459.4306640625,4763.28,4695000,17.8579
38.2743,940,4609.81,940,-11574.345703125,4723.83,4700000,17.1996
38.2501,941,4660.29,941,-11300.4931640625,4789.58,4705000,17.4816
37.6286,942,4526.51,942,-11033.9560546875,4597.89,4710000,16.3646
38.3187,943,4556.4,943,-11642.951171875,4687.75,4715000,17.93
38.5183,944,4526.7,944,-11608.0546875,4639.47,4720000,17.4576
38.3127,945,4601.47,945,-11432.8115234375,4718.51,4725000,17.8265
37.6445,946,4623.79,946,-11303.5849609375,4779.2,4730000,17.2063
38.1578,947,4661.26,947,-11569.0068359375,4772.12,4735000,17.3179
37.6707,948,4652.14,948,-11121.634765625,4734.75,4740000,17.3683
38.0564,949,4607.92,949,-11525.646484375,4768.6,4745000,17.4076
37.4999,950,4623.06,950,-11331.396484375,4700.13,4750000,17.2935
38.0026,951,4597.79,951,-11558.818359375,4697.16,4755000,17.6358
38.1649,952,4611.18,952,-11541.8583984375,4728.1,4760000,17.2317
37.7893,953,4615.18,953,-11734.5869140625,4734.2,4765000,17.6094
38.1611,954,4606.49,954,-11253.6875,4729.62,4770000,16.421
38.5559,955,4537.93,955,-11676.09375,4638.2,4775000,17.2526
37.5979,956,4612.23,956,-11446.0205078125,4769.38,4780000,16.8669
37.8903,957,4644.18,957,-11268.046875,4750.49,4785000,17.1012
38.9189,958,4656.65,958,-11600.462890625,4793.27,4790000,17.7308
38.0262,959,4652.53,959,-11208.0498046875,4787.28,4795000,17.0078
36.8795,960,4641.17,960,-11155.06640625,4775.43,4800000,16.6287
37.4169,961,4632.67,961,-11340.5625,4737.74,4805000,16.3377
37.2183,962,4692.51,962,-10769.4814453125,4819.84,4810000,16.7168
38.3576,963,4712.17,963,-11635.9111328125,4855.29,4815000,17.798
38.1923,964,4666.18,964,-10990.083984375,4749.11,4820000,16.5836
37.2334,965,4686.06,965,-11170.3916015625,4802.26,4825000,17.6869
37.6401,966,4653.57,966,-11121.8759765625,4756.64,4830000,16.9763
37.0595,967,4645.2,967,-11128.7998046875,4735.79,4835000,16.7001
37.5088,968,4639.93,968,-11166.248046875,4752.07,4840000,17.21
38.3767,969,4624.34,969,-11421.142578125,4709.93,4845000,17.608
37.7689,970,4626.43,970,-11111.64453125,4699.9,4850000,16.744
37.5564,971,4608.95,971,-11325.146484375,4708.95,4855000,16.3322
39.7992,972,1199.64,972,-11362.7001953125,1481.4,4860000,21.2177
39.5898,973,2127.44,973,-11106.9921875,2096.3,4865000,13.3154
39.1379,974,987.91,974,-11262.802734375,1504.07,4870000,13.4542
37.6902,975,4616.78,975,-11262.955078125,4688.46,4875000,16.2956
38.1052,976,4607.88,976,-11258.3388671875,4692.86,4880000,16.5354
37.9304,977,4610.9,977,-11232.064453125,4684.0,4885000,16.406
37.6251,978,4425.69,978,-11124.9501953125,4714.26,4890000,16.7977
37.7352,979,4642.04,979,-11167.1396484375,4701.85,4895000,16.8155
37.8276,980,4573.69,980,-11591.5576171875,4627.38,4900000,17.1849
38.2454,981,4657.99,981,-11364.56640625,4733.04,4905000,17.3502
36.9591,982,4642.09,982,-11185.119140625,4711.62,4910000,16.7256
37.1877,983,4499.62,983,-11233.490234375,4633.17,4915000,16.2969
37.6618,984,4577.13,984,-10918.5048828125,4663.71,4920000,17.379
37.9889,985,4654.74,985,-11306.4248046875,4751.05,4925000,17.4748
38.7115,986,4683.56,986,-11368.74609375,4793.95,4930000,17.7251
37.7112,987,4671.75,987,-10971.2890625,4762.18,4935000,17.3522
37.8808,988,4604.96,988,-11348.3603515625,4703.08,4940000,16.7252
37.5679,989,4638.4,989,-11386.7998046875,4734.05,4945000,17.0476
38.0227,990,4625.43,990,-11549.5302734375,4734.95,4950000,17.6329
43.5283,991,249.82,991,-13315.5009765625,7.58,4955000,29.7524
40.054,992,1461.77,992,-10551.9130859375,2209.07,4960000,14.6581
38.7485,993,4589.59,993,-12057.3955078125,4695.77,4965000,19.3651
37.9121,994,4636.01,994,-11564.037109375,4693.17,4970000,18.4104
38.1343,995,4678.72,995,-11281.203125,4749.43,4975000,18.1223
38.4927,996,4676.45,996,-11196.1728515625,4772.55,4980000,17.3119
38.4886,997,4586.07,997,-11524.34375,4743.6,4985000,17.8123
37.2657,998,4682.73,998,-11245.994140625,4756.68,4990000,17.7435
38.0964,999,4646.83,999,-11571.9912109375,4732.45,4995000,17.6947
38.3256,1000,4643.01,1000,-11878.9306640625,4736.01,5000000,17.5161
37.9664,1001,4660.19,1001,-11488.9267578125,4760.03,5005000,17.2605
37.8135,1002,4632.27,1002,-11309.580078125,4695.77,5010000,16.974
37.693,1003,4641.91,1003,-11487.5185546875,4707.88,5015000,17.3134
38.3463,1004,4625.67,1004,-11636.7666015625,4733.05,5020000,18.1799
37.8245,1005,4647.29,1005,-11253.7587890625,4765.24,5025000,17.5412
37.6552,1006,4656.79,1006,-11206.0107421875,4763.9,5030000,17.1148
38.0763,1007,4653.85,1007,-11428.21484375,4766.11,5035000,16.8554
37.4558,1008,4638.15,1008,-11516.193359375,4744.76,5040000,17.1595
37.6079,1009,4661.74,1009,-11490.294921875,4766.57,5045000,17.0529
37.8798,1010,4699.82,1010,-11687.7158203125,4808.16,5050000,17.7354
37.4276,1011,4673.67,1011,-11297.8212890625,4777.47,5055000,17.0047
37.2727,1012,4689.87,1012,-11367.8564453125,4783.81,5060000,16.8969
37.6712,1013,4698.86,1013,-11531.337890625,4785.78,5065000,17.8081
36.8836,1014,4683.83,1014,-11212.259765625,4782.18,5070000,17.1981
37.503,1015,4694.07,1015,-11551.2626953125,4788.5,5075000,17.8409
37.4296,1016,4686.55,1016,-11678.6005859375,4764.46,5080000,17.9456
37.6702,1017,4671.12,1017,-11817.556640625,4774.88,5085000,17.6027
37.5006,1018,4688.72,1018,-11484.5107421875,4792.59,5090000,17.2289
36.7869,1019,4668.44,1019,-11701.404296875,4769.78,5095000,17.6804
37.3456,1020,4665.42,1020,-11671.7724609375,4774.0,5100000,17.0703
37.5838,1021,4671.04,1021,-11388.85546875,4779.86,5105000,17.2156
37.2459,1022,4704.76,1022,-11653.3984375,4808.84,5110000,17.7589
37.3783,1023,4694.78,1023,-11507.5400390625,4803.77,5115000,16.6721
37.1076,1024,4721.53,1024,-10964.1455078125,4814.52,5120000,16.0014
37.4858,1025,4675.09,1025,-10946.130859375,4773.0,5125000,15.8327
37.3111,1026,4428.27,1026,-11461.1435546875,4778.41,5130000,16.1469
37.2757,1027,4612.54,1027,-11232.08203125,4812.01,5135000,16.2605
37.4651,1028,4622.11,1028,-11422.0166015625,4751.82,5140000,15.8191
37.7697,1029,4679.41,1029,-11385.373046875,4782.61,5145000,16.5855
37.5208,1030,4583.46,1030,-11548.6298828125,4717.34,5150000,16.1841
38.1845,1031,4596.64,1031,-11924.1484375,4743.99,5155000,17.0875
37.1293,1032,4648.28,1032,-11355.224609375,4756.51,5160000,16.2777
36.751,1033,4713.88,1033,-11401.0908203125,4819.61,5165000,16.3684
37.0861,1034,4680.29,1034,-11752.7421875,4796.16,5170000,17.2888
37.791,1035,4690.71,1035,-11746.5966796875,4802.68,5175000,17.4357
36.5948,1036,4650.48,1036,-11680.4365234375,4842.08,5180000,16.1812
37.2196,1037,4628.7,1037,-11639.1650390625,4747.68,5185000,16.0631
37.6045,1038,4739.84,1038,-11740.2705078125,4840.16,5190000,16.8868
37.1194,1039,4704.34,1039,-11610.267578125,4803.53,5195000,16.205
37.3381,1040,4719.02,1040,-11730.2451171875,4807.77,5200000,16.6255
37.5079,1041,4665.18,1041,-11643.5673828125,4779.88,5205000,16.676
37.7719,1042,4642.23,1042,-11266.041015625,4763.34,5210000,17.2619
37.399,1043,4720.97,1043,-11333.91015625,4801.3,5215000,17.0779
37.3821,1044,4685.07,1044,-11494.3125,4784.99,5220000,17.0062
38.0713,1045,4777.08,1045,-11506.53125,4869.97,5225000,17.5284
36.994,1046,4698.18,1046,-11186.7060546875,4778.17,5230000,15.9971
37.8327,1047,4740.45,1047,-11538.17578125,4826.92,5235000,17.0196
37.9748,1048,4700.13,1048,-11884.998046875,4782.11,5240000,17.4731
37.6442,1049,4693.76,1049,-11660.708984375,4770.26,5245000,17.1311
37.5652,1050,4698.82,1050,-11650.1552734375,4779.99,5250000,17.3237
38.0531,1051,4691.55,1051,-11854.341796875,4777.87,5255000,16.8749
37.6393,1052,4639.5,1052,-12000.9560546875,4753.88,5260000,17.6326
37.4171,1053,4664.95,1053,-11742.361328125,4774.19,5265000,16.3
37.8839,1054,4675.08,1054,-11497.5283203125,4743.41,5270000,17.0252
38.3986,1055,4688.48,1055,-11469.5380859375,4794.59,5275000,16.5888
37.8188,1056,4624.25,1056,-11557.52734375,4719.79,5280000,15.9965
37.44,1057,4172.73,1057,-11261.6767578125,4710.9,5285000,16.3487
37.3918,1058,4393.61,1058,-11830.8388671875,4646.88,5290000,16.9155
37.5581,1059,4597.51,1059,-11655.8095703125,4686.8,5295000,17.6044
37.8638,1060,4632.5,1060,-11571.9775390625,4700.33,5300000,16.5822
37.4783,1061,4593.69,1061,-11662.80859375,4675.12,5305000,15.9574
37.633,1062,4119.26,1062,-11940.1220703125,4703.52,5310000,15.7703
37.1091,1063,4638.72,1063,-11820.2001953125,4734.88,5315000,16.1291
37.0355,1064,4443.36,1064,-11671.4404296875,4667.01,5320000,15.8438
36.8537,1065,4713.36,1065,-11751.6083984375,4806.63,5325000,15.5485
36.727,1066,4538.49,1066,-11278.7001953125,4782.84,5330000,14.7141
39.4745,1067,2366.98,1067,-12625.669921875,2508.83,5335000,24.1954
37.5036,1068,4178.55,1068,-11392.314453125,4743.61,5340000,15.4291
36.6719,1069,4317.75,1069,-11595.4384765625,4794.31,5345000,14.5905
36.7836,1070,4696.41,1070,-10997.740234375,4744.57,5350000,15.9624
37.5104,1071,4408.32,1071,-11922.29296875,4801.27,5355000,15.1822
36.6768,1072,4397.66,1072,-11166.3662109375,4744.3,5360000,15.6455
36.4429,1073,4472.47,1073,-11352.05859375,4703.38,5365000,17.4875
36.6448,1074,4647.0,1074,-11269.458984375,4744.05,5370000,16.8419
37.2858,1075,4608.05,1075,-11744.87890625,4680.21,5375000,16.702
36.559,1076,4557.32,1076,-11322.2158203125,4714.25,5380000,16.7912
37.2625,1077,4481.18,1077,-11709.1240234375,4741.1,5385000,16.408
37.2962,1078,4626.17,1078,-11720.314453125,4698.79,5390000,16.479
37.9818,1079,4716.75,1079,-11651.279296875,4792.72,5395000,17.2625
37.8785,1080,4654.56,1080,-11840.025390625,4742.12,5400000,16.7497
37.8,1081,4436.8,1081,-11537.5185546875,4743.21,5405000,17.3513
37.743,1082,4586.48,1082,-11980.494140625,4799.85,5410000,16.6921
37.2413,1083,4498.0,1083,-11495.8359375,4796.65,5415000,16.6906
37.6512,1084,4527.78,1084,-11457.708984375,4814.59,5420000,17.1417
37.7585,1085,4280.34,1085,-11502.4658203125,4776.2,5425000,17.36
37.8394,1086,4782.55,1086,-11764.98046875,4861.11,5430000,17.3911
37.5617,1087,4755.8,1087,-11926.3203125,4844.11,5435000,18.125
38.295,1088,4756.6,1088,-11678.9345703125,4870.96,5440000,17.2185
38.0476,1089,4546.12,1089,-11961.0830078125,4854.38,5445000,17.3995
38.3912,1090,4776.77,1090,-12048.6083984375,4886.55,5450000,18.3055
39.0124,1091,4622.37,1091,-12085.873046875,4855.03,5455000,17.6038
38.0443,1092,4755.61,1092,-11961.8154296875,4805.16,5460000,16.5064
37.9205,1093,4715.74,1093,-11197.126953125,4830.71,5465000,16.1174
38.1926,1094,4724.46,1094,-11772.2607421875,4839.13,5470000,16.4394
38.0291,1095,4462.9,1095,-11543.9072265625,4846.79,5475000,16.0303
37.3368,1096,4675.73,1096,-11870.263671875,4846.57,5480000,17.4691
38.3465,1097,4737.39,1097,-11540.2392578125,4829.09,5485000,16.9568
38.226,1098,4399.65,1098,-12098.63671875,4735.53,5490000,19.6364
38.4907,1099,4300.09,1099,-11638.7138671875,4814.64,5495000,17.2735
38.4096,1100,4729.28,1100,-11641.65625,4810.0,5500000,16.8675
38.2994,1101,4718.01,1101,-11808.578125,4780.21,5505000,17.1666
38.2741,1102,4721.47,1102,-11726.41796875,4794.81,5510000,16.8851
39.2675,1103,4705.85,1103,-12086.8115234375,4779.29,5515000,17.7439
37.2517,1104,4662.56,1104,-11609.85546875,4759.25,5520000,16.8595
38.1582,1105,4463.83,1105,-12196.9150390625,4814.9,5525000,16.5045
39.0893,1106,4284.99,1106,-12348.1513671875,4846.49,5530000,17.8892
38.7833,1107,4510.8,1107,-12487.39453125,4628.32,5535000,16.8106
38.5289,1108,4224.78,1108,-12191.8408203125,4833.72,5540000,18.7067
38.1509,1109,4405.19,1109,-12573.13671875,4822.29,5545000,16.7697
38.9346,1110,4162.76,1110,-12944.884765625,4820.19,5550000,18.9596
36.6982,1111,3893.02,1111,-12101.0439453125,4470.76,5555000,15.4349
38.2801,1112,4742.55,1112,-12339.3837890625,4840.0,5560000,17.2192
37.992,1113,4354.88,1113,-12259.5751953125,4760.3,5565000,17.9812
38.8098,1114,4398.73,1114,-12484.8134765625,4839.81,5570000,17.6559
38.4932,1115,4367.52,1115,-12268.6962890625,4850.96,5575000,17.0991
37.609,1116,4728.81,1116,-11771.7548828125,4812.73,5580000,16.7614
38.8186,1117,4701.7,1117,-12279.150390625,4819.83,5585000,17.429
38.5928,1118,4032.12,1118,-12748.6015625,4683.36,5590000,19.9678
38.06,1119,3958.81,1119,-12735.45703125,4328.36,5595000,18.711
38.2879,1120,4256.7,1120,-12444.03125,4840.75,5600000,21.133
38.4594,1121,2235.98,1121,-13437.427734375,3576.38,5605000,21.8155
39.9211,1122,3095.79,1122,-13788.650390625,4269.83,5610000,34.7593
40.2158,1123,3157.72,1123,-13880.1806640625,4047.3,5615000,30.83
38.4394,1124,4649.18,1124,-12355.4111328125,4610.38,5620000,17.0838
37.9531,1125,4072.38,1125,-12576.580078125,3711.61,5625000,17.5591
37.6737,1126,3649.43,1126,-12858.0185546875,4740.39,5630000,16.7616
39.3492,1127,4228.95,1127,-13463.9052734375,4737.5,5635000,22.7961
38.821,1128,4155.47,1128,-12828.865234375,4605.85,5640000,17.9
39.2346,1129,4394.65,1129,-13037.2109375,4653.99,5645000,19.9907
38.9531,1130,4341.78,1130,-13399.2978515625,4628.93,5650000,20.2801
38.4794,1131,4530.34,1131,-12765.6455078125,4805.4,5655000,18.0342
38.0158,1132,4530.46,1132,-12675.0439453125,4782.14,5660000,17.4679
38.5293,1133,4712.43,1133,-12149.2421875,4801.52,5665000,17.819
38.692,1134,4712.67,1134,-12582.3662109375,4808.23,5670000,17.8605
37.6848,1135,4721.06,1135,-12289.5732421875,4836.32,5675000,17.9368
38.1515,1136,4701.91,1136,-12204.9072265625,4762.41,5680000,17.7557
37.9743,1137,4700.95,1137,-11806.025390625,4801.79,5685000,17.7899
38.1717,1138,4703.9,1138,-11807.2109375,4791.62,5690000,17.8256
37.7991,1139,4692.79,1139,-11472.2255859375,4782.39,5695000,17.1914
37.5493,1140,4723.98,1140,-11570.880859375,4806.52,5700000,17.2121
37.8618,1141,4754.77,1141,-11869.8955078125,4856.08,5705000,17.1191
