Real Det Return,Running Forward KL,Running Env Steps,Itration,Running Update Time,Reward Loss,Real Sto Return,Running Reverse KL
4599.15,42.0811,1940000,388,388,-17372.66015625,4571.84,19.7143
4664.37,42.0174,1945000,389,389,-16866.73828125,4594.31,18.9859
4620.0,41.5652,1950000,390,390,-17310.30859375,4592.28,19.4362
4615.58,41.6749,1955000,391,391,-17593.3203125,4581.28,19.5961
4584.92,41.6352,1960000,392,392,-18064.966796875,4553.6,19.5615
4604.53,42.2917,1965000,393,393,-17839.705078125,4555.13,19.9556
4541.23,41.5274,1970000,394,394,-18169.484375,4514.18,19.6117
4531.86,42.5559,1975000,395,395,-18580.93359375,4510.82,20.3212
4605.81,41.6811,1980000,396,396,-18101.126953125,4590.67,19.3615
4549.69,42.0965,1985000,397,397,-18198.078125,4526.41,19.776
4584.12,41.9144,1990000,398,398,-18289.267578125,4571.13,19.9522
4546.79,42.0959,1995000,399,399,-18878.83984375,4545.49,19.0831
4530.88,42.3518,2000000,400,400,-19074.439453125,4501.63,20.1121
4571.77,41.8632,2005000,401,401,-18709.84375,4548.8,20.0521
4588.01,41.3994,2010000,402,402,-18626.69921875,4567.13,19.8598
4599.63,41.5321,2015000,403,403,-18831.71875,4566.73,19.4259
4534.36,41.5961,2020000,404,404,-19283.787109375,4507.32,19.0246
4567.76,42.0522,2025000,405,405,-19476.8984375,4551.85,19.7199
4557.91,42.642,2030000,406,406,-20110.70703125,4322.9,22.1705
4542.74,41.6833,2035000,407,407,-19558.513671875,4526.41,19.3894
4582.52,41.76,2040000,408,408,-19410.884765625,4546.3,19.4606
4567.26,41.5298,2045000,409,409,-19534.59375,4571.15,19.2506
4531.49,41.0822,2050000,410,410,-19280.64453125,4503.53,18.778
4575.34,41.4925,2055000,411,411,-19916.419921875,4342.63,21.2412
4565.1,41.0896,2060000,412,412,-19448.64453125,4521.07,18.5019
4525.74,41.2566,2065000,413,413,-20240.89453125,4485.57,18.734
4601.39,41.6255,2070000,414,414,-20231.86328125,4550.97,18.5573
4567.33,41.3475,2075000,415,415,-19662.3671875,4538.42,18.3616
4613.2,41.105,2080000,416,416,-20060.73828125,4571.68,19.2508
4634.53,41.3731,2085000,417,417,-19768.53515625,4599.37,18.3393
4571.68,41.2449,2090000,418,418,-20014.55078125,4545.73,18.9569
4549.8,40.5796,2095000,419,419,-19618.7890625,4307.08,18.4523
4573.69,41.1513,2100000,420,420,-20134.5390625,4552.92,19.2975
4641.08,41.0476,2105000,421,421,-20296.013671875,4612.9,19.2603
4567.14,41.4314,2110000,422,422,-21132.9609375,4553.67,19.1277
4639.13,41.6309,2115000,423,423,-20794.5859375,4599.62,19.3542
4624.7,41.4514,2120000,424,424,-20854.005859375,4371.51,18.9817
4613.82,41.0017,2125000,425,425,-20835.3359375,4573.11,18.5196
4578.21,41.4592,2130000,426,426,-21090.517578125,4551.56,18.752
4558.18,41.7168,2135000,427,427,-22076.74609375,4564.95,18.3328
4576.27,41.4808,2140000,428,428,-21706.6328125,4581.88,18.8573
4599.3,40.9028,2145000,429,429,-21294.37890625,4603.79,18.6466
4631.81,40.3369,2150000,430,430,-21029.779296875,4603.78,18.3958
4596.42,40.306,2155000,431,431,-20875.201171875,4591.56,18.795
4628.71,40.9327,2160000,432,432,-21926.64453125,4593.46,18.3598
4628.37,41.3035,2165000,433,433,-22444.224609375,4585.99,18.1597
4612.66,40.2622,2170000,434,434,-21999.6953125,4591.35,18.1481
4651.84,41.1367,2175000,435,435,-22794.595703125,4621.22,19.1687
4602.37,41.0268,2180000,436,436,-22848.783203125,4581.9,18.9931
4562.61,41.0579,2185000,437,437,-22505.794921875,4546.93,17.9966
4577.93,41.6902,2190000,438,438,-23433.111328125,4554.76,19.2875
4576.28,41.2483,2195000,439,439,-22806.638671875,4563.6,19.1896
4585.13,40.6489,2200000,440,440,-22564.078125,4547.88,18.1795
4576.9,41.0895,2205000,441,441,-23028.59765625,4555.07,18.6903
4609.81,41.0499,2210000,442,442,-23043.044921875,4587.06,18.1295
4577.15,41.1637,2215000,443,443,-23217.013671875,4570.72,18.0828
4629.56,40.7735,2220000,444,444,-22943.423828125,4593.29,18.359
4569.43,41.0304,2225000,445,445,-23655.447265625,4554.38,18.3682
4662.25,40.0647,2230000,446,446,-21422.39453125,4433.41,17.8586
4660.21,40.7718,2235000,447,447,-23186.435546875,4648.25,18.3829
4680.08,41.0462,2240000,448,448,-23783.3203125,4669.04,20.0335
4658.59,40.6869,2245000,449,449,-22659.453125,4645.23,18.5424
4663.22,40.6884,2250000,450,450,-23288.259765625,4638.86,19.0676
4640.53,40.747,2255000,451,451,-23515.8046875,4605.55,18.0396
4677.06,40.4749,2260000,452,452,-23238.265625,4659.94,18.7612
4716.95,40.1904,2265000,453,453,-23472.083984375,4678.96,18.474
4650.47,40.0758,2270000,454,454,-24153.908203125,4621.85,18.0524
4705.01,39.6316,2275000,455,455,-23454.52734375,4665.77,17.8183
4679.78,40.3047,2280000,456,456,-23521.185546875,4662.71,17.5237
4698.05,40.1254,2285000,457,457,-23211.302734375,4516.95,17.2335
4683.41,40.3924,2290000,458,458,-24487.908203125,4663.48,17.7964
4656.63,39.939,2295000,459,459,-24144.775390625,4628.88,17.8756
4658.17,40.4839,2300000,460,460,-25031.095703125,4634.12,17.5169
4646.46,40.5503,2305000,461,461,-25773.671875,4662.48,19.9417
4668.89,40.9134,2310000,462,462,-25964.7890625,4317.53,19.4346
4706.83,40.535,2315000,463,463,-25059.943359375,4539.85,17.5972
4645.03,40.9917,2320000,464,464,-26382.021484375,4632.2,17.7618
4710.03,40.6143,2325000,465,465,-25418.396484375,4517.79,17.4982
4641.8,40.2978,2330000,466,466,-25505.6328125,4351.44,17.1874
4744.12,40.6886,2335000,467,467,-25635.220703125,4480.91,17.1677
4718.0,40.8784,2340000,468,468,-26551.021484375,4679.52,20.1301
4721.41,40.6007,2345000,469,469,-25992.23828125,4593.81,17.174
4714.46,40.449,2350000,470,470,-25491.431640625,4683.63,17.0415
4755.72,40.5047,2355000,471,471,-25534.380859375,4503.77,17.0056
4714.38,40.5837,2360000,472,472,-26138.392578125,4493.02,17.0416
4657.44,41.3271,2365000,473,473,-27214.923828125,4481.55,23.8282
4645.87,40.83,2370000,474,474,-27006.748046875,4014.21,22.6232
4621.58,40.1651,2375000,475,475,-25838.2578125,3820.29,16.3651
4627.68,40.3233,2380000,476,476,-27228.36328125,4612.67,20.2268
4579.36,41.1177,2385000,477,477,-27849.123046875,4592.18,16.8442
4668.87,40.6336,2390000,478,478,-27669.1640625,4516.15,19.1905
4661.39,40.3246,2395000,479,479,-27699.869140625,4676.33,20.7724
4668.38,40.2126,2400000,480,480,-27201.564453125,4515.67,17.2085
4603.75,40.0969,2405000,481,481,-27469.4765625,4444.23,17.6731
4608.28,40.4505,2410000,482,482,-28150.185546875,4618.71,17.325
4593.34,40.9442,2415000,483,483,-28837.11328125,4580.13,17.0321
4615.33,40.8213,2420000,484,484,-30030.078125,4613.3,18.4994
4683.84,41.0536,2425000,485,485,-29724.2890625,4625.84,18.8678
4688.12,41.5133,2430000,486,486,-29136.568359375,3950.09,17.7385
4671.88,41.0503,2435000,487,487,-28900.49609375,4042.3,16.3472
4673.24,41.4523,2440000,488,488,-29201.130859375,4570.19,17.0049
4701.7,40.7901,2445000,489,489,-29086.900390625,4641.73,17.5285
4686.64,39.9762,2450000,490,490,-28020.099609375,4648.34,16.3601
4709.26,40.3033,2455000,491,491,-28184.68359375,4587.22,16.5444
4754.64,39.951,2460000,492,492,-27821.0546875,4706.91,16.841
4849.19,40.2307,2465000,493,493,-27554.74609375,4771.23,16.553
4792.9,39.4869,2470000,494,494,-25015.732421875,4722.62,15.5909
4827.21,39.4159,2475000,495,495,-26345.18359375,4744.09,15.8377
4830.06,39.9267,2480000,496,496,-28111.28515625,4775.2,16.3728
4790.79,40.2501,2485000,497,497,-29371.03515625,4555.1,17.1528
2684.55,41.1354,2490000,498,498,-29420.568359375,3321.94,25.9078
330.99,50.0872,2495000,499,499,-34334.90625,382.18,100.2141
2386.42,40.4178,2500000,500,500,-28178.43359375,1962.83,37.8444
3602.41,40.4395,2505000,501,501,-31053.671875,3547.67,17.2935
4529.88,42.313,2510000,502,502,-31539.2890625,3683.65,37.2249
4639.94,41.4772,2515000,503,503,-31196.830078125,4136.02,19.2368
4510.47,40.5855,2520000,504,504,-30907.65625,4340.07,18.5417
4459.76,41.7545,2525000,505,505,-32738.16015625,4486.39,18.6243
4468.31,41.2446,2530000,506,506,-32191.203125,4477.08,18.4333
4612.14,41.3237,2535000,507,507,-32650.30078125,4601.85,21.4546
4585.01,41.1623,2540000,508,508,-32006.41015625,4588.05,18.2218
3556.82,41.0731,2545000,509,509,-30831.669921875,4308.9,17.1418
4529.75,41.1716,2550000,510,510,-30940.060546875,4676.93,18.9445
4779.86,40.7029,2555000,511,511,-29694.7265625,4743.39,18.5066
4724.84,40.6018,2560000,512,512,-29614.58203125,4698.38,18.1325
4861.44,40.2025,2565000,513,513,-29745.50390625,4801.32,18.5581
4785.25,39.944,2570000,514,514,-28695.6015625,4607.34,17.7198
4787.72,39.6836,2575000,515,515,-29081.619140625,4501.04,17.5601
4777.78,41.0126,2580000,516,516,-31017.48828125,4751.8,18.2415
4671.1,41.2582,2585000,517,517,-32638.353515625,4664.34,18.8241
4795.13,41.3432,2590000,518,518,-32945.84375,4716.6,19.7669
4668.54,40.87,2595000,519,519,-31218.65234375,4628.59,17.2546
4715.06,41.0392,2600000,520,520,-31961.046875,4672.94,18.4764
4644.4,40.7119,2605000,521,521,-31978.8515625,4322.96,18.7237
3886.03,40.5132,2610000,522,522,-32044.955078125,4294.06,18.4161
3290.72,40.8689,2615000,523,523,-33286.69140625,4059.39,19.3855
4710.84,41.4206,2620000,524,524,-34701.453125,4673.98,19.7997
4669.93,41.4754,2625000,525,525,-35086.2734375,4633.37,19.5991
4742.78,41.5192,2630000,526,526,-35317.96875,4662.96,18.8461
4745.79,40.3749,2635000,527,527,-33028.87109375,4693.59,18.6277
4789.19,40.6108,2640000,528,528,-32569.33203125,4729.32,17.6982
4801.07,40.9667,2645000,529,529,-34367.015625,4766.2,18.6904
4680.79,40.6256,2650000,530,530,-32002.556640625,4720.81,17.4391
4710.8,41.1185,2655000,531,531,-33656.44921875,4691.89,18.4442
4682.49,40.5606,2660000,532,532,-32419.86328125,4692.05,17.1438
4796.09,41.4011,2665000,533,533,-35117.859375,4708.83,18.8178
4780.44,40.9915,2670000,534,534,-34843.95703125,4740.32,18.2836
4806.7,40.6377,2675000,535,535,-35106.0859375,4765.13,18.5402
4769.6,40.7221,2680000,536,536,-35413.421875,4726.76,18.1392
4753.08,42.0363,2685000,537,537,-37743.23828125,4697.04,19.3591
4671.19,40.813,2690000,538,538,-35117.390625,4547.76,17.9821
4730.5,41.3645,2695000,539,539,-36596.703125,4669.05,18.7108
4693.61,41.3885,2700000,540,540,-35971.703125,4531.89,22.6391
4515.84,40.4331,2705000,541,541,-35403.5234375,4522.95,17.7992
4660.66,40.8618,2710000,542,542,-35424.7734375,4644.95,18.4871
4761.04,40.5931,2715000,543,543,-36342.90234375,4707.33,18.4508
4713.25,40.3741,2720000,544,544,-35811.95703125,4461.08,19.9548
4713.34,40.8798,2725000,545,545,-34598.98046875,4632.72,17.7232
4737.79,41.0548,2730000,546,546,-35812.40234375,4687.06,17.9741
4732.0,41.6589,2735000,547,547,-37202.890625,4691.71,19.0352
4769.73,41.1683,2740000,548,548,-36684.640625,4712.98,20.0097
4765.79,41.314,2745000,549,549,-37432.86328125,4504.85,18.7968
4761.76,41.0303,2750000,550,550,-35776.7421875,4710.13,21.7519
4769.61,40.9925,2755000,551,551,-36869.86328125,4696.87,22.9843
4808.38,41.3437,2760000,552,552,-36092.43359375,4771.5,19.1314
4769.11,40.5491,2765000,553,553,-37610.12109375,4717.69,18.874
4774.28,40.6466,2770000,554,554,-38295.18359375,4714.47,19.1202
4608.96,41.1367,2775000,555,555,-39157.59375,4710.58,19.3879
4459.5,41.2916,2780000,556,556,-37762.0390625,4690.66,27.2776
4488.74,40.4492,2785000,557,557,-37366.23046875,4720.77,20.6405
4426.86,40.9456,2790000,558,558,-38023.90625,4644.09,20.8174
4728.49,41.1191,2795000,559,559,-38077.78125,4709.78,18.5767
4789.17,40.7607,2800000,560,560,-37807.37890625,4708.85,22.4342
4749.49,41.0201,2805000,561,561,-38539.76171875,4731.58,18.9363
4817.47,41.4333,2810000,562,562,-38596.34765625,4772.08,18.7226
4781.68,40.3244,2815000,563,563,-37249.421875,4749.77,19.3065
4808.66,40.6405,2820000,564,564,-37615.87890625,4558.66,21.7426
4652.02,40.7841,2825000,565,565,-38214.921875,4712.81,18.2568
4771.21,41.0497,2830000,566,566,-39451.01171875,4739.65,18.9886
4763.95,40.7982,2835000,567,567,-38577.17578125,4535.63,17.5713
4668.62,40.4075,2840000,568,568,-37537.06640625,4736.96,17.4628
4753.36,40.7314,2845000,569,569,-39160.609375,4713.55,18.4808
4800.67,40.9918,2850000,570,570,-39450.3828125,4753.95,17.9126
4786.56,40.0202,2855000,571,571,-38550.7421875,4723.58,19.7215
4813.95,40.7894,2860000,572,572,-38457.17578125,4741.18,18.0833
4766.55,40.8089,2865000,573,573,-38234.18359375,4740.3,18.7424
4808.47,41.0565,2870000,574,574,-38872.8671875,4528.16,18.0212
4787.06,40.7347,2875000,575,575,-39229.3671875,4764.84,18.3903
4863.74,40.6535,2880000,576,576,-38536.90625,4829.82,18.4637
4865.48,40.5935,2885000,577,577,-37601.88671875,4818.78,17.861
4798.88,40.4918,2890000,578,578,-37229.23828125,4771.04,17.4727
4848.07,39.5309,2895000,579,579,-35657.80859375,4800.2,17.8854
4914.84,40.601,2900000,580,580,-38290.3046875,4863.03,18.0286
4822.83,40.2406,2905000,581,581,-38548.55078125,4802.98,17.1257
4851.6,40.3289,2910000,582,582,-37921.8671875,4800.45,17.811
4834.55,40.9022,2915000,583,583,-38270.88671875,4789.76,17.8052
4840.48,41.0566,2920000,584,584,-39442.9296875,4790.69,19.6979
4903.97,40.5048,2925000,585,585,-37208.0390625,4858.1,17.9181
4807.97,40.8004,2930000,586,586,-38544.10546875,4394.39,17.8066
4852.87,40.5622,2935000,587,587,-38381.05078125,4841.57,20.2826
4843.97,40.4994,2940000,588,588,-38521.10546875,4644.68,18.5802
4896.35,40.2843,2945000,589,589,-38859.35546875,4670.41,17.4741
4828.43,40.5673,2950000,590,590,-39738.91015625,4760.92,17.7505
4878.13,40.6508,2955000,591,591,-38267.734375,4832.31,20.8077
4859.19,40.0082,2960000,592,592,-38944.4296875,4590.8,17.5404
4854.39,40.6067,2965000,593,593,-39685.1171875,4767.09,17.5332
4826.01,39.8877,2970000,594,594,-39248.38671875,4786.71,17.5405
4247.27,40.1775,2975000,595,595,-40221.375,4779.76,18.1472
4922.81,39.784,2980000,596,596,-37314.3671875,4875.45,17.6583
4467.42,40.7451,2985000,597,597,-39209.1484375,4609.2,18.0744
4885.75,40.1483,2990000,598,598,-38752.4921875,4842.35,20.3877
4940.36,39.5275,2995000,599,599,-37824.35546875,4870.95,17.5398
4919.89,40.3029,3000000,600,600,-38575.23046875,4844.27,21.2649
4926.64,39.629,3005000,601,601,-39232.3203125,4877.08,17.8812
4924.4,39.9478,3010000,602,602,-38269.96875,4904.88,18.3179
3934.85,40.3655,3015000,603,603,-38891.05078125,4863.48,20.4613
4936.58,40.4128,3020000,604,604,-39372.1015625,4893.97,18.8271
4930.57,40.5666,3025000,605,605,-39487.234375,4906.14,18.5796
4951.86,40.0835,3030000,606,606,-38794.5,4900.3,18.7818
4875.96,40.7236,3035000,607,607,-41435.53125,4682.41,22.2031
4905.35,40.2145,3040000,608,608,-41782.22265625,4890.1,19.4493
4543.4,40.0787,3045000,609,609,-40945.47265625,4879.52,18.7185
4899.94,40.625,3050000,610,610,-41216.0078125,4883.08,19.0294
4914.44,40.4996,3055000,611,611,-38822.6171875,4907.83,19.3052
4891.93,41.056,3060000,612,612,-41836.99609375,4886.31,21.3876
4904.78,39.9971,3065000,613,613,-39727.61328125,4891.91,18.9812
4515.71,39.9954,3070000,614,614,-40030.19140625,4902.18,18.2792
4941.66,40.7502,3075000,615,615,-41682.31640625,4110.76,19.0689
4914.6,40.7758,3080000,616,616,-40124.14453125,4902.37,18.9262
1006.87,42.7977,3085000,617,617,-41293.76171875,1462.3,33.9308
4972.52,40.2685,3090000,618,618,-39870.796875,4946.72,19.9378
4910.53,40.5245,3095000,619,619,-43471.01171875,4875.27,20.9548
4985.52,40.4402,3100000,620,620,-43130.11328125,4940.63,20.4715
4995.23,40.2492,3105000,621,621,-42555.88671875,4938.25,20.0953
5024.83,40.3708,3110000,622,622,-41822.875,4962.14,20.406
5012.55,40.1477,3115000,623,623,-40975.9609375,4967.65,19.4448
4800.74,40.0062,3120000,624,624,-39263.49609375,4768.41,19.7284
5003.94,40.2079,3125000,625,625,-41900.7265625,4947.39,19.8692
5060.87,39.4387,3130000,626,626,-40503.7109375,5012.83,21.8291
5009.9,39.7276,3135000,627,627,-41237.03515625,4195.51,24.1341
4969.94,40.3067,3140000,628,628,-41220.13671875,4573.04,20.8267
4969.6,39.6038,3145000,629,629,-41833.078125,4938.55,22.261
4986.17,39.51,3150000,630,630,-39223.66015625,4774.17,18.9168
4966.49,39.3959,3155000,631,631,-41321.10546875,4963.32,19.7351
4928.83,40.5009,3160000,632,632,-41929.57421875,4550.02,22.5723
5036.02,40.4983,3165000,633,633,-42111.05859375,4990.84,19.0985
5001.28,40.3391,3170000,634,634,-40995.49609375,4982.63,20.5751
5026.02,40.2134,3175000,635,635,-41929.49609375,5010.02,18.6758
4746.53,39.8869,3180000,636,636,-42394.9453125,4399.11,23.7421
5030.89,40.4928,3185000,637,637,-42504.421875,4775.52,21.9118
5001.15,40.2871,3190000,638,638,-42685.5859375,4715.77,18.4736
5021.06,40.1049,3195000,639,639,-41875.3359375,4755.07,18.513
5089.85,39.4079,3200000,640,640,-42397.00390625,5032.79,18.8033
5037.98,39.8721,3205000,641,641,-41250.35546875,5029.75,19.1916
4987.34,40.0993,3210000,642,642,-43851.23046875,4550.83,19.4034
4995.27,40.0063,3215000,643,643,-43410.02734375,4570.05,21.5466
4985.51,40.3198,3220000,644,644,-44651.359375,4575.52,21.6006
5048.74,40.5388,3225000,645,645,-44301.55859375,4635.0,19.8046
5016.29,39.1431,3230000,646,646,-43355.3671875,4743.56,18.5651
5011.45,39.4498,3235000,647,647,-43261.140625,4982.33,18.2647
5017.0,39.5239,3240000,648,648,-44885.87890625,4987.97,18.6528
5001.58,39.8553,3245000,649,649,-43454.8984375,4793.12,18.2437
5029.38,39.9722,3250000,650,650,-43210.66015625,4789.3,18.4382
5036.76,40.401,3255000,651,651,-44234.21875,4182.55,20.2339
4993.36,40.2756,3260000,652,652,-44434.99609375,4779.19,20.2972
5031.95,40.6048,3265000,653,653,-44957.3359375,4993.16,19.5613
4999.09,41.2505,3270000,654,654,-46783.5234375,4993.76,20.652
5062.15,40.7827,3275000,655,655,-46355.4921875,5025.72,20.7308
5016.13,40.2578,3280000,656,656,-45558.35546875,4779.69,18.8387
39.96,55.092,3285000,657,657,-44782.03515625,26.49,41.6943
-1.72,43.6401,3290000,658,658,-52111.28515625,496.23,32.7537
2658.3,41.1512,3295000,659,659,-45014.90234375,3770.54,24.3712
4408.61,42.5203,3300000,660,660,-50600.71484375,4482.46,25.6335
4817.64,40.7623,3305000,661,661,-45912.9453125,4822.86,22.3221
5.63,43.1671,3310000,662,662,-52369.3671875,6.43,22.3603
744.09,43.7451,3315000,663,663,-47910.82421875,1117.21,36.1645
4614.98,42.0066,3320000,664,664,-47120.14453125,4591.29,23.1061
4707.56,40.7829,3325000,665,665,-48085.140625,4336.53,20.6993
5041.44,40.7168,3330000,666,666,-45677.3671875,4860.15,21.7855
4920.79,40.5209,3335000,667,667,-42825.375,4967.78,21.6507
4973.03,41.0217,3340000,668,668,-47098.47265625,4928.47,20.7524
4900.87,40.3797,3345000,669,669,-43256.390625,3783.52,21.2857
4945.8,41.5147,3350000,670,670,-44731.11328125,4751.26,22.0254
4736.1,40.0584,3355000,671,671,-44772.38671875,4748.34,19.5313
4821.76,40.9963,3360000,672,672,-42078.85546875,4635.07,20.6132
1781.1,41.3934,3365000,673,673,-48663.07421875,3298.96,27.0811
4729.22,40.7218,3370000,674,674,-50389.109375,4710.66,21.7774
4699.88,41.4357,3375000,675,675,-46518.03125,4442.68,21.3357
4942.62,40.5328,3380000,676,676,-48361.57421875,4876.21,22.3139
4849.51,41.443,3385000,677,677,-52347.671875,4771.1,23.9885
5039.02,40.8347,3390000,678,678,-50122.63671875,4834.11,21.6577
4800.49,40.4394,3395000,679,679,-47377.08984375,4796.28,21.2166
5038.7,41.8579,3400000,680,680,-49814.66796875,4996.66,23.6173
4968.37,39.9778,3405000,681,681,-48079.0234375,4962.47,22.7391
4800.6,42.6759,3410000,682,682,-49226.0234375,4808.51,23.4604
4714.16,41.5818,3415000,683,683,-50830.6015625,4584.29,23.1374
4818.82,40.4611,3420000,684,684,-47794.6015625,4796.57,24.021
4839.81,42.6784,3425000,685,685,-50515.5390625,4846.88,23.6487
4032.85,42.1057,3430000,686,686,-50458.6875,2291.14,28.7247
4958.85,40.0085,3435000,687,687,-49390.63671875,4948.35,22.1005
4379.51,42.3633,3440000,688,688,-51780.23046875,4990.9,23.7862
4211.99,41.3334,3445000,689,689,-51281.98046875,4699.96,23.9825
5048.53,40.5033,3450000,690,690,-50460.01953125,4832.49,22.3531
5137.1,41.9244,3455000,691,691,-51040.7265625,5056.09,22.7045
4825.21,40.303,3460000,692,692,-45681.796875,4813.27,19.5665
5025.87,41.6809,3465000,693,693,-51455.16796875,4986.91,23.1011
4840.98,41.1811,3470000,694,694,-53706.97265625,4965.43,23.3688
4688.0,41.646,3475000,695,695,-48066.73828125,4499.14,21.3626
4980.49,42.0547,3480000,696,696,-50315.76953125,4921.12,23.284
4917.46,41.4287,3485000,697,697,-50770.640625,4892.16,23.3529
4896.35,41.4372,3490000,698,698,-46554.27734375,4817.55,21.1372
4871.53,41.1694,3495000,699,699,-48361.88671875,4879.72,21.6091
4933.59,40.9056,3500000,700,700,-48955.7734375,4889.37,21.518
4945.27,43.2901,3505000,701,701,-49804.8828125,4920.82,23.268
4100.88,40.3144,3510000,702,702,-51794.78515625,4732.39,21.0275
4896.98,40.2627,3515000,703,703,-48183.12109375,4859.62,21.6006
5003.62,41.8451,3520000,704,704,-50101.9375,5005.76,22.1338
4853.52,40.8202,3525000,705,705,-48076.98046875,4666.8,20.6055
4907.17,40.769,3530000,706,706,-51232.2890625,4763.11,21.0399
1736.94,45.734,3535000,707,707,-48505.421875,1152.96,66.1882
4719.69,41.9362,3540000,708,708,-55354.69140625,4685.59,23.2777
4794.56,41.4203,3545000,709,709,-52340.6875,4736.32,23.6294
4026.26,42.6713,3550000,710,710,-52294.65625,2702.57,25.2242
4892.67,41.7342,3555000,711,711,-53978.703125,4652.65,21.4257
4896.29,40.5448,3560000,712,712,-53025.3046875,4681.08,20.6852
4621.85,40.4714,3565000,713,713,-50737.7890625,4626.83,21.2283
4880.4,42.0592,3570000,714,714,-55166.0625,4637.58,24.021
4967.95,40.7583,3575000,715,715,-53831.33203125,4907.86,22.3157
4852.95,41.0406,3580000,716,716,-55012.51953125,4819.65,22.8383
4900.25,42.3203,3585000,717,717,-56048.359375,4867.11,24.0731
4907.15,42.2969,3590000,718,718,-56397.6796875,4737.23,23.0216
4873.95,42.0352,3595000,719,719,-58249.796875,4843.16,23.1574
4897.53,41.6338,3600000,720,720,-57135.296875,4869.98,23.0207
4915.43,41.8688,3605000,721,721,-56391.546875,4693.85,21.5268
4920.3,41.3291,3610000,722,722,-54500.7578125,4919.14,20.8283
4954.38,40.8758,3615000,723,723,-54700.30078125,4665.19,20.1676
4906.72,41.1054,3620000,724,724,-54135.921875,4828.43,20.7833
4867.77,40.7169,3625000,725,725,-53419.1953125,4889.35,20.2472
4872.02,41.3152,3630000,726,726,-54626.125,4896.56,20.7926
4936.79,41.1085,3635000,727,727,-54101.28515625,4906.51,20.3808
4845.13,41.6465,3640000,728,728,-55351.76953125,4866.01,20.8563
4232.4,41.3471,3645000,729,729,-54740.0625,4887.86,20.765
4898.14,41.118,3650000,730,730,-55830.203125,4876.17,20.6451
2121.33,41.209,3655000,731,731,-55971.80859375,4910.22,22.5
3242.89,41.3086,3660000,732,732,-54995.84375,4820.59,20.378
4973.59,40.7687,3665000,733,733,-54149.0859375,4757.73,19.9857
4960.09,40.8636,3670000,734,734,-55287.93359375,4890.3,20.8052
4958.42,40.6408,3675000,735,735,-55612.078125,4699.35,20.7254
4983.3,40.5828,3680000,736,736,-54516.984375,4664.01,19.7967
4994.99,41.7277,3685000,737,737,-54781.45703125,4777.24,22.7527
4944.35,41.1736,3690000,738,738,-53709.078125,4924.83,20.3465
4922.96,40.9215,3695000,739,739,-54266.03515625,4889.65,19.9291
4947.66,41.1068,3700000,740,740,-54519.52734375,4938.48,20.681
4942.71,40.7645,3705000,741,741,-55147.71484375,4937.01,20.2839
4995.85,41.7323,3710000,742,742,-56069.19921875,4967.18,20.9729
4918.96,41.0038,3715000,743,743,-53940.31640625,4940.76,19.821
4902.2,41.5332,3720000,744,744,-55768.9765625,4915.22,20.6925
4951.03,41.9446,3725000,745,745,-54796.96875,4948.68,20.4787
5043.15,41.4162,3730000,746,746,-55080.0,4965.2,20.0572
4990.0,40.7071,3735000,747,747,-53932.22265625,4888.25,19.2957
5051.5,41.6123,3740000,748,748,-56658.609375,5034.08,20.5796
5021.39,41.3822,3745000,749,749,-55101.09765625,4995.65,20.7659
4992.75,41.2067,3750000,750,750,-54018.29296875,4973.43,19.7567
4977.89,40.3786,3755000,751,751,-54841.2890625,4992.8,20.1571
5058.02,40.6837,3760000,752,752,-54325.9609375,5064.46,21.4171
5048.49,41.0215,3765000,753,753,-55561.65234375,5019.72,21.629
5059.09,40.9116,3770000,754,754,-55308.03125,5040.24,21.0504
5038.87,40.8258,3775000,755,755,-54038.3984375,5027.5,20.9394
5013.12,40.7481,3780000,756,756,-52622.26171875,4979.39,21.1649
5076.7,41.551,3785000,757,757,-53065.61328125,5035.24,21.0816
5054.4,41.4309,3790000,758,758,-54847.515625,5004.55,21.6427
5045.66,41.0536,3795000,759,759,-55799.15625,5007.81,21.4089
5033.2,41.9786,3800000,760,760,-56073.85546875,5007.15,21.9229
5033.15,41.354,3805000,761,761,-55314.79296875,4995.09,20.9346
5054.15,41.3852,3810000,762,762,-55711.34375,5021.09,21.0598
5013.42,41.165,3815000,763,763,-54712.66796875,4991.36,20.9294
5041.37,41.0132,3820000,764,764,-53660.79296875,5052.81,21.3441
5071.41,41.9268,3825000,765,765,-56136.62109375,5040.34,21.7997
5158.76,41.0241,3830000,766,766,-55105.9296875,5104.75,22.0601
5107.17,41.2493,3835000,767,767,-55732.7578125,5036.53,21.4744
5027.81,41.7182,3840000,768,768,-57820.734375,4982.19,22.0697
5091.73,40.9543,3845000,769,769,-54394.7421875,5034.43,21.2144
5063.17,41.5227,3850000,770,770,-56662.0234375,5027.02,22.0058
5083.4,41.4461,3855000,771,771,-55271.31640625,5040.56,21.4626
5090.6,40.7597,3860000,772,772,-56477.1875,5057.61,21.9493
5112.07,41.1373,3865000,773,773,-55636.3203125,5086.59,22.2713
5088.95,41.5205,3870000,774,774,-56457.53125,5031.79,22.4316
5108.84,42.0113,3875000,775,775,-58629.66796875,5071.85,23.1191
5092.4,41.5613,3880000,776,776,-58427.0078125,5051.84,22.5549
5156.89,40.6198,3885000,777,777,-57036.28125,5113.97,22.3855
5200.56,41.7793,3890000,778,778,-57591.78125,5143.82,22.2619
