Running Update Time,Real Sto Return,Reward Loss,Real Det Return,Running Forward KL,Running Env Steps,Itration,Running Reverse KL
763,3811.73,-5988.353515625,5509.5,35.6524,3815000,763,12.4087
764,2660.27,-4526.083984375,5490.84,33.286,3820000,764,12.8759
765,4458.88,-6165.54736328125,5493.28,35.4204,3825000,765,12.3044
766,4969.93,-6528.02392578125,5341.91,35.2705,3830000,766,11.9844
767,4781.63,-6435.6591796875,5430.07,34.2708,3835000,767,11.616
768,4071.55,-5464.55712890625,4508.01,33.8107,3840000,768,12.3952
769,5278.96,-5202.85302734375,1595.78,34.0571,3845000,769,13.3627
770,5286.19,-4211.39697265625,5460.85,33.3358,3850000,770,13.4073
771,5278.4,-4358.73974609375,5392.92,33.571,3855000,771,13.1866
772,3966.32,-6162.5419921875,5528.63,35.1422,3860000,772,12.5789
773,4844.54,-5539.93359375,5483.05,34.3458,3865000,773,11.6095
774,5217.54,-4253.29833984375,5493.03,33.4562,3870000,774,13.644
775,4468.24,-5139.4990234375,5263.0,33.6029,3875000,775,11.5916
776,4928.97,-4911.625,5474.64,33.8315,3880000,776,12.5864
777,4587.83,-5059.89501953125,5385.12,33.8358,3885000,777,11.8257
778,5275.91,-4411.755859375,5425.17,34.0249,3890000,778,13.3033
779,5220.74,-4359.126953125,5367.42,33.5186,3895000,779,12.9244
780,5312.52,-4265.59765625,5461.58,33.5546,3900000,780,12.8379
781,5366.03,-4110.39013671875,5562.36,33.3537,3905000,781,13.4316
782,5303.52,-4305.748046875,5472.39,33.3539,3910000,782,13.2635
783,5218.69,-4447.5400390625,5461.1,33.7409,3915000,783,14.1623
784,3916.5,-5003.72998046875,5417.82,33.378,3920000,784,13.0046
785,4461.79,-5049.9833984375,5468.22,33.6174,3925000,785,12.3924
786,4691.46,-4930.93212890625,5430.78,33.7756,3930000,786,13.4563
787,4631.96,-4492.0634765625,5374.69,33.4874,3935000,787,12.6727
788,5131.17,-4734.45166015625,5423.21,33.6172,3940000,788,12.5394
789,5226.99,-4320.6455078125,5311.74,33.1205,3945000,789,12.9085
790,5163.97,-4674.57080078125,5138.4,33.2875,3950000,790,12.5428
791,4725.22,-5389.45849609375,5505.34,34.0255,3955000,791,12.1752
792,5353.31,-4522.20263671875,5485.71,33.6046,3960000,792,12.7402
793,5308.79,-4113.99365234375,5421.3,33.1333,3965000,793,12.6237
794,5330.55,-4393.57958984375,5465.0,33.5186,3970000,794,13.296
795,5328.18,-4190.60595703125,5491.23,33.6143,3975000,795,13.5098
796,5234.94,-4284.08349609375,5463.5,33.3911,3980000,796,13.733
797,5149.4,-4199.6240234375,5456.62,34.1609,3985000,797,13.5644
798,5160.99,-4353.40966796875,5492.48,34.1378,3990000,798,14.0247
799,5305.83,-4430.5830078125,5485.79,34.2999,3995000,799,13.5993
800,5211.0,-4457.74658203125,5583.83,34.4364,4000000,800,13.7563
801,5355.27,-4719.99072265625,5569.42,34.209,4005000,801,13.9701
802,4977.21,-4219.638671875,5563.18,32.9553,4010000,802,12.9108
803,5387.78,-4482.11376953125,5170.66,33.0278,4015000,803,13.8169
804,4573.35,-5424.69091796875,5568.27,34.2101,4020000,804,12.3796
805,-9.35,-6965.17431640625,-8.98,36.4309,4025000,805,26.7537
806,5240.75,-4677.935546875,5449.57,33.2021,4030000,806,12.7436
807,4651.48,-4783.51171875,5472.0,33.0536,4035000,807,12.924
808,5364.04,-4359.94921875,5558.99,33.7137,4040000,808,13.446
809,5355.58,-4338.6708984375,5543.7,33.8809,4045000,809,13.4138
810,5006.7,-4336.78173828125,5507.09,34.0944,4050000,810,13.5999
811,4462.16,-5076.33984375,5592.48,33.6958,4055000,811,12.919
812,5258.56,-4389.8115234375,5419.59,33.0377,4060000,812,12.5431
813,5312.38,-5169.578125,5481.62,33.5281,4065000,813,12.4153
814,5251.07,-4590.71728515625,5425.95,33.2098,4070000,814,12.1967
815,5201.35,-4701.5009765625,5345.15,34.3088,4075000,815,12.6699
816,5232.58,-4750.1611328125,5349.95,34.7266,4080000,816,13.191
817,5112.19,-5043.6181640625,5447.58,33.4865,4085000,817,12.3916
818,4713.29,-4524.8984375,5439.36,33.2653,4090000,818,13.1001
819,5181.32,-4761.578125,5478.15,34.549,4095000,819,13.0184
820,5336.06,-4556.1484375,5494.43,33.649,4100000,820,12.8149
821,5319.61,-4795.484375,5481.28,34.2896,4105000,821,13.1567
822,5044.4,-4309.509765625,5538.0,33.5125,4110000,822,12.9712
823,5102.13,-5176.86669921875,5528.35,33.4853,4115000,823,11.8057
824,4909.87,-4521.447265625,5390.69,33.4509,4120000,824,12.8835
825,4052.83,-4481.6591796875,5297.25,33.453,4125000,825,12.4481
826,4622.41,-4902.783203125,5452.51,33.5232,4130000,826,12.0522
827,2856.78,-7814.3818359375,2078.2,37.1291,4135000,827,13.4655
828,2979.74,-7321.6328125,2964.19,36.0373,4140000,828,11.9648
829,2172.64,-8040.21923828125,2916.93,37.9453,4145000,829,11.9996
830,2130.6,-7942.63916015625,3224.76,37.0034,4150000,830,12.708
831,4947.57,-4716.08349609375,4505.97,32.4908,4155000,831,12.0249
832,4433.37,-5083.06298828125,5264.66,33.6037,4160000,832,12.579
833,4814.97,-4937.8662109375,5178.69,32.1549,4165000,833,11.8951
834,4082.05,-5941.18798828125,2320.44,34.9212,4170000,834,12.6961
835,4922.05,-4228.078125,5509.96,32.915,4175000,835,12.567
836,5239.12,-4325.1396484375,5442.63,32.8684,4180000,836,12.7856
837,3989.77,-5302.08740234375,2461.77,34.5884,4185000,837,12.3158
838,4845.37,-4265.9482421875,5433.72,33.5288,4190000,838,13.0201
839,5321.67,-5669.61376953125,5375.46,34.1067,4195000,839,11.9777
840,5027.06,-4321.08984375,5356.02,32.717,4200000,840,12.8094
841,5058.29,-4390.47314453125,5317.96,33.726,4205000,841,12.4427
842,4039.92,-5415.7294921875,3567.54,34.529,4210000,842,12.2993
843,4758.31,-4766.9833984375,5102.97,33.7708,4215000,843,13.1314
844,5056.11,-4820.08642578125,5378.29,32.9181,4220000,844,12.2103
845,4788.77,-5156.212890625,5144.15,33.3722,4225000,845,11.5085
846,5069.55,-4479.8330078125,5587.84,32.8007,4230000,846,12.5811
847,4841.75,-4379.34130859375,5475.47,32.7959,4235000,847,14.4902
848,5423.97,-5816.287109375,5596.28,33.8837,4240000,848,12.6564
849,4652.6,-4817.7021484375,5540.4,33.0784,4245000,849,12.6507
850,5387.5,-4683.7626953125,5182.13,32.5411,4250000,850,12.7558
851,4869.85,-5212.46630859375,5464.54,33.2905,4255000,851,12.9465
852,5124.29,-4435.24951171875,5525.92,33.1176,4260000,852,12.7719
853,5421.04,-4694.43310546875,5567.84,33.4986,4265000,853,17.1377
854,5075.1,-5033.6416015625,5219.53,33.9393,4270000,854,12.6931
855,5430.15,-4298.44775390625,5552.95,33.1348,4275000,855,13.9652
856,4808.94,-4463.4189453125,5377.57,32.9953,4280000,856,12.9847
857,4627.53,-4447.59765625,5245.98,32.6941,4285000,857,12.3184
858,4550.19,-4638.41552734375,5474.03,32.9091,4290000,858,11.7919
859,5215.43,-3922.83447265625,5047.66,32.0671,4295000,859,12.6165
860,4769.0,-4984.97216796875,4112.8,32.154,4300000,860,13.9939
861,3604.53,-5268.07958984375,4800.62,33.5435,4305000,861,13.3035
862,634.96,-6619.15380859375,355.64,49.8045,4310000,862,191.5752
863,353.94,-9428.1220703125,352.33,49.578,4315000,863,19.1353
864,1206.63,-9358.1357421875,1035.71,46.4687,4320000,864,19.0713
865,1277.8,-9989.169921875,1299.23,43.1869,4325000,865,14.2705
866,4866.02,-5815.1884765625,4760.96,36.0524,4330000,866,14.117
867,5016.26,-4522.6123046875,4923.32,32.676,4335000,867,13.0631
868,5280.93,-4448.06689453125,5358.04,33.3197,4340000,868,13.3625
869,5268.68,-5744.31298828125,5299.9,34.3672,4345000,869,13.152
870,5366.48,-4323.95703125,5401.54,32.8381,4350000,870,13.3057
871,5281.85,-4431.15234375,5543.2,32.7566,4355000,871,14.1326
872,5359.6,-4899.49658203125,5484.53,33.6969,4360000,872,14.3443
873,5361.14,-4722.8251953125,5497.04,33.7375,4365000,873,14.204
874,5398.46,-4618.94775390625,5535.18,33.1892,4370000,874,13.8348
875,5365.34,-4896.08544921875,5478.56,33.9178,4375000,875,14.2496
876,5319.51,-5125.36962890625,5437.09,34.1315,4380000,876,14.2746
877,5094.41,-4841.41845703125,5477.08,33.0265,4385000,877,13.8467
878,5109.56,-5123.3232421875,5530.02,33.3765,4390000,878,13.8759
879,4884.3,-5791.9775390625,5292.93,33.0094,4395000,879,12.0991
880,4072.46,-6284.712890625,5537.14,34.0238,4400000,880,12.5718
881,5208.45,-5540.8642578125,5496.7,33.966,4405000,881,12.2836
882,5031.67,-6106.0546875,5405.63,33.795,4410000,882,11.7139
883,5153.02,-4969.42724609375,5524.17,34.0273,4415000,883,13.7259
884,5333.54,-5094.0947265625,5511.33,33.4406,4420000,884,13.353
885,5305.37,-4809.47119140625,5500.32,33.8043,4425000,885,13.6574
886,5104.13,-4762.35693359375,5530.34,32.3263,4430000,886,12.7955
887,4584.34,-5964.42236328125,5511.38,33.9881,4435000,887,12.2174
888,5343.76,-4863.87841796875,5046.38,32.9089,4440000,888,12.8813
889,5067.81,-4894.3115234375,5482.3,33.4256,4445000,889,13.4114
890,4661.0,-4564.92333984375,5516.58,33.0408,4450000,890,12.9367
891,5219.46,-5214.04833984375,5386.17,34.9635,4455000,891,14.0716
892,5274.45,-5555.55908203125,5442.4,34.556,4460000,892,13.3009
893,5119.21,-4702.7509765625,5525.18,33.3412,4465000,893,13.8722
894,5279.02,-4975.11767578125,5413.16,33.6535,4470000,894,13.5204
895,5319.55,-5006.23876953125,5476.77,33.2742,4475000,895,13.4935
896,5292.32,-5213.7001953125,5501.5,34.2304,4480000,896,14.2131
897,5301.37,-5672.35693359375,5356.54,33.9114,4485000,897,12.8716
898,5323.55,-5281.05029296875,5520.13,33.902,4490000,898,13.4992
899,5303.04,-5210.953125,5508.87,33.3698,4495000,899,13.2342
900,5242.88,-5438.1611328125,5458.62,34.3126,4500000,900,13.973
901,5242.49,-4859.7333984375,5433.76,33.4276,4505000,901,14.0756
902,5332.65,-5167.2412109375,5493.04,33.175,4510000,902,13.4619
903,5256.46,-5449.98828125,5515.89,35.1503,4515000,903,14.6068
904,5286.45,-5023.025390625,5405.59,33.2591,4520000,904,12.9528
905,5332.28,-4883.31591796875,5546.88,32.8927,4525000,905,12.6148
906,5358.98,-5513.52978515625,5572.73,33.2994,4530000,906,12.6071
907,5127.55,-5288.166015625,5617.49,33.1479,4535000,907,13.3335
908,5250.77,-5119.6650390625,5577.16,33.5932,4540000,908,13.0318
909,5375.03,-5243.51513671875,5576.08,33.6249,4545000,909,14.1678
910,5398.48,-5054.79541015625,5604.16,33.6927,4550000,910,14.0563
911,5353.07,-5135.05224609375,5574.55,32.998,4555000,911,13.5178
912,5373.84,-4896.79931640625,5583.6,33.1339,4560000,912,13.1752
913,2965.4,-6549.98291015625,948.05,34.8343,4565000,913,15.4738
914,5382.99,-5141.70556640625,5560.61,32.7178,4570000,914,15.866
915,5263.5,-5163.3671875,4960.96,33.0168,4575000,915,13.06
916,5090.92,-5081.53955078125,5444.88,32.9254,4580000,916,13.537
917,5356.48,-5157.0458984375,5527.06,32.7044,4585000,917,13.5705
918,5406.12,-4739.75439453125,5550.21,32.6051,4590000,918,13.2407
919,2393.01,-5797.7978515625,1089.69,33.5936,4595000,919,14.6267
920,-2.29,-3017.91259765625,-3.48,55.14,4600000,920,53.5384
921,242.98,-6907.69189453125,250.3,52.3502,4605000,921,29.1918
922,216.44,-7373.28369140625,237.81,47.5958,4610000,922,21.6257
923,1533.94,-8727.765625,1300.26,38.308,4615000,923,14.4358
924,4842.96,-5732.29345703125,4757.39,34.7915,4620000,924,12.7292
925,4294.72,-5868.46435546875,5138.4,34.4729,4625000,925,13.7649
926,4854.24,-7018.3134765625,5385.17,34.7082,4630000,926,17.1354
927,4880.31,-5281.44677734375,4802.51,32.2657,4635000,927,11.7171
928,4858.4,-4766.42041015625,5402.61,32.4682,4640000,928,12.8388
929,4405.55,-4844.50732421875,5115.11,32.992,4645000,929,12.5309
930,3496.24,-5764.6328125,4391.74,32.9975,4650000,930,12.7721
931,4341.51,-6096.14453125,5516.97,33.897,4655000,931,13.1926
932,5109.9,-4387.3642578125,4945.82,32.0716,4660000,932,13.0683
933,5239.58,-4367.22216796875,5517.21,31.8192,4665000,933,12.7651
934,5112.92,-5197.20458984375,5445.91,33.236,4670000,934,13.7551
935,5365.89,-4927.52978515625,5465.06,32.6727,4675000,935,13.6918
936,5364.93,-4915.615234375,5491.55,32.9772,4680000,936,13.2995
937,4822.35,-4686.6103515625,5511.86,32.6624,4685000,937,13.4588
938,5450.45,-5315.154296875,5604.64,33.1596,4690000,938,13.2225
939,5355.38,-4989.095703125,5447.02,33.1056,4695000,939,13.416
940,5422.78,-5173.90283203125,5562.84,32.6897,4700000,940,12.7606
941,5442.19,-4760.1884765625,5581.36,33.3432,4705000,941,13.0682
942,5126.89,-4721.80615234375,5524.68,32.6665,4710000,942,13.0059
943,5179.16,-5378.90673828125,5584.21,33.2641,4715000,943,12.84
944,5267.0,-4673.3046875,5521.11,32.497,4720000,944,12.635
945,5226.12,-4877.88916015625,5554.26,32.3871,4725000,945,13.289
946,5418.38,-4773.77734375,5591.65,33.1503,4730000,946,12.619
947,5259.89,-4844.673828125,5562.33,32.6461,4735000,947,13.4665
948,5385.83,-5104.05908203125,5507.2,33.7205,4740000,948,13.5565
949,5400.64,-4857.8701171875,5519.34,33.2113,4745000,949,13.1995
950,5446.79,-4862.541015625,5577.4,33.2041,4750000,950,13.7091
951,5000.41,-5702.958984375,5441.11,33.2086,4755000,951,12.2091
952,5181.34,-5801.84228515625,5541.83,33.5709,4760000,952,11.7056
953,5301.5,-5501.1162109375,5521.75,32.9838,4765000,953,12.9411
954,4888.87,-5043.435546875,4896.58,34.0784,4770000,954,13.844
955,5294.62,-5574.69873046875,5549.76,33.2117,4775000,955,13.3411
956,5116.95,-4861.78955078125,5471.8,32.6474,4780000,956,12.279
957,5325.01,-5462.55078125,5263.08,32.6206,4785000,957,12.0282
958,5354.94,-5276.51611328125,5483.67,32.9517,4790000,958,13.1767
959,5371.36,-5652.3251953125,5508.47,33.3348,4795000,959,15.7601
960,5380.77,-4987.189453125,5394.18,33.0177,4800000,960,13.4145
961,5411.24,-4969.59130859375,5530.67,32.7523,4805000,961,13.7049
962,5305.78,-4852.14501953125,5375.79,32.4345,4810000,962,13.124
963,5381.7,-5119.62158203125,5458.63,32.8893,4815000,963,13.7171
964,5438.8,-4800.33935546875,5486.43,32.6094,4820000,964,13.6695
965,5404.95,-4908.583984375,5485.46,33.2714,4825000,965,13.7929
966,5110.62,-5070.83056640625,5457.09,33.3199,4830000,966,13.4488
967,4501.77,-4970.54052734375,5503.06,33.1526,4835000,967,13.0428
968,5438.18,-5278.08837890625,5527.01,32.6541,4840000,968,14.7185
969,4984.58,-4855.79150390625,5463.69,32.8672,4845000,969,13.2227
970,5429.59,-5224.17138671875,5504.93,33.4933,4850000,970,14.2165
971,5381.84,-5052.54541015625,5550.73,32.5204,4855000,971,13.345
972,5124.49,-5093.33837890625,5497.04,32.6348,4860000,972,13.9486
973,5333.35,-5096.16455078125,5468.06,32.6565,4865000,973,13.7748
974,5386.43,-5253.99609375,5516.17,33.3862,4870000,974,13.9795
975,5356.58,-5320.068359375,5462.56,33.0591,4875000,975,14.0103
976,5223.39,-5592.78662109375,5549.04,33.1658,4880000,976,13.597
977,5390.75,-5670.87646484375,5549.58,33.9442,4885000,977,16.0047
978,5375.31,-5498.9052734375,5539.03,34.1331,4890000,978,14.5446
979,5356.76,-5691.5849609375,5505.65,33.7682,4895000,979,14.3839
980,4979.46,-5384.4716796875,5595.96,34.2499,4900000,980,15.1321
981,5375.48,-5768.9833984375,5512.61,33.6086,4905000,981,13.7114
982,5364.51,-5545.55712890625,5513.84,33.6646,4910000,982,13.5931
983,5405.55,-5426.71484375,5544.92,33.5295,4915000,983,13.9008
984,5337.04,-5620.52099609375,5540.25,33.8634,4920000,984,13.6099
985,5238.9,-6796.12548828125,5623.63,34.5615,4925000,985,15.94
986,4842.95,-5714.02099609375,5608.88,34.6122,4930000,986,14.0995
987,4972.18,-5968.32568359375,5583.52,34.0543,4935000,987,14.0179
988,5399.26,-5573.1357421875,5628.01,33.2457,4940000,988,15.0351
989,5071.11,-5827.64697265625,5612.74,33.7502,4945000,989,14.2479
990,5220.51,-5482.27734375,5543.77,33.0192,4950000,990,13.5147
991,5455.74,-5577.63134765625,5629.93,33.3401,4955000,991,14.0768
992,5417.02,-5657.41748046875,5573.14,33.0931,4960000,992,13.9083
993,5399.78,-5493.35986328125,5446.11,32.7052,4965000,993,13.1495
994,5375.58,-5506.99365234375,5443.29,33.2434,4970000,994,13.2958
995,5373.68,-5294.9736328125,5535.09,32.5794,4975000,995,13.11
996,5451.52,-5099.740234375,5603.47,31.9755,4980000,996,13.6218
997,5335.53,-5580.16748046875,5444.72,33.1251,4985000,997,13.317
998,5382.22,-5809.36474609375,5533.88,33.5651,4990000,998,14.0228
999,5347.43,-5360.83251953125,5485.37,33.2094,4995000,999,13.5155
1000,515.99,-8983.1103515625,212.54,38.1796,5000000,1000,19.1343
1001,5314.48,-5691.72998046875,5530.92,32.8132,5005000,1001,13.7172
1002,5387.74,-5591.595703125,5537.33,33.7662,5010000,1002,14.417
1003,5351.29,-5689.2607421875,5467.8,34.0172,5015000,1003,15.2204
1004,5350.84,-5908.3759765625,5536.17,34.8655,5020000,1004,14.5331
1005,5014.59,-5990.0322265625,5326.84,33.8922,5025000,1005,13.5919
1006,5273.59,-6257.91748046875,5435.24,34.0478,5030000,1006,13.3949
1007,5333.84,-5659.74072265625,5459.79,33.135,5035000,1007,13.4651
1008,2545.99,-7755.53466796875,4843.66,35.4906,5040000,1008,16.6853
1009,224.82,-8481.009765625,219.03,51.0744,5045000,1009,25.7404
1010,737.88,-7881.06298828125,231.12,40.8806,5050000,1010,30.1517
1011,5104.48,-6168.884765625,4397.15,34.1654,5055000,1011,13.4728
1012,5338.46,-6000.13330078125,5488.38,34.9028,5060000,1012,13.8601
1013,5100.03,-5789.333984375,5523.65,34.6053,5065000,1013,14.1912
1014,5332.82,-6023.83447265625,5470.37,34.29,5070000,1014,14.3271
1015,5176.17,-5753.8349609375,5433.62,33.9051,5075000,1015,13.0751
1016,5323.96,-5818.7978515625,5137.2,33.409,5080000,1016,13.1161
1017,5335.16,-5577.40576171875,5587.59,33.5747,5085000,1017,13.4781
1018,5377.78,-5685.69189453125,5540.87,34.0995,5090000,1018,13.2415
1019,5082.95,-5552.4794921875,5391.58,33.3085,5095000,1019,13.3308
1020,5287.36,-6111.0341796875,5415.88,35.0017,5100000,1020,15.2708
1021,5354.15,-5849.84619140625,5539.04,34.0036,5105000,1021,13.9724
1022,5294.44,-5755.89990234375,5439.64,34.3805,5110000,1022,14.2646
1023,5346.58,-5851.74072265625,5496.17,33.567,5115000,1023,14.1097
1024,5305.99,-5912.41259765625,5497.55,35.0409,5120000,1024,14.8672
1025,5140.16,-5614.04296875,5520.88,33.6351,5125000,1025,14.3757
1026,5282.31,-5967.2939453125,5499.13,34.5118,5130000,1026,14.3059
1027,5152.74,-5774.24462890625,5554.79,33.7582,5135000,1027,14.2913
1028,5291.52,-5845.02099609375,5485.67,34.4382,5140000,1028,14.0752
1029,5378.6,-5787.41064453125,5566.82,33.262,5145000,1029,14.04
1030,5190.22,-5786.83447265625,5562.49,33.9693,5150000,1030,14.5627
1031,5015.48,-5950.39453125,5540.29,34.1593,5155000,1031,13.8798
1032,5410.89,-5683.32568359375,5563.44,34.1641,5160000,1032,14.3324
1033,5386.94,-5698.81982421875,5565.47,33.649,5165000,1033,13.5713
1034,5344.23,-5587.15234375,5516.34,33.2115,5170000,1034,13.7232
1035,5394.08,-5702.52001953125,5561.25,33.8325,5175000,1035,13.7744
1036,5322.27,-5822.48046875,5553.3,33.6855,5180000,1036,13.779
1037,5085.18,-6478.42431640625,5568.28,34.0707,5185000,1037,13.7193
1038,5063.3,-5740.00048828125,5467.32,33.5193,5190000,1038,13.9305
1039,5300.94,-5975.90966796875,5462.77,33.594,5195000,1039,13.2657
1040,5243.53,-5691.73974609375,5569.06,34.0435,5200000,1040,13.7346
1041,5404.54,-5978.6748046875,5618.22,34.1979,5205000,1041,14.0785
1042,5375.06,-5777.419921875,5601.45,33.342,5210000,1042,13.267
1043,5113.99,-5907.591796875,5603.77,34.0001,5215000,1043,13.813
1044,5344.65,-5990.17724609375,5510.05,33.3895,5220000,1044,13.2615
1045,5360.69,-6162.57373046875,5519.09,34.5151,5225000,1045,13.8954
1046,4574.62,-7137.4599609375,5599.32,35.0774,5230000,1046,14.5234
1047,4867.46,-6764.94970703125,5544.14,34.8488,5235000,1047,14.7166
1048,2497.14,-5281.69580078125,1364.34,36.7467,5240000,1048,24.5899
1049,1050.36,-5223.45947265625,990.7,43.0398,5245000,1049,26.4722
1050,4796.47,-6062.4453125,3702.12,35.9808,5250000,1050,23.476
1051,5258.11,-5883.154296875,5441.22,34.4874,5255000,1051,13.7995
1052,5289.94,-5927.1025390625,5436.72,34.2817,5260000,1052,14.8581
1053,4110.07,-7016.58056640625,5485.87,35.0489,5265000,1053,15.9561
1054,4786.19,-6723.431640625,5496.48,33.7646,5270000,1054,14.1359
1055,3912.43,-7860.73291015625,5551.05,35.9148,5275000,1055,18.0798
1056,5091.72,-6291.8857421875,5559.84,33.8272,5280000,1056,15.3357
1057,5290.03,-5634.0146484375,5499.18,34.1434,5285000,1057,14.7581
1058,4633.53,-7034.47802734375,5537.65,34.563,5290000,1058,15.3631
1059,4123.78,-7700.7802734375,5518.92,35.706,5295000,1059,17.7434
1060,4556.07,-6443.537109375,5464.18,34.528,5300000,1060,14.1054
1061,4903.12,-5925.1708984375,5591.86,33.4876,5305000,1061,14.656
1062,4888.8,-6573.02880859375,5482.99,34.1903,5310000,1062,15.132
1063,4328.63,-6832.1044921875,499.88,34.5031,5315000,1063,16.5286
1064,4673.99,-5777.46826171875,5531.46,34.2668,5320000,1064,14.0655
1065,4878.07,-5910.24072265625,5545.67,34.0868,5325000,1065,14.9022
1066,4365.21,-7017.93310546875,5586.46,35.0731,5330000,1066,16.5682
1067,5278.19,-5716.92626953125,5464.07,34.1281,5335000,1067,15.2073
1068,4639.75,-6748.72119140625,5524.19,34.3167,5340000,1068,16.7019
1069,5358.88,-5816.33935546875,5475.5,33.7166,5345000,1069,15.24
1070,5050.66,-6411.36962890625,5462.38,34.1018,5350000,1070,15.0309
1071,5168.45,-6291.14453125,5441.99,34.3796,5355000,1071,15.7428
1072,4973.84,-6459.615234375,5369.92,33.5291,5360000,1072,15.5485
1073,5092.65,-6193.40625,5518.87,33.1182,5365000,1073,14.1711
1074,3346.49,-7805.14111328125,5515.49,35.0139,5370000,1074,15.2917
1075,4515.74,-6337.513671875,5488.52,33.6028,5375000,1075,15.2013
1076,2064.87,-8486.1259765625,2179.62,37.2993,5380000,1076,18.9567
1077,5249.86,-5322.951171875,5535.53,32.4213,5385000,1077,13.9875
1078,5154.76,-5774.6845703125,5586.29,33.3011,5390000,1078,15.0524
1079,3576.53,-8642.95703125,1806.37,36.0885,5395000,1079,18.6607
1080,2745.68,-7953.7783203125,3339.86,35.4065,5400000,1080,18.5436
1081,4812.29,-5602.5146484375,5540.42,32.0263,5405000,1081,14.4224
1082,4228.84,-6532.93896484375,5473.38,34.4301,5410000,1082,15.918
1083,5048.72,-5548.994140625,5541.79,33.1054,5415000,1083,14.5828
1084,4920.51,-5998.91357421875,5496.07,33.4895,5420000,1084,14.3814
1085,5322.93,-5879.6201171875,5444.23,33.7058,5425000,1085,14.6693
1086,5209.42,-5657.66552734375,5546.85,33.1677,5430000,1086,14.1026
1087,5108.21,-6263.8837890625,5512.41,33.2553,5435000,1087,15.0461
1088,5123.14,-5770.9345703125,5470.32,32.9593,5440000,1088,13.5606
1089,5263.55,-6444.99560546875,5537.97,33.7221,5445000,1089,15.9514
1090,3883.7,-7039.65283203125,5255.47,34.2989,5450000,1090,18.2559
1091,5200.29,-6136.041015625,5576.86,33.0102,5455000,1091,13.8377
1092,5390.78,-5941.73583984375,5568.84,33.0335,5460000,1092,13.1927
1093,5343.88,-6093.06884765625,5634.2,33.4757,5465000,1093,14.0996
1094,5409.85,-5554.9912109375,5583.41,32.7919,5470000,1094,13.0967
1095,5464.54,-5895.71044921875,5649.81,32.3708,5475000,1095,13.6524
1096,5460.7,-5836.0537109375,5650.55,33.3606,5480000,1096,13.5345
1097,5469.13,-5970.52490234375,5651.9,32.9386,5485000,1097,14.3351
1098,5207.01,-5892.7666015625,5540.31,33.497,5490000,1098,13.7107
1099,5459.29,-5687.14599609375,5556.74,33.2442,5495000,1099,14.2922
1100,5175.91,-5944.779296875,5599.86,33.5124,5500000,1100,13.5542
1101,5378.31,-5826.18505859375,5542.16,32.9801,5505000,1101,13.2893
1102,5406.14,-5667.0126953125,5551.37,33.7532,5510000,1102,14.7066
1103,5375.12,-6033.34619140625,5519.02,34.2402,5515000,1103,14.5034
1104,5379.32,-6111.80419921875,5522.91,33.2566,5520000,1104,14.3699
1105,5357.33,-6273.96533203125,5480.78,33.9149,5525000,1105,14.6536
1106,5404.9,-5756.38720703125,5589.5,33.1586,5530000,1106,14.5348
1107,5422.65,-5802.06689453125,5559.45,32.9909,5535000,1107,14.3642
1108,5465.53,-6159.53125,5650.14,33.7781,5540000,1108,15.0876
1109,5424.89,-5797.08349609375,5582.85,32.7728,5545000,1109,13.727
1110,5428.16,-5812.0478515625,5513.4,32.143,5550000,1110,13.8218
1111,5155.46,-6223.1767578125,5583.12,33.5709,5555000,1111,13.9049
1112,5468.06,-6031.345703125,5643.45,32.9392,5560000,1112,14.207
1113,5206.85,-5663.9345703125,5521.14,33.2894,5565000,1113,14.1399
1114,4932.5,-6107.7353515625,5576.78,32.8574,5570000,1114,14.0645
1115,5405.72,-5988.720703125,5548.34,32.8668,5575000,1115,14.0464
1116,5403.24,-5988.9169921875,5520.32,33.2593,5580000,1116,14.1863
1117,5204.59,-6063.27392578125,5570.65,33.5515,5585000,1117,14.4972
1118,5449.89,-6084.6943359375,5658.63,33.2635,5590000,1118,14.1846
1119,5456.89,-6237.3037109375,5617.67,33.3971,5595000,1119,14.0086
1120,5461.89,-5907.79541015625,5638.48,32.7025,5600000,1120,14.0528
1121,5395.14,-6131.82373046875,5567.84,33.4565,5605000,1121,14.082
1122,5413.04,-5918.6298828125,5624.57,33.2852,5610000,1122,13.7784
1123,5424.91,-5939.8203125,5599.13,32.8342,5615000,1123,13.3009
1124,5435.0,-6004.3330078125,5549.39,34.1224,5620000,1124,14.4481
1125,5409.14,-6274.28857421875,5585.76,33.6408,5625000,1125,14.0678
1126,5170.8,-5809.37255859375,5569.92,32.4886,5630000,1126,13.1516
1127,5385.76,-6357.2568359375,5547.03,34.6549,5635000,1127,15.0441
1128,5354.76,-5754.96875,5515.46,32.916,5640000,1128,13.7061
1129,4991.35,-6436.3828125,5218.36,33.0386,5645000,1129,13.5359
1130,3934.57,-7117.56005859375,4983.02,34.3812,5650000,1130,16.3069
1131,5385.57,-6269.45361328125,5569.09,32.9093,5655000,1131,14.804
1132,5217.74,-5829.4111328125,5538.45,33.1578,5660000,1132,14.4019
1133,5371.93,-5926.02978515625,5590.43,33.18,5665000,1133,13.7752
1134,5356.43,-5838.87744140625,5556.67,33.4901,5670000,1134,14.5365
1135,5159.47,-6203.11962890625,5609.6,33.3779,5675000,1135,14.5159
1136,5103.85,-5859.43701171875,5563.34,32.6577,5680000,1136,13.9331
