Real Det Return,Itration,Running Reverse KL,Running Env Steps,Reward Loss,Real Sto Return,Running Update Time,Running Forward KL
5621.93,384,15.4208,1920000,-1730.294921875,5378.76,384,38.5761
5324.66,385,13.4829,1925000,-1997.0162353515625,5106.52,385,38.1162
5612.54,386,15.6521,1930000,-1791.2447509765625,5279.08,386,38.5708
5617.97,387,15.8798,1935000,-1741.2366943359375,5129.62,387,38.1328
4944.36,388,14.942,1940000,-1729.016357421875,4907.67,388,38.2979
5270.39,389,13.6845,1945000,-2013.699951171875,5326.32,389,38.2617
5571.96,390,15.163,1950000,-1967.1705322265625,5145.44,390,38.2124
5569.44,391,13.8556,1955000,-2252.040771484375,5137.24,391,38.4717
281.91,392,12.4983,1960000,-4070.0693359375,1089.48,392,44.7007
0.68,393,16.0854,1965000,-4733.615234375,2.27,393,51.5355
298.14,394,63.581,1970000,-4727.205078125,287.05,394,55.1143
930.77,395,55.8599,1975000,-4199.7119140625,937.44,395,55.5794
542.06,396,30.781,1980000,-3629.527099609375,487.06,396,41.0041
1445.7,397,12.5956,1985000,-3725.888427734375,1538.63,397,41.6406
4086.42,398,13.5375,1990000,-2931.848876953125,3467.06,398,40.1883
5154.37,399,15.98,1995000,-2751.393310546875,4375.87,399,39.5195
5311.87,400,16.8694,2000000,-2193.27587890625,4469.35,400,38.5672
5484.95,401,17.0366,2005000,-2026.327392578125,4969.2,401,38.4224
5479.37,402,15.7469,2010000,-1909.5789794921875,5031.06,402,37.8681
5531.28,403,14.306,2015000,-2238.887939453125,4861.43,403,37.9172
5589.41,404,16.1641,2020000,-2035.3829345703125,5230.21,404,38.376
5605.14,405,16.2178,2025000,-2057.46142578125,5221.0,405,38.7559
5663.37,406,16.0246,2030000,-1939.727294921875,5137.35,406,38.022
5641.27,407,15.7164,2035000,-2051.325439453125,5198.96,407,38.204
5674.65,408,15.6167,2040000,-1910.2005615234375,5340.23,408,38.2184
5585.04,409,15.7483,2045000,-1843.94189453125,5370.81,409,37.6907
5539.61,410,15.8105,2050000,-1943.743408203125,4932.4,410,38.5518
5587.07,411,14.0444,2055000,-2148.431884765625,5330.79,411,38.1939
5692.19,412,15.6752,2060000,-1734.069580078125,5424.0,412,38.0077
5587.22,413,16.0206,2065000,-1891.1297607421875,5348.57,413,38.3978
5651.65,414,16.0661,2070000,-2006.712158203125,5343.55,414,38.2209
5569.73,415,16.1474,2075000,-1927.42919921875,5409.76,415,38.6587
5478.09,416,15.7004,2080000,-2061.299560546875,4960.63,416,38.1903
5606.68,417,16.3414,2085000,-2015.902099609375,4860.48,417,38.3123
5480.26,418,15.0312,2090000,-2201.18701171875,5096.91,418,38.4297
5458.43,419,16.1137,2095000,-2080.89697265625,5306.92,419,38.2973
5387.72,420,14.994,2100000,-2144.548828125,5158.15,420,38.2315
5589.55,421,15.198,2105000,-1953.7506103515625,5410.83,421,37.3307
5508.94,422,14.8484,2110000,-2133.55322265625,5288.3,422,37.881
5495.31,423,14.6621,2115000,-2275.8154296875,5278.9,423,37.7782
5277.36,424,14.8928,2120000,-2169.857177734375,5140.09,424,38.3713
3597.06,425,15.6562,2125000,-2144.87451171875,2990.24,425,37.892
3388.83,426,25.876,2130000,-3471.01953125,3352.77,426,39.0958
3697.68,427,16.3135,2135000,-2325.578369140625,4002.85,427,38.2814
3120.75,428,37.9157,2140000,-4173.8291015625,1777.1,428,40.3908
560.02,429,73.818,2145000,-5819.6279296875,1600.55,429,50.3131
302.69,430,23.1908,2150000,-4048.70263671875,823.23,430,40.9335
280.64,431,25.3143,2155000,-4848.4208984375,812.4,431,42.8355
3953.53,432,13.7882,2160000,-2546.98974609375,4395.65,432,38.4283
5402.79,433,14.0754,2165000,-2549.309814453125,4288.46,433,36.9733
5484.13,434,17.6732,2170000,-2363.444091796875,5193.04,434,37.3788
5494.52,435,16.1515,2175000,-2252.1630859375,5299.16,435,38.4245
5651.34,436,15.6627,2180000,-2081.2978515625,5088.05,436,37.7474
5594.95,437,15.9635,2185000,-2170.024169921875,5374.56,437,38.3415
5596.63,438,16.1377,2190000,-2332.912109375,5006.45,438,38.5304
5434.46,439,14.1751,2195000,-2474.927978515625,4561.3,439,37.9609
5430.4,440,19.4066,2200000,-2826.144775390625,3963.28,440,38.6606
5452.03,441,14.6069,2205000,-3071.608642578125,4302.44,441,38.9001
5217.15,442,14.6674,2210000,-2517.908203125,4697.67,442,37.908
5115.2,443,17.0313,2215000,-2521.556884765625,4842.36,443,38.1031
5025.42,444,14.2235,2220000,-2949.037841796875,4287.37,444,38.2723
4979.14,445,13.7402,2225000,-3346.565673828125,4374.93,445,39.1879
5153.46,446,15.5561,2230000,-2551.694091796875,4867.38,446,38.4628
5184.45,447,14.819,2235000,-2828.270751953125,4520.79,447,38.8084
5082.79,448,16.6501,2240000,-2452.60107421875,4355.07,448,38.2184
4579.39,449,13.7686,2245000,-3011.79638671875,4582.14,449,38.725
4970.71,450,14.6516,2250000,-2675.080322265625,5032.67,450,38.5835
5383.7,451,19.1722,2255000,-2730.64306640625,4751.38,451,38.0706
5405.87,452,15.6598,2260000,-2540.24365234375,4265.12,452,38.6364
5346.65,453,13.6014,2265000,-2848.982666015625,4947.25,453,38.5088
5332.53,454,15.0221,2270000,-2350.77880859375,4262.87,454,37.3942
5381.99,455,14.4506,2275000,-2680.37109375,4705.14,455,37.5683
5213.44,456,13.8571,2280000,-2859.057861328125,5024.68,456,37.9144
5303.04,457,15.2282,2285000,-2577.463623046875,4820.57,457,37.5515
4323.48,458,13.4534,2290000,-2797.552978515625,4504.34,458,38.5253
4972.41,459,14.7311,2295000,-2669.51123046875,4404.22,459,37.7645
5446.22,460,15.5174,2300000,-2832.371826171875,4918.43,460,38.0272
4473.44,461,15.6273,2305000,-2419.6025390625,5088.59,461,37.5629
5417.51,462,14.4986,2310000,-2407.136962890625,5159.91,462,37.1511
5131.29,463,18.3795,2315000,-3066.12646484375,4635.77,463,37.7979
5132.63,464,15.4679,2320000,-2523.459228515625,4584.99,464,37.736
5325.8,465,13.9476,2325000,-2786.549560546875,4792.94,465,37.7654
5540.58,466,12.8461,2330000,-3021.5,3659.66,466,38.4701
4981.53,467,14.3214,2335000,-2665.161376953125,4867.74,467,37.4621
5445.19,468,15.1499,2340000,-2725.553466796875,4513.77,468,37.9529
5379.7,469,14.9793,2345000,-2846.074462890625,4770.76,469,37.7296
4649.66,470,14.0103,2350000,-2921.21923828125,4244.47,470,38.0205
5578.89,471,15.5176,2355000,-2533.892578125,4296.47,471,37.8003
5523.77,472,14.5925,2360000,-2748.257080078125,4627.45,472,37.5039
5463.69,473,14.4018,2365000,-2674.1689453125,4789.07,473,37.5395
5362.38,474,15.1414,2370000,-2649.645263671875,4810.94,474,37.0781
5508.94,475,15.234,2375000,-2789.4462890625,5285.78,475,37.8473
5178.5,476,15.4746,2380000,-2794.930419921875,4994.5,476,38.2182
4374.59,477,13.3351,2385000,-2962.924560546875,4821.19,477,37.9113
4350.85,478,13.941,2390000,-3051.646728515625,3789.44,478,37.8384
5446.09,479,14.694,2395000,-2891.949462890625,4929.58,479,37.5249
5531.04,480,14.8823,2400000,-2912.86376953125,5374.67,480,37.1844
5205.25,481,15.3175,2405000,-3032.046875,4812.65,481,37.816
5381.25,482,15.7032,2410000,-3070.310546875,5198.07,482,38.9363
5324.61,483,15.7851,2415000,-2705.405517578125,5142.44,483,36.9223
5392.9,484,16.2196,2420000,-2927.801513671875,5327.31,484,37.575
5396.6,485,16.0155,2425000,-2790.755859375,4957.44,485,38.0438
5394.47,486,16.9413,2430000,-2804.928955078125,4783.83,486,37.663
5344.86,487,16.2732,2435000,-2720.25244140625,5381.59,487,37.3168
5383.32,488,15.3489,2440000,-2640.353515625,5364.63,488,37.2549
5513.04,489,16.5436,2445000,-2631.157958984375,5197.67,489,37.3584
5506.98,490,16.293,2450000,-2646.6640625,5415.44,490,37.3355
5464.04,491,15.3641,2455000,-2907.423828125,5398.36,491,36.7869
5574.05,492,17.183,2460000,-2538.90380859375,5469.28,492,37.2663
5224.6,493,15.7397,2465000,-2700.523193359375,5095.27,493,37.5737
5671.41,494,16.3193,2470000,-2600.001708984375,5227.6,494,37.797
5473.43,495,17.1484,2475000,-2643.75732421875,5303.12,495,37.5217
5541.54,496,17.3196,2480000,-2653.697265625,5462.5,496,37.586
5623.2,497,18.088,2485000,-2756.028076171875,5387.57,497,38.1727
5454.52,498,15.8838,2490000,-2803.42822265625,5143.63,498,36.9121
5374.42,499,15.9934,2495000,-2963.503173828125,4772.96,499,37.2402
5681.62,500,16.2602,2500000,-2621.205322265625,5184.19,500,37.5337
5572.36,501,16.9727,2505000,-2584.25,5232.18,501,37.4884
5454.46,502,17.2363,2510000,-2672.499755859375,5242.48,502,37.5348
5474.55,503,17.2944,2515000,-2697.998291015625,4579.68,503,38.0206
5479.71,504,15.501,2520000,-2857.820068359375,4606.14,504,37.3047
4178.56,505,15.3543,2525000,-3234.985107421875,4309.46,505,36.6355
5363.47,506,15.7777,2530000,-2685.766357421875,4847.84,506,37.1652
5201.74,507,16.8721,2535000,-3147.853271484375,5039.89,507,37.6304
5168.67,508,15.0677,2540000,-3053.914306640625,4873.18,508,37.7512
5444.32,509,14.3775,2545000,-3061.526611328125,5091.13,509,37.0894
5436.99,510,14.3974,2550000,-2850.948486328125,5170.09,510,36.8966
5230.66,511,14.4051,2555000,-3134.4873046875,4489.39,511,37.5352
5341.19,512,15.5772,2560000,-2703.7001953125,5106.35,512,37.1013
1613.65,513,15.9779,2565000,-4582.50341796875,3152.24,513,39.1091
5554.11,514,15.4449,2570000,-3357.964111328125,4765.42,514,37.5383
5503.01,515,16.0476,2575000,-3040.625732421875,5337.47,515,38.1952
5570.0,516,16.3018,2580000,-2831.02392578125,5461.9,516,37.7497
5600.28,517,15.7653,2585000,-2891.5771484375,4965.89,517,37.9858
5340.14,518,15.3406,2590000,-2857.689453125,5291.45,518,36.9732
5241.67,519,15.4067,2595000,-2905.63720703125,5332.3,519,37.4783
3875.86,520,15.7334,2600000,-3424.416748046875,4848.61,520,37.505
4497.61,521,14.4701,2605000,-3061.975830078125,5206.87,521,36.841
5594.11,522,15.5138,2610000,-2911.591796875,4716.35,522,36.877
4910.15,523,18.1477,2615000,-3439.643798828125,5098.14,523,36.6105
4614.52,524,15.5443,2620000,-3246.271728515625,5218.03,524,37.0033
5545.58,525,15.4103,2625000,-2969.62451171875,4826.0,525,37.2564
5411.34,526,16.2002,2630000,-3022.74072265625,5043.45,526,36.9392
5314.05,527,15.848,2635000,-2949.90771484375,5317.68,527,37.6672
5514.83,528,16.3834,2640000,-3138.3798828125,5066.5,528,38.0663
5086.05,529,16.5627,2645000,-3407.72900390625,4263.79,529,37.6954
5515.75,530,15.0244,2650000,-3067.293701171875,4898.19,530,37.6097
5448.77,531,16.5851,2655000,-3761.89892578125,4019.72,531,37.7509
2221.26,532,15.6283,2660000,-3035.02099609375,4779.17,532,37.3328
5313.13,533,15.2281,2665000,-2970.710205078125,5289.84,533,37.0447
5713.02,534,15.3276,2670000,-2981.524658203125,4779.09,534,36.7073
5561.83,535,15.9588,2675000,-3078.220947265625,5228.21,535,37.1975
-4.1,536,16.8894,2680000,-5486.59326171875,-4.39,536,44.7544
1814.66,537,20.6822,2685000,-4133.77001953125,1596.75,537,38.5323
5405.76,538,16.4155,2690000,-3092.043701171875,5275.12,538,36.9834
5484.9,539,17.11,2695000,-3120.719482421875,5287.05,539,37.028
5164.37,540,17.4814,2700000,-3229.953857421875,5093.25,540,37.0933
5327.65,541,16.4909,2705000,-3268.74072265625,4938.49,541,37.1506
5255.16,542,17.3119,2710000,-3161.248046875,4929.08,542,37.5599
5518.76,543,15.9078,2715000,-3303.7392578125,5523.42,543,37.1921
5575.28,544,16.4869,2720000,-3205.70947265625,5507.23,544,37.0599
5386.54,545,17.2677,2725000,-3346.869873046875,5383.32,545,37.0328
5061.8,546,17.6255,2730000,-3398.34375,4901.61,546,37.4642
5120.91,547,17.2495,2735000,-3355.21044921875,5027.96,547,37.6764
3519.38,548,18.3802,2740000,-3890.78466796875,4118.17,548,38.3495
5166.72,549,17.6664,2745000,-3504.132568359375,4761.41,549,37.9677
5104.04,550,16.592,2750000,-3476.378173828125,4946.29,550,36.8208
5633.18,551,15.9967,2755000,-3330.937744140625,5389.32,551,37.66
5584.94,552,21.3605,2760000,-4141.80224609375,5041.19,552,38.1632
5435.49,553,15.9392,2765000,-3165.064453125,5112.08,553,37.1475
5627.36,554,16.3943,2770000,-3275.6630859375,5232.58,554,37.8654
5620.93,555,16.7946,2775000,-3366.104248046875,5403.37,555,37.4397
5516.84,556,17.3171,2780000,-3495.768798828125,5087.9,556,37.4717
5527.71,557,17.5301,2785000,-3339.576171875,5317.62,557,37.3568
5522.66,558,17.5983,2790000,-3421.607177734375,5417.52,558,38.0968
5666.53,559,16.206,2795000,-3287.2646484375,5512.86,559,36.8675
5597.72,560,16.7579,2800000,-3312.13623046875,5488.05,560,37.004
5712.79,561,16.0238,2805000,-3226.20068359375,5182.59,561,37.0775
5644.92,562,16.0703,2810000,-3402.58056640625,5208.13,562,36.6735
5750.04,563,15.6322,2815000,-3408.545166015625,5410.24,563,37.6001
5436.19,564,15.8102,2820000,-3430.993408203125,5414.34,564,36.7696
5548.79,565,14.0707,2825000,-3559.635498046875,5249.45,565,36.5367
5465.59,566,16.0571,2830000,-3880.33984375,4472.83,566,38.0415
5473.56,567,16.2006,2835000,-3460.68603515625,4734.49,567,37.6875
261.01,568,23.1012,2840000,-4545.775390625,253.25,568,41.5148
3514.65,569,18.9658,2845000,-4484.8310546875,4005.02,569,38.7536
5429.89,570,19.1323,2850000,-3989.643798828125,4616.68,570,37.9737
4775.79,571,21.224,2855000,-4349.50244140625,4850.14,571,37.8212
5103.25,572,19.7385,2860000,-4019.073486328125,5204.74,572,37.6296
5530.04,573,17.0184,2865000,-3792.917724609375,5338.98,573,37.8197
5614.34,574,17.9574,2870000,-3593.541015625,5460.61,574,37.556
5692.29,575,17.816,2875000,-3687.1572265625,5405.89,575,37.9035
5658.94,576,17.5906,2880000,-3585.012451171875,5288.77,576,38.0499
5665.1,577,16.6727,2885000,-3863.341064453125,5427.2,577,38.5554
5761.01,578,18.5174,2890000,-3650.35595703125,5524.2,578,38.1694
5700.31,579,17.9808,2895000,-3696.502197265625,5525.08,579,38.0295
5669.11,580,18.6765,2900000,-3676.561767578125,5444.73,580,38.6423
5770.91,581,18.1903,2905000,-3647.590087890625,5529.24,581,37.4521
5818.81,582,17.4647,2910000,-3718.50341796875,5509.41,582,38.2279
5802.43,583,18.4766,2915000,-3738.611083984375,5484.38,583,38.0742
5680.88,584,17.7246,2920000,-3681.674560546875,5504.61,584,37.4212
5695.75,585,17.5158,2925000,-3742.3447265625,5459.75,585,37.8594
5822.53,586,17.9294,2930000,-3736.828857421875,5562.12,586,37.6193
5867.58,587,16.9847,2935000,-3739.24609375,5503.19,587,37.0201
5909.51,588,17.2916,2940000,-3623.661376953125,5584.92,588,37.6796
5815.73,589,16.953,2945000,-3753.61669921875,5064.33,589,37.4571
5770.71,590,17.699,2950000,-3818.2841796875,5342.62,590,37.3747
5766.97,591,17.0717,2955000,-3631.267578125,5344.22,591,37.6027
5571.57,592,18.0959,2960000,-3710.826904296875,5466.45,592,38.1756
5779.73,593,18.4568,2965000,-3752.682373046875,5562.77,593,38.2014
5425.82,594,19.6506,2970000,-3794.6416015625,5282.84,594,38.0953
5492.87,595,19.0864,2975000,-3732.317626953125,5302.7,595,38.0303
5194.6,596,19.8896,2980000,-4071.141357421875,5244.4,596,38.2816
5837.75,597,17.3029,2985000,-3737.6357421875,5591.24,597,36.8824
5845.57,598,19.2586,2990000,-3925.2685546875,5590.01,598,37.932
5958.55,599,17.9442,2995000,-3873.305908203125,5646.08,599,37.491
5870.22,600,16.9042,3000000,-3817.937255859375,5598.35,600,36.7071
5832.71,601,16.6688,3005000,-3806.119384765625,5348.69,601,36.6536
5865.24,602,17.0443,3010000,-3806.585693359375,5356.17,602,37.2968
5665.7,603,16.3592,3015000,-3822.576416015625,5508.93,603,37.4799
5774.77,604,17.3357,3020000,-3878.4462890625,5622.32,604,37.4812
5691.39,605,16.0978,3025000,-3872.868896484375,5432.5,605,38.136
5671.56,606,16.7106,3030000,-3847.89013671875,5595.72,606,38.2318
5764.36,607,16.6244,3035000,-3978.430419921875,5487.97,607,37.7744
5776.12,608,17.0064,3040000,-3906.08203125,5559.18,608,37.7091
5653.59,609,16.9988,3045000,-4046.705810546875,5305.12,609,37.809
5768.91,610,17.4921,3050000,-4127.30029296875,5540.43,610,37.9339
5308.15,611,15.1684,3055000,-4367.94091796875,4974.63,611,37.5063
5467.46,612,16.3342,3060000,-3907.847412109375,5419.9,612,37.5226
5513.72,613,16.9772,3065000,-3808.43701171875,5486.57,613,37.4531
5568.11,614,16.9463,3070000,-3944.570556640625,5558.23,614,37.6048
5704.5,615,17.246,3075000,-4067.33984375,5609.86,615,37.5182
5675.87,616,17.9886,3080000,-4168.09765625,5182.44,616,37.7392
5588.05,617,17.3976,3085000,-4039.884521484375,5395.02,617,37.4418
5402.05,618,17.527,3090000,-4237.966796875,5283.15,618,38.1609
5510.47,619,17.1037,3095000,-4034.086181640625,5163.1,619,38.0208
5443.35,620,16.9816,3100000,-4146.81201171875,5311.39,620,37.9003
5313.78,621,16.3487,3105000,-4228.1982421875,5020.47,621,37.3143
5426.91,622,16.9769,3110000,-4226.068359375,5403.02,622,37.6312
5451.78,623,17.1716,3115000,-4218.89599609375,5176.87,623,37.8976
5541.84,624,16.9872,3120000,-4314.5849609375,5072.28,624,37.6433
5157.83,625,23.394,3125000,-5084.99462890625,3961.45,625,39.0235
1044.06,626,30.9023,3130000,-5682.03076171875,1629.55,626,40.4793
4726.63,627,21.7503,3135000,-4939.31640625,4373.92,627,38.3367
1758.74,628,32.645,3140000,-5979.380859375,1116.34,628,42.4601
624.26,629,34.3576,3145000,-6537.78271484375,385.81,629,49.6546
605.83,630,41.9667,3150000,-6242.58349609375,521.1,630,50.5537
4088.78,631,17.7339,3155000,-5369.04638671875,3632.6,631,38.6952
3547.21,632,15.7453,3160000,-5067.01025390625,4957.2,632,38.1503
4715.91,633,16.291,3165000,-4307.6044921875,5235.87,633,38.0892
4705.26,634,14.1098,3170000,-4329.57373046875,4942.48,634,37.5926
4794.56,635,15.5853,3175000,-4106.84130859375,5217.39,635,37.3428
5751.76,636,16.7989,3180000,-4165.26416015625,5017.83,636,37.0932
5387.75,637,18.6528,3185000,-4477.76318359375,4497.53,637,37.7347
5478.42,638,18.0429,3190000,-4433.705078125,4464.2,638,37.5071
5307.27,639,19.479,3195000,-4552.740234375,4744.71,639,37.6921
5581.63,640,17.516,3200000,-4160.40869140625,5565.11,640,37.436
5578.19,641,18.2523,3205000,-4202.8876953125,5272.53,641,37.9172
5402.51,642,18.2315,3210000,-4344.7109375,5329.84,642,37.7266
5526.77,643,16.2962,3215000,-4291.677734375,5498.79,643,37.5615
5443.06,644,16.8337,3220000,-4162.18359375,4968.59,644,37.3566
5347.96,645,19.2,3225000,-4599.43115234375,5341.16,645,38.1745
5834.64,646,17.2749,3230000,-4329.126953125,5476.77,646,37.7812
5575.91,647,16.668,3235000,-4014.63037109375,5304.76,647,36.5404
5662.79,648,16.7894,3240000,-4216.01220703125,4210.22,648,37.817
5600.43,649,17.6079,3245000,-4233.611328125,4998.41,649,37.3207
5603.41,650,17.5204,3250000,-4294.177734375,5251.4,650,37.1141
5714.23,651,16.3771,3255000,-4308.197265625,5443.44,651,37.4999
5719.35,652,16.7098,3260000,-4295.48974609375,5339.72,652,37.2123
5870.21,653,17.2477,3265000,-4283.59130859375,5226.49,653,37.3168
5545.04,654,16.7257,3270000,-4310.3095703125,5182.1,654,37.5094
73.67,655,31.8587,3275000,-5775.56787109375,74.45,655,52.0123
-2.04,656,128.8238,3280000,-7248.18896484375,-3.27,656,59.2154
5.0,657,29.4549,3285000,-7694.5419921875,3.7,657,45.0995
3385.94,658,15.4948,3290000,-5022.51513671875,3108.87,658,38.4903
2860.03,659,16.0042,3295000,-4975.68798828125,3941.79,659,38.2419
4705.29,660,17.7265,3300000,-5110.18212890625,3830.82,660,38.895
2758.07,661,20.1462,3305000,-5435.3623046875,3123.62,661,37.5269
1969.47,662,21.0862,3310000,-5558.189453125,2362.75,662,37.9022
1958.11,663,31.8905,3315000,-6865.21484375,1645.79,663,39.6725
4960.09,664,20.2562,3320000,-4935.0927734375,3483.0,664,38.1473
3800.98,665,24.8571,3325000,-6810.505859375,3852.54,665,38.2295
5191.39,666,16.2857,3330000,-4523.0947265625,5011.89,666,37.0312
4930.92,667,18.0948,3335000,-5020.03125,4510.63,667,37.5075
5234.08,668,16.9864,3340000,-4883.16650390625,5031.79,668,37.4093
5434.92,669,15.6323,3345000,-4566.34716796875,4415.63,669,36.9971
5010.81,670,15.6161,3350000,-4775.84375,4242.04,670,37.0298
5496.5,671,15.1438,3355000,-4652.6884765625,5302.97,671,37.3927
5523.48,672,15.4189,3360000,-4596.03955078125,5240.25,672,37.1561
5501.33,673,17.2789,3365000,-4835.9716796875,5199.93,673,37.8042
5591.81,674,16.5653,3370000,-4616.841796875,5524.63,674,37.6226
5609.38,675,16.2817,3375000,-4467.6201171875,5271.58,675,37.3775
5587.57,676,16.6437,3380000,-4611.40185546875,5176.24,676,37.0321
5668.98,677,15.9359,3385000,-4526.6357421875,5487.4,677,36.8956
5761.65,678,16.9801,3390000,-5003.44873046875,5333.06,678,37.8257
5645.19,679,16.7744,3395000,-4672.12890625,5295.22,679,36.9959
5696.18,680,16.063,3400000,-4489.2880859375,5552.78,680,37.36
5598.0,681,16.4698,3405000,-4589.78564453125,5321.61,681,36.5893
5386.64,682,15.6806,3410000,-4675.47021484375,5109.39,682,37.1152
4211.57,683,17.4094,3415000,-4911.50390625,4106.41,683,37.2689
5578.9,684,20.8875,3420000,-5260.09619140625,4321.78,684,37.4554
4925.19,685,15.7293,3425000,-4896.30908203125,4960.11,685,37.5392
5628.0,686,18.8947,3430000,-5039.0283203125,5336.22,686,37.7109
5140.11,687,16.3908,3435000,-4710.7470703125,4795.64,687,37.841
5575.62,688,17.481,3440000,-4880.85107421875,4982.46,688,37.4684
5579.15,689,16.987,3445000,-4873.75732421875,5303.06,689,38.0787
5635.17,690,16.6892,3450000,-4873.3212890625,5124.34,690,37.3912
5763.88,691,18.1004,3455000,-4809.908203125,5576.75,691,38.3525
5774.17,692,16.8891,3460000,-4629.078125,5670.39,692,37.807
5762.35,693,17.0514,3465000,-5012.669921875,5587.99,693,38.027
4663.57,694,16.2188,3470000,-4945.0693359375,5097.08,694,38.3328
5735.16,695,16.1898,3475000,-4962.568359375,5091.47,695,37.8824
5621.69,696,16.2913,3480000,-4898.96142578125,5514.79,696,37.943
5317.69,697,22.2261,3485000,-5630.87158203125,4504.08,697,38.611
4532.5,698,22.5663,3490000,-6291.291015625,5156.51,698,39.6694
1388.46,699,30.1342,3495000,-6293.75732421875,3443.87,699,39.6899
3223.68,700,23.5602,3500000,-5614.3310546875,2260.96,700,39.5319
5461.54,701,18.0923,3505000,-5027.23193359375,5250.77,701,37.3406
5575.16,702,17.6642,3510000,-4954.8896484375,5004.07,702,38.2988
5601.67,703,17.8206,3515000,-4959.76708984375,5566.01,703,37.4648
5727.1,704,17.5872,3520000,-5162.681640625,5283.39,704,38.1362
5723.65,705,17.9207,3525000,-5263.53662109375,5536.7,705,37.7676
5443.83,706,17.7885,3530000,-5084.9912109375,5479.29,706,38.0703
5690.74,707,16.8052,3535000,-5141.13134765625,5243.34,707,37.3086
5655.84,708,17.9474,3540000,-5079.65185546875,5517.68,708,38.3148
5603.52,709,17.1547,3545000,-5230.88623046875,5379.68,709,37.8981
5659.21,710,17.7851,3550000,-5187.77978515625,5500.33,710,38.2563
4888.47,711,17.7296,3555000,-5146.853515625,5272.22,711,38.7327
5603.45,712,17.3286,3560000,-5228.953125,5486.38,712,38.0278
5697.43,713,17.5585,3565000,-5238.1513671875,5462.67,713,38.3557
5452.67,714,18.1187,3570000,-5365.2275390625,5369.61,714,38.585
5456.61,715,20.4557,3575000,-5707.43994140625,4169.56,715,39.5103
5354.66,716,17.5501,3580000,-5329.90966796875,5326.62,716,38.1784
5284.5,717,16.954,3585000,-5516.32958984375,4852.02,717,38.3136
5073.56,718,17.2233,3590000,-5505.55126953125,5346.94,718,38.3159
5164.03,719,16.2094,3595000,-5347.1171875,4589.32,719,38.2553
5320.15,720,16.6852,3600000,-5422.62744140625,5138.08,720,38.3662
5515.24,721,16.878,3605000,-5340.701171875,5356.6,721,37.9976
5489.93,722,17.4966,3610000,-5324.40283203125,5370.01,722,38.3673
5514.2,723,17.0293,3615000,-5252.4775390625,5188.39,723,38.235
5711.59,724,16.8859,3620000,-5350.60107421875,5482.05,724,38.068
5447.68,725,15.2506,3625000,-5294.515625,4843.84,725,37.9749
5753.43,726,17.194,3630000,-5345.46630859375,5191.22,726,37.793
5832.21,727,16.2946,3635000,-5604.97705078125,5596.34,727,38.5488
5974.52,728,17.3319,3640000,-5542.2001953125,5667.89,728,37.8115
5772.81,729,17.1983,3645000,-5394.0048828125,5456.27,729,38.4724
5236.54,730,17.2789,3650000,-5441.0498046875,5294.18,730,37.759
4846.48,731,16.8042,3655000,-5635.494140625,4994.0,731,38.047
2679.63,732,21.3437,3660000,-5816.42529296875,4924.89,732,39.0104
5635.6,733,15.1028,3665000,-5770.00048828125,5253.21,733,37.6507
5834.16,734,16.3241,3670000,-5529.75146484375,5494.35,734,38.1873
5841.84,735,16.1669,3675000,-5468.13134765625,5605.07,735,37.4447
5785.19,736,15.325,3680000,-5517.66015625,5439.08,736,37.8103
5796.38,737,17.4169,3685000,-5628.7392578125,5359.95,737,37.7421
5732.92,738,17.1241,3690000,-5677.47119140625,5348.59,738,38.1955
5844.99,739,16.7396,3695000,-5573.6201171875,5344.31,739,37.8896
5354.97,740,17.6748,3700000,-5832.001953125,5558.85,740,38.5923
5819.41,741,16.8121,3705000,-5595.306640625,5659.66,741,37.7974
5623.3,742,16.1912,3710000,-5523.328125,4991.28,742,38.4896
5419.01,743,16.4011,3715000,-5688.11474609375,5580.74,743,37.8326
5786.65,744,15.765,3720000,-5645.55078125,5542.5,744,38.1417
5672.95,745,17.1542,3725000,-5828.591796875,5178.81,745,39.271
5890.45,746,16.083,3730000,-5686.88330078125,5362.33,746,38.1311
5710.17,747,15.6894,3735000,-6132.400390625,4846.62,747,38.4244
5849.11,748,18.6063,3740000,-6242.11767578125,5615.4,748,38.9421
5911.1,749,17.0619,3745000,-6165.533203125,5650.7,749,38.5342
5961.36,750,16.5439,3750000,-6164.78466796875,5245.89,750,38.4711
5839.85,751,17.781,3755000,-5831.36962890625,5646.75,751,38.4719
5681.23,752,16.3315,3760000,-5904.85546875,5607.11,752,38.0762
5866.36,753,16.6755,3765000,-5825.06884765625,5396.93,753,37.9177
5728.93,754,16.3957,3770000,-5947.63427734375,5581.21,754,38.2069
5720.78,755,16.6047,3775000,-6006.70166015625,5485.56,755,37.981
5836.99,756,17.561,3780000,-5857.16552734375,5514.88,756,38.5525
5870.66,757,18.1756,3785000,-5808.10546875,5683.48,757,38.1714
5851.1,758,16.1877,3790000,-6069.91796875,5279.76,758,38.2264
5911.35,759,18.5463,3795000,-5874.6953125,5511.55,759,38.2599
5790.81,760,16.8366,3800000,-5881.13720703125,5712.12,760,37.8241
5836.54,761,16.5263,3805000,-5807.49267578125,5253.61,761,37.675
5874.49,762,17.7824,3810000,-5938.177734375,5246.44,762,38.2193
4776.22,763,18.7429,3815000,-6218.99853515625,4450.49,763,38.6573
5750.73,764,17.3595,3820000,-6270.6064453125,5026.22,764,38.1133
4748.43,765,19.8669,3825000,-6161.93505859375,5186.9,765,38.6013
