Itration,Running Reverse KL,Running Env Steps,Running Forward KL,Running Update Time,Reward Loss,Real Sto Return,Real Det Return
766,15.3041,3830000,34.3261,766,-2278.963134765625,4799.36,5084.75
767,15.5248,3835000,34.5916,767,-2385.936279296875,5032.36,5137.51
768,15.2903,3840000,35.0185,768,-2598.969482421875,4757.92,5067.96
769,14.7146,3845000,34.0112,769,-2436.777099609375,5067.29,5086.71
770,14.6237,3850000,34.6827,770,-2523.26904296875,5022.25,5052.5
771,14.9071,3855000,34.2836,771,-2428.734375,4359.07,3255.5
772,14.8045,3860000,33.7232,772,-2516.8203125,4902.72,5071.75
773,19.1934,3865000,34.6013,773,-2982.10693359375,5015.61,5134.51
774,14.7365,3870000,34.2273,774,-2564.7099609375,5047.6,5146.18
775,14.4945,3875000,34.5266,775,-2658.353515625,4983.19,5051.82
776,14.8724,3880000,33.9644,776,-2489.161376953125,5027.22,5169.89
777,14.3459,3885000,34.8784,777,-2610.96826171875,4989.4,4976.6
778,15.996,3890000,36.025,778,-2972.24462890625,4868.21,4954.54
779,13.7158,3895000,35.1834,779,-2815.418701171875,4730.99,4803.83
780,14.7066,3900000,35.3663,780,-2773.38232421875,4863.44,4820.72
781,15.6946,3905000,35.8757,781,-2827.2802734375,4949.12,4945.69
782,16.4836,3910000,34.7952,782,-2661.342529296875,5056.78,5157.7
783,15.5233,3915000,34.8829,783,-2635.04248046875,5007.73,5090.68
784,14.6164,3920000,35.1736,784,-2696.13720703125,4999.82,5082.99
785,14.2386,3925000,34.8553,785,-2771.6201171875,4902.75,4949.49
786,15.8966,3930000,34.9339,786,-2685.8486328125,5078.94,5202.87
787,16.7369,3935000,35.5223,787,-3309.980224609375,4875.98,4908.65
788,15.5228,3940000,35.0687,788,-2727.19580078125,4989.59,5036.47
789,15.7526,3945000,35.8661,789,-2937.20263671875,4903.63,5031.05
790,18.7312,3950000,35.6811,790,-3435.979248046875,4493.69,4646.24
791,15.1086,3955000,35.7726,791,-2906.6552734375,4972.49,5058.45
792,15.3486,3960000,35.771,792,-3238.900634765625,4888.58,4687.33
793,14.8475,3965000,35.4845,793,-3305.65625,4603.65,4529.51
794,15.3777,3970000,35.9481,794,-3090.2041015625,5014.47,5028.69
795,14.6284,3975000,35.4999,795,-3116.23974609375,4614.61,3426.74
796,16.5139,3980000,36.2529,796,-3100.4130859375,5041.03,3651.44
797,15.1008,3985000,35.0677,797,-3313.3134765625,4994.46,4794.99
798,14.7678,3990000,34.7932,798,-3194.991943359375,4910.98,4746.89
799,15.3657,3995000,35.5891,799,-2904.3369140625,4939.64,4942.64
800,15.9073,4000000,36.2717,800,-3740.47412109375,4899.57,4770.28
801,15.6863,4005000,36.2432,801,-3165.8857421875,4931.46,4884.37
802,16.7156,4010000,36.5123,802,-3228.979736328125,5029.53,4974.47
803,15.7206,4015000,36.0809,803,-3157.720947265625,4920.76,4827.46
804,15.1306,4020000,35.4221,804,-3184.71875,4883.51,4762.89
805,16.3319,4025000,35.5289,805,-3078.1142578125,4858.58,4738.69
806,15.9704,4030000,35.3696,806,-3116.111328125,4854.11,4842.91
807,16.3369,4035000,36.2593,807,-3265.130615234375,4834.43,4787.6
808,15.586,4040000,36.0374,808,-3329.56494140625,4831.55,4757.85
809,15.9578,4045000,36.3802,809,-3249.2255859375,4762.67,4859.73
810,16.4377,4050000,36.7255,810,-3309.075439453125,4865.86,4901.91
811,17.6229,4055000,36.0562,811,-3602.19384765625,4108.09,4935.49
812,15.5011,4060000,36.082,812,-3215.036376953125,4814.75,4792.19
813,14.185,4065000,36.4157,813,-3702.303955078125,4498.55,4252.45
814,15.761,4070000,35.4328,814,-3462.37939453125,4782.86,4683.58
815,16.8044,4075000,36.2189,815,-3136.421630859375,4882.31,4602.52
816,15.8793,4080000,35.8727,816,-3209.425048828125,4881.82,4673.14
817,15.5575,4085000,35.7111,817,-3439.302978515625,4653.21,4473.41
818,16.2159,4090000,35.5479,818,-3489.88427734375,4763.75,4742.06
819,16.0091,4095000,36.3343,819,-3576.792236328125,4670.41,4460.73
820,16.1698,4100000,35.4508,820,-3417.4814453125,4831.49,4725.52
821,15.9153,4105000,35.8341,821,-3603.3134765625,4773.54,4617.95
822,16.0672,4110000,36.0507,822,-3542.001220703125,4716.47,4405.24
823,15.9059,4115000,35.4762,823,-3296.4267578125,4712.12,4881.5
824,15.9625,4120000,35.5399,824,-3396.431396484375,4959.33,5002.94
825,16.9436,4125000,36.4145,825,-3469.38037109375,4941.19,5048.83
826,23.4731,4130000,37.0924,826,-4539.404296875,4107.11,4969.99
827,20.0843,4135000,36.5027,827,-4000.810546875,4313.98,4955.49
828,19.5499,4140000,35.7575,828,-3648.19580078125,4199.27,4867.04
829,15.3579,4145000,36.3106,829,-3713.2548828125,4748.68,4615.03
830,18.2563,4150000,37.5006,830,-3962.01611328125,3487.69,4613.56
831,17.4592,4155000,36.9437,831,-3693.37890625,4262.88,4539.93
832,18.9965,4160000,37.0974,832,-3786.361328125,4230.61,4699.83
833,25.8561,4165000,37.775,833,-4414.24609375,3944.6,4471.78
834,25.7884,4170000,36.7908,834,-4367.9296875,3652.05,3984.32
835,22.6284,4175000,36.605,835,-4177.02734375,3782.78,4804.09
836,20.3699,4180000,37.3784,836,-3494.087158203125,4497.5,4894.86
837,27.2899,4185000,37.5281,837,-4210.1767578125,3461.8,4921.49
838,18.8431,4190000,36.8555,838,-3000.201416015625,5054.34,5094.7
839,34.7835,4195000,38.3186,839,-5284.8310546875,2547.47,2031.89
840,38.5174,4200000,38.8747,840,-5537.92041015625,2538.07,3303.87
841,21.443,4205000,35.0534,841,-3638.796630859375,4831.12,5012.32
842,18.665,4210000,36.3999,842,-3509.6484375,4803.32,5005.06
843,16.5787,4215000,35.6782,843,-3086.927001953125,5061.1,5109.36
844,16.4181,4220000,35.5258,844,-3035.73974609375,4907.84,5152.56
845,16.1782,4225000,36.5017,845,-3151.58984375,5011.94,5074.94
846,15.7152,4230000,36.2869,846,-3148.836181640625,5020.47,5054.61
847,15.9794,4235000,36.8233,847,-3310.088134765625,4947.7,4969.73
848,16.2966,4240000,36.7414,848,-3294.135009765625,4943.66,4957.43
849,17.1198,4245000,36.3134,849,-3098.789306640625,5033.84,5097.0
850,17.4888,4250000,36.3977,850,-3218.1826171875,5027.34,5064.98
851,16.4672,4255000,35.9565,851,-3151.238525390625,5013.79,5065.89
852,17.3676,4260000,36.3163,852,-3093.9443359375,5083.77,5146.53
853,18.3457,4265000,37.3566,853,-3230.904052734375,5023.07,5039.07
854,17.3956,4270000,36.5455,854,-3157.08740234375,4844.07,5072.27
855,17.1989,4275000,36.8961,855,-3257.129638671875,5032.29,5079.55
856,17.3629,4280000,37.5119,856,-3354.495361328125,4973.05,5022.32
857,16.0859,4285000,36.6204,857,-3487.677490234375,4888.67,4900.26
858,15.7898,4290000,36.7389,858,-3527.09912109375,4896.64,4807.76
859,16.6419,4295000,36.8291,859,-3366.1884765625,4491.33,4942.03
860,15.5455,4300000,35.9443,860,-3345.88232421875,4934.53,5093.47
861,16.8011,4305000,36.5087,861,-3696.308349609375,4895.42,4990.06
862,20.5203,4310000,36.3425,862,-4116.92431640625,4274.46,4965.86
863,15.0915,4315000,35.5209,863,-3367.013916015625,4531.93,5121.17
864,16.7144,4320000,36.2871,864,-3482.52294921875,4715.19,4969.36
865,16.5859,4325000,35.9049,865,-3407.644775390625,4966.02,4856.1
866,15.3083,4330000,35.3171,866,-3419.848388671875,4719.54,4984.62
867,15.4805,4335000,35.5993,867,-3412.537353515625,4519.77,4978.4
868,21.0024,4340000,35.1238,868,-3830.7216796875,4605.92,5156.44
869,17.846,4345000,35.3498,869,-3583.80029296875,3987.16,4905.37
870,16.0248,4350000,35.3682,870,-3329.568359375,4723.63,5000.99
871,43.6606,4355000,38.8974,871,-5766.09912109375,1746.34,2368.7
872,16.2988,4360000,36.3321,872,-3456.56103515625,4787.85,5068.4
873,16.876,4365000,36.5531,873,-3401.255126953125,4992.21,5005.26
874,16.2837,4370000,36.2775,874,-3523.790283203125,4954.81,5036.12
875,16.192,4375000,36.1241,875,-3718.7041015625,4924.65,5057.6
876,16.6727,4380000,36.8471,876,-3710.38671875,4926.0,5010.76
877,17.7252,4385000,36.4306,877,-3441.493896484375,4842.81,5105.96
878,17.8337,4390000,36.3704,878,-3598.70263671875,4839.58,5111.57
879,17.4248,4395000,36.0587,879,-3599.82763671875,4792.83,5042.92
880,21.0199,4400000,36.289,880,-3697.46875,5038.07,5117.0
881,16.6074,4405000,36.3034,881,-3529.05029296875,4954.09,5026.57
882,16.5673,4410000,35.9005,882,-3443.48828125,4983.69,5042.13
883,16.5573,4415000,36.5171,883,-3487.21484375,4828.92,5087.93
884,19.6075,4420000,36.7481,884,-3628.083251953125,5022.73,5120.02
885,16.8474,4425000,36.519,885,-3386.306640625,4616.04,5095.83
886,16.8747,4430000,36.3144,886,-3491.283935546875,5024.52,5038.29
887,18.9871,4435000,36.8151,887,-3853.896240234375,4703.17,5122.7
888,18.4404,4440000,35.9481,888,-3885.83935546875,4842.95,5099.22
889,21.2461,4445000,36.8907,889,-3815.83203125,4651.1,5106.23
890,17.9423,4450000,36.8156,890,-3490.368408203125,5107.7,5105.28
891,17.8702,4455000,36.3855,891,-3551.42578125,4947.65,5110.88
892,19.4982,4460000,36.7781,892,-4127.47021484375,4727.5,4886.41
893,17.7165,4465000,36.2004,893,-3457.0302734375,4890.44,5189.83
894,17.1091,4470000,36.5799,894,-3491.408935546875,5073.17,5131.56
895,21.0599,4475000,36.5667,895,-3884.70556640625,5038.87,5069.65
896,17.3631,4480000,36.4146,896,-3603.55615234375,5046.52,5053.91
897,17.1492,4485000,35.9238,897,-3639.33447265625,5038.75,5073.25
898,17.6373,4490000,36.9466,898,-3743.513671875,5005.65,5117.41
899,16.6594,4495000,37.5927,899,-4083.586181640625,4433.79,4441.14
900,18.9314,4500000,36.6605,900,-4049.222900390625,4462.75,4740.03
901,17.6379,4505000,36.5018,901,-3687.406005859375,4841.31,4863.37
902,18.5053,4510000,37.3852,902,-3900.55615234375,4814.53,4820.42
903,18.0761,4515000,36.9364,903,-3884.899169921875,4956.07,4982.93
904,21.2563,4520000,37.9642,904,-3811.863037109375,5112.34,5042.2
905,21.9456,4525000,38.725,905,-3613.125244140625,4917.45,5024.93
906,33.0715,4530000,36.6429,906,-4490.33056640625,4044.44,3539.84
907,21.2396,4535000,37.679,907,-4006.8759765625,4940.2,4905.9
908,20.5544,4540000,37.7996,908,-3999.69140625,4835.48,4854.83
909,20.1691,4545000,37.5683,909,-4225.60205078125,4863.99,4896.11
910,19.6182,4550000,37.3179,910,-4108.0673828125,4964.67,4984.99
911,18.3966,4555000,36.4744,911,-4011.587158203125,5020.12,5053.76
912,19.4371,4560000,36.8523,912,-4041.5498046875,5111.95,5159.01
913,18.8992,4565000,36.738,913,-4277.78662109375,5085.27,5117.61
914,18.3985,4570000,36.6263,914,-4191.20849609375,5115.23,5135.14
915,17.6819,4575000,36.0447,915,-3900.81591796875,5101.37,5146.43
916,17.1828,4580000,35.6966,916,-3797.228515625,5099.69,5158.54
917,16.7412,4585000,36.9091,917,-4073.896484375,4877.52,4891.54
918,17.6323,4590000,36.0202,918,-4036.18896484375,4969.75,4968.04
919,15.2791,4595000,35.1076,919,-3808.057861328125,5000.61,5038.12
920,17.6713,4600000,35.8327,920,-3854.908935546875,5105.78,5081.65
921,18.4828,4605000,36.4148,921,-3930.946533203125,5100.01,5119.6
922,18.3614,4610000,36.8169,922,-3994.435791015625,4972.75,4978.66
923,17.5073,4615000,36.537,923,-4077.6533203125,4978.22,4990.98
924,15.361,4620000,35.2692,924,-4206.62060546875,4751.39,5040.95
925,17.06,4625000,35.4001,925,-4372.75927734375,5003.25,5011.05
926,14.2872,4630000,35.0384,926,-4077.690673828125,4891.03,4837.91
927,17.0951,4635000,35.192,927,-4464.9775390625,4351.59,2459.79
928,15.2613,4640000,35.5748,928,-4178.66357421875,4935.3,5030.73
929,20.6764,4645000,36.2385,929,-4568.8310546875,4746.75,4842.91
930,19.5943,4650000,36.0656,930,-4511.88427734375,4047.27,4295.03
931,27.6834,4655000,36.1822,931,-4872.099609375,4301.25,810.24
932,19.6762,4660000,35.8001,932,-4287.8037109375,4292.32,3386.35
933,20.6031,4665000,35.7437,933,-4544.76611328125,4748.37,5018.09
934,16.6006,4670000,35.6413,934,-4108.5673828125,4365.61,5102.4
935,14.8524,4675000,34.698,935,-3988.3759765625,4497.73,4850.76
936,15.1332,4680000,34.8622,936,-4213.04150390625,4447.81,4775.53
937,15.9217,4685000,34.877,937,-3923.86083984375,4920.64,4612.04
938,14.3112,4690000,33.8755,938,-3957.83154296875,4980.23,4955.15
939,16.6648,4695000,35.2111,939,-4132.82958984375,4772.02,5027.56
940,15.203,4700000,34.69,940,-3806.639404296875,4993.21,4961.51
941,15.6732,4705000,34.569,941,-4243.12890625,4523.21,4804.78
942,14.3965,4710000,34.3484,942,-3963.337158203125,4883.63,4978.98
943,14.4897,4715000,33.9733,943,-3963.5771484375,4992.0,5012.96
944,16.3054,4720000,34.96,944,-4054.247802734375,4999.13,5119.97
945,14.8254,4725000,34.4693,945,-4134.4150390625,4995.27,4960.18
946,17.1249,4730000,35.5616,946,-4224.97900390625,4175.89,5203.79
947,18.4416,4735000,35.9105,947,-4284.5400390625,5134.59,5177.73
948,18.2757,4740000,35.7129,948,-4135.6943359375,5157.33,5184.3
949,35.4611,4745000,37.3608,949,-5387.67724609375,1839.9,5082.76
950,19.2268,4750000,36.1948,950,-4350.6708984375,5064.32,5061.84
951,19.1462,4755000,36.9483,951,-4460.8076171875,5043.43,5030.16
952,18.1253,4760000,35.8084,952,-4525.80712890625,5082.68,5067.78
953,16.8561,4765000,36.029,953,-4561.2265625,5024.24,5000.77
954,17.5109,4770000,35.7938,954,-4647.39794921875,5030.93,5100.69
955,17.5323,4775000,35.9828,955,-4659.443359375,5015.89,4996.91
956,17.0079,4780000,35.7406,956,-4696.9248046875,5044.47,5077.55
957,18.4342,4785000,36.3351,957,-4487.27001953125,5064.81,5051.51
958,18.1173,4790000,36.5762,958,-4542.90380859375,4990.94,5032.47
959,17.4722,4795000,35.9506,959,-4533.54345703125,4972.11,5007.16
960,17.6407,4800000,36.0682,960,-4628.9091796875,5032.86,5058.94
961,17.7218,4805000,37.0365,961,-4672.34814453125,4985.01,5054.27
962,16.7974,4810000,36.6804,962,-4622.81689453125,4964.7,4950.76
963,18.0591,4815000,37.0673,963,-4648.91357421875,4963.59,5021.22
964,17.4404,4820000,35.9439,964,-4664.14013671875,5015.51,5036.15
965,16.8916,4825000,36.0279,965,-4635.79296875,5062.87,5071.36
966,17.0423,4830000,35.8383,966,-4702.49951171875,5009.94,5111.49
967,17.9382,4835000,36.0311,967,-4796.8330078125,5090.57,5092.83
968,17.196,4840000,36.1257,968,-4670.05419921875,5067.33,5081.69
969,18.0933,4845000,35.7173,969,-4564.3984375,5098.35,5127.96
970,18.5002,4850000,37.2204,970,-4827.58935546875,4983.38,5010.82
971,17.6067,4855000,36.3106,971,-4623.05712890625,4835.36,5101.14
972,19.3147,4860000,37.5223,972,-4667.8798828125,5047.39,5154.83
973,18.7087,4865000,37.3263,973,-4885.85205078125,4914.03,5037.0
974,19.0201,4870000,37.8412,974,-5098.619140625,4980.2,5114.74
975,19.6081,4875000,38.4129,975,-5134.638671875,4943.41,5034.98
976,18.8532,4880000,37.5893,976,-4989.20361328125,4946.68,5063.02
977,18.6388,4885000,37.9757,977,-5072.9013671875,5044.7,5147.93
978,18.0544,4890000,37.3826,978,-5075.48193359375,4957.65,5016.73
979,18.9711,4895000,37.3357,979,-5094.76123046875,5059.06,5130.37
980,19.3782,4900000,37.7916,980,-5048.51904296875,5071.38,5153.09
981,19.112,4905000,38.153,981,-5002.07666015625,5003.95,5106.43
982,19.6177,4910000,37.7995,982,-5065.1064453125,5083.29,5186.03
983,20.4178,4915000,38.822,983,-5105.0986328125,4943.05,5052.43
984,23.887,4920000,39.2891,984,-5117.16064453125,4340.26,5103.02
985,19.3379,4925000,38.1697,985,-4893.7255859375,4834.44,5174.2
986,24.556,4930000,39.357,986,-5350.3740234375,4028.05,4998.94
987,21.9365,4935000,38.5845,987,-5077.60888671875,5047.07,5125.66
988,28.3148,4940000,40.2591,988,-5405.3740234375,4757.32,5053.04
989,24.9869,4945000,38.8216,989,-5165.310546875,4500.09,5038.07
990,24.4827,4950000,38.3446,990,-5534.89697265625,4145.39,5082.06
991,23.8328,4955000,38.5955,991,-5623.4580078125,4730.44,5032.26
992,21.6412,4960000,38.7649,992,-5351.66552734375,5000.61,5101.68
993,24.5149,4965000,39.5882,993,-5602.17333984375,4965.11,5047.22
994,20.4382,4970000,38.8903,994,-5300.8544921875,4813.9,5027.59
995,20.0997,4975000,38.1354,995,-5062.06298828125,5001.42,5138.82
996,19.1299,4980000,37.4863,996,-5061.638671875,5100.17,5210.46
997,18.7003,4985000,37.1934,997,-5203.96826171875,5082.19,5137.91
998,18.5517,4990000,37.516,998,-5134.0751953125,5065.85,5155.6
999,21.2778,4995000,38.0208,999,-5507.974609375,5096.49,5161.29
1000,19.2344,5000000,38.6705,1000,-5387.01171875,5083.17,5211.19
1001,19.2458,5005000,37.6992,1001,-5224.66162109375,5047.6,5157.14
1002,18.5071,5010000,37.5888,1002,-5394.1376953125,5138.52,5220.07
1003,18.0351,5015000,37.9302,1003,-5438.24462890625,5031.84,5212.48
1004,18.9862,5020000,37.3899,1004,-5392.48779296875,4975.69,5297.48
1005,18.4566,5025000,37.4164,1005,-5502.71484375,5093.07,5263.45
1006,19.5312,5030000,37.722,1006,-5286.9814453125,5114.63,5216.37
1007,18.8062,5035000,37.4672,1007,-5338.31591796875,4922.72,5135.0
1008,18.1109,5040000,36.9222,1008,-5150.24658203125,5056.11,5110.36
1009,17.2566,5045000,36.6212,1009,-5156.9111328125,4481.52,5042.78
1010,18.4277,5050000,37.2505,1010,-5447.095703125,4856.86,5107.9
1011,19.4968,5055000,37.9317,1011,-5486.27685546875,5085.55,5173.43
1012,18.286,5060000,37.6348,1012,-5360.79345703125,4983.67,5228.52
1013,18.8218,5065000,37.8938,1013,-5558.4072265625,4920.89,5139.96
1014,17.8473,5070000,37.3049,1014,-5775.08154296875,4856.4,5135.9
1015,19.2258,5075000,37.0905,1015,-5762.25390625,5041.76,5112.25
1016,27.8018,5080000,38.4613,1016,-6034.2265625,4647.27,5069.43
1017,17.9863,5085000,37.754,1017,-5610.45263671875,4856.44,4986.52
1018,18.7698,5090000,38.0787,1018,-5601.26806640625,4784.13,5074.11
1019,18.9044,5095000,37.75,1019,-5533.6484375,5002.21,5109.77
1020,22.2557,5100000,37.5489,1020,-6013.966796875,4745.03,5185.3
1021,17.5882,5105000,37.8221,1021,-5766.87890625,5026.2,5005.84
1022,17.8953,5110000,36.9345,1022,-5587.7333984375,5060.84,5102.93
1023,16.2185,5115000,36.3464,1023,-5554.94091796875,5042.72,4779.5
1024,17.0417,5120000,36.8066,1024,-5512.580078125,5052.28,4958.32
1025,15.4146,5125000,35.7345,1025,-5208.16748046875,5009.19,4679.8
1026,18.1367,5130000,36.5614,1026,-5443.66015625,4583.98,3684.43
1027,15.3011,5135000,36.2655,1027,-5081.3779296875,4800.8,4874.7
1028,20.4903,5140000,35.3576,1028,-5299.2431640625,4718.26,4880.25
1029,19.2464,5145000,35.241,1029,-5338.42529296875,4993.09,4946.68
1030,16.6911,5150000,36.1006,1030,-5078.1708984375,5065.14,5032.11
1031,16.8676,5155000,35.9263,1031,-5063.42919921875,5061.88,5041.21
1032,16.5028,5160000,35.5168,1032,-5136.26611328125,4855.15,4835.69
1033,20.4158,5165000,36.5039,1033,-5457.28076171875,4688.46,4777.46
1034,15.5536,5170000,35.5185,1034,-5012.9443359375,4754.51,4756.03
1035,14.9725,5175000,36.0496,1035,-5030.40869140625,4753.93,4784.57
1036,16.0373,5180000,34.9043,1036,-5196.22802734375,4980.11,4854.11
1037,17.5948,5185000,36.6904,1037,-5156.41455078125,5129.17,5151.07
1038,16.8291,5190000,36.1895,1038,-5049.0087890625,5138.41,5160.86
1039,18.8444,5195000,36.4557,1039,-5199.70166015625,4726.08,4857.77
1040,15.0715,5200000,35.1503,1040,-5205.3046875,4723.88,4648.89
1041,16.9171,5205000,36.7948,1041,-5453.77783203125,4827.38,4818.52
1042,17.4039,5210000,36.4526,1042,-5553.96630859375,4459.28,4806.77
1043,15.3386,5215000,35.6391,1043,-5281.97216796875,4958.36,4646.0
1044,17.3435,5220000,36.8151,1044,-5620.13134765625,4895.53,4799.79
1045,17.8211,5225000,37.3349,1045,-5582.2763671875,4849.79,4840.74
1046,16.3683,5230000,36.1959,1046,-5443.4306640625,4915.03,4905.26
1047,16.9743,5235000,35.669,1047,-5484.26708984375,3810.21,4747.33
1048,16.8674,5240000,35.7561,1048,-5352.91552734375,5098.29,5207.13
1049,15.9137,5245000,35.2195,1049,-5499.3447265625,5121.16,5178.72
1050,15.7608,5250000,35.6353,1050,-5730.5546875,4774.22,4918.95
1051,14.9335,5255000,34.9794,1051,-5426.62353515625,4749.34,4786.88
1052,17.2079,5260000,35.8702,1052,-5781.78955078125,4894.28,4942.0
1053,19.1165,5265000,36.8081,1053,-5894.84619140625,3903.21,4900.69
1054,14.5602,5270000,36.1486,1054,-5874.52392578125,4422.66,4658.08
1055,16.344,5275000,36.3263,1055,-5923.60009765625,4818.59,4957.91
1056,15.486,5280000,35.7678,1056,-5470.0029296875,4855.62,4904.84
1057,15.2388,5285000,35.3021,1057,-5466.17626953125,4913.77,4923.06
1058,15.326,5290000,35.6639,1058,-5795.98095703125,4869.99,4866.95
1059,18.181,5295000,38.9272,1059,-5993.083984375,5003.09,4994.61
1060,18.7804,5300000,38.8632,1060,-6052.40283203125,4996.91,5011.37
1061,17.6421,5305000,36.9452,1061,-5901.169921875,4838.2,5051.27
1062,17.061,5310000,36.7417,1062,-5895.7578125,5052.96,5044.2
1063,17.4783,5315000,36.9547,1063,-5986.02001953125,5076.63,5114.81
1064,17.0847,5320000,36.6425,1064,-6238.60107421875,4965.52,5025.76
1065,17.8398,5325000,36.7707,1065,-6194.4912109375,5140.75,5182.88
1066,16.6031,5330000,36.1528,1066,-6012.779296875,5099.73,5123.84
1067,16.3618,5335000,35.5252,1067,-5965.17578125,5067.4,5025.22
1068,16.2176,5340000,35.7099,1068,-5791.14892578125,5053.92,5042.47
1069,16.8913,5345000,35.912,1069,-6097.4921875,5097.78,5124.03
1070,17.0824,5350000,36.9955,1070,-6428.0087890625,5032.47,5065.6
1071,17.0665,5355000,36.5715,1071,-6210.09912109375,4770.24,5012.86
1072,17.0884,5360000,37.5633,1072,-6562.1328125,4060.9,2522.55
1073,14.9904,5365000,35.4239,1073,-6013.70068359375,4953.04,4941.79
1074,16.9401,5370000,36.7814,1074,-6665.6435546875,4292.98,3743.49
1075,17.0117,5375000,36.9374,1075,-6762.26611328125,3281.39,3190.22
1076,15.7608,5380000,35.3135,1076,-6386.353515625,4710.26,4686.03
1077,15.263,5385000,35.0629,1077,-5806.8857421875,4919.48,4688.64
1078,16.5399,5390000,35.6585,1078,-6076.3740234375,4946.51,4925.98
1079,16.9963,5395000,35.9286,1079,-6237.048828125,4926.37,4931.86
1080,17.3125,5400000,35.4454,1080,-6114.97802734375,4865.49,5011.96
1081,16.0466,5405000,36.1224,1081,-6181.04541015625,4598.53,4124.36
1082,15.7971,5410000,35.7193,1082,-5893.4404296875,5026.79,5012.04
1083,16.8067,5415000,36.0665,1083,-6174.8046875,5003.72,4999.26
1084,16.6257,5420000,36.2901,1084,-6231.537109375,5007.03,5049.53
1085,16.3451,5425000,36.1815,1085,-6035.29931640625,5005.09,5053.26
1086,16.2081,5430000,36.5776,1086,-6076.07421875,4541.25,4824.43
1087,16.2645,5435000,36.5637,1087,-6139.17919921875,4872.85,4909.08
1088,16.0263,5440000,36.2098,1088,-6010.3037109375,4856.31,4873.57
1089,16.1632,5445000,36.417,1089,-5875.86083984375,4674.23,4670.06
1090,16.6108,5450000,36.2271,1090,-5961.85302734375,4842.97,4759.47
1091,17.9296,5455000,36.18,1091,-5992.083984375,4878.23,4869.54
1092,16.3475,5460000,35.8931,1092,-5802.94873046875,4670.1,4936.43
1093,16.9948,5465000,36.1504,1093,-5909.65771484375,4900.68,4973.56
1094,16.3605,5470000,37.2709,1094,-5595.70458984375,4492.41,4214.62
1095,16.2105,5475000,36.0335,1095,-6023.439453125,4856.09,4789.76
1096,17.9886,5480000,36.5708,1096,-6168.74365234375,4916.66,4853.71
1097,16.9136,5485000,36.6927,1097,-6245.81640625,4855.33,4761.15
1098,17.8537,5490000,36.9077,1098,-5966.77587890625,4774.15,5007.33
1099,16.594,5495000,36.4986,1099,-5856.0458984375,4930.54,4906.23
1100,16.1643,5500000,36.3204,1100,-6155.8232421875,4672.72,4893.59
1101,15.1232,5505000,36.3202,1101,-5970.24169921875,4849.78,4788.08
1102,15.2541,5510000,36.2929,1102,-6112.39697265625,4813.56,4828.76
1103,15.0247,5515000,37.6597,1103,-6297.59423828125,4227.55,4764.1
1104,16.8036,5520000,36.9428,1104,-6506.0654296875,4556.98,4542.72
1105,33.2283,5525000,37.434,1105,-7055.87548828125,3715.57,4875.08
1106,15.9764,5530000,36.2147,1106,-6023.53759765625,4417.12,4926.56
1107,16.2896,5535000,37.2654,1107,-6713.89697265625,4665.71,4675.31
1108,31.1763,5540000,38.9269,1108,-7326.2548828125,3883.55,4613.74
1109,14.5284,5545000,36.2013,1109,-6242.35693359375,4647.5,4790.64
1110,14.9575,5550000,36.0999,1110,-6407.40576171875,4803.0,5046.7
1111,17.8781,5555000,37.638,1111,-6730.0234375,4671.61,4939.4
1112,35.0726,5560000,38.8351,1112,-7692.21533203125,3946.03,4499.53
1113,16.4553,5565000,36.0637,1113,-6733.29931640625,4943.88,5085.57
1114,14.9365,5570000,36.3613,1114,-6370.59375,4860.55,5043.76
1115,20.683,5575000,37.609,1115,-7267.53466796875,4708.9,4754.87
1116,18.7991,5580000,36.343,1116,-6868.8408203125,3783.78,4546.83
1117,22.0347,5585000,36.569,1117,-6953.4521484375,3789.68,4722.24
1118,21.6864,5590000,35.7338,1118,-7222.38134765625,5130.9,5169.63
1119,19.7726,5595000,35.1767,1119,-6930.955078125,4712.46,5197.28
1120,25.9931,5600000,37.3723,1120,-6972.30859375,5114.19,5176.51
1121,17.7161,5605000,36.5895,1121,-6803.845703125,5051.95,5087.59
1122,16.7876,5610000,36.2617,1122,-6440.88671875,5059.79,5113.1
1123,16.3357,5615000,36.6416,1123,-6539.56884765625,5041.24,5154.77
1124,16.0489,5620000,36.2464,1124,-6777.37890625,4991.77,5107.92
1125,16.2528,5625000,36.7387,1125,-6253.615234375,4989.4,5040.55
1126,16.8565,5630000,36.4293,1126,-6759.62841796875,4570.45,4704.48
1127,15.219,5635000,35.1767,1127,-7023.419921875,4826.23,4850.98
1128,16.962,5640000,35.4062,1128,-6798.111328125,4062.39,4118.25
1129,14.601,5645000,35.9767,1129,-6474.4423828125,4514.06,4500.33
1130,14.8165,5650000,35.7667,1130,-6622.05029296875,4656.6,4910.35
1131,14.0313,5655000,35.6537,1131,-6591.16748046875,4556.82,4550.56
1132,14.7784,5660000,35.6983,1132,-6593.7109375,4777.68,4819.4
1133,15.7457,5665000,37.1704,1133,-6822.98779296875,4809.08,4827.55
1134,15.7309,5670000,36.94,1134,-6709.08740234375,4847.85,4833.28
1135,15.4691,5675000,36.623,1135,-6778.4443359375,4745.37,4769.14
1136,16.6382,5680000,36.3084,1136,-6743.0771484375,4674.25,4664.18
1137,16.255,5685000,35.4943,1137,-6396.90966796875,4498.57,4630.35
1138,15.4657,5690000,37.2311,1138,-6965.38623046875,4483.05,4404.99
