Real Det Return,Running Update Time,Reward Loss,Running Reverse KL,Itration,Real Sto Return,Running Env Steps,Running Forward KL
4903.41,768,-11336.23046875,18.2542,768,4406.81,3840000,41.0533
4800.01,769,-11065.55078125,17.5932,769,4570.65,3845000,41.0247
4930.33,770,-10804.0712890625,17.0748,770,4297.18,3850000,41.0127
4900.77,771,-10765.02734375,17.3667,771,4834.91,3855000,40.3739
4968.2,772,-10467.0751953125,17.057,772,4740.4,3860000,40.5106
4932.67,773,-10180.3681640625,16.2724,773,4569.84,3865000,40.2779
4954.5,774,-11080.0224609375,17.145,774,4639.29,3870000,41.3712
4940.51,775,-11076.322265625,17.5803,775,4783.85,3875000,40.5299
5048.18,776,-10654.0244140625,18.3147,776,4577.05,3880000,40.6235
4951.38,777,-10939.5126953125,16.9885,777,4329.35,3885000,41.2679
4931.3,778,-11164.552734375,16.2936,778,4572.13,3890000,41.1763
4766.7,779,-11115.0068359375,16.1475,779,4109.9,3895000,41.2355
4978.77,780,-10849.9208984375,15.6965,780,4223.64,3900000,40.8324
4895.7,781,-10421.80859375,16.1694,781,4468.82,3905000,40.8484
5040.8,782,-10567.3271484375,16.6211,782,3732.53,3910000,40.8058
4945.46,783,-10648.84375,15.804,783,3929.09,3915000,41.3467
4954.11,784,-10502.3310546875,17.3928,784,3729.0,3920000,40.7227
4901.5,785,-10507.474609375,15.0677,785,4197.92,3925000,41.2929
4802.21,786,-10233.2607421875,16.6693,786,4129.27,3930000,41.1778
4647.36,787,-10985.2275390625,17.1692,787,3715.73,3935000,40.9056
4660.4,788,-10341.8505859375,20.6054,788,3300.06,3940000,41.755
4772.87,789,-10641.51953125,16.0916,789,4202.69,3945000,41.3282
4781.97,790,-10797.787109375,17.8214,790,3195.3,3950000,41.3606
4843.45,791,-10546.2841796875,16.3477,791,4218.8,3955000,40.7322
4841.66,792,-11218.2197265625,17.4012,792,4656.55,3960000,41.2257
4930.3,793,-11195.9951171875,16.8013,793,4811.93,3965000,41.3558
4886.72,794,-11414.13671875,17.9117,794,4484.11,3970000,41.345
4830.12,795,-11215.921875,19.4847,795,4602.67,3975000,42.0828
4744.97,796,-11777.228515625,17.1063,796,4580.27,3980000,41.9415
4805.31,797,-11708.984375,17.7249,797,4568.16,3985000,41.6523
4790.38,798,-11455.390625,20.1148,798,4740.67,3990000,41.8967
4850.09,799,-11223.4384765625,17.5984,799,4779.83,3995000,41.105
24.94,800,-10079.1220703125,37.4783,800,24.73,4000000,52.7381
334.37,801,-9838.0126953125,55.2521,801,314.19,4005000,50.552
3967.77,802,-10901.8447265625,20.7106,802,3311.67,4010000,42.0417
4880.46,803,-11345.369140625,19.8878,803,4753.82,4015000,41.6834
4757.67,804,-11265.5693359375,18.6812,804,4576.1,4020000,41.631
4367.63,805,-11022.935546875,29.3736,805,3503.76,4025000,43.214
395.49,806,-10252.294921875,51.9064,806,363.89,4030000,52.5771
123.15,807,-10454.7138671875,45.3442,807,616.4,4035000,46.2142
4884.04,808,-11914.9189453125,20.1476,808,4781.18,4040000,41.5884
3.17,809,-10223.2822265625,27.018,809,3.88,4045000,46.7341
2.26,810,-11007.21875,26.7434,810,1.24,4050000,42.8384
4736.84,811,-11732.2919921875,18.7169,811,4627.33,4055000,41.529
4968.17,812,-11801.9521484375,18.5839,812,4807.88,4060000,41.0893
4947.07,813,-11983.166015625,17.7807,813,4837.55,4065000,40.8656
5019.53,814,-11565.935546875,17.5176,814,4831.81,4070000,41.07
4582.69,815,-12301.9697265625,20.3009,815,4348.99,4075000,41.6534
27.3,816,-9054.6728515625,79.9785,816,28.88,4080000,58.6369
908.7,817,-10320.2216796875,64.525,817,906.96,4085000,55.8391
3407.71,818,-9811.1748046875,25.0694,818,2017.9,4090000,42.7342
1908.3,819,-9864.0908203125,21.9134,819,2426.18,4095000,41.8683
4613.37,820,-11421.2451171875,18.9056,820,4349.88,4100000,41.005
4003.38,821,-11080.26953125,34.3474,821,3916.08,4105000,42.6051
4715.01,822,-11270.125,17.9668,822,4049.08,4110000,41.231
3642.13,823,-11100.48828125,24.43,823,3534.71,4115000,42.0207
952.42,824,-10657.541015625,59.3046,824,1133.41,4120000,55.1613
4341.39,825,-11831.9150390625,22.6416,825,4152.3,4125000,41.442
4046.64,826,-11192.921875,20.1891,826,4202.72,4130000,40.5358
4893.18,827,-11993.9287109375,20.1807,827,4641.8,4135000,41.6183
4859.55,828,-11283.0029296875,20.1398,828,4535.06,4140000,40.8153
4797.95,829,-11304.287109375,20.1926,829,4641.21,4145000,40.6861
4949.01,830,-11645.2216796875,20.6398,830,4227.72,4150000,40.3948
4178.57,831,-11254.7490234375,18.1231,831,3947.91,4155000,40.4103
4923.2,832,-11125.88671875,19.2241,832,4762.23,4160000,40.3392
4978.31,833,-11000.55859375,17.091,833,4844.26,4165000,40.8692
3079.5,834,-11223.224609375,17.2179,834,4058.25,4170000,40.5005
4049.26,835,-10254.0712890625,18.4569,835,3504.55,4175000,41.3318
504.54,836,-7400.208984375,34.9424,836,755.28,4180000,42.9627
34.04,837,-7111.9775390625,61.0248,837,45.99,4185000,54.861
287.4,838,-9317.80078125,33.9623,838,192.43,4190000,45.2772
4815.07,839,-11507.26171875,18.5953,839,4398.05,4195000,40.5755
4874.32,840,-11513.8076171875,18.7421,840,4368.23,4200000,40.842
4597.81,841,-11264.830078125,17.7545,841,4488.16,4205000,40.2512
4897.35,842,-11650.560546875,19.1762,842,4532.51,4210000,40.3538
4820.06,843,-11613.123046875,20.6448,843,3948.92,4215000,41.6524
4880.06,844,-11408.423828125,20.8023,844,4452.26,4220000,41.4625
3835.53,845,-11447.0615234375,19.7225,845,4158.69,4225000,41.2095
4927.78,846,-11364.369140625,18.7674,846,4874.05,4230000,40.6663
4798.88,847,-11029.853515625,19.4283,847,3609.6,4235000,41.1881
4773.45,848,-10739.23046875,17.3465,848,3161.62,4240000,41.5757
4771.96,849,-10838.814453125,16.4094,849,4030.05,4245000,41.291
4845.48,850,-11155.6650390625,17.0397,850,3735.46,4250000,40.2162
4895.38,851,-11153.56640625,17.2728,851,4640.87,4255000,40.2373
4887.67,852,-11551.123046875,17.5624,852,4572.48,4260000,40.5596
4854.19,853,-11554.6298828125,17.9123,853,4702.24,4265000,40.543
4828.73,854,-11140.4404296875,17.6348,854,4544.94,4270000,40.5136
4885.03,855,-11138.158203125,16.5767,855,3935.37,4275000,40.8184
4778.11,856,-11219.6435546875,18.4036,856,4717.15,4280000,40.9485
4827.28,857,-11279.0146484375,17.3161,857,4748.47,4285000,40.4643
4886.73,858,-11192.63671875,17.3545,858,3960.09,4290000,41.1427
4890.55,859,-10868.859375,16.8598,859,4078.95,4295000,40.8676
4816.51,860,-11566.9638671875,18.005,860,4731.34,4300000,40.5872
4884.08,861,-11596.0888671875,18.35,861,4720.04,4305000,40.7923
4780.49,862,-11343.08984375,17.3624,862,4458.34,4310000,40.7437
4954.49,863,-11011.47265625,17.9039,863,3957.52,4315000,40.9047
4823.99,864,-11422.6845703125,18.3746,864,4673.42,4320000,40.7659
4866.55,865,-11331.8515625,17.3924,865,4804.87,4325000,40.2349
4863.76,866,-11690.064453125,18.2198,866,4794.73,4330000,40.5472
4838.69,867,-11566.0400390625,18.1728,867,4798.09,4335000,40.1405
4855.51,868,-11907.369140625,18.6483,868,4791.08,4340000,40.473
4947.75,869,-11463.158203125,18.224,869,4679.49,4345000,40.483
4928.46,870,-11118.74609375,21.9232,870,4710.4,4350000,40.8341
4889.1,871,-11327.6865234375,18.2058,871,4450.53,4355000,40.5382
4913.18,872,-11418.7138671875,17.2186,872,4547.71,4360000,40.2707
4873.82,873,-11321.7646484375,24.9013,873,4091.17,4365000,42.3104
4695.59,874,-11783.408203125,19.4666,874,4382.44,4370000,40.6665
4757.52,875,-11794.328125,18.9381,875,4172.29,4375000,41.2337
2775.02,876,-11587.6396484375,19.4797,876,4284.0,4380000,41.3942
5013.13,877,-11711.8173828125,17.7118,877,4566.86,4385000,40.4348
4896.54,878,-11555.1806640625,19.3934,878,4208.32,4390000,41.1871
4160.09,879,-11690.57421875,18.5356,879,3722.27,4395000,41.1646
4886.4,880,-12204.1572265625,18.9215,880,4844.08,4400000,41.1195
4909.19,881,-12092.724609375,18.2025,881,4111.65,4405000,41.1857
4830.92,882,-11362.9228515625,19.6953,882,4309.58,4410000,41.9699
4866.67,883,-11092.6708984375,18.8693,883,2744.78,4415000,41.8646
4899.69,884,-11409.82421875,16.6065,884,4790.82,4420000,41.3892
4811.31,885,-11915.158203125,17.5193,885,3818.87,4425000,40.8135
4897.66,886,-11784.7158203125,18.2324,886,4743.28,4430000,41.2872
4920.22,887,-11574.34375,22.4226,887,4209.28,4435000,41.6798
4874.05,888,-11459.9560546875,17.8974,888,4546.44,4440000,40.6752
4821.2,889,-11684.57421875,18.344,889,4080.73,4445000,41.2409
4929.46,890,-11251.5087890625,19.4488,890,4072.38,4450000,41.7387
4901.73,891,-11793.541015625,17.7261,891,4206.17,4455000,40.8143
4910.42,892,-11805.4462890625,18.338,892,4679.72,4460000,41.2702
4786.4,893,-11487.7568359375,17.3994,893,3614.08,4465000,42.0975
4923.49,894,-12075.7861328125,17.897,894,4886.37,4470000,40.3114
4835.4,895,-11719.986328125,16.9791,895,4623.25,4475000,40.5889
4839.1,896,-12105.9091796875,17.9503,896,4742.2,4480000,40.5416
4944.46,897,-11466.5419921875,15.7893,897,3743.78,4485000,40.972
4979.31,898,-11529.609375,16.8564,898,4060.89,4490000,40.4045
4733.87,899,-12093.421875,17.8904,899,4639.64,4495000,40.1403
4801.65,900,-11898.8671875,17.8975,900,4552.27,4500000,40.5412
4614.93,901,-11819.1103515625,18.8467,901,4591.26,4505000,40.6583
4829.58,902,-11886.7607421875,18.1941,902,4682.17,4510000,40.5688
4838.3,903,-11903.904296875,18.3874,903,3962.15,4515000,40.7213
708.36,904,-11723.0068359375,28.3547,904,999.51,4520000,43.6321
4994.49,905,-12258.1162109375,17.5316,905,4713.78,4525000,40.4422
4785.95,906,-11771.8828125,18.0802,906,4610.06,4530000,40.7815
4773.72,907,-11870.8076171875,17.0298,907,4783.57,4535000,40.4212
4771.54,908,-12118.580078125,16.711,908,4130.0,4540000,40.6654
4889.76,909,-12109.697265625,17.6049,909,4451.73,4545000,40.6669
4825.22,910,-12018.7900390625,18.3494,910,4321.29,4550000,40.7135
4861.02,911,-12288.7666015625,17.1023,911,4635.09,4555000,41.0148
4902.63,912,-12299.7275390625,18.3829,912,4606.71,4560000,40.8656
4801.44,913,-11976.9716796875,17.8574,913,4611.24,4565000,40.6301
4809.01,914,-11702.4658203125,17.71,914,4441.7,4570000,40.2431
4794.04,915,-12272.849609375,18.8476,915,4748.54,4575000,40.9062
4791.24,916,-12366.802734375,19.0664,916,4591.81,4580000,40.9728
4890.48,917,-12147.7470703125,18.415,917,4866.68,4585000,41.1228
4312.68,918,-12433.8896484375,17.7565,918,4269.01,4590000,40.3021
4300.08,919,-12394.7861328125,18.155,919,4771.75,4595000,40.9213
4924.07,920,-12302.5634765625,17.0579,920,4320.39,4600000,41.0559
4891.25,921,-12234.345703125,17.6994,921,4843.91,4605000,40.7659
4734.12,922,-12153.990234375,17.7184,922,4636.0,4610000,41.2186
4478.08,923,-12180.923828125,18.2633,923,4271.93,4615000,41.1381
4500.82,924,-11809.7197265625,18.7968,924,4806.25,4620000,40.8883
2892.07,925,-12250.478515625,17.1001,925,4123.54,4625000,40.8722
5020.15,926,-11189.9580078125,15.4148,926,4604.34,4630000,40.4637
5047.51,927,-12100.0654296875,17.5716,927,3956.63,4635000,41.3505
4846.47,928,-11816.37109375,17.1449,928,4677.29,4640000,40.3223
5070.16,929,-11433.734375,15.7268,929,4524.19,4645000,40.2503
5011.17,930,-11840.2158203125,15.8419,930,4873.94,4650000,40.339
3830.03,931,-11467.9921875,23.7531,931,3585.59,4655000,41.746
662.66,932,-9851.337890625,56.1197,932,897.48,4660000,45.7619
222.36,933,-11492.8056640625,38.2416,933,109.82,4665000,47.8109
521.04,934,-12217.3515625,21.7719,934,2897.44,4670000,41.6044
4769.81,935,-12445.375,17.8278,935,4657.1,4675000,40.3059
4748.43,936,-12447.4619140625,17.3521,936,4379.46,4680000,40.4203
4740.6,937,-12330.1650390625,17.727,937,4575.87,4685000,40.9954
4426.98,938,-12335.6328125,17.1191,938,4656.67,4690000,40.8145
4834.03,939,-12471.3349609375,17.5733,939,4562.46,4695000,40.7291
4835.94,940,-12423.408203125,18.1314,940,4627.79,4700000,40.9553
4828.73,941,-12557.958984375,18.2313,941,4737.81,4705000,40.4451
4987.62,942,-12476.2822265625,17.4835,942,4570.09,4710000,40.7756
4804.86,943,-12145.84765625,17.3307,943,4680.32,4715000,40.7998
4822.44,944,-12317.0908203125,17.4025,944,4705.97,4720000,40.3987
4801.96,945,-12281.8525390625,18.4362,945,4585.64,4725000,40.5014
4753.61,946,-12781.470703125,17.9565,946,4517.66,4730000,40.7304
4816.44,947,-12681.6708984375,17.219,947,4574.98,4735000,40.3704
4832.7,948,-12473.9521484375,17.2472,948,4787.52,4740000,40.3508
4903.5,949,-12544.662109375,18.2675,949,4847.93,4745000,40.7466
4189.69,950,-12546.4501953125,18.6663,950,4811.68,4750000,40.8465
4808.04,951,-12793.73046875,18.0608,951,4741.06,4755000,40.5814
4777.89,952,-12533.8154296875,17.9044,952,4837.36,4760000,41.2415
4732.93,953,-12284.4716796875,17.6548,953,4729.32,4765000,41.043
4244.57,954,-12293.701171875,16.1892,954,4637.6,4770000,41.1506
4798.47,955,-12566.0625,16.7957,955,4707.11,4775000,40.544
4667.66,956,-12249.3876953125,17.6367,956,4490.51,4780000,41.3541
4847.66,957,-12169.046875,17.995,957,4776.71,4785000,40.9877
4913.8,958,-12516.357421875,18.0241,958,4830.8,4790000,40.7235
4874.71,959,-12325.42578125,18.2984,959,4812.44,4795000,40.9128
4934.79,960,-12137.892578125,18.1061,960,4866.09,4800000,40.8697
4963.98,961,-12528.97265625,17.8697,961,4894.21,4805000,40.679
4889.14,962,-12547.1669921875,17.5276,962,4550.52,4810000,41.8492
4988.62,963,-12081.84765625,17.3008,963,4822.55,4815000,40.7127
4914.06,964,-12052.654296875,16.6984,964,4697.46,4820000,40.333
4879.13,965,-12474.4736328125,18.0889,965,4598.68,4825000,40.6983
4950.05,966,-12322.61328125,16.2889,966,4791.73,4830000,40.7536
4632.21,967,-12426.931640625,16.1129,967,4729.18,4835000,40.8072
4506.77,968,-12272.9501953125,17.3013,968,4510.46,4840000,40.8204
4596.54,969,-12648.609375,16.8063,969,4502.04,4845000,41.3693
4788.91,970,-12402.912109375,17.1166,970,4700.24,4850000,41.0989
4623.56,971,-12407.34375,17.1016,971,4594.68,4855000,40.7906
4827.6,972,-12769.9619140625,17.6671,972,4761.43,4860000,40.9458
-3.46,973,-11681.0498046875,18.808,973,-0.96,4865000,41.5432
3796.52,974,-12721.5107421875,16.8675,974,4344.41,4870000,41.0143
3392.99,975,-12091.140625,17.7256,975,3674.32,4875000,41.2496
3985.83,976,-12602.94921875,17.4386,976,4099.62,4880000,40.7139
3904.72,977,-12305.92578125,17.1207,977,4460.33,4885000,40.9841
4258.65,978,-12606.8193359375,16.9056,978,3981.35,4890000,40.8497
3605.15,979,-12263.9755859375,16.1195,979,4103.59,4895000,41.6582
4460.93,980,-12917.3955078125,17.7439,980,4419.19,4900000,40.5006
4798.79,981,-12888.9873046875,17.4451,981,4418.68,4905000,41.1822
4761.98,982,-12799.876953125,17.7571,982,4756.67,4910000,41.2503
4620.34,983,-13120.814453125,17.4811,983,4313.62,4915000,40.695
4418.83,984,-12961.111328125,17.0719,984,4622.0,4920000,41.0294
4735.37,985,-12659.5517578125,18.9647,985,4668.2,4925000,41.2671
3943.92,986,-12972.8427734375,17.2023,986,3749.49,4930000,40.8261
4681.7,987,-13100.64453125,16.5343,987,4629.14,4935000,40.9767
4621.41,988,-12535.763671875,17.2215,988,4592.95,4940000,40.6346
499.29,989,-8932.103515625,49.4037,989,785.62,4945000,43.3821
9.33,990,-10446.30859375,46.3954,990,8.9,4950000,44.8827
867.34,991,-12724.5888671875,66.8246,991,867.59,4955000,58.8278
1.27,992,-12058.8583984375,78.5582,992,-1.45,4960000,57.5768
3650.12,993,-13394.12109375,23.7114,993,2872.54,4965000,42.7173
2454.22,994,-12846.943359375,23.6561,994,2595.93,4970000,43.0445
3741.04,995,-12619.9111328125,19.482,995,3188.59,4975000,42.2276
4205.76,996,-12934.9443359375,20.4575,996,3890.86,4980000,41.5376
4337.85,997,-12886.40234375,20.9421,997,4329.98,4985000,42.0509
4448.89,998,-12948.9140625,20.2543,998,4276.6,4990000,41.3296
4470.52,999,-13100.6025390625,20.3563,999,4448.86,4995000,41.687
4575.56,1000,-12973.0869140625,19.8737,1000,4600.78,5000000,41.7112
4656.44,1001,-12874.7333984375,17.4541,1001,4493.41,5005000,41.3142
4645.56,1002,-12937.732421875,18.2684,1002,4601.85,5010000,41.5626
4842.28,1003,-13075.2763671875,18.3078,1003,4731.96,5015000,41.4404
4835.97,1004,-12902.2578125,18.2001,1004,4731.03,5020000,40.9803
4850.73,1005,-12638.1171875,18.7199,1005,4763.9,5025000,41.3624
5020.22,1006,-12805.68359375,18.7638,1006,4895.13,5030000,40.9752
4936.73,1007,-12774.513671875,18.9899,1007,4865.88,5035000,41.2823
4864.38,1008,-13161.017578125,17.9309,1008,4785.24,5040000,41.0805
4779.58,1009,-12971.638671875,17.7481,1009,4701.3,5045000,41.6993
4896.08,1010,-12812.2001953125,19.141,1010,4813.2,5050000,41.6927
4440.21,1011,-13114.2216796875,18.4785,1011,4394.21,5055000,40.9911
4865.91,1012,-12878.53515625,19.1125,1012,4706.13,5060000,41.3445
4936.42,1013,-12671.94921875,18.1892,1013,4830.55,5065000,41.0316
4907.51,1014,-12931.48046875,18.7025,1014,4825.44,5070000,41.6222
4886.84,1015,-12837.021484375,17.6467,1015,4773.71,5075000,41.1627
4003.25,1016,-13014.5986328125,18.1468,1016,4773.93,5080000,41.4716
4705.17,1017,-13329.5859375,18.1302,1017,4683.68,5085000,41.1416
4788.18,1018,-13144.353515625,17.2994,1018,4471.39,5090000,41.6308
4853.31,1019,-13321.837890625,18.0811,1019,4555.3,5095000,42.2207
4006.24,1020,-12564.0078125,17.5584,1020,4770.9,5100000,41.8965
3084.29,1021,-12827.40234375,17.2964,1021,4652.96,5105000,41.4644
4749.53,1022,-13371.5556640625,17.8203,1022,4688.69,5110000,41.8696
4002.98,1023,-13154.271484375,17.4673,1023,4812.35,5115000,41.0722
4402.07,1024,-13329.5595703125,17.6358,1024,4360.95,5120000,41.8775
4431.05,1025,-13682.53125,18.2785,1025,4401.4,5125000,42.1284
4872.17,1026,-13311.9814453125,18.021,1026,4606.28,5130000,42.0023
4821.45,1027,-13140.7666015625,18.6769,1027,4576.08,5135000,41.7882
4814.78,1028,-12631.7041015625,17.9828,1028,4686.2,5140000,41.4622
4819.03,1029,-13488.05078125,18.0487,1029,4734.44,5145000,41.9709
4832.87,1030,-13489.96875,21.4755,1030,3809.51,5150000,42.3545
4806.84,1031,-13377.7431640625,18.0286,1031,4523.6,5155000,41.9664
4828.34,1032,-13269.7373046875,17.1246,1032,4582.24,5160000,41.4201
4784.71,1033,-13337.9248046875,18.552,1033,4503.59,5165000,41.8602
4723.4,1034,-13084.2294921875,18.3953,1034,4682.61,5170000,41.4183
4742.75,1035,-12911.64453125,17.7195,1035,4692.64,5175000,41.2018
4730.07,1036,-13040.5439453125,17.7385,1036,4463.18,5180000,41.0399
4671.24,1037,-13315.5732421875,18.1161,1037,4591.31,5185000,41.3236
4618.57,1038,-13084.380859375,18.5199,1038,4604.97,5190000,41.5023
4767.11,1039,-13069.107421875,17.3865,1039,4683.02,5195000,41.0569
4622.9,1040,-13479.5263671875,18.0104,1040,4372.44,5200000,41.1539
4618.59,1041,-13393.88671875,19.18,1041,4539.93,5205000,41.0417
4723.56,1042,-13293.37109375,18.8325,1042,4483.62,5210000,41.3821
4781.17,1043,-13690.12109375,18.9761,1043,4584.04,5215000,40.9918
4550.7,1044,-13271.91015625,17.8423,1044,4556.78,5220000,41.2866
4743.56,1045,-13563.412109375,17.8493,1045,4653.66,5225000,41.3275
4711.55,1046,-13140.88671875,17.9153,1046,4671.28,5230000,40.77
4805.1,1047,-13273.2109375,17.8399,1047,4704.1,5235000,41.2639
4799.76,1048,-13338.361328125,18.4053,1048,4663.94,5240000,41.5032
4731.7,1049,-13907.2177734375,18.3445,1049,4646.86,5245000,41.8195
4849.36,1050,-13788.2041015625,18.1615,1050,4617.87,5250000,41.3132
4799.42,1051,-13871.1787109375,20.6307,1051,4628.2,5255000,41.8742
4828.31,1052,-14017.19140625,19.9177,1052,3825.41,5260000,42.6892
4758.55,1053,-13849.4609375,19.2959,1053,4744.29,5265000,41.8166
4795.93,1054,-13401.0400390625,17.9991,1054,4592.16,5270000,41.0202
4336.94,1055,-13974.638671875,20.012,1055,3668.86,5275000,41.5374
4302.16,1056,-13713.3623046875,18.3722,1056,4395.85,5280000,40.8967
4729.61,1057,-13795.728515625,17.8762,1057,4455.71,5285000,42.1199
4268.89,1058,-13890.9873046875,19.0555,1058,3647.8,5290000,41.6547
4825.87,1059,-13349.8212890625,19.9724,1059,3656.91,5295000,40.8686
123.13,1060,-10552.2265625,53.9949,1060,94.04,5300000,51.7714
282.68,1061,-13188.8349609375,29.2968,1061,809.13,5305000,48.3543
135.56,1062,-13196.162109375,44.1052,1062,439.92,5310000,50.4112
1237.44,1063,-13583.326171875,38.9036,1063,1207.15,5315000,45.4238
1572.15,1064,-12621.087890625,22.388,1064,1500.4,5320000,44.8114
2136.0,1065,-13971.9560546875,35.8438,1065,1941.37,5325000,42.5726
3048.34,1066,-14732.7783203125,24.9835,1066,3888.67,5330000,42.7033
3380.18,1067,-14303.4580078125,20.83,1067,3701.67,5335000,41.786
4852.39,1068,-13979.017578125,22.576,1068,4819.42,5340000,41.9628
4807.25,1069,-13937.2470703125,19.7532,1069,4713.48,5345000,42.3106
4703.16,1070,-13782.1455078125,20.3137,1070,4652.3,5350000,41.7641
4765.13,1071,-13715.142578125,19.4524,1071,4717.65,5355000,42.0504
4835.65,1072,-13985.431640625,20.9125,1072,4762.61,5360000,42.2818
4330.2,1073,-13875.94921875,19.8482,1073,4645.76,5365000,41.9643
4215.12,1074,-14025.8984375,20.5497,1074,4555.32,5370000,41.0356
4501.95,1075,-13973.0869140625,20.0275,1075,4652.43,5375000,42.3649
4927.94,1076,-13962.248046875,19.6109,1076,4739.61,5380000,41.9377
4703.04,1077,-13934.7880859375,19.2492,1077,4727.98,5385000,41.604
4000.49,1078,-13960.4892578125,19.9288,1078,4196.31,5390000,41.4601
4815.72,1079,-14247.818359375,20.1511,1079,4731.97,5395000,41.7691
4620.41,1080,-13824.130859375,22.4404,1080,4106.38,5400000,42.5714
4654.89,1081,-14295.4990234375,19.9509,1081,4525.21,5405000,41.825
4034.78,1082,-14278.1640625,19.1253,1082,4587.3,5410000,41.6737
4560.5,1083,-13616.7255859375,18.3983,1083,4443.1,5415000,42.2179
4465.45,1084,-13816.6982421875,21.7995,1084,4454.61,5420000,43.0977
4709.26,1085,-14351.2509765625,18.3247,1085,4585.78,5425000,41.9001
4800.36,1086,-14296.5849609375,19.265,1086,4790.06,5430000,41.9291
3976.02,1087,-14153.794921875,19.406,1087,4292.11,5435000,41.6392
4712.52,1088,-14527.6513671875,20.9025,1088,4838.43,5440000,42.578
3947.87,1089,-14359.693359375,18.4107,1089,4735.46,5445000,41.7768
4314.83,1090,-13983.2880859375,17.6934,1090,4830.1,5450000,41.0957
4270.04,1091,-14090.470703125,20.5357,1091,4763.49,5455000,41.2552
4512.12,1092,-13729.974609375,17.2015,1092,4721.21,5460000,41.2447
4840.84,1093,-13727.0751953125,17.8747,1093,4793.24,5465000,41.212
4712.9,1094,-14060.7724609375,18.1861,1094,4410.38,5470000,41.6459
4777.14,1095,-14218.78515625,18.5997,1095,4779.43,5475000,41.4287
4410.27,1096,-14271.0302734375,17.6643,1096,4759.61,5480000,41.2993
4958.63,1097,-14148.5,17.9447,1097,4504.65,5485000,41.4524
1815.03,1098,-13088.9052734375,59.2013,1098,948.37,5490000,44.7069
111.16,1099,-13135.72265625,86.6426,1099,526.59,5495000,51.3621
45.48,1100,-14731.3115234375,43.2286,1100,45.65,5500000,52.3396
4798.05,1101,-13853.08984375,24.5963,1101,3023.49,5505000,41.9136
415.0,1102,-11820.056640625,55.3766,1102,383.6,5510000,46.1715
814.46,1103,-13961.265625,34.0582,1103,641.35,5515000,44.5226
229.11,1104,-14314.2060546875,27.7332,1104,149.83,5520000,43.2339
431.1,1105,-14437.8154296875,46.1223,1105,268.82,5525000,54.2875
5055.28,1106,-14553.982421875,19.5873,1106,4884.56,5530000,41.5676
4907.95,1107,-14371.6201171875,19.3596,1107,4760.52,5535000,41.791
4844.25,1108,-14410.677734375,20.3863,1108,4636.19,5540000,41.8704
4753.26,1109,-15002.52734375,19.921,1109,4647.67,5545000,42.5227
4843.39,1110,-14719.2919921875,20.6376,1110,4739.02,5550000,42.2558
4712.7,1111,-14996.4658203125,21.2902,1111,4528.41,5555000,42.3261
4856.71,1112,-14876.541015625,19.1231,1112,4764.69,5560000,41.7596
4854.76,1113,-14817.876953125,20.6778,1113,4747.88,5565000,42.5714
4866.04,1114,-14728.3095703125,19.3275,1114,4790.06,5570000,41.7144
4842.18,1115,-14274.5009765625,18.7548,1115,4792.96,5575000,41.3701
4887.52,1116,-14824.505859375,20.0593,1116,4800.21,5580000,41.9434
4876.34,1117,-14521.03515625,18.6002,1117,4800.89,5585000,41.3291
4780.15,1118,-14511.44921875,18.731,1118,4685.23,5590000,41.6419
4873.17,1119,-14653.58203125,24.105,1119,4720.1,5595000,42.554
4758.78,1120,-14663.90234375,21.5711,1120,4555.67,5600000,42.5436
4873.01,1121,-14333.513671875,18.9175,1121,4740.2,5605000,41.874
4888.29,1122,-14367.716796875,19.0948,1122,4663.28,5610000,41.9304
4947.45,1123,-14751.97265625,21.2264,1123,4424.77,5615000,42.375
4846.67,1124,-14088.2890625,21.3147,1124,4175.48,5620000,41.8701
4880.8,1125,-14393.2705078125,18.5581,1125,4785.36,5625000,41.7393
4863.46,1126,-14097.80078125,21.4552,1126,4468.32,5630000,42.1161
4875.24,1127,-14293.212890625,19.4913,1127,4738.16,5635000,41.452
4831.72,1128,-14362.955078125,18.3782,1128,3991.3,5640000,41.7201
4896.87,1129,-14494.3046875,20.9069,1129,4798.84,5645000,42.014
4896.8,1130,-14435.8427734375,18.4737,1130,4785.1,5650000,41.6206
4915.38,1131,-14703.705078125,22.0268,1131,4839.91,5655000,41.8364
4627.79,1132,-14619.060546875,24.8332,1132,3443.24,5660000,41.9868
4851.44,1133,-14669.7060546875,24.3175,1133,3609.25,5665000,41.7933
4878.85,1134,-14686.3642578125,23.7487,1134,4751.12,5670000,41.6037
4787.23,1135,-14674.2431640625,20.9668,1135,4707.82,5675000,41.7864
4799.69,1136,-14419.6328125,20.8185,1136,4567.52,5680000,41.2166
4823.34,1137,-14999.9326171875,20.2861,1137,4716.97,5685000,41.9861
4809.01,1138,-14576.4765625,19.7174,1138,4762.32,5690000,41.8879
4909.79,1139,-14826.404296875,18.522,1139,3849.31,5695000,41.1306
4896.91,1140,-14572.03125,18.2666,1140,4617.27,5700000,41.5937
4853.82,1141,-14309.650390625,20.6297,1141,4725.32,5705000,41.4456
4839.44,1142,-14370.931640625,18.5396,1142,4734.77,5710000,41.4668
4821.8,1143,-14527.5673828125,18.5744,1143,4722.67,5715000,41.075
4861.81,1144,-14663.9404296875,18.2498,1144,4703.51,5720000,41.6768
4843.32,1145,-14661.2001953125,19.7801,1145,4413.56,5725000,41.5552
