Real Det Return,Real Sto Return,Running Reverse KL,Running Forward KL,Itration,Running Update Time,Running Env Steps,Reward Loss
5004.58,4833.95,17.7399,39.2241,384,384,1920000,-2806.187744140625
5032.0,4896.93,17.8666,38.8724,385,385,1925000,-2577.488037109375
4973.85,4811.55,18.7235,39.821,386,386,1930000,-2855.732421875
5003.34,4851.01,18.0667,39.5678,387,387,1935000,-2816.76416015625
5072.91,4797.07,16.9415,38.2843,388,388,1940000,-2558.74462890625
5191.44,4987.7,16.4401,38.1183,389,389,1945000,-2595.4970703125
5142.44,4987.62,17.1111,37.852,390,390,1950000,-2537.25
5174.37,4967.91,23.4832,37.7335,391,391,1955000,-2746.875244140625
5135.33,4863.51,16.6909,37.677,392,392,1960000,-2572.280029296875
5140.39,4932.27,16.9484,38.1973,393,393,1965000,-2641.965576171875
5017.19,4481.68,17.6235,38.8518,394,394,1970000,-2934.83203125
5053.33,4733.54,17.173,38.506,395,395,1975000,-2763.072265625
5002.67,4770.38,17.2138,38.868,396,396,1980000,-2918.159423828125
4988.33,4856.26,17.004,38.1868,397,397,1985000,-2787.779052734375
5042.78,4910.28,17.5972,38.2106,398,398,1990000,-2868.931396484375
5062.02,4923.78,17.5141,38.6148,399,399,1995000,-2787.153076171875
5055.62,4915.49,17.3386,38.3812,400,400,2000000,-2790.3603515625
5157.61,5042.33,17.202,37.644,401,401,2005000,-2748.47802734375
5106.75,5010.92,16.6167,37.0989,402,402,2010000,-2688.01513671875
5071.49,4676.28,16.4553,37.4184,403,403,2015000,-2659.846923828125
5171.38,4949.13,15.4604,37.3385,404,404,2020000,-2823.013671875
5103.69,4876.06,15.9925,37.9356,405,405,2025000,-2755.823974609375
5176.87,4908.23,17.0387,38.1123,406,406,2030000,-2711.926025390625
5070.69,4883.03,15.5417,37.1677,407,407,2035000,-2717.658447265625
5072.04,4849.96,15.1665,37.4763,408,408,2040000,-2732.94677734375
5132.18,4912.89,15.3921,37.4738,409,409,2045000,-2804.694580078125
5281.1,4936.5,14.9695,36.9555,410,410,2050000,-2728.6162109375
5112.78,4982.64,14.9418,36.368,411,411,2055000,-2720.071044921875
5147.79,4824.92,17.4803,36.8825,412,412,2060000,-2752.9560546875
5185.65,4889.69,15.3429,37.1282,413,413,2065000,-2619.669921875
5189.4,5020.71,15.4321,37.3526,414,414,2070000,-2715.56884765625
5267.7,4998.39,15.1738,36.3436,415,415,2075000,-2603.510009765625
5184.94,4966.3,15.6817,37.5821,416,416,2080000,-2667.26318359375
5188.57,4960.71,15.3583,37.0868,417,417,2085000,-2712.196533203125
5218.18,4851.16,15.275,37.1027,418,418,2090000,-2814.136962890625
5055.98,5018.99,16.2262,37.4082,419,419,2095000,-2729.469970703125
5266.92,5035.87,16.217,36.9626,420,420,2100000,-2719.51806640625
5120.72,4684.7,15.0503,36.9736,421,421,2105000,-2939.3466796875
5012.34,4872.04,14.7045,36.6282,422,422,2110000,-2630.588623046875
5195.05,5007.87,15.5835,36.8583,423,423,2115000,-2532.0126953125
5157.88,4931.92,18.909,37.3745,424,424,2120000,-2995.81103515625
4659.83,4682.82,15.8215,37.2006,425,425,2125000,-3058.832275390625
4436.06,4709.4,19.6467,37.795,426,426,2130000,-3272.96630859375
5160.42,4741.97,22.7241,38.1462,427,427,2135000,-3155.318359375
5074.92,4622.83,17.2125,37.5604,428,428,2140000,-2902.420166015625
4944.93,4691.18,16.8292,39.1381,429,429,2145000,-3185.8505859375
5119.16,4913.1,17.8524,39.2233,430,430,2150000,-3128.04736328125
32.8,559.94,75.8455,43.4754,431,431,2155000,-3712.76708984375
3855.24,4055.47,19.2208,37.2604,432,432,2160000,-2863.955078125
1622.76,2960.0,20.3724,38.3701,433,433,2165000,-2780.367431640625
2.57,2.81,26.0833,42.7354,434,434,2170000,-3964.490966796875
3133.14,3764.07,23.2524,38.1148,435,435,2175000,-3344.667724609375
5135.14,5002.16,16.1874,36.4133,436,436,2180000,-2571.953857421875
5148.45,5034.1,17.1541,38.7568,437,437,2185000,-2781.179931640625
2383.4,898.61,39.4618,41.3306,438,438,2190000,-3114.509033203125
352.96,871.54,45.0774,42.2475,439,439,2195000,-3532.4423828125
5053.64,5063.73,17.2357,36.7806,440,440,2200000,-2484.029296875
5068.42,5063.53,16.9871,36.0603,441,441,2205000,-2433.3076171875
4999.34,4993.06,16.9649,37.3915,442,442,2210000,-2499.0166015625
5079.37,4821.67,16.9897,37.7339,443,443,2215000,-2819.743408203125
5007.67,4824.69,16.6987,37.8256,444,444,2220000,-2642.064208984375
5167.29,5093.19,15.9426,36.4785,445,445,2225000,-2589.5380859375
5193.02,5101.5,15.7671,36.6006,446,446,2230000,-2709.69873046875
5283.42,5130.09,15.5243,35.9157,447,447,2235000,-2603.58154296875
5271.57,4927.56,15.7281,37.2643,448,448,2240000,-2734.225830078125
5284.83,5068.76,15.9753,36.9017,449,449,2245000,-2793.04541015625
5268.99,5046.21,15.7176,37.1634,450,450,2250000,-2759.068359375
5267.99,5016.88,16.7204,38.0049,451,451,2255000,-3102.121826171875
5277.93,5077.73,16.1968,37.4053,452,452,2260000,-2749.218505859375
5336.42,4973.25,15.7343,35.7793,453,453,2265000,-2525.857421875
5328.51,5160.75,16.0936,36.4721,454,454,2270000,-2659.82666015625
5205.56,5062.81,15.7865,36.5016,455,455,2275000,-2843.0205078125
5242.61,4956.17,15.5225,36.1845,456,456,2280000,-2939.508544921875
5287.54,5060.77,15.727,35.9414,457,457,2285000,-2797.553955078125
5115.49,5031.01,15.4827,36.2226,458,458,2290000,-2905.50244140625
5175.58,5071.8,15.4466,36.5571,459,459,2295000,-2950.474365234375
5190.76,5135.11,15.6652,36.5488,460,460,2300000,-2849.246826171875
5197.14,5133.36,15.5122,36.2077,461,461,2305000,-2824.909912109375
4588.41,4960.72,16.1076,37.3772,462,462,2310000,-3243.1435546875
5061.04,4997.31,16.3456,37.7255,463,463,2315000,-3177.76806640625
5127.07,5040.05,15.8303,37.2199,464,464,2320000,-3071.19970703125
5149.5,5052.2,15.6891,37.1269,465,465,2325000,-3094.58447265625
5206.22,5021.61,16.1504,37.1876,466,466,2330000,-3260.694580078125
5168.83,4815.58,15.4895,37.6156,467,467,2335000,-2972.971923828125
5271.37,4601.08,17.3274,36.8448,468,468,2340000,-3266.493896484375
5244.88,5045.29,14.8151,36.9022,469,469,2345000,-2968.332763671875
5226.1,5068.59,15.3442,36.9221,470,470,2350000,-3209.17041015625
5214.8,5049.08,15.671,37.4726,471,471,2355000,-3295.842529296875
5182.75,5068.64,15.1812,36.9831,472,472,2360000,-3231.199462890625
5078.4,5048.82,15.4069,36.9323,473,473,2365000,-3010.329833984375
5241.19,4689.2,15.1547,36.601,474,474,2370000,-3152.270263671875
5075.14,5026.42,14.9179,36.6298,475,475,2375000,-2860.86181640625
5102.94,4555.95,19.2521,37.6038,476,476,2380000,-3620.006103515625
5023.94,5035.7,14.9637,36.2956,477,477,2385000,-3032.810791015625
5213.41,4963.33,16.6658,37.9073,478,478,2390000,-3339.320556640625
5296.93,4819.26,14.1502,36.3247,479,479,2395000,-3091.7353515625
5176.46,5097.55,14.5591,35.6754,480,480,2400000,-2757.76904296875
5222.34,5098.75,15.0908,36.0384,481,481,2405000,-2805.70361328125
5270.75,5093.14,15.3323,36.1622,482,482,2410000,-2997.816162109375
5167.13,5063.23,15.5995,35.8904,483,483,2415000,-2914.67431640625
5270.11,5076.68,15.8351,36.3583,484,484,2420000,-2984.394287109375
5215.54,5065.17,16.0738,37.2134,485,485,2425000,-3225.810546875
5302.77,5101.53,15.0022,36.7452,486,486,2430000,-3071.87158203125
5299.54,5120.84,14.5653,35.8287,487,487,2435000,-2841.579833984375
5160.48,5080.72,14.9267,36.2379,488,488,2440000,-2912.510986328125
5240.97,5099.33,15.2842,36.5148,489,489,2445000,-3086.226318359375
5287.24,5096.24,15.8198,36.5885,490,490,2450000,-3278.488037109375
2895.09,5140.87,16.0639,36.4787,491,491,2455000,-3191.049560546875
992.43,5065.8,15.0985,36.9185,492,492,2460000,-3443.9404296875
5206.78,4908.57,16.3118,36.7734,493,493,2465000,-3208.282958984375
4133.74,4260.05,14.9457,36.1341,494,494,2470000,-3491.689208984375
1016.85,2090.98,17.6227,39.3266,495,495,2475000,-4260.23388671875
4491.75,5178.23,16.1688,35.7729,496,496,2480000,-3197.633544921875
5144.86,5070.2,15.3855,36.6576,497,497,2485000,-3000.926513671875
5277.79,5122.54,15.408,36.2568,498,498,2490000,-3115.383544921875
5335.07,5153.1,15.2151,35.8827,499,499,2495000,-3024.1318359375
4918.73,5060.72,15.1226,36.1881,500,500,2500000,-3138.503173828125
5307.77,5146.49,17.0837,36.3109,501,501,2505000,-3149.197998046875
5126.84,5005.55,16.4605,37.805,502,502,2510000,-3238.69091796875
5061.08,5023.12,15.7912,36.8752,503,503,2515000,-3041.728759765625
5199.54,5136.83,16.1391,36.6114,504,504,2520000,-2913.582763671875
5183.57,5169.6,16.4697,36.019,505,505,2525000,-2836.1806640625
5073.01,5033.58,16.5071,36.5582,506,506,2530000,-3128.23974609375
5066.2,5019.57,16.6715,37.3061,507,507,2535000,-3107.433349609375
5106.2,5080.84,16.0116,36.3592,508,508,2540000,-3001.31884765625
5048.81,5069.85,16.0992,36.5095,509,509,2545000,-3014.523193359375
5217.53,4794.42,16.3253,37.2191,510,510,2550000,-3474.792724609375
2586.21,3488.81,17.4849,37.2202,511,511,2555000,-3529.269775390625
5151.05,4749.68,16.6816,37.4813,512,512,2560000,-3306.86181640625
5231.37,5163.32,15.6579,35.5616,513,513,2565000,-2795.3740234375
5154.07,5085.82,15.376,35.8948,514,514,2570000,-2957.085693359375
4996.97,4813.0,14.9533,36.178,515,515,2575000,-2832.425537109375
5236.2,4705.78,14.3022,34.8846,516,516,2580000,-2651.1279296875
5065.07,4860.69,13.9199,35.1457,517,517,2585000,-2865.70166015625
4053.17,4053.95,14.283,36.2351,518,518,2590000,-3385.547119140625
5290.42,4505.89,16.7891,36.4491,519,519,2595000,-3519.626220703125
5261.12,4925.64,15.4795,36.0364,520,520,2600000,-3076.10400390625
5246.24,4906.67,15.5744,35.6635,521,521,2605000,-2995.7919921875
5134.53,4856.39,15.168,35.5705,522,522,2610000,-3161.375
2526.95,3436.78,19.0539,35.7777,523,523,2615000,-3505.46142578125
5187.87,5072.03,14.305,35.3224,524,524,2620000,-3064.189453125
5121.15,5019.38,14.444,35.2733,525,525,2625000,-3179.91357421875
5043.85,4724.38,14.8478,36.8083,526,526,2630000,-3577.29638671875
5064.65,4518.61,14.7884,36.1679,527,527,2635000,-3512.6162109375
4969.64,5062.28,14.4929,35.3492,528,528,2640000,-2823.599365234375
5081.71,5049.09,14.4843,35.1501,529,529,2645000,-2362.725830078125
5145.11,5081.92,14.4503,35.3482,530,530,2650000,-2577.407470703125
5196.66,5129.11,13.6374,35.12,531,531,2655000,-2655.33740234375
5172.51,5146.35,14.2087,34.6724,532,532,2660000,-2706.001220703125
5230.14,5175.75,14.3871,34.6439,533,533,2665000,-2727.63671875
5173.64,5165.8,15.6207,35.3765,534,534,2670000,-2766.025634765625
5161.53,5096.45,15.0317,35.1448,535,535,2675000,-3031.853271484375
5149.94,4936.28,16.391,36.7106,536,536,2680000,-3493.2939453125
5097.16,4968.31,16.9871,36.8776,537,537,2685000,-3880.29296875
5291.7,5053.37,16.0673,36.5782,538,538,2690000,-3739.10302734375
5241.1,4934.8,14.1585,36.1433,539,539,2695000,-3432.701904296875
5284.57,5202.6,15.0889,35.0768,540,540,2700000,-2895.150390625
5246.52,5080.55,15.1051,36.5384,541,541,2705000,-3046.357421875
5358.89,5191.04,15.3559,35.4235,542,542,2710000,-3071.552734375
5345.79,5131.72,14.7972,35.3842,543,543,2715000,-3244.947509765625
5264.83,5093.33,15.6512,35.5949,544,544,2720000,-3279.432373046875
2083.8,4168.65,33.9829,38.1782,545,545,2725000,-3927.541748046875
3771.03,2514.33,39.3423,42.4608,546,546,2730000,-4308.73291015625
4854.44,4820.64,22.1672,40.4514,547,547,2735000,-3979.4736328125
692.49,1393.29,39.0358,41.0791,548,548,2740000,-4777.37548828125
4452.06,3519.68,18.2542,40.4616,549,549,2745000,-4409.111328125
4946.7,4959.4,18.9903,37.181,550,550,2750000,-3044.49951171875
4874.96,4736.85,18.3378,36.9514,551,551,2755000,-3186.0791015625
4907.27,4739.72,17.2317,36.0889,552,552,2760000,-3202.6962890625
4796.11,4741.35,18.3309,37.8158,553,553,2765000,-3407.99462890625
4245.58,4245.63,17.1626,37.9137,554,554,2770000,-3159.833740234375
4445.35,4402.8,16.1953,36.4339,555,555,2775000,-3440.983642578125
4691.74,4649.77,17.3851,37.8987,556,556,2780000,-3955.590087890625
4774.72,4387.87,14.1788,35.9399,557,557,2785000,-3563.15283203125
3745.69,4420.91,12.9578,34.9251,558,558,2790000,-3319.7861328125
4886.07,4804.98,13.0785,36.0659,559,559,2795000,-3658.360107421875
3266.33,3765.66,12.6584,36.8749,560,560,2800000,-3832.93359375
4293.95,2555.73,23.909,37.8871,561,561,2805000,-4339.798828125
4205.65,3121.1,27.4214,40.1328,562,562,2810000,-4611.818359375
3683.7,3973.56,14.2163,39.1914,563,563,2815000,-4047.207275390625
3624.95,4234.32,19.0976,37.3308,564,564,2820000,-3703.885009765625
5212.72,4947.77,15.6843,37.1437,565,565,2825000,-3847.647705078125
5131.06,4745.42,16.2213,37.5766,566,566,2830000,-4136.37158203125
4190.53,3909.31,17.1342,38.9834,567,567,2835000,-4559.05322265625
5052.64,4928.94,17.3396,38.6262,568,568,2840000,-4511.390625
4765.31,4773.21,15.842,37.9031,569,569,2845000,-4138.62255859375
4884.35,4876.87,15.4954,36.9743,570,570,2850000,-4190.712890625
4866.95,4820.12,15.2122,36.9922,571,571,2855000,-4002.15234375
5124.23,5040.57,14.5019,36.2298,572,572,2860000,-3983.640625
5396.97,5179.36,15.6065,36.0366,573,573,2865000,-4080.68505859375
5355.01,5153.35,16.4448,36.1263,574,574,2870000,-4031.098876953125
5145.61,5057.95,13.7985,35.6002,575,575,2875000,-3829.87255859375
5256.4,4893.19,14.7396,35.052,576,576,2880000,-3698.907470703125
5413.46,4204.56,14.2455,35.2692,577,577,2885000,-4131.25
5331.9,5100.4,14.0706,34.6528,578,578,2890000,-3505.942138671875
5217.63,5122.29,13.6991,34.6474,579,579,2895000,-3517.5771484375
5147.31,4986.21,14.1273,34.5726,580,580,2900000,-3469.680908203125
5080.12,5091.35,15.3758,34.3775,581,581,2905000,-3579.459716796875
5124.15,5025.92,15.3814,34.6465,582,582,2910000,-3280.54248046875
5085.51,5043.28,15.9914,35.3004,583,583,2915000,-3551.65185546875
4959.56,4846.63,14.4931,34.4795,584,584,2920000,-3473.787353515625
4653.96,4789.5,13.3254,35.3688,585,585,2925000,-3820.4462890625
4807.07,4840.24,15.0268,35.0883,586,586,2930000,-3461.5224609375
5007.03,4960.34,15.201,34.6114,587,587,2935000,-3764.32177734375
3406.52,3720.22,14.3287,35.8161,588,588,2940000,-4026.10693359375
4723.75,4522.33,15.6881,35.9691,589,589,2945000,-3939.924560546875
5207.05,5084.03,16.1775,34.7208,590,590,2950000,-3609.10986328125
5256.16,5055.93,15.7827,35.5329,591,591,2955000,-3889.5615234375
5267.65,4924.88,15.2864,35.0124,592,592,2960000,-3742.08740234375
4659.2,4427.27,17.7188,36.2299,593,593,2965000,-4493.05908203125
2995.61,3259.26,16.0242,36.6486,594,594,2970000,-4573.7216796875
2460.31,3056.01,23.8175,40.321,595,595,2975000,-5168.0908203125
3594.13,3752.71,15.7181,37.4266,596,596,2980000,-4456.21484375
5180.54,4968.58,14.7228,35.0118,597,597,2985000,-3640.916259765625
5100.47,4000.12,15.3478,36.2591,598,598,2990000,-4058.866455078125
5006.96,5086.0,16.7122,35.9068,599,599,2995000,-3952.521240234375
5277.84,5158.1,17.1567,36.2337,600,600,3000000,-3893.5595703125
5207.93,5046.56,15.2125,35.5117,601,601,3005000,-3607.824951171875
4762.46,4904.72,14.8563,35.8422,602,602,3010000,-3495.042236328125
4735.35,4845.15,15.4953,36.4561,603,603,3015000,-3647.728515625
5126.27,5021.73,15.1755,36.0147,604,604,3020000,-3501.896240234375
5045.81,4644.79,14.9459,36.0888,605,605,3025000,-3677.8408203125
3997.45,4660.84,14.7704,36.8425,606,606,3030000,-3888.530029296875
5036.79,4986.54,15.7589,36.3334,607,607,3035000,-3796.6748046875
5001.46,4643.87,16.2985,37.0409,608,608,3040000,-3947.3095703125
4901.13,4838.27,15.2976,36.5609,609,609,3045000,-3925.96875
4996.69,4809.72,15.3842,36.3249,610,610,3050000,-3681.509521484375
4952.07,4881.41,14.7618,36.3381,611,611,3055000,-3862.1376953125
5041.39,4969.9,14.6603,35.1565,612,612,3060000,-3363.043212890625
4960.47,4812.43,15.8382,36.7022,613,613,3065000,-3585.188720703125
4778.03,5095.86,16.2616,36.641,614,614,3070000,-3640.01953125
5165.18,4919.6,15.6776,36.0579,615,615,3075000,-3707.77001953125
5413.43,5226.06,16.357,35.2726,616,616,3080000,-3214.9609375
5368.36,5196.71,16.0274,35.8647,617,617,3085000,-3810.42724609375
5212.05,5220.35,16.0498,35.2503,618,618,3090000,-3617.8671875
4644.95,4943.13,14.5397,35.4736,619,619,3095000,-3570.059326171875
3045.61,3723.53,15.3851,36.2529,620,620,3100000,-3947.19677734375
3549.0,4765.58,15.0293,36.0052,621,621,3105000,-3743.7880859375
4958.78,5058.09,15.567,36.1452,622,622,3110000,-3733.972900390625
5023.61,4441.62,15.3908,36.5669,623,623,3115000,-4204.5849609375
5160.58,5119.4,16.2371,36.3746,624,624,3120000,-3944.759765625
4421.51,4722.26,14.5541,35.5675,625,625,3125000,-3761.8154296875
5188.99,5129.55,14.7357,35.1699,626,626,3130000,-3142.56103515625
5265.18,5183.27,15.5493,35.2128,627,627,3135000,-3508.213623046875
5315.38,5196.17,16.1203,36.511,628,628,3140000,-4042.066650390625
5102.64,5056.25,15.948,36.8954,629,629,3145000,-4252.79541015625
5251.62,4813.11,15.1693,36.0334,630,630,3150000,-3945.6611328125
5487.38,5119.64,15.6844,36.0032,631,631,3155000,-3850.37353515625
5322.24,4833.15,15.4269,36.1848,632,632,3160000,-4018.398193359375
5250.15,5168.95,15.8412,36.9421,633,633,3165000,-4324.3359375
5341.24,5053.17,16.011,36.7272,634,634,3170000,-4069.19140625
4908.19,4877.04,14.3785,35.2901,635,635,3175000,-3769.63427734375
5059.87,4876.68,14.3179,35.5974,636,636,3180000,-3849.238037109375
5445.98,5058.08,16.3562,37.3014,637,637,3185000,-4041.2998046875
5343.99,5184.91,16.062,36.1193,638,638,3190000,-4075.734619140625
5213.74,4908.73,15.4867,35.6096,639,639,3195000,-3817.207763671875
5097.24,5033.68,17.0124,36.6045,640,640,3200000,-4154.9072265625
4762.0,4851.24,15.0998,36.3608,641,641,3205000,-4090.073974609375
5222.08,4804.29,14.267,35.3016,642,642,3210000,-3653.944580078125
4857.1,4776.63,15.4333,34.8698,643,643,3215000,-3997.86669921875
5059.46,4160.48,15.3257,35.3036,644,644,3220000,-4214.5712890625
4393.82,4874.41,20.9139,36.094,645,645,3225000,-4545.337890625
5194.78,5085.44,15.6957,36.0855,646,646,3230000,-3786.95947265625
3284.91,3255.57,26.8334,37.6727,647,647,3235000,-4820.7802734375
4052.71,3774.66,17.9441,37.3165,648,648,3240000,-4790.52734375
4961.2,4441.08,15.0621,35.8397,649,649,3245000,-3910.563232421875
4657.91,4596.61,18.9979,36.0848,650,650,3250000,-4507.10791015625
4801.7,4479.57,15.1743,35.6237,651,651,3255000,-3676.35986328125
4981.06,4692.27,16.0647,36.2972,652,652,3260000,-4031.84130859375
4014.86,4023.07,17.5738,37.1879,653,653,3265000,-4766.41259765625
4544.77,3841.38,21.2681,37.7954,654,654,3270000,-5144.38671875
4434.84,4417.8,13.6052,36.0855,655,655,3275000,-4222.1796875
4455.54,3751.4,22.3124,36.6806,656,656,3280000,-4875.47216796875
4932.81,4267.04,13.6623,34.931,657,657,3285000,-4020.269775390625
4125.77,4494.09,17.9972,35.5688,658,658,3290000,-4233.27734375
5083.48,5118.4,15.0066,35.5776,659,659,3295000,-3637.320068359375
4999.97,4867.28,14.7772,35.7428,660,660,3300000,-4126.59375
4927.13,4197.25,15.4165,35.3757,661,661,3305000,-3879.00537109375
5044.72,4950.73,16.0296,35.9723,662,662,3310000,-3728.378173828125
5190.38,4872.33,15.5537,36.0438,663,663,3315000,-4052.760498046875
4973.21,4581.43,21.8189,36.5097,664,664,3320000,-4662.837890625
4907.16,4560.85,15.9884,36.0798,665,665,3325000,-4052.18896484375
4927.14,4846.09,15.0192,35.0317,666,666,3330000,-3580.093017578125
4580.29,4994.63,16.319,36.9078,667,667,3335000,-4080.042724609375
4983.77,4894.64,14.9288,35.9424,668,668,3340000,-3732.48486328125
497.25,1024.64,21.9492,36.2408,669,669,3345000,-4572.7236328125
3770.2,4264.19,20.1108,36.4494,670,670,3350000,-4373.548828125
5060.99,4602.72,15.1585,35.6657,671,671,3355000,-4263.93310546875
4973.48,5002.42,14.7539,35.4898,672,672,3360000,-3755.963623046875
4084.81,4277.38,19.1275,38.0954,673,673,3365000,-5075.01904296875
5272.4,5143.41,17.6522,37.4615,674,674,3370000,-4479.28515625
4400.16,4668.64,20.9847,37.1831,675,675,3375000,-4832.14990234375
5189.47,5181.88,18.5997,37.3353,676,676,3380000,-4588.7685546875
5331.99,4924.28,18.1761,36.8919,677,677,3385000,-4006.48876953125
5233.98,5071.25,18.0718,37.7095,678,678,3390000,-3968.432861328125
5199.49,5047.12,16.242,35.9929,679,679,3395000,-4122.64404296875
5419.31,5323.58,17.2197,35.9364,680,680,3400000,-3824.66748046875
5422.09,4622.11,15.9751,34.905,681,681,3405000,-3676.956787109375
5232.27,5097.49,16.5774,35.8315,682,682,3410000,-3702.699462890625
4619.3,4778.87,16.446,34.9903,683,683,3415000,-3524.158447265625
4122.01,4358.54,15.8239,36.3747,684,684,3420000,-3742.287109375
4647.57,4368.54,14.6796,37.2498,685,685,3425000,-4625.4931640625
4220.2,4706.98,14.6622,36.6094,686,686,3430000,-4181.0888671875
3613.42,4127.24,16.2411,36.5377,687,687,3435000,-4284.599609375
4708.73,3292.92,16.6401,35.5382,688,688,3440000,-3864.2626953125
4605.19,4990.33,15.5004,35.1396,689,689,3445000,-3658.40478515625
3359.23,4467.17,15.1294,35.2383,690,690,3450000,-3758.771484375
5137.42,5053.58,17.1177,35.8865,691,691,3455000,-4800.64990234375
5227.38,4999.43,17.3444,36.5685,692,692,3460000,-5016.509765625
5099.51,5003.82,16.0404,36.0402,693,693,3465000,-4729.52587890625
5315.61,5220.04,18.0411,35.951,694,694,3470000,-4868.30419921875
5326.17,5156.88,18.1303,36.0639,695,695,3475000,-4536.38037109375
5186.53,5219.57,17.1055,35.3839,696,696,3480000,-4686.244140625
5407.84,5262.42,17.7129,34.573,697,697,3485000,-4126.53271484375
4255.54,4711.97,14.1613,35.1497,698,698,3490000,-4079.03857421875
5011.85,4510.74,15.3563,34.4457,699,699,3495000,-4266.392578125
4686.67,4370.66,14.9804,35.58,700,700,3500000,-4238.80712890625
4777.39,4987.5,14.4328,34.4699,701,701,3505000,-4138.96728515625
5150.8,4952.55,14.3062,34.661,702,702,3510000,-4169.5576171875
5272.82,5161.56,16.1025,35.2301,703,703,3515000,-4610.736328125
4755.15,4830.28,16.5081,35.0011,704,704,3520000,-4768.96533203125
5315.97,5186.03,15.9379,35.4482,705,705,3525000,-4906.6025390625
5232.32,4811.62,15.996,35.0294,706,706,3530000,-4891.2412109375
5170.66,4956.12,16.4119,35.52,707,707,3535000,-4628.0927734375
5296.47,5023.44,15.9936,35.2745,708,708,3540000,-4961.83984375
3910.7,5058.28,15.5235,35.3946,709,709,3545000,-4987.12451171875
5229.43,5087.26,14.9926,34.7256,710,710,3550000,-4090.53125
4108.65,4911.89,18.7063,35.5021,711,711,3555000,-4998.73193359375
5259.38,5054.44,16.2103,35.3505,712,712,3560000,-4890.91064453125
5348.4,5158.85,15.629,34.8868,713,713,3565000,-4625.77490234375
5026.39,4921.04,15.4826,35.3615,714,714,3570000,-4163.88037109375
5304.59,4793.56,15.5116,35.4376,715,715,3575000,-4340.36865234375
5374.22,5018.51,15.7971,35.0217,716,716,3580000,-4490.44140625
4300.54,4522.46,16.9842,35.4428,717,717,3585000,-4998.0625
2122.18,3910.32,16.9963,36.2489,718,718,3590000,-5298.13671875
4615.92,4827.13,16.0435,35.582,719,719,3595000,-4551.2392578125
5024.22,4820.03,17.8762,35.3978,720,720,3600000,-4555.32177734375
4855.57,4885.4,15.1248,35.003,721,721,3605000,-4371.0205078125
5033.89,4878.52,15.5134,35.4667,722,722,3610000,-4329.5185546875
4009.25,2977.11,14.5324,35.547,723,723,3615000,-4834.095703125
5050.48,4777.57,15.709,36.1458,724,724,3620000,-4304.93310546875
4982.44,3686.1,17.9726,36.2486,725,725,3625000,-5053.95654296875
5048.84,4732.88,15.9978,35.9606,726,726,3630000,-5207.58056640625
5204.52,4971.94,18.9625,37.5277,727,727,3635000,-5798.65234375
5256.48,5144.96,18.762,37.4125,728,728,3640000,-5743.25
5275.72,5154.36,19.6088,36.898,729,729,3645000,-5371.55322265625
5114.44,5194.36,18.5244,36.9007,730,730,3650000,-5404.4697265625
5268.12,5163.46,18.3359,36.9657,731,731,3655000,-5336.23681640625
5255.87,5165.27,18.4346,36.2798,732,732,3660000,-5329.32861328125
4938.63,5142.11,18.3033,36.3497,733,733,3665000,-5350.9755859375
5358.26,5201.97,19.9277,37.2462,734,734,3670000,-5531.86865234375
5343.92,5209.62,17.8405,35.662,735,735,3675000,-5129.38623046875
5301.7,5270.22,18.0679,35.4606,736,736,3680000,-4608.55029296875
5310.9,5220.47,18.545,36.7054,737,737,3685000,-5582.30908203125
4469.46,4921.47,21.2101,37.1089,738,738,3690000,-5723.55517578125
4921.09,5260.75,17.3766,36.0144,739,739,3695000,-5407.6650390625
3533.21,4789.17,16.9995,34.8602,740,740,3700000,-4049.2392578125
5450.03,5116.7,16.3864,35.6606,741,741,3705000,-4390.24169921875
5464.82,4995.41,18.4727,37.0255,742,742,3710000,-5054.66845703125
5496.15,5132.39,18.6119,36.296,743,743,3715000,-5167.61279296875
5439.12,5353.28,17.4725,35.369,744,744,3720000,-4725.83056640625
5505.56,5149.6,16.7184,34.9492,745,745,3725000,-4575.72509765625
5430.15,5314.13,16.8801,35.3823,746,746,3730000,-5113.60498046875
4475.28,5240.34,21.1227,35.159,747,747,3735000,-4540.25439453125
5260.86,5212.38,16.0704,35.0995,748,748,3740000,-4161.08203125
5151.41,5090.17,18.624,35.6611,749,749,3745000,-5153.47900390625
5246.18,5097.7,18.3098,34.4122,750,750,3750000,-4619.857421875
5013.86,4984.69,17.4956,35.1785,751,751,3755000,-4925.630859375
5264.19,4946.22,17.3132,34.2873,752,752,3760000,-5095.4990234375
5311.77,5025.47,15.4016,34.4767,753,753,3765000,-4521.77880859375
5059.45,4731.43,19.0249,35.0639,754,754,3770000,-5251.20361328125
2274.38,3748.91,30.0895,38.4337,755,755,3775000,-6352.50244140625
5305.88,4478.07,17.3446,35.7936,756,756,3780000,-4963.69482421875
5107.29,4516.04,14.914,35.9672,757,757,3785000,-4897.0458984375
5081.84,4995.53,18.407,35.5978,758,758,3790000,-4862.98828125
2298.98,4203.06,16.054,35.6328,759,759,3795000,-4892.30224609375
5125.34,4596.95,18.614,35.501,760,760,3800000,-4723.58837890625
5203.2,4900.82,16.114,35.6735,761,761,3805000,-4534.87109375
4985.54,4882.53,15.1887,37.4988,762,762,3810000,-5482.31494140625
5064.75,4655.92,17.2027,36.7433,763,763,3815000,-5424.853515625
4789.36,4608.39,16.7798,38.5284,764,764,3820000,-6022.40673828125
