Itration,Real Sto Return,Reward Loss,Real Det Return,Running Env Steps,Running Update Time,Running Reverse KL,Running Forward KL
1142,4971.02,-7655.638671875,4990.34,5710000,1142,16.6485,35.0678
1143,5063.25,-7572.55810546875,5156.49,5715000,1143,16.4916,35.4217
1144,4989.94,-7581.68115234375,5113.19,5720000,1144,16.2448,35.6013
1145,4988.78,-7585.990234375,5110.52,5725000,1145,16.4995,35.6222
1146,4954.5,-7801.4794921875,5068.53,5730000,1146,16.2946,35.6296
1147,4955.9,-8003.462890625,5046.89,5735000,1147,16.643,36.0302
1148,4921.79,-8297.1953125,4894.04,5740000,1148,17.1215,36.3994
1149,4998.24,-7661.93310546875,5076.99,5745000,1149,16.652,35.9838
1150,4938.93,-8174.17431640625,5033.98,5750000,1150,17.1396,36.3548
1151,4964.0,-7728.98486328125,5061.71,5755000,1151,16.7614,36.0868
1152,4965.79,-7943.59765625,5109.4,5760000,1152,16.8566,36.2795
1153,4785.67,-7881.61083984375,5039.26,5765000,1153,17.4014,36.6265
1154,4975.48,-7604.2919921875,5081.75,5770000,1154,16.2712,35.6158
1155,4944.68,-7564.96533203125,5062.54,5775000,1155,16.1802,35.6464
1156,4817.12,-7835.17822265625,5028.31,5780000,1156,16.0866,35.6859
1157,4806.89,-8819.3974609375,4887.12,5785000,1157,15.9225,36.428
1158,4758.65,-8385.53515625,4760.04,5790000,1158,16.3903,35.9292
1159,4783.65,-8111.67822265625,4885.99,5795000,1159,16.6,37.0053
1160,4860.45,-8076.85546875,4992.73,5800000,1160,16.5361,36.9139
1161,4833.66,-9247.603515625,4896.14,5805000,1161,14.8786,37.5366
1162,4903.13,-8218.11328125,4923.67,5810000,1162,16.118,36.0185
1163,4804.1,-8143.873046875,5003.49,5815000,1163,15.864,35.4738
1164,4824.89,-8314.7099609375,4811.65,5820000,1164,16.0204,36.2236
1165,4691.0,-8437.8828125,4899.37,5825000,1165,16.7481,36.2056
1166,4914.54,-8783.265625,3873.63,5830000,1166,15.4173,36.3781
1167,4954.41,-8490.7041015625,4978.78,5835000,1167,15.5219,35.7001
1168,4967.48,-8932.498046875,5054.91,5840000,1168,14.1132,35.6703
1169,4941.74,-8156.79931640625,5067.19,5845000,1169,14.9822,35.6671
1170,4826.26,-9124.7001953125,4964.51,5850000,1170,15.3162,36.8921
1171,4828.43,-8037.515625,5067.41,5855000,1171,15.9216,35.9809
1172,4929.36,-8562.1142578125,5053.94,5860000,1172,15.9118,36.3601
1173,4943.52,-8659.2255859375,5009.03,5865000,1173,15.8308,36.8045
1174,4934.57,-8895.9970703125,5042.22,5870000,1174,16.4577,37.0056
1175,4971.42,-9017.345703125,5095.92,5875000,1175,16.4503,36.2633
1176,4995.97,-8774.5732421875,5098.88,5880000,1176,15.979,36.3109
1177,4967.72,-8676.744140625,5111.71,5885000,1177,15.7283,35.2806
1178,4999.99,-8586.2822265625,5215.58,5890000,1178,14.515,35.0007
1179,5028.44,-8015.28564453125,5177.89,5895000,1179,15.21,34.6174
1180,5006.59,-8611.4423828125,5149.55,5900000,1180,14.3819,34.8099
1181,5004.84,-8382.40625,5147.63,5905000,1181,14.1518,34.7421
1182,4786.84,-8742.0791015625,5140.89,5910000,1182,13.8172,34.7563
1183,4963.13,-8908.77734375,5075.11,5915000,1183,14.2539,34.9351
1184,5014.56,-8169.16748046875,5120.91,5920000,1184,15.1714,35.0651
1185,4811.02,-8182.3349609375,5069.85,5925000,1185,14.7437,34.8994
1186,4804.77,-7934.30029296875,5104.14,5930000,1186,15.6724,34.8929
1187,4646.45,-7841.1708984375,5123.59,5935000,1187,15.3199,34.9358
1188,5044.21,-8917.32421875,5147.51,5940000,1188,13.8843,34.941
1189,5063.77,-7757.7333984375,5156.41,5945000,1189,15.4822,34.4544
1190,5038.12,-8251.4931640625,5161.71,5950000,1190,14.8287,34.9122
1191,4997.92,-7831.82421875,5145.61,5955000,1191,15.3348,34.5403
1192,5025.11,-8275.181640625,5157.75,5960000,1192,15.9658,34.7732
1193,5009.79,-8056.2705078125,5135.69,5965000,1193,15.7506,34.7087
1194,5026.94,-8692.3828125,5153.69,5970000,1194,14.7654,35.1099
1195,5041.34,-8167.6005859375,5190.89,5975000,1195,15.4952,34.4279
1196,4844.78,-8600.7509765625,5196.27,5980000,1196,13.7305,34.1519
1197,4857.94,-7920.51123046875,5230.81,5985000,1197,15.1626,34.0199
1198,4832.76,-8274.6484375,5173.72,5990000,1198,14.2967,34.5668
1199,4473.23,-8274.62890625,5214.18,5995000,1199,14.5148,34.6379
1200,5000.23,-7502.21240234375,5101.48,6000000,1200,14.5947,33.8729
1201,4593.08,-7932.50927734375,5201.56,6005000,1201,14.7074,34.1619
1202,4389.3,-7791.05859375,5143.78,6010000,1202,14.0204,33.8585
1203,4258.86,-7964.64990234375,5121.09,6015000,1203,14.189,34.0548
1204,4647.71,-8329.5693359375,3165.4,6020000,1204,15.3003,35.1426
1205,4339.08,-7849.01708984375,5135.11,6025000,1205,14.2094,34.5088
1206,4376.62,-8940.712890625,5110.64,6030000,1206,14.187,35.6009
1207,4943.42,-7810.80908203125,5216.79,6035000,1207,14.2533,34.5692
1208,5044.22,-8924.818359375,5209.85,6040000,1208,13.6838,35.0453
1209,4704.57,-8197.0537109375,5156.93,6045000,1209,13.7805,34.2174
1210,4517.64,-8258.7353515625,5261.89,6050000,1210,14.138,34.8995
1211,5028.31,-7257.181640625,5217.26,6055000,1211,13.7398,34.124
1212,5054.51,-8216.955078125,5251.36,6060000,1212,13.7413,34.5841
1213,4985.94,-8443.3505859375,5223.58,6065000,1213,13.9178,35.3554
1214,4825.93,-8139.75439453125,5167.43,6070000,1214,15.1748,34.9586
1215,5050.07,-8175.529296875,5213.85,6075000,1215,15.7833,34.7096
1216,5003.0,-8212.0849609375,5165.31,6080000,1216,15.5431,35.086
1217,4881.6,-8157.82666015625,5227.04,6085000,1217,15.8774,34.8339
1218,5024.83,-8268.89453125,5239.26,6090000,1218,15.3525,34.7783
1219,5042.61,-8027.7099609375,5121.44,6095000,1219,15.3875,34.9393
1220,4550.21,-7961.0166015625,5061.71,6100000,1220,15.3316,34.5864
1221,4987.56,-7692.06640625,5066.81,6105000,1221,15.0922,34.4405
1222,5033.0,-8878.48046875,5247.15,6110000,1222,14.7576,35.159
1223,4941.01,-7778.5888671875,5215.78,6115000,1223,15.7984,34.6014
1224,4936.81,-7932.939453125,5068.3,6120000,1224,13.9228,33.8866
1225,4829.85,-7576.1240234375,4917.4,6125000,1225,15.2404,33.7872
1226,4907.39,-7659.56982421875,4891.76,6130000,1226,15.2888,34.3923
1227,4999.06,-7648.72412109375,5095.96,6135000,1227,15.3097,34.1615
1228,4698.68,-7673.87890625,4948.15,6140000,1228,14.3776,34.3683
1229,5004.48,-7473.7158203125,5099.31,6145000,1229,15.3986,34.9683
1230,4985.33,-8059.46630859375,5068.32,6150000,1230,14.6435,34.7059
1231,5032.02,-7885.48876953125,5022.28,6155000,1231,15.714,34.6971
1232,4847.49,-7927.96875,5028.51,6160000,1232,15.7611,34.4964
1233,4976.59,-7980.32666015625,5081.38,6165000,1233,15.6029,34.6858
1234,4994.79,-7884.70556640625,5058.08,6170000,1234,15.8259,34.7136
1235,4810.56,-7978.9267578125,4965.89,6175000,1235,14.8116,34.5907
1236,5038.3,-8106.60546875,5142.35,6180000,1236,16.7167,35.3414
1237,4927.5,-7989.74169921875,5174.45,6185000,1237,16.2024,34.9159
1238,4944.25,-7923.70263671875,5054.67,6190000,1238,15.8414,34.9198
1239,4830.59,-7942.97607421875,5197.1,6195000,1239,16.134,34.9729
1240,5087.53,-8292.900390625,5219.11,6200000,1240,15.419,34.881
1241,4401.77,-8683.2412109375,5153.64,6205000,1241,14.8513,35.1593
1242,4435.35,-9117.201171875,5149.75,6210000,1242,14.3326,35.1531
1243,4350.34,-9255.8076171875,3224.03,6215000,1243,27.0788,36.2371
1244,5097.29,-8247.16015625,5268.5,6220000,1244,15.2724,34.6641
1245,4053.01,-9198.2646484375,4706.71,6225000,1245,15.0625,35.446
1246,5084.4,-8489.1044921875,5290.53,6230000,1246,15.8564,34.7144
1247,5097.34,-8390.626953125,5199.25,6235000,1247,14.8023,34.6358
1248,5055.77,-8943.0703125,5209.98,6240000,1248,14.8718,35.2571
1249,5055.03,-9073.943359375,5195.63,6245000,1249,15.0782,35.4922
1250,4998.43,-8516.1220703125,5073.82,6250000,1250,15.4015,35.2833
1251,4811.79,-8727.34375,5276.59,6255000,1251,15.1635,35.3088
1252,4960.36,-8539.2216796875,5233.61,6260000,1252,15.3378,34.9375
1253,5028.37,-9111.4765625,5174.05,6265000,1253,15.9594,35.8209
1254,5023.03,-8920.9765625,5241.63,6270000,1254,16.0459,35.2051
1255,5034.8,-8899.3935546875,5239.22,6275000,1255,16.0304,35.1676
1256,5008.15,-9198.33984375,5195.79,6280000,1256,15.8294,35.9511
1257,5042.89,-9305.033203125,5137.12,6285000,1257,16.3447,36.3569
1258,4917.19,-9604.376953125,5139.04,6290000,1258,15.4792,36.0455
1259,5019.41,-9390.3076171875,5174.0,6295000,1259,16.1087,36.0738
1260,5031.73,-9349.369140625,5191.45,6300000,1260,15.8965,35.839
1261,5058.1,-9419.201171875,5189.52,6305000,1261,16.561,35.8883
1262,5082.26,-9179.396484375,5266.37,6310000,1262,15.9886,35.617
1263,4838.83,-9680.013671875,5202.91,6315000,1263,17.1684,36.0682
1264,5050.42,-9471.3427734375,5208.82,6320000,1264,16.8742,35.6696
1265,5082.92,-9536.197265625,5255.84,6325000,1265,17.0943,36.1674
1266,5086.31,-9268.57421875,5254.71,6330000,1266,16.9281,36.4076
1267,5075.95,-9209.1220703125,5229.16,6335000,1267,17.1162,36.0215
1268,4820.53,-9606.662109375,5195.34,6340000,1268,17.7403,36.7968
1269,5019.32,-9170.6337890625,5159.74,6345000,1269,17.2366,36.0398
1270,5046.5,-9258.60546875,5236.21,6350000,1270,17.2311,35.886
1271,4851.71,-9078.2275390625,3912.88,6355000,1271,16.296,35.3387
1272,5038.76,-9073.2060546875,5143.23,6360000,1272,16.7004,35.5894
1273,5066.68,-8716.7666015625,5168.5,6365000,1273,16.3255,35.0885
1274,5073.65,-8841.349609375,5116.7,6370000,1274,16.9575,35.4261
1275,5003.09,-8963.931640625,5126.64,6375000,1275,16.9772,35.5615
1276,5045.98,-9028.7783203125,5208.7,6380000,1276,17.2496,35.9926
1277,5050.64,-8795.59375,5149.23,6385000,1277,17.1677,35.6879
1278,4969.7,-9125.4521484375,5096.11,6390000,1278,16.7677,35.6817
1279,4990.7,-8990.44140625,5159.28,6395000,1279,16.9978,36.08
1280,5004.54,-8844.5380859375,5164.66,6400000,1280,16.4407,36.1019
1281,5011.22,-8855.51953125,5157.13,6405000,1281,16.976,35.1312
1282,5015.78,-9034.3193359375,5167.69,6410000,1282,17.0002,35.4633
1283,5076.69,-9196.8662109375,5243.33,6415000,1283,16.538,35.755
1284,4947.2,-9550.1171875,5143.98,6420000,1284,16.4039,36.1739
1285,5067.56,-9062.50390625,5205.7,6425000,1285,16.3213,35.4933
1286,4993.31,-9381.1474609375,5186.94,6430000,1286,15.9906,35.3799
1287,5072.92,-9524.7294921875,5219.45,6435000,1287,16.5022,35.6209
1288,5080.63,-9324.38671875,5186.87,6440000,1288,17.5979,36.1768
1289,5081.33,-9511.138671875,5200.65,6445000,1289,17.1605,35.6971
1290,5080.34,-9579.10546875,5232.03,6450000,1290,15.9862,35.4223
1291,5057.13,-9425.1201171875,5076.06,6455000,1291,16.9154,36.0174
1292,5054.69,-9219.9765625,5198.44,6460000,1292,17.2232,35.9861
1293,5067.17,-9455.9453125,5198.11,6465000,1293,16.9202,35.8438
1294,5074.57,-9327.3935546875,5203.91,6470000,1294,16.8314,35.1307
1295,4997.97,-9618.935546875,5179.66,6475000,1295,15.847,35.3941
1296,5071.5,-9491.982421875,5172.54,6480000,1296,16.3372,35.2972
1297,5086.42,-8671.8583984375,5234.35,6485000,1297,16.3365,35.0855
1298,5049.26,-9441.287109375,5192.94,6490000,1298,16.3062,35.4618
1299,5098.36,-9621.66796875,5170.0,6495000,1299,16.6037,35.2921
1300,5068.27,-9344.2177734375,5157.7,6500000,1300,16.7817,35.7015
1301,5037.57,-9679.34765625,5122.11,6505000,1301,16.8064,36.0966
1302,5034.91,-9441.2802734375,5155.2,6510000,1302,17.0926,35.6451
1303,5061.86,-9552.7734375,5187.02,6515000,1303,17.1847,36.6827
1304,5068.92,-9486.9814453125,5173.17,6520000,1304,16.344,35.5229
1305,5100.55,-9332.091796875,5171.62,6525000,1305,16.8297,35.628
1306,5054.32,-9697.3115234375,5122.04,6530000,1306,16.2171,35.6296
1307,5064.46,-9593.458984375,5146.93,6535000,1307,16.0465,35.3666
1308,4813.76,-9437.927734375,5107.07,6540000,1308,16.5462,35.694
1309,5085.1,-9144.8154296875,5224.61,6545000,1309,16.3016,34.9127
1310,5050.05,-9283.291015625,5139.59,6550000,1310,16.4371,35.0291
1311,4978.52,-9111.880859375,5171.16,6555000,1311,15.9046,34.9753
1312,5058.41,-9240.662109375,5186.7,6560000,1312,16.6632,35.4202
1313,5013.24,-9060.96875,5161.96,6565000,1313,16.3766,35.0571
1314,5063.01,-8874.33984375,5205.84,6570000,1314,16.5327,35.6987
1315,5064.63,-9189.0205078125,5175.76,6575000,1315,16.3529,35.8307
1316,5033.95,-9141.3984375,5155.56,6580000,1316,16.3841,35.4468
1317,5064.36,-9072.12109375,5185.71,6585000,1317,16.072,35.2218
1318,5028.52,-9234.5390625,5150.51,6590000,1318,16.8414,35.5548
1319,4968.88,-9386.6875,5123.88,6595000,1319,16.2263,35.3455
1320,5005.72,-9143.4013671875,5187.45,6600000,1320,16.2309,35.5139
1321,5109.07,-9249.3466796875,5200.68,6605000,1321,16.2545,35.4424
1322,5096.21,-9024.8720703125,5194.2,6610000,1322,16.0968,34.7292
1323,5063.6,-9131.103515625,5160.82,6615000,1323,16.6799,35.4201
1324,5104.02,-9424.158203125,5176.34,6620000,1324,16.6862,35.5446
1325,5055.46,-9320.505859375,5159.81,6625000,1325,16.8491,35.5386
1326,5085.82,-9206.0888671875,5187.97,6630000,1326,16.6333,35.4632
1327,5041.54,-9525.73046875,5114.37,6635000,1327,17.1051,35.2244
1328,4956.98,-9388.255859375,5083.19,6640000,1328,16.928,35.767
1329,4850.18,-9280.0908203125,5202.34,6645000,1329,17.6084,35.1013
1330,5081.43,-9050.939453125,5159.02,6650000,1330,16.3022,35.0183
1331,5087.29,-8992.248046875,5189.71,6655000,1331,16.2516,35.3955
1332,5109.62,-9091.1923828125,5219.22,6660000,1332,16.2086,34.7943
1333,5073.41,-9048.013671875,5173.49,6665000,1333,16.0962,35.1379
1334,4907.58,-9063.9375,5217.01,6670000,1334,16.4381,35.4332
1335,5108.86,-9085.7958984375,5240.71,6675000,1335,16.9536,35.4262
1336,5049.44,-9270.513671875,5191.33,6680000,1336,16.7018,35.5865
1337,5038.57,-9158.4423828125,5238.17,6685000,1337,16.1904,35.1412
1338,4959.84,-9319.33984375,5179.98,6690000,1338,16.7138,35.5832
1339,5091.28,-9039.16015625,5241.46,6695000,1339,16.2554,35.3875
1340,4475.8,-10716.6748046875,3229.95,6700000,1340,24.5772,36.5021
1341,5086.29,-9369.9765625,5201.61,6705000,1341,17.0291,35.6793
1342,4262.08,-11071.92578125,3313.45,6710000,1342,25.461,37.0628
1343,5069.08,-8765.9326171875,5204.22,6715000,1343,16.1983,34.8662
1344,5081.69,-9290.27734375,5192.04,6720000,1344,17.0671,35.0978
1345,5024.21,-9772.2822265625,5120.16,6725000,1345,18.3939,36.1463
1346,4647.29,-9833.5458984375,5121.68,6730000,1346,19.2123,36.1171
1347,5054.78,-9313.142578125,5117.88,6735000,1347,16.5829,35.2036
1348,5050.45,-9343.279296875,5127.55,6740000,1348,16.9085,35.5811
1349,5096.72,-9366.279296875,5157.52,6745000,1349,17.2672,36.1671
1350,4882.04,-9521.8544921875,5190.03,6750000,1350,17.1059,36.163
1351,4908.11,-9055.9501953125,5179.39,6755000,1351,16.7087,35.2021
1352,5086.5,-9155.513671875,5156.92,6760000,1352,16.6682,35.6604
1353,5077.55,-9523.53515625,5158.85,6765000,1353,16.3115,36.0555
1354,5102.93,-9118.9921875,5208.42,6770000,1354,16.5405,35.282
1355,5130.5,-9775.98046875,5233.16,6775000,1355,20.3884,35.7089
1356,5123.08,-9280.5263671875,5224.63,6780000,1356,17.6357,35.4962
1357,5031.04,-9435.9296875,5246.5,6785000,1357,16.8894,35.5734
1358,4886.62,-9356.8671875,5217.2,6790000,1358,16.2267,35.7306
1359,5094.96,-9237.4404296875,5194.74,6795000,1359,16.6205,35.5975
1360,4683.85,-9269.8701171875,5233.92,6800000,1360,17.2624,34.7519
1361,4891.25,-9465.1279296875,5204.95,6805000,1361,17.6736,35.0398
1362,4755.62,-9137.341796875,5245.03,6810000,1362,17.0157,35.5959
1363,4902.96,-8969.5869140625,5268.35,6815000,1363,16.4233,35.2359
1364,4975.32,-9722.40234375,5245.38,6820000,1364,17.8867,35.993
1365,4893.88,-9619.1298828125,5239.68,6825000,1365,16.8142,35.7651
1366,5105.46,-9490.787109375,5245.64,6830000,1366,16.8959,35.7061
1367,5111.79,-9295.623046875,5217.13,6835000,1367,16.4234,36.3627
1368,4914.16,-9864.6337890625,5244.19,6840000,1368,18.2786,35.9272
1369,4513.69,-9211.8857421875,5256.3,6845000,1369,16.7491,35.6857
1370,4570.13,-8953.7255859375,5218.04,6850000,1370,16.3254,35.2672
1371,4894.03,-9720.306640625,5210.39,6855000,1371,17.8301,36.1796
1372,5134.71,-9485.28515625,5258.93,6860000,1372,16.6226,35.8121
1373,5115.86,-9335.1337890625,5216.48,6865000,1373,16.272,35.5229
1374,4948.71,-8886.88671875,5249.95,6870000,1374,15.7277,34.7905
1375,5106.21,-9217.2646484375,5169.27,6875000,1375,16.4397,35.3647
1376,5089.64,-9375.283203125,5186.28,6880000,1376,16.847,36.3444
1377,4965.45,-9102.8515625,5182.57,6885000,1377,17.0393,36.2859
1378,5052.43,-9482.3427734375,5128.85,6890000,1378,17.0634,36.3291
1379,5085.62,-9569.974609375,5171.35,6895000,1379,16.3002,35.6847
1380,5062.6,-9187.033203125,5155.99,6900000,1380,16.1347,35.5217
1381,5046.06,-9141.873046875,5167.38,6905000,1381,15.8432,35.348
1382,5084.17,-9460.791015625,5177.85,6910000,1382,16.3173,35.9171
1383,5121.75,-9578.6337890625,5224.77,6915000,1383,17.3989,36.1171
1384,5101.65,-9200.9482421875,5239.55,6920000,1384,15.992,35.6501
1385,5083.59,-9374.3330078125,5172.22,6925000,1385,15.8083,35.596
1386,5085.42,-9363.9306640625,5175.77,6930000,1386,16.3302,35.9905
1387,5141.75,-8849.294921875,5255.3,6935000,1387,16.0307,35.1468
1388,5087.57,-9279.6572265625,5213.46,6940000,1388,15.9989,35.7912
1389,5109.04,-9239.7587890625,5206.78,6945000,1389,16.129,35.9023
1390,5101.02,-9250.64453125,5231.08,6950000,1390,16.0286,35.7592
1391,5074.62,-9211.6435546875,5189.23,6955000,1391,15.7815,35.2289
1392,5137.34,-9053.021484375,5226.0,6960000,1392,16.0903,35.6737
1393,5158.71,-8956.8681640625,5252.8,6965000,1393,15.7803,35.0852
1394,5119.9,-9289.1044921875,5233.8,6970000,1394,16.253,35.773
1395,5103.53,-8661.568359375,5272.18,6975000,1395,15.5098,35.1323
1396,4934.91,-9085.681640625,5254.56,6980000,1396,15.3206,34.9248
1397,5097.2,-9017.349609375,5219.12,6985000,1397,15.336,35.7475
1398,5139.06,-8897.35546875,5257.44,6990000,1398,15.5887,35.2189
1399,5134.76,-9229.197265625,5233.3,6995000,1399,15.4755,35.5426
1400,5157.93,-9280.8583984375,5253.69,7000000,1400,15.8614,34.8241
1401,5138.55,-9263.1630859375,5249.37,7005000,1401,15.9555,35.4591
1402,5133.45,-8979.662109375,5247.55,7010000,1402,15.1644,34.5361
1403,5166.63,-9260.2119140625,5253.65,7015000,1403,15.5969,35.1394
1404,5119.62,-9263.3408203125,5258.65,7020000,1404,15.822,35.364
1405,5056.59,-9491.5009765625,5156.99,7025000,1405,15.4084,35.451
1406,5052.58,-9424.361328125,5163.59,7030000,1406,15.4685,35.238
1407,5075.92,-9624.89453125,5154.35,7035000,1407,15.1904,35.2691
1408,5078.09,-9159.5283203125,5149.97,7040000,1408,15.1755,35.4256
1409,5134.28,-9279.69140625,5252.94,7045000,1409,15.7357,35.608
1410,5157.28,-9146.1220703125,5237.04,7050000,1410,15.086,34.7003
1411,5128.55,-9025.3935546875,5200.3,7055000,1411,15.0728,35.5461
1412,4737.95,-9047.0068359375,5243.08,7060000,1412,14.6816,34.9121
1413,5054.92,-9110.302734375,5148.11,7065000,1413,15.6581,35.4559
1414,5128.67,-9660.1201171875,5276.42,7070000,1414,15.9106,35.7791
1415,5127.53,-9385.0126953125,5219.0,7075000,1415,16.0822,35.3166
1416,5164.57,-9507.763671875,5285.8,7080000,1416,16.4207,35.9145
1417,5155.74,-9806.9970703125,5253.12,7085000,1417,16.0492,35.6532
1418,5148.97,-9801.103515625,5273.52,7090000,1418,16.065,35.5041
1419,5158.58,-10006.01953125,5263.4,7095000,1419,16.2037,35.5178
1420,5167.9,-9943.5908203125,5247.25,7100000,1420,16.55,35.7193
1421,5089.0,-9809.7314453125,5175.58,7105000,1421,15.7155,35.3615
1422,5173.1,-10370.6220703125,5326.57,7110000,1422,16.5086,35.7117
1423,4773.5,-10351.1240234375,5265.28,7115000,1423,17.0145,36.1831
1424,5110.85,-10151.98828125,5247.77,7120000,1424,16.1842,35.6291
1425,5131.83,-10000.7041015625,5247.88,7125000,1425,16.6552,36.0216
1426,4603.86,-10509.5390625,5222.03,7130000,1426,17.1033,36.2959
1427,5100.37,-10051.8837890625,5256.21,7135000,1427,16.5156,36.1932
1428,4897.49,-9610.634765625,5217.6,7140000,1428,16.5896,36.2656
1429,4222.44,-9926.0654296875,5289.49,7145000,1429,16.233,35.7713
1430,5096.34,-10254.322265625,5234.23,7150000,1430,16.7428,36.0767
1431,5100.94,-10168.21484375,5223.34,7155000,1431,16.2346,36.1418
1432,5024.89,-10387.650390625,5159.19,7160000,1432,16.6471,36.7431
1433,4382.1,-10278.796875,5295.44,7165000,1433,16.7603,36.4874
1434,4589.2,-10385.517578125,5155.3,7170000,1434,16.9407,36.8665
1435,4973.25,-9542.6787109375,5299.04,7175000,1435,15.9706,35.9876
1436,5018.44,-10205.31640625,5175.63,7180000,1436,16.0355,36.3126
1437,4828.85,-9920.6806640625,5220.04,7185000,1437,15.9651,35.8833
1438,4932.6,-10590.3720703125,5228.27,7190000,1438,16.9957,37.3722
1439,5039.34,-10052.23046875,5166.95,7195000,1439,16.7726,36.9114
1440,5018.81,-10038.53125,5078.2,7200000,1440,15.7232,35.7991
1441,4793.04,-10192.5810546875,5059.53,7205000,1441,15.823,36.7502
1442,4892.08,-10427.2138671875,5124.94,7210000,1442,16.847,36.5806
1443,4853.93,-10253.6357421875,5141.9,7215000,1443,16.8272,36.1581
1444,4462.7,-9911.99609375,5098.95,7220000,1444,16.0136,35.8762
1445,5000.72,-10294.2294921875,5130.09,7225000,1445,16.5919,36.8883
1446,5021.77,-10491.09765625,5138.23,7230000,1446,16.5385,36.4912
1447,4795.67,-10476.7568359375,5103.11,7235000,1447,16.1438,37.2886
1448,4843.23,-10660.3115234375,5147.15,7240000,1448,17.6997,36.6156
1449,5040.18,-10786.0810546875,5172.43,7245000,1449,16.4959,36.6603
1450,4998.17,-10818.4453125,5101.21,7250000,1450,16.7259,37.1035
1451,4986.44,-11381.765625,5084.56,7255000,1451,17.7308,37.4157
1452,5079.0,-10563.521484375,5195.65,7260000,1452,17.2393,36.4828
1453,5035.19,-11073.7685546875,5108.91,7265000,1453,16.5722,37.0971
1454,4736.82,-10687.080078125,5199.32,7270000,1454,16.3806,36.066
1455,5119.78,-10220.716796875,5321.0,7275000,1455,16.1001,36.0159
1456,5052.02,-10299.568359375,5179.7,7280000,1456,15.8055,36.4753
1457,4871.62,-10671.4072265625,5206.37,7285000,1457,15.7948,36.3024
1458,4820.32,-10483.5966796875,5212.35,7290000,1458,15.8404,36.2418
1459,4808.37,-11105.7548828125,5158.19,7295000,1459,15.6707,37.167
1460,5025.77,-10807.62109375,5145.49,7300000,1460,17.3909,36.782
1461,4619.81,-11347.7724609375,5202.9,7305000,1461,16.9796,36.3582
1462,4998.76,-10374.4169921875,5161.18,7310000,1462,15.7642,35.9436
1463,4392.56,-11098.619140625,5143.83,7315000,1463,16.2838,36.2743
1464,4779.9,-11161.44921875,5034.51,7320000,1464,16.7246,37.4006
1465,4447.92,-11054.6259765625,5241.66,7325000,1465,16.066,36.609
1466,4972.01,-10854.9326171875,5149.54,7330000,1466,16.2503,36.5475
1467,4983.9,-10500.1396484375,5080.0,7335000,1467,15.7407,36.6801
1468,4971.79,-10959.73046875,5152.24,7340000,1468,16.0804,36.1068
1469,4884.78,-10303.3564453125,5195.85,7345000,1469,15.5794,35.4333
1470,5067.35,-10703.548828125,5180.83,7350000,1470,15.905,36.447
1471,5013.97,-10704.015625,5228.16,7355000,1471,16.438,35.9284
1472,5100.34,-9753.29296875,5241.21,7360000,1472,15.0811,35.8047
1473,5034.04,-10266.3466796875,5196.61,7365000,1473,15.6214,36.2806
1474,5088.42,-10017.908203125,5209.06,7370000,1474,15.5431,35.4776
1475,5010.34,-9810.1865234375,5129.21,7375000,1475,15.4856,35.9591
1476,5055.87,-9905.435546875,5225.57,7380000,1476,15.5971,35.5762
1477,4793.55,-10518.0126953125,5088.07,7385000,1477,16.3853,36.558
1478,4783.9,-9865.373046875,5114.83,7390000,1478,15.1135,35.9158
1479,5031.0,-10468.6904296875,5140.75,7395000,1479,16.0058,36.4003
1480,5049.92,-10287.1796875,5175.26,7400000,1480,15.6217,36.3922
1481,5031.95,-10494.3505859375,5166.33,7405000,1481,16.4701,36.5647
1482,4742.66,-10581.3525390625,5112.24,7410000,1482,15.93,37.1281
1483,5010.2,-10560.3984375,5134.47,7415000,1483,16.2093,36.21
1484,4799.11,-10273.748046875,5156.54,7420000,1484,14.8647,36.0664
1485,4811.94,-10286.1875,5193.45,7425000,1485,15.7748,36.202
1486,5022.78,-10130.6845703125,4020.24,7430000,1486,16.0931,35.9358
1487,4873.47,-9810.7275390625,5204.35,7435000,1487,14.4332,35.0698
1488,4948.24,-10372.0166015625,5100.86,7440000,1488,15.7839,35.7352
1489,5027.74,-10055.2978515625,5192.73,7445000,1489,15.7285,36.271
1490,5018.86,-10224.6611328125,4817.42,7450000,1490,15.3128,36.1176
1491,4853.12,-10441.95703125,4604.38,7455000,1491,15.5101,35.7446
1492,5022.66,-10994.5771484375,5224.83,7460000,1492,15.9191,36.2775
1493,4811.85,-10689.5908203125,5220.69,7465000,1493,15.0698,36.2948
1494,4941.48,-10671.609375,5188.08,7470000,1494,15.2683,36.4051
1495,4832.07,-10594.916015625,5209.44,7475000,1495,15.2049,36.1058
1496,4917.34,-10558.1298828125,5199.83,7480000,1496,15.1292,35.4371
1497,4966.39,-10469.873046875,5233.58,7485000,1497,15.4668,35.7387
1498,5021.13,-10803.4443359375,5230.26,7490000,1498,15.5839,36.0085
1499,5050.9,-10755.2646484375,5198.13,7495000,1499,15.3301,36.2834
