Running Forward KL,Running Env Steps,Itration,Real Det Return,Reward Loss,Real Sto Return,Running Update Time,Running Reverse KL
44.1653,1920000,384,4162.56,-5853.0185546875,4011.94,384,18.4636
44.2517,1925000,385,4162.51,-5981.66259765625,3957.85,385,18.3305
44.1184,1930000,386,4085.49,-6089.17138671875,4006.4,386,18.9182
44.3092,1935000,387,4257.44,-6100.2373046875,4020.82,387,18.6024
43.9547,1940000,388,4053.91,-6168.57177734375,4180.47,388,18.7737
44.1611,1945000,389,4229.42,-6261.51611328125,4188.63,389,19.4035
44.411,1950000,390,3968.38,-6080.27490234375,3864.74,390,21.3911
44.3698,1955000,391,4146.35,-6253.66015625,4115.12,391,18.7444
43.8146,1960000,392,4167.12,-6260.42724609375,4094.2,392,18.2564
43.5467,1965000,393,4205.57,-6138.72705078125,4147.03,393,17.6906
43.8623,1970000,394,3639.03,-6215.0830078125,4007.28,394,20.6559
43.5733,1975000,395,4220.03,-6340.9052734375,4027.49,395,17.7685
44.1022,1980000,396,3026.2,-6349.06982421875,4001.57,396,18.7272
43.7161,1985000,397,4276.03,-6424.525390625,4225.16,397,18.1131
44.1695,1990000,398,4174.51,-6507.68115234375,3986.8,398,19.1871
43.7118,1995000,399,4185.63,-6314.58349609375,4212.64,399,18.9599
43.9969,2000000,400,4264.79,-6641.39208984375,4255.68,400,18.7503
43.8063,2005000,401,4094.05,-6506.09326171875,4048.55,401,17.9745
43.8841,2010000,402,4256.82,-6770.93798828125,4175.54,402,18.3778
43.6989,2015000,403,4249.21,-6528.34033203125,4212.67,403,18.7923
43.6759,2020000,404,4227.91,-6716.8271484375,4235.14,404,18.3728
43.9779,2025000,405,4160.38,-6548.63720703125,4064.13,405,18.5436
44.0247,2030000,406,4271.07,-6433.4677734375,4217.66,406,18.1807
44.0133,2035000,407,4290.14,-6582.48193359375,4110.61,407,18.2665
44.6929,2040000,408,4269.52,-6745.10595703125,4240.0,408,19.2999
43.723,2045000,409,4254.88,-6715.77734375,4202.66,409,17.3564
44.1748,2050000,410,4270.15,-6711.71826171875,4201.73,410,18.267
44.0149,2055000,411,4228.53,-6658.5078125,3980.54,411,18.4976
43.7688,2060000,412,4160.32,-6766.9208984375,4176.76,412,18.0577
44.0769,2065000,413,4178.3,-6853.9951171875,3973.03,413,18.1468
44.1368,2070000,414,4078.72,-6851.83837890625,4218.08,414,18.5477
43.8352,2075000,415,4178.19,-6732.52685546875,4049.93,415,18.6328
44.1048,2080000,416,4196.08,-6840.75048828125,3952.54,416,28.6584
43.8249,2085000,417,3833.02,-6994.99560546875,4185.99,417,18.381
43.989,2090000,418,4083.57,-6935.734375,4163.74,418,18.5193
43.8553,2095000,419,4213.2,-6860.53662109375,4132.66,419,17.9812
43.9923,2100000,420,4198.45,-6970.998046875,4132.65,420,18.0492
43.4785,2105000,421,4240.91,-6958.33251953125,4045.02,421,19.0631
44.0192,2110000,422,4164.2,-7085.1123046875,4212.62,422,19.7359
44.095,2115000,423,4158.1,-7030.080078125,4176.57,423,18.7057
43.5153,2120000,424,4245.65,-7030.69873046875,4166.95,424,18.65
43.679,2125000,425,4151.67,-7028.96435546875,4133.74,425,17.4943
43.4391,2130000,426,4148.7,-7152.36669921875,4168.62,426,17.6074
44.0017,2135000,427,4232.25,-7133.30517578125,4218.78,427,19.7898
43.4434,2140000,428,4257.47,-7119.86328125,4068.61,428,18.1856
43.8361,2145000,429,4185.74,-7197.47216796875,4139.5,429,18.3938
43.9545,2150000,430,4265.71,-7424.34765625,4230.04,430,18.1283
43.5963,2155000,431,4062.89,-7306.28759765625,4085.26,431,18.0101
43.6018,2160000,432,4276.03,-7357.5576171875,4202.72,432,17.9596
43.8875,2165000,433,4254.2,-7393.275390625,3976.36,433,17.9131
43.7849,2170000,434,4223.24,-7460.74755859375,4058.66,434,18.452
43.4715,2175000,435,4185.86,-7381.419921875,3943.68,435,18.6764
43.8721,2180000,436,4227.24,-7371.43115234375,4051.49,436,18.3092
43.2081,2185000,437,4194.89,-7400.62353515625,3993.96,437,17.661
43.7669,2190000,438,4312.91,-7254.45263671875,4291.36,438,18.2488
43.4544,2195000,439,4320.18,-7396.0048828125,4307.68,439,18.002
43.8232,2200000,440,4272.84,-7423.1337890625,4284.54,440,18.6591
43.6569,2205000,441,4283.17,-7380.38671875,4028.16,441,17.752
43.5092,2210000,442,4261.43,-7429.90478515625,3398.88,442,16.6079
43.5836,2215000,443,4310.08,-7691.17822265625,4071.58,443,17.8562
43.4159,2220000,444,4351.9,-7624.52001953125,4323.53,444,18.1826
43.8852,2225000,445,4284.06,-7513.91015625,3872.16,445,18.5437
43.3289,2230000,446,4391.96,-7645.244140625,4263.72,446,17.9831
43.3649,2235000,447,4360.09,-7432.177734375,4305.25,447,18.1737
43.5707,2240000,448,4295.79,-7480.10595703125,4312.63,448,20.5141
43.8184,2245000,449,4294.98,-7737.84912109375,4264.7,449,18.2604
43.9072,2250000,450,4391.08,-7348.90966796875,4280.62,450,22.2087
43.9378,2255000,451,4339.42,-7784.515625,4239.99,451,20.6175
43.7351,2260000,452,4318.04,-7663.58447265625,4014.54,452,23.7766
43.4793,2265000,453,4352.07,-7795.650390625,4268.62,453,18.3488
43.7855,2270000,454,4098.29,-7705.7802734375,3959.14,454,21.4784
43.3913,2275000,455,4275.77,-7762.67919921875,4324.86,455,17.5596
43.5195,2280000,456,4187.46,-8081.900390625,4217.14,456,17.7249
43.6205,2285000,457,4175.42,-7942.9423828125,4050.19,457,17.82
43.8322,2290000,458,4131.55,-7886.8603515625,4157.67,458,16.8266
43.3072,2295000,459,4294.74,-7869.74267578125,4320.71,459,20.3059
43.6311,2300000,460,4280.2,-7927.7373046875,4030.19,460,18.4319
43.6957,2305000,461,4303.01,-7729.2490234375,4300.84,461,19.6847
43.7885,2310000,462,4246.53,-7916.470703125,3971.32,462,20.1736
43.7247,2315000,463,4336.86,-8023.28759765625,4116.74,463,18.2354
43.4597,2320000,464,4317.62,-7887.0341796875,4134.5,464,18.1341
45.1709,2325000,465,284.37,-7053.2978515625,1710.94,465,174.9287
43.9618,2330000,466,4386.19,-7799.1728515625,4095.96,466,22.0014
44.0948,2335000,467,4312.0,-7960.9072265625,4162.54,467,19.2505
44.2321,2340000,468,4396.93,-8077.5107421875,3291.31,468,19.4056
43.8125,2345000,469,4369.91,-8099.02587890625,4338.1,469,20.6838
52.5065,2350000,470,-0.74,-7704.10791015625,-0.66,470,18.5234
43.9129,2355000,471,4184.65,-8125.4921875,4020.75,471,18.1258
43.5442,2360000,472,4238.85,-8003.8740234375,4037.07,472,17.5496
44.4501,2365000,473,3909.93,-7842.8671875,3808.04,473,20.8685
43.5385,2370000,474,4216.78,-8045.052734375,3980.83,474,20.379
43.437,2375000,475,4237.2,-8271.544921875,4302.36,475,17.576
43.5685,2380000,476,4197.75,-8083.43896484375,4203.74,476,18.6486
44.0267,2385000,477,4357.42,-8293.1982421875,4186.03,477,18.5094
43.6977,2390000,478,4083.03,-8274.5078125,4064.05,478,17.0277
43.6667,2395000,479,4218.78,-8074.16748046875,4249.77,479,17.664
43.9192,2400000,480,4249.24,-8401.5390625,4274.01,480,18.5386
43.757,2405000,481,4128.3,-8371.05078125,4145.04,481,18.0975
43.8569,2410000,482,4246.95,-8305.8662109375,4277.85,482,18.4195
43.8441,2415000,483,4294.83,-8422.126953125,4234.57,483,18.2382
43.3996,2420000,484,4361.04,-8504.5234375,4400.86,484,18.6917
44.2051,2425000,485,3970.22,-8321.623046875,3927.44,485,19.1055
43.8804,2430000,486,4163.78,-8301.2890625,4221.9,486,17.2836
43.8494,2435000,487,4219.23,-8456.0361328125,4210.37,487,17.1832
44.2383,2440000,488,4248.79,-8425.0673828125,4235.25,488,16.4133
43.5369,2445000,489,4266.87,-8399.0966796875,4284.43,489,15.8767
43.469,2450000,490,4251.37,-8246.4541015625,4238.29,490,18.7628
43.8505,2455000,491,4374.2,-8555.4404296875,3468.66,491,22.7782
44.013,2460000,492,4406.01,-8564.619140625,4367.21,492,21.7014
43.9264,2465000,493,4231.65,-8619.03515625,3698.46,493,16.9838
43.8154,2470000,494,4345.07,-8699.42578125,3551.83,494,15.4721
43.2531,2475000,495,4394.47,-8438.7099609375,4361.46,495,20.301
43.401,2480000,496,4367.03,-8590.3388671875,4401.34,496,18.2809
43.1058,2485000,497,4341.42,-8468.833984375,4155.67,497,17.4821
43.2937,2490000,498,4335.55,-8620.3623046875,4093.56,498,17.4059
43.0057,2495000,499,4383.93,-8533.3798828125,4167.37,499,18.2957
43.3489,2500000,500,4311.3,-8722.6806640625,4073.41,500,22.3745
43.2537,2505000,501,4359.25,-8730.7705078125,4254.23,501,16.7162
42.9981,2510000,502,4352.0,-8595.9296875,4005.52,502,21.4317
43.0799,2515000,503,4047.51,-8829.537109375,4363.67,503,17.5427
43.2521,2520000,504,4371.33,-8586.1103515625,3999.02,504,23.9937
43.3851,2525000,505,4295.9,-8829.466796875,4285.23,505,17.2509
43.6285,2530000,506,4321.69,-8899.349609375,4326.23,506,17.0417
43.3754,2535000,507,4396.43,-8794.66796875,4356.95,507,17.884
43.3332,2540000,508,4358.69,-8949.8447265625,4359.25,508,17.4243
43.4697,2545000,509,4424.11,-8842.05859375,3910.97,509,18.7696
43.5478,2550000,510,4301.81,-9053.1640625,4357.84,510,17.2658
43.3796,2555000,511,4302.45,-9162.7685546875,4326.27,511,17.5428
43.3088,2560000,512,4313.43,-8907.6875,4293.11,512,16.5054
43.8944,2565000,513,4311.59,-8898.4443359375,4163.29,513,17.6757
43.2641,2570000,514,4332.71,-9103.12890625,4093.9,514,18.1261
43.3508,2575000,515,4401.24,-9096.7294921875,4389.82,515,17.5013
43.8507,2580000,516,4305.02,-9051.125,4315.22,516,21.3834
43.5927,2585000,517,4327.08,-8991.24609375,4351.01,517,17.2565
43.0604,2590000,518,4299.34,-8927.6484375,4294.31,518,20.0454
43.5168,2595000,519,4238.76,-9270.9931640625,4132.86,519,17.8862
43.4811,2600000,520,4297.36,-9186.419921875,4187.87,520,17.3398
43.5695,2605000,521,4311.29,-9228.0380859375,4295.36,521,17.4379
43.4344,2610000,522,4225.77,-9433.125,4248.3,522,17.255
42.8711,2615000,523,4374.41,-9327.1044921875,4201.41,523,17.9565
42.8169,2620000,524,4318.21,-9384.322265625,4365.58,524,17.368
43.1078,2625000,525,4390.99,-9094.7958984375,4227.82,525,17.8025
43.1995,2630000,526,4331.19,-9371.6640625,4292.13,526,17.6437
42.7901,2635000,527,4331.28,-9270.7275390625,4005.27,527,17.0589
43.1788,2640000,528,4307.72,-9174.0361328125,4032.8,528,15.8361
43.7027,2645000,529,4211.03,-9322.9013671875,4332.15,529,18.9385
43.4188,2650000,530,4069.49,-9558.943359375,4056.89,530,16.5851
43.9332,2655000,531,4100.41,-9344.2900390625,3985.79,531,17.7386
43.2985,2660000,532,4089.29,-9140.6572265625,4366.16,532,18.2761
43.5486,2665000,533,4340.05,-9398.37890625,4137.05,533,24.6071
43.5085,2670000,534,4380.59,-9562.5654296875,4088.85,534,18.527
43.4788,2675000,535,4333.08,-9557.0009765625,4155.2,535,18.3831
43.15,2680000,536,4374.8,-9744.9375,4375.7,536,19.3135
42.9822,2685000,537,4254.4,-9525.376953125,4259.36,537,18.0885
43.3994,2690000,538,4375.04,-9568.6806640625,4295.55,538,18.3768
43.2067,2695000,539,4294.74,-9776.447265625,4163.86,539,19.342
42.8142,2700000,540,4236.58,-9599.01953125,3911.19,540,17.0469
43.3066,2705000,541,4435.93,-9433.583984375,4151.9,541,24.9144
43.4247,2710000,542,4429.16,-9841.2763671875,4368.63,542,19.1461
42.7566,2715000,543,4408.0,-9541.7841796875,4339.16,543,18.6471
43.3219,2720000,544,4458.95,-9668.392578125,4401.06,544,18.7337
42.5987,2725000,545,4284.5,-9821.1767578125,4335.21,545,17.0791
43.0097,2730000,546,3805.46,-9607.2119140625,4129.63,546,17.4673
42.6462,2735000,547,4367.69,-9584.3291015625,4318.15,547,17.3458
42.7967,2740000,548,4348.11,-9799.7783203125,4322.84,548,17.4104
42.7719,2745000,549,4391.23,-9668.1611328125,4363.9,549,17.7526
43.1978,2750000,550,4473.04,-9742.4873046875,3949.5,550,17.4155
43.2645,2755000,551,4326.88,-9630.26171875,4106.98,551,18.0624
42.79,2760000,552,4426.48,-9577.3701171875,4268.39,552,19.3632
42.7005,2765000,553,4393.92,-9596.6748046875,4291.32,553,18.3792
43.218,2770000,554,4397.84,-9692.3662109375,3985.67,554,20.0352
42.8574,2775000,555,4288.96,-9691.689453125,4238.23,555,16.781
43.1686,2780000,556,4566.73,-9581.2451171875,4482.7,556,19.1599
43.0831,2785000,557,4489.46,-9639.416015625,4263.64,557,19.291
43.0755,2790000,558,4443.7,-9729.73828125,4324.36,558,18.6603
43.2266,2795000,559,4380.35,-9629.1337890625,4346.27,559,18.8239
43.3054,2800000,560,4496.81,-9643.5400390625,4303.94,560,19.9322
43.232,2805000,561,4484.03,-9751.056640625,4426.0,561,19.0661
43.6375,2810000,562,4252.98,-9645.93359375,4314.82,562,19.3775
42.8865,2815000,563,4524.33,-9886.0419921875,4513.8,563,19.0123
42.5797,2820000,564,4338.95,-9472.9541015625,3801.09,564,18.112
47.8177,2825000,565,-24.13,-9586.609375,-24.06,565,30.859
54.1288,2830000,566,-1.16,-7568.66552734375,-3.36,566,23.2548
44.559,2835000,567,2493.27,-8547.41796875,1944.93,567,19.8435
42.9922,2840000,568,4424.32,-9921.9794921875,4439.59,568,18.7601
43.2465,2845000,569,4341.57,-9732.6513671875,4157.09,569,18.9913
43.3767,2850000,570,4042.32,-10002.2431640625,3950.95,570,19.7854
43.8072,2855000,571,4383.38,-9969.142578125,4213.12,571,20.0191
43.5527,2860000,572,4558.61,-10053.1865234375,4121.53,572,19.516
42.9841,2865000,573,4413.3,-10075.76953125,3816.52,573,17.4753
43.9584,2870000,574,3875.96,-9932.85546875,3881.07,574,21.0476
43.4654,2875000,575,4460.7,-10255.875,4054.48,575,22.3981
43.7071,2880000,576,4425.13,-10121.73828125,4189.52,576,17.6502
43.0483,2885000,577,4447.44,-10024.9541015625,4227.91,577,18.6577
43.539,2890000,578,4438.51,-10097.4560546875,4322.55,578,20.6374
43.6444,2895000,579,4386.33,-9940.533203125,4281.56,579,22.4946
43.6641,2900000,580,4349.74,-10148.009765625,4137.6,580,19.6948
43.834,2905000,581,4465.59,-9924.0732421875,4280.18,581,24.2167
43.4307,2910000,582,4469.91,-10017.4208984375,4438.23,582,18.937
43.5734,2915000,583,4485.15,-10007.36328125,4427.44,583,19.1222
43.3425,2920000,584,4391.04,-9965.1220703125,4359.65,584,19.8643
43.4226,2925000,585,4425.68,-10055.314453125,4295.6,585,18.3179
43.6691,2930000,586,4379.08,-10187.6982421875,4134.48,586,18.6568
43.3766,2935000,587,4320.56,-10005.9599609375,4111.5,587,20.5455
43.1582,2940000,588,4400.36,-10099.0302734375,4371.31,588,20.345
43.3543,2945000,589,4456.1,-10303.853515625,4150.03,589,17.8321
43.4865,2950000,590,4425.37,-10288.640625,4410.49,590,18.4623
43.2257,2955000,591,4445.75,-10195.3369140625,4202.29,591,24.9545
43.3571,2960000,592,4379.53,-10140.40625,4158.66,592,16.6148
43.3917,2965000,593,4504.44,-10152.9658203125,4143.71,593,27.1879
43.1596,2970000,594,4501.18,-10106.2783203125,4313.05,594,27.2565
43.362,2975000,595,4451.47,-10345.6337890625,4116.69,595,18.918
42.8898,2980000,596,4338.7,-10541.84765625,4218.43,596,17.8166
43.226,2985000,597,3933.49,-10244.130859375,3780.94,597,19.5739
43.2378,2990000,598,4485.91,-10515.052734375,4320.0,598,22.6119
43.4022,2995000,599,4455.83,-10564.6630859375,4088.35,599,20.6833
43.3236,3000000,600,4055.25,-10229.48046875,3483.65,600,22.8974
42.7438,3005000,601,4376.45,-10371.779296875,4312.42,601,19.988
43.23,3010000,602,3789.17,-10114.7607421875,3942.1,602,20.0005
43.2935,3015000,603,4422.48,-10533.7568359375,4285.06,603,16.6181
43.1934,3020000,604,4160.26,-10289.9931640625,3960.81,604,17.7952
43.0671,3025000,605,4331.91,-10165.5302734375,4220.12,605,18.3169
42.9857,3030000,606,4190.96,-9958.7490234375,3743.3,606,21.2126
42.9591,3035000,607,4424.9,-10553.9150390625,3929.81,607,18.2775
42.8654,3040000,608,4358.67,-10552.0810546875,3876.52,608,17.8489
43.0507,3045000,609,4372.2,-10357.576171875,3892.84,609,18.189
43.4877,3050000,610,4492.26,-10542.6328125,4178.13,610,20.473
42.6872,3055000,611,4326.2,-10366.466796875,4146.12,611,19.5658
42.779,3060000,612,4483.08,-10317.9111328125,4132.95,612,22.6233
43.0366,3065000,613,4499.58,-10519.1533203125,3816.06,613,18.4381
43.2173,3070000,614,4530.56,-10629.2978515625,4260.62,614,18.7367
43.4295,3075000,615,4450.1,-10606.1044921875,4447.32,615,18.6706
43.2249,3080000,616,4458.02,-10690.404296875,4300.81,616,18.0271
43.456,3085000,617,3755.14,-10586.3916015625,4348.49,617,19.2035
43.4086,3090000,618,4370.24,-10612.8076171875,4230.65,618,18.9068
54.7021,3095000,619,-17.7,-9414.0791015625,659.75,619,92.0965
56.113,3100000,620,-0.25,-9236.310546875,-0.34,620,110.1542
54.7886,3105000,621,15.62,-8185.544921875,9.74,621,30.3952
55.8747,3110000,622,-5.66,-7589.703125,-6.65,622,71.6117
46.3632,3115000,623,5.15,-10123.98046875,447.5,623,27.1821
43.9105,3120000,624,4230.94,-10688.5576171875,4150.02,624,19.7349
43.6667,3125000,625,4573.79,-10740.2216796875,4544.34,625,19.1247
43.7492,3130000,626,4489.16,-10766.396484375,4469.92,626,18.2522
43.5629,3135000,627,4475.55,-10683.556640625,4491.9,627,18.1649
43.7548,3140000,628,4557.2,-10995.044921875,4487.17,628,17.9649
43.2646,3145000,629,4342.92,-10643.0302734375,4520.35,629,17.6329
43.6966,3150000,630,4217.58,-10939.8095703125,4098.44,630,23.6318
43.3314,3155000,631,4604.98,-11047.5849609375,4585.4,631,18.6841
43.5854,3160000,632,4581.4,-10945.18359375,4580.12,632,18.5676
43.4579,3165000,633,3991.23,-10848.625,4286.68,633,18.3376
43.5854,3170000,634,4309.65,-10838.57421875,4035.85,634,17.9459
43.8566,3175000,635,4514.83,-11117.7919921875,4370.12,635,18.2694
44.0216,3180000,636,4417.09,-10602.8994140625,3826.55,636,19.4041
43.5512,3185000,637,4540.44,-10948.6181640625,4339.75,637,19.0445
43.9854,3190000,638,4318.28,-10983.7001953125,4261.81,638,17.6656
43.9261,3195000,639,4552.92,-11141.5498046875,4504.87,639,19.4912
43.8689,3200000,640,4563.7,-10942.3447265625,4316.75,640,25.2443
43.4674,3205000,641,4555.35,-10925.6171875,4528.79,641,18.5614
44.7491,3210000,642,3731.84,-10845.9248046875,4526.61,642,27.0586
43.88,3215000,643,2310.47,-10627.6748046875,3567.58,643,18.7738
46.1642,3220000,644,1493.33,-10815.6142578125,-11.53,644,19.7889
48.6595,3225000,645,121.2,-11450.5693359375,255.76,645,32.5516
48.2694,3230000,646,-15.56,-10961.0419921875,-18.54,646,23.0968
43.3017,3235000,647,1879.54,-10739.84765625,1832.98,647,20.0515
43.2577,3240000,648,4392.03,-10975.541015625,4225.22,648,18.4143
43.4348,3245000,649,4421.42,-10760.19140625,4437.68,649,18.4598
43.4905,3250000,650,4505.7,-11064.9462890625,4494.58,650,18.9253
43.2216,3255000,651,4494.93,-10647.6650390625,4470.23,651,18.4232
43.3054,3260000,652,4261.08,-10923.6904296875,4284.65,652,18.2574
43.4281,3265000,653,4241.68,-10847.9931640625,4102.96,653,17.195
43.0498,3270000,654,4424.73,-11217.369140625,4246.82,654,18.424
44.3079,3275000,655,3176.1,-10311.990234375,3045.68,655,24.3846
43.5044,3280000,656,4092.47,-11148.5498046875,4043.54,656,18.7713
43.9038,3285000,657,4413.23,-10945.6982421875,3789.51,657,24.0727
54.0022,3290000,658,842.06,-9429.3876953125,879.3,658,28.7225
56.1837,3295000,659,843.03,-9090.0986328125,948.76,659,50.208
53.9914,3300000,660,981.17,-9399.7861328125,786.52,660,44.1768
43.1643,3305000,661,4162.72,-11226.1748046875,3877.85,661,22.6029
43.7432,3310000,662,4508.67,-10989.6201171875,4375.09,662,25.1531
43.6155,3315000,663,4367.12,-11038.0244140625,4370.91,663,18.4069
43.3595,3320000,664,4443.28,-11114.427734375,4234.37,664,20.4537
43.3802,3325000,665,4574.82,-11363.4375,3972.87,665,20.4301
43.5782,3330000,666,4558.6,-11151.1845703125,4506.45,666,21.2169
43.6041,3335000,667,4622.41,-11303.4130859375,4550.63,667,19.9946
43.5501,3340000,668,4567.94,-11090.1904296875,4423.32,668,21.2163
43.5592,3345000,669,4504.33,-11096.255859375,4453.7,669,19.2068
43.2203,3350000,670,4592.49,-11245.697265625,4541.73,670,19.5658
43.2098,3355000,671,4517.98,-11128.6689453125,4438.64,671,19.2156
43.4888,3360000,672,4572.24,-11206.7138671875,4445.64,672,21.0467
43.6879,3365000,673,4573.06,-11198.478515625,4369.73,673,19.0628
43.344,3370000,674,4566.19,-10976.4951171875,4329.85,674,18.6807
43.3791,3375000,675,4529.46,-11255.14453125,4492.18,675,18.9089
44.6143,3380000,676,4593.59,-11544.6279296875,4500.06,676,20.6684
43.5054,3385000,677,4594.29,-11256.0439453125,4564.57,677,18.9516
43.662,3390000,678,4628.37,-11182.6298828125,4103.22,678,20.9083
43.6073,3395000,679,4432.75,-11196.8046875,3853.28,679,20.9574
43.7459,3400000,680,4488.49,-11382.64453125,4274.23,680,19.2784
43.9048,3405000,681,3879.89,-11065.35546875,3372.71,681,23.4758
43.8889,3410000,682,4574.22,-11367.4296875,4439.36,682,17.9295
43.5649,3415000,683,4260.92,-11346.369140625,4059.64,683,17.9703
44.187,3420000,684,4434.33,-11120.8798828125,3956.67,684,23.286
43.8794,3425000,685,4469.4,-11512.015625,3837.61,685,19.3946
43.7757,3430000,686,4148.0,-11244.93359375,3870.64,686,24.4598
43.8016,3435000,687,4097.84,-11451.955078125,3336.44,687,22.1587
43.4408,3440000,688,4506.86,-11557.048828125,4328.58,688,19.4446
43.8677,3445000,689,4420.91,-11296.203125,3749.25,689,22.5212
44.1173,3450000,690,4447.72,-11476.1591796875,4448.13,690,20.0257
43.6924,3455000,691,4299.82,-11288.787109375,4201.25,691,24.2968
44.1514,3460000,692,4286.09,-11450.3955078125,3935.77,692,19.0521
43.8453,3465000,693,4407.42,-11345.2685546875,4294.85,693,21.0805
42.9587,3470000,694,4492.23,-11358.6103515625,4312.76,694,18.6622
43.371,3475000,695,4350.45,-11277.197265625,4018.39,695,19.9447
43.921,3480000,696,4511.19,-11506.6435546875,4374.57,696,21.7963
42.7868,3485000,697,4594.13,-11354.7705078125,4358.22,697,18.9512
43.3095,3490000,698,4527.93,-11389.4814453125,4437.41,698,18.2311
43.7492,3495000,699,4583.87,-11756.671875,3861.99,699,18.6772
43.8811,3500000,700,4586.13,-11936.0732421875,4385.27,700,17.2492
43.0048,3505000,701,4514.78,-11831.8896484375,3726.06,701,17.44
43.8079,3510000,702,4450.52,-11820.5126953125,4130.64,702,17.2582
43.4209,3515000,703,4449.03,-11904.603515625,3666.98,703,17.4312
43.1767,3520000,704,4441.07,-11641.587890625,4015.27,704,17.502
43.0573,3525000,705,4470.45,-11701.16015625,4285.69,705,17.591
43.4495,3530000,706,4469.99,-11391.357421875,4151.87,706,19.8634
42.8391,3535000,707,4564.26,-11357.1533203125,4384.16,707,17.2851
43.2044,3540000,708,4644.55,-11552.6220703125,3650.25,708,18.9172
45.175,3545000,709,580.44,-11603.7763671875,2498.66,709,28.0148
43.7918,3550000,710,3163.31,-11726.7548828125,2419.3,710,17.5134
42.9064,3555000,711,4580.89,-11681.302734375,2862.69,711,17.822
42.9983,3560000,712,4608.71,-11656.396484375,4205.16,712,17.1286
42.906,3565000,713,4620.87,-11509.2373046875,4383.51,713,19.0094
43.431,3570000,714,4212.13,-11357.0751953125,4160.68,714,18.2476
43.0825,3575000,715,4509.7,-11488.2470703125,4079.68,715,18.4431
44.5366,3580000,716,970.56,-10813.0380859375,435.06,716,41.8865
46.8409,3585000,717,1004.87,-10445.69921875,966.56,717,55.8838
56.2854,3590000,718,15.8,-7925.3125,39.46,718,101.3052
53.1375,3595000,719,84.6,-10998.470703125,86.41,719,87.7255
46.6689,3600000,720,1065.34,-10567.5966796875,242.16,720,56.0683
42.9509,3605000,721,4137.8,-11103.4404296875,3576.24,721,21.6495
43.5449,3610000,722,4419.3,-11364.80859375,4465.71,722,19.3419
43.5084,3615000,723,4486.55,-11202.59375,4418.04,723,24.2233
43.4814,3620000,724,4576.17,-11350.41796875,4477.66,724,28.6371
43.3182,3625000,725,4360.4,-10972.6904296875,4425.04,725,19.5318
43.1156,3630000,726,4528.32,-11491.2080078125,4541.36,726,20.6634
43.5089,3635000,727,4513.43,-11391.84375,4370.21,727,20.4153
42.9073,3640000,728,4524.81,-11324.4697265625,4537.3,728,19.2326
42.9774,3645000,729,4550.15,-11522.0908203125,4566.5,729,19.9936
42.7014,3650000,730,4505.2,-11647.2822265625,4502.41,730,20.0242
43.2723,3655000,731,4515.53,-11777.1015625,4361.09,731,19.1897
43.8188,3660000,732,4557.17,-11846.98046875,4565.95,732,18.8334
43.2606,3665000,733,4602.71,-11884.224609375,4576.24,733,18.8864
43.2031,3670000,734,4556.84,-12042.0439453125,4465.69,734,20.4602
43.4275,3675000,735,4528.96,-11949.87890625,4369.81,735,18.7044
42.872,3680000,736,4489.17,-11942.8232421875,4480.79,736,18.8565
43.7415,3685000,737,4349.09,-12100.2021484375,4167.82,737,18.7553
43.928,3690000,738,4431.02,-11924.353515625,4406.14,738,19.8185
43.8608,3695000,739,4427.96,-12069.7744140625,4295.59,739,19.5485
44.2677,3700000,740,4293.49,-12035.658203125,4287.59,740,18.8829
43.2635,3705000,741,4298.53,-11790.5673828125,4290.46,741,18.8668
43.5319,3710000,742,4414.17,-12001.5908203125,4396.54,742,19.2253
43.9251,3715000,743,4367.03,-11940.8359375,4354.93,743,18.853
43.7178,3720000,744,4292.4,-11881.6455078125,4331.83,744,18.7508
43.4973,3725000,745,4377.21,-12004.404296875,4377.89,745,19.2916
43.629,3730000,746,4368.17,-12156.0537109375,4376.63,746,19.4441
44.0308,3735000,747,4451.22,-11932.46875,4439.72,747,19.1808
43.3879,3740000,748,4446.9,-11960.619140625,4273.71,748,19.0557
43.2268,3745000,749,4410.54,-11972.01171875,4408.85,749,18.5568
43.6654,3750000,750,4377.29,-12123.1416015625,4372.54,750,19.4418
43.783,3755000,751,4426.26,-12196.447265625,4433.28,751,19.7576
43.3197,3760000,752,4240.75,-11888.8125,4264.14,752,18.7014
43.4632,3765000,753,4238.09,-11838.197265625,4329.75,753,22.3723
43.7601,3770000,754,4218.48,-11967.3056640625,4275.72,754,20.2438
43.8883,3775000,755,4253.23,-11928.0576171875,4296.64,755,19.9529
43.2995,3780000,756,4224.68,-11796.064453125,4247.59,756,18.6551
43.228,3785000,757,4289.97,-11918.6552734375,4304.92,757,21.4917
43.2253,3790000,758,4234.49,-11714.1474609375,4228.13,758,18.6715
43.2277,3795000,759,4179.39,-11890.705078125,4027.76,759,19.6756
43.1227,3800000,760,4242.8,-12152.8671875,4313.46,760,19.5775
43.3893,3805000,761,4268.8,-11829.6201171875,4322.34,761,20.0311
42.9444,3810000,762,4279.38,-12049.6455078125,4394.38,762,19.4911
43.3004,3815000,763,4298.86,-11791.1435546875,4376.1,763,20.7903
44.6739,3820000,764,1055.28,-11512.578125,147.59,764,29.8194
43.9068,3825000,765,885.36,-11654.0751953125,76.36,765,35.4175
46.1446,3830000,766,889.15,-10994.00390625,431.59,766,25.671
42.4189,3835000,767,4418.44,-11826.9892578125,4432.63,767,19.1328
