Running Forward KL,Reward Loss,Running Reverse KL,Itration,Running Env Steps,Real Sto Return,Real Det Return,Running Update Time
34.4677,-4754.974609375,14.3657,764,3820000,5108.36,5597.35,764
34.1474,-4622.3994140625,13.9699,765,3825000,4719.28,5348.8,765
34.6444,-4784.82373046875,15.5023,766,3830000,5310.33,5528.61,766
34.6251,-4768.25732421875,14.4579,767,3835000,5302.03,5510.48,767
34.6656,-4837.76318359375,22.3878,768,3840000,5264.59,5488.37,768
40.5784,-5493.96923828125,68.3842,769,3845000,1905.42,1450.38,769
34.8643,-5142.31494140625,14.7719,770,3850000,5244.73,5445.04,770
35.4022,-5176.619140625,15.6687,771,3855000,5232.4,5421.09,771
35.9065,-5191.14111328125,16.0817,772,3860000,5012.91,5453.84,772
34.6069,-4944.95166015625,14.524,773,3865000,5279.58,5444.92,773
35.6387,-5129.70654296875,15.2841,774,3870000,5324.83,5543.75,774
34.538,-5008.47998046875,14.5685,775,3875000,5345.87,5553.37,775
34.9812,-4881.04296875,14.4029,776,3880000,5230.63,5471.26,776
34.7995,-4761.453125,13.5457,777,3885000,5068.14,5510.75,777
34.5198,-5102.4541015625,14.3825,778,3890000,5232.17,5441.87,778
34.1647,-4737.361328125,14.3634,779,3895000,5257.53,5494.41,779
34.6675,-5002.099609375,14.3247,780,3900000,5143.49,5370.87,780
34.639,-4938.54638671875,14.4399,781,3905000,5349.9,5553.63,781
34.4137,-4734.8916015625,14.2992,782,3910000,5306.62,5520.26,782
34.6333,-5202.10302734375,15.4872,783,3915000,5243.72,5468.3,783
34.89,-5359.65966796875,15.1386,784,3920000,5360.09,5559.59,784
35.4145,-5576.9150390625,15.1747,785,3925000,5398.25,5587.4,785
36.135,-6144.60546875,17.3208,786,3930000,5246.18,5442.85,786
34.5426,-5318.43310546875,14.0526,787,3935000,5186.22,5403.63,787
35.011,-5132.50537109375,14.5288,788,3940000,5248.36,5426.28,788
34.0856,-5244.99951171875,13.7859,789,3945000,5220.83,5427.57,789
35.0912,-5594.2509765625,14.5753,790,3950000,5302.72,5504.09,790
34.038,-5167.47802734375,13.2828,791,3955000,5217.83,5388.69,791
35.6734,-6004.5361328125,14.3352,792,3960000,5169.15,5322.13,792
34.4555,-5170.50244140625,14.0735,793,3965000,5063.33,5156.83,793
34.7407,-5298.2705078125,13.8569,794,3970000,4909.24,5251.57,794
34.7692,-5344.326171875,13.1428,795,3975000,4915.37,5422.35,795
34.0829,-5116.4765625,14.4369,796,3980000,5181.0,5334.37,796
34.4898,-5014.61669921875,14.5976,797,3985000,5231.54,5403.03,797
34.3395,-4955.79345703125,14.0174,798,3990000,5218.71,5420.58,798
34.0058,-4982.8251953125,14.5151,799,3995000,5248.28,5438.92,799
33.98,-5409.96826171875,13.9948,800,4000000,5282.8,5502.46,800
34.1225,-5672.13818359375,13.0278,801,4005000,4990.64,5425.61,801
35.6588,-6486.4365234375,13.4441,802,4010000,4296.24,5306.58,802
35.676,-6321.28369140625,13.2928,803,4015000,4904.22,5396.34,803
35.534,-6395.82470703125,13.5089,804,4020000,4367.34,5364.4,804
35.1046,-5289.57373046875,14.0621,805,4025000,5149.13,5333.48,805
35.3652,-5729.0400390625,12.7298,806,4030000,4530.91,5034.84,806
36.1722,-6400.7900390625,13.6719,807,4035000,4453.41,5462.1,807
35.2249,-6145.32177734375,12.9477,808,4040000,3941.12,4146.96,808
34.5125,-5207.84228515625,14.2857,809,4045000,5110.25,5393.33,809
36.0005,-5889.93408203125,13.6144,810,4050000,4592.55,5435.84,810
34.3951,-5517.02490234375,13.7086,811,4055000,4753.99,5205.74,811
34.8408,-6439.1669921875,12.577,812,4060000,3820.92,4645.78,812
36.5299,-6663.27587890625,15.6069,813,4065000,3971.61,4049.67,813
36.49,-6538.818359375,15.9261,814,4070000,2659.07,2633.54,814
34.2728,-5838.69580078125,13.0046,815,4075000,4400.95,5295.5,815
33.5866,-5427.2021484375,13.9612,816,4080000,4442.21,5289.11,816
34.1563,-4904.64697265625,14.3178,817,4085000,4648.47,5185.07,817
34.5381,-5323.11376953125,15.4552,818,4090000,4356.83,3577.53,818
34.5289,-5395.998046875,14.4105,819,4095000,4302.05,5272.56,819
34.3057,-5831.04296875,22.2192,820,4100000,4485.44,5393.67,820
35.4856,-6457.77099609375,18.1637,821,4105000,3142.93,5108.98,821
34.224,-5852.67236328125,14.8142,822,4110000,4934.84,5327.75,822
35.0977,-6251.74462890625,15.1834,823,4115000,4444.65,5512.75,823
34.7005,-5837.478515625,14.1177,824,4120000,5128.41,5449.68,824
33.9767,-5101.92822265625,14.7777,825,4125000,5279.97,5472.97,825
35.2635,-5391.12109375,15.5734,826,4130000,4789.3,5143.26,826
34.984,-5996.92333984375,18.4817,827,4135000,5256.81,5498.07,827
34.3498,-5926.880859375,17.6267,828,4140000,5141.24,5560.79,828
34.2716,-5188.83349609375,15.6239,829,4145000,4770.48,5458.66,829
34.0296,-5352.60546875,14.8697,830,4150000,5283.76,5470.45,830
34.7533,-6184.43798828125,15.0813,831,4155000,5063.67,5518.68,831
33.784,-5546.7529296875,16.0383,832,4160000,5152.32,5404.04,832
35.2782,-5685.216796875,16.4142,833,4165000,4585.69,5420.03,833
34.1896,-5422.7109375,15.081,834,4170000,5223.53,5048.55,834
34.764,-5747.6796875,15.7566,835,4175000,4977.04,5174.43,835
34.5989,-5687.58447265625,15.7587,836,4180000,4890.82,5535.01,836
34.6947,-5785.10498046875,15.2124,837,4185000,4731.93,5483.03,837
34.7303,-5499.8212890625,16.2727,838,4190000,5299.56,5385.12,838
34.6586,-5785.5673828125,15.5528,839,4195000,5145.99,5520.04,839
33.6677,-5909.30078125,15.044,840,4200000,5279.18,5432.48,840
34.8161,-5469.1083984375,16.6068,841,4205000,5067.79,4541.76,841
34.7255,-6266.7734375,16.474,842,4210000,5136.66,5355.78,842
35.5824,-6701.40771484375,14.7114,843,4215000,4000.13,4893.15,843
41.3066,-6167.486328125,41.0862,844,4220000,268.52,688.52,844
35.0496,-6148.5,15.6235,845,4225000,4704.84,5225.93,845
33.9904,-6085.21826171875,14.385,846,4230000,4471.36,3860.45,846
34.3619,-5767.79052734375,15.4686,847,4235000,4352.54,5338.5,847
33.8528,-5608.5791015625,18.7799,848,4240000,4413.54,4768.91,848
35.7716,-6250.2763671875,15.1767,849,4245000,4739.3,5324.75,849
34.8583,-5881.62890625,20.948,850,4250000,3939.41,5340.25,850
34.1203,-5689.6708984375,18.9364,851,4255000,5061.96,5046.61,851
34.6036,-6359.3720703125,18.008,852,4260000,3722.68,5462.05,852
34.6785,-6226.65185546875,16.6858,853,4265000,4906.85,5551.14,853
34.9119,-6023.6923828125,15.2259,854,4270000,4972.43,1835.1,854
33.8123,-5443.23828125,14.741,855,4275000,4772.12,2393.38,855
34.4822,-5557.3427734375,22.5144,856,4280000,5111.18,3915.42,856
34.395,-5560.3798828125,15.6118,857,4285000,5309.81,5349.86,857
33.1797,-5103.98828125,14.3158,858,4290000,4744.84,5457.19,858
33.5822,-5283.81689453125,14.3007,859,4295000,4927.03,5454.95,859
33.5466,-5325.73681640625,18.7171,860,4300000,5087.74,4939.86,860
41.4563,-4866.36181640625,61.6206,861,4305000,165.8,353.45,861
51.3415,-4894.80322265625,65.6671,862,4310000,155.52,117.58,862
52.3517,-7191.09912109375,54.0148,863,4315000,228.93,224.7,863
34.7371,-6002.5966796875,21.0043,864,4320000,3527.64,4454.91,864
34.7938,-5773.5224609375,17.0078,865,4325000,3001.91,3649.62,865
34.7028,-5560.09765625,15.7042,866,4330000,4974.98,5136.53,866
35.4343,-6367.24169921875,17.212,867,4335000,4846.45,4877.44,867
34.6618,-5883.93798828125,17.0025,868,4340000,5110.07,4933.63,868
33.7748,-5388.3046875,15.4653,869,4345000,5131.83,4625.09,869
34.4032,-5817.2451171875,19.3197,870,4350000,5074.49,5047.73,870
33.891,-5769.859375,15.2477,871,4355000,4952.88,4554.86,871
33.485,-5755.9677734375,15.2406,872,4360000,5338.63,5563.02,872
34.0293,-5877.8154296875,15.6443,873,4365000,5354.33,5599.63,873
34.3238,-6283.5390625,16.0274,874,4370000,5280.1,5487.86,874
34.3542,-6101.22265625,16.7459,875,4375000,5263.12,5427.33,875
33.9564,-6030.1376953125,14.8627,876,4380000,5055.43,5494.44,876
33.668,-5641.34765625,14.3591,877,4385000,5089.04,5481.37,877
33.7787,-5966.20654296875,14.7557,878,4390000,5284.86,5537.25,878
33.9335,-5819.63818359375,14.5148,879,4395000,5046.32,5432.7,879
34.1692,-6011.58544921875,14.511,880,4400000,5035.36,4491.27,880
33.9079,-6015.62548828125,14.4188,881,4405000,5262.98,5474.55,881
34.8608,-6355.44970703125,15.573,882,4410000,5277.36,5483.71,882
34.7997,-6767.0439453125,15.735,883,4415000,5196.12,5358.65,883
34.8176,-6483.36865234375,14.746,884,4420000,4916.33,5390.89,884
36.3943,-7029.865234375,25.3177,885,4425000,4060.74,5425.94,885
36.1485,-7285.3974609375,20.8662,886,4430000,4302.21,5382.51,886
35.1101,-6630.48583984375,15.9083,887,4435000,5192.86,5424.01,887
35.4514,-6884.1142578125,16.6527,888,4440000,4208.12,4884.09,888
35.8012,-6922.07568359375,18.4022,889,4445000,5207.95,5407.68,889
35.4896,-7134.857421875,16.9743,890,4450000,5238.83,5406.38,890
35.3185,-7215.693359375,15.9522,891,4455000,5229.45,5447.79,891
35.7571,-7443.318359375,17.0648,892,4460000,5052.21,5356.81,892
35.5205,-7241.21630859375,17.0219,893,4465000,5193.36,5365.66,893
35.0931,-6695.29052734375,16.7955,894,4470000,5137.71,5443.11,894
35.6463,-6814.96923828125,16.2875,895,4475000,4968.92,5431.21,895
35.4201,-6922.01220703125,16.2962,896,4480000,5249.05,5396.19,896
35.9774,-7078.71337890625,17.1725,897,4485000,5174.24,5328.28,897
35.0232,-7033.0517578125,15.5003,898,4490000,4627.39,5492.9,898
35.7223,-6850.4208984375,16.6966,899,4495000,5346.76,5446.13,899
35.5494,-6612.666015625,16.9566,900,4500000,5392.41,5571.81,900
35.0253,-6611.62451171875,16.2456,901,4505000,5309.0,5468.38,901
35.8005,-7192.85546875,16.1849,902,4510000,4839.21,5437.0,902
35.8762,-6685.84814453125,17.7274,903,4515000,5414.17,5601.98,903
34.1926,-6256.6630859375,16.6213,904,4520000,5326.87,5555.26,904
35.3955,-6317.685546875,17.0406,905,4525000,5360.13,5542.42,905
35.8595,-6978.935546875,17.3008,906,4530000,5348.75,5563.18,906
34.6814,-6387.52734375,17.4881,907,4535000,4935.89,5483.76,907
35.8751,-6928.12060546875,23.344,908,4540000,4240.05,4893.75,908
34.6402,-6375.86962890625,24.9962,909,4545000,5157.05,5415.04,909
33.5061,-6240.666015625,14.7232,910,4550000,5004.46,4530.58,910
34.2632,-6474.4521484375,18.3346,911,4555000,4173.51,4940.7,911
34.0741,-6427.5615234375,14.8491,912,4560000,4797.54,5012.22,912
33.4604,-6519.3193359375,17.0687,913,4565000,5318.0,5122.09,913
33.1458,-6213.751953125,15.1487,914,4570000,5093.09,5430.12,914
33.4433,-6046.166015625,14.971,915,4575000,5361.92,5549.5,915
33.3544,-6508.60009765625,14.85,916,4580000,5298.11,5405.32,916
34.204,-6522.5341796875,15.3415,917,4585000,5213.1,5444.48,917
33.984,-6296.3046875,15.4828,918,4590000,5261.96,5212.05,918
33.4622,-6289.0146484375,15.5089,919,4595000,5340.45,5557.56,919
34.4474,-6446.865234375,15.9386,920,4600000,5349.86,5520.48,920
34.5514,-6553.1083984375,16.5991,921,4605000,5235.79,5407.6,921
34.466,-6561.75,15.1944,922,4610000,5284.75,5500.56,922
33.4429,-6196.974609375,14.8141,923,4615000,5312.72,4962.46,923
33.6208,-6443.05322265625,15.0217,924,4620000,5336.76,5609.7,924
33.6882,-6325.67138671875,14.3163,925,4625000,5331.38,5647.96,925
33.6723,-6429.7841796875,15.9507,926,4630000,5302.46,5608.42,926
34.4976,-6354.9736328125,15.7904,927,4635000,5328.93,5548.45,927
35.0942,-6892.7412109375,18.0009,928,4640000,4676.1,4752.46,928
34.6282,-6463.80126953125,15.2003,929,4645000,5253.07,5546.19,929
33.4675,-5894.26416015625,15.8648,930,4650000,5342.84,5535.75,930
34.4959,-6493.2734375,16.2989,931,4655000,5243.48,5574.93,931
34.3341,-6580.8544921875,17.0878,932,4660000,5319.26,5563.21,932
34.8601,-6838.69677734375,15.6532,933,4665000,5309.33,5506.97,933
33.3082,-6363.603515625,15.4404,934,4670000,5316.31,5479.9,934
35.084,-6851.19140625,17.1095,935,4675000,5297.03,5448.18,935
34.6919,-6814.51513671875,17.3216,936,4680000,5225.25,5392.33,936
35.4601,-6899.1748046875,15.9437,937,4685000,5240.07,5445.95,937
34.8319,-6825.90380859375,16.1368,938,4690000,5204.6,5376.7,938
34.5372,-6692.65478515625,15.7546,939,4695000,5245.87,5411.12,939
34.4812,-6834.041015625,15.7568,940,4700000,5295.8,5452.62,940
33.8742,-6585.26025390625,14.9604,941,4705000,5266.86,5444.77,941
33.8193,-6621.14306640625,16.5929,942,4710000,5344.01,5562.46,942
33.7842,-6410.189453125,15.7148,943,4715000,5295.85,5419.46,943
33.1475,-6300.005859375,15.3243,944,4720000,5185.9,5556.67,944
34.0635,-6120.70068359375,15.0727,945,4725000,5202.86,5522.44,945
33.8377,-6397.35986328125,15.5885,946,4730000,5318.22,5452.52,946
33.2583,-6170.79931640625,14.8101,947,4735000,5358.6,5503.13,947
33.842,-6273.98486328125,15.8951,948,4740000,5324.25,5566.75,948
33.6223,-6107.1044921875,15.8002,949,4745000,5399.31,5543.4,949
33.4877,-6621.783203125,15.2976,950,4750000,5398.48,5543.65,950
33.2094,-6111.86767578125,15.1716,951,4755000,5382.3,5543.68,951
33.7155,-6154.4990234375,15.7804,952,4760000,5217.89,5560.28,952
33.5957,-6044.3583984375,16.5942,953,4765000,5053.63,5599.16,953
34.6188,-6942.32080078125,17.4091,954,4770000,3712.9,4151.93,954
33.539,-6095.9404296875,15.3087,955,4775000,5353.64,5574.96,955
33.6328,-6326.5810546875,15.4922,956,4780000,4908.58,5549.82,956
33.039,-6334.5224609375,15.2582,957,4785000,5328.27,5515.16,957
35.5497,-5822.626953125,38.7849,958,4790000,2692.96,3028.65,958
34.2371,-6233.72802734375,15.086,959,4795000,5320.49,5516.75,959
33.0107,-5788.6318359375,14.6749,960,4800000,5422.05,5635.47,960
34.3365,-6638.94580078125,15.4747,961,4805000,5387.92,5514.37,961
34.3972,-6520.24658203125,14.8292,962,4810000,5375.73,5607.02,962
34.6135,-6596.06201171875,15.1862,963,4815000,5321.56,5470.38,963
33.3358,-6152.7958984375,15.0559,964,4820000,5409.28,5604.45,964
33.6517,-6382.4853515625,14.6434,965,4825000,5396.59,5614.23,965
34.9895,-6768.71484375,19.441,966,4830000,4118.8,4807.97,966
34.1623,-6805.77197265625,15.4629,967,4835000,4278.2,2914.47,967
33.2794,-6448.4375,14.4698,968,4840000,5141.09,5414.22,968
33.9446,-6292.92724609375,14.9424,969,4845000,5176.26,5343.6,969
33.9344,-6466.05517578125,15.3184,970,4850000,5196.82,5419.43,970
34.5961,-6901.86572265625,15.3145,971,4855000,5195.65,5371.97,971
33.8283,-6621.9072265625,14.997,972,4860000,5232.91,5502.26,972
34.2198,-6722.828125,15.6066,973,4865000,5244.53,5448.09,973
34.3368,-7097.0068359375,14.5776,974,4870000,5124.35,5385.74,974
34.301,-6825.35009765625,14.675,975,4875000,5072.41,5299.29,975
33.5728,-6600.5537109375,14.5074,976,4880000,5210.56,5538.68,976
34.0453,-6858.58642578125,15.0001,977,4885000,5277.8,5544.49,977
34.155,-7051.8486328125,15.6325,978,4890000,5354.35,5520.39,978
33.5188,-6552.685546875,14.9405,979,4895000,5286.52,5441.56,979
33.4666,-6373.40087890625,13.9354,980,4900000,5291.47,5479.08,980
33.3423,-6159.70068359375,13.8984,981,4905000,5145.1,5357.92,981
34.6542,-6600.12255859375,14.3725,982,4910000,4685.24,5213.08,982
34.4576,-6756.896484375,13.8211,983,4915000,3831.91,4587.79,983
33.3395,-5986.84814453125,15.0793,984,4920000,5282.9,5502.97,984
34.5394,-7040.18701171875,15.3016,985,4925000,5091.24,5477.05,985
35.0019,-7028.42626953125,21.9221,986,4930000,4303.85,5145.97,986
33.8686,-6906.99267578125,15.7018,987,4935000,5285.47,5379.33,987
32.9884,-6659.8623046875,14.1363,988,4940000,4831.84,4836.79,988
33.3117,-7120.23388671875,14.3161,989,4945000,5305.15,5083.16,989
32.9267,-6314.615234375,14.647,990,4950000,4833.66,3379.06,990
33.5815,-6814.6064453125,14.8174,991,4955000,5300.48,5555.3,991
33.3611,-6783.0849609375,14.3505,992,4960000,5180.69,5381.21,992
33.6094,-7117.45849609375,14.221,993,4965000,5270.69,5522.76,993
33.4434,-7006.62353515625,14.256,994,4970000,5044.6,5413.18,994
33.507,-6545.3544921875,14.7823,995,4975000,5304.26,4297.83,995
33.6349,-7153.74658203125,14.0857,996,4980000,5295.34,5507.18,996
33.6929,-6656.7626953125,14.216,997,4985000,5046.33,5497.8,997
33.3825,-6793.84228515625,15.0228,998,4990000,5285.8,5490.41,998
33.2733,-6834.2314453125,14.5172,999,4995000,5268.06,5538.78,999
32.8943,-6522.5,14.9689,1000,5000000,5308.82,4603.34,1000
33.3523,-6866.59765625,15.0903,1001,5005000,5331.55,5340.19,1001
34.2799,-7578.8251953125,15.8599,1002,5010000,5120.73,5463.27,1002
34.0348,-7471.70849609375,14.5104,1003,5015000,5266.22,5430.72,1003
33.2498,-7059.70751953125,14.5765,1004,5020000,5305.18,5574.33,1004
33.7681,-7272.669921875,14.7552,1005,5025000,5321.95,5501.69,1005
33.0563,-6818.80078125,14.5534,1006,5030000,4911.31,4722.99,1006
33.5336,-7036.419921875,14.0255,1007,5035000,4927.68,5480.51,1007
33.22,-7208.5146484375,15.0487,1008,5040000,4937.17,4384.94,1008
33.1247,-7171.61474609375,14.4934,1009,5045000,5323.15,5439.81,1009
33.1475,-7352.1630859375,15.8058,1010,5050000,5149.26,5495.19,1010
33.6823,-7421.544921875,15.6,1011,5055000,5275.72,5013.9,1011
33.4954,-7128.51416015625,15.1901,1012,5060000,4293.29,4546.26,1012
33.791,-7249.55078125,18.146,1013,5065000,4822.89,4299.61,1013
32.9692,-6543.15869140625,15.1723,1014,5070000,5056.71,5391.8,1014
33.3326,-6884.5283203125,14.3519,1015,5075000,5228.62,5424.84,1015
33.3369,-6763.58740234375,14.8015,1016,5080000,5217.31,5412.88,1016
32.423,-6847.607421875,15.019,1017,5085000,5218.55,5393.3,1017
34.1319,-7257.39306640625,15.3894,1018,5090000,5179.73,5388.97,1018
34.7509,-7344.14697265625,15.7444,1019,5095000,4920.66,5328.9,1019
33.2332,-6875.55712890625,14.5286,1020,5100000,5128.17,5411.75,1020
32.8137,-6719.462890625,14.1569,1021,5105000,4912.5,5481.15,1021
33.4321,-7112.20361328125,14.1416,1022,5110000,5184.82,5346.14,1022
33.2412,-6974.74365234375,14.6046,1023,5115000,5298.74,5533.77,1023
33.7697,-7330.576171875,15.703,1024,5120000,4889.32,5218.28,1024
33.5448,-7120.802734375,14.7069,1025,5125000,5117.8,5395.33,1025
33.2492,-7035.27587890625,14.8293,1026,5130000,5191.07,5403.88,1026
32.6663,-6902.1015625,14.1629,1027,5135000,5002.52,5375.81,1027
32.779,-7061.06103515625,14.5104,1028,5140000,5271.31,5232.5,1028
33.1855,-7081.826171875,15.1962,1029,5145000,5240.09,5354.65,1029
33.3636,-7026.3369140625,15.0577,1030,5150000,4668.47,5342.83,1030
33.5387,-7262.63818359375,14.6381,1031,5155000,5293.95,5470.25,1031
33.8936,-7713.1328125,14.6844,1032,5160000,5275.57,5545.45,1032
34.7336,-7915.97314453125,14.1054,1033,5165000,4851.96,5526.76,1033
34.1174,-7599.72119140625,14.7257,1034,5170000,4999.64,5387.1,1034
34.8661,-8027.07275390625,17.9417,1035,5175000,5244.66,5408.95,1035
34.2702,-7655.53173828125,15.4728,1036,5180000,5330.28,4573.86,1036
34.1272,-7333.2939453125,14.5592,1037,5185000,5294.02,5575.07,1037
34.1487,-7576.6279296875,15.3441,1038,5190000,5117.72,5143.52,1038
34.5405,-7756.11328125,15.3621,1039,5195000,5347.85,5542.86,1039
33.5219,-7458.5458984375,14.5506,1040,5200000,5369.89,5593.03,1040
35.0314,-7905.837890625,14.6392,1041,5205000,5251.96,5445.62,1041
34.6413,-7889.81005859375,14.3304,1042,5210000,5076.52,5460.81,1042
33.0952,-6990.21435546875,15.4173,1043,5215000,4901.47,3905.5,1043
33.1873,-6951.00390625,15.2349,1044,5220000,5143.11,5532.06,1044
34.1254,-7615.38427734375,15.3144,1045,5225000,5062.46,5492.34,1045
34.0026,-7730.4287109375,15.138,1046,5230000,5014.77,5566.38,1046
33.4765,-7158.19482421875,15.6178,1047,5235000,5345.16,5475.96,1047
33.5248,-7171.083984375,15.1912,1048,5240000,5409.99,5642.17,1048
33.7101,-7525.4951171875,14.6464,1049,5245000,4485.74,1303.55,1049
34.4543,-8154.2158203125,15.9826,1050,5250000,5118.4,5334.27,1050
34.6534,-7963.7490234375,15.6008,1051,5255000,5255.07,5463.9,1051
34.3686,-7671.27587890625,15.5977,1052,5260000,5082.72,5480.66,1052
34.9625,-8061.26025390625,13.9101,1053,5265000,4080.41,5396.03,1053
34.0613,-7815.9150390625,14.4371,1054,5270000,5221.04,5529.0,1054
34.4452,-8010.587890625,15.3977,1055,5275000,4900.03,5532.66,1055
35.4204,-8202.3369140625,21.9758,1056,5280000,4818.55,5492.36,1056
33.7224,-7491.27294921875,15.439,1057,5285000,5318.71,5492.49,1057
34.1333,-7580.57861328125,14.0207,1058,5290000,5366.1,5594.63,1058
34.3936,-7490.64453125,14.5549,1059,5295000,5116.67,5549.61,1059
34.5594,-7518.880859375,14.4354,1060,5300000,5333.18,5486.57,1060
34.4453,-7908.97265625,14.8966,1061,5305000,5029.44,5477.0,1061
35.7668,-7715.83984375,15.6431,1062,5310000,5344.89,5512.31,1062
35.7233,-8298.7412109375,15.3263,1063,5315000,5292.64,5594.36,1063
33.7846,-7531.8642578125,14.7882,1064,5320000,5289.0,5504.55,1064
34.0346,-7583.29345703125,15.7264,1065,5325000,5304.38,5525.36,1065
33.4455,-7857.0703125,14.6003,1066,5330000,5217.5,5476.2,1066
33.2458,-7522.91943359375,14.7933,1067,5335000,5363.24,5569.85,1067
33.378,-7705.7431640625,14.93,1068,5340000,4337.13,5314.99,1068
33.2187,-7163.765625,14.3071,1069,5345000,5357.54,5479.74,1069
33.1892,-7539.57763671875,13.2795,1070,5350000,4860.61,5268.04,1070
32.5624,-6955.70751953125,14.4626,1071,5355000,5355.43,5578.8,1071
33.5934,-7684.59375,14.524,1072,5360000,5361.9,5573.78,1072
33.4548,-7470.01708984375,13.8044,1073,5365000,5253.59,5448.3,1073
34.2241,-7662.90771484375,14.7024,1074,5370000,5232.17,5332.42,1074
34.4963,-7763.00732421875,14.5384,1075,5375000,5332.66,5502.15,1075
34.7006,-7909.32958984375,14.2942,1076,5380000,5357.49,5475.06,1076
33.6818,-7704.150390625,14.5874,1077,5385000,5153.18,5505.25,1077
56.7786,-4689.4306640625,57.9181,1078,5390000,-17.09,-24.76,1078
35.5244,-8444.6123046875,16.7849,1079,5395000,4438.24,5016.11,1079
34.0218,-7549.22021484375,15.0535,1080,5400000,5043.31,5329.28,1080
33.6015,-7753.4189453125,15.0194,1081,5405000,5328.71,5537.46,1081
34.3593,-7691.7236328125,14.2877,1082,5410000,5264.51,5519.64,1082
38.8072,-8839.09375,25.5547,1083,5415000,3610.49,4761.04,1083
48.6898,-9322.109375,26.3416,1084,5420000,399.76,422.23,1084
48.1465,-9048.5673828125,52.9548,1085,5425000,522.8,570.5,1085
49.25,-8942.994140625,45.045,1086,5430000,346.62,368.21,1086
39.7611,-9359.576171875,29.3958,1087,5435000,3151.39,4734.12,1087
40.9936,-9720.365234375,18.0018,1088,5440000,1569.72,2312.04,1088
39.9597,-9654.4287109375,19.8723,1089,5445000,1533.63,2375.98,1089
37.1787,-8687.5087890625,14.6524,1090,5450000,3697.84,3363.68,1090
39.2041,-9728.8583984375,15.9175,1091,5455000,2387.95,4377.26,1091
37.392,-7334.560546875,16.9325,1092,5460000,4800.66,4890.56,1092
36.3167,-8340.1123046875,14.1393,1093,5465000,4728.37,4699.35,1093
35.5386,-8487.470703125,14.4354,1094,5470000,4562.63,1601.31,1094
36.2911,-8147.60791015625,15.9622,1095,5475000,4727.02,5260.41,1095
39.7419,-10698.4599609375,17.9947,1096,5480000,1986.21,986.08,1096
35.6125,-8924.2783203125,13.5814,1097,5485000,3061.5,2516.73,1097
33.5411,-7058.8017578125,15.0789,1098,5490000,5249.95,5361.37,1098
33.3432,-7652.17041015625,13.9254,1099,5495000,5297.05,5389.88,1099
34.7141,-8280.4736328125,13.2365,1100,5500000,4809.41,5152.93,1100
33.953,-7874.37939453125,15.3236,1101,5505000,5227.37,5389.83,1101
34.1131,-7853.38134765625,13.7111,1102,5510000,5273.04,5437.08,1102
34.098,-7846.80859375,12.9703,1103,5515000,4563.71,5436.58,1103
34.9165,-8447.201171875,12.7731,1104,5520000,4619.82,5436.5,1104
35.6974,-9546.6005859375,12.6397,1105,5525000,4506.34,4827.41,1105
36.9596,-9942.2841796875,14.9452,1106,5530000,2038.94,2137.88,1106
37.6462,-10485.9091796875,15.1529,1107,5535000,1371.84,1531.45,1107
31.9958,-6674.98486328125,13.3891,1108,5540000,4968.55,5497.99,1108
32.8402,-7485.47607421875,14.0863,1109,5545000,5207.45,5358.24,1109
32.8426,-7237.59765625,14.6202,1110,5550000,5184.42,5388.1,1110
33.4403,-7294.06640625,13.4412,1111,5555000,5048.2,5462.79,1111
33.4845,-7255.20751953125,13.2351,1112,5560000,4428.55,5373.01,1112
33.5254,-7277.39013671875,13.7194,1113,5565000,5317.5,5454.13,1113
33.3488,-7338.5078125,13.7981,1114,5570000,5330.37,5468.5,1114
32.9245,-6640.43408203125,14.1731,1115,5575000,5307.38,5421.06,1115
33.4861,-7011.80810546875,14.3484,1116,5580000,5154.33,5444.95,1116
33.0349,-6685.55126953125,13.8885,1117,5585000,5398.01,5493.52,1117
34.2914,-7815.22900390625,14.7108,1118,5590000,5214.94,5414.55,1118
34.5241,-7754.02783203125,14.5828,1119,5595000,5264.76,5489.55,1119
34.2278,-7928.69873046875,14.6312,1120,5600000,5263.47,5447.43,1120
34.6168,-8050.00390625,15.1652,1121,5605000,5175.91,5309.78,1121
35.3204,-8753.9794921875,15.354,1122,5610000,5211.9,5471.22,1122
34.5377,-8611.33984375,14.9732,1123,5615000,5181.29,5482.17,1123
35.5011,-9159.7080078125,13.5762,1124,5620000,3184.76,2697.41,1124
40.7255,-11445.84765625,18.8299,1125,5625000,192.25,190.34,1125
36.0856,-9491.5966796875,14.9656,1126,5630000,4350.87,5194.98,1126
35.0509,-8686.6767578125,15.8001,1127,5635000,4443.73,5238.95,1127
35.7897,-8624.927734375,16.3194,1128,5640000,4578.03,5096.47,1128
35.2563,-8482.3759765625,15.7615,1129,5645000,5049.91,5242.34,1129
35.5106,-8923.80859375,15.8699,1130,5650000,5141.24,5354.9,1130
35.0904,-8291.3837890625,15.6455,1131,5655000,5195.71,5396.48,1131
34.6767,-8751.390625,15.103,1132,5660000,5124.73,5342.09,1132
34.5701,-8308.3798828125,14.8827,1133,5665000,4942.95,5338.36,1133
34.7539,-8034.72509765625,14.8437,1134,5670000,5295.08,5549.43,1134
35.4628,-8667.083984375,15.3782,1135,5675000,5048.76,5226.68,1135
34.4118,-8443.537109375,15.1606,1136,5680000,5086.78,5304.96,1136
34.1791,-8013.869140625,15.018,1137,5685000,4919.99,5453.2,1137
33.8054,-8212.0712890625,24.4215,1138,5690000,3050.58,3701.09,1138
