Reward Loss,Running Update Time,Real Det Return,Running Env Steps,Running Forward KL,Itration,Running Reverse KL,Real Sto Return
-74106.6015625,393,5630.1,1965000,90.509,393,93.9489,5353.53
-74884.484375,394,5083.96,1970000,90.3993,394,99.1317,5518.95
-75174.1484375,395,5896.37,1975000,90.9519,395,100.1276,5398.35
-74237.4375,396,5369.24,1980000,90.4779,396,95.2176,4354.42
-74358.625,397,5658.45,1985000,90.0998,397,93.6385,4523.98
-74935.8671875,398,5415.48,1990000,91.8184,398,94.8495,4503.35
-74750.2421875,399,5966.43,1995000,90.078,399,93.0407,5667.65
-74941.390625,400,5707.87,2000000,89.3253,400,91.581,4560.97
-65932.0703125,401,5695.36,2005000,86.5723,401,93.8672,5016.31
-76213.5546875,402,5694.28,2010000,90.9405,402,96.8149,4972.03
-72894.3359375,403,5945.65,2015000,87.3789,403,93.0604,5385.72
-75383.0703125,404,5994.89,2020000,90.2463,404,93.2596,4933.47
-75082.9609375,405,5473.18,2025000,88.9776,405,89.7998,5194.96
-73006.640625,406,5780.11,2030000,87.3447,406,93.4588,5671.32
-72490.890625,407,5711.29,2035000,85.0133,407,88.2411,5323.88
-76148.1875,408,5525.04,2040000,89.5654,408,96.987,5016.76
-76160.78125,409,5988.53,2045000,91.102,409,96.359,5406.66
-75956.3515625,410,5451.55,2050000,91.3093,410,99.4743,4726.02
-76669.7578125,411,5990.47,2055000,90.3408,411,94.9956,5172.39
-72176.71875,412,5306.52,2060000,86.1478,412,90.116,4061.44
-71571.4296875,413,5850.94,2065000,84.7911,413,90.2475,5317.88
-76762.640625,414,5713.2,2070000,88.1695,414,95.133,4524.0
-76628.4140625,415,5725.62,2075000,91.8816,415,97.8812,5200.87
-77081.71875,416,5292.26,2080000,91.6827,416,95.5209,4891.01
-73531.8515625,417,5039.66,2085000,87.7893,417,94.8351,4794.61
-77915.6015625,418,5918.76,2090000,91.8253,418,96.5359,5088.52
-77037.0,419,5586.57,2095000,90.0849,419,94.9752,4771.95
-77186.84375,420,5696.57,2100000,92.3643,420,99.3622,4410.16
-76756.59375,421,5535.68,2105000,91.0877,421,98.1863,4973.49
-76989.640625,422,5329.97,2110000,90.506,422,95.173,5042.43
-77439.59375,423,5622.67,2115000,91.2958,423,98.5344,4551.73
-78270.703125,424,5642.91,2120000,89.2489,424,99.2103,4827.93
-72177.421875,425,5523.55,2125000,85.8231,425,91.1433,5333.19
-73481.734375,426,5632.19,2130000,85.743,426,96.2413,4381.89
-77967.390625,427,5548.82,2135000,91.6232,427,99.7807,4810.48
-73129.921875,428,4577.54,2140000,88.7107,428,99.8706,4766.24
-73778.9140625,429,6005.52,2145000,84.6189,429,89.6206,5007.39
-72508.484375,430,5661.18,2150000,85.182,430,92.8553,5357.81
-78229.640625,431,5638.51,2155000,91.2033,431,99.1412,5464.02
-78597.640625,432,5423.06,2160000,88.8536,432,98.1009,5056.77
-79776.3203125,433,5604.46,2165000,90.8712,433,100.1298,5066.81
-73484.3671875,434,5332.43,2170000,85.2488,434,95.2503,5384.77
-78942.5625,435,5634.81,2175000,91.4609,435,99.0618,4796.88
-73013.2890625,436,5945.13,2180000,85.5026,436,92.1461,5479.02
-79286.0390625,437,5900.43,2185000,89.2721,437,95.7991,4864.09
-79107.609375,438,6067.03,2190000,89.5798,438,96.7528,5317.22
-73616.6015625,439,5513.9,2195000,86.2596,439,94.8508,5138.27
-79457.578125,440,5096.87,2200000,88.9277,440,97.8833,4824.5
-79697.0390625,441,5473.95,2205000,89.5355,441,99.718,4835.82
-79536.640625,442,5324.86,2210000,89.7184,442,97.6215,4656.5
-79795.1171875,443,5091.32,2215000,90.6067,443,96.109,5103.27
-73823.25,444,5632.83,2220000,83.8597,444,87.0111,5075.88
-79795.46875,445,5562.25,2225000,89.7422,445,95.9692,5271.29
-80175.28125,446,5525.5,2230000,90.9416,446,96.3091,4975.5
-79299.921875,447,4754.57,2235000,89.4149,447,92.8891,4506.37
-80167.5234375,448,5641.92,2240000,89.7076,448,94.4397,5581.05
-81109.625,449,5638.32,2245000,90.2219,449,95.8535,5277.07
-75395.5625,450,5571.56,2250000,84.368,450,87.8772,5454.12
-78170.46875,451,5233.03,2255000,85.5645,451,92.9002,5195.74
-77228.546875,452,5432.52,2260000,87.0335,452,90.957,4682.88
-75077.546875,453,5610.03,2265000,82.8915,453,92.0358,4671.96
-81004.78125,454,5138.98,2270000,87.6452,454,90.1992,4691.48
-76377.7109375,455,4870.73,2275000,85.8985,455,92.5974,4110.97
-72990.546875,456,5474.5,2280000,80.8897,456,80.0763,4506.16
-81244.015625,457,5875.95,2285000,87.7774,457,93.9017,5020.96
-81418.8828125,458,5760.41,2290000,88.408,458,90.8731,5046.28
-81684.5703125,459,4740.13,2295000,89.7735,459,95.3672,4680.67
-81381.84375,460,5739.53,2300000,89.8893,460,95.9763,4838.59
-80518.4296875,461,5282.94,2305000,86.6454,461,94.4228,5087.89
-80120.0390625,462,5194.31,2310000,85.0086,462,92.7389,4834.18
-81939.6484375,463,5634.35,2315000,88.8247,463,94.9028,4097.92
-81545.234375,464,4872.32,2320000,89.5442,464,90.8746,4218.88
-81936.296875,465,5671.78,2325000,88.9084,465,92.5082,5462.3
-77830.734375,466,5941.2,2330000,82.0936,466,83.9974,5046.06
-76723.7265625,467,5339.48,2335000,81.8338,467,86.0039,5454.31
-81436.34375,468,5882.34,2340000,87.7144,468,92.5107,5307.66
-81536.703125,469,5651.9,2345000,90.0637,469,94.6304,5327.06
-81379.78125,470,5988.98,2350000,88.9887,470,94.8299,5147.31
-77234.6484375,471,5726.8,2355000,82.0081,471,84.9336,4857.2
-79180.0078125,472,5533.27,2360000,83.8284,472,89.5576,4102.11
-82543.5234375,473,5473.67,2365000,89.5164,473,98.5936,4949.91
-78232.171875,474,5467.14,2370000,84.3605,474,87.928,4512.64
-79949.4140625,475,5947.77,2375000,84.6973,475,90.3086,5200.75
-78950.375,476,5595.98,2380000,83.6197,476,88.3607,5184.0
-82609.2734375,477,5866.16,2385000,88.4354,477,93.0862,4193.79
-81531.7734375,478,4834.39,2390000,88.8621,478,92.1353,5295.01
-78999.3984375,479,5913.08,2395000,84.5113,479,91.1153,4952.72
-83243.515625,480,5432.5,2400000,91.3914,480,97.4766,4657.31
-83009.4921875,481,5434.97,2405000,89.275,481,93.3157,5196.01
-83366.3984375,482,5371.81,2410000,91.3821,482,101.1249,5202.36
-82805.4296875,483,5898.41,2415000,88.4947,483,95.1702,4813.19
-79956.0625,484,5418.51,2420000,87.2727,484,95.4115,5614.78
-79600.140625,485,5256.18,2425000,87.5232,485,92.8686,5252.71
-83374.8203125,486,5780.55,2430000,90.0998,486,94.2128,4896.18
-79759.96875,487,5887.35,2435000,86.1561,487,91.1878,5454.41
-83980.625,488,5787.7,2440000,90.2014,488,97.0759,4835.54
-83529.734375,489,5273.55,2445000,90.5797,489,94.1412,5338.12
-84013.4296875,490,5354.05,2450000,90.6188,490,98.1829,4637.53
-79350.875,491,5551.15,2455000,85.3271,491,92.8273,5199.23
-78624.21875,492,5245.81,2460000,85.7353,492,92.0477,4858.81
-84642.0703125,493,5326.11,2465000,90.7608,493,97.6696,5314.0
-84288.3203125,494,5382.29,2470000,91.6468,494,95.2932,5538.17
-84342.390625,495,5349.85,2475000,90.3469,495,98.9728,4881.17
-80013.1484375,496,5460.59,2480000,88.8991,496,97.4447,4991.34
-79440.875,497,5212.2,2485000,88.3565,497,104.7469,5300.02
-83429.6875,498,5467.95,2490000,89.947,498,93.4527,4365.12
-79840.9296875,499,5951.54,2495000,86.7507,499,93.8138,5276.57
-83839.6484375,500,5487.13,2500000,88.6971,500,91.4647,5251.94
-84408.640625,501,5700.3,2505000,91.5863,501,98.0735,4750.78
-78910.640625,502,5623.24,2510000,87.6925,502,96.5068,4897.84
-84733.0078125,503,5375.72,2515000,91.3314,503,97.2853,4847.73
-79488.6875,504,5365.97,2520000,86.1065,504,97.63,5381.89
-85144.9453125,505,5142.75,2525000,90.1787,505,96.6846,5521.19
-85142.84375,506,5635.72,2530000,91.1975,506,101.2472,5184.87
-85027.015625,507,5965.69,2535000,91.3128,507,98.6979,4981.8
-84907.4296875,508,5945.63,2540000,90.9604,508,98.7064,4989.36
-74592.1328125,509,6026.84,2545000,86.393,509,129.5291,5431.55
-85161.40625,510,5984.47,2550000,89.3719,510,97.6354,4652.84
-84981.65625,511,5700.28,2555000,91.1042,511,98.7074,4827.38
-80359.1015625,512,5714.69,2560000,87.0464,512,98.4217,4734.94
-79397.6953125,513,5636.1,2565000,89.2467,513,102.7505,4954.21
-85213.1015625,514,5397.55,2570000,89.058,514,98.6431,5130.36
-84698.2421875,515,5891.39,2575000,91.5953,515,98.57,5081.42
-81700.34375,516,5683.29,2580000,86.3306,516,96.89,5374.92
-79892.828125,517,5081.23,2585000,88.0539,517,99.5888,5072.66
-79840.40625,518,5294.44,2590000,87.3645,518,104.1786,4875.28
-79734.3125,519,5537.72,2595000,88.9794,519,94.8196,4352.3
-86098.4765625,520,5793.57,2600000,91.6053,520,99.9814,5072.75
-85199.1328125,521,5386.57,2605000,91.7704,521,99.6755,4977.45
-85781.4140625,522,5645.08,2610000,89.6396,522,96.4303,5197.75
-85843.984375,523,5948.34,2615000,91.3488,523,97.9265,4691.88
-79362.171875,524,4966.48,2620000,88.1424,524,97.1784,4757.05
-81050.7578125,525,5992.72,2625000,89.6087,525,120.2837,4650.17
-85525.8671875,526,5712.2,2630000,90.7037,526,98.8494,4479.45
-85902.234375,527,5970.25,2635000,90.0819,527,97.9566,5551.65
-81111.765625,528,5650.27,2640000,88.7697,528,99.4237,5410.29
-85935.625,529,5578.2,2645000,90.9791,529,100.5111,5542.62
-79068.921875,530,5524.94,2650000,82.2323,530,87.018,5531.37
-81915.234375,531,5832.39,2655000,84.4712,531,88.5877,5174.87
-85604.328125,532,5404.72,2660000,89.9623,532,90.4136,5136.19
-86312.3828125,533,4634.54,2665000,89.479,533,94.4197,5062.04
-72881.65625,534,5735.16,2670000,83.2511,534,95.239,4765.6
-79877.359375,535,5794.93,2675000,90.4308,535,99.3437,4844.95
-85454.1796875,536,5405.23,2680000,89.8708,536,93.4878,5580.09
-85772.171875,537,5861.33,2685000,88.64,537,95.8629,5271.09
-85835.2734375,538,5223.04,2690000,92.1152,538,94.2991,5131.62
-85976.28125,539,5729.38,2695000,89.174,539,93.8438,5330.55
-80179.0703125,540,5592.59,2700000,88.5777,540,92.9958,4718.57
-86865.59375,541,5660.51,2705000,91.2233,541,95.0651,4899.91
-86385.9296875,542,5916.99,2710000,90.1436,542,98.9427,5627.21
-87198.796875,543,5651.77,2715000,90.6537,543,96.8874,5059.43
-87315.5546875,544,5618.07,2720000,93.2671,544,100.7442,5549.17
-85873.71875,545,5816.66,2725000,90.9193,545,96.291,5339.81
-80327.4765625,546,4810.88,2730000,87.2613,546,97.1866,4728.59
-86585.2421875,547,5037.71,2735000,91.5071,547,96.3511,5382.66
-81573.84375,548,5679.9,2740000,87.3351,548,109.2708,4443.06
-86790.2109375,549,5828.96,2745000,90.908,549,96.9216,4990.3
-82344.71875,550,5598.87,2750000,89.8183,550,112.626,4967.63
-86975.7734375,551,5586.85,2755000,89.6174,551,94.457,4570.57
-82694.0703125,552,5229.1,2760000,88.1927,552,99.6012,5214.0
-87491.28125,553,5687.72,2765000,90.3636,553,99.9775,5043.01
-87287.625,554,5854.72,2770000,91.83,554,100.6199,4624.42
-82239.65625,555,5761.52,2775000,90.958,555,104.2986,5075.48
-82659.1171875,556,5909.07,2780000,90.479,556,115.4278,5568.64
-87358.2890625,557,5753.25,2785000,92.0945,557,98.1648,5296.85
-82739.09375,558,5283.83,2790000,88.0607,558,106.5078,5463.7
-87284.9921875,559,5760.12,2795000,91.1291,559,100.4566,4904.98
-81642.609375,560,5581.84,2800000,88.0327,560,100.5697,4947.1
-87841.828125,561,5234.56,2805000,91.1489,561,100.7922,5369.75
-87510.234375,562,4951.83,2810000,90.8992,562,98.1993,4817.18
-83491.078125,563,5186.59,2815000,86.9683,563,102.7477,5452.79
-87630.015625,564,5505.93,2820000,90.8014,564,97.8376,5253.54
-87668.46875,565,5640.01,2825000,90.7995,565,100.9775,5494.49
-87532.3046875,566,5860.02,2830000,90.6075,566,98.8966,5477.23
-84345.234375,567,5941.07,2835000,85.4949,567,93.0214,4985.68
-88309.125,568,5263.07,2840000,93.2503,568,101.3504,5577.03
-84599.8203125,569,5889.25,2845000,87.5087,569,97.3456,5610.93
-87915.6640625,570,5950.52,2850000,91.6328,570,95.6355,5158.53
-86298.4140625,571,5472.6,2855000,91.6256,571,101.679,5210.8
-88441.390625,572,5500.05,2860000,91.2418,572,100.6827,4871.49
-87997.1875,573,4836.37,2865000,91.9431,573,99.5373,5035.36
-88367.1953125,574,5694.46,2870000,91.8444,574,100.2796,5511.26
-88574.375,575,5202.13,2875000,91.9979,575,101.3025,5443.61
-87962.6171875,576,5792.56,2880000,91.1945,576,97.8719,4661.59
-81886.203125,577,5541.8,2885000,85.7137,577,89.0425,4739.27
-88868.578125,578,5922.15,2890000,92.8952,578,103.4521,5447.69
-88160.640625,579,4915.96,2895000,91.11,579,96.9486,4975.93
-89004.125,580,5295.01,2900000,93.2009,580,103.408,4860.02
-83570.59375,581,5580.22,2905000,92.0538,581,132.5084,5125.9
-86850.640625,582,5428.17,2910000,90.9055,582,100.3663,5478.63
-87310.4609375,583,5453.72,2915000,89.3992,583,95.341,5565.33
-88525.2734375,584,5750.34,2920000,91.5563,584,95.7104,5297.12
-87924.65625,585,5196.55,2925000,92.193,585,98.2821,5169.76
-86517.6328125,586,5917.43,2930000,90.7467,586,107.8443,5276.47
-83429.6640625,587,5525.25,2935000,90.7417,587,123.514,5525.5
-88597.8203125,588,5908.12,2940000,90.4157,588,98.9724,5343.61
-89204.59375,589,4917.08,2945000,94.1421,589,102.9229,5139.59
-89115.84375,590,5369.92,2950000,92.9243,590,99.703,4835.01
-83242.4921875,591,5876.14,2955000,84.5402,591,101.2406,5114.16
-89042.6640625,592,5703.89,2960000,92.5078,592,101.8414,5321.89
-87132.0,593,5897.66,2965000,86.1021,593,95.6212,5274.61
-88300.25,594,5212.95,2970000,89.9205,594,100.5953,5253.31
-89028.484375,595,5433.22,2975000,90.3327,595,97.4273,5437.48
-89198.328125,596,5829.78,2980000,92.5584,596,101.583,5523.08
-89398.9609375,597,5537.63,2985000,91.6937,597,100.787,5288.61
-88653.71875,598,5561.78,2990000,91.8707,598,95.0631,5148.57
-89142.8515625,599,5256.24,2995000,92.0519,599,95.9884,5395.93
