Running Reverse KL,Real Det Return,Running Forward KL,Running Env Steps,Running Update Time,Real Sto Return,Itration,Reward Loss
28.0188,4009.83,43.8938,3845000,769,4100.96,769,-12220.2978515625
24.5402,3861.3,44.2791,3850000,770,4253.84,770,-12375.583984375
24.6844,4430.44,44.5158,3855000,771,4404.69,771,-12518.1845703125
26.33,4150.42,44.3712,3860000,772,4384.03,772,-12187.2939453125
26.9346,4382.8,44.9421,3865000,773,4059.37,773,-12496.4775390625
24.4655,4381.57,44.4974,3870000,774,4071.82,774,-12265.5234375
33.5088,4469.27,44.4192,3875000,775,4414.24,775,-12136.3388671875
24.8458,4494.75,44.2362,3880000,776,4470.54,776,-12445.8271484375
25.5563,4456.31,44.5251,3885000,777,4472.15,777,-12596.0771484375
24.7617,4375.88,44.3434,3890000,778,4280.42,778,-12426.021484375
24.6048,4347.65,43.8946,3895000,779,4444.98,779,-12411.3017578125
30.9087,4369.0,44.6239,3900000,780,4290.19,780,-12302.3544921875
24.5724,2666.55,44.3124,3905000,781,4283.29,781,-12390.5908203125
27.3488,4130.5,44.6818,3910000,782,4029.37,782,-12499.7099609375
25.6675,3750.79,44.6676,3915000,783,4321.88,783,-12495.462890625
29.7837,4311.78,44.5886,3920000,784,4254.93,784,-12484.779296875
25.4327,3932.97,45.0517,3925000,785,4241.97,785,-12518.37890625
26.0659,3722.63,45.0522,3930000,786,4118.83,786,-12634.451171875
25.0665,3376.41,44.5432,3935000,787,4125.82,787,-12588.1806640625
26.2487,4400.61,45.2079,3940000,788,4432.77,788,-12660.9091796875
27.5107,3963.01,45.3521,3945000,789,4203.46,789,-12511.24609375
24.9846,4186.86,44.604,3950000,790,4372.98,790,-12654.0322265625
30.4612,4494.57,44.3615,3955000,791,4432.63,791,-12404.2255859375
26.1988,3890.44,45.5425,3960000,792,4180.92,792,-12739.2041015625
27.859,4506.28,45.5318,3965000,793,4531.12,793,-12740.62890625
26.9921,4390.71,44.9077,3970000,794,4366.98,794,-12679.3193359375
25.2782,4219.75,44.8621,3975000,795,4484.86,795,-12835.904296875
25.2508,4473.21,45.4059,3980000,796,4372.88,796,-12803.72265625
25.3239,4383.74,44.7873,3985000,797,4526.21,797,-12760.3681640625
25.3787,4301.23,45.2189,3990000,798,4459.6,798,-12724.5166015625
22.2162,354.48,49.1212,3995000,799,496.32,799,-11889.064453125
64.4108,972.04,46.9411,4000000,800,957.88,800,-11919.3671875
62.4097,769.32,47.9645,4005000,801,779.86,801,-11469.4638671875
56.9093,2372.06,44.9375,4010000,802,1709.0,802,-11556.05078125
33.3107,2499.86,42.9207,4015000,803,2402.76,803,-11370.3271484375
35.6546,2767.7,44.6635,4020000,804,2304.21,804,-11779.525390625
20.1763,3797.82,44.7341,4025000,805,3033.77,805,-12658.4208984375
21.9835,4090.39,45.2774,4030000,806,3469.0,806,-12815.9716796875
26.6894,1950.38,46.1725,4035000,807,3797.9,807,-13185.8076171875
25.8873,4385.43,46.321,4040000,808,3843.98,808,-13215.5517578125
26.1309,3802.45,45.1246,4045000,809,4101.34,809,-12375.671875
26.612,4075.17,44.8428,4050000,810,4060.75,810,-12677.9873046875
24.6834,3911.2,45.0512,4055000,811,3779.56,811,-12994.05859375
25.6268,4441.71,45.3403,4060000,812,4417.74,812,-12875.646484375
27.0607,4320.23,46.1615,4065000,813,4208.83,813,-13126.6865234375
26.4671,4365.73,45.4552,4070000,814,4390.62,814,-12951.1923828125
25.6856,4381.49,45.9542,4075000,815,4004.66,815,-12896.3515625
26.6662,4094.34,45.3715,4080000,816,4118.35,816,-13026.05859375
27.3819,3150.89,46.3218,4085000,817,4393.1,817,-13024.1201171875
27.1662,4429.0,45.9958,4090000,818,4281.66,818,-13021.8310546875
27.2566,4042.7,46.2819,4095000,819,4432.85,819,-13281.15234375
26.3357,4016.81,45.5989,4100000,820,3975.98,820,-13015.2646484375
27.6793,4013.34,46.5353,4105000,821,4304.23,821,-13226.3095703125
28.3619,4492.36,46.536,4110000,822,4235.13,822,-13171.3994140625
27.0516,3939.98,45.5805,4115000,823,4273.14,823,-13418.4482421875
27.3286,4531.54,46.7984,4120000,824,4524.93,824,-13219.1201171875
28.8122,4568.38,46.5307,4125000,825,4552.08,825,-13137.43359375
28.0124,4550.46,45.8056,4130000,826,4531.02,826,-13056.2177734375
27.5467,4501.3,45.7669,4135000,827,4425.38,827,-12979.837890625
26.9481,4524.48,45.5942,4140000,828,4473.78,828,-12849.130859375
27.4921,4572.02,45.5902,4145000,829,4485.5,829,-12805.919921875
27.1043,4533.91,45.3769,4150000,830,4498.5,830,-12870.5859375
26.0878,4453.03,45.0202,4155000,831,4364.2,831,-12789.9853515625
26.9423,4520.92,45.4639,4160000,832,4412.8,832,-12830.955078125
27.2963,4520.78,45.6688,4165000,833,4486.65,833,-12978.5849609375
25.8885,4447.97,44.7989,4170000,834,4290.88,834,-12729.25
26.9889,4511.29,45.4414,4175000,835,4513.34,835,-12881.2099609375
27.0502,4464.92,45.721,4180000,836,4456.1,836,-12975.486328125
26.6416,4506.83,45.2664,4185000,837,4489.01,837,-12961.173828125
27.5405,4490.46,45.6473,4190000,838,4467.98,838,-13120.6572265625
23.8736,4058.8,44.4959,4195000,839,4277.15,839,-12648.94140625
27.1392,3805.32,44.3538,4200000,840,3234.47,840,-12116.1484375
26.6891,3853.76,46.0344,4205000,841,3694.78,841,-12778.8525390625
26.6491,4200.46,45.8138,4210000,842,4122.99,842,-13199.861328125
25.2385,4012.88,45.5347,4215000,843,3492.23,843,-13031.8740234375
26.5927,4015.6,46.5325,4220000,844,3354.04,844,-13310.5927734375
27.3697,4274.7,46.0199,4225000,845,3108.3,845,-12589.3701171875
27.1103,4171.42,45.5625,4230000,846,4177.19,846,-12368.91015625
28.7962,4277.19,45.5702,4235000,847,4290.23,847,-12655.451171875
26.4938,4235.78,45.4563,4240000,848,4245.93,848,-13153.3798828125
26.1288,4411.32,45.4699,4245000,849,4393.3,849,-12836.83984375
27.5646,4035.71,46.3776,4250000,850,4460.72,850,-13013.5703125
26.8555,4402.75,45.6485,4255000,851,4315.3,851,-12984.8271484375
26.7045,4407.52,44.9692,4260000,852,3888.19,852,-12911.0009765625
26.8637,4482.21,45.6791,4265000,853,4511.74,853,-13069.236328125
27.0525,4521.55,46.0628,4270000,854,4505.34,854,-13283.537109375
26.7191,4525.87,46.0441,4275000,855,4528.55,855,-13256.1826171875
26.3093,4516.61,44.9536,4280000,856,4243.06,856,-13110.17578125
26.5822,4462.05,45.2996,4285000,857,4243.11,857,-13135.345703125
26.2265,4432.22,45.0795,4290000,858,4452.81,858,-13147.1103515625
25.6097,4268.26,44.999,4295000,859,4427.69,859,-13050.8330078125
26.9675,4246.0,45.8326,4300000,860,4457.71,860,-13196.8916015625
27.1082,4116.49,46.0067,4305000,861,4493.53,861,-13260.44140625
26.6881,4519.41,45.5711,4310000,862,4440.53,862,-13343.58984375
25.2743,4323.85,44.8634,4315000,863,4373.66,863,-13369.9365234375
26.4366,4415.6,45.5366,4320000,864,4385.91,864,-13360.7197265625
26.6705,4449.28,45.254,4325000,865,4461.55,865,-13238.0126953125
26.1277,4431.58,44.9989,4330000,866,4469.95,866,-13392.818359375
26.5564,4386.2,45.5358,4335000,867,4170.14,867,-13243.0224609375
26.6205,4423.44,45.2018,4340000,868,4301.73,868,-13353.0869140625
26.9375,4492.57,45.5268,4345000,869,4096.8,869,-13133.2763671875
26.8176,4463.43,45.3097,4350000,870,4341.54,870,-13518.333984375
26.8764,4294.84,45.2831,4355000,871,4459.55,871,-13196.951171875
26.9812,4457.95,44.6911,4360000,872,4459.82,872,-13269.36328125
26.7175,4399.59,45.5468,4365000,873,4414.42,873,-13379.8857421875
26.8636,4434.5,45.3557,4370000,874,4464.05,874,-13390.3369140625
26.3011,4435.75,45.0513,4375000,875,4448.92,875,-13353.3154296875
27.0241,4440.93,45.3116,4380000,876,4387.23,876,-13378.984375
27.2744,4491.56,45.2741,4385000,877,4459.12,877,-13452.6328125
26.556,4479.57,45.0823,4390000,878,4453.4,878,-13452.2822265625
27.0947,4309.28,45.3738,4395000,879,4474.85,879,-13579.1708984375
27.8576,4445.37,46.0768,4400000,880,4450.8,880,-13420.4345703125
27.4699,4373.98,46.3049,4405000,881,4366.6,881,-13565.1826171875
26.3839,4472.89,44.9954,4410000,882,4482.57,882,-13488.8271484375
27.1064,4504.17,45.0915,4415000,883,4455.23,883,-13475.75390625
26.3174,4510.44,45.306,4420000,884,4489.17,884,-13559.6240234375
26.4921,4497.13,44.8433,4425000,885,4507.47,885,-13519.046875
26.2363,4463.44,45.2094,4430000,886,4435.8,886,-13290.8974609375
25.9505,4456.96,44.7992,4435000,887,4484.97,887,-13322.103515625
26.1793,4509.25,45.2546,4440000,888,4478.72,888,-13408.7236328125
25.6705,4449.9,44.794,4445000,889,4462.5,889,-13517.271484375
25.6454,4344.36,44.6109,4450000,890,4409.81,890,-13287.41015625
25.6992,4493.91,45.4695,4455000,891,4458.6,891,-13494.0107421875
25.989,4519.1,45.3757,4460000,892,4511.76,892,-13557.783203125
26.3091,4510.02,45.3776,4465000,893,4486.64,893,-13564.296875
26.1847,4509.9,45.1724,4470000,894,4483.38,894,-13415.6552734375
26.5957,4528.55,45.3392,4475000,895,4537.38,895,-13550.5654296875
26.1963,4471.48,45.7135,4480000,896,4480.08,896,-13501.591796875
26.0977,4518.44,45.5664,4485000,897,4520.79,897,-13565.580078125
26.8096,4482.37,45.4319,4490000,898,4520.73,898,-13615.8505859375
26.4621,4496.26,45.6757,4495000,899,4488.62,899,-13527.8720703125
26.8887,4557.74,45.0845,4500000,900,4555.95,900,-13588.2412109375
25.885,4488.36,44.9585,4505000,901,4488.9,901,-13346.5615234375
25.7615,4491.91,45.208,4510000,902,4492.26,902,-13422.65625
25.8432,4452.14,45.3014,4515000,903,4429.18,903,-13520.990234375
26.6967,4507.1,46.0105,4520000,904,4541.43,904,-13240.6298828125
27.9511,4448.32,45.4019,4525000,905,4482.48,905,-13150.3505859375
28.1115,4589.13,46.0447,4530000,906,4541.22,906,-13426.279296875
27.6172,4499.14,46.0268,4535000,907,4485.26,907,-13454.1015625
25.5149,4460.06,44.9164,4540000,908,4378.04,908,-13265.41015625
26.5299,4524.76,45.2306,4545000,909,4519.15,909,-13333.51171875
28.1953,4498.14,46.665,4550000,910,4517.56,910,-13577.6728515625
27.4282,4416.34,45.4622,4555000,911,4419.07,911,-13072.3515625
27.6209,4451.02,46.2958,4560000,912,4477.06,912,-13590.8369140625
26.1404,4437.54,45.5379,4565000,913,4473.2,913,-13453.87109375
26.4379,4504.52,45.7051,4570000,914,4524.95,914,-13704.720703125
26.3093,4398.57,45.3158,4575000,915,4423.34,915,-13568.0341796875
26.5913,4349.14,46.2094,4580000,916,4388.44,916,-13438.0458984375
26.8345,4446.95,46.1786,4585000,917,4496.58,917,-13589.5234375
26.8308,4500.46,45.9467,4590000,918,4503.53,918,-13575.44140625
27.0887,4477.75,45.8016,4595000,919,4483.88,919,-13654.49609375
27.7439,4408.15,46.5256,4600000,920,4442.96,920,-13573.0908203125
26.6611,4415.78,45.9,4605000,921,4467.54,921,-13604.673828125
26.7667,4455.87,46.1296,4610000,922,4473.34,922,-13480.6953125
26.6852,4365.44,45.9993,4615000,923,4441.11,923,-13564.8349609375
27.5972,4035.96,46.0193,4620000,924,4450.37,924,-13547.2158203125
27.1337,4497.98,46.1459,4625000,925,4534.15,925,-13690.10546875
27.9507,4078.46,46.5212,4630000,926,4452.7,926,-13632.234375
27.6096,4444.66,46.5176,4635000,927,4450.46,927,-13764.9443359375
27.4605,4492.42,46.4147,4640000,928,4515.11,928,-13861.1337890625
26.8506,4237.15,46.1107,4645000,929,4482.51,929,-13776.119140625
28.3248,4165.27,46.2117,4650000,930,4409.68,930,-13602.453125
27.4189,4499.06,46.3246,4655000,931,4534.23,931,-13790.552734375
27.8543,4579.16,46.5656,4660000,932,4565.54,932,-13829.9326171875
26.8584,4506.0,46.0095,4665000,933,4499.93,933,-13830.28125
27.6288,4465.33,46.9696,4670000,934,4479.04,934,-13837.0556640625
26.7769,4555.15,46.0362,4675000,935,4538.5,935,-13884.0029296875
26.8625,4432.23,45.5883,4680000,936,4488.31,936,-13743.328125
26.2455,4537.65,45.9924,4685000,937,4527.64,937,-13898.5126953125
26.876,4458.03,45.8708,4690000,938,4489.83,938,-13912.3173828125
25.895,4385.83,45.528,4695000,939,4388.94,939,-13629.244140625
26.5499,4490.39,45.8069,4700000,940,4502.48,940,-13899.64453125
25.8244,4509.54,45.3667,4705000,941,4506.22,941,-13801.4638671875
26.3019,4565.95,46.0638,4710000,942,4529.63,942,-13792.40234375
25.2059,4493.51,45.2716,4715000,943,4466.79,943,-13713.609375
26.7776,4578.98,45.9488,4720000,944,4526.37,944,-13868.751953125
27.5572,4536.88,46.4238,4725000,945,4410.63,945,-14080.2978515625
26.9891,4424.89,46.0287,4730000,946,4436.32,946,-13976.06640625
24.9487,4449.13,44.7029,4735000,947,4481.85,947,-13716.2626953125
26.1957,4542.14,45.4931,4740000,948,4512.96,948,-13902.16015625
26.4034,4401.4,45.9935,4745000,949,4430.4,949,-14022.5439453125
25.7807,4439.18,45.6482,4750000,950,4457.11,950,-13902.32421875
26.2553,4516.16,45.7083,4755000,951,4494.19,951,-14044.29296875
26.0724,4468.42,45.8824,4760000,952,4473.38,952,-14065.8515625
26.1145,4447.62,45.3867,4765000,953,4447.33,953,-14030.8935546875
25.7959,4479.28,45.5468,4770000,954,4480.72,954,-14015.8671875
26.1423,4503.31,45.3506,4775000,955,4490.38,955,-14107.9638671875
25.5202,4476.56,45.2728,4780000,956,4477.34,956,-13942.091796875
23.5536,4113.92,45.1302,4785000,957,4377.96,957,-13690.95703125
26.131,4476.74,45.6561,4790000,958,4498.7,958,-14056.974609375
25.8848,4521.28,45.4079,4795000,959,4498.93,959,-14052.240234375
25.648,4494.48,45.638,4800000,960,4425.5,960,-14014.8486328125
25.2134,4474.42,45.238,4805000,961,4459.25,961,-13957.8173828125
25.045,4499.5,45.2797,4810000,962,4479.03,962,-13976.6865234375
26.0128,4507.93,45.8053,4815000,963,4446.08,963,-14077.6416015625
25.3045,4491.28,45.3319,4820000,964,4480.23,964,-14053.5146484375
26.5741,4513.82,45.8319,4825000,965,4504.22,965,-14085.7412109375
26.3996,4509.87,45.7391,4830000,966,4327.4,966,-14000.3837890625
25.468,4478.06,45.3096,4835000,967,4478.41,967,-13988.1015625
25.6708,4520.91,45.6776,4840000,968,4504.46,968,-14009.2548828125
25.4623,4530.86,45.8794,4845000,969,4513.59,969,-13908.4052734375
24.8529,4465.71,44.8153,4850000,970,4493.05,970,-13806.4013671875
25.655,4446.61,45.7179,4855000,971,4480.84,971,-14008.4775390625
27.351,4493.67,45.7026,4860000,972,4385.67,972,-13857.9423828125
26.2342,4527.44,45.3774,4865000,973,4501.15,973,-14128.322265625
25.996,4503.1,45.5629,4870000,974,4364.4,974,-14121.8212890625
25.0323,4419.67,44.7503,4875000,975,4467.95,975,-13813.302734375
26.8341,4516.68,46.1506,4880000,976,4530.66,976,-14026.7109375
25.5905,4439.62,45.1692,4885000,977,4456.67,977,-13898.6171875
26.4598,4465.43,45.8926,4890000,978,4465.29,978,-14133.658203125
27.0248,4510.22,45.6283,4895000,979,4009.8,979,-13936.609375
26.5425,4391.69,45.7915,4900000,980,4278.14,980,-13598.888671875
25.51,4344.57,45.4405,4905000,981,4275.65,981,-13981.34765625
26.8467,4604.98,46.0389,4910000,982,4581.25,982,-14231.28515625
25.367,4420.74,44.7922,4915000,983,4153.33,983,-13808.3388671875
25.2531,4390.44,45.6708,4920000,984,4445.36,984,-14067.7548828125
28.7648,4446.4,46.39,4925000,985,4345.48,985,-13678.71875
26.2939,4370.73,45.3247,4930000,986,4230.59,986,-13651.3369140625
26.5375,4472.8,45.3542,4935000,987,4315.97,987,-13699.9443359375
26.0872,4381.17,45.4073,4940000,988,3953.39,988,-13705.951171875
29.1725,4359.71,45.4365,4945000,989,3305.5,989,-13221.4716796875
29.0806,4352.73,45.9253,4950000,990,3724.66,990,-13169.091796875
25.198,4446.29,45.8253,4955000,991,4318.3,991,-13935.44921875
27.5025,4594.56,45.7852,4960000,992,4449.76,992,-13943.775390625
24.9861,4532.6,45.0592,4965000,993,3908.04,993,-14030.7890625
26.7096,4522.06,46.0762,4970000,994,4124.55,994,-13814.6337890625
28.3689,4498.96,46.1188,4975000,995,3655.58,995,-13640.798828125
28.14,4496.54,45.295,4980000,996,3536.49,996,-13611.763671875
26.7509,4376.11,45.4367,4985000,997,4042.74,997,-13615.7265625
27.208,4427.93,46.1376,4990000,998,3964.56,998,-13847.263671875
29.9537,4481.47,46.1285,4995000,999,4373.83,999,-13480.4345703125
27.9659,4015.09,45.9673,5000000,1000,3729.53,1000,-13723.9521484375
27.0131,4513.51,45.6129,5005000,1001,3699.13,1001,-13966.8212890625
26.8851,4456.77,45.4304,5010000,1002,3768.54,1002,-13871.8505859375
27.9262,4361.48,45.7332,5015000,1003,3887.04,1003,-13780.501953125
25.681,4331.92,44.8868,5020000,1004,4357.74,1004,-13813.7744140625
24.1993,4319.78,44.5689,5025000,1005,4119.02,1005,-13762.0771484375
32.9909,3462.92,46.2797,5030000,1006,2304.14,1006,-13129.2880859375
23.9668,4333.44,44.5627,5035000,1007,3883.66,1007,-13574.234375
26.4201,4341.23,44.9562,5040000,1008,4288.76,1008,-13662.6572265625
23.8149,4430.65,44.3238,5045000,1009,4173.69,1009,-13905.916015625
24.3344,4353.06,44.9179,5050000,1010,4255.5,1010,-13939.4208984375
24.6414,4419.28,44.8045,5055000,1011,4453.54,1011,-14054.5986328125
24.6549,4431.54,45.4554,5060000,1012,4278.69,1012,-14131.515625
24.6868,4466.77,45.4545,5065000,1013,4498.29,1013,-14222.6103515625
23.9396,4334.28,44.908,5070000,1014,4042.19,1014,-13927.2236328125
24.0122,4427.56,44.7834,5075000,1015,4471.47,1015,-14163.162109375
23.9146,4409.57,44.9916,5080000,1016,4433.22,1016,-14058.2158203125
23.5715,4396.69,44.4274,5085000,1017,4445.77,1017,-14045.3203125
24.0254,4404.32,45.2568,5090000,1018,3951.49,1018,-13977.794921875
24.1513,4376.85,44.4041,5095000,1019,4452.33,1019,-14011.0224609375
24.6654,4371.66,44.633,5100000,1020,4185.51,1020,-14059.1689453125
24.0609,4360.44,45.0364,5105000,1021,4403.01,1021,-14061.646484375
23.9109,4386.08,44.8575,5110000,1022,4448.69,1022,-14168.84375
25.3614,4160.46,45.1862,5115000,1023,4195.02,1023,-14010.7001953125
24.4155,2813.53,45.455,5120000,1024,2768.22,1024,-13855.5888671875
23.9129,3676.33,45.2496,5125000,1025,3917.68,1025,-14174.734375
23.687,4133.97,44.9434,5130000,1026,4119.03,1026,-14029.5
22.8411,3848.08,45.2384,5135000,1027,3259.28,1027,-14107.57421875
23.6413,4397.19,44.6492,5140000,1028,4394.03,1028,-14269.71484375
23.7125,4407.68,45.1808,5145000,1029,4443.74,1029,-14221.884765625
24.089,4369.92,45.0854,5150000,1030,4422.49,1030,-14247.9111328125
24.0468,2179.16,45.5868,5155000,1031,2645.16,1031,-14198.3486328125
24.1669,4461.81,44.9107,5160000,1032,4492.33,1032,-14390.06640625
23.5755,4441.13,44.6998,5165000,1033,4384.82,1033,-14033.2109375
24.4249,4270.58,44.9914,5170000,1034,4373.05,1034,-13962.501953125
23.763,4313.36,44.7894,5175000,1035,4402.54,1035,-14010.4052734375
23.8314,4413.77,45.3605,5180000,1036,4479.11,1036,-14065.1181640625
23.1712,4354.49,44.5156,5185000,1037,4418.86,1037,-14235.095703125
23.4932,4432.48,45.1476,5190000,1038,4485.74,1038,-14235.9423828125
22.414,4237.07,44.9528,5195000,1039,4315.97,1039,-13883.953125
22.8877,4457.26,44.3854,5200000,1040,4480.42,1040,-14308.2880859375
23.5853,4555.58,44.4006,5205000,1041,4498.69,1041,-14306.15625
23.5904,4510.16,44.6263,5210000,1042,4492.23,1042,-14363.5849609375
23.4777,4500.14,44.7212,5215000,1043,4490.58,1043,-14415.7783203125
22.9915,4490.66,44.3793,5220000,1044,4477.84,1044,-14394.755859375
23.056,4521.0,44.5325,5225000,1045,4397.29,1045,-14364.6103515625
23.0129,4496.06,44.7842,5230000,1046,4508.37,1046,-14345.9814453125
22.3856,4423.94,44.143,5235000,1047,4461.94,1047,-14281.4140625
22.0581,4484.89,44.0014,5240000,1048,4485.38,1048,-14339.1953125
21.9881,4496.88,43.7668,5245000,1049,4483.14,1049,-14271.4248046875
22.3923,4503.03,44.2943,5250000,1050,4481.22,1050,-14288.732421875
23.1144,4575.3,44.5647,5255000,1051,4541.73,1051,-14453.7685546875
23.1363,4466.04,44.7916,5260000,1052,4462.62,1052,-14424.021484375
22.0637,4412.18,44.5001,5265000,1053,4425.67,1053,-14340.15625
22.8267,4524.15,44.4506,5270000,1054,4217.41,1054,-14428.224609375
22.8477,4513.24,44.5346,5275000,1055,4469.79,1055,-14394.9736328125
22.8098,4399.88,44.619,5280000,1056,4425.54,1056,-14255.6279296875
23.3241,4337.7,44.3958,5285000,1057,4180.96,1057,-14331.5166015625
22.58,4402.78,44.1829,5290000,1058,4396.75,1058,-14240.7822265625
23.1136,4417.5,44.6008,5295000,1059,4412.43,1059,-14230.4208984375
23.1745,4367.46,44.7292,5300000,1060,4390.85,1060,-14276.9833984375
22.3578,4484.27,44.4121,5305000,1061,4406.27,1061,-14253.1279296875
22.8462,4348.64,44.5636,5310000,1062,4374.06,1062,-14374.6611328125
22.8122,4511.42,44.2535,5315000,1063,4489.0,1063,-14343.91015625
23.3716,4624.05,44.5959,5320000,1064,4551.3,1064,-14321.86328125
23.0141,4637.74,44.184,5325000,1065,4206.68,1065,-14444.591796875
22.4212,4494.62,44.5869,5330000,1066,4490.67,1066,-14292.8671875
24.7943,4480.31,44.6787,5335000,1067,4503.5,1067,-14381.658203125
22.6817,4444.62,44.9284,5340000,1068,4268.29,1068,-14244.107421875
23.3955,4488.48,44.4884,5345000,1069,4269.0,1069,-14068.7177734375
23.3518,4541.76,44.6859,5350000,1070,4343.62,1070,-14495.025390625
23.3242,3662.11,44.8537,5355000,1071,4145.91,1071,-14269.98046875
23.1223,3559.56,45.1696,5360000,1072,3647.81,1072,-14128.1162109375
25.0065,3892.6,44.9332,5365000,1073,3377.06,1073,-13688.0361328125
29.4152,2095.77,44.026,5370000,1074,3443.28,1074,-13428.5048828125
27.8646,2725.61,45.2062,5375000,1075,2401.31,1075,-13114.921875
22.9551,1511.28,45.0603,5380000,1076,1664.39,1076,-13938.6044921875
23.7027,4092.06,44.7436,5385000,1077,4183.73,1077,-14123.0107421875
24.5992,2091.97,45.618,5390000,1078,2447.47,1078,-13524.1923828125
27.3809,4388.71,45.4885,5395000,1079,3131.17,1079,-14412.1474609375
28.3191,3511.96,45.0094,5400000,1080,3682.4,1080,-13890.3671875
23.9526,4102.86,44.5872,5405000,1081,3964.03,1081,-13987.6787109375
23.6141,4289.52,44.2348,5410000,1082,4318.27,1082,-13938.302734375
24.1779,4357.23,44.5743,5415000,1083,4218.08,1083,-14180.8486328125
25.0671,4136.19,44.6777,5420000,1084,4300.71,1084,-14114.1640625
25.2699,4065.82,45.2584,5425000,1085,4449.64,1085,-14168.609375
25.0815,4343.99,45.003,5430000,1086,4403.26,1086,-14276.9716796875
24.0549,4270.93,44.6471,5435000,1087,4389.11,1087,-14129.2099609375
23.6271,4282.96,44.8366,5440000,1088,4353.36,1088,-14012.62109375
24.5582,4310.63,45.286,5445000,1089,4409.52,1089,-14352.2138671875
23.4122,4415.48,44.8616,5450000,1090,4471.44,1090,-14267.7333984375
23.9632,4383.06,44.8789,5455000,1091,4429.3,1091,-14000.9384765625
23.5234,4504.83,44.5746,5460000,1092,4506.11,1092,-14425.2109375
24.2512,4545.57,44.7507,5465000,1093,4468.38,1093,-14159.953125
23.2706,4576.77,44.5879,5470000,1094,4551.07,1094,-14390.556640625
24.4812,4448.98,44.8286,5475000,1095,4545.29,1095,-14301.0771484375
23.689,4382.28,44.6843,5480000,1096,4471.06,1096,-14178.6572265625
23.3397,4442.6,44.4544,5485000,1097,4509.02,1097,-14411.4794921875
23.941,4551.81,44.319,5490000,1098,4584.85,1098,-14481.83203125
23.83,4464.46,44.5824,5495000,1099,4503.01,1099,-14394.13671875
23.3967,4443.05,44.4811,5500000,1100,4071.05,1100,-14589.6533203125
24.1782,4448.85,44.5163,5505000,1101,4541.06,1101,-14613.0341796875
24.0744,4475.55,44.9048,5510000,1102,4447.68,1102,-14529.388671875
23.5809,4530.32,44.2964,5515000,1103,4549.94,1103,-14569.2802734375
24.5632,4562.72,44.5953,5520000,1104,4591.04,1104,-14450.8681640625
24.419,4490.56,44.5821,5525000,1105,4544.4,1105,-14604.2822265625
24.0963,4533.7,44.3884,5530000,1106,4595.74,1106,-14595.28515625
25.8202,4592.92,44.8545,5535000,1107,4619.28,1107,-14535.3681640625
25.3466,4674.17,45.2592,5540000,1108,4645.78,1108,-14769.4228515625
24.6886,4632.33,44.9736,5545000,1109,4603.23,1109,-14690.5712890625
24.1788,4520.56,44.8589,5550000,1110,4534.79,1110,-14580.5390625
24.025,4534.17,44.5549,5555000,1111,4566.35,1111,-14677.2919921875
24.3999,4461.39,44.5986,5560000,1112,4528.0,1112,-14546.5009765625
23.9862,4590.0,44.5792,5565000,1113,4583.31,1113,-14596.0478515625
23.9121,4503.22,44.5613,5570000,1114,4558.94,1114,-14475.40625
23.9713,4610.59,44.6161,5575000,1115,4623.39,1115,-14701.90625
24.2537,4444.07,44.9602,5580000,1116,4487.44,1116,-14509.8173828125
23.5276,4566.63,44.0554,5585000,1117,4546.35,1117,-14447.3740234375
23.4545,4516.9,44.5548,5590000,1118,4429.13,1118,-14464.7275390625
23.9735,4622.59,44.3349,5595000,1119,4597.97,1119,-14450.9287109375
23.6213,4536.08,45.1379,5600000,1120,4560.18,1120,-14594.40625
24.3881,4435.0,44.5255,5605000,1121,4440.82,1121,-14331.203125
22.9565,4492.18,44.3414,5610000,1122,4475.66,1122,-14488.908203125
24.304,4481.14,44.1594,5615000,1123,4488.61,1123,-14479.1279296875
23.0582,4483.53,44.5697,5620000,1124,4296.18,1124,-14604.2734375
23.0894,4496.79,44.1359,5625000,1125,4538.82,1125,-14646.490234375
24.7542,4504.24,44.6605,5630000,1126,4218.04,1126,-14479.232421875
23.6274,4452.7,44.9109,5635000,1127,4491.66,1127,-14599.6865234375
23.4107,4497.39,44.2381,5640000,1128,4501.46,1128,-14613.755859375
23.4005,4578.76,44.7771,5645000,1129,4570.86,1129,-14564.2978515625
23.1701,4501.67,44.5988,5650000,1130,4482.75,1130,-14409.9501953125
22.1433,4322.32,43.8627,5655000,1131,4325.89,1131,-14366.7890625
23.5027,4601.92,44.5173,5660000,1132,4592.71,1132,-14605.25390625
23.4182,4601.21,44.8667,5665000,1133,4595.23,1133,-14593.896484375
22.8286,4573.45,44.4815,5670000,1134,4523.39,1134,-14576.2099609375
22.9695,4461.84,44.0518,5675000,1135,4466.86,1135,-14530.5263671875
23.1469,4521.86,44.0637,5680000,1136,4497.27,1136,-14574.9228515625
24.3037,4501.41,44.5618,5685000,1137,4507.7,1137,-14326.8369140625
22.5813,4527.48,43.5242,5690000,1138,4489.66,1138,-14631.0771484375
23.7587,4584.79,44.1551,5695000,1139,4592.75,1139,-14675.5185546875
22.3877,4590.57,44.2126,5700000,1140,4530.8,1140,-14589.5771484375
22.8279,4569.72,44.3059,5705000,1141,4573.47,1141,-14668.9453125
22.2278,4520.38,43.9299,5710000,1142,4531.4,1142,-14776.982421875
23.0316,4498.74,44.3333,5715000,1143,4449.98,1143,-14695.8134765625
21.6195,4505.34,43.5617,5720000,1144,4350.09,1144,-14622.2060546875
