Itration,Running Update Time,Real Det Return,Reward Loss,Running Env Steps,Running Reverse KL,Running Forward KL,Real Sto Return
764,764,4786.52,-8743.189453125,3820000,17.8822,39.5787,4673.42
765,765,4764.92,-8862.998046875,3825000,18.1836,39.4619,4672.95
766,766,4792.9,-8994.2861328125,3830000,17.9277,39.5239,4649.44
767,767,4759.64,-8767.2578125,3835000,16.8056,39.1978,4633.54
768,768,4775.17,-8801.6552734375,3840000,17.6873,39.0432,4663.35
769,769,4778.26,-8960.951171875,3845000,17.5374,39.6173,4648.65
770,770,4760.19,-8877.5615234375,3850000,16.7186,39.3671,4622.82
771,771,4704.83,-8825.61328125,3855000,16.744,39.1884,4593.43
772,772,4704.21,-8896.64453125,3860000,17.1032,39.7215,4613.18
773,773,4600.55,-8717.654296875,3865000,17.0914,39.7449,4546.97
774,774,4676.41,-8798.1162109375,3870000,16.6509,39.6019,4601.26
775,775,4667.52,-8773.8916015625,3875000,16.5057,39.0664,4616.09
776,776,4750.57,-9209.2041015625,3880000,17.8548,39.4216,4416.66
777,777,850.24,-8911.8896484375,3885000,20.4114,45.2459,1003.94
778,778,333.89,-8332.537109375,3890000,19.8932,49.791,339.96
779,779,351.71,-6056.833984375,3895000,19.0268,46.7705,388.53
780,780,3955.44,-8316.62109375,3900000,16.6751,40.6579,3295.78
781,781,4515.75,-9263.67578125,3905000,21.8279,42.8673,4389.78
782,782,4670.6,-8108.46923828125,3910000,17.0982,41.8507,1935.1
783,783,4624.85,-8878.03515625,3915000,17.9934,40.4833,4243.39
784,784,4524.55,-9395.7822265625,3920000,21.1789,41.5847,4178.05
785,785,2920.22,-8092.8896484375,3925000,22.7458,41.9802,3450.25
786,786,4558.56,-9109.9873046875,3930000,19.4907,41.1867,3598.24
787,787,4641.37,-9503.5283203125,3935000,22.4232,41.3967,4601.76
788,788,4284.57,-9351.5068359375,3940000,23.4589,41.8717,3969.78
789,789,4670.34,-8867.28515625,3945000,19.9513,41.5275,3850.52
790,790,4569.25,-9119.046875,3950000,18.6485,40.089,4214.61
791,791,4624.55,-9356.150390625,3955000,18.5354,40.5795,4059.44
792,792,4590.47,-9114.3359375,3960000,18.2049,39.889,4359.86
793,793,4653.93,-9131.93359375,3965000,18.1819,40.0069,4564.6
794,794,4583.22,-8896.0048828125,3970000,17.5289,39.5377,4578.29
795,795,4579.85,-8766.4306640625,3975000,16.5282,39.2469,4528.34
796,796,4608.77,-8709.9404296875,3980000,16.9215,39.095,4571.45
797,797,4628.91,-8641.6875,3985000,17.5209,39.2176,4569.33
798,798,4613.82,-8556.306640625,3990000,16.6916,39.2754,4567.87
799,799,4469.69,-8873.1025390625,3995000,16.3904,39.3774,4432.16
800,800,4505.6,-8726.109375,4000000,15.8353,39.5498,4406.85
801,801,4512.37,-8780.939453125,4005000,15.5541,39.4183,4280.67
802,802,4546.26,-8796.388671875,4010000,15.6247,39.5357,4520.14
803,803,4554.83,-8971.505859375,4015000,16.3963,39.5071,4536.51
804,804,4661.95,-9107.509765625,4020000,17.6192,39.4665,4621.86
805,805,4652.17,-9124.46484375,4025000,17.7381,40.0972,4599.01
806,806,4699.91,-9042.482421875,4030000,17.4909,39.7561,4645.65
807,807,4687.18,-9074.361328125,4035000,17.5665,39.4133,4652.22
808,808,4728.2,-9194.8017578125,4040000,17.8451,39.4329,4517.19
809,809,4704.67,-9134.23828125,4045000,17.6877,39.3031,4656.03
810,810,4674.48,-9138.5126953125,4050000,17.3998,39.3368,4632.83
811,811,4667.0,-9191.9775390625,4055000,17.7995,39.9645,4615.34
812,812,4655.46,-9083.001953125,4060000,18.1556,40.2868,4624.8
813,813,4660.3,-8971.85546875,4065000,17.4501,39.5004,4628.71
814,814,4680.93,-9082.900390625,4070000,17.9455,40.011,4644.04
815,815,4655.42,-9199.3564453125,4075000,18.287,39.7844,4611.69
816,816,4677.24,-9163.91796875,4080000,17.2533,39.7664,4636.8
817,817,4683.48,-9065.474609375,4085000,17.6015,39.4863,4643.28
818,818,4677.68,-9166.736328125,4090000,17.5169,39.7354,4653.37
819,819,4655.91,-9224.669921875,4095000,17.713,40.0445,4625.47
820,820,4680.04,-9154.953125,4100000,17.2945,39.6024,4648.38
821,821,4717.33,-9187.7451171875,4105000,17.4844,39.6132,4677.45
822,822,4698.95,-8991.470703125,4110000,17.6077,39.6141,4660.52
823,823,4688.06,-9109.4951171875,4115000,17.0402,39.4221,4662.63
824,824,4699.87,-9132.8408203125,4120000,17.8508,39.6537,4663.43
825,825,4722.91,-9154.1826171875,4125000,17.7619,39.7068,4649.83
826,826,4671.54,-9187.4345703125,4130000,17.7768,39.5999,4443.33
827,827,4717.06,-9011.1162109375,4135000,17.9068,39.4469,4670.66
828,828,4733.14,-9143.26953125,4140000,17.9294,39.4265,4681.28
829,829,4759.06,-9273.0390625,4145000,18.0774,39.8821,4697.85
830,830,4735.31,-9640.2509765625,4150000,19.1062,39.9243,4681.2
831,831,649.95,-8691.169921875,4155000,54.8633,49.3844,528.94
832,832,513.21,-8653.1181640625,4160000,30.2126,49.0843,427.82
833,833,4480.96,-8637.947265625,4165000,36.1997,42.137,2907.27
834,834,415.7,-7654.79345703125,4170000,64.6738,46.7872,447.67
835,835,4638.6,-9649.8955078125,4175000,28.9409,42.8604,2907.25
836,836,691.59,-8454.3935546875,4180000,40.9181,44.6991,717.44
837,837,4537.87,-9278.2939453125,4185000,25.3043,41.9302,2627.33
838,838,4622.61,-9769.5576171875,4190000,21.8594,40.8218,3917.94
839,839,4660.92,-9550.6875,4195000,20.4684,40.5566,4641.37
840,840,2823.61,-9547.66796875,4200000,20.6233,41.0763,3346.49
841,841,4667.94,-9686.119140625,4205000,20.4473,40.7108,4624.76
842,842,4648.84,-9741.8876953125,4210000,20.8958,40.9492,4611.13
843,843,4618.24,-9814.7099609375,4215000,20.2939,40.8729,4601.49
844,844,4573.35,-9625.5166015625,4220000,21.7379,41.0195,4539.51
845,845,4677.89,-9576.1845703125,4225000,20.2994,40.4516,4640.34
846,846,4667.99,-9518.03515625,4230000,19.6113,40.4206,4634.9
847,847,4658.92,-9716.15234375,4235000,19.7913,40.46,4626.1
848,848,4705.99,-9762.9609375,4240000,19.774,40.5859,4678.05
849,849,4708.03,-9802.716796875,4245000,19.3466,40.3112,4671.32
850,850,4739.26,-9878.9658203125,4250000,19.1962,40.1162,4704.92
851,851,4711.45,-9833.4208984375,4255000,18.7562,40.2454,4682.69
852,852,4743.3,-9822.6513671875,4260000,18.837,40.5864,4712.88
853,853,4750.22,-9930.4853515625,4265000,18.4172,40.207,4718.84
854,854,4740.14,-9820.3662109375,4270000,18.4865,40.2583,4717.43
855,855,4749.61,-9816.3095703125,4275000,18.3204,40.2584,4720.39
856,856,4739.13,-9909.669921875,4280000,18.4232,40.5698,4695.57
857,857,4772.87,-9820.466796875,4285000,18.4005,39.8817,4734.9
858,858,4741.41,-9906.833984375,4290000,18.465,39.8995,4708.16
859,859,4759.88,-9762.3984375,4295000,18.3325,40.3258,4722.15
860,860,4740.63,-9783.052734375,4300000,18.0228,40.2011,4687.03
861,861,4745.75,-9933.5712890625,4305000,18.2407,39.9746,4713.88
862,862,4719.19,-9867.1650390625,4310000,18.3065,39.8486,4680.62
863,863,4704.59,-9938.515625,4315000,18.1876,40.1125,4661.17
864,864,4711.21,-10039.7451171875,4320000,18.3568,39.9467,4678.58
865,865,4723.38,-9897.0771484375,4325000,18.2067,40.1558,4699.55
866,866,4750.88,-9991.9716796875,4330000,18.4643,40.3929,4707.09
867,867,4737.77,-9887.4716796875,4335000,18.2266,40.2564,4698.89
868,868,4719.62,-9938.0927734375,4340000,18.5105,40.2404,4686.82
869,869,4717.01,-9927.4658203125,4345000,18.2259,40.4238,4664.01
870,870,4725.61,-9744.3330078125,4350000,17.7381,40.0513,4678.52
871,871,4702.6,-9681.9052734375,4355000,17.0651,39.5321,4664.03
872,872,4712.15,-9848.96875,4360000,17.5349,40.0601,4660.62
873,873,4739.08,-9796.078125,4365000,17.6556,40.1062,4683.46
874,874,4740.67,-9696.6142578125,4370000,17.4182,39.7168,4526.87
875,875,4769.74,-9780.4404296875,4375000,17.5789,39.7365,4555.12
876,876,4746.05,-9797.36328125,4380000,17.6331,39.7594,4687.44
877,877,4753.96,-9683.83984375,4385000,17.5143,39.4001,4710.59
878,878,4770.62,-9733.173828125,4390000,18.0109,39.6148,4715.8
879,879,4737.87,-9873.37890625,4395000,18.0791,40.0555,4701.68
880,880,4739.04,-9705.478515625,4400000,17.382,39.6241,4690.52
881,881,4732.05,-9890.376953125,4405000,17.9662,39.4802,4690.64
882,882,4758.98,-9690.1328125,4410000,16.7998,39.5204,4722.66
883,883,4788.8,-9896.6083984375,4415000,17.926,39.7263,4745.37
884,884,4769.3,-9870.3037109375,4420000,17.7754,39.169,4721.19
885,885,4761.95,-9786.62109375,4425000,17.5198,39.6325,4714.79
886,886,4750.19,-10051.8564453125,4430000,17.8565,40.0147,4690.73
887,887,4785.9,-9821.1328125,4435000,17.4469,39.516,4710.83
888,888,4775.06,-9894.45703125,4440000,17.5894,39.4651,4712.16
889,889,4754.09,-9936.556640625,4445000,17.4574,39.5929,4707.24
890,890,4781.24,-9787.01953125,4450000,16.9146,39.5904,4717.49
891,891,4781.47,-10189.962890625,4455000,18.2651,39.7322,4739.66
892,892,4752.05,-9959.583984375,4460000,17.7087,39.5774,4695.77
893,893,4753.86,-10015.7275390625,4465000,17.714,39.8768,4708.44
894,894,4754.7,-9929.8388671875,4470000,17.808,39.7185,4688.17
895,895,4749.43,-9894.0107421875,4475000,17.4094,39.3995,4691.47
896,896,4754.2,-9919.076171875,4480000,17.3258,39.3991,4703.61
897,897,4786.44,-10061.55859375,4485000,17.6651,39.6323,4723.58
898,898,4768.31,-9985.7841796875,4490000,17.223,39.6986,4694.93
899,899,4782.56,-9936.9912109375,4495000,17.221,39.4589,4711.83
900,900,4762.36,-10133.41015625,4500000,17.6986,39.5389,4707.28
901,901,4786.74,-10222.0947265625,4505000,17.5271,39.8605,4704.22
902,902,4789.97,-10038.0458984375,4510000,17.8261,39.2863,4718.42
903,903,4777.67,-10149.91015625,4515000,17.6326,39.7249,4694.27
904,904,4794.2,-9986.4521484375,4520000,17.3412,39.2775,4716.87
905,905,4785.65,-10131.19140625,4525000,17.892,39.8693,4707.26
906,906,4796.19,-9908.6015625,4530000,17.2167,39.2805,4716.49
907,907,4766.99,-10124.4716796875,4535000,17.6847,39.3743,4705.83
908,908,4785.69,-10108.224609375,4540000,17.8985,39.3747,4721.58
909,909,4761.46,-9905.5029296875,4545000,17.3492,39.5059,4722.51
910,910,4778.04,-10131.8955078125,4550000,17.7726,39.8625,4725.8
911,911,4779.8,-9924.9169921875,4555000,17.756,39.6214,4717.84
912,912,4743.01,-9924.2763671875,4560000,17.0119,39.0753,4694.24
913,913,4789.3,-9961.3232421875,4565000,17.5073,39.0908,4715.45
914,914,4794.37,-10217.912109375,4570000,17.8083,39.3305,4727.05
915,915,4763.32,-10025.84375,4575000,17.2796,39.2994,4692.39
916,916,4781.83,-10233.3017578125,4580000,17.2952,39.4854,4700.91
917,917,4798.57,-9973.0380859375,4585000,17.0186,39.3093,4732.56
918,918,4788.9,-10088.6435546875,4590000,17.0796,39.4659,4704.58
919,919,4785.74,-10165.1748046875,4595000,17.0723,39.1989,4713.55
920,920,4776.9,-10041.3076171875,4600000,16.7018,38.8992,4696.65
921,921,4781.17,-10105.08203125,4605000,16.7799,39.3364,4723.38
922,922,4789.0,-9978.4619140625,4610000,16.5521,39.1164,4722.87
923,923,4803.86,-10232.34765625,4615000,17.1453,39.1844,4731.46
924,924,4784.89,-10249.2099609375,4620000,17.3928,39.1406,4709.47
925,925,4763.63,-10151.9111328125,4625000,16.6902,39.3618,4702.45
926,926,4739.72,-10307.044921875,4630000,17.2203,39.8415,4680.39
927,927,4794.73,-10328.2001953125,4635000,17.3901,39.3723,4718.97
928,928,4772.99,-10209.404296875,4640000,17.1975,39.6426,4712.69
929,929,4780.85,-10149.9140625,4645000,16.6497,39.3428,4708.78
930,930,4800.37,-10140.373046875,4650000,16.7124,39.1656,4735.14
931,931,4790.37,-10307.4990234375,4655000,16.8175,39.5854,4747.45
932,932,4798.14,-10400.5185546875,4660000,17.1207,39.654,4747.87
933,933,4809.59,-10066.8125,4665000,17.2042,39.2167,4747.99
934,934,4779.35,-10136.880859375,4670000,17.0839,38.7599,4719.16
935,935,4828.45,-10232.2578125,4675000,17.187,39.4261,4763.58
936,936,4780.18,-10264.4248046875,4680000,16.914,39.0949,4716.4
937,937,4817.17,-10027.568359375,4685000,16.6287,38.8869,4749.46
938,938,4796.06,-10276.5458984375,4690000,16.4039,39.3498,4712.84
939,939,4814.27,-10228.841796875,4695000,17.2082,39.4824,4750.72
940,940,4777.73,-9983.72265625,4700000,16.3777,38.8442,4723.76
941,941,4802.5,-10071.78125,4705000,16.6889,39.079,4737.06
942,942,4832.63,-10268.8486328125,4710000,17.0274,39.5687,4758.91
943,943,4802.28,-10334.3974609375,4715000,16.9449,39.5415,4721.43
944,944,4813.21,-10506.91796875,4720000,16.8536,39.3127,4744.77
945,945,4838.46,-10454.8544921875,4725000,17.154,39.8704,4750.17
946,946,4820.83,-10314.0341796875,4730000,15.7259,39.5965,4742.06
947,947,4827.46,-10314.13671875,4735000,16.8995,39.4374,4740.72
948,948,4822.0,-10267.6259765625,4740000,15.516,39.986,4754.15
949,949,4832.76,-10482.9365234375,4745000,16.9972,39.5428,4763.35
950,950,4830.89,-10540.845703125,4750000,16.9284,39.9199,4587.73
951,951,4819.46,-10744.869140625,4755000,17.2671,40.1441,4747.93
952,952,4824.0,-10580.5859375,4760000,16.7443,39.37,4758.75
953,953,4804.46,-10622.04296875,4765000,16.837,40.0884,4738.65
954,954,4823.19,-10668.7431640625,4770000,17.7107,40.0649,4755.74
955,955,4798.57,-10581.9453125,4775000,16.5382,39.6172,4732.65
956,956,4798.37,-10629.0703125,4780000,16.8569,39.5376,4730.51
957,957,4822.33,-10829.8662109375,4785000,16.5841,40.0091,4755.16
958,958,4818.97,-10686.94140625,4790000,16.929,39.8712,4757.66
959,959,4790.56,-10433.21875,4795000,15.6492,39.6346,4729.81
960,960,4773.59,-10764.4404296875,4800000,16.8265,39.7683,4715.27
961,961,4818.56,-10658.58984375,4805000,17.263,40.0528,4418.86
962,962,4807.51,-10594.357421875,4810000,17.0286,39.5657,4744.64
963,963,4815.31,-10607.4091796875,4815000,16.766,39.6996,4746.44
964,964,4805.26,-10501.12890625,4820000,16.5697,39.5639,4739.12
965,965,4791.87,-10693.7412109375,4825000,17.0501,39.4937,4724.35
966,966,4818.46,-10581.96875,4830000,16.7756,40.0274,4747.22
967,967,4816.11,-10575.4609375,4835000,16.7345,39.722,4750.51
968,968,4831.27,-10472.41796875,4840000,15.4966,39.266,4743.67
969,969,4824.58,-10490.404296875,4845000,16.0927,39.2893,4750.23
970,970,4820.01,-10718.9072265625,4850000,16.9032,40.1431,4744.31
971,971,4826.74,-10715.9130859375,4855000,16.3324,39.574,4732.82
972,972,4837.67,-10552.984375,4860000,15.6794,39.6008,4759.18
973,973,4815.02,-10692.0361328125,4865000,16.7169,39.501,4738.04
974,974,4796.71,-10311.203125,4870000,15.8042,39.2908,4356.59
975,975,4833.99,-10425.048828125,4875000,16.5864,39.6274,4746.12
976,976,4812.49,-10648.5263671875,4880000,16.4304,39.7455,4645.16
977,977,4792.6,-10760.654296875,4885000,16.7475,39.7414,4727.15
978,978,4811.68,-10826.095703125,4890000,16.9033,40.0077,4738.65
979,979,4815.03,-10677.5283203125,4895000,16.5641,39.4879,4733.8
980,980,4791.64,-10745.369140625,4900000,16.7103,39.6214,4709.03
981,981,4800.24,-10582.8193359375,4905000,16.2339,39.3969,4734.18
982,982,4791.83,-10676.607421875,4910000,16.5238,39.5056,4723.47
983,983,4629.24,-11449.21875,4915000,27.1931,43.2979,3242.07
984,984,4620.32,-10588.61328125,4920000,17.8618,39.1951,4598.95
985,985,1233.66,-8836.56640625,4925000,20.7756,43.6757,1082.67
986,986,3882.89,-9164.6630859375,4930000,21.7017,42.7565,1328.64
987,987,4692.76,-10860.91015625,4935000,18.016,40.4822,4628.63
988,988,4646.59,-11126.9169921875,4940000,17.888,41.1236,4073.02
989,989,4681.54,-11097.330078125,4945000,17.4928,40.0278,4661.31
990,990,4717.55,-11365.318359375,4950000,18.2103,39.7119,4665.25
991,991,4686.12,-11084.376953125,4955000,17.4997,40.0127,4661.6
992,992,4676.36,-11270.0908203125,4960000,17.6133,40.001,4648.62
993,993,4738.2,-11199.3759765625,4965000,17.7648,40.1694,4540.75
994,994,4747.25,-11038.98828125,4970000,16.8229,39.5185,4518.46
995,995,4768.87,-11163.2353515625,4975000,17.6404,40.1065,4374.71
996,996,4731.28,-11051.783203125,4980000,16.7565,39.6331,4522.17
997,997,4775.24,-10982.265625,4985000,16.1079,40.1427,4591.27
998,998,4776.72,-11033.912109375,4990000,17.1387,39.9502,4369.8
999,999,4748.81,-10728.509765625,4995000,15.1197,39.3822,4261.49
1000,1000,4783.13,-10764.4765625,5000000,15.5838,39.1964,4296.43
1001,1001,4776.51,-10894.2197265625,5005000,16.6462,39.3416,4695.38
1002,1002,4734.77,-10818.373046875,5010000,16.2211,39.25,4679.54
1003,1003,4757.33,-10997.416015625,5015000,16.4919,39.3758,4685.91
1004,1004,4727.23,-10980.5830078125,5020000,16.0244,39.1603,4654.12
1005,1005,4771.04,-10863.61328125,5025000,14.755,39.9151,4473.12
1006,1006,4742.23,-11065.8916015625,5030000,16.5327,39.589,4422.27
1007,1007,4721.57,-11100.669921875,5035000,16.111,39.6087,4655.05
1008,1008,4752.24,-10797.70703125,5040000,15.6921,38.8656,4673.25
1009,1009,4815.66,-10947.35546875,5045000,16.4471,39.3699,4742.15
1010,1010,4762.21,-10949.2236328125,5050000,15.7678,39.0667,4656.83
1011,1011,4782.89,-11088.56640625,5055000,16.3346,39.5815,4672.79
1012,1012,4774.22,-11154.7275390625,5060000,16.7012,38.8709,4670.32
1013,1013,4732.91,-10983.1181640625,5065000,15.8024,39.2443,4622.23
1014,1014,4800.63,-10718.1748046875,5070000,15.7327,38.8773,4683.8
1015,1015,4788.05,-10851.306640625,5075000,16.0578,39.1067,4621.6
1016,1016,4807.99,-10960.8603515625,5080000,16.1144,39.444,4481.54
1017,1017,4783.72,-10958.2451171875,5085000,16.3605,39.5071,4680.9
1018,1018,4792.39,-10945.353515625,5090000,16.2443,39.431,4704.99
1019,1019,4775.43,-10844.24609375,5095000,15.7385,39.3234,4679.22
1020,1020,4776.68,-10963.2451171875,5100000,16.7834,39.5445,4682.29
1021,1021,4811.43,-10876.1884765625,5105000,16.3009,39.4572,4719.0
1022,1022,4764.06,-10842.4482421875,5110000,16.8151,39.416,4524.19
1023,1023,4799.81,-10912.19140625,5115000,16.697,39.1427,4715.74
1024,1024,4780.02,-10581.89453125,5120000,15.8295,39.1289,4666.22
1025,1025,4604.83,-10815.3701171875,5125000,15.383,39.3114,4465.46
1026,1026,4755.73,-10777.93359375,5130000,16.1907,38.8773,4318.51
1027,1027,4739.81,-10945.0927734375,5135000,16.2571,39.308,4647.28
1028,1028,4760.42,-10885.369140625,5140000,15.8121,38.8995,4449.37
1029,1029,4557.11,-10930.01953125,5145000,17.125,39.2144,4422.92
1030,1030,4699.01,-11191.4541015625,5150000,16.7135,39.6687,4602.78
1031,1031,520.13,-11910.4482421875,5155000,47.9995,48.3335,468.81
1032,1032,273.72,-10342.1708984375,5160000,37.2546,51.0353,258.07
1033,1033,212.09,-11892.3896484375,5165000,17.2693,50.3144,212.38
1034,1034,260.9,-7817.02978515625,5170000,39.505,50.6581,269.73
1035,1035,394.2,-9339.86328125,5175000,90.3267,49.7105,397.6
1036,1036,418.81,-9400.458984375,5180000,41.7196,48.9475,430.92
1037,1037,437.94,-9506.0498046875,5185000,56.9814,49.2275,437.59
1038,1038,1043.89,-9590.8984375,5190000,53.4395,46.1836,783.74
1039,1039,767.02,-10039.2177734375,5195000,44.5828,43.5991,1351.39
1040,1040,4156.1,-11240.142578125,5200000,25.7816,41.1486,3470.75
1041,1041,1644.29,-10527.76953125,5205000,35.0855,42.802,1882.69
1042,1042,3387.41,-12003.6826171875,5210000,19.0658,41.2229,4014.1
1043,1043,4252.55,-11642.5322265625,5215000,18.744,41.383,4404.53
1044,1044,4539.99,-11888.091796875,5220000,18.87,41.487,4517.73
1045,1045,4595.28,-12131.390625,5225000,19.8756,41.3895,4543.66
1046,1046,4651.67,-12010.640625,5230000,19.4551,40.1633,4589.89
1047,1047,4656.14,-11786.70703125,5235000,17.8468,40.2821,4486.73
1048,1048,4661.33,-11660.8544921875,5240000,19.3699,39.7552,4619.18
1049,1049,4702.94,-11594.267578125,5245000,18.8538,39.6217,4652.06
1050,1050,4717.17,-11588.771484375,5250000,19.2746,39.8099,4665.49
1051,1051,4683.93,-11552.3662109375,5255000,18.7378,40.0996,4627.15
1052,1052,4713.45,-11571.310546875,5260000,18.0304,39.418,4660.72
1053,1053,4696.08,-11554.83984375,5265000,17.5544,39.4462,4551.48
1054,1054,4666.36,-11422.361328125,5270000,18.0004,39.6833,4605.05
1055,1055,4720.99,-11380.1083984375,5275000,17.6945,39.5611,4634.11
1056,1056,4700.41,-11355.931640625,5280000,17.3056,39.4809,4657.52
1057,1057,4711.81,-11490.1298828125,5285000,16.3692,39.6182,4485.88
1058,1058,4694.26,-11354.8466796875,5290000,16.5982,39.1992,4657.37
1059,1059,4685.68,-11468.123046875,5295000,16.8775,39.9677,4636.75
1060,1060,4706.74,-11401.9833984375,5300000,16.6344,39.7302,4660.27
1061,1061,4707.67,-11569.560546875,5305000,17.0643,40.3587,4495.02
1062,1062,4711.78,-11446.59375,5310000,16.0948,39.7268,4618.79
1063,1063,4694.4,-11518.619140625,5315000,16.8216,39.7972,4665.99
1064,1064,4686.32,-11547.0234375,5320000,16.5362,40.1827,4218.76
1065,1065,4687.74,-11626.521484375,5325000,17.0084,40.38,4659.38
1066,1066,4682.86,-11557.4912109375,5330000,15.5626,40.2468,4590.9
1067,1067,4666.7,-11471.34765625,5335000,16.7715,39.7546,4649.21
1068,1068,4658.0,-11255.5849609375,5340000,16.8401,40.0033,4646.92
1069,1069,4728.1,-11318.0439453125,5345000,16.6318,39.9981,4708.02
1070,1070,4691.93,-11535.1083984375,5350000,17.1049,40.1802,4671.36
1071,1071,4738.03,-11605.28515625,5355000,17.7326,40.228,4713.49
1072,1072,4719.5,-11591.3408203125,5360000,17.6003,39.7889,4621.52
1073,1073,4719.54,-11522.91796875,5365000,17.0807,40.2885,4290.58
1074,1074,4695.47,-11600.8701171875,5370000,17.5954,40.0404,4672.8
1075,1075,4694.24,-11421.515625,5375000,16.8893,40.0225,4506.67
1076,1076,4703.15,-11567.8994140625,5380000,16.8878,40.0946,4541.28
1077,1077,4696.84,-11650.8291015625,5385000,17.3708,40.4146,4436.52
1078,1078,4691.19,-11754.37890625,5390000,17.6394,39.982,4652.61
1079,1079,4696.76,-11674.578125,5395000,17.5091,40.1116,4667.01
1080,1080,4691.76,-11821.513671875,5400000,17.6742,40.3015,4515.13
1081,1081,4704.97,-11731.1328125,5405000,17.2417,39.9826,4537.87
1082,1082,4746.27,-11703.9296875,5410000,17.6072,40.0219,4704.35
1083,1083,4705.9,-11833.8935546875,5415000,17.6717,40.2661,4670.43
1084,1084,4729.73,-11782.609375,5420000,17.5378,40.0242,4706.44
1085,1085,4735.02,-11799.3974609375,5425000,17.1898,39.805,4683.76
1086,1086,4719.95,-11776.8544921875,5430000,17.1231,39.8323,4675.44
1087,1087,4700.19,-11850.029296875,5435000,17.1842,40.0714,4657.18
1088,1088,4700.65,-11956.837890625,5440000,16.8933,40.091,4608.54
1089,1089,4717.6,-11958.09765625,5445000,17.54,39.5718,4679.91
1090,1090,4711.41,-11743.3076171875,5450000,17.0012,40.0141,4653.2
1091,1091,4713.92,-11850.5537109375,5455000,16.9088,39.9669,4663.01
1092,1092,4715.35,-11724.1533203125,5460000,16.5936,39.4084,4575.0
1093,1093,4718.38,-11892.802734375,5465000,16.8769,39.7083,4656.54
1094,1094,4762.71,-11804.552734375,5470000,16.6411,39.645,4251.02
1095,1095,4764.55,-11969.1259765625,5475000,17.624,39.8543,4703.39
1096,1096,4734.81,-11822.734375,5480000,17.3431,39.9081,4576.6
1097,1097,4734.98,-11971.0947265625,5485000,17.0498,39.7575,4698.64
1098,1098,4751.49,-11891.5263671875,5490000,17.3865,40.2484,4703.13
1099,1099,4742.27,-11726.8095703125,5495000,17.1524,39.626,4692.12
1100,1100,4763.98,-11881.9140625,5500000,17.5283,40.0935,4716.71
1101,1101,4749.94,-12134.048828125,5505000,17.7378,40.2067,4719.09
1102,1102,4785.31,-11853.03125,5510000,17.4238,39.7788,4732.05
1103,1103,4764.95,-12000.08984375,5515000,17.8737,40.2595,4719.01
1104,1104,4756.03,-11991.716796875,5520000,17.3692,39.8799,4702.78
1105,1105,4760.23,-12018.2529296875,5525000,17.5628,40.2494,4533.13
1106,1106,4789.27,-11760.451171875,5530000,17.6027,40.0628,4739.35
1107,1107,4787.57,-11906.1923828125,5535000,17.5488,39.9145,4726.95
1108,1108,4767.92,-11763.255859375,5540000,17.2917,39.8022,4725.24
1109,1109,4736.94,-11646.65625,5545000,16.4593,39.4433,4711.13
1110,1110,4789.35,-12071.2646484375,5550000,16.5744,39.9735,4720.97
1111,1111,4751.12,-11838.8037109375,5555000,16.9671,39.9798,4698.51
1112,1112,4748.28,-11742.1298828125,5560000,16.949,39.8044,4671.09
1113,1113,4772.11,-11606.68359375,5565000,16.8827,39.7707,4722.55
1114,1114,4781.98,-11343.0810546875,5570000,16.665,39.6889,4738.15
1115,1115,4793.91,-11611.640625,5575000,16.0046,39.4696,4751.48
1116,1116,4797.41,-11570.203125,5580000,16.8767,39.3872,4744.52
1117,1117,4795.11,-11605.3310546875,5585000,17.0637,39.8331,4749.69
1118,1118,4794.1,-11627.197265625,5590000,16.7672,39.584,4557.49
1119,1119,4766.33,-11374.1455078125,5595000,16.2009,39.4073,4718.0
1120,1120,4823.0,-11534.1591796875,5600000,16.9046,39.6991,4743.04
1121,1121,4769.98,-11497.3564453125,5605000,16.6341,39.6109,4717.04
1122,1122,4786.18,-11486.0185546875,5610000,16.7744,39.3818,4744.46
1123,1123,4772.51,-11823.5263671875,5615000,17.4153,39.5041,4726.0
1124,1124,4741.15,-11485.091796875,5620000,16.4639,39.5392,4691.32
1125,1125,4739.19,-11516.638671875,5625000,15.9115,39.7902,4693.49
1126,1126,4753.26,-11524.7216796875,5630000,16.7861,39.6004,4720.22
1127,1127,4800.85,-11765.33203125,5635000,17.1151,39.488,4740.38
1128,1128,4770.86,-11671.810546875,5640000,16.4058,39.3151,4720.28
1129,1129,4777.43,-11819.0615234375,5645000,15.8221,40.2037,4225.0
1130,1130,4778.7,-11750.244140625,5650000,16.9746,39.6391,4727.6
1131,1131,4779.34,-11731.77734375,5655000,16.823,39.7529,4543.58
1132,1132,4778.61,-11603.1875,5660000,15.9721,39.5987,4725.97
1133,1133,4772.72,-11987.791015625,5665000,15.9117,39.4553,4335.64
1134,1134,4763.25,-11744.5322265625,5670000,15.0464,39.6694,4615.97
1135,1135,4781.64,-11883.048828125,5675000,14.1375,40.4939,4340.83
1136,1136,4766.41,-11740.03125,5680000,16.161,39.64,4560.76
1137,1137,4752.89,-11706.2490234375,5685000,16.4767,39.275,4711.47
1138,1138,4771.46,-11681.5771484375,5690000,15.3361,39.9721,4582.19
1139,1139,4777.37,-11787.498046875,5695000,16.275,39.3962,4737.0
1140,1140,4679.63,-12038.7802734375,5700000,16.7089,39.7232,4705.83
1141,1141,4757.06,-11936.70703125,5705000,15.6785,39.5606,4664.05
