Running Reverse KL,Running Update Time,Running Env Steps,Real Det Return,Reward Loss,Running Forward KL,Itration,Real Sto Return
17.9568,766,3830000,4692.81,-10436.3486328125,41.0772,766,4648.79
17.5136,767,3835000,4689.02,-10487.7451171875,40.9165,767,4640.99
17.9269,768,3840000,4702.22,-10463.6357421875,41.0355,768,4655.66
18.0125,769,3845000,4692.11,-10486.666015625,41.5064,769,4646.05
18.0117,770,3850000,4690.75,-10169.5673828125,41.1005,770,4669.16
19.2676,771,3855000,4694.67,-10627.6357421875,42.1693,771,4673.03
66.4942,772,3860000,1121.78,-9758.7685546875,45.7648,772,1245.49
49.1778,773,3865000,629.7,-8664.462890625,48.4092,773,649.95
54.3281,774,3870000,1017.59,-9743.4794921875,45.2329,774,1204.34
42.1093,775,3875000,987.88,-9605.529296875,43.7319,775,1731.12
49.6508,776,3880000,1397.45,-9335.08984375,44.1201,776,1987.38
28.6107,777,3885000,4235.17,-10396.4599609375,43.029,777,3802.26
54.9498,778,3890000,4114.33,-9743.6298828125,44.5078,778,2092.36
20.1436,779,3895000,4509.06,-9864.68359375,42.2104,779,4104.39
21.774,780,3900000,4532.25,-10863.6552734375,42.1582,780,4482.09
22.7967,781,3905000,4528.83,-10704.884765625,41.7913,781,4265.2
22.4808,782,3910000,2263.06,-10238.806640625,41.2656,782,3019.07
21.2376,783,3915000,4636.95,-10257.8837890625,41.2431,783,4361.13
20.3353,784,3920000,4750.86,-10427.5537109375,41.035,784,4720.77
20.5809,785,3925000,4714.54,-10565.6455078125,41.2673,785,4660.24
20.6619,786,3930000,4544.57,-10568.041015625,41.7906,786,4511.83
20.1719,787,3935000,4737.74,-10422.9580078125,41.7411,787,4704.28
19.9379,788,3940000,4670.06,-10526.541015625,41.5501,788,4627.06
20.692,789,3945000,4730.58,-10636.1181640625,41.866,789,4695.35
20.1689,790,3950000,4778.86,-10442.38671875,41.7519,790,4720.87
19.9652,791,3955000,4724.84,-10311.0751953125,41.2839,791,4627.75
19.5572,792,3960000,4758.76,-10290.7607421875,41.2647,792,4665.13
20.0516,793,3965000,4777.76,-10546.7314453125,41.7076,793,4700.88
20.0876,794,3970000,4729.45,-10599.353515625,41.6495,794,4684.98
19.7174,795,3975000,4768.09,-10417.1181640625,41.7993,795,4695.88
20.2654,796,3980000,4768.27,-10439.572265625,41.3451,796,4704.08
19.6312,797,3985000,4784.03,-10479.1552734375,41.3681,797,4704.05
19.9826,798,3990000,4729.69,-10679.94140625,41.5964,798,4673.91
19.1131,799,3995000,4762.44,-10456.5517578125,41.2136,799,4684.65
19.092,800,4000000,4767.28,-10501.8505859375,41.4018,800,4684.38
19.5921,801,4005000,4781.91,-10580.1103515625,41.7467,801,4701.69
19.3949,802,4010000,4785.38,-10736.7783203125,41.8265,802,4681.38
19.6457,803,4015000,4767.5,-10648.5126953125,41.6287,803,4686.03
19.9792,804,4020000,4747.03,-10599.748046875,41.731,804,4690.3
18.9455,805,4025000,4754.04,-10475.5576171875,41.7758,805,4666.16
19.6541,806,4030000,4702.47,-10571.8671875,41.7471,806,4656.28
19.8373,807,4035000,4770.85,-10576.576171875,41.7169,807,4680.92
20.233,808,4040000,4720.27,-10728.119140625,42.0149,808,4654.35
20.0995,809,4045000,4736.81,-10845.2060546875,41.7287,809,4646.38
19.7965,810,4050000,4743.69,-10512.5517578125,41.9049,810,4649.02
19.1795,811,4055000,4698.93,-10680.43359375,41.9952,811,4621.23
19.5487,812,4060000,4726.23,-10726.0537109375,42.055,812,4666.28
19.3694,813,4065000,4676.16,-10766.482421875,41.7044,813,4624.25
18.9499,814,4070000,4724.26,-10641.9619140625,41.6011,814,4660.07
18.9148,815,4075000,4725.43,-10562.337890625,41.1037,815,4656.95
19.0967,816,4080000,4755.42,-10589.8203125,41.3767,816,4678.61
18.8936,817,4085000,4782.51,-10480.37890625,40.9858,817,4677.26
19.078,818,4090000,4737.79,-10717.833984375,41.1579,818,4672.13
19.4857,819,4095000,4754.06,-10836.2373046875,41.5974,819,4671.31
19.1008,820,4100000,4741.36,-10777.8271484375,41.5163,820,4676.42
18.7391,821,4105000,4704.55,-10639.095703125,40.8999,821,4656.44
19.4478,822,4110000,4707.6,-10677.53125,41.3914,822,4665.7
19.5692,823,4115000,4768.79,-10630.248046875,41.4133,823,4675.96
19.2518,824,4120000,4784.39,-10961.15625,41.3886,824,4697.56
18.6375,825,4125000,4757.84,-10740.8408203125,41.4695,825,4696.31
18.4312,826,4130000,4729.15,-10685.7333984375,41.3819,826,4665.9
18.4099,827,4135000,4734.52,-10548.9033203125,40.9383,827,4672.12
18.92,828,4140000,4772.31,-10680.5869140625,41.3802,828,4679.64
18.8595,829,4145000,4762.54,-10597.01171875,41.2628,829,4667.73
18.498,830,4150000,4728.38,-10534.96875,41.4933,830,4668.44
18.5008,831,4155000,4745.96,-10631.9599609375,41.5283,831,4657.34
18.1676,832,4160000,4786.63,-10412.1552734375,41.135,832,4696.64
18.6006,833,4165000,4747.93,-10660.3916015625,41.0375,833,4672.64
18.7831,834,4170000,4795.76,-10579.4833984375,41.029,834,4709.33
18.3976,835,4175000,4738.65,-10689.369140625,41.4407,835,4669.18
18.5665,836,4180000,4734.17,-10816.9189453125,41.4954,836,4673.48
17.7657,837,4185000,4774.28,-10519.62890625,41.1512,837,4675.95
18.2596,838,4190000,4739.4,-10498.0712890625,41.2024,838,4669.51
18.3544,839,4195000,4722.59,-10729.349609375,41.4234,839,4663.54
18.5792,840,4200000,4725.34,-10723.677734375,41.5226,840,4647.16
17.7533,841,4205000,4710.41,-10751.546875,41.2633,841,4641.24
18.3504,842,4210000,4757.53,-10722.2216796875,41.3809,842,4694.1
18.8405,843,4215000,4749.01,-11005.37109375,41.6487,843,4671.07
18.7334,844,4220000,4719.6,-10804.189453125,41.5643,844,4646.76
18.3054,845,4225000,4740.58,-10830.720703125,41.411,845,4663.04
17.8032,846,4230000,4700.06,-10643.7568359375,41.5003,846,4624.62
18.5667,847,4235000,4696.69,-10863.525390625,41.4571,847,4627.96
18.7762,848,4240000,4705.33,-10887.1572265625,41.5459,848,4658.88
18.5797,849,4245000,4708.14,-10706.126953125,41.4295,849,4632.18
18.5672,850,4250000,4786.9,-10891.103515625,41.1744,850,4704.22
18.4749,851,4255000,4719.5,-10822.123046875,41.1908,851,4646.92
18.6932,852,4260000,4714.29,-10992.390625,41.5394,852,4672.41
18.4351,853,4265000,4734.52,-10900.146484375,41.3918,853,4667.07
17.9229,854,4270000,4726.31,-11044.6611328125,41.1521,854,4658.09
18.1947,855,4275000,4731.77,-10909.5400390625,41.158,855,4674.88
18.7325,856,4280000,4720.26,-11189.3193359375,41.6354,856,4668.01
18.566,857,4285000,4738.23,-10943.20703125,41.74,857,4687.76
18.3905,858,4290000,4711.12,-11087.1787109375,41.6485,858,4648.18
18.4083,859,4295000,4717.25,-11213.48828125,41.4854,859,4658.58
18.4899,860,4300000,4735.42,-11105.244140625,41.3778,860,4466.09
18.559,861,4305000,4724.67,-11020.36328125,41.0637,861,4663.06
18.2006,862,4310000,4732.32,-10996.1259765625,40.8154,862,4665.39
18.4069,863,4315000,4688.57,-11202.390625,41.7762,863,4619.0
18.0855,864,4320000,4690.49,-11037.0966796875,41.3323,864,4645.13
17.9902,865,4325000,4700.44,-11105.080078125,41.1175,865,4667.38
18.2134,866,4330000,4709.08,-11195.095703125,41.5255,866,4635.41
17.8833,867,4335000,4690.6,-11075.7353515625,41.3786,867,4643.04
18.8583,868,4340000,4757.98,-11154.6455078125,41.5451,868,4489.16
18.3823,869,4345000,4736.64,-11071.291015625,41.384,869,4680.74
18.4633,870,4350000,4675.69,-11315.4833984375,41.6844,870,4621.65
18.0683,871,4355000,4697.04,-11256.83203125,41.7401,871,4642.45
18.6171,872,4360000,4732.02,-11301.8134765625,41.8716,872,4670.77
18.6024,873,4365000,4713.27,-11226.1396484375,41.6261,873,4524.33
18.0853,874,4370000,4724.67,-11127.6015625,41.2259,874,4659.64
18.0944,875,4375000,4721.37,-11128.1201171875,41.422,875,4666.14
17.9801,876,4380000,4737.09,-11200.826171875,41.6779,876,4642.49
18.287,877,4385000,4727.32,-11217.5361328125,41.4436,877,4671.47
18.445,878,4390000,4775.63,-11330.31640625,41.8426,878,4683.68
18.4911,879,4395000,4768.46,-11340.5087890625,41.4696,879,4676.1
38.9159,880,4400000,4085.47,-10672.54296875,43.3263,880,1667.33
31.7822,881,4405000,810.05,-9960.9658203125,46.9635,881,872.85
45.1122,882,4410000,775.67,-10583.197265625,47.0475,882,678.67
41.7444,883,4415000,724.12,-10464.2861328125,45.786,883,765.93
57.3413,884,4420000,211.3,-10259.3994140625,50.866,884,230.25
71.5806,885,4425000,362.23,-7711.73046875,50.5721,885,378.24
53.8978,886,4430000,172.93,-10089.2734375,52.6435,886,170.25
60.7406,887,4435000,706.82,-10409.2958984375,47.8025,887,707.46
46.2209,888,4440000,1588.35,-10388.728515625,44.4455,888,1516.43
28.0661,889,4445000,2663.61,-9651.5419921875,41.9922,889,2762.01
30.6881,890,4450000,2812.17,-10401.693359375,43.0199,890,2866.87
24.8149,891,4455000,4564.01,-10476.1416015625,42.7759,891,3944.29
22.8291,892,4460000,4743.3,-10454.423828125,42.136,892,4648.89
23.2331,893,4465000,4666.85,-10773.453125,43.1418,893,4632.23
23.2781,894,4470000,4767.95,-10885.4755859375,42.6547,894,4673.87
22.2282,895,4475000,4753.38,-11209.56640625,42.578,895,4672.82
22.0893,896,4480000,4828.44,-11145.4052734375,42.2454,896,4766.6
22.2202,897,4485000,4691.53,-11255.443359375,41.5558,897,4328.47
20.0902,898,4490000,4404.82,-11280.5654296875,41.1768,898,4125.38
19.9976,899,4495000,4816.07,-11329.4375,41.3622,899,4736.12
20.0987,900,4500000,3980.6,-11198.9638671875,41.4398,900,4334.33
19.3068,901,4505000,4767.89,-11059.4072265625,41.0291,901,4060.26
19.2386,902,4510000,4525.92,-11235.20703125,41.4554,902,4680.59
21.4212,903,4515000,4271.8,-11354.51171875,41.9981,903,4474.66
20.6428,904,4520000,4702.81,-11124.52734375,41.0443,904,4681.45
19.0595,905,4525000,4750.52,-11180.8173828125,40.9535,905,4537.9
19.3141,906,4530000,4785.88,-11155.859375,41.1181,906,4576.86
18.8882,907,4535000,4768.84,-10837.384765625,40.9673,907,4728.88
18.8004,908,4540000,4755.04,-10798.888671875,41.0995,908,4536.7
24.1278,909,4545000,4734.44,-11076.8779296875,41.3724,909,4718.55
18.7095,910,4550000,4362.82,-10874.0888671875,40.8771,910,4373.86
17.9058,911,4555000,4726.53,-10896.4345703125,41.1453,911,3663.84
19.1196,912,4560000,4798.03,-10777.17578125,40.7573,912,4593.1
19.2644,913,4565000,4861.0,-10864.9326171875,40.9609,913,4597.51
19.2083,914,4570000,4811.86,-10799.7802734375,40.9878,914,4592.27
19.2755,915,4575000,4847.66,-10845.0302734375,41.0608,915,4786.98
18.892,916,4580000,4793.62,-10793.197265625,41.213,916,4775.31
18.7981,917,4585000,4808.08,-10866.3359375,40.7806,917,4679.61
18.2351,918,4590000,4764.13,-10674.970703125,40.8996,918,4731.61
18.8042,919,4595000,4764.23,-11003.0859375,41.08,919,4510.78
18.6861,920,4600000,4769.05,-11100.6640625,41.1946,920,4529.18
18.467,921,4605000,4724.5,-10994.2451171875,40.898,921,4483.2
18.9667,922,4610000,4780.24,-11090.6435546875,41.1738,922,4742.39
18.2912,923,4615000,4556.68,-11039.3642578125,41.0725,923,4503.04
18.5045,924,4620000,4727.34,-10924.5771484375,41.0185,924,4695.92
18.9981,925,4625000,4780.53,-11126.2841796875,41.1034,925,4749.14
18.5618,926,4630000,4778.54,-11199.6416015625,40.9731,926,4534.73
18.9868,927,4635000,4773.53,-11171.4072265625,41.0136,927,4748.31
18.639,928,4640000,4742.78,-11319.38671875,41.3222,928,4704.45
19.3498,929,4645000,4762.95,-11487.6044921875,41.5277,929,4724.09
19.6685,930,4650000,4728.19,-11355.6552734375,41.1412,930,4640.83
18.9919,931,4655000,4765.32,-11319.91796875,41.0877,931,4728.37
19.1699,932,4660000,4752.58,-11509.6015625,41.4001,932,4710.55
18.7255,933,4665000,4737.27,-11368.744140625,41.5517,933,4503.78
18.684,934,4670000,4758.21,-11280.419921875,41.13,934,4716.9
18.4139,935,4675000,4669.56,-11408.3056640625,41.3826,935,4624.57
17.991,936,4680000,4705.41,-11336.4921875,41.3106,936,4614.78
18.3442,937,4685000,4697.56,-11290.845703125,41.1726,937,4532.45
18.6659,938,4690000,4672.06,-11417.88671875,41.686,938,4622.79
18.7211,939,4695000,4708.26,-11482.537109375,41.4485,939,4670.82
19.1968,940,4700000,4724.89,-11424.0966796875,41.5677,940,4630.59
18.9708,941,4705000,4739.2,-11440.6865234375,41.1546,941,4697.3
19.2089,942,4710000,4738.76,-11459.400390625,41.4691,942,4648.13
19.2287,943,4715000,4760.05,-11435.0205078125,41.3985,943,4628.53
18.8148,944,4720000,4703.18,-11515.80078125,41.2893,944,4665.19
19.8513,945,4725000,4766.31,-11627.021484375,41.48,945,4518.39
19.8019,946,4730000,4745.46,-11803.3203125,41.5421,946,4710.9
19.7769,947,4735000,4707.5,-11748.927734375,41.5844,947,4689.04
19.0954,948,4740000,4745.94,-11545.8525390625,41.4298,948,4550.96
19.1257,949,4745000,4741.76,-11645.3671875,41.252,949,4695.01
19.325,950,4750000,4734.83,-11583.8203125,41.2736,950,4647.36
20.5689,951,4755000,4730.58,-11535.482421875,41.5141,951,4664.0
21.2337,952,4760000,4708.69,-11652.173828125,42.2287,952,4602.05
19.1043,953,4765000,4746.25,-11662.873046875,41.6963,953,4650.24
20.4082,954,4770000,4750.15,-11675.1171875,41.4716,954,4625.18
19.3282,955,4775000,3988.67,-11689.6748046875,41.1493,955,4352.52
19.1823,956,4780000,4806.43,-11596.4853515625,41.3988,956,4761.75
18.9849,957,4785000,4744.15,-11418.46875,41.5049,957,4719.75
18.5841,958,4790000,4754.01,-11514.740234375,41.2422,958,4147.6
18.7707,959,4795000,4758.27,-11765.20703125,41.6811,959,4317.72
18.7027,960,4800000,4781.27,-11859.0205078125,41.1327,960,4637.57
20.1958,961,4805000,4827.67,-11682.4267578125,41.6636,961,4615.98
19.1436,962,4810000,4820.41,-11765.212890625,41.3226,962,4551.69
19.112,963,4815000,4801.33,-11833.7041015625,41.3587,963,4763.73
18.9295,964,4820000,4802.34,-12087.2158203125,41.793,964,4685.72
19.2296,965,4825000,4715.56,-11748.1083984375,41.6284,965,4496.56
21.0704,966,4830000,4802.84,-11807.8359375,41.3163,966,4585.27
18.9671,967,4835000,4773.51,-11944.0791015625,41.3253,967,4676.86
18.8933,968,4840000,4786.67,-11975.576171875,41.6012,968,4518.0
28.5722,969,4845000,3474.49,-11812.6318359375,41.5905,969,3970.34
50.1322,970,4850000,743.01,-11531.90234375,47.1558,970,742.57
48.0907,971,4855000,1491.56,-11274.3974609375,45.6143,971,1312.38
31.7325,972,4860000,3143.71,-11005.7705078125,42.662,972,2866.22
51.3303,973,4865000,911.3,-11548.6708984375,45.0828,973,892.77
59.1178,974,4870000,603.78,-11435.5390625,46.3665,974,905.41
47.0099,975,4875000,2172.45,-11184.396484375,44.4336,975,1335.79
24.2823,976,4880000,4244.42,-11023.6240234375,43.2559,976,4362.26
22.8125,977,4885000,4626.01,-12293.69921875,43.4732,977,4631.78
32.6753,978,4890000,2554.15,-11227.873046875,43.1407,978,2286.24
31.7257,979,4895000,3671.72,-11538.8408203125,43.0613,979,3576.18
21.1622,980,4900000,4547.78,-11845.58203125,42.6996,980,4559.66
21.0755,981,4905000,4692.18,-11651.466796875,41.9259,981,4651.83
21.2941,982,4910000,4777.08,-11959.7392578125,41.7759,982,4683.58
21.157,983,4915000,3722.46,-11641.5576171875,41.7528,983,4076.31
19.7759,984,4920000,4752.54,-11478.263671875,41.7701,984,4657.98
20.2116,985,4925000,4753.76,-11484.142578125,41.7229,985,4509.74
18.9362,986,4930000,4690.35,-11508.576171875,41.5141,986,4664.07
19.2443,987,4935000,4748.82,-11656.7841796875,41.0389,987,4677.8
19.1796,988,4940000,4767.69,-11560.423828125,41.2228,988,4682.28
18.9992,989,4945000,4720.85,-11522.8076171875,41.2642,989,4650.0
19.0159,990,4950000,4704.78,-11599.30078125,41.7234,990,4432.97
18.3607,991,4955000,4661.57,-11594.556640625,40.8559,991,4651.92
18.9186,992,4960000,4690.08,-11571.68359375,41.0483,992,4455.42
18.9397,993,4965000,4673.17,-11683.9521484375,41.066,993,4673.25
18.6513,994,4970000,4674.77,-11629.458984375,40.966,994,4675.59
18.7959,995,4975000,4695.41,-11795.267578125,40.9158,995,4695.87
20.0145,996,4980000,4680.12,-11960.0712890625,41.3508,996,4688.43
20.1051,997,4985000,4705.5,-11875.1318359375,41.504,997,4711.04
18.5705,998,4990000,4678.5,-11852.0703125,41.3374,998,4698.0
18.4759,999,4995000,4683.89,-11900.9296875,40.9336,999,4692.98
19.157,1000,5000000,4680.18,-11955.896484375,41.2649,1000,4667.03
19.2627,1001,5005000,4693.56,-11878.013671875,41.4206,1001,4679.29
19.0028,1002,5010000,4708.09,-11833.931640625,41.2825,1002,4709.57
19.4801,1003,5015000,4715.47,-12009.6630859375,41.4265,1003,4700.02
19.0908,1004,5020000,4741.36,-12032.9716796875,41.6003,1004,4715.25
19.2957,1005,5025000,4729.59,-11980.9580078125,41.882,1005,4716.55
19.1814,1006,5030000,4714.69,-12018.02734375,41.3835,1006,4698.96
19.7666,1007,5035000,4688.52,-12044.2578125,41.8636,1007,4677.39
19.4905,1008,5040000,4712.92,-12014.6533203125,41.6397,1008,4700.86
19.7597,1009,5045000,4723.79,-12231.6337890625,41.5225,1009,4717.46
19.0353,1010,5050000,4671.55,-11987.181640625,41.2944,1010,4689.43
19.5222,1011,5055000,4677.25,-11819.4375,41.7953,1011,4666.9
18.9254,1012,5060000,4709.26,-11764.6455078125,41.5781,1012,4514.65
18.8387,1013,5065000,4609.51,-11774.23046875,41.6217,1013,4512.45
18.6901,1014,5070000,4758.84,-11904.9228515625,41.2798,1014,4618.87
19.6254,1015,5075000,4773.47,-12196.83984375,41.5888,1015,4589.47
19.2553,1016,5080000,4762.04,-12127.0634765625,41.6174,1016,4730.46
19.3661,1017,5085000,4708.95,-11870.8916015625,41.3477,1017,4714.24
18.3845,1018,5090000,4619.63,-12128.734375,41.0102,1018,4655.59
19.06,1019,5095000,4669.18,-12035.8154296875,41.0745,1019,4691.77
19.0373,1020,5100000,4614.79,-12136.212890625,41.1978,1020,4664.53
19.3755,1021,5105000,4780.15,-12175.3525390625,41.1238,1021,4603.01
19.0993,1022,5110000,4784.13,-11992.5537109375,40.6992,1022,4705.14
18.6104,1023,5115000,4778.83,-11982.8779296875,40.9336,1023,4732.34
19.3203,1024,5120000,4662.28,-12084.6572265625,41.2212,1024,4755.87
19.2131,1025,5125000,4790.6,-12018.748046875,41.098,1025,4756.22
18.3657,1026,5130000,4758.76,-12018.0283203125,40.7799,1026,4394.02
19.2807,1027,5135000,4778.89,-12046.2099609375,40.9481,1027,4591.88
18.8766,1028,5140000,4610.33,-12008.2412109375,40.9995,1028,4519.56
19.0339,1029,5145000,4771.74,-12052.5322265625,40.99,1029,4242.59
19.2015,1030,5150000,4672.68,-11741.3193359375,41.0067,1030,4715.29
18.9231,1031,5155000,4321.6,-11958.2197265625,40.9072,1031,4705.92
19.2819,1032,5160000,4717.25,-11891.6416015625,41.1778,1032,4686.55
19.1755,1033,5165000,4767.72,-11964.5673828125,41.2048,1033,4741.8
18.2987,1034,5170000,4723.02,-11743.771484375,40.9078,1034,4471.05
18.4202,1035,5175000,4715.67,-11937.525390625,40.653,1035,4625.51
17.8892,1036,5180000,4392.59,-12062.4501953125,41.4256,1036,4271.51
17.7007,1037,5185000,4728.32,-11950.0537109375,41.1422,1037,4198.73
23.3722,1038,5190000,188.17,-10961.8447265625,44.2306,1038,1081.46
24.7242,1039,5195000,165.19,-12017.794921875,50.5283,1039,170.19
21.0585,1040,5200000,153.87,-12601.541015625,51.2453,1040,157.72
21.6982,1041,5205000,4589.32,-12276.9072265625,42.4333,1041,4595.11
22.673,1042,5210000,4562.21,-12473.689453125,42.53,1042,4562.35
20.9726,1043,5215000,4736.15,-12193.0087890625,41.3423,1043,4279.86
21.3016,1044,5220000,3499.23,-12428.23046875,42.0404,1044,3491.6
20.7547,1045,5225000,4830.69,-12654.5849609375,42.0088,1045,4118.59
20.8119,1046,5230000,3707.84,-12550.8876953125,42.05,1046,4075.11
19.2279,1047,5235000,4459.9,-12462.58203125,41.8817,1047,4266.73
19.5103,1048,5240000,3633.95,-12368.4462890625,42.0519,1048,3282.62
19.3028,1049,5245000,4727.5,-12371.8232421875,41.0411,1049,4620.29
20.0844,1050,5250000,3989.95,-12157.4052734375,41.1795,1050,4188.15
18.8795,1051,5255000,4420.18,-12070.4375,40.8266,1051,4220.72
18.7124,1052,5260000,4790.72,-12114.904296875,40.7535,1052,4506.88
19.3407,1053,5265000,4784.18,-12116.52734375,41.0698,1053,4663.96
19.086,1054,5270000,4773.55,-12453.494140625,41.12,1054,4442.83
19.3804,1055,5275000,4783.6,-12076.498046875,41.1014,1055,4250.03
18.9772,1056,5280000,4577.1,-12288.9140625,41.2493,1056,4436.45
18.9878,1057,5285000,4576.51,-12318.3779296875,41.1905,1057,4550.96
19.9249,1058,5290000,4802.82,-12164.37109375,41.0371,1058,4686.98
19.3109,1059,5295000,4769.85,-12384.6455078125,41.1163,1059,4202.2
19.5209,1060,5300000,4780.37,-12235.498046875,41.1505,1060,4603.44
19.3867,1061,5305000,4734.04,-12180.3076171875,40.849,1061,4670.81
19.4343,1062,5310000,4553.88,-12470.6630859375,41.2133,1062,4638.84
19.9939,1063,5315000,4767.41,-12229.65625,41.5417,1063,4554.71
19.1186,1064,5320000,4565.2,-12360.1435546875,41.2882,1064,4388.36
19.9802,1065,5325000,4590.54,-12353.6572265625,41.2683,1065,4647.43
20.2167,1066,5330000,4757.11,-12467.4814453125,41.3997,1066,4559.87
20.2139,1067,5335000,4718.03,-12382.669921875,41.0773,1067,4472.42
19.5992,1068,5340000,4802.86,-12367.587890625,41.1923,1068,4600.96
19.3625,1069,5345000,4744.52,-12475.197265625,41.1727,1069,4668.1
20.4266,1070,5350000,4727.95,-12236.77734375,41.5222,1070,4532.08
19.8936,1071,5355000,4739.55,-12341.1767578125,41.0627,1071,4595.22
20.1416,1072,5360000,4764.04,-12293.3310546875,41.296,1072,4558.12
19.9949,1073,5365000,4769.61,-12283.041015625,41.2564,1073,4676.6
19.6324,1074,5370000,4695.75,-12175.2392578125,41.4201,1074,4660.42
19.1026,1075,5375000,4094.57,-12428.1884765625,40.9632,1075,4167.87
18.9391,1076,5380000,4747.37,-12243.3203125,41.0275,1076,4314.86
19.5716,1077,5385000,4720.05,-12352.451171875,41.319,1077,4595.76
20.0946,1078,5390000,4718.54,-12361.58203125,41.1742,1078,4692.28
20.1739,1079,5395000,4709.95,-12345.46875,41.068,1079,4579.11
19.5257,1080,5400000,4729.88,-12520.2578125,41.3106,1080,4686.9
19.3955,1081,5405000,4713.15,-12534.6923828125,41.2858,1081,4688.16
19.3422,1082,5410000,4742.6,-12586.3642578125,41.1005,1082,4626.89
19.2219,1083,5415000,4722.15,-12316.6103515625,41.0357,1083,4573.29
19.723,1084,5420000,4728.13,-12396.818359375,41.1198,1084,4483.99
19.644,1085,5425000,4722.49,-12476.666015625,41.1288,1085,4711.19
20.1365,1086,5430000,4728.92,-12518.7724609375,41.5844,1086,4723.29
20.0859,1087,5435000,4721.43,-12618.3212890625,41.3391,1087,4256.27
20.421,1088,5440000,4728.52,-12621.958984375,41.4641,1088,4713.24
19.8082,1089,5445000,4735.86,-12554.0908203125,41.4942,1089,4598.56
19.4226,1090,5450000,4733.25,-12380.140625,41.1594,1090,4663.12
19.3775,1091,5455000,4530.45,-12438.0419921875,40.6514,1091,4704.93
19.4349,1092,5460000,4744.4,-12492.0634765625,41.1087,1092,4722.77
19.1735,1093,5465000,4767.23,-12626.9375,41.3077,1093,4640.64
20.1557,1094,5470000,4549.01,-12661.9091796875,41.1081,1094,4726.1
20.1549,1095,5475000,4741.76,-12668.734375,41.5622,1095,4315.58
19.5279,1096,5480000,3889.32,-12875.71875,42.0783,1096,2969.69
20.1014,1097,5485000,4778.4,-12900.376953125,41.0098,1097,4521.09
20.0614,1098,5490000,4741.46,-12784.6416015625,41.1627,1098,4688.46
19.3542,1099,5495000,4850.11,-12465.50390625,41.5962,1099,4143.24
20.5373,1100,5500000,4823.02,-12695.740234375,41.2135,1100,4742.17
20.4851,1101,5505000,3411.22,-11711.8544921875,42.8365,1101,2007.37
24.428,1102,5510000,186.57,-11958.564453125,50.7827,1102,199.67
27.7584,1103,5515000,258.21,-12056.4765625,52.4058,1103,260.97
18.8694,1104,5520000,3532.3,-11958.1474609375,42.7133,1104,3032.77
25.4156,1105,5525000,858.53,-11640.1787109375,44.0654,1105,1982.77
22.2023,1106,5530000,2339.13,-11913.9501953125,42.5237,1106,3011.57
22.1394,1107,5535000,4744.11,-13007.9541015625,42.2452,1107,4343.93
22.1743,1108,5540000,4359.77,-12038.9921875,41.3892,1108,4061.35
26.9519,1109,5545000,2633.0,-10854.0625,41.8633,1109,3757.46
26.4079,1110,5550000,4157.09,-10769.6328125,41.2564,1110,3951.68
21.3869,1111,5555000,2991.92,-11935.0478515625,40.7382,1111,3885.99
23.6691,1112,5560000,1236.22,-11592.849609375,41.5351,1112,4381.77
20.7222,1113,5565000,4811.17,-12714.607421875,41.0837,1113,4588.87
19.8297,1114,5570000,4646.59,-12526.1875,40.9825,1114,4633.04
20.9402,1115,5575000,4790.42,-12920.0537109375,41.4126,1115,4598.91
20.5517,1116,5580000,4620.72,-12735.7060546875,41.1521,1116,4733.14
19.9733,1117,5585000,4763.65,-12873.7314453125,41.139,1117,4317.76
20.6623,1118,5590000,4753.15,-12782.0751953125,41.2627,1118,4730.19
19.8949,1119,5595000,4767.05,-12668.7451171875,40.8825,1119,4739.95
20.4031,1120,5600000,4825.11,-12935.322265625,41.1526,1120,4798.69
20.1142,1121,5605000,4762.9,-12774.767578125,41.0922,1121,4532.46
20.2541,1122,5610000,4756.62,-12952.6455078125,41.1345,1122,4776.06
19.6555,1123,5615000,4805.27,-12788.888671875,41.1363,1123,4706.27
20.0942,1124,5620000,4830.64,-12738.0693359375,40.7461,1124,4628.41
20.191,1125,5625000,4760.57,-12773.5078125,41.0853,1125,4807.39
20.015,1126,5630000,4755.92,-12802.025390625,41.1936,1126,4808.53
20.3091,1127,5635000,4799.96,-12838.58203125,40.9986,1127,4819.07
20.2922,1128,5640000,4763.05,-12839.138671875,40.8166,1128,4792.24
20.1616,1129,5645000,4732.6,-12640.521484375,40.6637,1129,4644.53
20.9707,1130,5650000,4761.52,-12852.1953125,41.0082,1130,4764.33
20.4175,1131,5655000,4699.08,-12741.0400390625,41.1023,1131,4758.43
21.8866,1132,5660000,4661.36,-12658.361328125,41.927,1132,4517.41
22.0544,1133,5665000,4753.86,-12883.8671875,41.594,1133,4775.63
25.6491,1134,5670000,4507.17,-13469.5087890625,43.9069,1134,4385.64
16.7685,1135,5675000,3172.32,-13128.42578125,43.2895,1135,2616.92
25.4851,1136,5680000,4432.54,-13237.22265625,43.7028,1136,4452.34
23.847,1137,5685000,4691.17,-12910.478515625,43.321,1137,4280.64
22.054,1138,5690000,4384.79,-13380.119140625,43.1583,1138,4395.68
24.0718,1139,5695000,4543.46,-13925.8671875,43.1196,1139,4492.84
21.4327,1140,5700000,4603.17,-13424.9931640625,41.8337,1140,4626.41
21.8708,1141,5705000,4654.01,-12829.107421875,42.278,1141,4680.22
21.0142,1142,5710000,4654.94,-12726.6787109375,41.9363,1142,4677.95
