Running Forward KL,Running Reverse KL,Reward Loss,Running Update Time,Real Det Return,Real Sto Return,Itration,Running Env Steps
41.4409,27.6091,-11702.3447265625,1142,4845.79,2030.64,1142,5710000
49.9095,54.2425,-10857.279296875,1143,357.55,605.03,1143,5715000
40.7384,16.7401,-11672.6240234375,1144,4684.41,4042.42,1144,5720000
40.3535,17.6135,-12020.1796875,1145,4813.53,4514.21,1145,5725000
40.5841,17.1225,-11845.5654296875,1146,4850.95,4620.28,1146,5730000
41.1223,17.8909,-11921.5,1147,4835.07,4409.91,1147,5735000
40.789,18.2668,-12214.9736328125,1148,4818.01,4774.12,1148,5740000
41.1308,18.3728,-12372.951171875,1149,4810.4,4722.32,1149,5745000
40.7663,17.6218,-11849.107421875,1150,4862.62,4355.55,1150,5750000
40.7695,19.2525,-12121.755859375,1151,4855.3,4403.17,1151,5755000
41.5716,20.3348,-10725.8525390625,1152,4735.77,4737.13,1152,5760000
41.1147,20.7939,-11836.021484375,1153,4899.63,4639.16,1153,5765000
40.1728,17.5337,-12222.689453125,1154,4829.82,4782.23,1154,5770000
40.4971,19.3633,-12034.1337890625,1155,4861.94,4549.71,1155,5775000
40.6837,17.864,-11808.2197265625,1156,4907.3,4732.79,1156,5780000
39.9806,18.0088,-12422.3408203125,1157,4744.04,4193.28,1157,5785000
41.0253,22.1277,-12245.6650390625,1158,4946.95,4194.46,1158,5790000
40.2571,18.9007,-12828.2412109375,1159,4859.28,4779.67,1159,5795000
40.5425,19.0131,-12246.3173828125,1160,4974.63,4899.24,1160,5800000
40.4133,18.3608,-12248.787109375,1161,5005.9,4920.28,1161,5805000
40.4397,17.6184,-12340.009765625,1162,4945.89,4884.23,1162,5810000
40.3001,19.0049,-12775.3388671875,1163,4938.26,4848.29,1163,5815000
40.6757,17.9977,-12545.5751953125,1164,4978.02,4874.15,1164,5820000
40.5857,17.8127,-12658.4580078125,1165,4874.71,4568.49,1165,5825000
40.5513,17.9016,-12472.43359375,1166,4949.92,4661.9,1166,5830000
40.431,18.3344,-12261.20703125,1167,4969.83,4471.65,1167,5835000
40.1632,17.2948,-12410.8681640625,1168,4980.61,4885.48,1168,5840000
40.3187,18.5195,-12592.43359375,1169,4974.11,4666.76,1169,5845000
40.5825,17.9688,-12385.9267578125,1170,5007.28,4906.81,1170,5850000
40.4803,18.0558,-12355.134765625,1171,4999.81,4895.37,1171,5855000
40.544,17.531,-12342.3330078125,1172,4999.02,4456.26,1172,5860000
40.6134,19.1159,-12615.150390625,1173,5026.22,4922.61,1173,5865000
39.8824,16.6692,-12449.388671875,1174,5022.36,4915.72,1174,5870000
39.9114,17.7087,-12434.046875,1175,4981.19,4901.55,1175,5875000
40.6895,17.8833,-12533.0166015625,1176,5019.57,4911.32,1176,5880000
39.9297,17.3604,-12506.83203125,1177,4984.11,4890.1,1177,5885000
40.3088,17.5217,-12158.955078125,1178,5047.3,4946.22,1178,5890000
40.0258,16.1942,-12585.9853515625,1179,4936.53,4862.81,1179,5895000
40.2154,17.9867,-12354.732421875,1180,5007.45,4923.38,1180,5900000
40.2652,17.8833,-12411.9814453125,1181,5007.67,4930.14,1181,5905000
40.4169,18.2826,-12329.845703125,1182,5027.63,4946.96,1182,5910000
41.2509,17.9948,-12420.8720703125,1183,5028.39,4812.7,1183,5915000
40.9398,17.6507,-12284.96484375,1184,5004.41,4929.89,1184,5920000
41.2472,17.9905,-12259.373046875,1185,5026.97,4963.95,1185,5925000
40.5066,17.5041,-12503.2158203125,1186,4986.54,4915.11,1186,5930000
52.3241,73.4428,-7995.0380859375,1187,165.84,432.21,1187,5935000
40.6627,17.5681,-12520.591796875,1188,4876.28,4362.38,1188,5940000
40.6702,17.8247,-12493.978515625,1189,5007.6,4911.11,1189,5945000
40.8375,17.8705,-12593.6220703125,1190,4999.83,4940.71,1190,5950000
40.4739,17.6866,-12764.6123046875,1191,4870.88,4788.18,1191,5955000
40.8075,17.9103,-12421.2939453125,1192,5030.53,4939.72,1192,5960000
40.4147,17.0715,-12562.193359375,1193,5037.33,4935.78,1193,5965000
40.7743,17.4802,-12244.5908203125,1194,5100.21,5000.5,1194,5970000
40.2751,17.128,-12395.6982421875,1195,5034.76,4753.0,1195,5975000
40.2385,16.9207,-12260.0732421875,1196,5070.72,4966.3,1196,5980000
40.5318,16.508,-12421.16796875,1197,5089.19,4981.99,1197,5985000
40.6217,16.8557,-12323.1748046875,1198,5023.62,4767.87,1198,5990000
40.4136,18.9822,-12793.61328125,1199,5078.59,4945.3,1199,5995000
40.3551,17.6554,-12525.2841796875,1200,5007.49,4923.04,1200,6000000
40.814,16.7592,-12602.6201171875,1201,5032.23,4921.18,1201,6005000
40.1858,15.6289,-12339.0791015625,1202,5035.99,4912.87,1202,6010000
40.7858,16.1121,-12637.16796875,1203,5058.99,4966.95,1203,6015000
40.447,16.4236,-12473.4482421875,1204,5066.66,4944.55,1204,6020000
40.5474,17.1673,-12798.763671875,1205,4991.02,4915.01,1205,6025000
40.501,18.2117,-12671.2724609375,1206,5076.49,4957.09,1206,6030000
40.7628,18.4653,-12845.9990234375,1207,5050.81,4928.49,1207,6035000
40.6945,16.643,-12701.248046875,1208,5047.98,4932.16,1208,6040000
40.461,17.2571,-12719.8125,1209,5096.53,4793.37,1209,6045000
40.8931,16.3981,-12773.8330078125,1210,5039.45,4899.66,1210,6050000
40.3678,17.6989,-13045.4072265625,1211,4992.52,4890.51,1211,6055000
40.2076,16.2437,-12651.8876953125,1212,5016.09,4897.17,1212,6060000
40.6052,17.0098,-12848.171875,1213,4995.11,4860.76,1213,6065000
40.8131,15.8575,-12578.955078125,1214,5031.91,4896.18,1214,6070000
40.4725,16.3125,-12679.44140625,1215,4993.52,4701.17,1215,6075000
40.4847,16.351,-13041.51171875,1216,4956.73,4863.19,1216,6080000
40.5527,17.5978,-12849.8076171875,1217,5033.59,4895.02,1217,6085000
40.9394,19.2657,-13071.751953125,1218,5024.58,4893.71,1218,6090000
40.7412,16.8011,-12469.935546875,1219,5014.47,4899.95,1219,6095000
40.6681,17.1464,-12936.6591796875,1220,4969.64,4730.24,1220,6100000
41.75,27.3964,-13480.7958984375,1221,4871.53,3542.38,1221,6105000
40.4349,17.1644,-13057.2568359375,1222,4992.26,4501.77,1222,6110000
41.7587,21.411,-13271.1884765625,1223,5064.43,4955.66,1223,6115000
40.8016,17.0404,-12987.7060546875,1224,5092.93,4960.3,1224,6120000
41.1849,19.1052,-13085.353515625,1225,5043.47,4810.38,1225,6125000
40.8405,18.0115,-12984.7373046875,1226,5014.01,4701.18,1226,6130000
41.4926,24.5502,-13039.07421875,1227,4875.81,4258.84,1227,6135000
52.3798,62.1745,-14366.4130859375,1228,115.25,312.51,1228,6140000
56.2053,68.9336,-6524.68798828125,1229,-4.78,-8.16,1229,6145000
54.9524,63.2758,-1437.5047607421875,1230,26.97,254.91,1230,6150000
53.8938,32.9495,-3844.122802734375,1231,50.42,24.9,1231,6155000
42.3262,17.9243,-12416.7177734375,1232,3079.68,2385.98,1232,6160000
41.1943,17.3064,-13472.2041015625,1233,4932.92,4386.5,1233,6165000
41.0477,17.8542,-13312.8974609375,1234,4745.28,3426.08,1234,6170000
41.3862,23.8199,-9626.2197265625,1235,1769.14,3169.39,1235,6175000
52.4957,55.9647,-6985.1220703125,1236,-7.35,-7.07,1236,6180000
50.7562,36.9022,-13128.88671875,1237,660.81,516.09,1237,6185000
53.7754,32.3012,-3454.977294921875,1238,56.5,128.7,1238,6190000
54.3326,55.2526,-15269.939453125,1239,1000.24,998.94,1239,6195000
54.9225,77.6645,-41.84579849243164,1240,5.56,7.55,1240,6200000
53.521,38.0334,-590.55712890625,1241,8.77,9.36,1241,6205000
42.4082,24.2936,-9676.26953125,1242,4052.73,2340.05,1242,6210000
41.6627,24.5051,-6791.130859375,1243,2451.27,2591.35,1243,6215000
42.8895,20.941,-5366.98828125,1244,15.75,851.45,1244,6220000
40.3522,19.4714,-13582.53515625,1245,4842.35,4608.75,1245,6225000
41.0282,21.133,-13719.9970703125,1246,4951.38,4836.43,1246,6230000
41.2893,24.6674,-12363.9033203125,1247,4854.6,4770.99,1247,6235000
41.5863,20.4331,-13050.4169921875,1248,4961.65,4868.64,1248,6240000
41.3444,21.6543,-13839.1181640625,1249,4958.14,4853.93,1249,6245000
41.8429,21.8133,-12666.109375,1250,5024.62,4699.72,1250,6250000
41.8838,21.6572,-10576.763671875,1251,4934.61,3089.4,1251,6255000
42.2632,17.1996,-9949.642578125,1252,4978.82,4228.45,1252,6260000
41.1775,17.214,-12411.603515625,1253,4926.04,3797.66,1253,6265000
40.9983,17.5011,-12741.6748046875,1254,4951.82,4650.84,1254,6270000
41.275,19.1282,-9026.5927734375,1255,4040.59,2820.21,1255,6275000
40.9358,20.357,-13314.4794921875,1256,5048.98,4960.45,1256,6280000
41.1195,19.364,-12925.5849609375,1257,5033.52,4933.19,1257,6285000
40.7134,20.9127,-13384.8037109375,1258,5034.02,4936.84,1258,6290000
41.307,19.8766,-11762.296875,1259,4557.29,3238.75,1259,6295000
40.6196,18.6131,-13161.7734375,1260,5064.53,4754.86,1260,6300000
40.44,17.446,-12500.966796875,1261,4105.42,4711.49,1261,6305000
40.0197,19.4458,-13248.0087890625,1262,5029.31,4943.94,1262,6310000
40.8459,18.2222,-11981.31640625,1263,5101.29,4753.4,1263,6315000
41.4724,20.9974,-13401.4150390625,1264,5077.47,4967.25,1264,6320000
41.4498,21.1085,-13887.8466796875,1265,5118.6,4760.09,1265,6325000
42.1175,14.7432,-12199.1796875,1266,4975.55,3348.78,1266,6330000
41.9313,21.7614,-14113.3203125,1267,5014.92,4694.68,1267,6335000
41.3838,18.6934,-13587.4345703125,1268,5036.71,4536.11,1268,6340000
41.4219,19.0103,-13392.7900390625,1269,5037.02,4259.18,1269,6345000
40.9708,18.3303,-13749.59375,1270,5096.89,4965.04,1270,6350000
41.2738,19.673,-13914.27734375,1271,4834.76,4540.08,1271,6355000
41.218,20.0219,-13887.333984375,1272,5087.44,4555.56,1272,6360000
41.4875,21.3039,-14069.2958984375,1273,5110.92,4931.43,1273,6365000
41.638,16.3589,-12612.212890625,1274,5106.9,4435.16,1274,6370000
41.5701,18.9134,-13477.759765625,1275,5026.0,4688.87,1275,6375000
40.9292,17.9494,-13121.658203125,1276,5003.63,3365.47,1276,6380000
41.4581,20.351,-13864.0859375,1277,5105.78,4626.26,1277,6385000
41.5234,18.9958,-13311.828125,1278,5041.81,4725.93,1278,6390000
41.5816,18.0298,-13682.3857421875,1279,5019.78,4739.47,1279,6395000
40.7209,17.8388,-13437.8779296875,1280,5109.09,4332.11,1280,6400000
40.9801,19.4511,-13756.279296875,1281,5054.51,4951.56,1281,6405000
41.5574,20.5963,-13879.5029296875,1282,5070.8,4976.6,1282,6410000
41.6071,21.1142,-14035.8603515625,1283,5106.49,4982.53,1283,6415000
41.2959,19.6284,-13691.9697265625,1284,5113.83,4961.89,1284,6420000
40.4583,18.3894,-13542.150390625,1285,5071.62,4597.28,1285,6425000
41.7569,20.6645,-13927.6064453125,1286,5004.5,4794.01,1286,6430000
41.1143,20.0516,-13760.3056640625,1287,5059.66,4622.42,1287,6435000
41.0978,18.6993,-13266.376953125,1288,5108.75,4297.06,1288,6440000
41.5965,20.562,-13771.333984375,1289,5118.54,4738.49,1289,6445000
41.8362,20.797,-13851.95703125,1290,5115.24,4964.41,1290,6450000
41.563,20.8744,-14001.0341796875,1291,5125.96,4970.57,1291,6455000
41.9016,21.3193,-14012.4306640625,1292,5082.54,4967.59,1292,6460000
41.0889,17.9832,-13448.5,1293,5102.91,4968.15,1293,6465000
41.2041,19.1702,-13714.3515625,1294,5062.52,4941.64,1294,6470000
40.9969,19.2713,-13918.8486328125,1295,4996.73,4677.27,1295,6475000
40.695,19.5401,-14005.7060546875,1296,5027.56,4696.67,1296,6480000
40.8171,20.0301,-14117.48828125,1297,5028.23,4902.74,1297,6485000
41.0131,20.0397,-14178.80859375,1298,5053.34,4923.83,1298,6490000
41.2489,16.9572,-13400.9990234375,1299,5032.75,3505.1,1299,6495000
41.1601,19.4956,-14084.4921875,1300,5045.85,4693.65,1300,6500000
41.1166,19.6793,-14407.9345703125,1301,5010.83,4899.34,1301,6505000
40.9104,20.1054,-14421.935546875,1302,4995.39,4894.74,1302,6510000
40.6401,18.3159,-14135.29296875,1303,5044.65,4892.74,1303,6515000
40.6315,18.0375,-13873.9892578125,1304,4755.02,4895.7,1304,6520000
40.8879,17.678,-14158.509765625,1305,4957.36,4855.3,1305,6525000
41.1154,17.1608,-13751.892578125,1306,4955.77,4859.56,1306,6530000
45.8045,21.4864,-7459.9697265625,1307,3768.16,1468.46,1307,6535000
44.7991,19.3888,-7966.0224609375,1308,280.64,273.15,1308,6540000
41.1538,17.6945,-13210.384765625,1309,4947.55,4845.0,1309,6545000
40.9003,19.6852,-14207.2353515625,1310,4953.81,4868.71,1310,6550000
41.2519,19.1336,-14401.3310546875,1311,4944.6,4843.77,1311,6555000
41.3302,17.6992,-13447.9814453125,1312,4934.31,4074.74,1312,6560000
41.571,17.0917,-12875.59765625,1313,5009.18,4669.27,1313,6565000
43.6959,18.8377,-11539.7529296875,1314,1459.81,1405.13,1314,6570000
41.1114,15.3559,-13380.01953125,1315,4717.09,4510.68,1315,6575000
40.6916,17.4918,-13860.291015625,1316,5062.03,4706.84,1316,6580000
41.2999,16.3096,-13215.484375,1317,5058.49,4909.43,1317,6585000
41.5111,18.8058,-14523.275390625,1318,5067.87,4904.5,1318,6590000
40.7817,19.0046,-14263.720703125,1319,5103.78,4991.46,1319,6595000
41.7157,17.9176,-14010.029296875,1320,4804.72,4911.99,1320,6600000
40.639,17.6924,-14113.4794921875,1321,5075.67,4449.62,1321,6605000
40.7641,17.6002,-14173.3037109375,1322,5072.08,4591.54,1322,6610000
40.626,17.9266,-14455.453125,1323,5066.65,4923.01,1323,6615000
40.6908,17.5778,-13455.2998046875,1324,5090.42,4953.64,1324,6620000
40.4431,18.1392,-14287.615234375,1325,4989.87,4868.57,1325,6625000
40.9351,19.1659,-14541.697265625,1326,5063.19,4892.72,1326,6630000
41.1863,19.4552,-14423.650390625,1327,5139.3,4744.79,1327,6635000
41.2878,18.4574,-13808.1865234375,1328,5137.68,4887.5,1328,6640000
41.0774,19.5944,-14415.1767578125,1329,5109.73,4779.72,1329,6645000
40.7959,18.9099,-14424.48828125,1330,5068.17,4941.42,1330,6650000
40.3634,17.7276,-13992.017578125,1331,5117.85,4970.01,1331,6655000
41.5765,17.9729,-13891.7421875,1332,5125.05,4833.36,1332,6660000
40.8396,18.2613,-14227.9208984375,1333,5111.77,4850.67,1333,6665000
40.7692,17.6649,-13920.9814453125,1334,5102.99,4985.63,1334,6670000
41.0409,17.3542,-13902.8564453125,1335,5079.41,4812.06,1335,6675000
40.8188,19.3381,-14401.8515625,1336,5103.01,4633.97,1336,6680000
40.4506,16.0909,-13377.828125,1337,5018.7,4147.42,1337,6685000
40.7743,16.1955,-12279.287109375,1338,4366.98,4666.5,1338,6690000
40.6348,17.5062,-14153.322265625,1339,5049.1,4960.3,1339,6695000
47.575,19.6356,-9660.025390625,1340,623.1,411.14,1340,6700000
47.5609,15.3319,-6941.6708984375,1341,701.57,592.31,1341,6705000
44.891,15.248,-7168.81298828125,1342,851.06,748.88,1342,6710000
41.1676,16.0291,-12356.048828125,1343,4524.45,2555.67,1343,6715000
41.8092,18.9615,-8027.2529296875,1344,4146.45,4141.72,1344,6720000
41.6372,21.0051,-15475.25390625,1345,4857.64,4772.77,1345,6725000
40.9963,18.464,-12737.1826171875,1346,4817.96,4344.61,1346,6730000
41.2295,18.2738,-13983.703125,1347,4958.23,4417.73,1347,6735000
40.6952,16.9989,-13696.2822265625,1348,4981.56,4003.31,1348,6740000
40.9167,18.9363,-14334.2939453125,1349,4996.17,4433.57,1349,6745000
40.7021,17.9794,-13934.88671875,1350,5007.79,4711.22,1350,6750000
40.6778,17.3325,-13922.3681640625,1351,4974.34,4154.06,1351,6755000
41.1138,17.7754,-14282.1982421875,1352,5058.15,4903.48,1352,6760000
41.2931,17.9626,-14429.9326171875,1353,4995.58,4879.03,1353,6765000
40.8333,17.545,-14235.58984375,1354,4994.81,4201.2,1354,6770000
40.2755,17.7552,-14360.8115234375,1355,5042.62,4678.98,1355,6775000
41.3447,18.8522,-14990.55859375,1356,4984.82,4831.5,1356,6780000
41.4006,17.3183,-12591.7490234375,1357,5057.8,4603.05,1357,6785000
41.2298,17.9242,-13973.6845703125,1358,5049.8,4657.11,1358,6790000
40.8707,18.509,-14757.150390625,1359,4966.62,4831.84,1359,6795000
41.2435,17.0966,-13150.6796875,1360,5037.6,4763.33,1360,6800000
42.1088,15.3631,-10687.578125,1361,5003.36,2412.28,1361,6805000
40.7957,17.4388,-14469.6962890625,1362,5004.8,4042.57,1362,6810000
41.8492,15.6499,-12917.87890625,1363,4986.54,3203.25,1363,6815000
43.1974,13.6484,-11718.2275390625,1364,4889.13,4123.93,1364,6820000
41.9126,16.0047,-12879.708984375,1365,4466.73,3702.6,1365,6825000
41.3632,18.3545,-13723.716796875,1366,4557.78,3592.57,1366,6830000
41.9455,16.4091,-13893.5302734375,1367,4929.56,2906.47,1367,6835000
41.4668,14.9936,-12521.2119140625,1368,4924.51,3032.03,1368,6840000
41.0425,18.8594,-14787.4912109375,1369,5000.58,4872.29,1369,6845000
41.8308,17.2282,-14227.0693359375,1370,5028.62,4874.07,1370,6850000
42.0145,16.4981,-14151.515625,1371,4879.21,2601.9,1371,6855000
46.6844,16.967,-12030.72265625,1372,708.08,473.85,1372,6860000
46.039,15.1764,-10747.953125,1373,717.12,692.2,1373,6865000
47.3041,20.0952,-12314.3662109375,1374,567.07,639.22,1374,6870000
42.7651,20.4785,-14815.00390625,1375,3606.34,2823.31,1375,6875000
43.2978,21.2321,-14836.4853515625,1376,4241.26,3776.05,1376,6880000
41.3685,20.9227,-14894.708984375,1377,4868.33,4383.84,1377,6885000
42.348,22.4518,-14856.2568359375,1378,4953.64,4278.31,1378,6890000
42.131,23.711,-14879.1865234375,1379,2710.42,2798.5,1379,6895000
41.9395,23.0179,-14645.32421875,1380,4952.95,4858.51,1380,6900000
52.9541,76.493,-7095.017578125,1381,-1.1,-3.64,1381,6905000
48.7674,50.3891,-16013.822265625,1382,4.93,5.94,1382,6910000
46.5299,37.7427,-15488.3857421875,1383,-0.21,20.19,1383,6915000
56.9873,81.3355,-15660.6962890625,1384,38.35,32.85,1384,6920000
54.9447,74.8905,-15179.5732421875,1385,-17.22,-18.43,1385,6925000
54.6412,26.5132,-10894.5634765625,1386,3.99,4.69,1386,6930000
53.8206,21.7134,-8014.5185546875,1387,953.91,524.31,1387,6935000
43.219,20.6247,-12826.4658203125,1388,2710.44,2509.08,1388,6940000
41.4647,19.8142,-14626.720703125,1389,4680.78,2652.58,1389,6945000
41.8269,18.0622,-13395.7724609375,1390,3781.23,3061.37,1390,6950000
49.001,31.7463,-11671.9912109375,1391,359.91,374.35,1391,6955000
42.9485,25.5949,-13085.4873046875,1392,1525.53,1790.14,1392,6960000
42.1299,20.8025,-13377.9775390625,1393,3559.38,2528.82,1393,6965000
42.2129,18.2548,-12519.486328125,1394,3287.04,4219.23,1394,6970000
43.2327,13.9526,-14323.1875,1395,1929.53,1900.85,1395,6975000
41.7798,16.5618,-11759.9892578125,1396,2788.46,2442.35,1396,6980000
41.567,18.5266,-14132.666015625,1397,4885.38,3809.59,1397,6985000
41.7269,20.8166,-13370.7392578125,1398,4542.99,3454.09,1398,6990000
43.3006,21.1815,-11980.2626953125,1399,3234.03,2054.26,1399,6995000
41.5903,17.7794,-14341.8759765625,1400,3681.37,2878.02,1400,7000000
43.406,13.9775,-13000.7607421875,1401,2282.71,1857.23,1401,7005000
42.1153,16.281,-15240.2861328125,1402,3946.22,1836.88,1402,7010000
41.4423,18.8349,-14924.2939453125,1403,4513.21,3733.1,1403,7015000
42.1354,21.2308,-15174.7822265625,1404,4952.26,4270.05,1404,7020000
41.3347,20.5949,-14974.7978515625,1405,5024.35,4142.39,1405,7025000
41.5341,21.5374,-14859.3310546875,1406,5039.19,4918.09,1406,7030000
41.4498,19.1755,-14518.640625,1407,5043.06,4607.05,1407,7035000
50.2598,32.8513,-8888.4365234375,1408,53.54,115.71,1408,7040000
51.0001,20.8903,-11879.4208984375,1409,402.05,282.91,1409,7045000
45.5217,35.5839,-14528.5341796875,1410,975.92,788.55,1410,7050000
46.2649,29.945,-10228.9501953125,1411,544.93,1125.88,1411,7055000
41.0559,19.989,-14361.322265625,1412,5021.46,4555.54,1412,7060000
41.0641,18.9039,-14354.55859375,1413,5078.35,4611.21,1413,7065000
42.0594,19.0571,-13413.046875,1414,4904.04,3928.72,1414,7070000
42.0231,18.392,-12015.5849609375,1415,2240.11,3938.05,1415,7075000
41.4927,17.8851,-13130.5654296875,1416,4213.62,3221.66,1416,7080000
41.1983,19.1327,-13959.6689453125,1417,4367.25,4216.26,1417,7085000
41.8271,20.5795,-14676.6357421875,1418,4715.15,4619.65,1418,7090000
41.2698,21.0192,-14964.583984375,1419,4683.69,4697.81,1419,7095000
41.04,18.9839,-14205.3447265625,1420,5099.82,4996.62,1420,7100000
40.7956,19.6641,-14561.2421875,1421,5146.7,4789.73,1421,7105000
40.5956,19.0803,-14519.0283203125,1422,5055.85,4732.02,1422,7110000
57.6547,69.9817,-17347.947265625,1423,956.19,955.89,1423,7115000
55.9995,54.736,-17425.11328125,1424,988.49,983.67,1424,7120000
55.5802,48.0198,-17421.630859375,1425,962.85,954.33,1425,7125000
55.7122,42.2362,-17480.65234375,1426,974.81,949.73,1426,7130000
55.3687,40.1113,-17234.951171875,1427,974.31,954.83,1427,7135000
55.4191,49.6547,-17532.455078125,1428,968.39,966.33,1428,7140000
41.5455,19.7737,-14715.75,1429,4848.07,4948.79,1429,7145000
41.6589,18.7918,-14441.181640625,1430,4995.29,3669.82,1430,7150000
41.8026,16.8172,-13838.8740234375,1431,4876.35,4004.05,1431,7155000
41.1187,18.8008,-13992.69921875,1432,4923.16,4210.18,1432,7160000
40.8204,17.7238,-14115.08203125,1433,5009.73,4325.42,1433,7165000
41.4224,15.7787,-12937.4697265625,1434,4824.12,3234.91,1434,7170000
41.5115,19.0119,-14706.728515625,1435,4729.84,4686.07,1435,7175000
42.4027,18.4332,-14126.4150390625,1436,4159.64,3759.83,1436,7180000
41.1539,17.2366,-13915.8173828125,1437,4812.68,4289.53,1437,7185000
40.8262,16.8586,-14303.939453125,1438,4644.58,4075.59,1438,7190000
41.2893,15.8209,-14161.1142578125,1439,4905.65,4866.99,1439,7195000
40.9342,16.189,-14355.3466796875,1440,5021.06,4459.96,1440,7200000
40.9566,18.3268,-14969.3193359375,1441,5021.44,4184.85,1441,7205000
39.9799,17.2444,-14573.259765625,1442,4997.63,4901.04,1442,7210000
40.9073,16.6365,-14372.6435546875,1443,5044.62,4454.34,1443,7215000
40.4666,16.3617,-14943.017578125,1444,5013.64,4747.36,1444,7220000
40.5917,18.694,-14678.23046875,1445,4983.55,4108.49,1445,7225000
41.183,16.2458,-14655.994140625,1446,4830.39,4709.98,1446,7230000
40.9758,17.2801,-14830.8369140625,1447,5044.48,4787.98,1447,7235000
40.1162,17.1765,-14817.6328125,1448,4976.12,4736.9,1448,7240000
40.752,18.7835,-14620.2451171875,1449,4991.62,4867.87,1449,7245000
40.5459,18.3081,-14620.810546875,1450,4936.64,4658.13,1450,7250000
40.9911,17.7518,-14965.748046875,1451,4960.48,4770.65,1451,7255000
40.7684,18.162,-14682.69140625,1452,5060.14,4963.85,1452,7260000
40.7706,18.4672,-14793.7998046875,1453,4930.17,4870.32,1453,7265000
41.1457,15.291,-14800.634765625,1454,4992.59,4651.18,1454,7270000
40.5221,18.6273,-14873.609375,1455,4919.49,4840.76,1455,7275000
39.9768,16.6807,-14613.958984375,1456,4961.95,4614.98,1456,7280000
40.1001,17.7664,-14632.9248046875,1457,5018.82,4939.63,1457,7285000
40.4426,16.4837,-14454.966796875,1458,4968.9,4922.07,1458,7290000
39.8355,15.8883,-14871.728515625,1459,5010.36,4729.42,1459,7295000
40.6613,16.4719,-14807.8310546875,1460,4965.46,4905.71,1460,7300000
40.7533,18.904,-15058.5751953125,1461,5011.68,4945.71,1461,7305000
40.6392,18.4122,-14864.5283203125,1462,5010.56,4577.12,1462,7310000
44.2115,16.0715,-13037.224609375,1463,-11.24,-16.54,1463,7315000
41.3093,18.2289,-14733.6806640625,1464,4985.12,4926.99,1464,7320000
41.1542,16.6205,-14980.79296875,1465,4912.46,4004.38,1465,7325000
41.0879,18.4383,-15006.76953125,1466,5022.05,4776.53,1466,7330000
41.3059,19.3558,-15094.787109375,1467,5059.2,4966.57,1467,7335000
40.947,18.421,-14815.841796875,1468,5049.52,4854.76,1468,7340000
41.3902,19.5234,-15216.0380859375,1469,4991.31,4932.42,1469,7345000
40.2461,16.6469,-14995.435546875,1470,5016.97,4817.52,1470,7350000
40.8282,18.1918,-15070.7470703125,1471,5007.2,4956.12,1471,7355000
40.9553,18.3702,-14743.73046875,1472,5023.85,4941.66,1472,7360000
41.2642,17.6201,-15065.52734375,1473,5005.01,4964.95,1473,7365000
41.0738,18.5976,-15353.8720703125,1474,5075.55,4987.16,1474,7370000
41.3893,18.0343,-15137.369140625,1475,5033.04,4930.08,1475,7375000
40.9178,18.2073,-15198.451171875,1476,5040.02,4949.87,1476,7380000
41.1738,18.6528,-15346.291015625,1477,5020.55,4725.12,1477,7385000
41.0314,17.5116,-14968.34765625,1478,4987.86,4924.25,1478,7390000
41.8433,20.2571,-15518.8828125,1479,5050.26,4872.8,1479,7395000
41.0395,18.4536,-15366.2998046875,1480,4954.87,4860.37,1480,7400000
40.7817,18.7551,-15423.8076171875,1481,5017.24,4951.17,1481,7405000
40.7692,18.5542,-15352.251953125,1482,4985.9,4922.19,1482,7410000
41.5962,19.7303,-15360.662109375,1483,4991.41,4921.38,1483,7415000
40.6415,15.8393,-14928.1259765625,1484,4945.37,4882.71,1484,7420000
41.5175,19.8522,-15630.36328125,1485,5005.96,4943.12,1485,7425000
41.5269,19.3294,-15476.2646484375,1486,5020.32,4943.51,1486,7430000
41.8957,20.8201,-15776.7392578125,1487,4951.32,4669.66,1487,7435000
41.5402,19.7963,-15765.3017578125,1488,4975.57,4676.74,1488,7440000
41.4449,19.6492,-15801.7294921875,1489,4915.42,4867.71,1489,7445000
40.9104,19.2751,-15312.43359375,1490,4970.54,4864.8,1490,7450000
40.7862,18.6822,-15483.69921875,1491,4896.01,4840.17,1491,7455000
41.5514,20.8243,-15451.859375,1492,5018.21,4946.09,1492,7460000
41.4024,18.4395,-15513.8896484375,1493,4936.6,4891.66,1493,7465000
41.242,20.1501,-15502.2666015625,1494,5001.27,4928.23,1494,7470000
41.8493,20.3307,-15790.4697265625,1495,5011.39,4943.18,1495,7475000
41.2578,17.9334,-15558.3056640625,1496,5057.46,4962.98,1496,7480000
42.3961,17.7017,-15618.5458984375,1497,5036.27,4575.14,1497,7485000
41.7359,15.5623,-15123.5703125,1498,5026.63,3268.65,1498,7490000
42.0322,16.4033,-15677.8486328125,1499,3895.54,3897.34,1499,7495000
