Itration,Real Det Return,Running Update Time,Running Env Steps,Real Sto Return,Running Forward KL,Running Reverse KL,Reward Loss
1144,4622.3,1144,5720000,4636.3,44.7712,24.5014,-15997.6083984375
1145,4591.73,1145,5725000,4644.44,44.8107,23.8996,-15779.37890625
1146,4607.93,1146,5730000,4638.02,44.3878,23.8517,-15764.7958984375
1147,4612.47,1147,5735000,4657.14,44.3467,23.5543,-15917.7109375
1148,4600.84,1148,5740000,4631.36,44.4589,23.403,-15808.1953125
1149,4647.24,1149,5745000,4665.25,44.7819,24.0127,-15840.3525390625
1150,4611.02,1150,5750000,4624.41,44.3323,23.6453,-15945.91015625
1151,4581.68,1151,5755000,4603.86,43.9619,23.5355,-15987.861328125
1152,4586.55,1152,5760000,4541.67,44.2173,23.1647,-16041.4814453125
1153,4612.75,1153,5765000,4629.99,44.4745,24.1786,-16055.5283203125
1154,4574.01,1154,5770000,4607.02,44.1589,23.3742,-15978.4306640625
1155,4547.38,1155,5775000,4590.02,43.9047,23.5939,-16132.732421875
1156,4588.72,1156,5780000,4634.96,43.8571,23.5639,-16030.0009765625
1157,4620.75,1157,5785000,4642.57,43.7782,23.6336,-15979.5546875
1158,4536.32,1158,5790000,4593.09,44.0403,23.5352,-16095.0048828125
1159,4561.18,1159,5795000,4590.13,44.5601,24.3419,-16112.9169921875
1160,4581.37,1160,5800000,4604.83,44.0851,23.788,-16070.7783203125
1161,4521.71,1161,5805000,4551.83,43.9602,23.4725,-15814.0859375
1162,4573.19,1162,5810000,4603.09,44.0601,23.5396,-15888.1474609375
1163,4568.04,1163,5815000,4585.5,43.9482,24.0417,-16055.0654296875
1164,4558.15,1164,5820000,4591.22,44.2135,24.2103,-16035.56640625
1165,4581.33,1165,5825000,4595.28,44.3726,23.8794,-16197.603515625
1166,4589.07,1166,5830000,4602.0,43.7255,23.6412,-15793.216796875
1167,4555.61,1167,5835000,4586.1,43.828,23.347,-15989.35546875
1168,4567.28,1168,5840000,4581.28,44.1817,23.4073,-15996.130859375
1169,4574.39,1169,5845000,4587.98,43.9804,22.8568,-15827.8603515625
1170,4626.71,1170,5850000,4607.09,43.6736,23.0029,-15834.5322265625
1171,4562.3,1171,5855000,4579.11,43.7799,23.1423,-15818.8251953125
1172,4686.76,1172,5860000,4659.16,43.7561,23.4974,-15930.9970703125
1173,4661.91,1173,5865000,4617.25,44.04,23.252,-15916.5302734375
1174,4661.41,1174,5870000,4651.12,43.9899,23.1868,-16045.6240234375
1175,4668.82,1175,5875000,4666.5,44.2776,24.0427,-16065.8935546875
1176,4660.03,1176,5880000,4687.96,43.7147,23.6737,-15858.2568359375
1177,4603.91,1177,5885000,4632.87,43.8769,23.6994,-15983.7255859375
1178,4570.29,1178,5890000,4597.71,44.0981,23.8828,-16046.294921875
1179,4597.7,1179,5895000,4625.28,43.9694,23.8845,-15967.37890625
1180,4581.46,1180,5900000,4639.12,43.7792,23.6345,-16060.1162109375
1181,4639.65,1181,5905000,4684.94,44.4334,24.427,-16177.8125
1182,4550.41,1182,5910000,4616.67,44.2084,23.3807,-16083.9423828125
1183,4597.68,1183,5915000,4680.6,44.5609,24.7561,-16044.0009765625
1184,4598.61,1184,5920000,4675.76,44.1464,23.6058,-15915.4189453125
1185,4595.65,1185,5925000,4627.12,43.9072,23.4378,-16018.3388671875
1186,4639.28,1186,5930000,4536.45,44.0192,25.5243,-15930.423828125
1187,4611.59,1187,5935000,4538.62,44.3494,23.7912,-16000.7607421875
1188,4559.98,1188,5940000,4619.36,43.7888,23.1933,-16103.5498046875
1189,4593.06,1189,5945000,4640.84,44.2193,24.8339,-16068.423828125
1190,4594.1,1190,5950000,4676.89,44.2322,23.4609,-16109.1533203125
1191,4643.67,1191,5955000,4691.93,44.1197,23.6373,-16110.93359375
1192,4582.21,1192,5960000,4660.13,44.3712,23.6352,-15868.3681640625
1193,4540.19,1193,5965000,4635.95,44.189,23.9479,-15998.037109375
1194,4618.4,1194,5970000,4680.81,44.136,23.734,-15871.6826171875
1195,4598.58,1195,5975000,4685.35,43.9458,24.5541,-16094.646484375
1196,4596.4,1196,5980000,4653.06,44.517,23.9332,-16128.0380859375
1197,4602.56,1197,5985000,4669.46,44.4861,23.6592,-16119.064453125
1198,4609.07,1198,5990000,4667.08,44.0862,23.8939,-16150.24609375
1199,4585.53,1199,5995000,4639.4,44.149,24.3133,-16147.3505859375
1200,4589.56,1200,6000000,4660.92,44.5601,24.7023,-16079.587890625
1201,4588.09,1201,6005000,4664.04,44.4656,24.2887,-16206.64453125
1202,4614.97,1202,6010000,4662.54,44.4628,23.9411,-15981.6552734375
1203,4589.06,1203,6015000,4638.29,44.2669,23.9086,-16054.9853515625
1204,4688.8,1204,6020000,4694.31,44.0651,24.3683,-16160.1884765625
1205,4590.43,1205,6025000,4678.49,44.4711,24.3646,-16100.9482421875
1206,4609.75,1206,6030000,4653.24,44.7966,24.4285,-16279.0029296875
1207,4588.24,1207,6035000,4641.77,43.8962,23.8252,-16187.4404296875
1208,4651.87,1208,6040000,4538.21,44.2964,24.3431,-16206.4384765625
1209,4645.65,1209,6045000,4669.08,44.1927,23.9405,-16329.1279296875
1210,4644.9,1210,6050000,4704.24,44.2079,24.0879,-16181.1904296875
1211,4703.23,1211,6055000,4707.21,44.246,24.264,-16066.7666015625
1212,4615.16,1212,6060000,4674.01,44.2458,23.7971,-16135.8681640625
1213,4652.97,1213,6065000,4690.47,44.7361,24.5,-16064.0146484375
1214,4675.56,1214,6070000,4690.43,44.3503,24.5362,-16019.28125
1215,4631.19,1215,6075000,4707.39,44.0764,24.1688,-16047.2431640625
1216,4626.98,1216,6080000,4702.12,44.0109,25.0376,-16009.50390625
1217,4584.84,1217,6085000,4664.89,44.0972,24.3284,-16153.6884765625
1218,4672.6,1218,6090000,4710.75,44.3893,24.3711,-16239.0419921875
1219,4626.26,1219,6095000,4676.69,44.6631,24.736,-16362.2021484375
1220,4564.74,1220,6100000,4667.17,44.2436,24.533,-16049.0341796875
1221,4598.67,1221,6105000,4693.06,44.7935,24.1155,-16179.5615234375
1222,4729.4,1222,6110000,4746.4,44.4832,25.3543,-16238.833984375
1223,4670.09,1223,6115000,4718.65,44.4352,25.0185,-16255.5830078125
1224,4679.62,1224,6120000,4716.31,44.3,24.5099,-16460.625
1225,4644.88,1225,6125000,4670.94,44.2466,24.397,-16235.689453125
1226,4701.33,1226,6130000,4729.34,44.0545,25.3429,-16281.162109375
1227,4704.37,1227,6135000,4737.67,44.35,25.3291,-16334.30078125
1228,4718.94,1228,6140000,4741.82,44.4285,25.25,-16276.8515625
1229,4647.8,1229,6145000,4707.48,44.5437,25.1101,-16398.4765625
1230,4673.64,1230,6150000,4718.47,44.4868,24.7358,-16205.8447265625
1231,4677.83,1231,6155000,4713.0,44.7291,24.9445,-16435.291015625
1232,4776.72,1232,6160000,4777.39,44.3411,24.9767,-16327.56640625
1233,4654.74,1233,6165000,4689.55,44.2258,23.6294,-16394.759765625
1234,4642.7,1234,6170000,4734.67,44.8851,25.2798,-16311.4697265625
1235,4738.47,1235,6175000,4744.81,44.7942,25.1649,-16358.47265625
1236,4703.65,1236,6180000,4764.91,44.4393,24.288,-16428.818359375
1237,4722.57,1237,6185000,4750.03,44.4233,24.4567,-16154.7548828125
1238,4640.86,1238,6190000,4699.2,45.0514,24.5733,-16532.33203125
1239,4751.73,1239,6195000,4692.73,44.2767,25.5611,-16341.2490234375
1240,4673.36,1240,6200000,4658.56,44.3818,24.8892,-16227.6552734375
1241,4808.45,1241,6205000,4825.36,44.7128,25.6366,-16137.611328125
1242,4666.98,1242,6210000,4725.15,44.7887,24.6481,-16130.4013671875
1243,4731.16,1243,6215000,4770.31,44.8835,25.2539,-16168.4912109375
1244,4794.8,1244,6220000,4790.23,44.8278,25.4824,-16152.7177734375
1245,4749.3,1245,6225000,4790.9,44.9625,25.3486,-16293.6875
1246,4703.62,1246,6230000,4765.69,44.6352,24.8137,-16316.5439453125
1247,4782.16,1247,6235000,4768.74,44.5425,24.479,-16403.697265625
1248,4712.03,1248,6240000,4756.58,44.6036,24.5452,-16363.7431640625
1249,4825.98,1249,6245000,4813.47,44.9552,26.4327,-16408.8046875
1250,4700.87,1250,6250000,4763.47,44.683,24.7764,-16418.61328125
1251,4697.32,1251,6255000,4755.55,44.1705,24.581,-16448.966796875
1252,4756.77,1252,6260000,4826.0,44.6913,25.351,-16283.8896484375
1253,4770.17,1253,6265000,4797.55,44.6604,24.8611,-16442.65625
1254,4806.64,1254,6270000,4826.69,44.7479,30.3464,-16050.3046875
1255,4787.32,1255,6275000,4805.85,44.6267,25.1621,-16464.875
1256,4774.93,1256,6280000,4763.82,44.4406,24.4564,-16389.181640625
1257,4776.86,1257,6285000,4797.28,44.244,24.7515,-16350.11328125
1258,4738.64,1258,6290000,4768.9,44.1418,24.5732,-16297.9091796875
1259,4736.92,1259,6295000,4783.01,44.4978,24.7673,-16417.49609375
1260,4740.84,1260,6300000,4738.27,44.5871,25.1236,-16613.837890625
1261,4756.33,1261,6305000,4762.34,44.2946,24.6307,-16577.236328125
1262,4796.28,1262,6310000,4814.35,44.5424,24.8928,-16545.03515625
1263,4758.37,1263,6315000,4794.06,44.6404,25.4713,-16347.2705078125
1264,4733.12,1264,6320000,4748.88,44.3993,24.6763,-16559.986328125
1265,4756.94,1265,6325000,4775.97,44.3293,24.9204,-16450.552734375
1266,4740.65,1266,6330000,4777.55,44.7098,25.18,-16464.8515625
1267,4719.31,1267,6335000,4748.99,44.519,25.3715,-16414.4140625
1268,4815.64,1268,6340000,4814.17,44.6815,25.3241,-16256.6640625
1269,4692.29,1269,6345000,4733.01,44.4086,24.6285,-16515.224609375
1270,4748.69,1270,6350000,4772.87,44.3582,24.8067,-16589.3515625
1271,4723.35,1271,6355000,4750.07,44.7635,25.2508,-16689.705078125
1272,4739.46,1272,6360000,4771.06,44.5894,24.8647,-16736.94921875
1273,4731.35,1273,6365000,4785.69,44.8746,24.8544,-16672.5390625
1274,4765.22,1274,6370000,4786.8,44.5975,24.98,-16741.37890625
1275,4782.54,1275,6375000,4792.97,44.7528,29.7986,-16522.55078125
1276,4699.81,1276,6380000,4746.57,44.5948,24.4864,-16635.861328125
1277,4707.77,1277,6385000,4742.17,44.5054,24.8587,-16599.58984375
1278,4719.74,1278,6390000,4758.32,44.1569,24.7814,-16613.509765625
1279,4767.21,1279,6395000,4798.01,44.6873,24.8429,-16585.986328125
1280,4706.26,1280,6400000,4732.64,44.5991,24.7816,-16673.01171875
1281,4708.81,1281,6405000,4743.57,44.7488,24.5138,-16706.658203125
1282,4727.41,1282,6410000,4741.36,44.9584,25.1504,-16576.609375
1283,4708.52,1283,6415000,4735.95,44.205,24.3087,-16415.427734375
1284,3921.6,1284,6420000,3714.38,45.3601,50.218,-15400.1943359375
1285,4329.31,1285,6425000,4326.22,44.5441,25.9546,-16462.02734375
1286,4533.68,1286,6430000,4610.22,45.8662,26.3452,-16823.486328125
1287,4478.55,1287,6435000,4476.23,44.4268,27.4204,-16558.8203125
1288,4554.99,1288,6440000,4585.51,44.6156,37.0281,-15892.6259765625
1289,4586.35,1289,6445000,4647.75,44.7524,25.5445,-16808.87890625
1290,4623.77,1290,6450000,4693.59,44.8652,24.5715,-16452.71484375
1291,4627.85,1291,6455000,4670.88,44.8084,24.7774,-16690.150390625
1292,4713.76,1292,6460000,4725.86,44.9371,24.7607,-16411.373046875
1293,4678.13,1293,6465000,4618.22,44.2928,24.6701,-16384.478515625
1294,4666.76,1294,6470000,4736.59,44.4973,24.2439,-16329.029296875
1295,4672.06,1295,6475000,4709.72,44.6612,24.5571,-16767.453125
1296,4664.94,1296,6480000,4699.1,44.995,25.2024,-16953.568359375
1297,4711.97,1297,6485000,4728.93,44.4974,24.7289,-16716.544921875
1298,4691.26,1298,6490000,4743.93,44.8451,25.3744,-16538.294921875
1299,4692.44,1299,6495000,4742.09,44.9963,25.4243,-16407.232421875
1300,4679.97,1300,6500000,4725.79,44.12,24.2307,-16534.017578125
1301,4600.2,1301,6505000,4014.78,44.7502,34.9097,-16069.41796875
1302,4574.46,1302,6510000,4421.1,44.3622,30.7242,-15636.3818359375
1303,4629.93,1303,6515000,4676.74,44.2176,25.8298,-16437.849609375
1304,4683.6,1304,6520000,4706.47,44.1717,25.4651,-16615.57421875
1305,4672.49,1305,6525000,4590.64,44.8489,25.639,-16476.3828125
1306,4682.92,1306,6530000,4704.42,44.5074,24.5641,-16435.470703125
1307,4565.37,1307,6535000,4625.37,44.6709,24.5173,-16590.20703125
1308,4583.48,1308,6540000,4665.99,44.3844,24.4684,-16480.45703125
1309,4645.65,1309,6545000,4690.05,44.3642,25.1462,-16422.14453125
1310,4548.94,1310,6550000,4628.96,44.3274,24.2241,-16648.330078125
1311,4597.46,1311,6555000,4584.19,44.7228,24.8602,-16504.158203125
1312,4625.3,1312,6560000,4690.43,44.2504,24.1732,-16419.3359375
1313,4672.35,1313,6565000,4687.48,44.0931,24.5616,-16332.4052734375
1314,4664.04,1314,6570000,4754.65,44.3336,24.2305,-16442.818359375
1315,4602.58,1315,6575000,4684.7,44.5448,24.1978,-16563.900390625
1316,4615.24,1316,6580000,4699.18,44.4879,24.089,-16515.140625
1317,4701.76,1317,6585000,4738.54,44.0999,24.3427,-16331.47265625
1318,4647.67,1318,6590000,4702.12,43.9673,24.6597,-16315.419921875
1319,4682.16,1319,6595000,4719.57,44.593,25.4914,-16331.447265625
1320,4615.83,1320,6600000,4680.62,43.9992,24.699,-16072.361328125
1321,4693.57,1321,6605000,4713.55,44.5042,24.7218,-16433.12109375
1322,4669.34,1322,6610000,4715.62,43.8719,24.6505,-16250.5263671875
1323,4747.43,1323,6615000,4717.48,44.2466,25.2734,-16328.189453125
1324,4714.28,1324,6620000,4747.6,44.9071,24.9283,-16558.001953125
1325,4722.37,1325,6625000,4741.24,44.5414,25.4806,-16378.7001953125
1326,4744.09,1326,6630000,4742.74,44.5363,25.1038,-16456.095703125
1327,4742.19,1327,6635000,4744.18,44.2396,24.463,-16394.36328125
1328,4772.89,1328,6640000,4765.67,43.9185,25.002,-16366.455078125
1329,4772.95,1329,6645000,4724.31,44.3312,24.9775,-16367.85546875
1330,4812.34,1330,6650000,4707.16,44.5686,26.5189,-16506.97265625
1331,4686.77,1331,6655000,4705.85,44.5159,24.7457,-16682.578125
1332,4720.15,1332,6660000,4736.22,43.9832,23.6352,-16497.810546875
1333,4776.55,1333,6665000,4773.8,44.1486,24.7287,-16620.005859375
1334,4747.01,1334,6670000,4601.94,44.3385,25.2275,-16481.90625
1335,4720.66,1335,6675000,4722.65,43.9499,23.9378,-16552.71875
1336,4714.53,1336,6680000,4710.55,44.0291,23.5488,-16541.763671875
1337,4729.32,1337,6685000,4765.62,44.2727,26.6838,-16463.9921875
1338,4771.33,1338,6690000,4657.85,43.9465,24.3381,-16376.2470703125
1339,4762.03,1339,6695000,4781.98,44.4411,24.4061,-16530.2734375
1340,4730.22,1340,6700000,4644.07,44.3154,28.4773,-16306.4423828125
1341,4822.21,1341,6705000,4819.46,44.2731,25.0865,-16434.6953125
1342,4722.61,1342,6710000,4744.91,43.8792,23.8379,-16644.515625
1343,4759.2,1343,6715000,4576.42,43.9144,24.5438,-16371.3759765625
1344,4716.49,1344,6720000,4721.66,44.4444,23.6221,-16436.392578125
1345,4713.73,1345,6725000,4714.7,43.9922,24.2882,-16492.89453125
1346,4744.51,1346,6730000,4715.22,43.662,23.3016,-16191.408203125
1347,4743.46,1347,6735000,4778.3,43.8961,23.095,-16372.2607421875
1348,4722.41,1348,6740000,4707.92,44.0325,23.4844,-16514.052734375
1349,4747.82,1349,6745000,4770.86,44.0972,24.731,-16227.1669921875
1350,4726.43,1350,6750000,4746.51,43.6391,24.0606,-16297.017578125
1351,4747.86,1351,6755000,4767.37,43.7881,23.898,-16640.296875
1352,4673.06,1352,6760000,4699.6,44.0727,23.3593,-16707.923828125
1353,4736.08,1353,6765000,4761.51,43.9982,22.2445,-16308.8837890625
1354,4729.7,1354,6770000,4758.26,43.9469,23.2538,-16293.3388671875
1355,4743.07,1355,6775000,4750.76,43.9469,23.1178,-16443.234375
1356,4682.69,1356,6780000,4722.18,43.72,22.4766,-16544.59765625
1357,4715.46,1357,6785000,4762.96,44.1277,23.3551,-16386.291015625
1358,4624.33,1358,6790000,4684.54,43.9644,22.6465,-16645.423828125
1359,4715.32,1359,6795000,4734.67,43.6758,22.6953,-16388.771484375
1360,4691.44,1360,6800000,4742.08,43.6083,22.2526,-16517.078125
1361,4685.58,1361,6805000,4695.68,44.0255,22.5331,-16598.291015625
1362,4718.15,1362,6810000,4732.36,44.0554,22.4963,-16712.044921875
1363,4660.16,1363,6815000,4702.32,43.7303,22.7157,-16470.76171875
1364,4722.34,1364,6820000,4722.39,44.1744,23.6485,-16222.0341796875
1365,4652.04,1365,6825000,4678.44,43.6397,21.9691,-16456.130859375
1366,4673.4,1366,6830000,4684.58,43.4609,22.1248,-16295.9267578125
1367,4662.24,1367,6835000,4571.89,43.7117,21.2723,-16437.197265625
1368,4646.21,1368,6840000,4701.44,43.965,21.9065,-16527.697265625
1369,4648.08,1369,6845000,4702.95,43.682,21.8977,-16500.37890625
1370,4590.21,1370,6850000,4656.64,43.6654,21.4663,-16534.001953125
1371,4568.99,1371,6855000,4432.71,43.9765,21.7675,-16610.685546875
1372,4629.24,1372,6860000,4652.51,43.8968,21.6603,-16575.29296875
1373,4636.8,1373,6865000,4662.21,44.176,24.4401,-16525.109375
1374,4680.14,1374,6870000,4244.11,44.2419,22.1951,-16677.23828125
1375,4656.51,1375,6875000,4677.2,43.9462,22.3698,-16565.533203125
1376,4680.1,1376,6880000,4152.02,44.326,23.3223,-16311.521484375
1377,4587.48,1377,6885000,4431.94,44.2395,21.6938,-16569.67578125
1378,4664.17,1378,6890000,4274.24,44.4415,26.2198,-16298.267578125
1379,4587.32,1379,6895000,4009.82,44.7597,25.6197,-16601.0390625
1380,4562.16,1380,6900000,4267.34,44.3909,21.8469,-16692.017578125
1381,4674.91,1381,6905000,4509.56,44.264,23.4803,-16348.646484375
1382,4579.62,1382,6910000,4458.52,44.3617,21.8756,-16720.0390625
1383,4617.06,1383,6915000,4458.99,44.2866,21.6377,-16619.708984375
1384,4663.72,1384,6920000,4103.29,44.3658,27.6032,-16569.71484375
1385,4683.73,1385,6925000,4714.15,44.0554,22.5424,-16730.771484375
1386,4559.67,1386,6930000,4041.55,44.6262,26.9987,-16622.017578125
1387,4662.04,1387,6935000,4194.2,44.0553,22.4193,-16601.578125
1388,4706.15,1388,6940000,4520.64,44.7008,23.8119,-16326.1298828125
1389,4634.91,1389,6945000,4385.16,44.7693,29.7649,-16596.53515625
1390,4594.84,1390,6950000,4095.2,44.3048,25.2148,-16595.255859375
1391,4658.2,1391,6955000,3976.39,44.6813,25.1734,-16351.5205078125
1392,4634.63,1392,6960000,4620.73,44.4494,23.322,-16754.349609375
1393,4611.77,1393,6965000,4456.87,44.8908,22.811,-16839.19921875
1394,4630.33,1394,6970000,4616.56,44.1294,23.7121,-16796.4921875
1395,4653.19,1395,6975000,4524.05,44.0791,22.7192,-16697.75390625
1396,4629.04,1396,6980000,4643.14,43.9654,22.7196,-16674.98046875
1397,4675.25,1397,6985000,4671.67,44.1497,23.4131,-16489.109375
1398,4588.13,1398,6990000,4392.29,44.5804,23.7242,-16669.3125
1399,4651.25,1399,6995000,4657.69,44.4471,23.4403,-16782.458984375
1400,4616.98,1400,7000000,4604.67,44.4695,23.2293,-16793.349609375
1401,4584.25,1401,7005000,3485.4,44.3685,23.3268,-16678.478515625
1402,1386.24,1402,7010000,2074.59,44.8119,24.8706,-16391.111328125
1403,4489.17,1403,7015000,3878.63,44.3079,22.8132,-16678.248046875
1404,4602.35,1404,7020000,3928.05,44.1911,23.6583,-16700.376953125
1405,4632.2,1405,7025000,4026.29,44.1855,24.1735,-16716.953125
1406,4679.16,1406,7030000,4647.09,43.7553,22.9446,-16583.615234375
1407,4692.21,1407,7035000,4683.24,43.8443,22.6982,-16555.4609375
1408,4695.18,1408,7040000,4675.78,44.7114,28.5727,-16565.66796875
1409,4722.68,1409,7045000,4707.75,43.8756,23.3914,-16681.849609375
1410,4660.85,1410,7050000,4429.29,43.8567,22.6984,-16649.798828125
1411,4683.34,1411,7055000,4405.38,43.7462,22.6844,-16530.517578125
1412,2920.87,1412,7060000,4453.2,44.2859,25.8561,-16622.939453125
1413,4693.41,1413,7065000,4685.59,43.8497,23.1297,-16784.515625
1414,4698.26,1414,7070000,4714.73,44.3794,25.1379,-16559.57421875
1415,4704.25,1415,7075000,4667.59,43.8817,23.4984,-16840.49609375
1416,4697.85,1416,7080000,4695.06,43.8077,22.7682,-16478.546875
1417,4721.85,1417,7085000,4746.65,43.8015,23.1844,-16431.22265625
1418,4667.75,1418,7090000,4521.24,44.3454,23.8028,-16185.126953125
1419,4662.09,1419,7095000,4559.03,44.1351,23.6797,-16508.822265625
1420,4722.68,1420,7100000,4668.92,44.2861,24.2105,-16559.95703125
1421,4683.97,1421,7105000,4238.84,44.32,23.5356,-16762.509765625
1422,4702.66,1422,7110000,4379.81,44.182,23.8701,-16744.109375
1423,4709.55,1423,7115000,4661.57,44.6773,23.4621,-16985.9609375
1424,4732.21,1424,7120000,4695.54,44.6359,23.7085,-16749.66015625
1425,4695.73,1425,7125000,4692.42,44.0684,23.5083,-16574.509765625
1426,4635.27,1426,7130000,4635.23,44.9017,24.1153,-16940.009765625
1427,4645.35,1427,7135000,4440.7,44.4421,23.7715,-16889.44921875
1428,4634.1,1428,7140000,4590.1,44.4446,23.9128,-16626.91796875
1429,4700.34,1429,7145000,4396.81,44.8284,24.3646,-16660.296875
1430,4614.7,1430,7150000,4616.64,44.4447,23.6919,-16500.263671875
1431,4559.36,1431,7155000,4626.99,44.9846,23.9588,-16781.794921875
1432,4637.95,1432,7160000,4510.64,44.5374,24.0663,-16727.662109375
1433,4655.5,1433,7165000,4644.57,44.4388,23.9174,-16849.994140625
1434,4639.3,1434,7170000,4375.2,44.871,24.8177,-16729.83984375
1435,4684.13,1435,7175000,4591.27,44.642,24.4206,-16717.056640625
1436,4661.43,1436,7180000,4679.83,44.5304,24.5063,-16887.00390625
1437,4643.41,1437,7185000,4644.53,44.9067,24.6322,-16934.337890625
1438,4693.32,1438,7190000,4691.38,44.7031,24.7316,-16703.861328125
1439,4690.17,1439,7195000,4681.31,44.6037,24.8351,-16790.45703125
1440,4697.36,1440,7200000,4705.06,44.6133,24.2303,-16765.369140625
1441,4691.11,1441,7205000,4676.03,44.5001,23.3211,-16725.75390625
1442,4692.73,1442,7210000,4695.46,44.4453,23.7717,-16882.04296875
1443,4683.94,1443,7215000,4301.74,44.4947,24.7291,-16856.1171875
1444,4705.77,1444,7220000,4733.26,44.7142,24.571,-16847.37109375
1445,4695.24,1445,7225000,4463.14,44.4286,23.6643,-16946.10546875
1446,4714.44,1446,7230000,4716.32,44.2757,24.3661,-16802.87109375
1447,4705.12,1447,7235000,4398.06,44.7393,24.1502,-16407.77734375
1448,4734.96,1448,7240000,4727.75,44.6252,24.2984,-16851.337890625
1449,4764.88,1449,7245000,4769.11,44.5975,24.944,-16726.7265625
1450,4718.61,1450,7250000,4737.97,44.3676,24.4236,-16661.728515625
1451,4743.27,1451,7255000,4741.73,44.523,25.0294,-16918.4375
1452,4715.51,1452,7260000,4495.18,44.3075,23.8923,-17076.103515625
1453,4744.87,1453,7265000,4752.85,45.0329,24.0481,-16683.173828125
1454,4717.36,1454,7270000,4310.37,44.3826,24.1956,-16887.400390625
1455,4708.0,1455,7275000,4719.27,44.5292,23.9368,-16908.798828125
1456,4749.91,1456,7280000,4737.79,44.4537,24.2057,-16987.8125
1457,4723.29,1457,7285000,4627.4,44.6598,24.0097,-17008.833984375
1458,4722.2,1458,7290000,4688.58,44.6296,24.5663,-16968.42578125
1459,4727.33,1459,7295000,4715.34,44.4366,24.2437,-16894.900390625
1460,4729.29,1460,7300000,4723.72,44.4407,24.7332,-16909.015625
1461,4678.9,1461,7305000,4669.53,44.8838,23.9085,-16698.248046875
1462,4702.23,1462,7310000,4725.87,44.444,24.0184,-16426.779296875
1463,4753.71,1463,7315000,4644.35,44.4813,23.7714,-16954.169921875
1464,4633.77,1464,7320000,4646.02,44.8421,25.3806,-16596.52734375
1465,4731.78,1465,7325000,4708.33,44.1428,22.9115,-16831.41015625
1466,4709.05,1466,7330000,4484.9,44.6512,23.9115,-16842.388671875
1467,4761.36,1467,7335000,4755.74,44.5028,24.2901,-17113.232421875
1468,4600.47,1468,7340000,4700.34,44.4446,23.2681,-16867.529296875
1469,4753.07,1469,7345000,4531.5,44.7359,24.799,-16979.076171875
1470,4735.62,1470,7350000,4690.48,44.5882,24.3103,-17022.6796875
1471,4728.69,1471,7355000,4704.63,44.7729,24.514,-16961.865234375
1472,4698.23,1472,7360000,4554.04,44.5933,24.5843,-16626.869140625
1473,4697.04,1473,7365000,4661.24,44.8683,23.9943,-16747.787109375
1474,4719.39,1474,7370000,4710.06,44.3395,24.2342,-16821.92578125
1475,4703.59,1475,7375000,4479.93,44.4726,23.7256,-16789.75390625
1476,4728.83,1476,7380000,4532.93,44.7156,24.2132,-17083.12890625
1477,4649.33,1477,7385000,4596.03,44.8441,24.3584,-16960.4453125
1478,4716.85,1478,7390000,4707.2,44.6681,24.2592,-16941.3125
1479,4689.56,1479,7395000,4598.65,44.2051,24.0115,-17043.837890625
1480,4728.66,1480,7400000,4693.47,44.4749,24.2869,-16752.47265625
1481,4739.01,1481,7405000,4704.73,44.1947,23.5752,-16970.6328125
1482,4690.7,1482,7410000,4650.29,44.3703,23.9703,-16925.15234375
1483,4762.98,1483,7415000,4653.09,44.1232,24.4991,-16932.529296875
1484,4734.65,1484,7420000,4710.05,44.6698,24.29,-17119.33984375
1485,4751.78,1485,7425000,4715.97,44.159,23.7455,-17010.353515625
1486,4758.78,1486,7430000,4675.99,44.4706,24.4064,-17094.59765625
1487,4738.85,1487,7435000,4677.3,43.9474,24.0211,-17061.693359375
1488,4690.44,1488,7440000,4630.68,44.4573,24.1393,-16921.107421875
1489,4674.3,1489,7445000,4719.12,44.3084,24.5338,-17144.46875
1490,4667.95,1490,7450000,4539.88,44.202,24.6028,-17189.10546875
1491,4651.27,1491,7455000,4627.83,44.3872,23.7428,-17094.58203125
1492,4696.92,1492,7460000,4570.08,44.3665,23.8882,-17059.861328125
1493,4648.56,1493,7465000,4610.61,43.9414,23.8821,-17016.513671875
1494,4689.95,1494,7470000,4609.06,43.9494,24.4375,-17196.6171875
1495,4672.02,1495,7475000,4507.03,43.8265,23.8846,-17117.02734375
1496,4594.19,1496,7480000,4306.44,44.34,24.6017,-16778.345703125
1497,4670.26,1497,7485000,4649.78,44.0234,23.9395,-17224.498046875
1498,4663.14,1498,7490000,4668.49,43.9108,23.7683,-16981.89453125
1499,4671.4,1499,7495000,4643.38,44.2722,24.6253,-17208.78125
