Reward Loss,Running Update Time,Running Reverse KL,Real Det Return,Real Sto Return,Running Env Steps,Itration,Running Forward KL
-2544.0498046875,383,16.912,4905.49,4991.12,1915000,383,37.9779
-2639.395751953125,384,16.3687,4875.1,4967.36,1920000,384,37.7127
-2652.2060546875,385,16.2379,4861.76,4961.64,1925000,385,37.9215
-2656.1884765625,386,17.169,4889.42,4882.81,1930000,386,38.1789
-2725.12060546875,387,16.8114,4892.32,4947.91,1935000,387,38.2224
-2752.104736328125,388,17.2009,4919.2,4962.31,1940000,388,37.9569
-2767.081787109375,389,17.1561,4921.12,4929.03,1945000,389,37.5591
-2674.439453125,390,17.2379,4941.26,5013.79,1950000,390,38.0985
-2747.54248046875,391,17.046,4923.13,4983.27,1955000,391,37.1861
-2750.33740234375,392,17.545,4954.44,5015.21,1960000,392,38.2815
-2686.415283203125,393,17.4536,4920.59,4978.83,1965000,393,37.2819
-2773.3759765625,394,18.1454,4900.07,5005.23,1970000,394,37.8303
-2731.229736328125,395,17.6373,5062.9,5083.09,1975000,395,37.9481
-2705.8466796875,396,17.4035,4969.9,5044.68,1980000,396,37.9115
-2984.76513671875,397,18.177,4946.89,4067.24,1985000,397,39.589
-2903.303955078125,398,19.1075,4982.08,5071.08,1990000,398,38.2147
-2746.062255859375,399,18.105,4989.72,5023.97,1995000,399,37.8423
-2908.41064453125,400,18.0401,4971.91,4989.28,2000000,400,37.9618
-2931.139892578125,401,18.593,4903.66,4991.72,2005000,401,38.1494
-2847.16552734375,402,18.3024,4940.26,5049.02,2010000,402,37.4658
-2783.35205078125,403,18.14,4965.97,5003.42,2015000,403,37.7578
-2775.295654296875,404,18.0821,4994.58,5110.53,2020000,404,37.6569
-2822.396728515625,405,17.979,4929.25,5016.5,2025000,405,38.0018
-2867.9150390625,406,18.084,4969.74,5038.35,2030000,406,37.9563
-2883.36767578125,407,17.5283,5025.14,5081.49,2035000,407,37.93
-2924.30908203125,408,17.5944,4896.59,5019.58,2040000,408,37.5924
-2961.921142578125,409,18.1787,4972.74,5069.24,2045000,409,37.9487
-3009.359375,410,18.4661,5190.69,5075.65,2050000,410,37.497
-2994.927978515625,411,18.0115,5015.28,5057.04,2055000,411,37.5859
-2996.251220703125,412,17.8371,4995.05,5065.32,2060000,412,38.0836
-3056.453857421875,413,17.5021,5042.75,5064.68,2065000,413,37.9753
-2902.820068359375,414,17.7669,5034.67,5050.87,2070000,414,37.2153
-2990.52587890625,415,18.315,5039.38,5062.72,2075000,415,38.2833
-2997.6162109375,416,18.199,5141.01,5146.66,2080000,416,37.5722
-2948.20654296875,417,17.9699,5178.82,5143.61,2085000,417,38.0129
-2999.951904296875,418,17.4666,5204.65,5125.68,2090000,418,37.4779
-3073.13623046875,419,17.9804,5071.85,5078.11,2095000,419,37.4821
-3208.055908203125,420,18.6091,5242.22,5132.35,2100000,420,37.8737
-3136.7783203125,421,18.1059,5085.05,5073.77,2105000,421,38.3088
-3152.58837890625,422,18.3236,5177.06,5135.77,2110000,422,38.025
-3158.3671875,423,17.5914,5176.02,5101.12,2115000,423,37.9883
-3088.081298828125,424,16.9192,5216.42,5149.41,2120000,424,37.648
-3218.540283203125,425,18.2967,5204.6,5141.89,2125000,425,38.1
-3170.994873046875,426,17.8362,5135.49,5091.72,2130000,426,38.1928
-3102.783447265625,427,17.5366,5109.99,5103.87,2135000,427,37.893
-3178.91748046875,428,18.1588,5161.39,5112.92,2140000,428,37.8519
-3209.99658203125,429,18.0091,5136.96,5158.36,2145000,429,37.5601
-3202.48291015625,430,17.7721,5137.36,5148.01,2150000,430,37.4916
-3388.823974609375,431,18.1671,5004.38,5058.14,2155000,431,39.1717
-3372.211181640625,432,18.5165,5085.27,5117.24,2160000,432,38.4309
-3350.99658203125,433,18.2206,5004.46,5037.55,2165000,433,38.3176
-3274.502197265625,434,18.0642,5168.11,5134.82,2170000,434,37.5362
-3379.979248046875,435,18.262,5167.17,5163.98,2175000,435,39.1043
-3381.387451171875,436,18.4581,5030.77,5064.1,2180000,436,37.7884
-3478.478271484375,437,17.8821,5171.08,5163.37,2185000,437,37.8239
-3398.713623046875,438,18.3409,5222.37,5165.18,2190000,438,38.688
-3461.373291015625,439,17.8059,5276.27,5178.14,2195000,439,38.2213
-3483.799072265625,440,18.2087,5246.81,5186.81,2200000,440,38.3832
-3390.9736328125,441,17.9201,5286.79,5176.39,2205000,441,37.4247
-3478.476806640625,442,18.09,5233.23,5193.51,2210000,442,38.1489
-3619.6923828125,443,18.9607,5289.74,5185.12,2215000,443,38.1285
-3540.907958984375,444,19.2965,5175.55,5183.93,2220000,444,38.3276
-3842.1611328125,445,19.4774,4971.91,3186.63,2225000,445,38.6502
-3639.906494140625,446,17.0221,3923.22,3071.45,2230000,446,41.4073
-4618.5166015625,447,21.4322,4780.64,4453.12,2235000,447,42.8054
-4788.65625,448,52.2016,1173.67,859.27,2240000,448,46.3939
-3842.04296875,449,20.6458,4536.29,4483.69,2245000,449,39.7711
-3912.43798828125,450,22.466,4607.52,4515.23,2250000,450,39.9987
-3575.673583984375,451,18.221,4608.79,4591.8,2255000,451,39.0541
-3593.495361328125,452,18.3084,4610.53,4651.42,2260000,452,38.8467
-3487.865966796875,453,18.869,4953.72,4863.07,2265000,453,39.1489
-3529.9111328125,454,18.3313,5133.91,4952.77,2270000,454,38.173
-3866.57666015625,455,18.177,5041.5,4989.97,2275000,455,39.0489
-3900.140380859375,456,18.145,5237.45,5009.06,2280000,456,39.3616
-3685.39697265625,457,17.9255,5259.9,5063.86,2285000,457,38.2632
-3729.0908203125,458,18.1064,5306.06,5021.51,2290000,458,39.0417
-3852.0849609375,459,18.2161,5140.87,4989.81,2295000,459,38.186
-3963.733642578125,460,17.9821,5305.65,5015.08,2300000,460,38.1523
-4183.49951171875,461,17.0101,5357.83,4819.11,2305000,461,37.7067
-3906.990966796875,462,17.7662,5262.78,5072.76,2310000,462,37.9393
-4156.35693359375,463,16.669,5350.72,4906.55,2315000,463,38.889
-3831.508544921875,464,17.5594,5339.36,5118.46,2320000,464,38.0568
-3929.080810546875,465,17.5334,5330.47,5124.14,2325000,465,38.3167
-3881.572265625,466,19.3635,5225.23,5130.75,2330000,466,37.4642
-3915.769775390625,467,18.1648,5365.41,5146.13,2335000,467,37.7323
-3850.227783203125,468,17.6368,5405.36,5143.6,2340000,468,37.6757
-3995.862548828125,469,18.2954,5408.54,5120.78,2345000,469,36.6887
-3782.477783203125,470,17.2574,5405.66,5108.26,2350000,470,37.584
-3868.71435546875,471,17.2688,5341.46,5148.7,2355000,471,37.5887
-3686.819091796875,472,17.0357,5389.41,5102.82,2360000,472,36.8701
-3937.21142578125,473,16.555,5457.48,5035.04,2365000,473,37.4478
-3648.6337890625,474,16.8957,5379.95,5111.79,2370000,474,36.7659
-3981.333251953125,475,16.8319,5457.38,4940.02,2375000,475,37.5715
-4007.818603515625,476,17.1018,5438.09,5095.62,2380000,476,37.6975
-3804.370361328125,477,18.2432,5412.38,5159.95,2385000,477,37.5659
-3776.74853515625,478,17.506,5349.41,5120.97,2390000,478,37.1902
-3810.233154296875,479,17.7978,5262.5,5078.76,2395000,479,37.2341
-3832.603759765625,480,17.695,5249.14,5111.73,2400000,480,37.5111
-3922.821044921875,481,17.5189,5291.75,5151.56,2405000,481,37.9187
-4022.818603515625,482,17.628,5285.47,5114.1,2410000,482,38.2703
-3889.267578125,483,17.5855,5253.4,5108.62,2415000,483,37.2328
-4138.5849609375,484,17.5749,5191.85,5100.14,2420000,484,37.4835
-4207.44677734375,485,18.64,5243.0,5092.42,2425000,485,37.9181
-3931.1064453125,486,18.0784,5234.17,5150.07,2430000,486,37.267
-4133.6923828125,487,18.1357,5176.11,5112.02,2435000,487,37.6305
-4053.56591796875,488,18.0086,5321.51,5135.84,2440000,488,37.8997
-4058.5732421875,489,17.5855,5221.52,5159.1,2445000,489,37.4911
-4081.68017578125,490,18.0066,5298.12,5175.0,2450000,490,37.334
-4081.019775390625,491,17.8325,5293.71,5200.76,2455000,491,37.1886
-4007.6142578125,492,18.1684,5249.16,5181.9,2460000,492,37.1827
-4181.8818359375,493,18.088,5314.36,5148.01,2465000,493,37.3559
-4243.73876953125,494,18.3194,5338.89,5079.4,2470000,494,37.3678
-4386.06494140625,495,18.4104,5320.48,5065.23,2475000,495,38.5049
-4810.86865234375,496,18.9106,4505.41,3579.22,2480000,496,40.6404
-4258.05908203125,497,22.0151,3154.37,3085.94,2485000,497,39.2506
-4252.5439453125,498,16.3364,4763.09,4453.3,2490000,498,38.3164
-6563.947265625,499,35.1545,1586.6,1616.92,2495000,499,44.5098
-4328.42578125,500,20.3432,4782.48,4990.29,2500000,500,39.0843
-4276.447265625,501,18.984,5013.24,4992.75,2505000,501,37.8534
-4531.630859375,502,19.541,5002.26,4897.22,2510000,502,38.5049
-4638.33056640625,503,18.8791,4915.29,4898.49,2515000,503,38.7248
-4643.11083984375,504,19.1277,4898.51,4922.71,2520000,504,38.3024
-4528.140625,505,18.8646,5004.36,4994.61,2525000,505,38.2124
-4619.431640625,506,18.8525,5016.69,4975.0,2530000,506,38.0013
-4673.80517578125,507,19.1494,5185.48,4892.8,2535000,507,38.1931
-4734.24169921875,508,19.462,5017.98,5037.73,2540000,508,38.5522
-4626.06591796875,509,18.232,4985.96,5013.57,2545000,509,38.3949
-4738.51025390625,510,18.5431,5122.54,5085.29,2550000,510,38.0962
-4637.35498046875,511,18.5307,4996.97,5057.56,2555000,511,38.8618
-4546.630859375,512,18.2278,5020.64,5043.32,2560000,512,36.9954
-4678.78955078125,513,17.2561,4970.66,4796.19,2565000,513,37.5278
-4700.66162109375,514,18.0808,4990.38,4961.1,2570000,514,37.3804
-4680.779296875,515,17.5725,5121.36,5087.24,2575000,515,36.9139
-4609.15771484375,516,18.4869,5057.33,5008.43,2580000,516,37.6037
-4630.67431640625,517,17.5374,4787.96,4920.92,2585000,517,37.6236
-4641.43798828125,518,18.2257,4873.16,4905.38,2590000,518,37.3159
-4629.43359375,519,18.2885,5065.2,5041.32,2595000,519,37.7282
-4659.1533203125,520,18.5558,5035.0,5081.59,2600000,520,37.6624
-4706.498046875,521,18.6096,5096.59,5107.27,2605000,521,37.5768
-4818.62890625,522,19.0721,4734.42,4818.17,2610000,522,38.1885
-4749.1494140625,523,18.4515,4962.02,4999.77,2615000,523,37.8662
-5612.31494140625,524,34.4499,997.86,994.94,2620000,524,42.2113
-6482.75830078125,525,68.3756,67.03,74.11,2625000,525,57.8251
-5188.69873046875,526,19.8337,5156.94,4920.97,2630000,526,38.5429
-5452.14794921875,527,20.2441,5031.52,4862.97,2635000,527,38.639
-5452.173828125,528,20.6099,5191.29,5033.71,2640000,528,39.2736
-5414.8486328125,529,20.6482,4991.17,4982.65,2645000,529,38.4435
-5415.23779296875,530,19.9213,5200.0,5084.63,2650000,530,38.548
-5283.14892578125,531,19.3238,5243.39,5126.04,2655000,531,37.5169
-5448.63818359375,532,19.9427,5248.11,5122.31,2660000,532,38.3879
-4902.97265625,533,18.4993,5210.55,5094.79,2665000,533,37.4406
-4957.18212890625,534,18.5653,5250.42,5120.1,2670000,534,37.5279
-4906.0234375,535,18.8123,5099.16,5071.55,2675000,535,38.0861
-4913.50146484375,536,18.4416,5292.89,5155.81,2680000,536,37.4484
-4746.15478515625,537,18.854,5210.11,5120.25,2685000,537,37.6721
-4927.05908203125,538,19.2315,5206.57,4962.4,2690000,538,37.4788
-5207.71240234375,539,18.4485,5086.03,5061.9,2695000,539,38.0283
-5056.10009765625,540,18.0705,5133.79,5075.92,2700000,540,37.6042
-4907.6484375,541,18.601,5233.92,5134.76,2705000,541,37.6141
-4933.4814453125,542,18.7361,5145.56,5040.33,2710000,542,37.2637
-5032.24169921875,543,17.6353,4952.76,4972.23,2715000,543,37.4258
-5186.90380859375,544,17.2308,5068.63,4943.63,2720000,544,37.5755
-5240.3984375,545,18.3777,5051.06,4993.69,2725000,545,37.8934
-5048.56982421875,546,19.1644,5115.53,5040.8,2730000,546,37.5219
-5150.2841796875,547,19.5719,5072.98,4980.95,2735000,547,37.6119
-5232.94384765625,548,18.6387,5170.52,5078.01,2740000,548,37.2362
-5054.43359375,549,18.9609,5019.55,4933.48,2745000,549,37.3793
-5296.009765625,550,18.3495,5086.65,4817.33,2750000,550,37.6061
-5080.09912109375,551,19.6361,5131.3,5005.35,2755000,551,37.5392
-5085.49072265625,552,18.4393,5285.33,5036.31,2760000,552,37.0069
-5290.8173828125,553,18.7674,5246.37,5053.28,2765000,553,37.4057
-5144.50048828125,554,18.6958,5165.9,5075.58,2770000,554,37.3472
-5050.4560546875,555,19.0921,5185.05,5028.96,2775000,555,37.5166
-5338.17626953125,556,19.2925,5240.59,5075.47,2780000,556,38.0968
-5225.22119140625,557,19.4128,5140.79,5011.97,2785000,557,37.6151
-5575.24755859375,558,18.484,5178.41,4990.89,2790000,558,37.5977
-5329.0517578125,559,20.1035,5218.89,5089.52,2795000,559,37.6427
-5522.3779296875,560,19.4679,5336.57,5091.22,2800000,560,37.6478
-5537.37646484375,561,19.5245,5275.84,5120.97,2805000,561,37.5972
-5401.892578125,562,18.9801,5304.43,5072.46,2810000,562,37.7445
-5437.6572265625,563,18.6963,5272.05,5131.29,2815000,563,37.5713
-5573.65283203125,564,19.8361,5237.71,5077.54,2820000,564,37.2211
-5297.53173828125,565,19.2017,5183.23,5059.47,2825000,565,37.4124
-5500.86669921875,566,19.3237,5162.78,5093.93,2830000,566,38.3956
-5499.57373046875,567,19.3406,5185.58,5065.65,2835000,567,37.6801
-5395.78466796875,568,20.5065,5233.81,5035.23,2840000,568,37.8699
-5634.4501953125,569,19.243,5299.96,5137.4,2845000,569,37.2747
-5628.75341796875,570,19.1983,5215.38,5116.35,2850000,570,37.6837
-5624.63671875,571,19.1071,5261.33,5103.01,2855000,571,37.6059
-5614.14501953125,572,20.4692,5058.11,5077.45,2860000,572,38.6243
-5560.28564453125,573,19.6522,5173.82,5123.16,2865000,573,37.7126
-5724.13330078125,574,20.1053,5232.03,5151.18,2870000,574,38.2421
-5591.080078125,575,19.2948,5308.94,5169.18,2875000,575,38.3428
-5683.62646484375,576,21.0063,5369.56,5220.69,2880000,576,38.0376
-5381.744140625,577,18.2705,5187.35,5109.94,2885000,577,37.2794
-5383.93603515625,578,19.4098,5160.45,5084.22,2890000,578,38.2423
-5561.76708984375,579,19.7228,5170.78,5085.49,2895000,579,38.1368
-5740.3349609375,580,20.2253,5184.2,4813.32,2900000,580,38.0689
-6678.34228515625,581,54.7877,17.77,18.84,2905000,581,42.6824
-6929.9267578125,582,31.5887,89.39,61.08,2910000,582,51.002
-7159.587890625,583,25.0024,7.36,7.56,2915000,583,44.9577
-6077.5654296875,584,19.6769,4922.08,4898.62,2920000,584,39.3122
-6060.41796875,585,19.4599,4665.59,4806.15,2925000,585,39.8501
-5648.22021484375,586,19.4704,5154.22,4911.03,2930000,586,38.1169
-5594.0537109375,587,18.9788,5194.14,4884.99,2935000,587,37.9696
-5636.6884765625,588,19.2974,5259.75,5073.15,2940000,588,38.026
-8142.3837890625,589,42.2767,249.14,236.79,2945000,589,49.9713
-7397.08203125,590,68.1529,61.77,62.86,2950000,590,51.9791
-6606.498046875,591,65.7242,350.29,379.02,2955000,591,49.1165
-6972.525390625,592,63.0961,473.06,485.94,2960000,592,48.1799
-6370.8642578125,593,59.0403,451.87,451.38,2965000,593,49.5703
-7126.50244140625,594,53.554,495.92,519.67,2970000,594,48.0943
-6870.16455078125,595,34.4529,2354.65,2795.42,2975000,595,45.0782
-6526.525390625,596,29.2034,2867.89,2997.92,2980000,596,44.7697
-6326.32177734375,597,25.0741,2786.23,2459.35,2985000,597,46.094
-6367.77880859375,598,22.2475,3318.08,2463.67,2990000,598,41.4899
-6966.61767578125,599,24.5098,3153.87,2039.72,2995000,599,42.9478
-6421.234375,600,21.3763,3733.3,3143.15,3000000,600,40.2457
-6132.87255859375,601,20.9857,4602.63,4497.18,3005000,601,39.8074
-6427.62060546875,602,23.1132,4714.86,3896.29,3010000,602,40.7459
-6075.0341796875,603,22.0331,4735.99,4656.1,3015000,603,40.5661
-8082.6826171875,604,37.2774,460.66,617.01,3020000,604,48.0939
-6646.67578125,605,21.5945,4743.78,4495.21,3025000,605,39.8757
-6274.18017578125,606,21.9499,4941.35,4622.68,3030000,606,39.6945
-6794.46533203125,607,30.4487,4761.86,3371.43,3035000,607,40.8527
-7025.04736328125,608,31.4026,4845.12,3106.52,3040000,608,41.0092
-6480.490234375,609,27.3182,5015.13,4610.99,3045000,609,39.8057
-6573.31396484375,610,19.893,4777.07,4130.39,3050000,610,39.8358
-6647.59423828125,611,20.4936,4800.96,4241.14,3055000,611,40.0083
-6554.33984375,612,19.0664,4847.63,4165.25,3060000,612,39.3091
-6471.69091796875,613,19.1808,4816.15,4588.79,3065000,613,39.5992
-6476.4873046875,614,19.6481,4153.78,4556.07,3070000,614,39.3368
-6394.44580078125,615,20.2394,5028.97,4712.03,3075000,615,39.6329
-6248.92724609375,616,19.8285,4695.02,4968.58,3080000,616,39.7809
-6232.53515625,617,21.0531,5078.65,4943.22,3085000,617,38.983
-6380.201171875,618,20.6654,5073.24,5004.82,3090000,618,39.0272
-6492.28173828125,619,20.1235,4954.15,4963.72,3095000,619,38.5965
-6439.03759765625,620,20.7989,5039.12,4982.75,3100000,620,38.9848
-6547.46728515625,621,20.4671,5006.93,4975.97,3105000,621,38.902
-6384.85546875,622,21.8,5020.33,5026.02,3110000,622,39.6419
-6395.52294921875,623,21.5493,5049.44,4988.42,3115000,623,39.3555
-6513.77001953125,624,20.9388,5035.07,5084.08,3120000,624,39.0489
-6554.90380859375,625,21.4279,5091.57,5065.3,3125000,625,39.1904
-6472.6171875,626,21.2242,5060.93,5009.23,3130000,626,39.1537
-6473.92919921875,627,21.3382,5134.25,5127.44,3135000,627,39.4134
-6470.1279296875,628,21.9585,4995.9,4262.26,3140000,628,40.4116
-6383.8076171875,629,21.2105,5108.94,5054.19,3145000,629,39.6371
-6447.3525390625,630,20.9545,5075.37,5057.96,3150000,630,39.41
-6488.578125,631,21.1669,5121.2,5129.27,3155000,631,39.2131
-6381.70947265625,632,21.191,5041.09,5100.17,3160000,632,39.2724
-6367.2197265625,633,21.1436,5148.05,5162.22,3165000,633,39.4818
-6408.01904296875,634,22.0879,5174.76,5162.85,3170000,634,39.6762
-6486.76025390625,635,21.1059,5170.72,5178.29,3175000,635,38.5983
-6263.6044921875,636,21.2139,5151.64,5127.49,3180000,636,39.2263
-6473.0185546875,637,21.2934,5203.54,5142.05,3185000,637,39.0764
-6464.55126953125,638,21.4047,5187.41,5156.68,3190000,638,38.9121
-6321.8916015625,639,20.9899,5154.49,5133.71,3195000,639,38.9049
-6432.30908203125,640,21.2563,5162.15,5149.13,3200000,640,39.0816
-6489.654296875,641,21.4343,5201.61,5092.78,3205000,641,38.7994
-6586.703125,642,21.8143,5166.3,5129.75,3210000,642,39.1079
-6597.23779296875,643,21.4733,5246.98,5155.8,3215000,643,38.6355
-6607.6171875,644,21.1348,5236.65,5171.2,3220000,644,39.1484
-6487.35693359375,645,21.525,5163.42,5149.74,3225000,645,38.8671
-6812.587890625,646,22.2762,5175.57,5169.89,3230000,646,39.3507
-6640.4541015625,647,21.9553,5230.62,5184.46,3235000,647,38.9978
-6915.2666015625,648,22.5736,5291.15,5195.19,3240000,648,39.6648
-6836.2216796875,649,21.482,5179.07,5190.05,3245000,649,39.5408
-6728.92138671875,650,21.4947,5173.78,5199.47,3250000,650,39.1501
-6659.60986328125,651,21.4177,5187.58,5165.65,3255000,651,39.0078
-6665.38818359375,652,21.3899,5175.41,5211.38,3260000,652,39.1693
-6662.134765625,653,21.3606,5209.3,5194.34,3265000,653,38.9546
-6633.08349609375,654,21.5645,5106.42,5151.51,3270000,654,38.5459
-6658.38525390625,655,21.352,5108.57,5118.27,3275000,655,38.5078
-6864.55517578125,656,22.0003,5154.05,5163.49,3280000,656,39.1234
-6762.6650390625,657,21.7675,5157.68,5147.55,3285000,657,39.0462
-6550.5947265625,658,21.7778,5103.0,5164.37,3290000,658,38.601
-6753.3720703125,659,21.9456,5067.73,5156.51,3295000,659,38.972
-6599.9150390625,660,21.4109,5222.83,5161.58,3300000,660,38.9836
-6715.19970703125,661,21.7185,5066.3,5143.92,3305000,661,38.5695
-6592.02099609375,662,21.6965,5170.67,5120.12,3310000,662,38.9986
-6769.74560546875,663,21.7817,5158.2,5141.5,3315000,663,39.4185
-6687.8759765625,664,20.8455,5182.19,5155.17,3320000,664,38.6091
-6777.10595703125,665,21.452,5182.87,5169.17,3325000,665,38.9408
-6732.8447265625,666,21.383,5173.18,5172.66,3330000,666,38.987
-6966.89208984375,667,21.94,5146.41,5110.06,3335000,667,39.1434
-6873.8154296875,668,22.3605,5199.86,5165.84,3340000,668,39.4722
-6943.07763671875,669,22.7249,5280.62,5174.18,3345000,669,39.9273
-6976.326171875,670,22.1981,5215.36,5192.13,3350000,670,39.1922
-6783.0205078125,671,21.9669,5193.43,5202.57,3355000,671,38.7207
-6795.10009765625,672,21.5542,5329.97,5195.93,3360000,672,39.0237
-7097.345703125,673,22.5693,5254.17,5185.07,3365000,673,39.5941
-7107.560546875,674,22.6728,5320.37,5198.25,3370000,674,39.3439
-7234.9521484375,675,22.6395,5286.36,5214.64,3375000,675,39.3521
-7169.95703125,676,22.1655,5223.33,5169.44,3380000,676,38.8466
-7240.55224609375,677,22.0034,5314.25,5191.23,3385000,677,39.0983
-7034.3125,678,21.8317,5039.21,5196.01,3390000,678,39.213
-7224.701171875,679,22.0752,5082.0,5164.51,3395000,679,39.9328
-7272.22802734375,680,21.9738,5284.68,5245.34,3400000,680,39.9944
-7175.3359375,681,21.2356,5226.5,5201.5,3405000,681,39.0008
-7145.7451171875,682,22.2965,5214.29,5239.71,3410000,682,39.7581
-7148.83154296875,683,21.557,5194.72,5219.82,3415000,683,39.4754
-7178.77392578125,684,22.584,5179.64,5253.53,3420000,684,39.968
-7466.2587890625,685,21.8728,5190.73,5233.76,3425000,685,39.4657
-7512.52783203125,686,21.9622,5259.17,5221.02,3430000,686,39.8732
-7489.33544921875,687,22.2933,5183.09,5215.94,3435000,687,40.3457
-7605.6572265625,688,22.439,5262.26,5257.57,3440000,688,39.9339
-7338.94140625,689,22.0893,5133.14,5206.16,3445000,689,39.7509
-7372.162109375,690,21.8338,5185.19,5208.98,3450000,690,40.274
-7273.5576171875,691,21.9935,5134.02,5216.1,3455000,691,40.017
-7357.65234375,692,22.0523,5206.66,5226.59,3460000,692,39.9865
-7437.1708984375,693,22.275,5123.3,5209.41,3465000,693,39.5354
-7447.49658203125,694,21.9186,5119.44,5192.75,3470000,694,39.256
-7428.5556640625,695,22.4525,5184.11,5209.52,3475000,695,39.3566
-7451.18505859375,696,22.3595,5233.12,5199.19,3480000,696,40.0873
-7361.904296875,697,22.2073,5156.86,5222.43,3485000,697,40.014
-7538.91943359375,698,22.3128,5248.81,5220.09,3490000,698,39.6436
-7509.76171875,699,22.7901,5218.61,5218.51,3495000,699,39.6947
-7746.90234375,700,22.745,5195.3,5213.29,3500000,700,39.9482
-7596.97412109375,701,22.6973,5159.53,5231.48,3505000,701,39.9339
-7608.54345703125,702,22.8586,5350.73,5242.82,3510000,702,39.7141
-7596.685546875,703,22.5355,5176.62,5226.17,3515000,703,39.3329
-7506.6552734375,704,22.8175,5198.27,5249.5,3520000,704,39.5352
-7455.45458984375,705,22.8043,5176.03,5235.79,3525000,705,39.9697
-7476.9453125,706,23.2465,5247.4,5237.1,3530000,706,39.3787
-7640.38818359375,707,22.7983,5306.44,5262.46,3535000,707,39.7828
-7552.732421875,708,22.5437,5332.87,5239.38,3540000,708,39.2896
-7722.7421875,709,22.8541,5269.97,5239.5,3545000,709,39.4652
-7645.10986328125,710,22.5312,5370.44,5274.0,3550000,710,39.3002
-7790.1689453125,711,22.6041,5338.35,5237.01,3555000,711,39.7735
-7928.16357421875,712,22.4361,5162.37,5199.34,3560000,712,39.5307
-7718.015625,713,22.0877,5370.4,5272.05,3565000,713,38.8304
-7815.97900390625,714,22.6693,5376.12,5216.33,3570000,714,38.2688
-7899.73291015625,715,22.7855,5368.9,5243.68,3575000,715,39.7391
-7832.962890625,716,22.6847,5349.73,5253.02,3580000,716,38.4419
-7931.99560546875,717,22.6578,5362.55,5238.0,3585000,717,38.8234
-7839.673828125,718,22.4876,5370.83,5265.27,3590000,718,39.0544
-7883.0244140625,719,22.4769,5315.33,5233.45,3595000,719,38.8415
-7821.35107421875,720,21.9205,5276.39,5221.87,3600000,720,38.7426
-7941.02099609375,721,22.245,5288.77,5219.44,3605000,721,39.4989
-7832.890625,722,21.996,5353.56,5240.55,3610000,722,38.8496
-7912.314453125,723,22.4765,5308.51,5232.51,3615000,723,38.5603
-7782.62060546875,724,22.1307,5251.72,5247.51,3620000,724,38.8928
-7864.40087890625,725,22.0959,5391.13,5250.96,3625000,725,39.0568
-7821.994140625,726,21.9303,5237.11,5237.54,3630000,726,38.9108
-7835.6103515625,727,22.1298,5295.91,5248.3,3635000,727,39.0783
-7892.86279296875,728,21.8348,5254.61,5228.06,3640000,728,38.2408
-7836.23388671875,729,21.4422,5238.02,5215.92,3645000,729,38.4821
-7904.1630859375,730,21.6287,5308.34,5247.41,3650000,730,38.7829
-7833.57568359375,731,21.9035,5145.29,5224.72,3655000,731,39.1101
-8088.11767578125,732,21.7856,5153.79,5243.79,3660000,732,38.8733
-7874.060546875,733,21.7816,5221.73,5224.34,3665000,733,38.4469
-7866.28515625,734,21.3507,5205.72,5238.81,3670000,734,38.439
-7796.56298828125,735,21.5786,5270.11,5224.68,3675000,735,38.8434
-7845.630859375,736,21.4841,5295.6,5216.47,3680000,736,38.7962
-8100.31787109375,737,22.2674,5262.24,5205.21,3685000,737,39.2618
-8106.87744140625,738,21.3369,5310.73,5223.55,3690000,738,39.0419
-8047.943359375,739,22.0963,5181.8,5230.89,3695000,739,39.1886
-7986.7978515625,740,22.1278,5303.21,5192.98,3700000,740,38.5795
-7968.58447265625,741,21.7581,5363.42,5211.66,3705000,741,38.807
-8180.20703125,742,22.1672,5262.77,5186.39,3710000,742,39.1879
-8227.2099609375,743,22.7924,5302.45,5213.62,3715000,743,39.3487
-8179.8525390625,744,21.9627,5312.9,5211.57,3720000,744,38.6433
-8066.4951171875,745,21.8491,5257.84,5220.79,3725000,745,39.136
-8091.61572265625,746,22.6658,5327.02,5207.45,3730000,746,39.7932
-8429.8623046875,747,22.57,5283.96,5187.15,3735000,747,39.809
-8251.6171875,748,22.8739,5285.81,5162.78,3740000,748,39.6854
-8058.00830078125,749,23.1015,5282.31,5173.84,3745000,749,39.3351
-8113.078125,750,21.9968,5313.56,5178.71,3750000,750,38.9993
-8126.470703125,751,22.054,5256.42,5178.84,3755000,751,39.0233
-8289.77734375,752,22.9198,5236.6,5144.83,3760000,752,39.956
-8062.2548828125,753,23.3187,5134.39,5114.49,3765000,753,40.38
-7996.6123046875,754,23.2201,5189.64,5116.9,3770000,754,39.8925
-8065.73583984375,755,21.7384,5187.1,5101.08,3775000,755,38.9977
-8330.5732421875,756,22.577,5234.16,5149.69,3780000,756,39.1573
-8465.73828125,757,22.6008,5226.75,5123.94,3785000,757,39.7228
-8501.357421875,758,23.3085,5221.89,5092.49,3790000,758,39.8663
-8416.666015625,759,23.5012,5275.69,5161.4,3795000,759,39.9185
-8123.2900390625,760,23.5082,5269.36,5165.66,3800000,760,40.5821
-7778.86474609375,761,22.7551,5178.93,5111.16,3805000,761,39.5041
-7788.134765625,762,23.4989,5235.87,5146.44,3810000,762,40.2273
-8051.4814453125,763,23.58,5189.67,5133.63,3815000,763,40.3715
-8148.7607421875,764,24.1601,5074.1,4985.82,3820000,764,40.8129
