Running Env Steps,Itration,Running Reverse KL,Reward Loss,Real Sto Return,Running Forward KL,Running Update Time,Real Det Return
5720000,1144,19.1491,-13863.119140625,4867.23,41.5266,1144,5008.2
5725000,1145,18.273,-13587.0341796875,4887.8,41.2854,1145,4989.98
5730000,1146,17.0342,-12886.48046875,4959.97,40.5836,1146,5085.41
5735000,1147,18.2616,-13232.65234375,4904.59,40.915,1147,5019.97
5740000,1148,18.9454,-13787.4873046875,4892.72,41.7285,1148,5049.23
5745000,1149,23.8983,-13251.1064453125,4894.19,41.4391,1149,5045.02
5750000,1150,19.2748,-13923.3427734375,4635.79,41.1543,1150,4998.03
5755000,1151,19.294,-13177.822265625,4936.0,41.9645,1151,5066.14
5760000,1152,18.1549,-13477.306640625,4918.3,40.9105,1152,5027.94
5765000,1153,18.1596,-13211.890625,4917.27,40.889,1153,5032.17
5770000,1154,17.6879,-13386.3017578125,4933.38,40.4028,1154,5043.37
5775000,1155,18.6678,-12598.7919921875,4937.32,41.0036,1155,5038.12
5780000,1156,18.7069,-13028.333984375,4929.48,40.9989,1156,5007.12
5785000,1157,18.8511,-13495.0927734375,4892.01,40.8529,1157,4991.74
5790000,1158,17.8261,-12620.36328125,4882.95,41.1574,1158,4980.76
5795000,1159,19.2123,-12731.1689453125,4917.23,41.5401,1159,5021.28
5800000,1160,19.287,-13381.578125,4890.61,41.2455,1160,4986.51
5805000,1161,19.0983,-13229.81640625,4913.82,40.8634,1161,4985.52
5810000,1162,19.0074,-13175.9208984375,4906.93,40.7504,1162,4996.54
5815000,1163,19.3,-13718.4443359375,4872.17,41.5041,1163,4999.58
5820000,1164,19.0126,-13357.763671875,4684.9,41.0001,1164,4986.89
5825000,1165,18.3514,-13301.0732421875,4498.0,41.5207,1165,5049.48
5830000,1166,19.5663,-13845.568359375,4910.63,40.9772,1166,5028.54
5835000,1167,17.4799,-13394.919921875,4855.54,40.6544,1167,4975.87
5840000,1168,18.6679,-13157.845703125,4878.27,41.445,1168,4982.68
5845000,1169,19.9729,-13696.853515625,4903.67,42.0953,1169,5034.35
5850000,1170,18.3595,-13644.19140625,4875.52,41.1873,1170,4998.37
5855000,1171,17.1882,-13247.625,4875.27,40.4809,1171,4999.46
5860000,1172,18.7846,-13684.2353515625,4711.73,41.6577,1172,5010.13
5865000,1173,18.3447,-13679.6376953125,4829.21,41.394,1173,4985.78
5870000,1174,17.896,-12776.298828125,4921.06,41.4764,1174,5003.88
5875000,1175,19.3478,-13667.63671875,4893.93,41.591,1175,4983.89
5880000,1176,17.8715,-13098.0009765625,4879.68,40.618,1176,5003.14
5885000,1177,18.4833,-13991.9609375,4875.28,41.5701,1177,4955.33
5890000,1178,17.4084,-13328.037109375,4874.95,41.1256,1178,4990.08
5895000,1179,17.0811,-13587.66015625,4481.83,40.4645,1179,4989.55
5900000,1180,16.6936,-13176.671875,4881.6,40.5174,1180,4993.68
5905000,1181,18.0669,-13482.2060546875,4900.01,40.9908,1181,5012.54
5910000,1182,18.5083,-13672.708984375,4914.64,40.803,1182,5036.21
5915000,1183,22.2895,-13098.205078125,4932.87,41.4729,1183,5011.15
5920000,1184,18.5967,-13724.0126953125,4931.98,40.6274,1184,5027.19
5925000,1185,18.7768,-13569.3681640625,4948.08,40.6902,1185,5012.45
5930000,1186,18.1545,-13207.8974609375,4899.39,41.0141,1186,5008.21
5935000,1187,19.4091,-13780.26171875,4911.95,40.8777,1187,4981.65
5940000,1188,17.7932,-12959.943359375,4896.98,40.3579,1188,4979.0
5945000,1189,17.6259,-13271.6533203125,4784.49,40.5023,1189,4941.89
5950000,1190,17.6278,-13281.0556640625,4890.04,40.6834,1190,5008.67
5955000,1191,19.3567,-13507.36328125,4913.92,41.4083,1191,5019.57
5960000,1192,17.2285,-13018.224609375,4939.53,40.7965,1192,4993.26
5965000,1193,18.0341,-13397.78125,4929.24,40.6509,1193,4990.97
5970000,1194,16.7951,-12894.5439453125,4864.7,39.8177,1194,4931.29
5975000,1195,16.7058,-12336.7060546875,4451.06,40.949,1195,4972.4
5980000,1196,17.1704,-12954.2236328125,4890.0,39.8004,1196,4960.6
5985000,1197,18.3796,-13238.9228515625,4864.2,40.7225,1197,4954.73
5990000,1198,22.6274,-12693.427734375,4681.23,39.5848,1198,4984.35
5995000,1199,17.6418,-13116.142578125,4888.59,40.5813,1199,4967.35
6000000,1200,16.498,-12262.94140625,4870.28,39.5339,1200,4938.4
6005000,1201,17.4338,-13421.955078125,4571.84,40.5692,1201,4922.23
6010000,1202,17.54,-12681.212890625,4895.36,40.5585,1202,4950.98
6015000,1203,16.959,-13018.970703125,4910.19,39.8746,1203,4962.64
6020000,1204,18.0525,-12884.12109375,4889.67,40.5168,1204,4947.39
6025000,1205,17.9659,-12702.26171875,4880.28,40.6263,1205,4918.45
6030000,1206,16.6286,-13110.841796875,4677.75,39.6597,1206,4925.94
6035000,1207,17.4458,-12651.05859375,4672.4,39.9901,1207,4984.77
6040000,1208,18.6324,-12935.2626953125,4694.89,40.4575,1208,4982.74
6045000,1209,16.5658,-13281.3203125,4852.72,39.8777,1209,4959.93
6050000,1210,17.0866,-13040.1767578125,4682.05,39.8924,1210,4984.01
6055000,1211,16.9943,-13334.248046875,4596.65,40.2587,1211,4945.04
6060000,1212,16.9709,-13125.31640625,4707.47,39.8508,1212,4931.5
6065000,1213,15.6057,-12769.9189453125,4817.99,39.5982,1213,4924.95
6070000,1214,15.9482,-13059.1357421875,4844.9,39.9563,1214,4935.0
6075000,1215,18.8552,-13363.138671875,4141.78,39.7878,1215,4958.79
6080000,1216,22.0413,-13416.087890625,4378.48,39.9443,1216,4966.33
6085000,1217,31.4939,-13294.6259765625,4077.22,40.5909,1217,4938.99
6090000,1218,16.119,-13067.041015625,4840.55,39.8256,1218,4956.78
6095000,1219,15.8278,-13090.2177734375,4889.15,39.7823,1219,4964.47
6100000,1220,16.7022,-13426.0966796875,4888.18,39.968,1220,4953.47
6105000,1221,16.9243,-13412.4326171875,4742.36,39.7939,1221,5012.69
6110000,1222,17.2888,-13440.0078125,4690.31,39.8747,1222,5010.2
6115000,1223,15.8479,-13175.35546875,4513.02,39.7875,1223,4929.22
6120000,1224,16.6556,-13524.3720703125,4835.39,40.2523,1224,4958.59
6125000,1225,17.4708,-13502.9853515625,4459.86,39.9656,1225,4793.64
6130000,1226,16.9858,-13727.5029296875,4783.14,40.578,1226,4946.79
6135000,1227,16.6978,-13745.361328125,3819.81,40.757,1227,4978.67
6140000,1228,16.2628,-13176.392578125,4850.24,39.5996,1228,4920.8
6145000,1229,16.2831,-13558.904296875,4848.85,39.7598,1229,4976.98
6150000,1230,16.2679,-13407.580078125,4865.32,39.525,1230,4975.85
6155000,1231,17.2548,-13700.00390625,4789.82,40.3414,1231,4947.81
6160000,1232,16.8212,-13464.595703125,4650.88,39.8321,1232,5022.69
6165000,1233,17.6739,-13922.939453125,4916.53,40.6878,1233,5026.05
6170000,1234,18.1993,-14074.1826171875,4959.19,40.3324,1234,5010.98
6175000,1235,18.3268,-12948.40625,4715.51,40.7226,1235,5083.72
6180000,1236,17.5481,-13830.0439453125,4036.03,40.3435,1236,5072.87
6185000,1237,17.3615,-13745.525390625,4484.97,40.1026,1237,5030.28
6190000,1238,18.1317,-13698.9521484375,4769.06,40.4384,1238,5043.91
6195000,1239,17.4871,-13927.6201171875,4114.01,40.7067,1239,5033.07
6200000,1240,36.6809,-14077.005859375,4565.59,41.1353,1240,5086.09
6205000,1241,25.0708,-13934.900390625,4081.59,40.3358,1241,5072.81
6210000,1242,18.8838,-14203.529296875,4748.83,40.6789,1242,5059.93
6215000,1243,18.2474,-14037.8134765625,4887.74,40.2171,1243,4932.11
6220000,1244,22.3927,-14221.33984375,4375.25,41.2687,1244,4995.82
6225000,1245,18.0758,-13760.5615234375,4153.65,40.2016,1245,4988.76
6230000,1246,16.9319,-13836.3173828125,4506.28,40.1244,1246,5058.52
6235000,1247,19.4382,-13965.412109375,3837.4,41.0893,1247,5085.19
6240000,1248,17.5258,-13793.0986328125,4637.78,40.2099,1248,5096.43
6245000,1249,16.8106,-13866.693359375,3212.63,40.7673,1249,5016.68
6250000,1250,21.4237,-13938.904296875,3620.35,40.1551,1250,5037.97
6255000,1251,18.5715,-14437.5390625,4718.65,40.9334,1251,5076.78
6260000,1252,17.7356,-14080.376953125,4512.14,41.2402,1252,5042.51
6265000,1253,17.9191,-14235.8935546875,4715.05,40.9899,1253,5031.38
6270000,1254,18.5115,-14185.615234375,4145.49,41.1818,1254,4950.56
6275000,1255,16.8739,-14242.9404296875,4328.25,40.848,1255,5001.88
6280000,1256,17.4666,-14036.7109375,4053.48,40.828,1256,5038.73
6285000,1257,17.4485,-14269.1865234375,2921.94,41.7312,1257,5004.91
6290000,1258,17.3133,-14232.279296875,4597.27,40.9667,1258,4955.73
6295000,1259,18.1902,-14116.240234375,4287.8,40.6776,1259,5014.0
6300000,1260,18.7709,-13988.8056640625,4407.24,40.671,1260,4977.72
6305000,1261,18.787,-14118.7509765625,4320.95,41.1112,1261,5024.03
6310000,1262,25.5706,-14546.7705078125,3040.92,42.3886,1262,4993.5
6315000,1263,18.0845,-14377.0615234375,4461.53,41.1109,1263,4988.78
6320000,1264,22.2865,-14527.169921875,3207.1,43.1789,1264,5048.69
6325000,1265,17.8808,-14170.0283203125,3540.0,40.8616,1265,4758.07
6330000,1266,16.6548,-14220.134765625,3940.21,41.336,1266,5047.68
6335000,1267,17.1036,-14195.0849609375,3566.42,41.2292,1267,3652.22
6340000,1268,13.5405,-13648.009765625,2424.95,41.6534,1268,4591.61
6345000,1269,14.5288,-13102.0947265625,3276.6,41.5564,1269,4999.28
6350000,1270,15.4634,-14045.810546875,3323.98,40.923,1270,5009.45
6355000,1271,15.2441,-13838.6748046875,2642.15,41.4209,1271,5040.88
6360000,1272,14.4489,-13634.626953125,2821.12,41.3989,1272,5086.36
6365000,1273,16.7244,-14186.888671875,4643.61,40.2935,1273,5021.27
6370000,1274,16.6065,-14110.8984375,4260.04,41.0377,1274,5029.19
6375000,1275,17.2078,-14000.0625,4799.79,40.297,1275,5024.4
6380000,1276,16.479,-13814.7568359375,4163.47,41.2316,1276,4954.16
6385000,1277,17.558,-14011.3447265625,4889.93,40.3256,1277,4977.3
6390000,1278,18.5156,-14381.2578125,4222.35,40.097,1278,4976.49
6395000,1279,18.9842,-14516.4638671875,4575.78,40.2782,1279,4868.4
6400000,1280,17.355,-14249.6484375,4386.71,41.3247,1280,4934.17
6405000,1281,18.1401,-14226.0234375,4688.57,40.5683,1281,4915.99
6410000,1282,18.284,-14468.6748046875,4902.18,40.5717,1282,4921.03
6415000,1283,19.1811,-14562.201171875,4292.6,41.3579,1283,4981.13
6420000,1284,18.34,-14494.3642578125,4874.24,41.0586,1284,4952.83
6425000,1285,19.2246,-14650.1044921875,4703.24,40.9851,1285,4882.92
6430000,1286,18.0983,-14378.4287109375,4094.18,40.8998,1286,4984.96
6435000,1287,18.4466,-14411.0693359375,4112.25,42.0432,1287,4970.91
6440000,1288,18.8847,-14473.40234375,4766.79,40.2863,1288,4995.66
6445000,1289,18.4625,-14565.001953125,4865.42,40.9588,1289,4921.11
6450000,1290,18.2926,-14491.7392578125,4869.6,40.6597,1290,4945.04
6455000,1291,18.5008,-14572.6455078125,4890.77,40.956,1291,4978.87
6460000,1292,19.7534,-14913.0498046875,4509.02,41.4992,1292,4854.01
6465000,1293,18.8646,-14582.173828125,4533.61,41.3523,1293,4879.31
6470000,1294,19.9916,-14883.7431640625,4754.86,41.7897,1294,4918.94
6475000,1295,18.3942,-14738.6435546875,3717.9,41.6336,1295,4958.49
6480000,1296,19.7342,-14939.98046875,4870.86,41.4739,1296,4882.89
6485000,1297,19.4247,-14694.83984375,4626.97,41.6634,1297,4962.04
6490000,1298,20.0887,-14814.1064453125,3898.47,42.0603,1298,5056.05
6495000,1299,19.3511,-14847.814453125,4666.87,41.4603,1299,4972.13
6500000,1300,21.647,-15114.7958984375,4916.77,42.039,1300,5040.19
6505000,1301,19.4523,-14649.2197265625,4561.71,41.1127,1301,5059.66
6510000,1302,20.1163,-14689.0888671875,4893.67,41.1881,1302,5011.89
6515000,1303,18.9219,-14696.1064453125,4884.88,40.8056,1303,4990.12
6520000,1304,17.1744,-14442.9287109375,4577.17,40.8977,1304,5015.48
6525000,1305,19.2726,-14751.224609375,4457.39,41.576,1305,4976.08
6530000,1306,18.7792,-14804.1669921875,4403.94,41.2433,1306,5000.15
6535000,1307,17.9166,-14605.6708984375,4634.21,41.0333,1307,5020.63
6540000,1308,17.2381,-14278.953125,4737.91,40.7748,1308,4996.85
6545000,1309,18.0686,-14411.6591796875,4900.34,39.9608,1309,5001.51
6550000,1310,17.6215,-14378.9189453125,4264.68,40.5364,1310,5000.65
6555000,1311,18.1088,-14469.8310546875,4111.03,40.9555,1311,4968.04
6560000,1312,19.9851,-14443.35546875,3934.45,40.8539,1312,4538.38
6565000,1313,21.2068,-14389.1796875,3813.68,41.6438,1313,4747.08
6570000,1314,17.4763,-14250.2705078125,3843.63,40.0583,1314,4933.61
6575000,1315,19.147,-14421.1884765625,4512.63,40.7438,1315,4827.54
6580000,1316,18.2334,-14222.67578125,4554.46,40.3309,1316,4855.82
6585000,1317,17.9245,-14149.3583984375,4211.49,41.3264,1317,4947.26
6590000,1318,19.4345,-14782.2626953125,4017.0,41.1195,1318,4901.5
6595000,1319,18.377,-14595.357421875,4507.11,40.6897,1319,4977.66
6600000,1320,19.5494,-14633.9091796875,3889.02,41.6461,1320,4961.44
6605000,1321,19.0608,-14478.8779296875,4715.17,40.933,1321,4941.32
6610000,1322,17.5243,-14216.0087890625,4399.1,40.9971,1322,4948.92
6615000,1323,19.6874,-14718.2177734375,3903.88,41.2966,1323,4930.33
6620000,1324,18.7038,-14777.7861328125,4331.92,40.7704,1324,5008.16
6625000,1325,18.3189,-14689.43359375,4489.0,41.2126,1325,4948.0
6630000,1326,18.6565,-14847.7724609375,4600.92,40.7291,1326,4957.69
6635000,1327,18.0058,-14522.685546875,4718.02,41.3076,1327,4992.58
6640000,1328,19.3356,-14605.703125,4765.43,40.9852,1328,4950.95
6645000,1329,18.2496,-14587.2109375,4900.52,40.6892,1329,4997.68
6650000,1330,19.5822,-14916.1259765625,4203.88,40.5326,1330,4943.86
6655000,1331,18.3505,-14669.7734375,4528.06,40.9087,1331,5019.92
6660000,1332,18.7178,-14762.4013671875,4917.78,40.5816,1332,5050.25
6665000,1333,26.9232,-14875.517578125,4462.18,41.2793,1333,4791.11
6670000,1334,20.2959,-15035.984375,4675.94,41.4487,1334,4995.76
6675000,1335,19.7418,-14844.359375,4663.33,41.0396,1335,5004.76
6680000,1336,19.4932,-14964.2177734375,4243.14,41.4213,1336,5007.69
6685000,1337,18.8743,-14606.908203125,4823.13,41.7103,1337,4874.33
6690000,1338,23.7469,-14790.6650390625,4863.5,41.6749,1338,4920.74
6695000,1339,20.3192,-15002.279296875,4648.36,42.1854,1339,4921.01
6700000,1340,19.1142,-15077.2265625,4614.39,42.0562,1340,4885.67
6705000,1341,19.2411,-14750.3818359375,4857.83,41.4208,1341,4927.5
6710000,1342,18.4998,-14694.7919921875,4684.57,41.1685,1342,4857.41
6715000,1343,18.3801,-14578.0849609375,4364.07,41.8385,1343,4761.34
6720000,1344,19.1837,-14871.2939453125,4828.19,41.2321,1344,4868.04
6725000,1345,18.9989,-14847.9208984375,4636.65,41.1209,1345,4925.19
6730000,1346,17.6676,-14233.1337890625,4822.23,40.4253,1346,4865.3
6735000,1347,22.8853,-14668.6328125,4909.06,40.9274,1347,4972.02
6740000,1348,17.5198,-14361.75,4392.51,40.4429,1348,5001.85
6745000,1349,18.4697,-14658.8134765625,4894.65,40.8663,1349,5022.72
6750000,1350,19.0003,-14658.08984375,4892.59,41.1299,1350,5019.24
6755000,1351,18.7522,-14700.86328125,4907.45,40.9366,1351,5024.47
6760000,1352,19.0406,-14473.4736328125,4722.12,40.7971,1352,5061.67
6765000,1353,18.3963,-14498.548828125,4886.48,41.159,1353,5013.98
6770000,1354,18.3969,-14420.525390625,4876.93,40.4991,1354,5003.26
6775000,1355,18.1647,-14214.82421875,4912.95,40.3912,1355,5008.03
6780000,1356,17.6591,-14417.41015625,4925.0,40.9583,1356,5020.43
6785000,1357,17.6972,-14384.58984375,4447.26,40.1803,1357,5019.5
6790000,1358,16.9671,-14182.2314453125,4843.91,40.2965,1358,5016.32
6795000,1359,18.1274,-14373.435546875,4917.36,40.4885,1359,5005.6
6800000,1360,17.8187,-14205.6044921875,4848.19,40.5072,1360,5001.39
6805000,1361,18.0189,-14380.4609375,4884.96,40.1493,1361,4946.42
6810000,1362,18.7412,-14450.595703125,4918.77,40.2277,1362,5008.63
6815000,1363,18.171,-14442.8349609375,4886.72,40.2716,1363,4913.54
6820000,1364,16.8906,-14264.2724609375,4909.05,39.8142,1364,5001.82
6825000,1365,18.0945,-14443.943359375,4853.27,40.3409,1365,4921.9
6830000,1366,17.6007,-14343.7060546875,4865.98,40.9975,1366,4937.5
6835000,1367,16.9256,-14200.435546875,4847.77,39.79,1367,4920.22
6840000,1368,17.6754,-14493.541015625,4873.35,40.7078,1368,4937.36
6845000,1369,18.0115,-14472.41796875,4832.55,40.9674,1369,4861.61
6850000,1370,18.3736,-14636.720703125,4889.21,40.1497,1370,4950.87
6855000,1371,16.7275,-13943.767578125,4906.99,39.8031,1371,4926.31
6860000,1372,17.4279,-14057.9765625,4878.18,40.2927,1372,4929.35
6865000,1373,33.6908,-13988.8671875,1518.16,43.0472,1373,4726.97
6870000,1374,21.9584,-14892.5224609375,4870.55,41.9886,1374,4859.82
6875000,1375,24.7916,-15585.46484375,4831.07,43.6602,1375,4862.72
6880000,1376,21.6825,-14806.2919921875,4639.7,42.0924,1376,4870.56
6885000,1377,21.0719,-14906.4921875,4854.14,41.4341,1377,4885.98
6890000,1378,21.2703,-15171.2080078125,4822.94,42.2068,1378,4919.33
6895000,1379,19.1066,-14872.47265625,4855.92,41.3403,1379,4941.46
6900000,1380,18.6102,-15060.890625,4621.03,41.6766,1380,4874.29
6905000,1381,19.778,-14896.1845703125,4795.19,41.3116,1381,4868.4
6910000,1382,20.3957,-15176.15234375,4811.81,41.6313,1382,4922.05
6915000,1383,19.9385,-15321.7197265625,4779.0,42.3133,1383,4926.58
6920000,1384,19.0462,-15152.4375,4773.96,41.5102,1384,4790.47
6925000,1385,19.0223,-15248.0322265625,4744.72,41.6428,1385,4764.32
6930000,1386,19.757,-15303.9501953125,4766.86,42.0037,1386,4752.64
6935000,1387,25.1084,-14877.2392578125,4436.32,41.9681,1387,4667.05
6940000,1388,19.2928,-15164.611328125,4749.66,41.9321,1388,4755.02
6945000,1389,18.7406,-14896.5791015625,4756.15,40.9624,1389,4812.81
6950000,1390,18.108,-15078.8818359375,4735.65,41.4456,1390,4688.22
6955000,1391,18.7211,-14915.4130859375,4807.03,41.5619,1391,4923.26
6960000,1392,21.7856,-15110.2392578125,4816.41,42.0604,1392,4840.05
6965000,1393,18.4558,-14957.828125,4665.03,41.0698,1393,4898.23
6970000,1394,20.5187,-14827.96484375,4511.07,40.9877,1394,3910.93
6975000,1395,17.8935,-14747.390625,4593.16,41.3598,1395,4807.06
6980000,1396,17.9254,-14734.619140625,4851.93,41.0539,1396,4900.66
6985000,1397,17.8789,-14618.26953125,4784.89,41.0259,1397,4826.89
6990000,1398,27.1602,-14759.7919921875,4821.95,41.27,1398,4843.8
6995000,1399,17.2823,-14416.5361328125,4637.27,40.703,1399,3254.29
7000000,1400,17.5981,-14545.8642578125,4460.18,41.0003,1400,4850.0
7005000,1401,20.56,-14602.4609375,4223.16,41.2995,1401,4875.31
7010000,1402,18.9451,-14309.4306640625,4188.72,40.4921,1402,4812.24
7015000,1403,17.0644,-14195.08984375,4748.44,40.3493,1403,4824.8
7020000,1404,23.4387,-14386.6787109375,4467.0,40.8721,1404,4616.45
7025000,1405,17.9709,-14313.9873046875,4549.13,40.5667,1405,4854.84
7030000,1406,28.7297,-14410.912109375,4173.04,41.2468,1406,3579.78
7035000,1407,21.0546,-14619.857421875,4529.61,41.1707,1407,4845.3
7040000,1408,17.7037,-14005.2177734375,4387.73,41.141,1408,4699.75
7045000,1409,17.7649,-14252.6650390625,4575.1,40.7026,1409,4763.94
7050000,1410,17.7715,-14789.6005859375,4573.48,40.6537,1410,4791.3
7055000,1411,17.2459,-14232.599609375,4793.38,40.2445,1411,4873.69
7060000,1412,16.1507,-14108.650390625,4513.75,41.1541,1412,4205.97
7065000,1413,17.1654,-14207.3720703125,4765.17,40.7109,1413,4813.76
7070000,1414,16.6704,-14240.0439453125,4577.52,40.9362,1414,4705.8
7075000,1415,21.2785,-14462.138671875,4459.24,41.3393,1415,4759.07
7080000,1416,17.1019,-14454.267578125,4411.81,40.7581,1416,4698.85
7085000,1417,19.2755,-14568.91796875,4716.21,41.089,1417,4721.12
7090000,1418,15.9861,-13488.939453125,4448.81,40.8314,1418,4776.69
7095000,1419,17.9115,-14389.9482421875,4774.98,41.0015,1419,4841.01
7100000,1420,17.059,-14277.3720703125,4544.55,40.2878,1420,4763.81
7105000,1421,17.2204,-14095.9404296875,4708.37,40.2628,1421,4701.5
7110000,1422,16.6176,-14063.470703125,4380.16,40.591,1422,4867.46
7115000,1423,16.3043,-14127.8154296875,4571.11,40.5012,1423,4797.26
7120000,1424,16.5124,-14204.134765625,4768.52,40.1562,1424,4776.48
7125000,1425,17.4306,-14333.0341796875,4545.65,40.6235,1425,4771.84
7130000,1426,17.1848,-14295.8125,4732.67,40.245,1426,4841.06
7135000,1427,17.3629,-14341.1787109375,4751.28,40.6773,1427,4821.63
7140000,1428,18.6049,-14096.8525390625,4769.58,41.2941,1428,4860.91
7145000,1429,17.2874,-13815.572265625,4804.56,40.755,1429,4941.43
7150000,1430,17.156,-13908.525390625,4785.85,39.9825,1430,4784.69
7155000,1431,17.3812,-13947.11328125,4788.09,40.4807,1431,4904.93
7160000,1432,15.9006,-13353.2978515625,4205.35,40.3361,1432,4877.13
7165000,1433,17.0077,-13450.66015625,4406.08,40.8081,1433,4933.09
7170000,1434,18.7459,-14335.685546875,4658.49,41.0509,1434,4876.3
7175000,1435,18.7692,-14330.384765625,4609.49,41.1236,1435,4856.32
7180000,1436,18.0133,-14300.380859375,4819.59,40.5701,1436,4937.08
7185000,1437,18.6054,-14567.365234375,4779.37,40.678,1437,4811.79
7190000,1438,17.2438,-14262.8212890625,4890.15,40.0474,1438,5007.26
7195000,1439,17.7294,-14237.6806640625,4640.1,40.2421,1439,5013.75
7200000,1440,17.1797,-13957.537109375,4885.28,40.2887,1440,4961.89
7205000,1441,17.9097,-13924.97265625,4790.34,40.6425,1441,4888.13
7210000,1442,17.6406,-14428.447265625,4568.49,40.0284,1442,5016.3
7215000,1443,16.9781,-14174.275390625,4489.04,40.0071,1443,4985.87
7220000,1444,14.6538,-12438.5615234375,3721.77,41.1526,1444,5023.67
7225000,1445,17.3049,-14119.93359375,4505.2,40.3433,1445,4970.63
7230000,1446,15.9274,-13477.3466796875,4754.81,40.8886,1446,4944.52
7235000,1447,16.0086,-13967.5234375,4686.56,40.6863,1447,4980.68
7240000,1448,15.7526,-13031.4462890625,3499.46,41.8325,1448,4914.78
7245000,1449,15.7655,-13994.12109375,3530.25,41.2593,1449,4927.73
7250000,1450,17.112,-13948.9609375,4869.45,39.8738,1450,4962.96
7255000,1451,17.3736,-14621.8681640625,3610.04,41.4059,1451,4945.87
7260000,1452,18.4137,-14774.1376953125,2857.21,41.46,1452,3412.27
7265000,1453,19.6991,-15396.583984375,3696.32,42.5204,1453,4887.43
7270000,1454,19.4351,-14925.306640625,4757.32,41.5219,1454,4829.6
7275000,1455,19.2556,-14552.2900390625,4663.5,41.131,1455,4940.8
7280000,1456,17.7068,-14637.205078125,4823.12,40.8694,1456,4943.32
7285000,1457,20.7799,-15625.435546875,3176.8,42.0981,1457,4911.87
7290000,1458,17.8776,-15275.3388671875,4791.64,40.4379,1458,4923.07
7295000,1459,17.2791,-15262.142578125,4742.6,40.7895,1459,4944.97
7300000,1460,18.1506,-15070.5556640625,4847.83,40.3544,1460,4889.48
7305000,1461,18.8534,-15204.919921875,4804.72,40.892,1461,4911.01
7310000,1462,18.0665,-14628.1025390625,4277.61,40.6134,1462,4972.07
7315000,1463,18.1533,-15027.17578125,4751.04,40.9767,1463,5029.83
7320000,1464,18.7684,-15190.73046875,3762.53,40.7002,1464,4913.69
7325000,1465,18.775,-15273.91015625,4246.97,41.7763,1465,4962.79
7330000,1466,17.7259,-14601.642578125,4846.85,40.5339,1466,4971.68
7335000,1467,18.5339,-14741.275390625,4873.67,40.6434,1467,4983.57
7340000,1468,18.5679,-14418.794921875,4840.23,40.4802,1468,4902.0
7345000,1469,18.9009,-14519.1806640625,4877.72,40.7706,1469,4930.3
7350000,1470,18.7024,-14701.6318359375,4674.46,40.7039,1470,4895.05
7355000,1471,18.9592,-14677.818359375,4894.89,40.4461,1471,4917.5
7360000,1472,18.5584,-14681.0859375,4522.25,41.1417,1472,5017.11
7365000,1473,18.7475,-14199.7333984375,4246.86,40.8247,1473,4910.81
7370000,1474,18.0416,-13884.8876953125,4869.53,40.0893,1474,4947.85
7375000,1475,18.1696,-13973.076171875,4863.21,40.0644,1475,4890.46
7380000,1476,17.7454,-13705.3564453125,4747.22,40.5747,1476,4785.47
7385000,1477,17.4445,-14076.578125,4865.75,39.9579,1477,4962.38
7390000,1478,16.9138,-13658.8642578125,4771.64,40.2277,1478,4734.83
7395000,1479,17.5779,-13690.62109375,4810.86,39.6596,1479,4836.0
7400000,1480,17.648,-13514.6865234375,4891.23,39.8716,1480,4912.23
7405000,1481,17.5864,-13484.240234375,4738.69,39.8484,1481,5004.28
7410000,1482,17.0262,-13538.59765625,4696.01,40.1807,1482,4943.39
7415000,1483,17.9132,-13418.3623046875,4350.6,40.2739,1483,4818.13
7420000,1484,17.1719,-14423.740234375,4868.84,40.1211,1484,4906.94
7425000,1485,17.1188,-14264.408203125,4842.56,40.5809,1485,4893.01
7430000,1486,18.3233,-13877.681640625,4746.69,41.0958,1486,4755.72
7435000,1487,17.5039,-14285.072265625,4557.63,40.7478,1487,4823.39
7440000,1488,16.6611,-14244.076171875,4783.62,40.4824,1488,4830.81
7445000,1489,17.0617,-14254.89453125,4843.15,39.9738,1489,4828.78
7450000,1490,17.9673,-14072.673828125,4854.66,40.8062,1490,4898.04
7455000,1491,22.2919,-14835.28515625,4361.48,41.0492,1491,4987.95
7460000,1492,19.0978,-14943.9375,4163.99,40.7825,1492,4906.13
7465000,1493,18.7582,-15072.2451171875,4891.78,40.5843,1493,4983.06
7470000,1494,18.8073,-14675.751953125,4660.85,40.5095,1494,4995.9
7475000,1495,17.6062,-14181.3564453125,4674.99,40.7223,1495,4930.0
7480000,1496,17.5563,-14611.0224609375,4295.38,40.6922,1496,4904.78
7485000,1497,16.9947,-14352.7802734375,4828.77,39.9189,1497,4902.72
7490000,1498,17.749,-14301.765625,4364.26,40.6043,1498,4913.05
7495000,1499,16.9794,-14753.4052734375,4378.17,40.8638,1499,4947.36
