Itration,Running Update Time,Reward Loss,Real Sto Return,Real Det Return,Running Forward KL,Running Env Steps,Running Reverse KL
1149,1149,-17354.3671875,5108.51,5041.13,44.9296,5745000,24.194
1150,1150,-17391.259765625,5173.27,5176.26,45.179,5750000,24.1135
1151,1151,-17394.03515625,4950.98,5179.66,44.5958,5755000,23.7594
1152,1152,-17423.703125,5105.93,5107.3,45.2354,5760000,23.886
1153,1153,-17152.02734375,5146.37,5178.61,44.5363,5765000,22.961
1154,1154,-17215.837890625,5275.49,5286.99,44.4888,5770000,23.633
1155,1155,-17201.208984375,5164.81,5202.17,44.2485,5775000,23.554
1156,1156,-17277.662109375,5149.61,5152.32,43.7872,5780000,23.665
1157,1157,-17281.001953125,4751.56,5282.7,45.3891,5785000,23.4771
1158,1158,-17458.50390625,5240.1,5257.54,44.7619,5790000,23.9349
1159,1159,-17188.005859375,4999.46,5250.97,44.4059,5795000,23.2984
1160,1160,-17299.78515625,5199.52,5194.36,44.636,5800000,23.402
1161,1161,-17378.23046875,5171.67,5162.11,44.8309,5805000,22.8041
1162,1162,-16990.736328125,3881.74,2685.89,46.3219,5810000,22.0527
1163,1163,-16250.9482421875,826.51,324.56,49.0072,5815000,23.1842
1164,1164,-17534.9609375,4337.14,4432.99,45.1861,5820000,25.0888
1165,1165,-17623.01171875,4540.38,4991.12,44.7638,5825000,24.9996
1166,1166,-17111.0859375,5171.56,5213.26,45.0273,5830000,25.3338
1167,1167,-16967.4375,5213.04,5173.58,44.448,5835000,24.1343
1168,1168,-16999.87890625,5212.93,5222.35,44.2843,5840000,24.9769
1169,1169,-16988.0078125,5217.05,5195.31,44.1307,5845000,24.5138
1170,1170,-17031.501953125,5151.26,5135.1,44.2553,5850000,24.7634
1171,1171,-17202.556640625,5110.33,5037.34,44.3252,5855000,24.4038
1172,1172,-17095.9453125,5234.33,5231.44,43.9307,5860000,24.4147
1173,1173,-17216.9609375,5159.79,5093.39,43.9102,5865000,24.4333
1174,1174,-17220.650390625,5230.9,5183.65,44.2468,5870000,24.3694
1175,1175,-17216.525390625,5210.46,5104.03,44.2587,5875000,24.435
1176,1176,-17081.83203125,5249.12,5292.14,43.9085,5880000,23.092
1177,1177,-17126.08984375,5301.33,5324.36,44.3881,5885000,24.2228
1178,1178,-17298.10546875,5272.15,5357.35,45.2369,5890000,24.3608
1179,1179,-17527.705078125,5040.28,5312.95,44.8034,5895000,23.1582
1180,1180,-17372.830078125,5087.3,5286.9,44.7565,5900000,21.3855
1181,1181,-17084.185546875,5291.91,5364.88,43.9241,5905000,23.2612
1182,1182,-16712.162109375,4295.91,5246.14,44.9086,5910000,23.7408
1183,1183,-17248.2265625,5296.47,5320.97,43.9934,5915000,22.782
1184,1184,-17144.3125,5299.13,5302.99,44.2005,5920000,22.5495
1185,1185,-17346.724609375,5220.44,5293.36,44.0956,5925000,22.468
1186,1186,-17251.5625,5277.66,5293.24,44.1256,5930000,22.576
1187,1187,-17305.056640625,5211.0,5229.53,43.7902,5935000,22.5178
1188,1188,-17234.53515625,5283.29,5293.35,44.2285,5940000,22.8953
1189,1189,-17002.982421875,5131.64,5291.67,44.2281,5945000,23.2331
1190,1190,-17173.02734375,5260.59,5351.8,44.9988,5950000,22.8589
1191,1191,-16998.427734375,5260.78,5340.57,45.1961,5955000,23.2534
1192,1192,-17088.705078125,5308.52,5263.64,44.5681,5960000,23.0991
1193,1193,-16396.41796875,4537.66,5307.99,44.7006,5965000,21.6122
1194,1194,-16843.830078125,4524.3,5295.19,44.5477,5970000,22.2442
1195,1195,-17176.328125,5260.72,5310.51,44.8046,5975000,23.3582
1196,1196,-17105.55859375,5268.09,5362.37,45.0084,5980000,24.0306
1197,1197,-16929.712890625,5343.06,5373.31,44.4863,5985000,23.3879
1198,1198,-17138.62109375,5294.72,5368.32,44.8047,5990000,23.4039
1199,1199,-17184.88671875,5320.63,5378.86,44.6771,5995000,23.6316
1200,1200,-17397.373046875,5090.29,5148.16,44.9359,6000000,23.0442
1201,1201,-17101.88671875,5072.49,5394.52,44.8414,6005000,23.0783
1202,1202,-16797.591796875,4857.02,5535.65,44.6404,6010000,22.9252
1203,1203,-17376.8359375,4485.5,5358.28,45.417,6015000,23.833
1204,1204,-17196.056640625,5049.73,5345.4,45.3376,6020000,23.7663
1205,1205,-17106.83203125,5354.56,5392.37,44.8125,6025000,23.6651
1206,1206,-17507.10546875,5278.05,5349.43,45.1159,6030000,22.8801
1207,1207,-17317.12109375,5251.33,5361.07,45.5715,6035000,23.6938
1208,1208,-17401.955078125,5340.62,5407.72,44.8929,6040000,22.9611
1209,1209,-17593.0625,5244.86,5254.22,45.0638,6045000,22.2015
1210,1210,-17643.310546875,5015.23,5335.35,45.2543,6050000,23.4545
1211,1211,-17258.880859375,5318.2,5317.13,44.5151,6055000,22.9329
1212,1212,-17231.451171875,5340.49,5393.93,44.5622,6060000,22.6446
1213,1213,-17334.349609375,5298.17,5346.87,44.5667,6065000,22.9526
1214,1214,-17046.87890625,5269.87,5299.89,44.8044,6070000,22.1669
1215,1215,-17400.734375,5293.81,5329.02,44.6222,6075000,22.9079
1216,1216,-17677.1640625,4977.91,5178.41,44.5798,6080000,23.7194
1217,1217,-17433.73046875,5032.18,5333.78,44.8073,6085000,22.8785
1218,1218,-17108.04296875,4319.56,5331.94,44.8428,6090000,23.4962
1219,1219,-17422.12109375,4787.8,5238.92,44.0158,6095000,24.0359
1220,1220,-16130.0029296875,3152.19,4073.61,45.1279,6100000,27.3541
1221,1221,-16855.828125,36.33,23.9,47.7263,6105000,33.4805
1222,1222,-16519.34765625,4812.48,5316.15,44.2311,6110000,25.9831
1223,1223,-17663.21484375,4079.85,5190.3,44.7425,6115000,23.1706
1224,1224,-17629.115234375,4876.85,5207.3,44.5344,6120000,24.1303
1225,1225,-17707.20703125,4802.6,5266.53,44.2598,6125000,23.8581
1226,1226,-17508.345703125,5167.99,5033.41,43.6805,6130000,22.8622
1227,1227,-17087.251953125,5273.19,5318.71,43.7896,6135000,22.5412
1228,1228,-17525.474609375,5135.22,4991.11,44.8701,6140000,23.4761
1229,1229,-17284.03515625,5067.04,5164.74,44.3985,6145000,24.0544
1230,1230,-17262.734375,5280.52,5272.67,44.1415,6150000,23.8416
1231,1231,-17198.296875,5318.79,5309.45,44.1517,6155000,23.2229
1232,1232,-17307.3046875,5287.07,5266.8,44.218,6160000,23.4456
1233,1233,-17236.59375,5250.3,5284.25,44.2847,6165000,22.5014
1234,1234,-17030.1328125,5327.17,5312.29,43.5462,6170000,22.5702
1235,1235,-17152.912109375,5304.62,5306.29,44.4507,6175000,23.4638
1236,1236,-16894.951171875,5372.19,5364.0,43.7688,6180000,23.5098
1237,1237,-17125.677734375,5228.39,5249.13,43.8632,6185000,22.1416
1238,1238,-16815.802734375,5229.46,5249.54,43.4658,6190000,22.0809
1239,1239,-17005.478515625,5209.32,5246.67,43.5405,6195000,22.3132
1240,1240,-16947.021484375,5349.81,5330.59,43.669,6200000,23.3551
1241,1241,-17032.4296875,5235.17,5249.67,43.5939,6205000,23.1754
1242,1242,-17051.708984375,5347.03,5317.98,44.1161,6210000,23.6509
1243,1243,-17024.474609375,5290.04,4783.48,43.9348,6215000,22.286
1244,1244,-17148.494140625,5127.45,5212.32,43.6434,6220000,21.9777
1245,1245,-17098.7421875,5255.65,5224.77,43.7187,6225000,21.5118
1246,1246,-16992.580078125,5248.28,5330.14,43.2414,6230000,22.2466
1247,1247,-17487.998046875,4796.22,4725.22,43.8717,6235000,22.1357
1248,1248,-17081.42578125,5110.35,5164.03,44.1394,6240000,22.1168
1249,1249,-17048.724609375,5234.73,5207.35,43.9301,6245000,22.6445
1250,1250,-17192.265625,4981.05,5160.49,43.5304,6250000,22.1105
1251,1251,-17017.326171875,5209.84,5200.73,43.5453,6255000,21.8352
1252,1252,-17180.220703125,4949.74,5177.23,43.2451,6260000,22.1234
1253,1253,-16726.279296875,4811.0,4954.12,43.6945,6265000,23.3319
1254,1254,-17294.677734375,4574.64,750.31,43.905,6270000,23.1106
1255,1255,-16625.13671875,375.2,265.56,49.5663,6275000,61.7668
1256,1256,-18282.87109375,219.41,228.4,50.631,6280000,72.6902
1257,1257,-17776.34375,370.49,204.83,47.3861,6285000,43.6012
1258,1258,-16780.185546875,1913.52,1950.49,45.4705,6290000,22.6538
1259,1259,-17406.580078125,4966.82,4973.09,45.9345,6295000,26.14
1260,1260,-17741.498046875,4573.4,4805.62,45.8206,6300000,25.9118
1261,1261,-17178.9609375,4906.22,4946.16,46.0785,6305000,27.0412
1262,1262,-16595.5,3621.69,4781.69,46.274,6310000,29.3441
1263,1263,-16083.7783203125,4968.18,3845.61,45.3584,6315000,24.5531
1264,1264,-17352.3984375,4980.44,5204.75,44.7381,6320000,25.3566
1265,1265,-17177.5546875,5290.86,5320.17,44.9891,6325000,25.3914
1266,1266,-17007.333984375,5188.22,5161.02,44.6252,6330000,25.9373
1267,1267,-17461.150390625,5200.21,5102.61,44.7231,6335000,25.6226
1268,1268,-17371.2890625,5292.95,5194.11,44.6513,6340000,24.7071
1269,1269,-17252.58203125,5232.57,5173.21,44.325,6345000,24.3124
1270,1270,-17353.8515625,5004.14,5096.62,44.5737,6350000,24.4622
1271,1271,-17448.958984375,4816.56,5038.94,43.8902,6355000,23.2134
1272,1272,-17602.306640625,5184.26,5168.17,44.1927,6360000,23.0567
1273,1273,-17479.607421875,5284.53,5324.91,44.0333,6365000,23.0684
1274,1274,-17580.0390625,5323.16,5315.94,43.9354,6370000,22.9002
1275,1275,-17521.564453125,5400.81,5461.2,44.0932,6375000,24.4026
1276,1276,-17551.189453125,5424.82,5467.96,43.7677,6380000,23.9977
1277,1277,-17594.8671875,5280.8,5366.62,44.1119,6385000,23.8987
1278,1278,-17609.904296875,5409.64,5466.12,44.2393,6390000,24.0712
1279,1279,-17234.591796875,5377.21,5476.93,44.3392,6395000,23.8584
1280,1280,-17268.9296875,5469.88,5527.68,44.4254,6400000,23.6328
1281,1281,-17254.708984375,5398.23,5444.83,44.1073,6405000,23.3575
1282,1282,-17147.3125,5397.4,5453.8,44.1081,6410000,23.1304
1283,1283,-17350.64453125,5131.45,5466.48,43.6187,6415000,23.1029
1284,1284,-17060.54296875,5379.27,5476.12,44.4003,6420000,23.8231
1285,1285,-17087.60546875,5395.62,5443.11,44.4872,6425000,23.8799
1286,1286,-17299.1953125,5399.93,5409.0,44.8353,6430000,24.1894
1287,1287,-17266.154296875,5336.88,5356.55,44.5757,6435000,24.0929
1288,1288,-17045.7421875,5334.15,5316.29,44.6889,6440000,26.0689
1289,1289,-17307.865234375,5287.72,5298.94,44.4461,6445000,23.7005
1290,1290,-17421.162109375,4803.75,5281.43,44.3681,6450000,23.9844
1291,1291,-17328.345703125,4072.75,3796.09,46.2425,6455000,30.5614
1292,1292,-17610.15234375,4872.53,5059.83,47.0083,6460000,27.2275
1293,1293,-17265.919921875,5164.23,5151.35,44.8081,6465000,25.0165
1294,1294,-17262.86328125,5296.0,5258.21,45.1306,6470000,24.5691
1295,1295,-17167.1640625,5224.27,5192.45,44.5224,6475000,24.2953
1296,1296,-17202.900390625,4821.14,5183.27,44.0639,6480000,23.5173
1297,1297,-17096.115234375,4631.24,5225.04,44.3965,6485000,23.2858
1298,1298,-16948.908203125,5183.81,5175.68,43.8043,6490000,22.558
1299,1299,-16909.31640625,4939.14,5374.52,43.6135,6495000,23.8476
1300,1300,-17196.60546875,5357.04,5344.76,43.9838,6500000,23.9783
1301,1301,-17155.673828125,4843.03,5314.75,43.7455,6505000,23.0732
1302,1302,-16813.740234375,5269.44,5278.6,43.7228,6510000,24.0401
1303,1303,-17164.607421875,5262.65,5261.45,44.0626,6515000,23.5939
1304,1304,-17173.021484375,5077.83,5318.25,44.1067,6520000,23.9309
1305,1305,-16743.8515625,5370.66,5381.31,44.2766,6525000,23.6345
1306,1306,-16558.666015625,5360.24,5350.87,43.6067,6530000,24.2916
1307,1307,-17131.951171875,5123.95,5330.05,43.5582,6535000,24.3417
1308,1308,-17166.75,5292.69,5286.43,43.9329,6540000,23.2262
1309,1309,-17409.759765625,5372.74,5381.28,44.4924,6545000,23.7885
1310,1310,-16179.2255859375,4448.68,5429.49,43.7511,6550000,24.5839
1311,1311,-17104.6953125,5109.59,5436.44,44.1082,6555000,23.8681
1312,1312,-16884.919921875,5134.43,5212.24,44.7704,6560000,25.5083
1313,1313,-17320.4765625,5065.84,5280.38,44.0461,6565000,23.2719
1314,1314,-17343.333984375,5394.16,5482.98,44.2422,6570000,26.1972
1315,1315,-16297.181640625,4654.83,5369.81,44.5663,6575000,24.9622
1316,1316,-17176.60546875,4457.61,3451.74,44.0067,6580000,29.829
1317,1317,-17272.97265625,5387.29,5399.65,43.2612,6585000,23.3123
1318,1318,-17432.3046875,5417.5,5364.28,43.5793,6590000,23.4382
1319,1319,-17188.18359375,1701.26,964.78,48.8128,6595000,65.1495
1320,1320,-16222.8427734375,950.85,893.13,47.1447,6600000,41.6384
1321,1321,-14706.9892578125,1093.78,1212.82,48.5364,6605000,59.8372
1322,1322,-17176.974609375,4178.02,4133.34,48.7062,6610000,31.9181
1323,1323,-17046.185546875,2464.78,2276.84,46.1527,6615000,23.0102
1324,1324,-13329.4296875,1471.25,2259.77,48.4262,6620000,52.0921
1325,1325,-17485.0625,3786.67,3924.66,45.4724,6625000,25.2672
1326,1326,-17891.41796875,4984.55,4950.32,45.7098,6630000,25.0921
1327,1327,-17880.310546875,5293.15,5206.1,44.8888,6635000,24.6289
1328,1328,-17806.828125,4644.35,5092.47,44.8558,6640000,26.0526
1329,1329,-17706.734375,4126.08,5037.36,45.0971,6645000,24.5408
1330,1330,-17820.912109375,4813.53,4969.67,44.3024,6650000,24.5445
1331,1331,-17875.19140625,4812.48,5021.81,45.5754,6655000,24.4376
1332,1332,-17640.806640625,5052.46,5069.34,44.8499,6660000,25.0421
1333,1333,-17445.171875,5032.32,4963.59,45.8877,6665000,24.8839
1334,1334,-17505.93359375,4729.07,4975.63,45.9681,6670000,26.2052
1335,1335,-17401.080078125,5110.32,5103.18,45.1254,6675000,25.1356
1336,1336,-17358.599609375,5122.59,5107.0,45.4299,6680000,24.8261
1337,1337,-17306.703125,4953.65,5069.08,45.2041,6685000,24.9132
1338,1338,-16749.51953125,4936.03,5221.3,45.8073,6690000,25.6127
1339,1339,-17365.798828125,5059.94,5157.4,46.9841,6695000,25.4821
1340,1340,-17492.53515625,5038.49,5132.97,45.9958,6700000,25.0459
1341,1341,-17533.00390625,5091.14,5140.18,46.097,6705000,25.0173
1342,1342,-17554.890625,5090.45,5125.23,44.3618,6710000,24.7094
1343,1343,-17804.3359375,4641.13,4998.43,45.4734,6715000,26.4049
1344,1344,-17206.78515625,676.12,813.91,47.3921,6720000,28.2021
1345,1345,-17025.458984375,4669.29,4965.02,45.3872,6725000,22.5028
1346,1346,-17016.103515625,4906.0,5124.51,45.8597,6730000,27.2428
1347,1347,-16753.205078125,3890.05,4991.75,44.9504,6735000,23.7164
1348,1348,-16913.513671875,2531.25,4551.76,45.096,6740000,24.2762
1349,1349,-16948.50390625,3403.92,5017.93,44.2213,6745000,22.3566
1350,1350,-17240.990234375,2615.71,2808.18,44.8701,6750000,26.5816
1351,1351,-15974.453125,1215.91,1866.45,48.2035,6755000,43.0848
1352,1352,-16252.197265625,1209.38,488.93,47.7644,6760000,40.0692
1353,1353,-16005.703125,1465.41,488.68,45.5467,6765000,24.681
1354,1354,-16052.1220703125,2978.58,2201.68,46.094,6770000,28.1873
1355,1355,-17285.458984375,4406.13,4586.14,45.8904,6775000,26.7251
1356,1356,-17578.060546875,2287.03,1779.98,43.849,6780000,29.0861
1357,1357,-17255.54296875,5074.57,5020.36,44.2881,6785000,23.5061
1358,1358,-17359.818359375,4766.86,4939.17,45.1449,6790000,26.2773
1359,1359,-16332.4912109375,2939.82,2961.2,44.401,6795000,26.1007
1360,1360,-12350.4375,12.96,-15.84,55.3232,6800000,48.9732
1361,1361,-17915.794921875,-13.04,-13.55,52.4049,6805000,38.2129
1362,1362,-18625.208984375,-18.0,-12.83,54.5126,6810000,56.6627
1363,1363,-16909.849609375,-18.48,-12.45,52.1271,6815000,39.0238
1364,1364,-15382.5166015625,13.54,15.88,52.4454,6820000,31.2009
1365,1365,-15442.1884765625,1186.74,230.84,48.3238,6825000,32.2662
1366,1366,-17700.361328125,2758.0,426.03,47.739,6830000,49.7109
1367,1367,-17373.0390625,3667.79,1187.97,45.6028,6835000,27.0271
1368,1368,-17356.462890625,4035.95,3958.24,44.9021,6840000,26.1011
1369,1369,-17617.607421875,4660.15,4836.05,45.2989,6845000,25.4438
1370,1370,-18606.751953125,1250.18,983.46,46.3718,6850000,45.8717
1371,1371,-17881.974609375,203.23,288.46,54.0402,6855000,61.6012
1372,1372,-19085.15234375,140.16,112.78,49.2644,6860000,43.7398
1373,1373,-17415.962890625,4822.15,4977.43,45.5025,6865000,27.6728
1374,1374,-17524.544921875,4999.41,5073.84,44.9228,6870000,26.8779
1375,1375,-17251.41015625,4973.81,4987.61,44.944,6875000,26.3987
1376,1376,-17389.076171875,4953.46,5080.23,44.5018,6880000,26.3821
1377,1377,-16739.720703125,4927.95,5143.51,44.6425,6885000,24.1359
1378,1378,-16881.818359375,5005.86,5145.72,44.7839,6890000,26.1374
1379,1379,-16920.27734375,5117.39,5216.98,45.097,6895000,25.2966
1380,1380,-17144.84375,5104.42,5374.01,46.4033,6900000,27.0432
1381,1381,-13885.8642578125,29.64,26.04,49.27,6905000,48.2199
1382,1382,-18379.99609375,18.55,8.89,55.7684,6910000,59.1708
1383,1383,-16521.02734375,3893.41,718.81,45.8637,6915000,24.5883
1384,1384,-17119.669921875,4274.22,5009.76,45.7623,6920000,25.3352
1385,1385,-16941.52734375,5169.28,5119.46,44.7327,6925000,23.4203
1386,1386,-17565.306640625,5289.75,5340.88,45.8942,6930000,27.1341
1387,1387,-17915.568359375,4728.34,5288.84,45.4463,6935000,30.4509
1388,1388,-17568.87890625,2514.26,2198.11,45.4408,6940000,25.259
1389,1389,-17480.353515625,4297.67,4944.27,45.4442,6945000,24.6895
1390,1390,-17203.728515625,2924.0,2702.44,46.0796,6950000,23.5894
1391,1391,-17608.07421875,1940.87,2338.5,46.367,6955000,30.405
1392,1392,-17317.421875,4755.25,5142.59,45.787,6960000,24.707
1393,1393,-17695.521484375,5101.77,5413.56,45.0023,6965000,25.9823
1394,1394,-17427.427734375,4036.08,5330.8,45.6806,6970000,22.0796
1395,1395,-16991.90234375,4061.18,5451.65,44.9133,6975000,23.5007
1396,1396,-17969.798828125,4922.27,5241.75,45.4584,6980000,26.39
1397,1397,-17863.552734375,5085.45,5380.68,45.9452,6985000,26.458
1398,1398,-17638.013671875,5363.95,5330.69,44.8798,6990000,26.2544
1399,1399,-17704.8359375,5318.71,5481.21,44.5918,6995000,25.983
1400,1400,-17203.6015625,5310.89,5341.68,44.7686,7000000,25.7938
1401,1401,-17467.236328125,5134.86,5159.89,44.7132,7005000,27.2968
1402,1402,-17327.580078125,5106.02,5005.6,44.0156,7010000,25.8061
1403,1403,-17242.01171875,5236.55,5227.35,42.8754,7015000,24.0795
1404,1404,-17379.265625,5200.83,4705.17,43.4226,7020000,24.908
1405,1405,-17436.0859375,5208.68,4063.96,43.8729,7025000,23.8576
1406,1406,-17371.939453125,4538.93,5288.05,43.7421,7030000,24.7396
1407,1407,-17516.78125,5105.84,5237.82,44.116,7035000,23.9686
1408,1408,-17168.896484375,4768.1,5260.53,43.5339,7040000,24.4512
1409,1409,-17409.34765625,5116.98,5185.97,44.206,7045000,24.9057
1410,1410,-17182.26953125,5200.38,5171.02,43.5618,7050000,25.4242
1411,1411,-17293.79296875,5286.49,5227.94,43.5891,7055000,23.7393
1412,1412,-17524.193359375,4815.73,4467.27,43.8251,7060000,21.3714
1413,1413,-17147.013671875,5294.65,5290.13,44.0861,7065000,23.5484
1414,1414,-17242.283203125,5255.29,5296.85,44.6898,7070000,25.1396
1415,1415,-17408.427734375,5290.36,5328.62,43.8543,7075000,24.0442
1416,1416,-17431.212890625,5009.45,5330.74,44.1283,7080000,23.89
1417,1417,-17200.767578125,5217.17,5206.53,43.4474,7085000,23.532
1418,1418,-17121.384765625,5157.78,5170.35,43.5669,7090000,23.7528
1419,1419,-17550.578125,5110.36,5312.96,44.1561,7095000,24.6012
1420,1420,-17092.701171875,5153.5,5042.53,43.8084,7100000,23.7598
1421,1421,-17035.806640625,5156.98,5137.64,43.4877,7105000,22.851
1422,1422,-17302.44921875,5233.25,5198.24,44.1564,7110000,24.3695
1423,1423,-17270.107421875,5051.28,5079.43,43.5983,7115000,24.6527
1424,1424,-16901.673828125,4899.02,5036.7,44.1613,7120000,22.9323
1425,1425,-16997.318359375,5138.66,5123.79,42.7479,7125000,23.556
1426,1426,-16899.583984375,5158.62,5133.3,43.5796,7130000,22.9932
1427,1427,-17400.25,5212.16,5228.57,43.4746,7135000,23.6432
1428,1428,-17457.3671875,5060.53,5207.23,43.5384,7140000,24.1894
1429,1429,-17435.275390625,5192.94,4808.79,43.6576,7145000,23.6188
1430,1430,-17629.52734375,5266.77,4989.06,43.5825,7150000,24.1273
1431,1431,-17521.0078125,5253.25,5256.82,43.4845,7155000,23.7956
1432,1432,-17321.30078125,5252.56,5227.19,43.9629,7160000,23.9994
1433,1433,-16815.388671875,4998.02,5008.22,44.7883,7165000,23.1808
1434,1434,-18169.1171875,-1.73,-2.64,52.1662,7170000,55.1095
1435,1435,-17497.658203125,5251.16,5251.67,43.5919,7175000,24.1469
1436,1436,-17481.41796875,5153.53,5130.87,43.729,7180000,23.8996
1437,1437,-17448.869140625,5288.48,5001.93,43.841,7185000,23.8866
1438,1438,-17271.966796875,5298.61,5268.84,43.1891,7190000,23.202
1439,1439,-17591.529296875,5156.88,5276.46,43.0373,7195000,22.9721
1440,1440,-17402.9296875,5273.16,5227.93,42.5965,7200000,23.4125
1441,1441,-17247.05859375,5276.07,5265.6,43.1208,7205000,23.8631
1442,1442,-17395.05859375,5193.08,5195.14,42.8533,7210000,22.5427
1443,1443,-17472.421875,5237.88,5180.84,43.1457,7215000,23.7516
1444,1444,-11567.3017578125,447.95,583.7,52.3983,7220000,49.4766
1445,1445,-16214.1875,408.67,447.83,49.3015,7225000,27.6679
1446,1446,-17213.166015625,1445.06,1435.18,46.449,7230000,26.0097
1447,1447,-17424.876953125,1500.78,1400.1,48.4354,7235000,57.5795
1448,1448,-17990.59375,1647.02,1655.35,48.9904,7240000,26.147
1449,1449,-18304.580078125,1074.54,1275.26,49.9215,7245000,25.9909
1450,1450,-17859.94140625,528.29,460.93,51.2742,7250000,26.4252
1451,1451,-16426.115234375,1045.97,925.87,50.0222,7255000,42.2361
1452,1452,-17453.140625,3101.8,2911.88,47.2388,7260000,36.2234
1453,1453,-17498.82421875,3692.9,3878.43,46.7463,7265000,32.6005
1454,1454,-17519.03515625,3677.87,3276.76,47.1113,7270000,30.6459
1455,1455,-18528.052734375,878.75,256.61,53.8124,7275000,84.6658
1456,1456,-19026.126953125,199.58,200.58,53.8414,7280000,81.7182
1457,1457,-18469.37109375,3302.58,1738.46,49.0905,7285000,66.4812
1458,1458,-17825.279296875,4181.08,3462.64,46.9027,7290000,27.3111
1459,1459,-17100.388671875,3263.51,2891.49,47.123,7295000,24.3391
1460,1460,-17490.955078125,4050.48,3440.57,47.0606,7300000,25.1725
1461,1461,-17573.36328125,3888.06,3497.53,46.506,7305000,25.9476
1462,1462,-17937.298828125,5101.18,5099.94,46.9898,7310000,28.723
1463,1463,-17871.212890625,5177.09,5122.0,46.3003,7315000,28.194
1464,1464,-18083.3671875,4989.77,4926.74,45.7679,7320000,27.1404
1465,1465,-17961.306640625,4963.45,4978.77,45.6704,7325000,26.714
1466,1466,-18076.12890625,4759.96,4943.69,45.4896,7330000,26.1781
1467,1467,-17911.73828125,4965.92,4943.16,45.0532,7335000,25.4442
1468,1468,-17790.18359375,4926.0,4813.84,45.0995,7340000,24.5073
1469,1469,-17789.1953125,4121.99,3385.3,45.0006,7345000,25.078
1470,1470,-18027.490234375,4472.3,4894.65,45.1921,7350000,24.9219
1471,1471,-17858.69140625,4432.46,4925.85,45.6224,7355000,25.6163
1472,1472,-17946.93359375,5049.53,5070.88,44.8787,7360000,24.5748
1473,1473,-17944.935546875,4885.94,4329.21,44.907,7365000,24.6414
1474,1474,-17927.501953125,5053.31,5064.81,44.5812,7370000,25.041
1475,1475,-17826.1484375,5066.26,5086.02,44.4946,7375000,23.9073
1476,1476,-17906.93359375,4704.4,4887.75,44.4867,7380000,23.0213
1477,1477,-17800.1484375,4760.27,3735.66,44.5266,7385000,23.3502
1478,1478,-17729.86328125,4981.05,4947.06,44.53,7390000,24.1064
1479,1479,-17914.400390625,4965.18,4886.04,44.6735,7395000,24.5223
1480,1480,-17814.037109375,4881.12,4935.94,44.3036,7400000,23.9742
1481,1481,-17939.556640625,4788.39,4997.93,43.7199,7405000,23.4113
1482,1482,-17839.07421875,5097.21,5115.88,44.7563,7410000,24.7274
1483,1483,-17830.55859375,4639.13,5054.87,44.6793,7415000,24.5159
1484,1484,-18031.2578125,5043.2,4955.01,44.9754,7420000,25.4418
1485,1485,-17916.896484375,5110.38,5103.86,43.9731,7425000,24.0941
1486,1486,-17897.373046875,5013.98,5112.64,43.8713,7430000,24.2246
1487,1487,-17848.798828125,5009.83,5108.77,44.2059,7435000,24.5409
1488,1488,-17946.251953125,4877.89,4897.06,43.6403,7440000,24.1067
1489,1489,-17768.759765625,4999.9,5065.94,44.6437,7445000,24.8896
1490,1490,-17609.35546875,5070.08,5140.91,44.633,7450000,25.4475
1491,1491,-17698.9140625,5100.07,5098.66,44.6152,7455000,25.6984
1492,1492,-17607.46484375,5120.87,5087.41,44.9675,7460000,26.5768
1493,1493,-17622.494140625,5113.11,5105.21,45.4738,7465000,26.0198
1494,1494,-17379.830078125,4891.21,5097.93,44.8939,7470000,26.3429
1495,1495,-17424.33984375,5080.22,5045.86,44.6234,7475000,26.1881
1496,1496,-17477.01953125,5041.51,5036.2,45.1961,7480000,26.7964
1497,1497,-17621.7265625,5176.68,5149.11,44.7437,7485000,26.0832
1498,1498,-17711.509765625,5180.3,5142.02,44.3135,7490000,26.0277
1499,1499,-17735.396484375,5189.5,5219.72,44.1499,7495000,25.4291
