Running Forward KL,Real Sto Return,Running Update Time,Reward Loss,Running Reverse KL,Running Env Steps,Real Det Return,Itration
43.9989,4990.97,384,-6275.97607421875,22.148,1920000,5166.55,384
44.5593,4695.95,385,-6365.93701171875,23.2501,1925000,5282.68,385
45.1141,5214.13,386,-6867.22802734375,25.1485,1930000,5292.81,386
44.6885,5086.3,387,-6775.21728515625,25.6989,1935000,5112.8,387
44.6214,4928.53,388,-6711.3349609375,24.8786,1940000,5242.98,388
44.8912,5095.78,389,-6655.87890625,24.9599,1945000,5134.44,389
44.3835,4543.81,390,-6664.24951171875,24.2536,1950000,5017.8,390
45.1345,5033.22,391,-6550.67431640625,25.3926,1955000,5079.55,391
45.1513,4985.32,392,-6834.28662109375,24.7144,1960000,5003.96,392
44.4203,4933.27,393,-6736.5771484375,24.8842,1965000,4952.16,393
45.0942,5014.32,394,-6978.1328125,25.4447,1970000,5043.44,394
44.9086,4766.05,395,-6076.611328125,21.6109,1975000,5030.34,395
44.3532,4963.56,396,-6924.17333984375,24.5474,1980000,5237.27,396
44.5012,5121.14,397,-6910.83740234375,25.4493,1985000,5221.37,397
45.3307,5066.32,398,-7014.45263671875,25.2808,1990000,5153.11,398
44.65,5101.11,399,-6901.58837890625,24.6227,1995000,5224.51,399
44.7632,5090.38,400,-6920.60302734375,25.0452,2000000,5171.74,400
45.2537,5046.41,401,-7036.748046875,26.0998,2005000,5250.91,401
44.415,5060.52,402,-7110.04443359375,25.377,2010000,5312.97,402
46.3622,2996.82,403,-6435.6201171875,25.2531,2015000,2823.48,403
44.913,4746.65,404,-7052.75537109375,25.8498,2020000,5067.31,404
44.8923,4750.13,405,-6841.74560546875,25.7526,2025000,4425.57,405
45.1143,4372.81,406,-6679.73974609375,24.7054,2030000,4355.06,406
44.6946,4467.28,407,-6742.849609375,25.0968,2035000,4535.08,407
44.6201,4673.27,408,-6946.3896484375,24.652,2040000,4899.5,408
45.2874,4708.4,409,-7218.69287109375,26.1089,2045000,4304.65,409
44.8645,4559.26,410,-7011.07958984375,24.7094,2050000,4456.22,410
44.8655,4830.19,411,-7140.6552734375,26.6374,2055000,5031.57,411
44.7978,4843.35,412,-7024.162109375,24.6435,2060000,5170.72,412
45.0382,4957.22,413,-7464.57080078125,24.3479,2065000,5254.43,413
45.31,5009.29,414,-7400.97412109375,25.5892,2070000,5348.14,414
44.9273,5192.49,415,-7395.0849609375,25.1118,2075000,5279.86,415
45.0023,5156.91,416,-7464.3935546875,25.3293,2080000,5318.02,416
45.4601,4491.59,417,-7279.623046875,25.8626,2085000,5010.68,417
45.2935,5010.92,418,-7649.095703125,26.3265,2090000,5277.29,418
45.1433,5209.47,419,-7628.4765625,25.8025,2095000,5265.98,419
45.4102,5264.01,420,-7607.943359375,26.2263,2100000,5309.56,420
45.0138,5240.86,421,-7661.259765625,25.8292,2105000,5281.74,421
44.6918,5045.41,422,-7582.4208984375,25.6974,2110000,5387.7,422
44.3471,5206.46,423,-7512.279296875,24.7712,2115000,5325.19,423
45.3474,5259.18,424,-7796.32666015625,26.368,2120000,5336.46,424
44.7014,5253.89,425,-7731.7333984375,26.046,2125000,5305.12,425
45.0643,5271.17,426,-7644.66357421875,25.0106,2130000,5326.0,426
44.7744,4980.84,427,-7771.6884765625,25.4818,2135000,5321.6,427
44.3853,4961.53,428,-7592.6005859375,25.7052,2140000,5295.5,428
45.4877,5055.19,429,-7817.07080078125,25.8885,2145000,5327.96,429
45.2514,5067.07,430,-7848.09375,25.6693,2150000,5296.28,430
44.9095,5007.82,431,-7904.40625,25.6159,2155000,5309.35,431
45.2425,5239.18,432,-7864.7041015625,25.8037,2160000,5301.76,432
45.1629,5250.93,433,-7903.25439453125,25.4104,2165000,5288.62,433
44.8675,5188.09,434,-7655.8046875,24.3255,2170000,5307.98,434
45.4435,3711.67,435,-7866.21240234375,25.0724,2175000,4939.75,435
46.1369,5116.9,436,-7860.1552734375,25.213,2180000,5298.97,436
45.743,4048.17,437,-7930.88525390625,24.9471,2185000,5302.33,437
44.9867,5054.08,438,-7904.14892578125,24.8739,2190000,5330.67,438
45.4427,5052.65,439,-7869.65478515625,24.3944,2195000,5410.47,439
45.6974,5218.2,440,-8077.21728515625,25.3517,2200000,5342.59,440
45.5498,5313.57,441,-8054.45849609375,25.4481,2205000,5414.25,441
45.798,5348.77,442,-8047.39208984375,25.6456,2210000,5391.61,442
45.5043,4556.18,443,-7996.93798828125,25.4342,2215000,5406.77,443
45.5517,5210.52,444,-8160.87451171875,24.8224,2220000,5449.87,444
45.4933,5129.85,445,-8195.4892578125,25.5516,2225000,5475.85,445
45.3841,5025.6,446,-8021.314453125,25.0923,2230000,5417.98,446
45.4617,5372.73,447,-8291.15625,26.0064,2235000,5434.85,447
44.5687,5350.98,448,-8155.89501953125,24.8625,2240000,5471.36,448
45.0966,5323.8,449,-8315.5947265625,25.2586,2245000,5402.75,449
45.3205,5343.07,450,-8242.009765625,25.2003,2250000,5397.94,450
45.3786,5330.11,451,-8359.6796875,26.3716,2255000,5425.53,451
45.3775,2771.93,452,-8373.7587890625,25.3433,2260000,5469.47,452
45.1587,4776.56,453,-8255.1435546875,25.4404,2265000,5568.54,453
45.2458,5427.9,454,-8336.2841796875,25.8362,2270000,5516.52,454
45.3182,5258.52,455,-8218.564453125,25.8639,2275000,5521.43,455
44.409,5204.41,456,-8318.509765625,25.2536,2280000,5550.96,456
45.6618,5250.94,457,-8352.248046875,25.7681,2285000,5486.35,457
45.6498,4951.35,458,-8435.42578125,24.8342,2290000,5514.85,458
44.2949,5447.22,459,-8213.796875,24.7851,2295000,5540.45,459
46.186,5442.67,460,-8733.6201171875,27.3728,2300000,5519.22,460
45.6814,5346.67,461,-8502.1650390625,24.959,2305000,5539.74,461
45.7014,5132.34,462,-8582.392578125,25.5936,2310000,5494.36,462
44.6043,4525.86,463,-8646.8408203125,24.9918,2315000,5518.89,463
45.0275,5258.26,464,-8368.1669921875,24.9131,2320000,5489.82,464
44.921,5474.42,465,-8429.3408203125,25.9377,2325000,5560.92,465
45.0329,5460.94,466,-8590.486328125,24.9982,2330000,5494.93,466
45.6279,5180.78,467,-8596.8896484375,25.6529,2335000,5505.19,467
45.0578,5418.77,468,-8737.634765625,25.5534,2340000,5501.27,468
45.6701,5391.37,469,-8889.1494140625,26.1845,2345000,5469.51,469
45.3983,5358.53,470,-8887.92578125,25.328,2350000,5496.08,470
44.5322,4377.75,471,-8811.6083984375,24.2262,2355000,5471.07,471
44.9823,3643.27,472,-8747.8017578125,25.6495,2360000,5555.69,472
45.4933,5057.95,473,-8778.2177734375,25.4194,2365000,5623.26,473
45.07,5013.18,474,-8511.7451171875,23.5048,2370000,5474.56,474
44.7989,5250.6,475,-8966.5634765625,24.9498,2375000,5522.06,475
45.4335,5426.57,476,-8298.1943359375,26.5277,2380000,5516.09,476
44.6878,5107.01,477,-8777.69140625,24.7902,2385000,5454.78,477
44.6322,4674.03,478,-8876.609375,24.4876,2390000,5483.4,478
45.3876,2469.2,479,-8967.35546875,24.282,2395000,4969.92,479
44.602,3976.67,480,-8907.2890625,23.583,2400000,5444.0,480
45.7968,3831.12,481,-8916.11328125,24.6178,2405000,5413.58,481
44.6661,5021.32,482,-8570.3798828125,23.2401,2410000,5446.92,482
44.6071,4410.71,483,-8611.2548828125,23.6329,2415000,5439.14,483
44.7461,4423.5,484,-8784.8798828125,24.4208,2420000,5503.72,484
44.3358,4651.0,485,-8372.3505859375,23.1938,2425000,5562.29,485
44.2621,2186.42,486,-8448.00390625,22.1935,2430000,3102.24,486
44.3122,5009.59,487,-8385.7216796875,23.2818,2435000,5467.45,487
44.2872,5368.18,488,-8612.3330078125,24.7099,2440000,5503.31,488
44.3385,5169.01,489,-8653.728515625,24.7066,2445000,5456.01,489
45.1344,3042.43,490,-8865.0859375,24.2731,2450000,5520.39,490
44.4398,5146.02,491,-8685.767578125,24.1377,2455000,5440.83,491
44.3552,4858.71,492,-8794.08984375,24.0506,2460000,5468.4,492
44.5866,5100.27,493,-8654.7890625,24.1473,2465000,5471.0,493
44.8673,4580.68,494,-8877.4169921875,24.8042,2470000,5462.68,494
45.531,5334.53,495,-8866.8955078125,25.1434,2475000,5446.23,495
45.4051,4696.65,496,-8876.9013671875,24.7724,2480000,5418.29,496
45.1989,4924.66,497,-8990.431640625,24.4644,2485000,5337.58,497
45.2028,5290.56,498,-8685.4599609375,24.4668,2490000,5378.53,498
44.4306,4921.09,499,-8746.4951171875,24.6158,2495000,5295.34,499
44.4353,5390.72,500,-8878.58203125,24.7166,2500000,5463.58,500
45.3548,4995.57,501,-9016.87890625,24.2409,2505000,5416.88,501
45.0774,4873.08,502,-8631.51171875,24.0407,2510000,5246.18,502
45.1718,5144.59,503,-8928.5517578125,24.4115,2515000,5435.68,503
44.3695,5212.21,504,-9024.3447265625,23.812,2520000,5552.38,504
45.0015,5372.9,505,-9061.21484375,24.7863,2525000,5475.7,505
45.2532,5165.22,506,-8979.2626953125,24.3668,2530000,5468.51,506
44.1468,5112.04,507,-8733.78515625,22.8269,2535000,5422.18,507
44.5339,5361.34,508,-8984.244140625,24.2069,2540000,5466.29,508
45.7107,5246.41,509,-9150.8369140625,25.0909,2545000,5470.46,509
45.5094,4975.15,510,-9031.7236328125,25.4919,2550000,5451.06,510
45.1578,5181.33,511,-8958.775390625,24.59,2555000,5441.52,511
45.042,5237.17,512,-8942.0673828125,24.7568,2560000,5441.75,512
42.9009,1456.03,513,-9138.2958984375,20.2805,2565000,1826.49,513
44.0625,5186.5,514,-8842.96875,25.8251,2570000,5345.28,514
45.0007,3202.21,515,-8400.3271484375,21.0274,2575000,5261.75,515
45.2342,2809.22,516,-8599.634765625,23.3433,2580000,5576.23,516
44.5648,4263.79,517,-8931.4140625,24.6281,2585000,5008.31,517
44.5087,3523.06,518,-8245.419921875,22.1477,2590000,5218.32,518
49.7018,371.33,519,-7008.9775390625,26.6063,2595000,374.5,519
48.1005,895.84,520,-6437.9306640625,34.5644,2600000,964.23,520
47.7749,551.23,521,-6073.90625,28.3172,2605000,514.26,521
49.6716,161.14,522,-8341.3447265625,61.8609,2610000,147.04,522
46.9492,1750.07,523,-8788.3828125,30.8773,2615000,1104.86,523
48.8833,611.95,524,-7223.83154296875,45.0956,2620000,856.38,524
44.1992,2251.62,525,-8322.408203125,25.3156,2625000,2861.0,525
44.6395,3288.13,526,-9225.4482421875,22.8158,2630000,3155.41,526
45.7157,748.52,527,-7572.45751953125,29.6019,2635000,440.26,527
48.6895,598.06,528,-6205.458984375,28.6737,2640000,846.4,528
45.4779,2080.4,529,-8496.9169921875,22.3583,2645000,1901.75,529
45.7992,2831.99,530,-8080.90869140625,23.4476,2650000,4306.08,530
45.3537,4104.21,531,-9283.4326171875,26.8635,2655000,4462.54,531
45.4967,4671.98,532,-9194.3994140625,26.1651,2660000,4320.44,532
44.6968,3722.57,533,-8913.974609375,26.6667,2665000,3961.78,533
45.3319,5128.93,534,-9243.1201171875,27.3326,2670000,5373.17,534
45.4867,5072.56,535,-9106.5966796875,26.7858,2675000,5233.12,535
45.4402,4877.36,536,-9158.12109375,25.3593,2680000,5157.57,536
45.9403,5150.77,537,-9686.3271484375,26.7983,2685000,5210.24,537
45.0254,4891.33,538,-9121.9326171875,26.4056,2690000,5051.67,538
51.3242,287.05,539,-6284.16748046875,32.649,2695000,288.43,539
49.2339,361.03,540,-8429.482421875,36.3756,2700000,293.0,540
51.6768,315.03,541,-5936.9482421875,45.1014,2705000,314.96,541
49.8665,370.3,542,-6863.57177734375,24.193,2710000,338.61,542
47.2314,656.65,543,-6837.23388671875,22.0663,2715000,601.54,543
50.6668,296.43,544,-8999.9560546875,55.4222,2720000,262.63,544
46.5309,856.28,545,-8560.6708984375,29.0496,2725000,1031.27,545
44.6913,909.7,546,-8481.5498046875,36.8231,2730000,839.29,546
49.8319,365.83,547,-8615.0341796875,33.4294,2735000,368.98,547
46.0652,1654.69,548,-8428.337890625,38.506,2740000,721.67,548
44.7411,968.82,549,-9837.7880859375,26.4336,2745000,837.03,549
44.8829,1071.3,550,-9390.2392578125,23.2151,2750000,551.45,550
44.7014,1317.4,551,-9674.0322265625,26.342,2755000,1136.85,551
43.7222,2638.95,552,-9528.8447265625,26.1873,2760000,1824.67,552
45.4746,3288.08,553,-9992.400390625,27.9347,2765000,4815.19,553
45.086,3426.46,554,-9453.5693359375,27.2795,2770000,4878.09,554
44.72,3995.93,555,-9493.4267578125,26.2486,2775000,4446.18,555
45.5895,4665.78,556,-9299.056640625,28.1197,2780000,5089.22,556
45.7237,3011.11,557,-9211.9755859375,28.2077,2785000,3242.39,557
45.7447,4755.38,558,-9481.140625,27.2807,2790000,5001.64,558
44.875,4201.72,559,-9641.4091796875,26.6421,2795000,4899.57,559
45.267,4534.92,560,-9431.4267578125,27.4753,2800000,4962.15,560
44.8033,4203.6,561,-9224.7314453125,24.3238,2805000,5061.35,561
45.2477,4432.94,562,-9044.8681640625,28.6809,2810000,5022.32,562
45.1201,4776.36,563,-9735.724609375,25.2328,2815000,5099.64,563
45.0801,2641.05,564,-9171.1142578125,26.9277,2820000,5095.69,564
45.1319,1642.06,565,-9146.7958984375,28.9648,2825000,4839.74,565
45.5682,3392.59,566,-8533.234375,26.7923,2830000,4947.37,566
44.8926,3778.37,567,-9070.1318359375,29.1765,2835000,5121.59,567
44.6857,4112.53,568,-9775.470703125,24.776,2840000,5156.22,568
45.131,4304.38,569,-9542.0888671875,24.4671,2845000,5216.07,569
45.0216,4320.87,570,-9822.2646484375,25.2862,2850000,5192.76,570
44.7012,4919.07,571,-9761.3427734375,25.3954,2855000,5194.69,571
44.8338,4665.38,572,-9883.958984375,25.6864,2860000,5160.6,572
44.6374,4403.07,573,-9780.158203125,24.7119,2865000,5117.14,573
44.4487,4277.54,574,-9719.2490234375,25.3848,2870000,5234.76,574
44.6692,4749.89,575,-9431.3408203125,25.4935,2875000,5190.34,575
44.6165,3999.55,576,-9514.6083984375,27.8604,2880000,5066.93,576
44.7527,5232.0,577,-9698.9052734375,25.4337,2885000,5284.44,577
44.4939,4924.2,578,-9686.3173828125,25.4849,2890000,5064.19,578
44.4726,4966.59,579,-9775.6669921875,25.4872,2895000,5203.4,579
44.79,5162.68,580,-9669.4404296875,26.1098,2900000,5192.93,580
44.6021,5211.13,581,-9846.6259765625,27.2266,2905000,5265.28,581
44.8406,4874.34,582,-10010.2548828125,26.0515,2910000,5217.1,582
44.6404,4924.9,583,-9950.3369140625,26.4058,2915000,5218.61,583
44.7304,5084.66,584,-10013.6943359375,26.8042,2920000,5279.13,584
44.4143,5180.05,585,-9892.328125,26.5196,2925000,5171.46,585
44.8305,5017.02,586,-9998.9892578125,27.5515,2930000,5225.38,586
44.7301,5157.01,587,-10119.1611328125,27.7824,2935000,5157.47,587
45.0963,5195.67,588,-10138.3798828125,26.8258,2940000,5208.43,588
45.4255,5077.24,589,-10172.732421875,28.1545,2945000,5175.04,589
45.4757,4941.62,590,-10255.6123046875,28.4063,2950000,5233.4,590
45.0412,4603.54,591,-10177.3603515625,27.9246,2955000,5183.91,591
44.8306,5055.07,592,-10276.3388671875,27.8783,2960000,5203.27,592
44.8525,4798.88,593,-10220.5712890625,27.375,2965000,5161.77,593
45.2063,4917.19,594,-10007.724609375,27.0458,2970000,5294.65,594
45.2312,5098.43,595,-10272.171875,28.047,2975000,5260.69,595
45.4674,5189.81,596,-10249.78515625,28.3832,2980000,5221.27,596
45.4358,5126.7,597,-10366.513671875,28.5717,2985000,5283.5,597
45.3349,5224.09,598,-10216.5390625,28.2353,2990000,5289.36,598
45.4028,5089.93,599,-10306.1728515625,28.9113,2995000,5311.76,599
45.6079,5182.44,600,-10248.484375,28.2898,3000000,5207.49,600
46.0687,5108.69,601,-10190.0537109375,28.5054,3005000,5274.77,601
45.0224,5221.55,602,-10285.0302734375,28.0626,3010000,5226.77,602
45.8276,5218.64,603,-10193.388671875,28.1439,3015000,5247.26,603
46.6611,5256.51,604,-10452.4208984375,28.5544,3020000,5298.74,604
45.2747,5241.05,605,-10292.5771484375,27.7041,3025000,5265.81,605
46.0389,5231.81,606,-10405.1416015625,28.504,3030000,5262.94,606
45.77,5068.3,607,-10439.71875,28.6575,3035000,5200.45,607
45.348,5226.27,608,-10179.8212890625,28.7856,3040000,5273.99,608
46.2139,4856.13,609,-10223.8564453125,28.5732,3045000,5299.62,609
46.2911,5277.55,610,-10202.5830078125,29.2436,3050000,5330.8,610
45.8427,4661.63,611,-10373.453125,29.2133,3055000,5255.23,611
45.5357,5167.94,612,-10356.6376953125,29.1387,3060000,5237.23,612
45.3414,5119.9,613,-10239.509765625,28.9482,3065000,5291.9,613
45.9201,5265.18,614,-10333.7822265625,28.5284,3070000,5339.6,614
45.8283,5279.65,615,-10237.7021484375,28.4939,3075000,5338.57,615
45.7585,5112.84,616,-10370.41015625,28.401,3080000,5299.86,616
45.6112,5154.92,617,-10227.216796875,28.7495,3085000,5322.61,617
45.2068,5198.33,618,-10244.9560546875,28.0175,3090000,5253.28,618
44.9514,5218.15,619,-10169.587890625,27.7576,3095000,5280.73,619
45.1694,5085.87,620,-10229.2880859375,27.9021,3100000,5286.16,620
45.0797,5191.79,621,-10217.6494140625,28.0275,3105000,5257.73,621
44.8388,5138.94,622,-10302.98828125,28.1082,3110000,5346.27,622
45.1162,5210.67,623,-10159.5205078125,27.7747,3115000,5259.43,623
45.2167,5225.75,624,-10341.861328125,28.3943,3120000,5290.72,624
45.0259,5196.37,625,-10196.10546875,27.5633,3125000,5252.33,625
44.9746,5152.55,626,-10177.791015625,27.6642,3130000,5281.89,626
44.9506,4966.38,627,-10221.44140625,28.8284,3135000,5156.39,627
45.3049,5117.01,628,-10386.201171875,28.7007,3140000,5289.44,628
44.5524,5243.39,629,-10335.8701171875,28.0555,3145000,5310.83,629
44.9981,5154.58,630,-10242.00390625,27.4677,3150000,5197.73,630
44.2377,5121.29,631,-10280.22265625,27.8355,3155000,5192.25,631
45.0173,5177.29,632,-10392.8828125,27.7469,3160000,5221.73,632
45.4768,5203.4,633,-10328.876953125,27.9866,3165000,5260.7,633
45.7132,4887.18,634,-10387.3271484375,28.482,3170000,5182.71,634
44.976,5238.48,635,-10279.8759765625,28.2903,3175000,5302.61,635
45.0165,5077.17,636,-10370.9443359375,27.6665,3180000,5310.08,636
45.5145,5191.32,637,-10336.490234375,28.1109,3185000,5252.1,637
45.3828,5087.47,638,-10327.2041015625,27.966,3190000,5279.27,638
45.132,5285.96,639,-10352.357421875,27.9397,3195000,5343.06,639
44.9737,4684.32,640,-10327.1826171875,28.6719,3200000,5310.31,640
45.1171,5237.29,641,-10326.927734375,27.8442,3205000,5296.32,641
45.038,5187.53,642,-10272.4541015625,27.7663,3210000,5242.61,642
44.8318,4075.03,643,-10330.5888671875,27.7294,3215000,5145.37,643
44.9911,5238.07,644,-10227.8115234375,27.7962,3220000,5276.09,644
45.4116,5164.41,645,-10368.236328125,27.8494,3225000,5194.59,645
45.4303,5172.3,646,-10308.1201171875,28.5552,3230000,5224.18,646
45.1678,5096.65,647,-10362.611328125,28.2146,3235000,5188.85,647
45.7102,5215.8,648,-10346.203125,28.5681,3240000,5280.87,648
44.855,5187.7,649,-10356.90234375,28.1161,3245000,5213.87,649
45.2338,5141.67,650,-10499.6201171875,28.0321,3250000,5226.88,650
45.0113,5135.82,651,-10244.9912109375,28.1295,3255000,5215.29,651
45.1446,4906.8,652,-10369.125,28.2506,3260000,5234.53,652
45.3519,5122.41,653,-10395.02734375,27.86,3265000,5203.37,653
44.8064,5053.44,654,-10513.8720703125,26.9979,3270000,5221.25,654
45.6374,5264.58,655,-10640.1748046875,27.7983,3275000,5294.01,655
45.7125,5195.86,656,-10430.06640625,27.7682,3280000,5222.76,656
45.4638,5194.81,657,-10464.029296875,27.437,3285000,5226.45,657
45.005,5150.17,658,-10609.4091796875,27.4,3290000,5194.48,658
44.8001,5143.17,659,-10510.74609375,27.3459,3295000,5192.52,659
45.2682,5172.95,660,-10491.2685546875,28.3563,3300000,5193.94,660
44.9577,5139.04,661,-10523.0517578125,27.6804,3305000,5285.95,661
44.9421,5256.37,662,-10464.541015625,27.6879,3310000,5298.52,662
44.8283,5211.96,663,-10349.60546875,27.6475,3315000,5260.4,663
45.0895,5173.33,664,-10554.275390625,28.2063,3320000,5192.55,664
45.2648,5186.46,665,-10629.6181640625,28.1414,3325000,5270.71,665
45.6609,3239.51,666,-8939.13671875,43.5983,3330000,5247.72,666
45.7108,5171.29,667,-10328.37109375,29.7246,3335000,5247.09,667
45.1481,4887.68,668,-10542.9423828125,27.7249,3340000,5194.97,668
45.0754,5071.97,669,-10535.4814453125,27.5682,3345000,5132.66,669
44.9975,5105.89,670,-10572.2861328125,26.9,3350000,5134.67,670
44.9757,4839.16,671,-10623.85546875,27.5106,3355000,5190.8,671
45.1396,5038.77,672,-10443.193359375,27.0712,3360000,5079.32,672
52.072,279.56,673,-5138.58203125,84.2062,3365000,276.51,673
53.7705,259.58,674,-5712.734375,69.5943,3370000,249.94,674
54.0165,370.5,675,-5584.5185546875,61.1693,3375000,385.12,675
52.0436,529.79,676,-5689.24169921875,47.2428,3380000,335.51,676
45.0127,5027.06,677,-10565.9541015625,30.8115,3385000,5016.38,677
44.7146,4887.26,678,-10589.91796875,31.0861,3390000,4828.29,678
44.4857,4947.97,679,-10722.8974609375,29.1306,3395000,5106.56,679
44.2951,1588.31,680,-10663.5380859375,29.3919,3400000,2008.59,680
44.1237,3392.88,681,-10672.1552734375,25.7818,3405000,5021.56,681
44.6859,4293.61,682,-10593.765625,25.8826,3410000,5171.22,682
44.8017,3168.02,683,-10723.2578125,25.989,3415000,3872.01,683
45.4318,4503.67,684,-10758.6953125,27.9865,3420000,5171.1,684
45.1233,5103.13,685,-10638.88671875,27.6134,3425000,5152.61,685
44.7009,4393.83,686,-10736.5498046875,26.9815,3430000,5209.85,686
45.1001,5115.88,687,-10666.7685546875,27.0097,3435000,5178.69,687
44.8969,5091.12,688,-10775.197265625,26.5658,3440000,5184.31,688
44.9299,3476.08,689,-10648.3017578125,27.6076,3445000,4505.26,689
45.0675,5111.13,690,-10681.5712890625,27.7292,3450000,5269.32,690
44.8688,3808.31,691,-10829.4921875,27.5867,3455000,4464.33,691
44.5227,5174.86,692,-10652.984375,27.4813,3460000,5226.33,692
44.9806,5129.31,693,-10667.666015625,27.526,3465000,5205.22,693
45.2451,5187.65,694,-10554.736328125,27.7963,3470000,5244.0,694
45.2355,5194.27,695,-10565.267578125,28.6591,3475000,5270.95,695
45.114,5161.94,696,-10687.2021484375,28.0289,3480000,5242.7,696
44.8076,5132.3,697,-10462.5751953125,27.6836,3485000,5225.25,697
45.086,5142.18,698,-10693.14453125,28.2778,3490000,5217.11,698
44.6008,5246.79,699,-10444.263671875,27.1131,3495000,5321.66,699
45.0875,5209.25,700,-10486.6171875,28.2784,3500000,5263.0,700
45.068,5139.03,701,-10342.654296875,27.5215,3505000,5208.17,701
44.8378,5247.24,702,-10469.49609375,27.7541,3510000,5319.8,702
44.6209,5227.13,703,-10734.046875,27.5677,3515000,5310.49,703
45.4379,5225.71,704,-10397.0078125,27.9439,3520000,5294.82,704
45.0298,5181.51,705,-10574.1083984375,27.5009,3525000,5239.26,705
44.8119,5196.86,706,-10577.6796875,27.8027,3530000,5252.82,706
45.0787,5187.55,707,-10591.9208984375,27.9365,3535000,5256.79,707
44.8273,5174.97,708,-10605.5107421875,27.6414,3540000,5241.14,708
44.9187,5193.05,709,-10751.4189453125,27.3147,3545000,5255.54,709
44.9141,5226.82,710,-10692.38671875,27.3515,3550000,5282.33,710
44.7611,5206.34,711,-10744.302734375,27.1504,3555000,5281.17,711
44.9607,5144.67,712,-10655.9609375,27.3009,3560000,5202.62,712
45.1331,5113.43,713,-10696.7294921875,27.6246,3565000,5181.65,713
45.016,5175.74,714,-10744.56640625,26.9689,3570000,5242.01,714
44.9972,5115.72,715,-10719.2177734375,27.0798,3575000,5143.45,715
44.8861,5069.29,716,-10844.484375,26.436,3580000,5114.72,716
44.683,5122.71,717,-10800.77734375,27.2771,3585000,5215.12,717
44.7424,5127.28,718,-10829.4697265625,26.9238,3590000,5204.94,718
44.9091,5169.4,719,-10855.63671875,27.945,3595000,5242.81,719
44.7356,5162.62,720,-10798.466796875,27.1542,3600000,5237.16,720
45.5374,5199.71,721,-10899.181640625,27.8673,3605000,5277.65,721
44.6561,5174.79,722,-10831.2822265625,27.1639,3610000,5256.17,722
44.9812,5199.87,723,-10905.4306640625,27.8932,3615000,5262.29,723
44.8409,5197.53,724,-10723.662109375,27.5203,3620000,5286.85,724
44.8408,5165.54,725,-10825.0146484375,27.4342,3625000,5248.24,725
45.0066,5152.7,726,-10756.115234375,28.3661,3630000,5223.6,726
45.304,5136.34,727,-10710.44140625,27.6007,3635000,5220.65,727
45.2824,5171.47,728,-10719.9072265625,28.3778,3640000,5240.66,728
44.533,5133.37,729,-10707.60546875,27.2605,3645000,5181.76,729
44.9001,5146.66,730,-10909.6904296875,27.6085,3650000,5189.23,730
44.5923,5146.54,731,-10458.8662109375,27.5097,3655000,5216.38,731
44.6545,5114.22,732,-10716.509765625,27.4603,3660000,5188.76,732
44.7303,5109.49,733,-10804.779296875,27.2462,3665000,5175.11,733
44.425,5171.52,734,-10803.560546875,26.5414,3670000,5261.7,734
44.4485,5116.47,735,-10908.5205078125,27.0758,3675000,5157.01,735
44.49,5067.5,736,-10844.982421875,26.9261,3680000,5151.77,736
45.0707,5113.1,737,-10920.7841796875,27.3511,3685000,5160.65,737
44.9459,5052.7,738,-10601.6513671875,27.0766,3690000,5145.25,738
45.1227,5103.26,739,-10866.0234375,27.1098,3695000,5185.67,739
44.772,5041.67,740,-10767.96484375,27.3972,3700000,5114.99,740
45.1019,5093.96,741,-10872.4599609375,27.2953,3705000,5167.77,741
44.9118,5082.58,742,-11004.6591796875,27.6258,3710000,5173.36,742
45.294,5071.38,743,-11005.552734375,28.2042,3715000,5172.27,743
45.2303,5135.93,744,-10919.2529296875,27.8023,3720000,5213.89,744
45.0202,5092.15,745,-10856.0791015625,27.0552,3725000,5167.28,745
44.7221,4934.89,746,-10933.9560546875,26.6651,3730000,5198.42,746
45.2811,5181.16,747,-10879.2646484375,27.1647,3735000,5297.46,747
45.2037,5153.14,748,-10950.5888671875,27.315,3740000,5242.49,748
45.2197,5110.24,749,-11185.970703125,27.4339,3745000,5208.08,749
45.006,5134.83,750,-11050.95703125,27.7439,3750000,5268.7,750
44.4306,4952.88,751,-10929.1220703125,27.1712,3755000,5129.34,751
44.5991,5101.49,752,-11026.7294921875,26.7118,3760000,5211.39,752
44.9079,5094.01,753,-11000.8515625,26.732,3765000,5192.59,753
45.3032,3946.65,754,-10621.7548828125,25.3661,3770000,4597.62,754
45.6353,4961.35,755,-10977.1083984375,26.7678,3775000,5261.05,755
45.3924,4942.82,756,-11095.626953125,26.557,3780000,5197.53,756
45.2836,4632.32,757,-11022.1201171875,26.0146,3785000,5246.45,757
44.6444,5116.26,758,-10986.6396484375,26.1257,3790000,5291.66,758
45.6857,3850.22,759,-11030.451171875,26.4456,3795000,5316.02,759
45.1387,4989.67,760,-11048.3388671875,25.927,3800000,5332.81,760
45.4979,5147.79,761,-11154.259765625,26.0779,3805000,5281.09,761
45.0956,4739.25,762,-11133.7353515625,25.5233,3810000,5331.32,762
44.6726,4929.34,763,-11132.1455078125,25.4852,3815000,5276.11,763
45.2337,5039.57,764,-11221.263671875,25.7565,3820000,5259.17,764
45.1601,5032.81,765,-11144.951171875,25.7059,3825000,5278.1,765
45.0612,5181.96,766,-11235.4248046875,25.9585,3830000,5258.6,766
45.2774,5033.61,767,-11254.5830078125,25.8993,3835000,5269.08,767
