Real Det Return,Reward Loss,Real Sto Return,Running Reverse KL,Running Forward KL,Running Update Time,Running Env Steps,Itration
4848.03,-12527.8681640625,4847.59,19.1073,41.2445,1144,5720000,1144
4838.64,-12955.8056640625,4803.63,20.3642,41.9547,1145,5725000,1145
4898.23,-12583.6259765625,4846.6,19.3037,41.4968,1146,5730000,1146
4854.77,-12828.22265625,4822.18,20.4517,41.5698,1147,5735000,1147
4868.05,-12651.5458984375,4843.53,19.1801,41.5407,1148,5740000,1148
4891.28,-12595.6748046875,4856.92,19.4074,41.6145,1149,5745000,1149
4906.79,-12666.1650390625,4856.09,20.5032,41.5212,1150,5750000,1150
4870.15,-12999.8603515625,4815.96,20.2177,41.9001,1151,5755000,1151
4847.88,-12717.53515625,4715.18,18.939,41.5982,1152,5760000,1152
4854.95,-12793.0263671875,4824.53,19.386,41.6264,1153,5765000,1153
4847.65,-12783.548828125,4814.65,19.8899,41.6638,1154,5770000,1154
4850.0,-12662.2099609375,4833.99,19.5076,41.3461,1155,5775000,1155
4863.36,-12724.1181640625,4827.67,19.947,42.0779,1156,5780000,1156
4842.79,-12820.9150390625,4791.94,20.2115,41.6614,1157,5785000,1157
4877.08,-12798.9169921875,4827.36,19.3605,41.4589,1158,5790000,1158
4847.32,-12731.251953125,4790.57,19.3453,41.3341,1159,5795000,1159
4824.8,-12970.7109375,4653.29,18.9155,41.5414,1160,5800000,1160
4858.02,-12709.138671875,4810.46,19.911,42.0051,1161,5805000,1161
4842.58,-12846.806640625,4825.59,19.1301,41.5164,1162,5810000,1162
4889.47,-13019.208984375,4838.46,19.5092,41.2713,1163,5815000,1163
4847.66,-13054.0087890625,4806.68,19.7207,41.6902,1164,5820000,1164
4879.9,-12915.44921875,4840.92,19.2097,41.4016,1165,5825000,1165
4777.07,-12912.7978515625,4772.69,19.7832,41.9033,1166,5830000,1166
4906.26,-13034.8447265625,4862.21,19.6991,41.872,1167,5835000,1167
4909.33,-12888.216796875,4868.95,19.9782,41.8451,1168,5840000,1168
4910.7,-12791.2421875,4879.75,20.2566,41.4096,1169,5845000,1169
4867.66,-12807.470703125,4833.79,20.0986,41.7695,1170,5850000,1170
4889.95,-12982.244140625,4847.82,20.6011,41.3,1171,5855000,1171
4922.35,-13033.54296875,4855.07,20.9263,41.454,1172,5860000,1172
4914.35,-12954.0322265625,4869.02,21.4109,41.5267,1173,5865000,1173
4899.33,-12743.099609375,4878.62,20.4666,41.691,1174,5870000,1174
4918.38,-12778.4580078125,4854.04,20.0544,41.2624,1175,5875000,1175
4894.22,-12828.1630859375,4854.08,19.6541,41.246,1176,5880000,1176
4914.84,-12792.072265625,4865.04,20.8741,41.6406,1177,5885000,1177
4929.12,-13160.5263671875,4865.58,21.4597,41.1103,1178,5890000,1178
4953.56,-12832.8779296875,4904.81,19.7383,41.443,1179,5895000,1179
4909.09,-12881.87109375,4897.83,20.4605,41.3473,1180,5900000,1180
4937.92,-12711.5751953125,4896.98,20.9918,41.7437,1181,5905000,1181
4918.21,-12716.591796875,4869.16,20.4928,41.4095,1182,5910000,1182
4943.88,-12757.90625,4906.4,20.5969,40.9572,1183,5915000,1183
4942.49,-12667.373046875,4905.21,19.3305,41.373,1184,5920000,1184
4930.67,-12802.4267578125,4878.22,19.9058,41.8288,1185,5925000,1185
4946.27,-12740.3310546875,4934.46,20.8771,41.6129,1186,5930000,1186
4932.27,-12907.5087890625,4882.53,20.2709,41.2516,1187,5935000,1187
4969.34,-12626.7431640625,4923.08,19.7633,41.1854,1188,5940000,1188
4940.68,-12602.0263671875,4914.02,19.7781,41.7078,1189,5945000,1189
4960.5,-13096.4013671875,4901.07,20.9946,41.6023,1190,5950000,1190
4958.82,-12945.22265625,4905.48,19.8268,41.5316,1191,5955000,1191
4938.62,-13255.7744140625,4920.61,20.3894,41.3363,1192,5960000,1192
4957.25,-12661.474609375,4905.93,19.9504,41.078,1193,5965000,1193
5005.66,-12774.5576171875,4958.39,19.488,41.079,1194,5970000,1194
4984.95,-12897.4580078125,4952.33,20.5752,41.4795,1195,5975000,1195
4961.57,-12950.462890625,4910.16,20.8426,41.4553,1196,5980000,1196
5033.17,-12958.0400390625,4933.62,21.1079,41.3388,1197,5985000,1197
5025.3,-12690.671875,4947.18,20.4541,41.4233,1198,5990000,1198
5072.67,-12699.537109375,4985.78,19.6141,41.2613,1199,5995000,1199
5080.13,-12494.1962890625,4943.93,19.8232,41.0095,1200,6000000,1200
5011.67,-12785.4501953125,4918.41,18.2027,41.1987,1201,6005000,1201
5066.87,-12338.224609375,4736.57,18.9131,40.8954,1202,6010000,1202
5070.13,-12608.2958984375,4953.82,18.7553,41.0884,1203,6015000,1203
5028.0,-12547.73828125,4936.6,18.4394,41.2705,1204,6020000,1204
5047.17,-12483.1083984375,4951.07,17.9284,41.1941,1205,6025000,1205
5068.93,-12468.3154296875,4940.86,18.7803,41.2141,1206,6030000,1206
5036.95,-12629.513671875,4941.69,18.416,40.7072,1207,6035000,1207
5019.2,-12391.1044921875,4919.97,18.0354,41.3003,1208,6040000,1208
5066.15,-12217.029296875,4520.99,18.3825,41.1546,1209,6045000,1209
5047.99,-12719.8984375,4781.48,18.3294,41.6022,1210,6050000,1210
5032.99,-12588.1123046875,4937.58,18.1352,40.9838,1211,6055000,1211
4990.91,-12877.91015625,4886.71,18.0561,41.2768,1212,6060000,1212
5007.35,-12679.5712890625,4322.02,18.7422,41.3522,1213,6065000,1213
4933.46,-12948.0703125,4669.08,17.9648,40.9589,1214,6070000,1214
4964.73,-13134.0498046875,4755.16,20.7434,41.3999,1215,6075000,1215
4989.08,-12883.70703125,4502.03,19.1269,41.6367,1216,6080000,1216
4979.24,-13016.18359375,4347.24,18.6552,41.5345,1217,6085000,1217
4988.56,-12952.9013671875,4707.6,19.5178,41.919,1218,6090000,1218
4981.34,-13184.4462890625,4839.98,18.9616,41.8482,1219,6095000,1219
4942.71,-13032.078125,4871.0,19.3481,41.6178,1220,6100000,1220
4990.97,-13242.439453125,4183.14,22.9674,41.5797,1221,6105000,1221
4992.87,-13347.25390625,4761.47,19.7753,41.2131,1222,6110000,1222
5010.2,-13170.74609375,4895.23,18.6412,41.6845,1223,6115000,1223
4976.34,-13480.5556640625,4854.25,19.1595,41.7287,1224,6120000,1224
4935.18,-13684.6748046875,4745.13,17.466,41.5641,1225,6125000,1225
4936.64,-13568.9873046875,4836.68,20.3522,41.4122,1226,6130000,1226
4921.85,-13429.8994140625,4509.78,18.4725,41.0909,1227,6135000,1227
4971.48,-13546.04296875,4418.59,19.734,41.7484,1228,6140000,1228
4906.14,-13524.5478515625,4693.21,18.9284,41.3116,1229,6145000,1229
4896.75,-13222.798828125,4498.79,19.6677,41.551,1230,6150000,1230
4924.1,-13136.9111328125,4770.87,18.0483,41.4528,1231,6155000,1231
4857.82,-13392.595703125,4600.44,18.436,41.4263,1232,6160000,1232
4905.08,-13529.5810546875,4772.46,21.1999,41.6867,1233,6165000,1233
4892.16,-13383.9169921875,4410.34,17.7148,41.3031,1234,6170000,1234
4425.51,-13625.7099609375,4494.55,19.1088,41.744,1235,6175000,1235
4857.69,-13679.2861328125,4476.35,17.1366,41.6097,1236,6180000,1236
4232.84,-13052.0556640625,4483.11,17.646,41.348,1237,6185000,1237
4709.03,-13217.69921875,4447.27,18.2455,41.2697,1238,6190000,1238
3231.57,-13341.8486328125,4282.4,20.664,41.6251,1239,6195000,1239
4157.18,-13137.7548828125,4582.34,18.158,41.1491,1240,6200000,1240
4890.64,-13174.3369140625,4490.78,20.2326,41.5281,1241,6205000,1241
4833.9,-13141.669921875,4731.2,17.3891,41.0144,1242,6210000,1242
4872.29,-13401.59375,4501.04,19.1434,41.5302,1243,6215000,1243
4872.57,-13182.4833984375,4711.26,17.4759,40.9144,1244,6220000,1244
4873.93,-13112.3427734375,4770.28,17.0985,40.8495,1245,6225000,1245
4729.85,-13385.326171875,4669.35,17.754,40.9104,1246,6230000,1246
4881.66,-13591.9365234375,3901.76,17.795,40.9356,1247,6235000,1247
4861.59,-13591.7724609375,4452.41,22.4407,41.2124,1248,6240000,1248
4877.43,-13524.45703125,4039.62,21.4301,41.2439,1249,6245000,1249
4865.38,-13072.9736328125,4606.63,16.9856,41.5252,1250,6250000,1250
4737.15,-13380.5078125,4462.9,17.7832,41.0681,1251,6255000,1251
4867.55,-13178.3115234375,4716.78,16.7962,41.1881,1252,6260000,1252
4882.34,-13593.2998046875,3967.66,29.4169,41.4026,1253,6265000,1253
4904.53,-13420.9638671875,4171.2,23.7996,41.1334,1254,6270000,1254
4886.34,-13241.5126953125,4314.19,21.837,40.7778,1255,6275000,1255
4904.43,-13487.0166015625,4401.22,30.717,42.0558,1256,6280000,1256
4870.29,-13278.6923828125,4061.37,17.3823,41.1079,1257,6285000,1257
4882.24,-13618.263671875,4418.67,22.2769,40.8801,1258,6290000,1258
4913.58,-13119.59375,4765.05,17.1244,40.8773,1259,6295000,1259
4917.21,-13203.0859375,4814.49,19.6215,40.5895,1260,6300000,1260
4919.37,-12945.7607421875,4850.46,17.2752,40.5703,1261,6305000,1261
4907.98,-12877.5859375,4646.25,16.9645,40.5986,1262,6310000,1262
4888.45,-13245.1845703125,4460.78,17.4927,41.0109,1263,6315000,1263
4869.64,-13072.8466796875,4762.8,20.439,40.6604,1264,6320000,1264
4887.79,-13098.5068359375,4674.17,17.6004,40.3779,1265,6325000,1265
4889.62,-13274.962890625,4803.22,17.6831,40.8452,1266,6330000,1266
4913.94,-13239.66796875,4862.66,17.7585,40.7931,1267,6335000,1267
4888.81,-13326.505859375,4840.86,17.5581,40.6345,1268,6340000,1268
4927.11,-13123.21484375,4859.18,17.8585,40.5766,1269,6345000,1269
4896.16,-13119.998046875,4864.02,17.6991,40.5679,1270,6350000,1270
4922.11,-13060.6484375,4843.3,17.3784,40.9031,1271,6355000,1271
4861.65,-13394.04296875,4760.62,18.2787,40.6026,1272,6360000,1272
4856.43,-13289.4287109375,4682.31,17.5314,40.6478,1273,6365000,1273
4570.55,-13469.5380859375,4824.92,18.1459,40.4507,1274,6370000,1274
4875.28,-13388.6123046875,4641.2,18.1839,40.7403,1275,6375000,1275
4840.45,-13324.7548828125,4813.43,18.2589,40.9752,1276,6380000,1276
4969.34,-13165.587890625,4774.54,17.8618,41.1802,1277,6385000,1277
4883.08,-13179.220703125,4828.15,18.154,41.0361,1278,6390000,1278
4796.2,-13096.580078125,4320.31,17.2597,40.9793,1279,6395000,1279
4877.77,-13538.4462890625,4761.09,30.5282,41.2936,1280,6400000,1280
4933.38,-13592.482421875,4736.77,21.8633,41.0169,1281,6405000,1281
4860.91,-13849.51953125,4690.19,19.218,41.065,1282,6410000,1282
4855.19,-13678.9072265625,4114.06,18.9156,41.1106,1283,6415000,1283
4751.97,-13739.7265625,4055.11,22.5485,40.8665,1284,6420000,1284
4904.38,-13780.27734375,4487.25,22.8027,40.9421,1285,6425000,1285
4932.14,-13671.8193359375,4592.34,18.9179,40.6936,1286,6430000,1286
4953.95,-13478.8916015625,4756.98,18.1752,40.6337,1287,6435000,1287
5018.68,-13508.6455078125,4753.74,19.0103,41.1657,1288,6440000,1288
4845.24,-13924.150390625,4285.66,18.8604,41.1438,1289,6445000,1289
4876.51,-13864.912109375,4309.44,18.4573,41.2044,1290,6450000,1290
4763.64,-13766.119140625,4340.54,17.5618,41.27,1291,6455000,1291
4868.18,-14013.1259765625,4506.02,17.7686,40.9875,1292,6460000,1292
4866.52,-13796.7587890625,4519.45,18.6723,40.8772,1293,6465000,1293
4826.14,-13839.421875,4459.25,17.4098,41.0548,1294,6470000,1294
4799.31,-13872.498046875,4552.37,17.6906,41.1453,1295,6475000,1295
4591.32,-13773.771484375,4525.37,17.5118,41.3197,1296,6480000,1296
4849.12,-13620.67578125,4729.25,17.9626,41.009,1297,6485000,1297
4729.32,-13573.365234375,4735.63,17.8439,41.1174,1298,6490000,1298
4897.67,-13555.3408203125,4764.41,19.1749,41.2546,1299,6495000,1299
4836.2,-13426.4716796875,4631.1,18.2888,41.3918,1300,6500000,1300
4843.81,-13730.796875,4795.5,18.1938,41.2577,1301,6505000,1301
4874.36,-13960.5146484375,4801.72,20.823,41.7992,1302,6510000,1302
4893.03,-13738.189453125,4828.43,19.6765,41.1868,1303,6515000,1303
4827.26,-13317.4306640625,4706.29,18.594,41.067,1304,6520000,1304
4863.83,-13450.982421875,4839.93,18.0133,41.3959,1305,6525000,1305
4918.95,-13883.4052734375,4625.97,18.9581,41.1584,1306,6530000,1306
4847.02,-13776.69921875,4830.06,19.6824,41.1692,1307,6535000,1307
4830.88,-13531.7880859375,4834.61,19.9064,41.1062,1308,6540000,1308
4756.08,-13269.8115234375,4769.3,17.9239,41.576,1309,6545000,1309
4795.19,-13805.236328125,4725.03,19.646,40.9227,1310,6550000,1310
4780.67,-13860.658203125,4780.5,19.5423,40.9959,1311,6555000,1311
4818.28,-13853.513671875,4634.56,19.2968,41.4767,1312,6560000,1312
4789.26,-14125.9931640625,4726.31,19.1308,41.6153,1313,6565000,1313
4763.8,-14092.5595703125,4508.34,19.0065,41.1591,1314,6570000,1314
4805.73,-13931.30859375,4664.76,18.0104,41.1707,1315,6575000,1315
4795.29,-13786.0634765625,4728.99,18.4041,41.2711,1316,6580000,1316
4746.83,-13894.8916015625,4322.49,17.683,41.1014,1317,6585000,1317
4817.57,-13867.8896484375,4694.03,17.6747,40.8755,1318,6590000,1318
4757.91,-13671.6337890625,4652.92,18.207,41.2038,1319,6595000,1319
4769.91,-14048.57421875,4408.56,18.594,41.3242,1320,6600000,1320
4683.28,-14125.4287109375,4138.17,19.6053,41.2931,1321,6605000,1321
4794.79,-14154.9169921875,4728.79,25.1265,41.9036,1322,6610000,1322
4723.45,-14048.9912109375,4698.05,19.217,41.339,1323,6615000,1323
4856.58,-13990.3759765625,4777.37,22.7067,41.2161,1324,6620000,1324
4816.28,-13756.77734375,4795.72,19.3529,41.0725,1325,6625000,1325
4877.48,-14003.078125,4716.61,21.0085,41.344,1326,6630000,1326
4911.85,-13836.1767578125,4852.68,20.527,41.7683,1327,6635000,1327
4868.14,-14085.1103515625,4713.15,20.3908,41.3791,1328,6640000,1328
4847.16,-13874.2470703125,4698.72,19.8984,41.3032,1329,6645000,1329
4905.93,-13841.0205078125,4788.01,20.3327,41.557,1330,6650000,1330
4882.35,-13816.4267578125,4718.6,19.5174,41.2127,1331,6655000,1331
4852.23,-14131.9619140625,4645.67,20.9179,41.901,1332,6660000,1332
4817.66,-14172.89453125,4641.71,20.4197,41.6957,1333,6665000,1333
4873.27,-13869.560546875,4856.13,20.4478,41.3547,1334,6670000,1334
4850.73,-14085.1826171875,4459.0,20.2296,41.7121,1335,6675000,1335
4807.65,-13719.001953125,4791.11,19.7872,41.1011,1336,6680000,1336
4865.7,-14383.0927734375,4797.2,19.5744,41.7015,1337,6685000,1337
4883.82,-13781.5498046875,4826.22,20.5368,41.0755,1338,6690000,1338
4842.96,-13555.72265625,4706.39,20.6943,41.7946,1339,6695000,1339
4775.44,-13822.908203125,4787.68,20.4858,41.1357,1340,6700000,1340
4895.89,-14166.921875,4776.2,21.0838,42.0056,1341,6705000,1341
4924.52,-13763.5068359375,4801.64,20.0206,41.3177,1342,6710000,1342
4874.88,-13953.189453125,4729.87,21.1707,41.3415,1343,6715000,1343
4922.56,-13826.6142578125,4866.16,20.806,41.1506,1344,6720000,1344
4962.28,-13886.46484375,4917.07,20.8904,41.3796,1345,6725000,1345
4932.46,-13635.41015625,4893.49,19.5681,41.0966,1346,6730000,1346
5007.38,-13471.5517578125,4958.97,19.7476,41.1047,1347,6735000,1347
4911.8,-13241.1591796875,4668.58,19.5421,41.9523,1348,6740000,1348
4928.77,-14060.2060546875,4874.85,21.1486,41.7173,1349,6745000,1349
5010.94,-13810.3505859375,4939.45,21.4468,41.5731,1350,6750000,1350
5001.44,-13553.365234375,4910.47,20.3547,41.943,1351,6755000,1351
4904.94,-13730.779296875,4834.1,21.0009,42.4949,1352,6760000,1352
4936.87,-13496.015625,4858.55,20.3893,42.0604,1353,6765000,1353
4804.65,-13783.2216796875,4729.53,19.3221,41.0639,1354,6770000,1354
4781.83,-13867.9873046875,4664.37,27.1332,41.2358,1355,6775000,1355
4836.3,-14127.8154296875,4818.12,20.1599,41.5064,1356,6780000,1356
4835.44,-13912.3359375,4841.16,20.3183,41.2318,1357,6785000,1357
4888.1,-13876.63671875,4843.56,21.0112,41.268,1358,6790000,1358
4874.11,-14170.5322265625,4851.58,21.9992,41.5129,1359,6795000,1359
4944.96,-13983.150390625,4918.08,21.8935,41.7172,1360,6800000,1360
4982.04,-13989.45703125,4919.49,21.7294,41.9556,1361,6805000,1361
4956.97,-13770.712890625,4907.42,20.932,41.4414,1362,6810000,1362
4939.89,-14102.1337890625,4885.93,21.8293,41.089,1363,6815000,1363
4979.66,-13901.0908203125,4913.72,21.1645,41.5,1364,6820000,1364
4875.72,-14048.404296875,4830.09,21.0422,41.0665,1365,6825000,1365
4954.17,-13795.6044921875,4913.93,21.2284,41.1909,1366,6830000,1366
4924.57,-13651.466796875,4883.51,21.1279,41.498,1367,6835000,1367
4979.46,-13759.3974609375,4935.87,21.6989,41.7219,1368,6840000,1368
4911.68,-14033.443359375,4881.7,21.1575,41.2931,1369,6845000,1369
4936.26,-13794.34765625,4927.41,20.598,41.2595,1370,6850000,1370
4977.05,-13900.0048828125,4934.44,20.8314,41.5913,1371,6855000,1371
4967.46,-13673.33203125,4923.9,20.958,41.6853,1372,6860000,1372
4978.93,-13725.138671875,4922.32,21.7559,41.6459,1373,6865000,1373
5003.78,-13574.720703125,4992.57,21.5687,41.563,1374,6870000,1374
5033.4,-13614.9951171875,4973.25,21.8124,41.3271,1375,6875000,1375
4522.97,-13941.7548828125,4919.46,21.5361,42.2951,1376,6880000,1376
5003.34,-13619.5224609375,4845.31,21.4976,41.1793,1377,6885000,1377
5035.55,-13668.505859375,4767.32,22.5245,42.1981,1378,6890000,1378
5039.54,-13557.8740234375,4780.16,22.1058,41.7326,1379,6895000,1379
4985.4,-13669.7509765625,4931.55,21.4936,41.8129,1380,6900000,1380
4996.22,-13513.2373046875,4954.62,21.4872,41.9255,1381,6905000,1381
5033.4,-13593.2529296875,4984.29,20.6649,42.2959,1382,6910000,1382
4982.36,-13557.6376953125,4918.77,21.9942,41.9508,1383,6915000,1383
4770.49,-13779.5234375,4933.76,35.2202,42.136,1384,6920000,1384
5032.88,-13329.07421875,4960.63,22.0788,42.265,1385,6925000,1385
4983.43,-13678.1337890625,4907.96,20.9116,42.3272,1386,6930000,1386
5026.35,-13672.4033203125,4623.84,24.561,42.349,1387,6935000,1387
5042.27,-13522.943359375,4975.49,21.7069,42.1218,1388,6940000,1388
5022.13,-13494.96484375,4947.05,21.006,42.0934,1389,6945000,1389
4982.93,-13854.232421875,4902.57,27.694,42.2658,1390,6950000,1390
5053.94,-13467.7958984375,4966.11,21.0676,42.1063,1391,6955000,1391
5019.83,-13881.5908203125,4633.3,24.8221,41.6036,1392,6960000,1392
4858.04,-13748.857421875,4915.02,27.1524,41.848,1393,6965000,1393
5043.76,-13433.044921875,4956.43,20.5221,41.9246,1394,6970000,1394
5029.69,-13596.2890625,4899.65,20.4212,41.9123,1395,6975000,1395
5006.31,-13664.6689453125,4917.51,20.5522,41.1103,1396,6980000,1396
4984.99,-13472.48046875,4914.32,20.9785,41.6254,1397,6985000,1397
4954.81,-13625.9462890625,4900.38,21.1493,42.2042,1398,6990000,1398
4981.62,-13541.03515625,4933.51,21.8079,42.2316,1399,6995000,1399
5033.26,-13472.669921875,4930.68,21.3691,41.9983,1400,7000000,1400
5028.94,-13438.037109375,4956.64,22.0856,42.2902,1401,7005000,1401
5035.4,-13507.828125,4972.03,20.9406,42.3157,1402,7010000,1402
4980.53,-13611.9482421875,4911.18,20.549,42.3187,1403,7015000,1403
5030.37,-13701.9638671875,4952.46,20.9823,41.782,1404,7020000,1404
4992.59,-13849.951171875,4798.75,21.5829,42.3213,1405,7025000,1405
5037.95,-13449.78125,4898.47,21.5647,42.0963,1406,7030000,1406
5043.89,-13478.912109375,4839.75,21.9128,41.8259,1407,7035000,1407
5000.16,-13701.421875,4600.93,20.7007,41.8776,1408,7040000,1408
5034.78,-13450.0068359375,4830.57,21.706,42.0636,1409,7045000,1409
5052.06,-13579.6962890625,4933.68,22.3003,42.1056,1410,7050000,1410
4998.07,-13557.6806640625,4847.4,21.2317,41.9386,1411,7055000,1411
5054.78,-13663.8017578125,4976.48,21.8938,41.2967,1412,7060000,1412
4994.08,-13640.5888671875,4952.01,21.9819,41.9025,1413,7065000,1413
4958.87,-13775.234375,4924.26,21.2947,41.7608,1414,7070000,1414
5000.14,-13628.828125,4951.09,21.7491,41.8211,1415,7075000,1415
5025.51,-13536.0185546875,4791.02,21.5824,41.9284,1416,7080000,1416
5016.89,-13536.9501953125,4985.91,20.7879,42.1857,1417,7085000,1417
4538.74,-13746.7333984375,4047.36,21.6315,42.2211,1418,7090000,1418
5121.82,-13730.138671875,4837.48,20.4728,41.8804,1419,7095000,1419
5045.12,-13958.5517578125,4991.33,22.1843,41.9858,1420,7100000,1420
989.7,-15802.0341796875,1480.31,32.6178,45.4658,1421,7105000,1421
1081.07,-15947.08203125,835.83,36.3777,45.7247,1422,7110000,1422
3413.53,-14833.4052734375,3845.53,26.6281,42.3605,1423,7115000,1423
4430.11,-15030.8681640625,4104.52,23.7842,43.1514,1424,7120000,1424
1128.85,-16276.3291015625,966.8,41.5838,44.3914,1425,7125000,1425
3658.76,-14293.0849609375,4445.35,26.6878,42.3644,1426,7130000,1426
4824.85,-14325.4072265625,4800.69,23.3193,42.1057,1427,7135000,1427
4841.69,-14750.9990234375,4886.87,24.2695,41.6258,1428,7140000,1428
4931.4,-14161.5263671875,4858.73,24.1477,42.4094,1429,7145000,1429
4965.23,-13992.8740234375,4617.69,23.1092,42.532,1430,7150000,1430
4961.92,-14265.7265625,4912.63,23.4812,41.7834,1431,7155000,1431
4938.54,-14472.7177734375,4898.6,23.6093,42.4291,1432,7160000,1432
4961.81,-14192.7626953125,4924.86,23.7533,42.419,1433,7165000,1433
4910.79,-14130.17578125,4865.28,22.8793,41.5443,1434,7170000,1434
4896.74,-14186.5107421875,4672.48,22.5944,42.1552,1435,7175000,1435
4889.78,-14184.330078125,4457.01,22.1661,42.2368,1436,7180000,1436
4909.4,-14094.0830078125,4825.75,22.6018,41.6755,1437,7185000,1437
4965.3,-14202.181640625,4886.39,22.342,41.5754,1438,7190000,1438
4986.51,-14536.208984375,4902.87,23.0954,42.2072,1439,7195000,1439
5009.72,-14090.7138671875,4930.54,22.2973,41.5188,1440,7200000,1440
4986.1,-14162.7529296875,4909.0,22.2663,41.6807,1441,7205000,1441
5043.83,-14178.9765625,4972.61,22.3221,41.7831,1442,7210000,1442
5001.93,-14209.892578125,4758.15,23.0431,41.9341,1443,7215000,1443
4944.21,-14164.0244140625,4895.68,22.7664,42.0014,1444,7220000,1444
4997.04,-14171.1708984375,4811.8,23.0652,41.6402,1445,7225000,1445
5017.48,-14134.43359375,4940.8,23.0244,41.8847,1446,7230000,1446
5011.96,-14060.9150390625,4930.2,22.6672,41.4467,1447,7235000,1447
4991.51,-14245.2373046875,4943.85,23.1,41.9486,1448,7240000,1448
4978.22,-14321.1787109375,4904.67,21.8766,40.8683,1449,7245000,1449
4982.38,-14194.673828125,4914.63,22.3217,41.4654,1450,7250000,1450
4972.83,-14264.1005859375,4758.01,22.4687,41.8683,1451,7255000,1451
4996.28,-14130.9892578125,4912.83,22.626,42.1688,1452,7260000,1452
4976.87,-14194.8818359375,4693.35,23.2216,41.9443,1453,7265000,1453
4981.59,-14261.458984375,4917.28,23.4217,42.7618,1454,7270000,1454
4997.61,-13932.953125,4760.84,22.7487,42.0538,1455,7275000,1455
4981.55,-14119.5234375,4921.59,22.9108,41.9883,1456,7280000,1456
4988.8,-14519.04296875,4919.58,23.6419,42.1842,1457,7285000,1457
4959.66,-14149.7041015625,4902.34,22.7483,42.6671,1458,7290000,1458
4986.13,-13970.771484375,4763.91,22.6505,42.5498,1459,7295000,1459
4974.58,-14165.05859375,4771.0,22.2489,41.8231,1460,7300000,1460
4949.02,-14045.7802734375,4901.6,23.2291,42.2498,1461,7305000,1461
4961.62,-14041.8466796875,4900.94,22.5618,42.0253,1462,7310000,1462
5006.92,-13955.1806640625,4967.47,22.8111,42.1825,1463,7315000,1463
5017.3,-13762.1865234375,4953.61,22.1898,41.847,1464,7320000,1464
4968.24,-14152.7265625,4819.35,22.1494,41.8308,1465,7325000,1465
4991.93,-13971.044921875,4943.44,21.7949,42.2196,1466,7330000,1466
4974.18,-14004.025390625,4906.37,22.0996,41.7744,1467,7335000,1467
3890.05,-14153.0517578125,4884.11,21.954,41.9059,1468,7340000,1468
5004.61,-14244.8447265625,4944.12,22.3093,42.1624,1469,7345000,1469
4406.24,-14022.6904296875,4936.5,21.9478,41.863,1470,7350000,1470
5033.26,-14320.7568359375,4632.1,22.5087,42.0489,1471,7355000,1471
4972.21,-14236.8125,4909.58,21.8345,41.7919,1472,7360000,1472
5014.73,-14107.10546875,4969.03,22.4639,41.8782,1473,7365000,1473
5003.57,-14307.8173828125,4954.88,22.8459,42.1969,1474,7370000,1474
5012.1,-14266.6953125,4925.62,22.8878,41.972,1475,7375000,1475
4961.14,-14441.0322265625,4715.58,22.4081,42.3523,1476,7380000,1476
5040.21,-13963.876953125,4988.22,21.6493,41.4647,1477,7385000,1477
5017.11,-14487.0146484375,4973.87,22.2615,42.2613,1478,7390000,1478
4831.72,-14523.283203125,4695.85,22.0013,42.0338,1479,7395000,1479
4974.02,-14327.44921875,4935.53,22.0516,42.0329,1480,7400000,1480
4990.24,-14055.5380859375,4968.62,22.5564,41.8498,1481,7405000,1481
5010.18,-14271.423828125,4972.76,23.0046,42.0016,1482,7410000,1482
4626.35,-14639.810546875,4984.92,23.5749,42.6092,1483,7415000,1483
4660.85,-14281.642578125,4980.96,22.2239,42.0162,1484,7420000,1484
5028.5,-14293.5390625,4967.33,22.3019,42.3035,1485,7425000,1485
5003.05,-14144.265625,4965.19,21.416,42.1297,1486,7430000,1486
5039.7,-14123.2607421875,4995.96,22.3563,42.2104,1487,7435000,1487
5018.2,-13982.02734375,4832.25,22.3493,42.1578,1488,7440000,1488
5030.84,-14136.779296875,4914.68,22.9991,42.5085,1489,7445000,1489
5040.13,-13975.3525390625,4997.75,21.64,41.7094,1490,7450000,1490
5017.1,-14100.0908203125,4968.81,22.2947,41.9685,1491,7455000,1491
4990.85,-13895.189453125,4952.7,22.0958,41.5746,1492,7460000,1492
5010.89,-14180.455078125,4988.45,21.7105,41.5556,1493,7465000,1493
5002.43,-14414.9404296875,4968.71,22.4789,41.9355,1494,7470000,1494
5052.03,-14380.3388671875,4991.91,22.2728,42.2767,1495,7475000,1495
5032.92,-14245.6630859375,4981.77,22.1614,41.6626,1496,7480000,1496
5038.76,-14390.96484375,4977.92,22.6053,41.558,1497,7485000,1497
5011.64,-14624.90625,4958.49,22.8884,42.1093,1498,7490000,1498
5050.65,-14308.41015625,4996.03,23.214,42.1674,1499,7495000,1499
