Real Det Return,Running Forward KL,Running Reverse KL,Running Update Time,Itration,Real Sto Return,Reward Loss,Running Env Steps
3977.71,43.8142,16.3118,765,765,3679.87,-10224.001953125,3825000
4130.34,43.69,17.3968,766,766,3757.1,-9968.0966796875,3830000
4115.78,43.6246,16.8156,767,767,3589.74,-10224.6728515625,3835000
4080.98,43.6477,16.0646,768,768,3657.34,-10434.794921875,3840000
3745.09,43.3378,17.0315,769,769,4025.34,-10170.267578125,3845000
3851.65,43.3303,16.69,770,770,3850.95,-10068.2421875,3850000
3946.68,43.7306,19.192,771,771,3844.47,-10155.841796875,3855000
4093.9,43.973,16.1126,772,772,3644.16,-10258.0283203125,3860000
4089.16,43.9105,16.1112,773,773,3689.68,-10470.7294921875,3865000
4089.97,44.1064,17.8218,774,774,3870.25,-10708.8388671875,3870000
4028.18,43.4263,17.5538,775,775,3705.14,-9936.70703125,3875000
3980.97,43.6637,17.4343,776,776,3623.95,-10473.162109375,3880000
3910.96,43.4753,15.032,777,777,3313.0,-10883.53515625,3885000
4158.34,43.4356,17.618,778,778,3922.61,-10028.49609375,3890000
4049.57,43.8634,16.3544,779,779,3047.24,-10421.576171875,3895000
3985.73,43.9805,14.9998,780,780,3524.98,-10840.7353515625,3900000
4198.81,43.1131,18.2558,781,781,3336.05,-9900.375,3905000
4040.99,43.8251,18.1646,782,782,3569.89,-10168.69921875,3910000
4133.1,43.4279,15.9562,783,783,3100.29,-10682.22265625,3915000
3703.29,43.3225,16.7976,784,784,3521.92,-10318.98828125,3920000
4018.13,44.0742,16.3308,785,785,3694.86,-10673.5771484375,3925000
4268.14,43.7093,16.6854,786,786,3762.25,-10604.095703125,3930000
4049.58,43.7689,15.0759,787,787,3327.85,-11047.216796875,3935000
4000.66,43.6779,15.7458,788,788,3248.22,-10619.2060546875,3940000
4073.02,43.4963,18.2005,789,789,3357.32,-10189.609375,3945000
3529.5,44.0228,14.6238,790,790,3303.0,-11234.546875,3950000
4121.41,43.6959,15.7752,791,791,2750.75,-10887.8935546875,3955000
4206.09,43.8704,16.3556,792,792,3348.43,-10585.98828125,3960000
4025.23,43.7883,16.4634,793,793,3003.04,-10817.078125,3965000
3768.51,43.6561,17.9196,794,794,3249.83,-10237.42578125,3970000
4069.44,43.7107,15.7021,795,795,3833.53,-10804.50390625,3975000
4193.16,43.7712,15.6945,796,796,3023.95,-10885.669921875,3980000
4105.85,44.1091,15.7932,797,797,2811.72,-10851.55859375,3985000
4131.99,43.8283,14.9516,798,798,2254.31,-11371.3974609375,3990000
4084.28,43.5111,15.6141,799,799,3546.04,-10939.9853515625,3995000
4143.78,43.5964,16.5484,800,800,3700.54,-10658.3017578125,4000000
4031.45,43.3861,16.0258,801,801,3353.99,-10799.7470703125,4005000
4029.7,43.8267,16.9721,802,802,2961.0,-10678.1923828125,4010000
4046.3,43.8126,16.7718,803,803,3680.23,-10666.123046875,4015000
3651.08,43.8561,17.4025,804,804,3442.0,-10488.77734375,4020000
3961.37,44.3042,14.8726,805,805,3505.74,-11173.4736328125,4025000
3532.71,43.6133,16.011,806,806,3468.03,-10945.3369140625,4030000
4076.88,43.8203,16.6587,807,807,4026.37,-10714.26171875,4035000
3882.11,43.8083,16.7603,808,808,3385.21,-10589.1416015625,4040000
3865.06,43.5303,15.9978,809,809,3043.62,-10820.0517578125,4045000
3417.46,43.6022,16.8568,810,810,3238.61,-10714.4697265625,4050000
3795.62,43.9712,15.4228,811,811,3215.62,-11068.6650390625,4055000
3655.2,43.8022,16.2395,812,812,3156.3,-10910.7626953125,4060000
3621.86,43.4761,18.013,813,813,3451.84,-10408.3330078125,4065000
3936.41,43.9638,16.0756,814,814,3518.1,-10962.484375,4070000
4019.78,43.3582,18.0557,815,815,4004.74,-10422.939453125,4075000
3193.37,43.8072,17.9321,816,816,3382.92,-10605.7470703125,4080000
3729.4,43.9696,16.173,817,817,4091.43,-11069.0546875,4085000
3876.21,43.932,17.213,818,818,3513.92,-10767.078125,4090000
4111.05,44.0876,18.5676,819,819,3666.77,-11029.3291015625,4095000
4124.49,43.6982,17.7127,820,820,3595.38,-10506.5888671875,4100000
3925.45,43.7228,18.642,821,821,3041.41,-10659.5302734375,4105000
3897.35,43.9704,18.0632,822,822,3390.91,-10874.3017578125,4110000
3988.51,43.6099,17.4565,823,823,3775.27,-10745.2421875,4115000
3983.35,43.6379,18.2464,824,824,4065.88,-10825.201171875,4120000
3912.01,43.5595,18.3529,825,825,3967.91,-10486.46484375,4125000
4062.65,43.8289,17.4764,826,826,3457.69,-11020.55078125,4130000
4100.74,43.7459,17.3524,827,827,3087.95,-10831.8193359375,4135000
4116.7,44.0015,18.4985,828,828,3045.95,-10702.8623046875,4140000
4135.01,43.6377,17.1709,829,829,3146.06,-10738.0771484375,4145000
3695.32,43.8415,17.7668,830,830,3510.97,-10876.6865234375,4150000
3566.05,44.0975,16.5755,831,831,3024.73,-11335.3095703125,4155000
4056.89,43.2282,16.4108,832,832,3648.98,-11073.5927734375,4160000
3858.81,43.9627,16.1528,833,833,3559.48,-11487.5927734375,4165000
4002.89,43.5664,17.0024,834,834,3494.52,-11110.2490234375,4170000
4032.74,44.0265,17.5203,835,835,3546.82,-11231.2109375,4175000
3895.57,43.6808,17.0389,836,836,3258.08,-11202.689453125,4180000
4097.93,43.7708,16.4932,837,837,3521.26,-11156.0185546875,4185000
2847.91,43.7033,15.7045,838,838,3033.53,-11505.8017578125,4190000
3754.45,43.8507,15.376,839,839,3133.06,-11610.00390625,4195000
3254.05,43.8346,17.5009,840,840,3070.27,-10918.3818359375,4200000
3115.52,44.0892,17.056,841,841,3374.08,-11299.1064453125,4205000
3163.27,43.7065,15.6613,842,842,3164.46,-11555.1181640625,4210000
3942.13,43.8029,17.4484,843,843,3586.75,-11085.359375,4215000
3248.42,43.9494,18.1069,844,844,3588.38,-10886.8203125,4220000
3095.0,43.6542,16.5414,845,845,3363.98,-11288.6845703125,4225000
3438.12,44.1289,16.3072,846,846,3177.94,-11615.3125,4230000
3578.38,44.0435,17.0899,847,847,3607.58,-11214.279296875,4235000
2596.06,43.8066,17.0904,848,848,3320.88,-11132.365234375,4240000
3348.36,43.6908,17.0457,849,849,3693.97,-10971.1943359375,4245000
4159.68,43.9374,15.2583,850,850,3362.63,-11815.2421875,4250000
4096.72,43.6322,17.4707,851,851,3421.44,-11026.998046875,4255000
3764.76,43.7012,16.7483,852,852,3182.22,-11336.79296875,4260000
2991.95,43.6874,18.2563,853,853,2731.6,-11022.17578125,4265000
2991.47,44.0211,15.8127,854,854,2896.8,-11915.6923828125,4270000
2896.22,43.7123,15.7307,855,855,3028.02,-11436.7822265625,4275000
3896.19,43.7495,16.2135,856,856,3284.86,-11382.0556640625,4280000
3519.09,43.7644,17.5776,857,857,3631.17,-11032.470703125,4285000
2812.1,44.038,17.1917,858,858,3156.2,-11375.52734375,4290000
2859.76,43.8609,16.3943,859,859,3472.96,-11649.9287109375,4295000
3450.73,43.6681,16.5518,860,860,2986.33,-11643.763671875,4300000
3324.29,43.7589,17.6882,861,861,3325.95,-11305.970703125,4305000
3922.34,43.9021,17.8343,862,862,4261.54,-11434.6748046875,4310000
3829.89,43.6967,17.4835,863,863,3803.04,-11184.1484375,4315000
3883.76,43.7009,17.31,864,864,3952.11,-11290.013671875,4320000
3943.98,43.511,17.4376,865,865,3519.4,-11202.533203125,4325000
4094.39,43.7395,16.9903,866,866,3611.83,-11232.640625,4330000
3997.01,43.6736,18.084,867,867,3182.65,-11031.001953125,4335000
4081.7,44.3059,15.3108,868,868,3121.53,-12013.2109375,4340000
3688.44,43.9748,16.6483,869,869,3449.53,-11619.3603515625,4345000
3660.15,43.9221,16.2509,870,870,3438.93,-11695.96484375,4350000
4034.77,43.9899,17.2895,871,871,3658.27,-11464.2373046875,4355000
4256.78,43.5705,17.3848,872,872,3778.48,-11281.9423828125,4360000
3720.17,43.9023,16.3592,873,873,3211.47,-11495.45703125,4365000
3963.0,43.5757,17.7589,874,874,3833.15,-11150.486328125,4370000
4029.54,43.4528,17.7568,875,875,3369.82,-11261.650390625,4375000
4103.25,43.7328,17.5278,876,876,3722.65,-11349.556640625,4380000
4182.61,43.478,18.3786,877,877,4022.39,-11017.919921875,4385000
4166.45,43.8862,16.6067,878,878,3973.07,-11666.3046875,4390000
3298.45,43.716,17.5092,879,879,3921.34,-11472.5078125,4395000
4180.73,43.4803,18.4173,880,880,4002.98,-11354.1513671875,4400000
3886.59,43.9683,17.6902,881,881,3289.64,-11482.5986328125,4405000
4202.3,43.7804,18.8649,882,882,3440.0,-11258.283203125,4410000
4056.84,43.8781,17.7875,883,883,3278.7,-11498.2333984375,4415000
4295.63,43.5212,17.178,884,884,3686.12,-11383.572265625,4420000
3856.87,43.7485,16.6248,885,885,3690.71,-11816.3115234375,4425000
3793.01,43.9981,19.103,886,886,3188.7,-11255.5595703125,4430000
3709.49,43.809,17.8478,887,887,3242.89,-11546.154296875,4435000
4176.17,43.7065,17.4205,888,888,3717.79,-11465.5439453125,4440000
3896.5,43.7235,17.9455,889,889,3382.77,-11518.166015625,4445000
3415.47,43.9896,17.1072,890,890,3701.17,-11644.5517578125,4450000
2974.62,43.5714,16.6188,891,891,3144.63,-11800.1474609375,4455000
3953.95,43.9875,17.4476,892,892,3376.08,-11691.330078125,4460000
3437.87,43.9651,17.0981,893,893,3381.08,-11834.7177734375,4465000
2117.02,43.9885,17.1714,894,894,3426.6,-12036.8994140625,4470000
4283.25,43.9069,16.0908,895,895,3526.24,-12154.80078125,4475000
4020.96,43.9489,17.3396,896,896,3470.91,-11602.8330078125,4480000
3786.18,43.6015,16.9132,897,897,3804.11,-11727.6435546875,4485000
4031.13,43.7105,18.3592,898,898,3534.69,-11560.9892578125,4490000
3208.0,43.924,17.6455,899,899,3743.99,-11615.7431640625,4495000
3859.7,44.3035,16.5278,900,900,3116.97,-12346.91015625,4500000
2825.4,43.4692,17.4918,901,901,3147.06,-11879.73046875,4505000
2724.06,43.9373,16.5709,902,902,2930.52,-12177.982421875,4510000
4099.36,43.5781,17.6489,903,903,3203.34,-11712.2724609375,4515000
3717.87,43.5577,17.4077,904,904,3900.37,-11852.638671875,4520000
2708.28,44.0138,15.8122,905,905,3996.42,-12514.7802734375,4525000
3350.7,43.4441,16.3867,906,906,3206.8,-12038.494140625,4530000
2766.94,44.0489,20.4095,907,907,3766.21,-11340.482421875,4535000
3507.94,43.9376,15.2328,908,908,3647.5,-12745.01171875,4540000
3493.49,43.5721,17.8488,909,909,3204.34,-11771.4248046875,4545000
2739.89,43.5011,17.371,910,910,2806.07,-12026.8359375,4550000
3681.16,44.1063,17.9527,911,911,3269.21,-12137.7724609375,4555000
4156.74,43.9358,16.6038,912,912,3653.61,-12213.814453125,4560000
3036.79,43.8788,17.9117,913,913,3608.06,-11782.7294921875,4565000
2755.1,43.723,16.7458,914,914,3560.42,-12274.4384765625,4570000
3598.0,43.7318,17.867,915,915,3448.41,-11884.5283203125,4575000
3489.48,44.1647,16.0367,916,916,3138.83,-12622.1943359375,4580000
3492.59,43.569,17.7372,917,917,3563.43,-11874.28515625,4585000
3112.02,44.266,17.2425,918,918,3212.73,-12367.142578125,4590000
3800.43,43.8214,17.1982,919,919,2978.89,-12240.0517578125,4595000
3237.48,43.7878,17.5175,920,920,3172.61,-11993.498046875,4600000
3214.17,44.0172,16.1912,921,921,2734.54,-12406.916015625,4605000
2718.82,43.7796,16.3209,922,922,2353.17,-12288.763671875,4610000
3587.37,44.1013,16.7011,923,923,3314.12,-12339.4755859375,4615000
3188.55,43.6698,16.8664,924,924,3090.75,-12647.787109375,4620000
4029.23,43.8371,16.1948,925,925,3011.25,-12659.9267578125,4625000
3274.25,43.9835,18.4146,926,926,2966.87,-11840.66796875,4630000
3440.64,44.174,16.8784,927,927,2952.76,-12801.4541015625,4635000
4063.81,44.0384,17.8181,928,928,3520.41,-11971.6337890625,4640000
3852.49,44.2699,18.5529,929,929,3100.93,-12171.2001953125,4645000
3509.84,44.0837,17.4008,930,930,2687.58,-12331.34375,4650000
4096.18,43.9254,17.7554,931,931,3311.74,-12254.1357421875,4655000
4327.89,43.8168,18.4743,932,932,3741.24,-11890.791015625,4660000
3572.74,43.8926,18.1263,933,933,3464.4,-12123.189453125,4665000
3893.29,44.2752,18.9969,934,934,3588.46,-12044.96875,4670000
3619.37,43.6424,17.1294,935,935,3531.38,-12209.6025390625,4675000
3894.28,43.8968,15.9101,936,936,3323.56,-12659.3017578125,4680000
3968.87,44.0462,17.5597,937,937,4009.24,-12423.3876953125,4685000
4164.52,44.015,18.6761,938,938,3900.68,-11984.95703125,4690000
4295.14,43.8351,18.7992,939,939,3955.29,-12073.50390625,4695000
4246.73,43.99,15.9701,940,940,3364.14,-12977.5966796875,4700000
3749.39,43.8738,17.4905,941,941,3517.09,-12319.169921875,4705000
2634.65,43.5511,16.583,942,942,3187.49,-12413.8720703125,4710000
4115.39,43.8714,16.4275,943,943,3303.24,-12553.8017578125,4715000
4077.4,44.9415,13.9542,944,944,1901.56,-13115.65625,4720000
4101.43,43.8943,18.9858,945,945,3775.03,-11929.716796875,4725000
3938.33,44.0031,20.6575,946,946,3503.69,-12083.3583984375,4730000
3101.55,43.8711,18.7576,947,947,3595.37,-12219.2783203125,4735000
3877.8,43.7722,19.686,948,948,3661.44,-12270.6474609375,4740000
4034.85,44.0566,18.9482,949,949,3216.92,-12475.4619140625,4745000
3945.79,44.2466,18.733,950,950,2703.82,-12185.25390625,4750000
2750.96,43.5926,17.5306,951,951,3750.86,-12746.779296875,4755000
4142.14,44.0405,17.5946,952,952,2906.06,-13044.0087890625,4760000
2114.93,44.1184,23.9977,953,953,3071.12,-12293.529296875,4765000
3976.58,44.0463,20.2283,954,954,3602.35,-12401.4091796875,4770000
4199.78,43.7809,19.626,955,955,3684.61,-12229.267578125,4775000
3211.32,44.4037,22.1008,956,956,2940.86,-12706.5419921875,4780000
2484.7,44.013,22.2833,957,957,3108.83,-12500.8603515625,4785000
2328.64,43.8574,18.6575,958,958,3133.43,-12883.8232421875,4790000
3560.13,44.2493,26.2631,959,959,3703.95,-12472.1279296875,4795000
4068.56,43.9187,23.3032,960,960,3425.44,-12476.3505859375,4800000
3455.35,43.9554,20.9414,961,961,3511.62,-12283.470703125,4805000
3711.26,43.7145,22.6482,962,962,3144.27,-12530.830078125,4810000
2859.69,43.5912,17.2297,963,963,3628.98,-12713.314453125,4815000
2497.59,43.9686,20.9897,964,964,3242.57,-12494.4345703125,4820000
2292.42,43.5518,20.614,965,965,3319.27,-12029.2568359375,4825000
3958.02,44.2712,18.4368,966,966,2906.18,-12958.2705078125,4830000
3782.23,43.7256,19.2106,967,967,3642.51,-12427.66015625,4835000
4169.96,43.7696,19.1136,968,968,3676.24,-12442.830078125,4840000
3855.55,43.9753,19.3389,969,969,2821.07,-12948.431640625,4845000
3998.36,44.0137,20.3023,970,970,3325.18,-12829.3037109375,4850000
3952.62,44.3158,20.197,971,971,2725.5,-12896.904296875,4855000
3097.02,44.6833,17.657,972,972,2805.35,-13998.380859375,4860000
3546.85,43.6275,17.1309,973,973,3187.53,-13013.8115234375,4865000
3144.37,43.8343,17.834,974,974,3176.68,-12700.26171875,4870000
3947.53,43.9798,17.22,975,975,3486.94,-13034.88671875,4875000
3688.35,44.1704,15.4393,976,976,2981.57,-13749.423828125,4880000
4003.24,43.9693,16.5323,977,977,2938.7,-12924.0380859375,4885000
3845.63,44.1607,16.9381,978,978,3335.42,-13003.91796875,4890000
4315.42,43.7372,17.4334,979,979,2901.73,-12936.8115234375,4895000
2593.38,43.8498,18.9192,980,980,2631.38,-13110.046875,4900000
4270.29,43.8134,18.0823,981,981,3139.38,-12759.142578125,4905000
4025.22,43.9526,16.5776,982,982,3494.13,-13178.06640625,4910000
3495.47,44.143,21.5224,983,983,2997.95,-13246.4736328125,4915000
3465.63,43.689,16.8663,984,984,3303.77,-13088.4990234375,4920000
3636.47,44.5052,16.257,985,985,3153.79,-13514.26171875,4925000
3996.71,43.8365,18.6107,986,986,3480.78,-12979.8154296875,4930000
3947.24,43.5714,18.1083,987,987,3307.26,-13017.4296875,4935000
3342.72,43.9898,17.1472,988,988,3190.64,-13079.1572265625,4940000
3085.14,43.7726,15.7096,989,989,2967.03,-13537.2587890625,4945000
3907.87,44.1537,15.7131,990,990,3156.04,-13746.021484375,4950000
3895.88,43.9232,16.3447,991,991,2801.27,-13645.556640625,4955000
3862.91,44.1628,16.7333,992,992,3266.41,-13601.5859375,4960000
3090.04,44.1743,16.9195,993,993,2734.88,-13538.837890625,4965000
3854.67,43.7447,17.7782,994,994,3799.91,-12711.32421875,4970000
3636.5,43.8854,19.0242,995,995,3576.53,-12773.025390625,4975000
2934.27,44.4099,15.3579,996,996,2473.59,-14068.84375,4980000
2985.39,43.9499,16.8715,997,997,3523.58,-13256.529296875,4985000
3314.66,43.8608,16.9595,998,998,3031.01,-13367.681640625,4990000
3703.3,44.208,18.2401,999,999,3032.67,-13669.693359375,4995000
3648.27,44.3396,15.7931,1000,1000,2981.58,-13937.73046875,5000000
3347.4,43.8892,16.9567,1001,1001,2863.88,-13577.421875,5005000
3214.23,43.7808,17.2513,1002,1002,3264.35,-13028.357421875,5010000
3082.05,44.0217,17.1975,1003,1003,2740.92,-13469.251953125,5015000
2382.27,44.0252,17.6833,1004,1004,2603.77,-13870.0615234375,5020000
2706.53,44.6277,16.7328,1005,1005,2543.66,-13821.3466796875,5025000
3033.17,44.0182,16.2333,1006,1006,2569.94,-13572.0732421875,5030000
3147.59,44.1701,16.6541,1007,1007,2623.3,-13638.244140625,5035000
2445.78,44.5548,15.8935,1008,1008,2650.1,-14138.0166015625,5040000
3028.46,44.271,15.4346,1009,1009,2744.48,-14163.6318359375,5045000
4409.87,44.0807,16.8335,1010,1010,2898.31,-13763.6728515625,5050000
2139.38,43.9618,17.1089,1011,1011,2763.85,-13328.9814453125,5055000
3631.13,44.7702,14.9046,1012,1012,2755.38,-14613.3017578125,5060000
3021.93,44.3001,16.3057,1013,1013,2745.58,-13931.7666015625,5065000
2202.84,44.1262,15.9416,1014,1014,2909.53,-14279.451171875,5070000
3020.11,44.3415,19.1812,1015,1015,2971.49,-13790.5517578125,5075000
2154.34,44.2355,17.034,1016,1016,2342.39,-13966.8046875,5080000
2515.47,44.3336,18.9535,1017,1017,3096.24,-13362.966796875,5085000
3506.01,44.0865,17.661,1018,1018,3513.45,-13425.5234375,5090000
2173.09,44.1876,19.8029,1019,1019,2489.89,-13959.29296875,5095000
3403.64,44.3053,19.705,1020,1020,3612.92,-13481.3896484375,5100000
2809.09,44.4229,18.8554,1021,1021,3079.04,-13446.8017578125,5105000
23.82,47.1727,51.955,1022,1022,99.98,-15207.037109375,5110000
1.1,53.0988,25.5475,1023,1023,1.5,-12735.6640625,5115000
559.89,49.7519,20.9398,1024,1024,512.43,-15167.9423828125,5120000
610.65,47.9854,17.2653,1025,1025,633.96,-14985.5361328125,5125000
416.95,50.1521,25.0988,1026,1026,406.58,-16389.607421875,5130000
564.18,48.6413,30.2842,1027,1027,522.55,-15537.15234375,5135000
1434.82,47.0544,25.8834,1028,1028,1358.32,-14792.7294921875,5140000
1307.86,47.4851,29.8386,1029,1029,1098.11,-14897.5224609375,5145000
1725.65,46.5492,29.7659,1030,1030,1323.51,-14807.44921875,5150000
1782.77,47.0811,33.5443,1031,1031,1370.28,-14381.4677734375,5155000
1413.45,46.3871,32.3369,1032,1032,1392.9,-14560.501953125,5160000
838.46,46.7405,41.3096,1033,1033,1097.36,-14648.09765625,5165000
1748.17,47.1404,34.1881,1034,1034,1127.51,-14842.9755859375,5170000
2020.76,46.2141,20.1723,1035,1035,1561.41,-15117.3837890625,5175000
1413.74,45.9545,21.5401,1036,1036,1445.63,-15265.55859375,5180000
1940.29,46.1721,20.6668,1037,1037,1306.27,-15339.41796875,5185000
2347.68,45.1665,21.4341,1038,1038,1807.25,-14656.6484375,5190000
1550.83,46.1499,25.3016,1039,1039,1728.39,-15248.9853515625,5195000
1650.51,46.176,24.8465,1040,1040,2036.44,-15220.2080078125,5200000
1532.3,46.0941,28.0139,1041,1041,1618.12,-14937.5419921875,5205000
1865.52,46.1418,25.2477,1042,1042,1756.95,-14884.1904296875,5210000
2180.33,45.2732,23.6363,1043,1043,1950.99,-14836.0224609375,5215000
2086.43,45.3399,22.9343,1044,1044,1806.0,-14719.236328125,5220000
2071.53,45.8316,25.3913,1045,1045,2434.67,-14794.7587890625,5225000
2554.37,45.181,22.1824,1046,1046,1851.05,-14409.9716796875,5230000
2609.71,45.3606,23.4273,1047,1047,1898.21,-14728.642578125,5235000
2190.67,44.7769,23.3163,1048,1048,2315.82,-14346.4658203125,5240000
2427.14,44.8535,23.7567,1049,1049,2007.73,-14345.0390625,5245000
2656.88,45.2204,23.8205,1050,1050,2119.69,-14335.5732421875,5250000
2660.85,45.2032,25.0414,1051,1051,2023.71,-15018.9033203125,5255000
3155.07,44.7268,21.991,1052,1052,2456.24,-13872.494140625,5260000
1962.3,44.7401,23.3055,1053,1053,2713.04,-14442.931640625,5265000
2250.91,44.9653,22.932,1054,1054,2618.76,-14417.2216796875,5270000
2821.67,44.9542,22.0445,1055,1055,2224.41,-14699.0703125,5275000
3426.58,44.7959,22.2964,1056,1056,2380.83,-14502.888671875,5280000
2795.86,45.0879,22.7451,1057,1057,2669.84,-15066.5400390625,5285000
2289.92,45.3908,21.0037,1058,1058,2553.54,-14991.8955078125,5290000
3392.83,45.2933,20.8327,1059,1059,2384.75,-14826.35546875,5295000
4036.13,44.9536,21.3342,1060,1060,2875.57,-14488.1572265625,5300000
3726.45,44.8865,21.5678,1061,1061,3143.14,-14574.7236328125,5305000
4043.33,45.1583,20.8696,1062,1062,3332.15,-14893.9892578125,5310000
4093.31,44.3817,20.5712,1063,1063,3145.81,-13824.552734375,5315000
3763.94,44.6871,20.8871,1064,1064,3356.98,-13537.2041015625,5320000
4180.13,44.7893,21.5892,1065,1065,2868.39,-13535.142578125,5325000
3754.9,44.3793,20.4116,1066,1066,3109.69,-13824.9775390625,5330000
3845.17,44.4225,19.2627,1067,1067,3080.14,-14279.8681640625,5335000
3822.82,44.7883,20.6275,1068,1068,3206.7,-13793.361328125,5340000
3195.07,44.7504,19.4535,1069,1069,3030.4,-14115.7490234375,5345000
3347.86,44.335,19.9787,1070,1070,3350.86,-13897.8447265625,5350000
3621.77,44.4403,20.9759,1071,1071,3165.8,-13797.5029296875,5355000
4002.54,44.0925,20.7154,1072,1072,3881.92,-13333.1416015625,5360000
3723.65,44.3626,20.4876,1073,1073,3582.52,-13715.423828125,5365000
3902.89,44.161,20.9951,1074,1074,3824.03,-13447.724609375,5370000
1570.84,46.5374,20.1432,1075,1075,1203.03,-15524.3076171875,5375000
1423.02,47.0738,31.43,1076,1076,1143.03,-14880.435546875,5380000
1126.54,48.1444,30.687,1077,1077,1078.91,-16088.318359375,5385000
785.12,48.6748,43.5149,1078,1078,920.02,-15967.3974609375,5390000
3268.38,46.7796,34.2294,1079,1079,2054.44,-14747.8232421875,5395000
2950.64,46.4302,32.1823,1080,1080,2309.41,-15279.0830078125,5400000
2261.05,46.1942,28.4981,1081,1081,1517.47,-15340.44921875,5405000
2544.71,45.6893,31.5072,1082,1082,2544.52,-15023.384765625,5410000
1478.65,47.6906,41.017,1083,1083,1386.45,-16303.4130859375,5415000
464.75,48.8313,38.6085,1084,1084,456.56,-16608.37109375,5420000
2451.24,45.5917,19.718,1085,1085,2202.93,-15540.736328125,5425000
4081.37,45.17,22.758,1086,1086,2896.98,-14668.79296875,5430000
3418.02,44.9713,22.8144,1087,1087,3008.85,-14489.572265625,5435000
3283.5,45.3427,25.9371,1088,1088,2890.63,-14575.78515625,5440000
2828.6,44.7483,22.7531,1089,1089,3219.11,-14727.4169921875,5445000
2469.29,44.774,22.9536,1090,1090,2998.86,-14830.1962890625,5450000
2603.02,45.1896,22.3964,1091,1091,2926.85,-14720.1826171875,5455000
3354.12,44.949,21.4077,1092,1092,2917.03,-14695.0205078125,5460000
3691.42,45.2587,22.1221,1093,1093,2603.52,-15275.404296875,5465000
4091.08,44.4762,21.1249,1094,1094,3112.5,-14394.0517578125,5470000
3093.74,44.4207,21.0459,1095,1095,2887.79,-14251.3759765625,5475000
3610.62,44.9435,20.8004,1096,1096,3088.75,-14147.322265625,5480000
3117.32,44.6781,20.6837,1097,1097,3344.45,-14141.7099609375,5485000
3210.76,44.6032,21.633,1098,1098,3734.34,-13753.25390625,5490000
2928.72,44.4422,22.2216,1099,1099,2790.04,-14546.4345703125,5495000
2845.31,45.0413,21.2867,1100,1100,3181.87,-14578.576171875,5500000
2668.16,44.67,21.2032,1101,1101,3212.69,-14564.0888671875,5505000
3517.08,44.4819,21.6757,1102,1102,3832.59,-13767.501953125,5510000
3673.48,44.512,22.2873,1103,1103,3334.18,-13563.904296875,5515000
3872.38,44.6119,21.5287,1104,1104,3597.73,-14239.998046875,5520000
3533.53,44.4108,21.2754,1105,1105,3559.1,-14158.107421875,5525000
3499.68,44.3544,21.2176,1106,1106,3676.11,-14315.732421875,5530000
3817.37,44.4179,21.1933,1107,1107,3451.74,-14209.6591796875,5535000
3825.89,44.7124,21.3774,1108,1108,3955.06,-13968.681640625,5540000
3944.64,44.4725,21.5377,1109,1109,3871.91,-14879.6630859375,5545000
3836.48,44.1704,20.8751,1110,1110,3742.31,-14099.5068359375,5550000
3366.16,44.5063,21.0896,1111,1111,3426.93,-14032.4892578125,5555000
3607.27,44.6597,20.4111,1112,1112,3469.01,-14328.1513671875,5560000
3027.11,44.6143,21.1258,1113,1113,3176.64,-14823.732421875,5565000
4166.14,44.3467,21.1998,1114,1114,3868.82,-14071.1123046875,5570000
3982.78,44.218,20.5585,1115,1115,3670.12,-14604.87890625,5575000
3063.6,44.7719,20.6787,1116,1116,3015.7,-14735.3515625,5580000
4174.21,44.3342,20.7599,1117,1117,3954.47,-14429.1015625,5585000
3899.54,44.6179,19.8649,1118,1118,3410.42,-14923.7861328125,5590000
4018.74,44.4018,21.0458,1119,1119,3636.72,-14510.6640625,5595000
4149.67,44.3175,20.2744,1120,1120,3378.49,-14407.2109375,5600000
3871.58,44.418,19.8613,1121,1121,3472.59,-14320.4345703125,5605000
4031.67,44.5095,20.7992,1122,1122,3401.19,-14547.8388671875,5610000
3777.83,44.1437,19.5876,1123,1123,3707.6,-14662.9677734375,5615000
3663.58,43.7765,19.4671,1124,1124,3391.92,-14275.3642578125,5620000
3972.83,44.5174,19.3493,1125,1125,3371.49,-15242.779296875,5625000
4252.45,44.4212,20.4855,1126,1126,3728.43,-14248.724609375,5630000
4235.95,44.051,19.2159,1127,1127,3619.34,-14469.1044921875,5635000
3776.14,44.7372,18.4164,1128,1128,3346.86,-15395.818359375,5640000
4270.52,44.2808,19.1555,1129,1129,3727.17,-14308.9375,5645000
4167.46,43.9602,19.8387,1130,1130,4070.77,-14328.4091796875,5650000
4156.1,44.4442,19.2829,1131,1131,3831.37,-14870.466796875,5655000
4269.45,44.0649,21.3931,1132,1132,3568.03,-13996.5576171875,5660000
4275.76,44.0548,19.4503,1133,1133,3733.0,-14410.31640625,5665000
4227.78,43.9369,19.9827,1134,1134,3827.55,-14264.66015625,5670000
4223.97,44.5439,18.4432,1135,1135,3569.0,-15310.2431640625,5675000
4252.05,44.3964,19.5759,1136,1136,3664.07,-14749.056640625,5680000
4286.03,44.2209,18.962,1137,1137,3273.43,-15029.8212890625,5685000
3648.15,44.4112,19.2435,1138,1138,3444.32,-14962.810546875,5690000
4201.88,43.8732,19.5175,1139,1139,3549.98,-14574.859375,5695000
4294.58,43.723,20.2331,1140,1140,3570.8,-14554.8447265625,5700000
4124.72,44.2055,20.2003,1141,1141,3645.79,-14540.30859375,5705000
