Real Det Return,Running Forward KL,Running Env Steps,Real Sto Return,Reward Loss,Itration,Running Reverse KL,Running Update Time
5247.27,38.5087,1915000,5080.28,-2688.400634765625,383,16.0973,383
5237.99,39.1962,1920000,5114.77,-2736.233154296875,384,16.7341,384
5218.68,38.9429,1925000,5091.27,-2713.180908203125,385,16.2507,385
5124.06,38.703,1930000,5033.65,-2775.154541015625,386,16.5954,386
5165.99,38.2807,1935000,5088.27,-2766.468505859375,387,16.6389,387
5153.51,39.279,1940000,5018.93,-2791.54345703125,388,15.9997,388
5177.19,38.4813,1945000,5066.42,-2795.278076171875,389,16.497,389
5150.87,39.0888,1950000,5054.24,-2852.948974609375,390,16.4312,390
5102.71,38.1847,1955000,5026.2,-2781.869384765625,391,16.2434,391
5162.59,38.7245,1960000,5062.12,-2791.603759765625,392,16.2915,392
5204.05,38.4159,1965000,5110.41,-2832.171875,393,16.7749,393
5157.89,38.7426,1970000,5054.37,-2775.53271484375,394,15.9044,394
5243.44,38.333,1975000,5127.98,-2861.184326171875,395,16.3326,395
5143.43,38.6065,1980000,5100.65,-2862.981201171875,396,16.3185,396
5168.26,38.1164,1985000,5083.33,-2883.43798828125,397,16.1975,397
5214.89,38.3642,1990000,5076.14,-2820.60009765625,398,15.9408,398
5233.31,38.1098,1995000,5125.21,-2888.743408203125,399,15.9335,399
5258.25,38.9015,2000000,5125.47,-2843.26025390625,400,16.3382,400
5261.87,38.6453,2005000,5131.37,-2864.34912109375,401,16.0644,401
5220.53,38.5917,2010000,5104.34,-2949.58642578125,402,16.0417,402
5225.19,39.067,2015000,5115.46,-2978.703125,403,16.1977,403
5236.6,38.3021,2020000,5114.28,-2896.318115234375,404,16.4852,404
5235.34,38.9333,2025000,5129.71,-3018.277587890625,405,16.3554,405
5244.45,38.9094,2030000,5157.56,-3038.82275390625,406,16.514,406
5230.95,38.5964,2035000,5099.71,-2946.716796875,407,16.3583,407
5243.95,38.8506,2040000,5110.83,-3037.6689453125,408,16.044,408
5229.44,38.6139,2045000,5122.01,-3007.6142578125,409,16.2801,409
5232.5,39.043,2050000,5122.28,-2961.736572265625,410,16.0311,410
5230.26,39.1104,2055000,5143.31,-3071.76123046875,411,16.7057,411
5233.0,37.8441,2060000,5118.83,-3112.685791015625,412,16.06,412
5275.02,38.6656,2065000,5110.33,-3061.304931640625,413,16.0378,413
5278.88,38.5948,2070000,5127.07,-3132.435302734375,414,16.6559,414
5254.1,38.34,2075000,5091.42,-3090.08154296875,415,15.8636,415
5316.04,38.552,2080000,5160.97,-3056.1474609375,416,16.29,416
5223.81,38.4535,2085000,5107.83,-3147.00927734375,417,15.9864,417
5268.51,38.2282,2090000,5131.77,-3100.711669921875,418,16.6343,418
5274.74,39.1414,2095000,5152.45,-3135.614990234375,419,15.8472,419
5278.29,39.1323,2100000,5134.5,-3117.096435546875,420,15.8202,420
5325.36,38.8197,2105000,5189.19,-3006.0595703125,421,16.0919,421
5255.59,37.7661,2110000,5145.42,-3124.35009765625,422,15.652,422
5290.0,37.9454,2115000,5165.1,-3087.212646484375,423,15.9237,423
5252.61,37.7489,2120000,5141.85,-3100.322021484375,424,15.8068,424
5199.27,38.5646,2125000,5133.37,-3303.0537109375,425,15.8376,425
5237.47,37.9158,2130000,5139.18,-3218.219482421875,426,16.0963,426
5228.68,38.1929,2135000,5121.43,-3206.92529296875,427,16.0183,427
5264.02,37.9468,2140000,5105.19,-3147.974609375,428,15.7895,428
5182.02,38.4853,2145000,5117.51,-3242.619140625,429,15.9699,429
5276.2,38.5916,2150000,5143.34,-3358.03271484375,430,15.9523,430
5264.31,38.8415,2155000,5135.44,-3337.8046875,431,16.0027,431
5266.02,38.424,2160000,5125.19,-3370.9248046875,432,16.02,432
5264.33,38.5716,2165000,5159.22,-3354.09033203125,433,15.9451,433
5249.03,38.7726,2170000,5146.65,-3349.250732421875,434,15.709,434
5240.85,38.5625,2175000,5113.35,-3305.74853515625,435,15.5115,435
5281.94,37.8754,2180000,5162.36,-3320.419677734375,436,15.4511,436
5262.05,38.5822,2185000,5110.03,-3372.894287109375,437,15.887,437
5294.01,38.2513,2190000,5165.44,-3287.912841796875,438,15.8274,438
5259.21,37.8622,2195000,5159.43,-3385.6123046875,439,15.5249,439
5280.41,37.9285,2200000,5139.57,-3419.001220703125,440,15.7482,440
5300.43,37.9702,2205000,5174.86,-3464.7783203125,441,15.8851,441
5299.89,38.0029,2210000,5163.49,-3346.716064453125,442,15.7447,442
5301.38,38.3531,2215000,5153.17,-3489.09912109375,443,15.4397,443
5273.7,37.8032,2220000,5157.86,-3482.94140625,444,15.6301,444
5294.74,37.9388,2225000,5164.32,-3468.296142578125,445,15.3343,445
5315.82,38.3694,2230000,5181.51,-3541.25244140625,446,15.8856,446
5272.11,38.1852,2235000,5140.1,-3425.4375,447,15.1246,447
5315.15,37.7465,2240000,5194.27,-3503.67724609375,448,15.6313,448
5269.46,38.4018,2245000,5162.56,-3496.912841796875,449,15.698,449
5300.44,38.1146,2250000,5156.72,-3600.526123046875,450,15.7483,450
5288.47,38.0167,2255000,5136.59,-3538.6337890625,451,15.0817,451
5295.0,38.0985,2260000,5155.16,-3624.11474609375,452,15.744,452
5310.88,38.4746,2265000,5125.9,-3632.648193359375,453,15.7575,453
5304.49,37.6921,2270000,5148.46,-3465.364501953125,454,15.3968,454
5289.89,37.7036,2275000,5129.81,-3656.6728515625,455,15.4305,455
5251.43,38.1041,2280000,5099.68,-3643.10205078125,456,15.1475,456
5308.3,38.2684,2285000,5139.54,-3654.88525390625,457,15.5633,457
5295.0,38.0253,2290000,5146.05,-3666.95263671875,458,15.6195,458
5306.76,38.5482,2295000,5148.99,-3654.03125,459,15.2444,459
5343.62,38.1164,2300000,5184.51,-3749.910400390625,460,15.8259,460
5371.33,37.3549,2305000,5212.05,-3552.25,461,15.6107,461
5388.69,38.1635,2310000,5227.61,-3689.367919921875,462,15.549,462
5268.99,37.8044,2315000,5105.12,-3637.336669921875,463,15.0771,463
5332.82,38.0751,2320000,5178.43,-3752.14990234375,464,15.3742,464
5340.95,37.9965,2325000,5167.44,-3733.65869140625,465,16.131,465
5339.48,37.9796,2330000,5177.1,-3628.975341796875,466,15.7473,466
5339.6,38.1229,2335000,5192.91,-3741.340576171875,467,15.598,467
5408.4,38.2382,2340000,5252.13,-3736.303466796875,468,16.3067,468
5326.66,37.5533,2345000,5195.85,-3746.630859375,469,15.6707,469
5250.51,38.2788,2350000,4892.82,-3855.520263671875,470,15.467,470
5398.05,38.3439,2355000,5244.81,-3864.981201171875,471,16.0301,471
5366.46,38.4115,2360000,5210.73,-3832.11572265625,472,15.7243,472
5385.78,38.0104,2365000,5206.67,-3734.812744140625,473,15.7831,473
5342.03,38.1828,2370000,5199.91,-3794.885986328125,474,15.9874,474
5373.06,37.4985,2375000,5234.84,-3708.117919921875,475,15.6443,475
5341.76,38.2774,2380000,5215.17,-3980.412353515625,476,15.9817,476
5277.57,37.9803,2385000,4926.84,-3875.054931640625,477,16.0057,477
5292.85,38.7741,2390000,5163.4,-3981.567626953125,478,15.7735,478
5325.82,38.0443,2395000,5202.43,-3959.46142578125,479,15.7363,479
5378.44,37.9621,2400000,5232.63,-3798.007568359375,480,15.8635,480
5297.08,38.1376,2405000,5183.5,-3895.71435546875,481,15.3953,481
5320.0,37.7925,2410000,5169.05,-3785.38525390625,482,15.1868,482
5364.9,37.6541,2415000,5182.17,-3821.748291015625,483,15.4728,483
5398.9,38.1386,2420000,5251.78,-3896.978759765625,484,15.493,484
5372.79,37.354,2425000,5197.32,-3768.02978515625,485,15.559,485
5317.33,38.5299,2430000,5182.22,-3948.27978515625,486,15.8054,486
5419.81,37.7348,2435000,5227.54,-3834.724365234375,487,15.1889,487
5395.19,37.4565,2440000,5223.53,-3852.0693359375,488,15.1237,488
5362.56,37.3407,2445000,5209.07,-3876.3203125,489,15.5251,489
5454.04,37.5538,2450000,5223.76,-3812.13720703125,490,15.2865,490
5422.75,37.8572,2455000,5240.53,-4010.430419921875,491,15.1289,491
5385.8,37.5644,2460000,5163.92,-3956.295654296875,492,15.3846,492
5431.68,37.459,2465000,5222.38,-3853.008056640625,493,15.3905,493
5504.1,37.3943,2470000,5231.25,-3842.405517578125,494,15.5639,494
5499.45,36.6746,2475000,5269.19,-3903.3427734375,495,15.1836,495
5430.5,37.6922,2480000,5249.82,-3903.871826171875,496,15.5656,496
5449.76,37.2715,2485000,5239.89,-3760.935302734375,497,15.5845,497
5365.02,37.6275,2490000,5212.12,-3850.893310546875,498,15.3938,498
5459.59,38.0598,2495000,5230.16,-4059.369140625,499,15.5102,499
5301.81,37.7387,2500000,5243.11,-4091.51513671875,500,15.7722,500
5393.4,37.9229,2505000,5196.83,-3908.213134765625,501,15.2148,501
5383.39,37.5896,2510000,5175.75,-4051.5361328125,502,15.5579,502
5116.3,37.5197,2515000,5208.09,-4025.47705078125,503,15.231,503
5346.47,37.5754,2520000,5165.41,-4117.671875,504,14.7054,504
5376.54,37.6469,2525000,5183.18,-4089.002685546875,505,15.6411,505
5334.18,37.4195,2530000,5202.12,-4004.246337890625,506,15.0336,506
5286.4,37.4345,2535000,4801.78,-4082.35546875,507,14.9857,507
5367.57,37.843,2540000,5224.67,-4068.603515625,508,15.6501,508
5446.82,36.959,2545000,5242.63,-3960.637939453125,509,15.0479,509
5374.01,37.3343,2550000,5130.17,-4011.384521484375,510,14.7781,510
5384.38,37.4713,2555000,5206.91,-4057.990966796875,511,14.7941,511
5392.03,37.2386,2560000,5138.21,-3986.950927734375,512,14.7962,512
5433.56,37.9396,2565000,5144.41,-4117.22705078125,513,14.9602,513
5276.58,37.4392,2570000,4926.28,-4076.238037109375,514,14.674,514
5435.61,37.4881,2575000,4967.09,-4255.650390625,515,15.0988,515
5333.7,37.7584,2580000,4862.02,-4465.27099609375,516,19.568,516
5457.86,38.8207,2585000,4849.94,-4511.34619140625,517,16.8729,517
5443.0,38.175,2590000,5102.1,-4251.52734375,518,17.6769,518
5167.43,38.4833,2595000,4775.27,-4540.37109375,519,14.6996,519
3569.75,37.8736,2600000,3854.47,-4603.46435546875,520,15.596,520
5353.45,38.5697,2605000,4843.71,-4869.4677734375,521,18.8274,521
5398.27,37.3047,2610000,5182.24,-4471.66162109375,522,20.6995,522
5405.74,36.8843,2615000,5084.81,-4481.025390625,523,15.704,523
5330.73,37.2455,2620000,4481.34,-4672.60498046875,524,15.4744,524
5397.05,36.9237,2625000,5086.2,-4555.7705078125,525,15.0365,525
5349.25,37.2773,2630000,5070.4,-4642.1025390625,526,15.4537,526
5109.34,37.9383,2635000,4550.51,-4679.0087890625,527,19.2816,527
5178.67,37.1964,2640000,4352.11,-4850.6298828125,528,15.5136,528
5051.14,38.0267,2645000,4620.2,-4532.1083984375,529,14.2076,529
5536.01,37.1882,2650000,5044.18,-4548.26953125,530,15.0808,530
5444.78,36.7179,2655000,4553.29,-4673.98046875,531,14.2994,531
5447.89,37.0212,2660000,4630.05,-4715.75927734375,532,14.365,532
5530.75,37.0802,2665000,4707.63,-4476.4990234375,533,15.6026,533
5509.52,36.8313,2670000,5267.56,-4576.82373046875,534,15.4659,534
5505.1,37.2224,2675000,5242.48,-4608.33642578125,535,15.5547,535
5494.3,36.485,2680000,5208.76,-4474.7666015625,536,15.3635,536
5469.47,37.9039,2685000,4486.29,-4895.13525390625,537,16.1299,537
5499.89,38.5941,2690000,4969.63,-4950.12841796875,538,17.8138,538
5503.9,37.1024,2695000,4748.44,-4807.6611328125,539,16.0533,539
5442.84,37.321,2700000,4972.66,-4935.9521484375,540,16.2037,540
5446.53,37.7382,2705000,5173.61,-4879.6943359375,541,16.5103,541
5321.12,37.2227,2710000,4960.33,-4930.04638671875,542,15.2248,542
5383.54,37.8502,2715000,4642.7,-5466.9580078125,543,15.845,543
5329.4,37.6782,2720000,5120.69,-5180.572265625,544,16.4166,544
5244.46,38.2811,2725000,4769.1,-5223.33447265625,545,15.8534,545
5363.92,38.4784,2730000,4989.08,-5270.32275390625,546,16.2011,546
5271.46,37.4101,2735000,5063.53,-5129.275390625,547,16.6361,547
5227.7,36.8783,2740000,4985.6,-5515.4248046875,548,14.709,548
5394.94,37.1146,2745000,4956.07,-5291.79541015625,549,16.5471,549
5323.74,37.2897,2750000,4870.71,-5125.0234375,550,16.1514,550
5314.44,36.421,2755000,5079.2,-4819.83642578125,551,15.3338,551
4936.59,37.7975,2760000,3797.01,-5463.63623046875,552,15.6393,552
5402.46,37.2565,2765000,5125.29,-5385.5078125,553,15.3725,553
5376.24,37.6056,2770000,4645.39,-5310.88427734375,554,15.9825,554
5376.65,37.2299,2775000,5136.25,-5216.927734375,555,15.1796,555
5360.68,38.4451,2780000,4820.57,-5273.7841796875,556,15.192,556
5067.19,37.8815,2785000,4933.36,-5063.08251953125,557,15.9162,557
5290.56,37.8343,2790000,5107.95,-5261.115234375,558,15.404,558
5378.03,37.8379,2795000,4737.89,-5249.9765625,559,15.2059,559
5320.7,37.2143,2800000,4668.5,-4873.8544921875,560,16.6749,560
736.21,41.6577,2805000,1778.68,-6020.919921875,561,35.3874,561
5046.47,38.6516,2810000,4320.32,-6072.24658203125,562,14.5396,562
3609.09,40.6259,2815000,3085.95,-6581.73291015625,563,20.7195,563
4697.21,40.3674,2820000,4049.7,-5865.4384765625,564,17.7609,564
4448.88,40.2557,2825000,4253.84,-5681.1015625,565,16.0546,565
4988.19,37.4205,2830000,4205.85,-5390.19384765625,566,16.1101,566
4906.87,37.9653,2835000,4702.68,-5584.94970703125,567,16.1143,567
5168.42,38.6196,2840000,4982.17,-5440.3388671875,568,17.3657,568
5204.46,38.2509,2845000,4689.28,-5210.4208984375,569,17.4593,569
5417.72,38.0728,2850000,5019.4,-5295.11181640625,570,17.2789,570
5350.4,38.7854,2855000,5149.86,-5321.509765625,571,17.4026,571
5270.59,37.5439,2860000,5177.6,-5153.6875,572,16.8273,572
5283.25,38.0882,2865000,5224.76,-5361.439453125,573,16.9979,573
5496.48,38.6756,2870000,5177.68,-5271.3046875,574,18.5333,574
5408.86,38.3102,2875000,5154.02,-5236.4775390625,575,17.6893,575
5387.42,38.5811,2880000,5255.79,-5432.35693359375,576,17.8019,576
5438.74,38.0674,2885000,5197.69,-5319.15234375,577,16.7253,577
5499.17,38.0139,2890000,5217.33,-5392.26171875,578,16.7401,578
5481.11,37.3473,2895000,5275.25,-5259.99169921875,579,16.4602,579
5343.97,37.9436,2900000,5275.75,-5411.4541015625,580,17.2461,580
5448.27,38.2788,2905000,5264.92,-5284.35595703125,581,17.5195,581
5507.43,38.8192,2910000,5321.9,-5475.64794921875,582,17.5497,582
5467.99,37.4799,2915000,5294.29,-5319.59521484375,583,16.954,583
5439.27,38.3728,2920000,5319.72,-5421.1298828125,584,17.4107,584
5403.47,37.7241,2925000,5261.77,-5262.15576171875,585,17.4581,585
135.48,50.8749,2930000,120.36,-7223.00341796875,586,50.9884,586
406.5,50.7966,2935000,276.58,-7809.02587890625,587,63.9625,587
281.05,50.7283,2940000,169.91,-7236.7724609375,588,43.8232,588
372.18,50.7081,2945000,383.62,-7935.39111328125,589,42.8906,589
549.25,46.2804,2950000,1129.16,-6678.84521484375,590,43.1041,590
1513.07,44.6338,2955000,1447.72,-6482.5810546875,591,35.4215,591
723.66,48.3861,2960000,725.26,-6149.466796875,592,22.181,592
4477.7,40.2651,2965000,4409.15,-5704.98828125,593,21.3426,593
4330.36,42.19,2970000,1658.94,-6200.32080078125,594,23.4161,594
1073.74,45.0285,2975000,1796.09,-7454.8798828125,595,37.0346,595
5290.37,41.0133,2980000,5195.36,-5970.79248046875,596,21.921,596
5079.38,41.0238,2985000,4947.15,-6105.0625,597,21.1797,597
5115.96,40.2152,2990000,5116.36,-5902.19970703125,598,21.2306,598
5038.39,40.3028,2995000,3371.79,-6285.984375,599,20.2464,599
5036.05,38.7538,3000000,4845.08,-6130.26025390625,600,19.3281,600
3599.18,39.9258,3005000,3491.35,-6282.48291015625,601,19.281,601
5141.52,40.0066,3010000,4685.01,-5982.40966796875,602,20.1137,602
4950.33,39.694,3015000,4779.8,-5803.11962890625,603,19.523,603
5142.51,39.6749,3020000,4992.16,-5838.25634765625,604,19.476,604
5084.3,40.4763,3025000,4951.64,-6574.48876953125,605,19.2784,605
5159.3,39.7166,3030000,4718.76,-6148.88037109375,606,19.9107,606
5200.25,39.5576,3035000,5035.18,-6084.05908203125,607,20.471,607
5231.26,39.204,3040000,5063.49,-5941.25390625,608,20.1008,608
5231.47,39.23,3045000,5082.48,-5931.21875,609,19.7124,609
5265.54,38.496,3050000,5133.71,-5734.2138671875,610,18.896,610
5220.36,38.1776,3055000,4942.68,-5822.20263671875,611,18.7644,611
5296.26,38.3174,3060000,4759.0,-5535.62841796875,612,18.8325,612
5254.18,38.3351,3065000,5167.2,-5854.3193359375,613,18.7214,613
5315.04,39.1424,3070000,5167.74,-5836.7783203125,614,19.2541,614
5299.73,38.4528,3075000,5196.19,-5571.57373046875,615,19.0477,615
5301.34,38.4619,3080000,5168.27,-5805.95263671875,616,19.2245,616
5284.28,39.0484,3085000,5209.69,-5738.029296875,617,19.7799,617
5302.03,38.7673,3090000,5225.51,-5703.06640625,618,20.1784,618
5359.37,38.6283,3095000,5238.7,-5679.5947265625,619,19.5709,619
5343.76,39.0039,3100000,5207.51,-5761.01123046875,620,19.9361,620
5288.61,39.4761,3105000,5244.07,-5766.9169921875,621,20.3192,621
5294.86,38.3896,3110000,5245.07,-5624.45458984375,622,19.4823,622
5352.18,38.9426,3115000,5260.72,-5738.1083984375,623,19.6921,623
5343.95,39.1666,3120000,5255.1,-5697.1640625,624,20.5189,624
5431.41,39.8365,3125000,5269.97,-5877.80322265625,625,20.6081,625
5352.05,39.8584,3130000,5253.26,-5775.716796875,626,20.3387,626
5427.01,39.695,3135000,5276.06,-5919.0302734375,627,20.328,627
5379.08,38.9197,3140000,5261.49,-5813.5908203125,628,19.6134,628
5333.52,39.0028,3145000,5222.39,-5874.7490234375,629,20.0606,629
5353.44,39.2555,3150000,5259.29,-5944.1396484375,630,20.2991,630
5332.05,39.0072,3155000,5214.78,-5907.3623046875,631,19.3495,631
5311.0,39.0056,3160000,5255.11,-6110.4189453125,632,19.3431,632
5293.26,39.5488,3165000,5220.99,-6256.90478515625,633,19.9766,633
5328.3,38.815,3170000,5260.34,-6126.85888671875,634,19.2556,634
5285.11,39.6736,3175000,5170.54,-6342.79296875,635,19.7169,635
5262.06,38.9116,3180000,5209.57,-6262.0302734375,636,19.9631,636
5350.37,38.8835,3185000,5252.19,-6126.296875,637,19.2422,637
5329.86,39.359,3190000,5257.27,-6174.89208984375,638,19.3122,638
5276.44,38.9323,3195000,5258.22,-6263.83642578125,639,19.4766,639
5252.8,39.531,3200000,5262.44,-6321.91455078125,640,19.977,640
5284.25,40.0118,3205000,5238.4,-6470.82666015625,641,24.3742,641
4670.62,40.9777,3210000,4383.3,-5675.20458984375,642,21.9401,642
3600.79,40.5077,3215000,4210.18,-6453.14794921875,643,22.327,643
2268.9,42.1144,3220000,2126.14,-7017.24609375,644,45.6243,644
4546.13,41.524,3225000,4508.53,-6514.07080078125,645,22.2545,645
5066.86,40.0486,3230000,4593.73,-6720.55517578125,646,20.2758,646
5154.08,40.2941,3235000,5075.17,-6222.185546875,647,21.481,647
5062.95,39.9287,3240000,5114.35,-6607.2353515625,648,20.7405,648
2903.61,43.9972,3245000,2220.73,-8026.54833984375,649,50.2584,649
5218.49,40.9213,3250000,5099.48,-6922.73486328125,650,20.8081,650
5289.46,40.0054,3255000,5179.66,-6657.50732421875,651,23.6424,651
5337.02,39.605,3260000,5182.65,-6598.6376953125,652,19.6535,652
5313.89,40.6489,3265000,5161.59,-7049.9599609375,653,22.4795,653
5270.0,39.6041,3270000,5165.78,-6426.83251953125,654,19.5189,654
5435.31,40.016,3275000,5213.91,-6949.431640625,655,20.032,655
5382.76,38.7362,3280000,5199.57,-6638.04833984375,656,18.9352,656
5451.94,38.7876,3285000,5285.0,-6376.21337890625,657,18.3726,657
5331.89,38.9281,3290000,5137.87,-6377.11376953125,658,18.5349,658
5424.55,38.901,3295000,5304.34,-6237.484375,659,18.5408,659
5419.45,38.4737,3300000,5321.98,-6388.08154296875,660,19.0682,660
5444.17,38.5381,3305000,5326.29,-6268.767578125,661,18.6726,661
5464.85,38.7266,3310000,5301.95,-6469.86572265625,662,19.0617,662
5435.91,39.1089,3315000,5216.65,-6585.2333984375,663,18.9437,663
5423.14,38.5093,3320000,5317.91,-6463.78662109375,664,18.3111,664
5450.84,38.8879,3325000,5109.79,-6566.1611328125,665,19.2435,665
5409.93,38.0411,3330000,5319.0,-6387.16552734375,666,18.5027,666
5431.33,38.9106,3335000,5326.6,-6541.95556640625,667,18.9388,667
5314.92,38.428,3340000,5295.8,-6382.01416015625,668,18.5853,668
5454.89,38.499,3345000,5338.01,-6583.0966796875,669,19.1034,669
5450.32,39.3581,3350000,5367.39,-6642.71044921875,670,20.1433,670
5366.46,38.5146,3355000,5347.71,-6426.8037109375,671,19.2049,671
5501.8,39.0098,3360000,5383.11,-6596.435546875,672,19.6029,672
5400.23,38.3847,3365000,5362.46,-6251.4140625,673,18.5333,673
5422.09,38.6107,3370000,5354.04,-6399.06396484375,674,19.0088,674
5425.22,38.7376,3375000,5339.93,-6681.68359375,675,19.6784,675
5379.39,39.5501,3380000,5355.73,-6703.68017578125,676,20.2215,676
5415.52,39.5217,3385000,5328.26,-6794.06982421875,677,20.2344,677
5451.55,39.1187,3390000,5366.0,-6807.138671875,678,20.4505,678
5349.13,39.4165,3395000,5331.55,-6957.765625,679,20.6119,679
5350.35,39.0565,3400000,5321.16,-6673.833984375,680,19.7735,680
5428.12,38.4079,3405000,5333.63,-6654.5576171875,681,19.1809,681
5269.26,38.7393,3410000,5263.52,-6666.59912109375,682,19.5338,682
5306.47,39.5853,3415000,5325.99,-6870.0458984375,683,20.4748,683
5469.25,38.0859,3420000,5413.5,-6337.06494140625,684,19.3586,684
5345.83,38.8973,3425000,5303.13,-6774.30419921875,685,20.0368,685
5397.32,40.0935,3430000,5393.29,-7061.0234375,686,21.2807,686
5478.21,38.8651,3435000,5429.08,-6687.15087890625,687,20.0047,687
5551.25,38.3388,3440000,5413.86,-6653.66943359375,688,19.8107,688
5461.34,38.8002,3445000,5395.68,-6825.29541015625,689,19.9649,689
5403.56,38.8038,3450000,5343.47,-6845.24853515625,690,20.108,690
5512.04,38.9914,3455000,5391.62,-6648.5029296875,691,20.2355,691
5482.53,38.2252,3460000,5419.8,-6534.62353515625,692,19.5029,692
5503.7,38.1796,3465000,5431.0,-6693.83740234375,693,19.1961,693
5390.09,38.2512,3470000,5345.72,-6699.17333984375,694,20.0403,694
5566.24,38.4218,3475000,5401.18,-6680.7294921875,695,19.8648,695
5494.24,37.7653,3480000,5373.0,-6396.70947265625,696,19.4247,696
5555.22,38.3578,3485000,5420.23,-6698.78271484375,697,20.3012,697
5477.41,37.7772,3490000,5368.97,-6648.853515625,698,20.0661,698
5526.74,37.5161,3495000,5400.88,-6574.751953125,699,19.7545,699
5428.77,38.6491,3500000,5324.93,-6623.91650390625,700,19.9594,700
5544.59,37.9839,3505000,5411.28,-6574.44189453125,701,19.655,701
5563.09,38.5809,3510000,5429.6,-6891.841796875,702,20.6461,702
5481.58,38.1967,3515000,5341.43,-6611.548828125,703,20.1734,703
5459.81,37.8977,3520000,5333.54,-6394.3759765625,704,19.2383,704
5451.11,37.8978,3525000,5331.47,-6628.5732421875,705,20.1534,705
5400.91,37.8967,3530000,5279.66,-6704.921875,706,20.2468,706
5408.12,37.649,3535000,5278.99,-6753.4072265625,707,20.2518,707
5468.84,37.3033,3540000,5310.78,-6714.74560546875,708,19.9078,708
5518.17,38.3955,3545000,5405.77,-6877.0234375,709,20.5009,709
5482.78,38.7228,3550000,5390.42,-6737.2626953125,710,20.3402,710
5396.99,38.6139,3555000,5340.65,-6815.10791015625,711,20.7335,711
5397.55,37.8104,3560000,5328.79,-6802.74658203125,712,20.0296,712
5447.92,37.5255,3565000,5366.25,-6694.42529296875,713,20.4703,713
5579.79,37.2284,3570000,5425.41,-6646.81689453125,714,19.8777,714
5476.48,37.6951,3575000,5389.19,-6752.31298828125,715,20.3274,715
5302.8,38.2282,3580000,5301.65,-6866.11572265625,716,20.6495,716
5453.49,37.692,3585000,5364.96,-6820.6064453125,717,19.7,717
5424.52,37.4397,3590000,5374.78,-6851.8701171875,718,19.6297,718
5519.16,37.9114,3595000,5410.52,-6984.42431640625,719,20.5624,719
5597.64,38.5297,3600000,5430.7,-7274.3681640625,720,20.6212,720
5535.2,38.1511,3605000,5407.15,-6867.28466796875,721,20.8191,721
5525.73,38.2114,3610000,5399.94,-7031.6103515625,722,20.7581,722
5622.64,38.1745,3615000,5449.39,-7540.21435546875,723,20.8736,723
5520.93,38.028,3620000,5427.03,-7012.3369140625,724,20.5157,724
5580.91,38.471,3625000,5436.08,-7344.974609375,725,21.2924,725
5459.7,37.8022,3630000,5410.69,-7066.423828125,726,20.3836,726
5564.0,38.4437,3635000,5436.79,-7296.31591796875,727,21.476,727
5609.59,38.1169,3640000,5460.9,-7151.47119140625,728,20.2491,728
5542.08,38.3504,3645000,5404.13,-7330.4013671875,729,20.6715,729
5410.52,38.3067,3650000,5381.62,-7264.6689453125,730,20.436,730
5547.33,38.3452,3655000,5431.28,-7078.51904296875,731,20.2714,731
5519.98,38.0598,3660000,5430.84,-7471.46484375,732,21.0808,732
5472.97,38.219,3665000,5416.09,-7257.001953125,733,20.124,733
5588.0,37.7652,3670000,5457.15,-7105.23779296875,734,20.3592,734
5560.37,37.5404,3675000,5393.07,-7133.701171875,735,19.7004,735
5609.69,38.1265,3680000,5450.36,-7256.37353515625,736,20.4176,736
5646.65,38.708,3685000,5423.7,-7660.08056640625,737,21.9367,737
5637.87,37.1973,3690000,5520.96,-7035.02392578125,738,19.695,738
5590.66,37.7804,3695000,5440.0,-7053.2939453125,739,19.5192,739
5612.09,37.9509,3700000,5424.82,-7296.81005859375,740,20.185,740
5517.43,38.5016,3705000,5389.94,-7339.07080078125,741,20.2156,741
5501.04,38.2319,3710000,5393.0,-7188.94970703125,742,20.7876,742
5594.95,38.5603,3715000,5451.11,-7326.2841796875,743,20.9499,743
5588.76,38.4204,3720000,5413.69,-7596.0927734375,744,20.9735,744
5610.37,38.4715,3725000,5457.87,-7318.8505859375,745,20.7569,745
5568.42,38.1249,3730000,5436.59,-7462.43896484375,746,20.6722,746
5600.88,37.8107,3735000,5469.62,-7286.56884765625,747,20.4789,747
5590.81,37.0418,3740000,5470.1,-7041.19873046875,748,19.192,748
5638.11,38.4939,3745000,5457.03,-7701.50927734375,749,21.0382,749
5534.41,38.5044,3750000,5377.77,-7502.05810546875,750,20.5227,750
5631.01,37.7905,3755000,5466.35,-7370.60791015625,751,20.491,751
5670.12,38.3676,3760000,5475.58,-7451.24267578125,752,20.0724,752
5528.18,37.7805,3765000,5384.47,-7520.345703125,753,19.6531,753
5625.71,38.6923,3770000,5434.36,-7770.5986328125,754,20.86,754
5589.15,37.8686,3775000,5419.59,-7641.06201171875,755,20.4988,755
5589.93,37.7906,3780000,5468.78,-7606.98779296875,756,20.3342,756
5614.9,37.9761,3785000,5434.55,-7794.25537109375,757,20.1641,757
5608.4,37.842,3790000,5467.9,-7652.23095703125,758,20.1699,758
5637.3,38.0902,3795000,5496.84,-7530.76171875,759,20.4392,759
5615.58,38.0681,3800000,5441.8,-8019.4970703125,760,20.9127,760
5619.91,37.6267,3805000,5500.15,-7639.38330078125,761,19.7205,761
5639.37,37.8883,3810000,5466.78,-7531.951171875,762,20.1233,762
5663.66,37.7792,3815000,5462.86,-7839.47607421875,763,19.8597,763
