Running Env Steps,Running Forward KL,Real Det Return,Running Reverse KL,Reward Loss,Itration,Real Sto Return,Running Update Time
3850000,45.519,5183.23,20.127,-14221.671875,770,5068.57,770
3855000,45.0122,5194.24,19.3796,-14016.7099609375,771,4935.88,771
3860000,44.116,5135.02,16.8692,-12918.79296875,772,4192.82,772
3865000,44.7824,5193.64,18.3915,-13318.02734375,773,5042.42,773
3870000,44.1535,5207.99,18.4483,-13371.5478515625,774,5050.79,774
3875000,44.7448,5140.96,18.4247,-13569.8427734375,775,4457.46,775
3880000,44.9675,5099.03,19.2761,-12917.6845703125,776,4348.56,776
3885000,46.7852,4770.72,21.5919,-13763.001953125,777,4409.07,777
3890000,50.7456,332.6,25.6579,-10847.2919921875,778,326.49,778
3895000,49.083,292.04,21.518,-13353.68359375,779,293.63,779
3900000,48.1371,712.74,20.3102,-12808.8623046875,780,644.56,780
3905000,47.3607,579.75,17.1318,-13277.40625,781,773.9,781
3910000,45.0112,3855.26,22.0534,-11999.9755859375,782,3807.8,782
3915000,45.8195,3823.95,21.9202,-13321.7509765625,783,3298.59,783
3920000,46.3475,4327.74,23.8054,-12309.0712890625,784,4410.14,784
3925000,47.6798,4418.04,25.5902,-13884.7021484375,785,4447.53,785
3930000,46.6542,4728.91,23.8891,-14635.2236328125,786,4613.0,786
3935000,46.5486,4702.65,22.5134,-14384.8837890625,787,4778.1,787
3940000,47.497,4671.1,22.9973,-14119.654296875,788,4735.52,788
3945000,47.1918,4730.15,23.1181,-14969.55078125,789,4850.86,789
3950000,46.3144,5020.81,22.9087,-15071.609375,790,5020.24,790
3955000,46.4903,5103.59,21.3019,-14615.1767578125,791,4854.57,791
3960000,46.3947,5241.77,21.6938,-14783.9560546875,792,4903.34,792
3965000,45.9858,5272.13,21.9602,-15036.1787109375,793,4892.31,793
3970000,45.9242,5210.63,21.2739,-14757.6513671875,794,4820.99,794
3975000,45.7175,5224.47,22.0214,-14068.0556640625,795,4511.89,795
3980000,45.9291,5186.81,22.7721,-13200.8466796875,796,4347.22,796
3985000,46.1324,5215.98,20.1704,-14451.0380859375,797,4353.17,797
3990000,45.8671,5160.94,20.4084,-13787.3125,798,4591.93,798
3995000,46.6092,5205.53,19.9715,-13968.443359375,799,4650.25,799
4000000,46.0622,5199.88,20.083,-14359.7998046875,800,4564.38,800
4005000,45.7452,5140.22,20.127,-14777.009765625,801,4591.74,801
4010000,46.1285,5155.26,20.7741,-14914.4931640625,802,4595.08,802
4015000,45.641,5246.78,20.5562,-14729.8740234375,803,4934.78,803
4020000,46.1152,5178.25,21.0982,-15099.443359375,804,4989.46,804
4025000,45.927,5214.68,20.5616,-14894.419921875,805,5045.61,805
4030000,46.0082,5172.37,20.7404,-14787.7841796875,806,5023.5,806
4035000,45.8884,5194.49,19.8682,-14567.5087890625,807,5042.29,807
4040000,45.9961,5217.06,20.9129,-14834.525390625,808,5020.37,808
4045000,46.1777,5219.88,21.0335,-14844.8681640625,809,5034.96,809
4050000,45.8721,5233.48,20.8125,-14858.7998046875,810,5013.94,810
4055000,46.4166,5242.13,21.3297,-15051.689453125,811,5032.21,811
4060000,45.3108,5130.51,20.5279,-14627.8525390625,812,5023.67,812
4065000,46.181,5181.35,21.269,-14725.7275390625,813,5018.83,813
4070000,45.9978,5067.92,20.5662,-14599.66015625,814,5010.39,814
4075000,45.6991,5142.9,21.5073,-14682.025390625,815,5037.33,815
4080000,45.3338,5030.84,21.0848,-14531.037109375,816,5047.2,816
4085000,45.0752,5097.72,21.3145,-14510.013671875,817,4985.85,817
4090000,45.8109,5010.18,21.3622,-14722.962890625,818,4959.48,818
4095000,45.5458,5124.81,21.3466,-14586.0458984375,819,5032.08,819
4100000,45.121,5072.94,20.3722,-14348.484375,820,5014.35,820
4105000,46.0286,5061.97,21.0465,-14729.345703125,821,5029.16,821
4110000,45.7297,5020.03,21.6116,-14701.564453125,822,5014.89,822
4115000,45.5803,5022.77,21.5087,-14669.0615234375,823,5024.68,823
4120000,45.5068,5028.32,21.5489,-14789.603515625,824,5041.92,824
4125000,45.7821,5072.65,22.025,-14888.4560546875,825,4999.79,825
4130000,46.0759,4995.6,22.0055,-14674.73828125,826,4980.44,826
4135000,45.6483,5118.19,21.6422,-14834.623046875,827,5050.45,827
4140000,45.6241,5107.58,21.3182,-14635.5556640625,828,5013.49,828
4145000,45.7457,5155.68,21.7001,-14898.3701171875,829,5062.52,829
4150000,45.7585,5179.7,21.6429,-14902.609375,830,5065.15,830
4155000,44.7377,5157.63,19.7302,-14296.576171875,831,5084.14,831
4160000,45.7831,5156.26,21.105,-14857.7197265625,832,5074.65,832
4165000,46.1437,5041.09,21.3914,-15012.283203125,833,5008.04,833
4170000,46.0192,5087.17,21.1665,-14466.48828125,834,5043.18,834
4175000,45.7819,5150.21,21.1243,-14636.4833984375,835,5040.17,835
4180000,44.9157,5180.26,20.6223,-14534.00390625,836,5030.05,836
4185000,45.9974,5062.0,21.8519,-14806.49609375,837,5041.1,837
4190000,45.7467,5126.59,21.4466,-14768.5126953125,838,5086.79,838
4195000,45.6907,5154.48,21.7753,-15055.08203125,839,5051.52,839
4200000,45.4062,5257.69,21.1553,-14596.3505859375,840,5079.61,840
4205000,45.9188,5120.69,21.165,-14736.318359375,841,4989.15,841
4210000,45.3311,5111.54,21.1814,-14672.0361328125,842,5027.9,842
4215000,45.844,5180.66,21.5847,-14867.0107421875,843,5035.79,843
4220000,45.319,5123.73,21.1025,-14802.6416015625,844,4987.73,844
4225000,45.613,5218.71,21.4335,-13942.7138671875,845,4559.71,845
4230000,45.2291,5179.54,21.1362,-14968.1455078125,846,5015.0,846
4235000,44.9338,5239.54,20.2139,-14757.1904296875,847,5048.69,847
4240000,45.1415,5216.72,20.5685,-14713.7109375,848,5043.85,848
4245000,44.8693,5259.79,20.1428,-14826.255859375,849,5077.72,849
4250000,44.6838,5167.26,20.0963,-14748.0712890625,850,5031.63,850
4255000,45.6255,5274.99,20.8704,-14913.1083984375,851,5087.5,851
4260000,45.6351,5228.08,20.2051,-15042.7177734375,852,5035.1,852
4265000,45.4265,5184.21,20.433,-14941.4638671875,853,5068.19,853
4270000,44.696,5307.37,20.0778,-14814.9375,854,5048.94,854
4275000,45.6471,5153.74,20.4543,-15165.228515625,855,5062.75,855
4280000,45.0768,5180.21,19.9659,-14931.216796875,856,5028.87,856
4285000,45.309,5270.24,20.4136,-14871.3154296875,857,5081.08,857
4290000,44.7356,5285.18,19.751,-14779.6279296875,858,5047.73,858
4295000,44.5428,5194.15,20.1175,-14907.4130859375,859,4999.74,859
4300000,45.0796,5239.94,20.4515,-14999.5615234375,860,5042.61,860
4305000,45.1466,5210.96,20.3292,-15002.3095703125,861,5033.74,861
4310000,45.8114,5149.51,20.5791,-15085.564453125,862,5036.89,862
4315000,45.8018,5118.53,20.645,-15045.3330078125,863,5043.28,863
4320000,45.627,5117.04,19.9765,-14957.2392578125,864,5020.92,864
4325000,45.807,5153.54,20.3847,-15013.001953125,865,5034.41,865
4330000,45.522,5188.24,20.5471,-15186.18359375,866,5061.91,866
4335000,45.7218,5146.03,21.009,-15195.1123046875,867,5016.95,867
4340000,44.5788,5160.84,20.2511,-15072.421875,868,5012.61,868
4345000,45.2414,5154.8,20.891,-15243.7548828125,869,5009.25,869
4350000,45.4837,5135.25,20.2051,-15042.708984375,870,4779.69,870
4355000,45.3062,5162.65,20.5093,-15235.26953125,871,5018.58,871
4360000,44.8949,5211.34,19.8485,-14564.197265625,872,5004.96,872
4365000,45.9583,5091.22,20.7586,-15240.2041015625,873,4843.62,873
4370000,44.837,5131.11,20.0384,-15046.43359375,874,5007.52,874
4375000,45.0689,5177.72,19.6282,-14785.822265625,875,4943.14,875
4380000,44.9123,5132.55,19.9362,-14855.044921875,876,4994.13,876
4385000,45.0443,5083.21,19.537,-14755.794921875,877,4955.6,877
4390000,43.8128,5163.89,19.3338,-14760.837890625,878,5007.5,878
4395000,45.2798,5200.89,19.6397,-14735.171875,879,4804.45,879
4400000,45.0472,5127.07,19.7994,-14686.7158203125,880,4955.84,880
4405000,45.2293,5193.53,19.7315,-14240.826171875,881,5011.07,881
4410000,45.359,5160.0,19.8052,-14811.44921875,882,4888.39,882
4415000,45.7005,5101.74,19.8628,-14944.1513671875,883,4593.3,883
4420000,45.6026,5162.26,21.6935,-13451.55859375,884,4635.01,884
4425000,45.1923,5092.35,20.1875,-14950.8115234375,885,4676.58,885
4430000,44.7191,5029.27,20.263,-14719.126953125,886,4966.59,886
4435000,45.2432,5061.32,20.4312,-14841.7626953125,887,5003.34,887
4440000,44.9183,5082.27,20.2215,-14863.671875,888,4560.82,888
4445000,45.3113,5144.93,20.4126,-14982.91796875,889,5007.94,889
4450000,44.9975,5031.21,19.7267,-14589.244140625,890,4976.35,890
4455000,45.2111,5114.84,19.6673,-14466.1611328125,891,4940.43,891
4460000,44.5512,5145.24,20.1377,-14778.2041015625,892,4797.81,892
4465000,45.1359,5064.21,20.3672,-14985.9296875,893,4973.16,893
4470000,44.4502,5117.39,20.0298,-15001.2763671875,894,5034.96,894
4475000,45.5639,5078.06,20.515,-14987.853515625,895,4988.48,895
4480000,45.9399,5111.48,20.2227,-14800.8583984375,896,5019.8,896
4485000,44.9974,5056.85,19.949,-14768.6455078125,897,4997.02,897
4490000,45.3947,5017.65,20.4539,-14994.5654296875,898,4988.33,898
4495000,44.5955,5084.28,19.7843,-14667.1513671875,899,4996.89,899
4500000,45.3089,5086.11,20.0389,-14853.1494140625,900,5015.53,900
4505000,44.9518,5006.58,20.4094,-14752.6455078125,901,4837.75,901
4510000,45.8346,5140.45,20.394,-14879.6611328125,902,5056.62,902
4515000,45.6118,5092.26,20.9489,-15184.720703125,903,5035.53,903
4520000,45.1404,5161.09,20.2238,-14776.8857421875,904,4874.3,904
4525000,45.0352,5153.31,20.2883,-14300.5078125,905,4896.65,905
4530000,44.1701,5092.0,19.5614,-14206.6689453125,906,5012.67,906
4535000,44.576,5020.11,20.1187,-14749.9599609375,907,5002.71,907
4540000,45.459,5128.07,20.3379,-14573.884765625,908,5044.86,908
4545000,44.8995,5177.89,20.8953,-14306.0244140625,909,4837.16,909
4550000,44.9501,5186.78,19.7934,-14567.787109375,910,5020.89,910
4555000,44.8046,5160.38,19.8086,-14507.7568359375,911,4876.61,911
4560000,44.823,5199.76,19.5429,-14324.203125,912,4842.04,912
4565000,44.6965,5201.74,19.5261,-14637.51171875,913,4767.13,913
4570000,44.6827,5252.34,19.2163,-13916.080078125,914,4919.84,914
4575000,44.4894,5207.41,19.7565,-14753.931640625,915,5008.41,915
4580000,44.9046,5232.98,19.2058,-14678.9794921875,916,4714.97,916
4585000,44.975,5177.18,20.1,-14759.6279296875,917,5034.33,917
4590000,44.821,5140.89,19.1666,-14127.0283203125,918,4815.69,918
4595000,44.7213,5254.11,19.3866,-14220.126953125,919,5044.09,919
4600000,44.8213,5222.38,20.0282,-14837.771484375,920,4983.2,920
4605000,45.0409,5277.41,20.3978,-14888.3798828125,921,4869.88,921
4610000,44.3378,5223.48,18.976,-14546.0576171875,922,4983.19,922
4615000,44.7914,5224.08,18.4937,-14099.0927734375,923,4835.3,923
4620000,44.0543,5215.21,19.004,-14691.8857421875,924,4803.29,924
4625000,44.8116,5132.45,20.0144,-15183.099609375,925,5015.57,925
4630000,44.6757,5220.01,18.1554,-14194.00390625,926,3698.83,926
4635000,43.8717,5205.45,19.2531,-14869.4931640625,927,5005.39,927
4640000,44.1138,5223.03,19.6772,-14656.328125,928,5060.48,928
4645000,45.1218,5183.46,20.1896,-14930.3134765625,929,4983.59,929
4650000,45.2966,5146.89,20.4145,-14906.0556640625,930,4998.42,930
4655000,44.7651,5178.7,20.2435,-15046.7431640625,931,5005.81,931
4660000,45.0769,5181.81,20.3763,-15054.9697265625,932,5015.85,932
4665000,45.2219,5205.75,20.1612,-14931.7783203125,933,5025.01,933
4670000,44.1719,5197.25,19.4225,-14869.1220703125,934,5011.94,934
4675000,44.3711,5084.19,20.216,-15344.3486328125,935,4977.95,935
4680000,43.7132,5180.3,19.4743,-14707.7041015625,936,4976.47,936
4685000,44.2089,5205.3,20.0127,-15056.23828125,937,5038.88,937
4690000,43.2862,5237.08,19.7593,-14654.064453125,938,5102.96,938
4695000,50.6327,241.44,33.1678,-13689.2470703125,939,258.09,939
4700000,47.0656,4989.49,22.3444,-12851.2001953125,940,2145.76,940
4705000,45.0878,4969.17,22.3054,-14901.0908203125,941,4880.91,941
4710000,43.2356,4876.29,20.3081,-13278.6044921875,942,4862.98,942
4715000,43.116,3082.33,19.655,-14064.9296875,943,4108.21,943
4720000,42.5975,4582.19,20.2037,-12686.103515625,944,3405.99,944
4725000,42.3218,5204.5,18.526,-13474.8759765625,945,4544.61,945
4730000,41.677,5230.62,18.2855,-13411.974609375,946,4863.97,946
4735000,43.1543,5228.19,20.1457,-14212.9287109375,947,4981.41,947
4740000,45.6843,5155.94,20.9257,-14362.8896484375,948,4853.98,948
4745000,46.6992,5108.18,22.0902,-14772.6689453125,949,4970.23,949
4750000,46.4835,5071.42,22.2468,-14703.861328125,950,5035.82,950
4755000,45.5805,5003.4,22.5196,-13928.431640625,951,4791.98,951
4760000,46.1385,5104.02,21.5533,-14963.76171875,952,5001.75,952
4765000,44.8534,5173.11,20.8844,-14782.6943359375,953,4996.62,953
4770000,46.04,5134.54,20.9508,-15028.0244140625,954,4735.49,954
4775000,46.6451,5098.31,21.8448,-15183.5634765625,955,4989.55,955
4780000,46.584,5111.39,21.4689,-15389.1181640625,956,5000.41,956
4785000,45.6682,5142.26,21.307,-15475.8740234375,957,5003.86,957
4790000,45.8984,5158.14,20.9698,-15413.009765625,958,5020.9,958
4795000,46.4954,5103.69,21.0897,-15323.8125,959,4765.25,959
4800000,45.847,5061.47,20.9091,-15203.8037109375,960,4963.15,960
4805000,45.6153,5126.86,20.7251,-14968.103515625,961,4993.32,961
4810000,44.5529,5088.88,20.1507,-14865.298828125,962,4988.75,962
4815000,45.2686,5026.44,20.9074,-14722.1123046875,963,4987.95,963
4820000,45.5098,5156.03,21.4579,-15249.3701171875,964,5068.65,964
4825000,44.4721,5177.38,20.9352,-14726.6201171875,965,5025.45,965
4830000,44.1673,5155.54,20.2702,-14715.259765625,966,4983.66,966
4835000,45.3549,5185.59,21.4846,-15245.6474609375,967,5070.98,967
4840000,45.1916,5149.64,20.8678,-15137.5029296875,968,5022.51,968
4845000,45.7836,5098.63,21.1612,-15116.2646484375,969,5004.79,969
4850000,45.1058,5165.26,22.0568,-14892.408203125,970,5046.16,970
4855000,43.8444,5062.87,20.5678,-14819.4462890625,971,5032.11,971
4860000,45.1108,5152.87,21.1536,-15250.470703125,972,5022.51,972
4865000,44.4136,5135.62,20.9945,-14643.1083984375,973,5040.66,973
4870000,45.0784,5126.24,21.1512,-14797.5908203125,974,4848.37,974
4875000,44.8189,5149.88,21.4596,-14914.501953125,975,4860.92,975
4880000,45.0971,5092.41,21.335,-15033.533203125,976,5014.14,976
4885000,44.3343,5169.92,21.0376,-15034.9677734375,977,5004.13,977
4890000,45.3028,5150.22,23.5834,-14683.1689453125,978,5002.57,978
4895000,45.3229,5107.14,21.0457,-15503.4599609375,979,4676.04,979
4900000,48.1582,408.01,72.1682,-9600.4404296875,980,478.75,980
4905000,48.5484,482.62,44.0138,-11069.1298828125,981,379.67,981
4910000,50.8059,330.75,62.8676,-15051.529296875,982,360.27,982
4915000,49.4726,533.14,75.7279,-10669.435546875,983,403.81,983
4920000,48.1959,844.75,33.6305,-13073.302734375,984,1016.5,984
4925000,46.7787,969.87,37.4145,-10360.8974609375,985,876.9,985
4930000,46.7672,455.12,48.491,-10396.505859375,986,1149.17,986
4935000,45.3806,2682.87,32.1195,-12725.8203125,987,1850.99,987
4940000,44.8182,4391.23,23.1801,-13830.658203125,988,4400.83,988
4945000,44.626,5135.42,22.3774,-14545.2197265625,989,4627.73,989
4950000,45.1856,5148.22,23.4445,-15241.5146484375,990,5104.12,990
4955000,45.4138,5068.08,22.8626,-15143.24609375,991,5045.93,991
4960000,45.8163,5010.83,23.1675,-15190.212890625,992,4564.31,992
4965000,46.9006,5024.73,23.6708,-15191.775390625,993,4814.57,993
4970000,46.6733,5028.94,23.6178,-15454.1240234375,994,4805.11,994
4975000,47.6833,5140.22,26.6299,-14235.0048828125,995,4993.77,995
4980000,47.5464,5221.39,22.8358,-15700.2158203125,996,4744.18,996
4985000,45.9083,4027.14,30.6866,-12136.525390625,997,3215.46,997
4990000,46.5416,5106.67,35.597,-13182.822265625,998,3625.2,998
4995000,44.9759,3802.7,30.9443,-13269.140625,999,2946.73,999
5000000,45.8046,5237.18,21.2977,-15575.1591796875,1000,4959.75,1000
5005000,45.7431,5235.37,21.9664,-15771.7587890625,1001,3887.43,1001
5010000,46.8425,3728.1,22.7316,-14519.4990234375,1002,3433.59,1002
5015000,45.0699,4656.5,21.5332,-15504.970703125,1003,3183.35,1003
5020000,45.7057,5185.07,20.3212,-15555.271484375,1004,3844.23,1004
5025000,45.281,5261.88,25.0458,-15666.4755859375,1005,4280.65,1005
5030000,45.4403,3476.33,29.1347,-15293.146484375,1006,4286.65,1006
5035000,46.0537,5201.55,25.3303,-15460.4248046875,1007,4908.78,1007
5040000,45.9768,5188.75,22.0076,-15944.7197265625,1008,4950.38,1008
5045000,46.0633,4935.92,25.6594,-15667.96875,1009,4873.55,1009
5050000,46.3118,5197.33,22.6859,-16076.1357421875,1010,4633.46,1010
5055000,46.1736,5178.19,22.1919,-15722.5986328125,1011,4866.17,1011
5060000,46.6888,5188.16,22.1258,-15861.4169921875,1012,4883.37,1012
5065000,47.1595,5184.49,24.5505,-15848.576171875,1013,5077.99,1013
5070000,46.2707,5105.98,24.7254,-15827.94140625,1014,4373.15,1014
5075000,46.5981,5077.57,23.0789,-16010.189453125,1015,4410.01,1015
5080000,46.3744,5045.84,22.0626,-15942.6767578125,1016,4820.78,1016
5085000,46.3214,5007.27,22.2103,-15910.962890625,1017,4990.5,1017
5090000,46.7403,5001.48,22.221,-16062.1337890625,1018,4809.41,1018
5095000,46.5121,4967.07,22.9438,-15582.1591796875,1019,4613.59,1019
5100000,45.6664,5055.44,22.2518,-15887.595703125,1020,5066.11,1020
5105000,46.3219,5008.32,22.7747,-15569.7060546875,1021,5029.69,1021
5110000,45.5003,4982.3,22.3689,-15429.7373046875,1022,5029.89,1022
5115000,46.0503,5020.72,22.5272,-15566.3388671875,1023,5053.8,1023
5120000,45.5258,5008.2,21.6029,-15547.345703125,1024,5030.72,1024
5125000,45.7455,5033.5,21.8964,-15405.20703125,1025,4860.6,1025
5130000,45.3551,5076.68,21.8709,-15385.4013671875,1026,5011.64,1026
5135000,45.3715,5036.71,21.4346,-15251.689453125,1027,5046.63,1027
5140000,45.3088,5021.94,21.644,-15150.890625,1028,5028.22,1028
5145000,45.5227,5021.21,21.6449,-14933.1630859375,1029,4995.5,1029
5150000,45.6775,4982.06,21.8746,-15000.2646484375,1030,4994.07,1030
5155000,45.9901,4995.58,21.6975,-14788.25390625,1031,4979.08,1031
5160000,45.4307,5008.45,21.4755,-15061.4755859375,1032,4808.28,1032
5165000,45.1801,5037.68,21.3493,-15312.8818359375,1033,4600.93,1033
5170000,44.8986,4968.35,21.3068,-14873.609375,1034,4948.76,1034
5175000,44.8067,5029.26,21.2721,-15105.359375,1035,4437.84,1035
5180000,44.8919,5024.32,21.3824,-15037.6474609375,1036,4992.47,1036
5185000,45.404,5035.29,21.4856,-14989.3818359375,1037,4792.26,1037
5190000,44.9188,5024.09,21.3986,-14870.26953125,1038,4606.75,1038
5195000,44.3429,4999.42,20.8475,-14671.306640625,1039,4439.28,1039
5200000,45.1628,4945.44,22.1075,-14701.2734375,1040,4899.9,1040
5205000,45.1986,5001.66,24.6288,-15013.810546875,1041,4396.28,1041
5210000,45.0541,4968.87,24.4526,-14951.642578125,1042,4575.98,1042
5215000,45.1554,5040.08,21.2904,-14811.53125,1043,4569.58,1043
5220000,45.2854,5000.46,25.4285,-14865.22265625,1044,4785.04,1044
5225000,44.2694,4968.5,21.2227,-14948.6513671875,1045,4333.92,1045
5230000,44.7041,4797.91,25.2948,-14860.9404296875,1046,3581.05,1046
5235000,45.2434,4357.75,27.533,-14762.3193359375,1047,4577.59,1047
5240000,44.6614,4959.51,21.7063,-14298.4443359375,1048,4941.44,1048
5245000,45.8483,5111.66,24.8669,-14673.2373046875,1049,4994.81,1049
5250000,44.9708,5057.1,22.0515,-14805.7978515625,1050,5011.67,1050
5255000,45.1898,5080.59,21.5332,-14229.0458984375,1051,5017.28,1051
5260000,44.7844,5012.81,21.265,-14411.71484375,1052,4823.6,1052
5265000,45.4204,5111.83,24.6579,-14759.5361328125,1053,4238.56,1053
5270000,45.451,706.87,37.8733,-15119.125,1054,3505.05,1054
5275000,45.7607,5085.46,20.8771,-14493.6630859375,1055,4981.59,1055
5280000,45.1611,4991.86,25.3927,-15111.388671875,1056,4743.86,1056
5285000,44.8352,4953.92,21.6902,-14722.4765625,1057,4980.54,1057
5290000,45.212,5002.26,20.9612,-14694.3876953125,1058,4965.71,1058
5295000,45.2485,5005.0,21.4966,-14745.4453125,1059,5006.23,1059
5300000,44.5103,5029.16,21.0587,-14656.71484375,1060,4958.54,1060
5305000,45.339,4964.61,21.6109,-14690.6240234375,1061,4974.06,1061
5310000,46.0637,5047.89,21.6607,-14214.5,1062,4980.48,1062
5315000,44.9356,4994.04,21.3197,-14821.3466796875,1063,4697.51,1063
5320000,45.4195,4981.94,22.3393,-14293.943359375,1064,4854.42,1064
5325000,44.8224,5006.11,21.4733,-14463.29296875,1065,4990.73,1065
5330000,44.5692,4979.4,21.295,-14166.689453125,1066,4784.29,1066
5335000,44.3579,4968.87,21.0476,-14030.7021484375,1067,4947.39,1067
5340000,45.2157,4952.93,21.4534,-14612.17578125,1068,4854.53,1068
5345000,45.0452,5010.6,20.843,-14503.6240234375,1069,4994.17,1069
5350000,44.8359,4968.83,21.0459,-14634.9755859375,1070,4960.01,1070
5355000,44.8097,4971.07,21.3438,-14477.6552734375,1071,4965.91,1071
5360000,44.503,4984.87,21.5776,-14453.0986328125,1072,4985.94,1072
5365000,44.4704,4979.86,21.2354,-14212.1552734375,1073,4778.78,1073
5370000,44.9536,5029.07,21.4452,-15008.4453125,1074,5006.39,1074
5375000,44.6131,5003.2,21.0127,-14689.833984375,1075,4989.45,1075
5380000,44.5874,4995.14,21.9455,-14703.9970703125,1076,4979.07,1076
5385000,45.3625,5017.93,21.5639,-14939.0634765625,1077,4978.58,1077
5390000,44.8865,5031.17,21.993,-15139.97265625,1078,4834.73,1078
5395000,44.9186,5078.32,22.1789,-15120.2734375,1079,5021.78,1079
5400000,45.3419,4948.9,21.7386,-14708.166015625,1080,4920.06,1080
5405000,45.181,5040.79,21.3338,-15196.2822265625,1081,4991.65,1081
5410000,44.1732,5021.06,21.3421,-14837.1787109375,1082,4899.65,1082
5415000,44.831,5069.52,23.2182,-13367.6591796875,1083,2206.34,1083
5420000,47.3048,3365.6,29.1329,-12301.4833984375,1084,2570.32,1084
5425000,47.1025,3811.89,46.8516,-11452.4814453125,1085,3142.64,1085
5430000,47.9477,1274.3,51.3535,-15417.2900390625,1086,1345.35,1086
5435000,52.7161,234.01,95.3811,-15820.890625,1087,229.06,1087
5440000,51.0546,310.96,84.7083,-15268.2158203125,1088,294.89,1088
5445000,46.5504,1561.56,35.2949,-13536.90625,1089,2015.19,1089
5450000,45.8207,4402.81,27.9441,-14024.291015625,1090,4479.36,1090
5455000,47.5268,4051.74,27.6693,-12408.2470703125,1091,4068.82,1091
5460000,48.0029,3087.99,46.1241,-12973.1962890625,1092,2341.22,1092
5465000,47.0441,4809.44,25.9711,-15894.9345703125,1093,4386.57,1093
5470000,48.0985,4647.27,27.386,-12956.29296875,1094,4584.51,1094
5475000,49.1276,686.85,56.5215,-12015.318359375,1095,1209.35,1095
5480000,45.7864,4291.41,39.4884,-13511.0205078125,1096,2709.41,1096
5485000,45.3087,5043.68,24.9301,-15065.609375,1097,4975.86,1097
5490000,46.8052,740.27,37.6491,-13519.5771484375,1098,2020.7,1098
5495000,44.6292,4116.78,39.3767,-12955.421875,1099,1962.24,1099
5500000,44.1774,5175.26,23.8234,-15712.5625,1100,5060.7,1100
5505000,45.4319,5224.5,24.2472,-15573.58203125,1101,5131.29,1101
5510000,46.2427,5132.01,23.8525,-15260.41796875,1102,5010.4,1102
5515000,45.9559,5203.83,23.9264,-15665.0615234375,1103,5073.53,1103
5520000,45.9707,5233.46,24.2048,-15209.0048828125,1104,4895.79,1104
5525000,45.795,5189.53,23.5159,-15352.212890625,1105,4870.07,1105
5530000,46.1355,5118.19,23.6287,-15189.14453125,1106,4804.88,1106
5535000,46.3894,5112.43,23.7105,-15390.73046875,1107,5046.38,1107
5540000,45.7857,5085.34,23.0207,-15440.53515625,1108,4832.83,1108
5545000,46.3677,5128.37,22.5653,-15487.6611328125,1109,4623.22,1109
5550000,46.1079,5129.24,23.9457,-15154.9365234375,1110,4579.28,1110
5555000,46.5265,5108.9,25.1259,-14867.6103515625,1111,4835.25,1111
5560000,47.0554,5083.91,24.2125,-15298.7939453125,1112,4828.93,1112
5565000,47.1615,5067.77,23.7351,-15364.1298828125,1113,4779.65,1113
5570000,46.5875,5105.97,23.0285,-15389.123046875,1114,4833.25,1114
5575000,46.2163,5119.8,23.866,-15082.8701171875,1115,5056.27,1115
5580000,47.0087,5075.13,23.4949,-15030.0498046875,1116,5023.31,1116
5585000,46.4675,5105.14,23.6084,-15049.142578125,1117,4652.13,1117
5590000,46.8016,5133.16,23.4853,-15574.046875,1118,4836.61,1118
5595000,46.5213,5123.84,23.395,-15339.26953125,1119,5035.47,1119
5600000,47.0927,5126.36,22.8844,-15511.6689453125,1120,4830.85,1120
5605000,46.5139,5125.99,23.1176,-15595.45703125,1121,4971.97,1121
5610000,47.5134,5116.18,23.5321,-15483.7060546875,1122,5051.46,1122
5615000,46.4069,5140.29,22.5222,-15672.75,1123,5073.8,1123
5620000,46.0461,5090.95,22.3927,-15470.5673828125,1124,5003.96,1124
5625000,45.8261,5090.61,22.0225,-15368.509765625,1125,4948.59,1125
5630000,45.7005,5134.89,21.9045,-15504.53125,1126,5030.91,1126
5635000,46.0591,5128.93,22.2749,-15424.27734375,1127,5028.26,1127
5640000,45.8146,5101.0,22.1263,-15362.9794921875,1128,5017.95,1128
5645000,46.0608,5125.85,22.4074,-15365.615234375,1129,5042.47,1129
5650000,46.0284,5188.94,22.4699,-15588.263671875,1130,5077.35,1130
5655000,45.5499,5116.39,22.1946,-15300.8369140625,1131,5066.37,1131
5660000,46.8553,5190.43,22.8689,-15622.953125,1132,5099.68,1132
5665000,46.202,5108.17,22.9848,-15179.8798828125,1133,5052.72,1133
5670000,46.5133,5105.6,22.6922,-15398.029296875,1134,4954.54,1134
5675000,46.2151,5072.91,23.0011,-15425.5322265625,1135,5059.6,1135
5680000,46.6006,5134.59,23.1207,-15579.99609375,1136,4969.98,1136
5685000,46.0349,5061.05,22.6585,-15540.1767578125,1137,5007.02,1137
5690000,46.0082,5123.2,22.6926,-15467.568359375,1138,5049.96,1138
5695000,46.3099,5177.46,22.993,-15959.3935546875,1139,5105.66,1139
5700000,46.0538,5137.48,22.9114,-15544.9091796875,1140,5074.84,1140
5705000,46.3775,5083.26,23.012,-15625.55859375,1141,5040.79,1141
5710000,46.4175,5090.68,23.0422,-15657.9013671875,1142,5029.52,1142
5715000,45.5188,5102.36,22.1856,-15564.3125,1143,5016.74,1143
5720000,45.7064,5016.51,22.7847,-15171.3955078125,1144,4945.69,1144
5725000,45.8115,5083.08,21.9499,-15632.40234375,1145,5029.75,1145
5730000,45.6891,5038.5,22.0708,-15544.6591796875,1146,4985.45,1146
