Reward Loss,Running Forward KL,Real Sto Return,Running Reverse KL,Real Det Return,Itration,Running Env Steps,Running Update Time
-10661.37890625,41.2571,4514.68,18.2694,4591.09,768,3840000,768
-10797.6318359375,41.5069,4517.9,18.0626,4578.15,769,3845000,769
-10671.8955078125,41.5113,4296.37,17.5509,4526.42,770,3850000,770
-10620.13671875,41.7849,4499.4,18.6331,4548.74,771,3855000,771
-10749.693359375,41.596,4293.23,17.9736,4591.32,772,3860000,772
-10861.6005859375,42.0399,4274.19,18.633,4606.55,773,3865000,773
-10857.685546875,41.4514,4379.43,18.3745,4615.23,774,3870000,774
-11004.251953125,41.6324,4384.99,18.5385,4637.87,775,3875000,775
-10612.5927734375,41.4545,4534.77,18.1934,4622.8,776,3880000,776
-10763.6376953125,41.57,4535.64,17.7095,4626.51,777,3885000,777
-10936.7568359375,41.4331,4321.88,18.4669,4625.52,778,3890000,778
-10829.4970703125,41.5285,4528.85,18.0502,4603.38,779,3895000,779
-10743.1826171875,41.3348,4427.73,17.8719,4626.78,780,3900000,780
-10825.693359375,41.5699,4536.06,17.8885,4623.87,781,3905000,781
-10778.5244140625,41.3365,4365.87,17.7752,4612.18,782,3910000,782
-11060.5712890625,41.9832,4500.29,18.7093,4581.14,783,3915000,783
-10614.2216796875,40.9692,4339.72,17.1812,4603.95,784,3920000,784
-10797.7294921875,41.1226,4474.1,17.1846,4620.09,785,3925000,785
-10962.353515625,41.5452,4363.88,17.739,4616.79,786,3930000,786
-11093.2578125,41.4753,4315.02,17.4164,4612.11,787,3935000,787
-10506.6484375,41.256,4383.48,16.8405,4609.32,788,3940000,788
-10984.8232421875,41.2346,4514.5,17.2517,4614.56,789,3945000,789
-10621.3759765625,41.1932,4348.39,16.8198,4616.31,790,3950000,790
-10568.91015625,41.058,4298.61,16.4499,4584.49,791,3955000,791
-10458.8818359375,40.7689,4450.67,15.5316,4602.02,792,3960000,792
-10488.2451171875,41.0386,4308.59,16.5607,4612.17,793,3965000,793
-10656.25390625,40.7765,4290.07,16.4735,4569.29,794,3970000,794
-10643.6708984375,41.1291,4511.3,16.9289,4632.17,795,3975000,795
-10555.4423828125,40.8886,4338.37,16.1143,4614.58,796,3980000,796
-10258.705078125,40.9856,4304.75,16.5415,4598.68,797,3985000,797
-11087.7890625,41.2765,4519.4,17.7199,4628.97,798,3990000,798
-10913.8466796875,40.6684,4487.35,17.4705,4606.71,799,3995000,799
-11009.1396484375,41.4215,4174.64,17.2315,4646.94,800,4000000,800
-10547.2607421875,40.6729,4510.48,15.9915,4626.81,801,4005000,801
-10773.240234375,40.997,4520.22,17.1471,4607.65,802,4010000,802
-10412.365234375,41.0146,4335.1,16.4945,4621.84,803,4015000,803
-10613.2822265625,40.7295,4490.67,16.3766,4573.37,804,4020000,804
-10631.798828125,40.8339,4461.67,16.2882,4590.66,805,4025000,805
-10516.28515625,40.9302,4501.85,16.7225,4603.98,806,4030000,806
-10660.96484375,41.328,4145.19,16.8593,4584.39,807,4035000,807
-10265.9833984375,41.296,4305.01,16.7144,4592.2,808,4040000,808
-10595.8984375,41.0336,3907.54,16.661,4588.47,809,4045000,809
-10654.8994140625,40.7882,4271.66,16.8566,4590.77,810,4050000,810
-10761.408203125,41.311,4476.89,16.2153,4577.38,811,4055000,811
-10761.2080078125,41.1816,4336.61,16.677,4614.71,812,4060000,812
-10870.9619140625,41.3215,4357.12,16.5472,4598.65,813,4065000,813
-10459.767578125,40.8733,4354.21,15.8947,4612.35,814,4070000,814
-11271.888671875,41.2521,4349.35,17.605,4624.75,815,4075000,815
-10777.3447265625,40.6351,4322.35,16.1952,4617.51,816,4080000,816
-10661.3193359375,40.7695,4337.75,16.4978,4582.14,817,4085000,817
-11042.9091796875,41.6568,4511.68,17.0351,4586.88,818,4090000,818
-10757.2177734375,40.8421,4480.29,16.2865,4580.46,819,4095000,819
-11006.6142578125,40.7912,4511.9,16.3656,4596.84,820,4100000,820
-10888.9482421875,41.1137,4523.69,16.8558,4595.02,821,4105000,821
-11015.3505859375,41.3281,4491.0,16.7001,4597.91,822,4110000,822
-11049.4287109375,41.1713,4486.27,16.7587,4563.06,823,4115000,823
-11384.185546875,40.9431,4192.77,17.1318,4656.96,824,4120000,824
-10707.0888671875,41.0943,4312.75,15.7351,4625.44,825,4125000,825
-10922.7998046875,41.4105,4545.84,16.8746,4640.31,826,4130000,826
-11203.212890625,40.9935,4310.18,16.9829,4603.16,827,4135000,827
-11036.943359375,41.0002,4365.33,16.6856,4631.09,828,4140000,828
-10818.9736328125,41.3164,4362.27,16.4964,4641.62,829,4145000,829
-11119.9951171875,41.1988,4389.01,17.0865,4659.63,830,4150000,830
-11020.255859375,40.9887,4528.58,16.5701,4632.07,831,4155000,831
-11215.7744140625,40.9138,4530.03,17.1336,4650.25,832,4160000,832
-11080.55078125,40.8046,4547.81,17.0219,4636.13,833,4165000,833
-11096.4912109375,40.8761,4539.59,16.6653,4617.19,834,4170000,834
-11015.865234375,41.296,4473.61,16.9351,4641.77,835,4175000,835
-10753.2841796875,41.3836,4553.34,16.7989,4657.81,836,4180000,836
-10887.95703125,40.9442,4534.09,16.7269,4630.64,837,4185000,837
-10823.2978515625,40.7047,4426.45,16.5904,4635.25,838,4190000,838
-10868.666015625,41.105,4517.2,16.8472,4619.14,839,4195000,839
-11183.4384765625,41.0155,4482.92,17.1467,4619.11,840,4200000,840
-11204.33984375,40.8293,4563.66,17.1379,4645.69,841,4205000,841
-10848.4677734375,41.0723,4519.04,16.9261,4674.14,842,4210000,842
-11486.966796875,41.1286,4555.51,17.49,4683.04,843,4215000,843
-11069.3017578125,41.0467,4333.17,17.0669,4660.62,844,4220000,844
-11103.70703125,41.0826,4444.6,16.739,4727.67,845,4225000,845
-11518.8251953125,41.2335,4229.15,17.5894,4682.12,846,4230000,846
-10937.4150390625,40.8372,4373.45,16.3592,4704.74,847,4235000,847
-10935.5986328125,41.1904,4471.43,16.9379,4679.21,848,4240000,848
-11390.4609375,41.6081,4450.74,16.9659,4710.13,849,4245000,849
-11361.0283203125,40.8678,4527.33,16.557,4671.55,850,4250000,850
-11411.9169921875,40.9212,4360.36,16.745,4705.85,851,4255000,851
-11172.421875,41.0433,4476.68,17.0295,4700.56,852,4260000,852
-11319.271484375,41.1898,4255.12,17.2977,4761.87,853,4265000,853
-11636.0458984375,41.1396,3910.04,17.2642,4711.37,854,4270000,854
-11564.275390625,41.1663,4594.95,17.278,4699.1,855,4275000,855
-11617.111328125,41.451,4546.86,17.3898,4714.91,856,4280000,856
-11375.994140625,40.9856,4419.65,17.4658,4704.41,857,4285000,857
-11558.3818359375,41.1341,4225.64,17.1307,4669.88,858,4290000,858
-11322.326171875,41.1387,4427.86,17.4611,4713.77,859,4295000,859
-11504.779296875,41.2346,4423.34,17.6942,4665.89,860,4300000,860
-11455.6943359375,41.2974,4380.02,17.308,4711.09,861,4305000,861
-11564.546875,40.898,4524.54,17.3174,4668.06,862,4310000,862
-11251.05859375,40.9248,4200.18,17.0922,4701.26,863,4315000,863
-11388.49609375,41.0611,4561.33,17.623,4654.7,864,4320000,864
-11321.87109375,41.32,4400.12,17.0194,4663.69,865,4325000,865
-11640.7548828125,40.9157,4352.34,17.2663,4662.42,866,4330000,866
-11394.71875,41.623,4442.81,17.5673,4656.91,867,4335000,867
-11064.025390625,41.3966,4544.39,16.6537,4652.84,868,4340000,868
-11674.080078125,41.1672,4380.9,17.8338,4639.81,869,4345000,869
-11254.041015625,40.9452,4415.47,16.8133,4675.56,870,4350000,870
-11446.6513671875,41.3886,4355.14,16.7936,4678.09,871,4355000,871
-11193.0771484375,41.6489,4379.08,16.9734,3689.71,872,4360000,872
-11078.626953125,40.8532,4354.81,16.627,3505.72,873,4365000,873
-11293.4775390625,41.0594,4178.48,17.0493,3996.73,874,4370000,874
-11207.4052734375,41.1246,4352.38,16.5637,4646.28,875,4375000,875
-11444.9423828125,41.3276,4144.69,17.3798,4234.39,876,4380000,876
-10887.7197265625,41.3865,4554.06,16.0145,4375.2,877,4385000,877
-11290.9140625,41.2777,4325.41,16.9047,3954.88,878,4390000,878
-11497.173828125,41.556,4157.15,16.8332,4358.93,879,4395000,879
-10897.642578125,41.2949,4477.07,16.1401,3955.53,880,4400000,880
-10974.7255859375,41.1811,4276.7,16.0995,4557.7,881,4405000,881
-11250.6181640625,41.2018,4285.45,15.9997,4513.05,882,4410000,882
-11303.5732421875,41.7743,3939.7,15.9381,4438.34,883,4415000,883
-10888.384765625,42.1727,3509.33,14.1847,3841.46,884,4420000,884
-11042.3623046875,41.3756,4152.02,15.5418,4075.58,885,4425000,885
-10721.2978515625,41.8433,3559.86,13.8617,1651.28,886,4430000,886
-11438.3828125,41.3079,3721.89,15.0967,4381.41,887,4435000,887
-10661.841796875,42.0452,2943.14,14.2245,4196.55,888,4440000,888
-11205.548828125,40.8861,4298.12,15.4223,3493.21,889,4445000,889
-11226.7802734375,41.5081,4507.27,14.7169,3464.62,890,4450000,890
-11202.1923828125,41.1986,4122.61,14.9024,830.68,891,4455000,891
-11272.3828125,41.1936,3977.49,15.4864,3870.04,892,4460000,892
-11213.6611328125,40.9777,4288.06,15.1061,4380.88,893,4465000,893
-11446.04296875,41.0649,4161.76,16.6541,4596.49,894,4470000,894
-11254.396484375,41.4421,4284.48,15.9783,4321.07,895,4475000,895
-11673.5126953125,41.2178,4474.87,17.3261,4584.38,896,4480000,896
-11487.63671875,41.436,4481.93,17.1285,4557.58,897,4485000,897
-11553.4775390625,41.2245,4303.92,16.566,4591.66,898,4490000,898
-11443.5830078125,41.3499,4202.41,16.8415,4606.36,899,4495000,899
-11320.9345703125,41.203,4468.47,16.9505,4571.89,900,4500000,900
-11603.822265625,41.4478,4524.76,16.4302,4605.85,901,4505000,901
-11585.9296875,41.4131,4506.8,16.4383,4575.71,902,4510000,902
-11848.6748046875,41.4687,4463.42,16.5043,4559.72,903,4515000,903
-11814.318359375,41.2668,4298.42,16.6276,4574.87,904,4520000,904
-11772.12890625,41.0846,4544.47,17.0053,4662.29,905,4525000,905
-11702.470703125,41.2094,4222.04,16.5818,4637.1,906,4530000,906
-12095.5634765625,41.4076,4469.03,16.8159,4653.16,907,4535000,907
-11468.16015625,41.6219,4427.5,16.1339,4628.65,908,4540000,908
-11592.6826171875,41.1527,4500.62,16.2523,4640.65,909,4545000,909
-11521.2607421875,41.2571,4343.99,16.3797,4667.58,910,4550000,910
-11512.712890625,41.3493,4463.61,16.5131,4646.44,911,4555000,911
-11573.58203125,41.2106,4357.26,15.9098,4689.77,912,4560000,912
-11461.3115234375,41.2104,4395.36,16.1108,4652.99,913,4565000,913
-11606.0390625,41.0837,4357.99,16.0962,4662.74,914,4570000,914
-11879.3623046875,41.3002,4146.58,16.3399,4654.92,915,4575000,915
-11874.328125,40.9456,4558.33,15.9342,4660.86,916,4580000,916
-11604.6708984375,41.3415,4509.99,16.29,4645.7,917,4585000,917
-11636.044921875,41.5493,4557.44,16.5033,4662.46,918,4590000,918
-11015.037109375,41.2977,4389.52,15.4145,4675.69,919,4595000,919
-11479.5595703125,41.2654,4512.28,16.3725,4645.53,920,4600000,920
-11571.1953125,41.8805,4396.38,16.7117,4591.34,921,4605000,921
-11590.1513671875,41.5699,4435.62,16.197,4610.18,922,4610000,922
-12108.0751953125,41.7269,4448.44,16.7872,4651.85,923,4615000,923
-11550.9833984375,41.0717,4042.12,16.2542,4672.48,924,4620000,924
-10893.6142578125,41.4907,4078.37,15.5319,4676.2,925,4625000,925
-11942.162109375,41.5374,4521.69,17.0855,4660.34,926,4630000,926
-11586.744140625,41.4276,4311.63,15.9043,4651.13,927,4635000,927
-11630.5634765625,41.7087,4558.19,16.1636,4666.59,928,4640000,928
-11752.6396484375,41.6744,4146.78,17.045,4651.88,929,4645000,929
-12091.744140625,41.0067,4342.39,16.0807,4674.77,930,4650000,930
-11794.580078125,41.346,4442.95,16.5358,4675.25,931,4655000,931
-11596.9921875,40.9662,4406.95,16.0726,4677.04,932,4660000,932
-12186.3330078125,41.4224,3835.54,17.0839,4674.81,933,4665000,933
-11920.4599609375,41.0988,4587.37,17.3906,4661.36,934,4670000,934
-11938.6357421875,41.786,4386.08,17.8577,4616.94,935,4675000,935
-12152.4462890625,42.0419,4169.91,17.2969,4457.36,936,4680000,936
-12315.015625,42.1131,3521.06,18.7452,4626.16,937,4685000,937
-12100.7861328125,41.5367,4425.72,16.7642,4691.36,938,4690000,938
-11940.998046875,41.579,4437.98,17.307,4686.62,939,4695000,939
-11676.759765625,41.4633,4391.5,17.0323,4708.32,940,4700000,940
-12229.06640625,41.273,4374.23,17.0474,4692.21,941,4705000,941
-12260.5185546875,41.1394,3976.52,17.357,4743.12,942,4710000,942
-12218.73046875,41.497,4109.1,17.1158,4684.12,943,4715000,943
-12070.9326171875,41.6806,4175.15,17.2724,4681.11,944,4720000,944
-12069.5419921875,41.3427,4478.64,16.7987,4747.34,945,4725000,945
-12180.267578125,40.9552,4406.38,16.5874,4697.78,946,4730000,946
-12246.5419921875,41.4367,3990.81,17.1815,4738.57,947,4735000,947
-12001.244140625,41.3476,4350.63,16.7144,4694.31,948,4740000,948
-12020.7978515625,41.237,4604.86,16.7974,4710.89,949,4745000,949
-12038.3359375,41.188,4596.31,16.9881,4715.95,950,4750000,950
-11949.587890625,40.9545,4113.0,16.4627,4718.27,951,4755000,951
-11918.892578125,41.5711,4591.72,17.0357,4692.6,952,4760000,952
-11955.1787109375,41.4845,4593.22,16.839,4690.8,953,4765000,953
-12541.296875,41.0489,4448.13,17.2236,4703.89,954,4770000,954
-11757.939453125,41.351,4573.71,16.7021,4669.44,955,4775000,955
-11737.494140625,41.4214,4610.13,16.9574,4737.79,956,4780000,956
-11990.2021484375,41.0949,4405.16,16.9003,4655.64,957,4785000,957
-12314.060546875,41.6975,4377.56,17.368,4766.73,958,4790000,958
-12320.8291015625,41.3263,4588.18,17.4977,4714.02,959,4795000,959
-12247.0078125,41.5001,4583.93,16.8005,4705.55,960,4800000,960
-12319.92578125,41.1905,4396.93,16.9534,4701.42,961,4805000,961
-12413.001953125,41.3254,4598.03,17.0129,4696.52,962,4810000,962
-11864.921875,40.9702,4565.54,16.1778,4659.9,963,4815000,963
-12111.0048828125,41.4074,4606.26,17.1705,4747.46,964,4820000,964
-12199.8681640625,41.5591,4612.4,16.8423,4743.59,965,4825000,965
-12132.0244140625,41.4808,4605.88,16.9227,4710.24,966,4830000,966
-12394.1728515625,41.4118,4397.76,16.5493,4708.43,967,4835000,967
-11976.4267578125,41.1069,4586.05,16.2938,4665.83,968,4840000,968
-12288.4423828125,41.5458,4546.56,16.8198,4636.14,969,4845000,969
-12533.4267578125,41.4605,4582.38,17.4798,4687.82,970,4850000,970
-12294.4619140625,41.3192,4438.5,17.0528,4714.02,971,4855000,971
-11872.5888671875,40.4418,4142.18,15.793,3174.69,972,4860000,972
-12306.9638671875,41.4581,4576.9,16.5681,4674.25,973,4865000,973
-12213.0810546875,41.2533,4385.94,16.7467,4676.69,974,4870000,974
-12241.271484375,41.3352,4432.94,16.9546,4686.43,975,4875000,975
-12276.373046875,40.99,4374.41,16.6456,4674.63,976,4880000,976
-12398.0400390625,41.4413,4615.56,16.8132,4727.31,977,4885000,977
-12093.6689453125,41.4988,4185.56,17.2384,4703.83,978,4890000,978
-12534.634765625,42.0697,4602.42,17.95,4697.5,979,4895000,979
-11965.2119140625,41.6236,4590.04,17.1896,4663.48,980,4900000,980
-12214.2578125,41.7489,4597.91,17.3905,4691.89,981,4905000,981
-12481.6953125,41.5152,4400.0,17.0538,4699.52,982,4910000,982
-12090.474609375,41.3019,4452.86,16.9257,4701.14,983,4915000,983
-12577.1826171875,41.5635,4428.22,17.9555,4655.19,984,4920000,984
-12272.5849609375,41.6678,4371.08,16.8106,4677.91,985,4925000,985
-12259.1044921875,41.5455,4380.97,17.5292,4696.55,986,4930000,986
-12316.8955078125,41.5377,4396.74,17.5893,4750.55,987,4935000,987
-12285.4541015625,41.6821,4433.03,17.3169,4669.17,988,4940000,988
-12529.255859375,41.658,4634.03,17.5365,4739.06,989,4945000,989
-12716.4970703125,41.9709,4600.31,17.7791,4678.14,990,4950000,990
-12148.763671875,41.2556,4585.16,16.6948,4714.18,991,4955000,991
-12524.361328125,41.556,4564.12,18.1466,4706.71,992,4960000,992
-12205.6572265625,41.5225,4371.55,17.029,4737.66,993,4965000,993
-12481.4375,41.8226,4603.37,17.5492,4721.74,994,4970000,994
-12351.8701171875,41.3972,4571.45,17.4372,4693.82,995,4975000,995
-12407.58984375,41.7932,4583.48,17.4397,4714.86,996,4980000,996
-12322.109375,41.5854,4621.95,17.0013,4715.42,997,4985000,997
-12086.2578125,41.8177,4363.71,16.8626,4735.34,998,4990000,998
-12379.55078125,41.2338,4175.87,16.5887,4722.93,999,4995000,999
-12554.2392578125,41.5878,4550.48,17.2526,4739.61,1000,5000000,1000
-12386.7783203125,41.3265,4200.37,16.9421,4710.9,1001,5005000,1001
-12168.4248046875,41.5047,4605.46,16.7749,4691.25,1002,5010000,1002
-12348.8369140625,41.4729,4103.78,16.5651,4699.37,1003,5015000,1003
-12290.052734375,41.3739,4195.73,16.8245,4718.29,1004,5020000,1004
-12414.96484375,41.1319,4585.23,16.8418,4690.73,1005,5025000,1005
-12532.376953125,41.8381,4601.71,17.1576,4695.39,1006,5030000,1006
-12869.7265625,41.7756,4196.0,19.8805,4751.98,1007,5035000,1007
-12322.1513671875,41.2551,4444.77,16.6061,4730.01,1008,5040000,1008
-12781.07421875,41.4288,3956.27,18.0429,4758.24,1009,5045000,1009
-12643.3486328125,41.2828,4194.75,16.9764,4706.72,1010,5050000,1010
-12598.1845703125,41.8336,4620.25,17.1849,4761.19,1011,5055000,1011
-12770.0126953125,41.7085,4337.56,17.6528,4751.72,1012,5060000,1012
-12622.3828125,41.4777,4606.32,17.1951,4712.58,1013,5065000,1013
-12565.6513671875,41.5881,4370.47,17.059,4724.41,1014,5070000,1014
-12547.2734375,41.4319,4632.76,17.4901,4737.26,1015,5075000,1015
-12634.1474609375,41.3322,4389.0,17.3943,4724.24,1016,5080000,1016
-12711.4482421875,41.5185,4393.6,17.5927,4741.61,1017,5085000,1017
-12662.4833984375,41.3989,3778.94,17.2529,4793.1,1018,5090000,1018
-12786.029296875,41.3149,4351.41,16.9663,4712.9,1019,5095000,1019
-12613.7919921875,41.6879,4641.31,17.5871,4779.63,1020,5100000,1020
-12695.5478515625,41.3433,4239.84,17.3269,4740.56,1021,5105000,1021
-12571.36328125,41.6311,4447.74,18.3612,4765.41,1022,5110000,1022
-12722.48046875,41.441,4464.34,18.6824,4748.51,1023,5115000,1023
-12461.06640625,41.4531,4640.56,18.3193,4765.76,1024,5120000,1024
-12620.8896484375,41.3931,4387.44,17.7741,4709.16,1025,5125000,1025
-12702.236328125,41.3437,4633.0,17.6147,4766.21,1026,5130000,1026
-12522.115234375,41.352,4627.24,17.4679,4738.76,1027,5135000,1027
-12713.375,41.4567,4633.25,17.7929,4757.37,1028,5140000,1028
-12715.4423828125,41.8379,4220.07,17.6821,4783.34,1029,5145000,1029
-12515.3671875,41.3945,4565.98,17.5554,4759.23,1030,5150000,1030
-12502.2255859375,41.0932,4646.75,17.475,4764.4,1031,5155000,1031
-12775.3369140625,41.4934,4367.77,17.8172,4771.98,1032,5160000,1032
-12595.767578125,41.5752,4356.73,17.3443,4750.67,1033,5165000,1033
-12640.541015625,41.084,4396.3,17.5966,4745.96,1034,5170000,1034
-12934.7626953125,41.9233,4290.4,17.9153,4770.45,1035,5175000,1035
-12723.87890625,41.1236,4245.35,17.5421,4754.68,1036,5180000,1036
-12797.5810546875,41.5015,4637.23,18.3784,4760.57,1037,5185000,1037
-12773.5400390625,41.6808,4015.22,18.0715,4766.26,1038,5190000,1038
-13079.4794921875,41.7997,4366.03,18.8224,4765.36,1039,5195000,1039
-13061.6298828125,41.4715,4639.95,17.8421,4750.2,1040,5200000,1040
-12574.234375,41.3767,4230.31,18.0624,4746.99,1041,5205000,1041
-12803.3857421875,41.928,4102.42,18.2844,4749.7,1042,5210000,1042
-13020.919921875,41.2232,4433.42,19.5147,4769.75,1043,5215000,1043
-12963.7763671875,42.0017,4632.6,19.9802,4735.77,1044,5220000,1044
-12689.0703125,41.6423,4153.85,17.9027,4766.28,1045,5225000,1045
-12697.24609375,41.6141,4375.68,17.4599,4688.48,1046,5230000,1046
-12357.9423828125,41.2164,4153.47,17.1396,4725.42,1047,5235000,1047
-12756.5361328125,41.0831,4310.61,17.6457,4747.53,1048,5240000,1048
-12592.6328125,41.7208,4336.99,19.0742,4704.4,1049,5245000,1049
-12529.8671875,41.2426,4044.2,17.1938,4747.52,1050,5250000,1050
-12538.6201171875,41.1141,4211.91,17.1026,4720.45,1051,5255000,1051
-12758.703125,41.2229,4451.21,22.0082,4715.92,1052,5260000,1052
-12801.224609375,41.2839,3993.43,20.0639,4718.61,1053,5265000,1053
-13290.1875,41.8199,3997.36,20.8495,4730.08,1054,5270000,1054
-12156.6201171875,41.2639,4291.19,16.8573,4763.75,1055,5275000,1055
-12913.373046875,41.6481,3549.61,18.2024,4745.27,1056,5280000,1056
-13223.380859375,41.6963,3873.84,20.7101,4788.4,1057,5285000,1057
-12596.4912109375,41.1788,4404.0,17.7546,3307.2,1058,5290000,1058
-12570.169921875,41.3025,4437.64,16.8159,4761.93,1059,5295000,1059
-12891.0322265625,41.1729,4301.85,17.6237,4786.4,1060,5300000,1060
-12737.462890625,41.1203,4121.13,18.742,4760.85,1061,5305000,1061
-12869.181640625,41.5587,3927.14,17.7065,4754.03,1062,5310000,1062
-12520.74609375,40.8912,4545.08,17.7962,4742.83,1063,5315000,1063
-12379.0029296875,41.8161,4471.55,17.3703,4750.95,1064,5320000,1064
-12403.2041015625,41.2057,4284.97,16.6269,4742.32,1065,5325000,1065
-12629.2314453125,41.4649,4361.58,18.3258,4744.03,1066,5330000,1066
-12975.443359375,41.7087,4418.7,18.7416,4769.02,1067,5335000,1067
-12477.150390625,41.2478,4552.47,16.9554,4742.84,1068,5340000,1068
-12717.69140625,41.8399,4587.24,19.5852,4702.33,1069,5345000,1069
-12392.1142578125,41.088,3951.54,17.888,4661.66,1070,5350000,1070
-12892.31640625,41.9693,4396.09,18.0703,4707.96,1071,5355000,1071
-12709.900390625,41.5287,4409.97,17.1418,4733.74,1072,5360000,1072
-12901.34765625,41.6149,4418.22,18.6125,4556.62,1073,5365000,1073
-12785.18359375,41.5442,4440.41,18.728,4711.48,1074,5370000,1074
-12294.1533203125,41.0693,4186.43,16.0971,4704.21,1075,5375000,1075
-12427.39453125,41.1664,4367.87,15.4012,4721.14,1076,5380000,1076
-12551.9375,41.2723,4274.93,16.8331,4677.22,1077,5385000,1077
-12391.1826171875,41.0983,4326.66,16.5801,4692.25,1078,5390000,1078
-12955.830078125,41.4871,4401.84,19.9862,4689.31,1079,5395000,1079
-12395.115234375,40.6904,4200.13,16.6816,4588.67,1080,5400000,1080
-12428.6826171875,41.2411,4086.33,16.8522,4683.28,1081,5405000,1081
-12804.5576171875,41.5854,4240.83,19.4612,4603.96,1082,5410000,1082
-12800.423828125,41.5886,4448.87,18.4109,4722.62,1083,5415000,1083
-12508.845703125,41.6351,4272.19,17.1827,4712.2,1084,5420000,1084
-12550.2734375,41.1777,4374.67,18.9469,4695.31,1085,5425000,1085
-12444.17578125,41.3011,4490.31,17.2355,4704.69,1086,5430000,1086
-12413.478515625,41.6077,4455.15,17.5599,4725.62,1087,5435000,1087
-12841.8642578125,41.8129,4328.0,17.9117,4730.14,1088,5440000,1088
-12817.8046875,41.1831,4277.59,19.4995,4545.03,1089,5445000,1089
-12887.5712890625,41.3615,4571.94,19.5504,4745.52,1090,5450000,1090
-13094.037109375,41.9277,4456.67,17.8533,4736.4,1091,5455000,1091
-12918.91796875,41.3668,4232.84,17.2811,4747.67,1092,5460000,1092
-13343.6943359375,41.6618,4510.57,17.8005,4775.37,1093,5465000,1093
-13087.7265625,41.2962,4440.35,18.5777,4770.24,1094,5470000,1094
-13338.3076171875,41.3552,3903.27,22.074,4776.63,1095,5475000,1095
-13069.7802734375,41.1357,4250.08,17.3387,4774.17,1096,5480000,1096
-13128.4765625,41.5907,4238.92,16.9897,4750.43,1097,5485000,1097
-13051.3447265625,41.504,3985.31,17.6195,4285.12,1098,5490000,1098
-13549.234375,41.4261,4037.07,23.7595,4761.98,1099,5495000,1099
-13355.8671875,41.4986,4553.26,18.5311,4769.45,1100,5500000,1100
-13332.1845703125,41.8549,4279.89,18.6301,4718.16,1101,5505000,1101
-12969.337890625,41.3625,4322.44,17.5525,3236.46,1102,5510000,1102
-13205.01171875,41.3761,4523.86,18.048,4752.82,1103,5515000,1103
-13127.9267578125,41.4256,4469.09,17.2919,4702.35,1104,5520000,1104
-12988.955078125,41.5244,4063.01,17.1807,4726.95,1105,5525000,1105
-12960.681640625,41.4253,4509.3,17.3025,4747.37,1106,5530000,1106
-13023.935546875,41.5198,4521.1,17.4189,4754.13,1107,5535000,1107
-13438.4794921875,41.7117,4524.72,17.6487,4713.39,1108,5540000,1108
-12990.869140625,41.7739,4514.43,17.5136,4717.65,1109,5545000,1109
-13129.28125,41.4274,4145.34,17.4752,4705.85,1110,5550000,1110
-13294.759765625,42.0749,4497.56,17.8761,4729.03,1111,5555000,1111
-12895.9921875,42.1097,4464.77,16.9204,4678.46,1112,5560000,1112
-12860.451171875,41.7939,4462.12,17.2933,4687.25,1113,5565000,1113
-12987.623046875,41.6228,4395.96,17.4261,4673.61,1114,5570000,1114
-13266.0185546875,41.5975,4381.67,17.7981,4690.9,1115,5575000,1115
-12819.220703125,41.5646,4352.81,16.3647,4701.14,1116,5580000,1116
-13278.6513671875,41.7813,4512.15,18.0018,4688.93,1117,5585000,1117
-13411.630859375,42.0813,4530.69,18.5689,4703.3,1118,5590000,1118
-13120.609375,41.7764,4648.25,17.5648,4700.32,1119,5595000,1119
-13209.38671875,41.4624,4684.74,18.114,4731.93,1120,5600000,1120
-12949.8447265625,41.9489,4072.33,17.5108,4738.77,1121,5605000,1121
-13229.5244140625,41.3703,4160.38,17.971,4781.19,1122,5610000,1122
-12945.787109375,41.8303,4062.38,17.6,4719.33,1123,5615000,1123
-13279.361328125,41.6937,4294.57,18.0109,4744.85,1124,5620000,1124
-13149.9765625,40.8709,4242.87,18.1759,4745.56,1125,5625000,1125
-12733.98828125,41.8799,3683.76,17.1695,4741.1,1126,5630000,1126
-13023.595703125,40.9331,4066.24,17.1294,4728.21,1127,5635000,1127
-13341.75390625,41.8707,4527.52,17.7632,4709.2,1128,5640000,1128
-13242.4453125,42.1187,4277.52,17.8359,4704.08,1129,5645000,1129
-13299.7705078125,41.6194,4623.65,18.0342,4713.89,1130,5650000,1130
-13351.90625,41.9382,4292.53,18.2774,4713.37,1131,5655000,1131
-13371.11328125,41.7515,4542.82,18.1434,4685.66,1132,5660000,1132
-13227.4052734375,41.6327,4601.85,18.0428,4715.55,1133,5665000,1133
-13510.380859375,41.407,4448.32,18.2713,4714.35,1134,5670000,1134
-13538.1884765625,41.6948,4606.94,17.7146,4714.18,1135,5675000,1135
-13471.775390625,42.0529,4396.22,17.4514,4706.39,1136,5680000,1136
-13491.716796875,41.9388,4113.24,17.7148,4725.28,1137,5685000,1137
-12785.5224609375,41.4541,3931.7,16.5353,4743.61,1138,5690000,1138
-13329.904296875,41.6354,4218.97,17.6124,4729.89,1139,5695000,1139
-13729.3037109375,41.0495,4264.66,18.4299,4733.29,1140,5700000,1140
-13512.189453125,41.4181,3550.56,17.6014,4743.32,1141,5705000,1141
-13834.556640625,41.6643,4329.24,18.2199,4713.4,1142,5710000,1142
-13605.9384765625,41.2263,4378.42,17.6612,4704.84,1143,5715000,1143
