Running Forward KL,Running Env Steps,Real Det Return,Itration,Real Sto Return,Running Update Time,Running Reverse KL,Reward Loss
36.9587,5705000,4787.04,1141,4738.69,1141,21.3027,-8031.3818359375
38.6324,5710000,4794.44,1142,4705.65,1142,22.4264,-8563.0439453125
38.9642,5715000,4823.06,1143,4723.64,1143,23.9865,-8598.7265625
39.0407,5720000,4845.02,1144,4732.2,1144,23.8802,-8741.625
38.5346,5725000,4779.28,1145,4714.66,1145,22.755,-8749.47265625
38.2675,5730000,4775.3,1146,4464.37,1146,22.8123,-8674.4482421875
38.5386,5735000,4720.42,1147,4652.17,1147,23.7155,-8572.484375
39.5522,5740000,4715.85,1148,4650.68,1148,23.1526,-9136.7412109375
37.7008,5745000,4888.36,1149,4818.11,1149,22.528,-8923.32421875
40.0303,5750000,4830.17,1150,4767.04,1150,23.9517,-9405.3798828125
39.3941,5755000,4727.52,1151,4696.57,1151,23.42,-9246.423828125
39.7163,5760000,4259.16,1152,4225.89,1152,22.011,-9359.4111328125
37.9101,5765000,3649.85,1153,3543.01,1153,19.8435,-8969.91015625
39.0067,5770000,4723.74,1154,4494.69,1154,20.7263,-9251.0009765625
38.6219,5775000,4746.26,1155,4157.07,1155,20.9201,-9191.24609375
40.2128,5780000,3830.72,1156,3455.31,1156,18.9441,-9944.923828125
41.6291,5785000,2266.61,1157,2098.27,1157,19.3143,-10457.826171875
41.2846,5790000,1674.36,1158,1522.4,1158,24.0714,-10111.8642578125
41.2369,5795000,1776.49,1159,2744.98,1159,20.7324,-10020.26171875
41.7535,5800000,1780.61,1160,2317.29,1160,20.8977,-10039.4375
41.1462,5805000,2162.49,1161,3492.94,1161,21.1951,-10108.638671875
39.72,5810000,4659.16,1162,3811.01,1162,25.0346,-9429.755859375
38.7249,5815000,3732.47,1163,2991.0,1163,25.6439,-9524.8759765625
37.4219,5820000,4464.36,1164,4393.2,1164,24.183,-8970.04296875
37.5264,5825000,3137.52,1165,4063.71,1165,25.9303,-9245.759765625
37.4779,5830000,4873.23,1166,4206.76,1166,22.6288,-8854.0
38.2128,5835000,1469.42,1167,3159.58,1167,24.0882,-9295.458984375
38.7259,5840000,2365.78,1168,3376.52,1168,20.4831,-9013.58203125
39.0276,5845000,4454.62,1169,3892.2,1169,22.7166,-9241.5029296875
37.9267,5850000,2223.64,1170,4483.43,1170,22.6464,-9147.20703125
36.7848,5855000,4384.44,1171,3155.78,1171,18.4015,-8842.8759765625
36.2997,5860000,2711.64,1172,4389.24,1172,18.7841,-8349.6875
37.452,5865000,4855.69,1173,4307.62,1173,19.0054,-8501.2890625
37.363,5870000,4126.26,1174,4329.67,1174,21.2163,-8845.705078125
38.4435,5875000,4471.68,1175,3704.61,1175,19.2998,-9293.0634765625
38.0172,5880000,4832.12,1176,3970.78,1176,21.9871,-9077.087890625
38.3731,5885000,4914.14,1177,4085.95,1177,21.5063,-9748.3017578125
38.724,5890000,2562.77,1178,3711.57,1178,26.0004,-9653.8388671875
38.9722,5895000,4640.65,1179,4171.07,1179,29.478,-9697.1884765625
37.6116,5900000,4774.61,1180,4161.3,1180,20.7048,-8854.8076171875
37.6963,5905000,1614.64,1181,3858.72,1181,25.1215,-9491.021484375
39.5013,5910000,4563.78,1182,3470.94,1182,43.835,-10013.0673828125
38.913,5915000,3927.94,1183,2331.31,1183,22.0943,-9785.51953125
39.2158,5920000,2839.07,1184,3277.38,1184,23.0681,-9926.2216796875
40.3342,5925000,3419.48,1185,3246.65,1185,31.6675,-10554.509765625
38.6265,5930000,3109.24,1186,3772.0,1186,30.1901,-9463.078125
37.6225,5935000,4596.96,1187,4388.67,1187,23.8419,-9269.216796875
37.9618,5940000,3202.51,1188,3048.25,1188,27.5168,-9612.4345703125
37.1218,5945000,3011.81,1189,4076.84,1189,21.0441,-9033.9169921875
37.5152,5950000,4268.14,1190,4571.16,1190,18.0919,-9369.474609375
38.2104,5955000,3296.77,1191,3885.65,1191,18.2115,-9854.2236328125
36.9268,5960000,4553.17,1192,4751.68,1192,19.2942,-8744.212890625
37.9139,5965000,4393.5,1193,4172.31,1193,19.736,-9072.6796875
37.2746,5970000,3792.81,1194,4312.46,1194,19.1625,-8921.4267578125
37.298,5975000,3206.83,1195,3626.97,1195,17.1823,-8412.6162109375
38.2085,5980000,4829.79,1196,3675.23,1196,17.145,-9472.5771484375
36.7065,5985000,4700.44,1197,4512.12,1197,17.3743,-9117.365234375
37.3764,5990000,4892.63,1198,3169.11,1198,17.7031,-9249.6181640625
37.5604,5995000,4878.97,1199,3751.45,1199,18.9082,-9552.07421875
37.5594,6000000,4731.41,1200,4509.75,1200,19.8354,-8804.8017578125
37.0449,6005000,4729.63,1201,4670.57,1201,19.2106,-8953.04296875
37.1362,6010000,4839.14,1202,4685.36,1202,19.4342,-8982.2841796875
36.9017,6015000,4362.0,1203,4411.02,1203,17.6389,-9193.41796875
36.4038,6020000,4581.36,1204,4604.49,1204,16.7706,-9064.7939453125
36.6457,6025000,4698.34,1205,4525.53,1205,17.4062,-9093.291015625
37.3952,6030000,4629.18,1206,4164.2,1206,16.4497,-9884.3154296875
36.0031,6035000,4118.87,1207,4649.97,1207,18.809,-9060.8046875
36.6806,6040000,4099.36,1208,4701.1,1208,17.6508,-9063.23828125
37.5625,6045000,4184.08,1209,4163.46,1209,17.5829,-8315.763671875
38.3437,6050000,4398.95,1210,4205.93,1210,20.5308,-8902.158203125
39.392,6055000,4188.06,1211,4385.13,1211,19.5378,-9050.5830078125
43.7983,6060000,3767.43,1212,3863.0,1212,22.845,-10299.9873046875
43.1468,6065000,3754.56,1213,4065.85,1213,23.1074,-10037.9716796875
37.6004,6070000,4116.17,1214,4236.69,1214,17.4974,-8439.314453125
37.1782,6075000,4332.58,1215,4311.42,1215,17.8526,-8477.1923828125
40.9018,6080000,3806.05,1216,4220.45,1216,19.4474,-9885.1279296875
38.9013,6085000,4477.44,1217,4557.38,1217,18.6619,-9696.3173828125
36.2223,6090000,4772.1,1218,4759.05,1218,17.1318,-8334.650390625
36.7356,6095000,4811.02,1219,4710.64,1219,19.0317,-8834.2890625
41.2594,6100000,3958.96,1220,4207.13,1220,20.0819,-10031.978515625
36.8455,6105000,4742.42,1221,4711.45,1221,19.0009,-9460.4814453125
38.2847,6110000,4781.79,1222,4732.2,1222,19.5296,-9670.0615234375
38.549,6115000,4344.38,1223,4684.09,1223,19.7878,-9582.17578125
40.154,6120000,4191.37,1224,4527.03,1224,19.7376,-9677.4033203125
37.5384,6125000,4877.48,1225,4809.95,1225,19.4943,-9283.6494140625
38.9367,6130000,4819.72,1226,4139.58,1226,19.9242,-9574.046875
37.9303,6135000,4786.01,1227,4295.89,1227,21.3653,-10020.8876953125
38.3149,6140000,2882.24,1228,3013.68,1228,18.8566,-10357.25390625
37.1173,6145000,4513.38,1229,4099.23,1229,19.9735,-9336.0244140625
36.7763,6150000,4574.16,1230,4603.32,1230,18.3567,-9183.0986328125
37.5526,6155000,4359.64,1231,4496.64,1231,18.0722,-9062.482421875
37.7445,6160000,4857.55,1232,3920.15,1232,16.7587,-9747.548828125
37.1124,6165000,4882.72,1233,4463.22,1233,18.8872,-8822.4228515625
37.9474,6170000,4455.0,1234,3160.88,1234,16.0352,-9305.7841796875
39.5964,6175000,4405.21,1235,3349.49,1235,17.5671,-10685.794921875
37.704,6180000,4847.92,1236,4568.68,1236,17.1612,-9336.513671875
37.1695,6185000,4606.69,1237,4210.37,1237,17.0399,-9316.5947265625
36.6445,6190000,4895.14,1238,4170.02,1238,19.7061,-8829.3955078125
37.7722,6195000,3919.34,1239,3559.71,1239,17.2151,-9620.8505859375
38.594,6200000,2209.36,1240,3219.44,1240,18.8807,-9926.8125
36.6156,6205000,4148.57,1241,3934.93,1241,17.8693,-9472.8984375
37.6716,6210000,4784.97,1242,4802.27,1242,19.7192,-9227.1806640625
37.3131,6215000,4513.35,1243,4049.94,1243,18.391,-8940.712890625
36.5541,6220000,4440.18,1244,4765.31,1244,17.1201,-9117.7119140625
37.5762,6225000,4460.22,1245,4176.38,1245,18.3836,-8974.517578125
38.2299,6230000,4508.8,1246,4377.74,1246,19.4158,-9007.3056640625
37.4978,6235000,4785.25,1247,4557.22,1247,17.6365,-9084.5947265625
37.9146,6240000,4782.26,1248,4775.67,1248,19.18,-8991.037109375
49.4677,6245000,533.12,1249,526.38,1249,32.4162,-9832.9560546875
45.3178,6250000,1442.98,1250,1261.49,1250,45.0647,-10771.474609375
41.4471,6255000,3812.81,1251,2618.26,1251,19.5355,-10338.7890625
42.3406,6260000,3659.98,1252,3661.14,1252,22.9475,-9885.8466796875
40.8055,6265000,4540.69,1253,4592.27,1253,25.5299,-9662.0595703125
40.6539,6270000,4504.54,1254,4548.67,1254,26.1436,-8698.9072265625
40.5469,6275000,4322.77,1255,3426.81,1255,22.598,-9339.923828125
39.5634,6280000,4610.87,1256,4638.86,1256,24.585,-8772.484375
38.8469,6285000,4585.51,1257,4621.16,1257,22.0971,-8894.703125
38.7219,6290000,4609.47,1258,4630.73,1258,22.7784,-9107.0634765625
38.7229,6295000,4553.05,1259,4585.51,1259,23.1132,-9259.26171875
38.536,6300000,4658.96,1260,4666.6,1260,22.3184,-9224.2470703125
40.7398,6305000,4716.4,1261,4707.89,1261,22.8847,-9767.3896484375
39.6523,6310000,4693.55,1262,4671.39,1262,20.805,-9930.5361328125
40.0562,6315000,4693.37,1263,4762.45,1263,21.4794,-10040.7490234375
39.353,6320000,4803.79,1264,4645.13,1264,20.6721,-10055.033203125
39.1341,6325000,4748.16,1265,4758.43,1265,20.6507,-10046.9619140625
39.9459,6330000,4787.21,1266,4789.86,1266,20.0754,-10054.2978515625
40.6461,6335000,4692.81,1267,4702.55,1267,20.4455,-10242.2958984375
40.294,6340000,4639.85,1268,4636.66,1268,20.7,-10318.3857421875
39.8007,6345000,4709.58,1269,4726.72,1269,20.4629,-10140.630859375
39.3888,6350000,4695.43,1270,4701.96,1270,19.975,-10150.0107421875
39.6544,6355000,4700.32,1271,4689.65,1271,20.0014,-10095.84765625
39.6144,6360000,4585.59,1272,4619.26,1272,20.2596,-10220.8935546875
39.887,6365000,4624.69,1273,4623.72,1273,20.1103,-10518.927734375
39.0159,6370000,4691.06,1274,4692.29,1274,19.3479,-10134.052734375
38.2643,6375000,4749.16,1275,4756.07,1275,19.4294,-9803.8271484375
38.255,6380000,4745.99,1276,4735.54,1276,19.2094,-9667.4423828125
37.9683,6385000,4767.88,1277,4773.09,1277,19.1263,-9629.8623046875
38.802,6390000,4816.6,1278,4766.25,1278,18.9614,-10026.349609375
37.6411,6395000,4849.28,1279,4850.37,1279,19.4275,-9540.6728515625
38.1119,6400000,4778.94,1280,4786.45,1280,19.2338,-9741.353515625
38.1826,6405000,4877.77,1281,4843.92,1281,19.3205,-9575.380859375
38.809,6410000,4865.8,1282,4824.47,1282,19.4644,-9508.6494140625
37.7578,6415000,4782.16,1283,4791.04,1283,19.67,-9484.19140625
37.4518,6420000,4803.21,1284,4824.16,1284,19.2786,-9387.9951171875
37.9867,6425000,4739.89,1285,4741.63,1285,19.5646,-9421.384765625
36.9231,6430000,4797.98,1286,4815.19,1286,18.5701,-9166.7744140625
38.0073,6435000,4718.44,1287,4732.52,1287,19.3958,-9548.416015625
37.152,6440000,4806.23,1288,4805.49,1288,18.1627,-9378.5576171875
37.375,6445000,4750.51,1289,4764.93,1289,18.8015,-9540.501953125
37.5846,6450000,4764.2,1290,4764.66,1290,18.7965,-9609.7373046875
37.4689,6455000,4886.33,1291,4890.63,1291,19.6107,-9366.283203125
36.426,6460000,4854.4,1292,4867.98,1292,18.0249,-9135.8095703125
37.7838,6465000,4780.91,1293,4804.38,1293,18.8088,-9342.5888671875
37.1359,6470000,4833.81,1294,4830.95,1294,18.1594,-9376.380859375
36.6868,6475000,4842.82,1295,4621.66,1295,17.7021,-9113.83203125
37.3331,6480000,4847.4,1296,4833.03,1296,18.6879,-9241.4052734375
37.9797,6485000,4740.85,1297,4756.29,1297,18.4218,-9621.1279296875
37.4902,6490000,4860.82,1298,4838.47,1298,18.4182,-9278.8662109375
37.286,6495000,4845.29,1299,4828.58,1299,19.3573,-9446.16015625
37.7741,6500000,4898.91,1300,4864.49,1300,20.4595,-9516.744140625
38.8503,6505000,4864.12,1301,4804.15,1301,19.6869,-9447.98046875
37.9086,6510000,4906.95,1302,4848.68,1302,19.7252,-9358.5302734375
37.3448,6515000,4898.0,1303,4831.72,1303,18.4848,-9187.1337890625
36.8709,6520000,5051.31,1304,4949.18,1304,18.5865,-9051.767578125
36.7954,6525000,5118.41,1305,4982.62,1305,18.5714,-8889.4501953125
37.4178,6530000,4959.63,1306,4866.88,1306,19.1259,-9086.8251953125
36.6628,6535000,5035.23,1307,4894.54,1307,18.2916,-9137.3095703125
36.8983,6540000,5081.77,1308,4969.79,1308,18.4368,-8898.2255859375
36.9664,6545000,5083.38,1309,4923.33,1309,17.8477,-8925.7333984375
37.6808,6550000,4831.93,1310,4764.91,1310,19.607,-9142.48828125
37.5292,6555000,4977.43,1311,4679.68,1311,20.3044,-8943.2509765625
37.496,6560000,5001.51,1312,4900.96,1312,19.3196,-9103.3095703125
37.6689,6565000,5095.95,1313,4964.0,1313,20.0457,-9088.037109375
37.5783,6570000,5091.88,1314,4979.75,1314,20.1145,-9103.765625
37.1828,6575000,5101.12,1315,5029.3,1315,19.8284,-8703.1181640625
36.9434,6580000,5024.94,1316,4923.84,1316,19.4069,-9052.9599609375
37.6551,6585000,5078.63,1317,4971.34,1317,19.7387,-8988.5419921875
38.1252,6590000,5035.83,1318,4891.21,1318,19.6133,-9387.3330078125
36.9031,6595000,5029.25,1319,4892.33,1319,19.1275,-9244.0625
37.572,6600000,5080.04,1320,4759.49,1320,19.1272,-9406.693359375
37.1981,6605000,5117.91,1321,4844.27,1321,18.4399,-9433.064453125
37.2364,6610000,5025.22,1322,4882.24,1322,18.7624,-9048.4794921875
36.2927,6615000,5146.49,1323,4992.9,1323,17.8412,-8946.921875
37.0428,6620000,5014.69,1324,4948.4,1324,18.6833,-9165.9755859375
37.6448,6625000,5172.12,1325,5066.0,1325,19.8873,-9382.666015625
37.2453,6630000,5000.49,1326,4890.63,1326,19.3062,-9463.224609375
37.6091,6635000,5090.17,1327,4938.3,1327,19.2435,-9314.7490234375
37.1288,6640000,5064.28,1328,4971.26,1328,19.4165,-9574.91015625
36.8222,6645000,5116.45,1329,4971.47,1329,18.5527,-9407.21875
37.2967,6650000,5132.72,1330,4985.42,1330,19.5523,-9397.15625
37.1638,6655000,5091.37,1331,4963.69,1331,18.8696,-9602.6455078125
37.0098,6660000,5034.31,1332,4943.36,1332,19.6306,-9293.865234375
37.2375,6665000,5073.67,1333,4975.17,1333,18.4215,-9354.583984375
37.3229,6670000,4972.36,1334,4877.14,1334,18.513,-9473.958984375
37.6118,6675000,5040.11,1335,4931.55,1335,18.6259,-9740.6630859375
37.6534,6680000,5016.13,1336,4922.57,1336,19.7784,-9626.173828125
37.2509,6685000,5097.12,1337,5001.16,1337,18.967,-9640.8017578125
37.4565,6690000,5075.37,1338,5006.2,1338,18.8701,-9837.388671875
37.9156,6695000,5105.56,1339,5036.53,1339,18.4377,-9484.44140625
37.6843,6700000,5061.33,1340,5024.92,1340,17.9207,-9608.4130859375
38.274,6705000,5094.9,1341,5037.46,1341,18.3162,-9695.884765625
37.6338,6710000,5096.05,1342,5005.26,1342,17.8787,-9456.7919921875
38.1793,6715000,5117.97,1343,5068.88,1343,17.9902,-9489.998046875
38.6889,6720000,5091.74,1344,5014.3,1344,17.8694,-10058.833984375
38.4347,6725000,5105.25,1345,5019.7,1345,17.7039,-9800.7275390625
38.7236,6730000,4746.4,1346,4456.21,1346,17.5194,-9932.84375
37.9674,6735000,5041.62,1347,5004.12,1347,18.4289,-9739.751953125
37.4247,6740000,5021.91,1348,4943.03,1348,15.3787,-10038.068359375
37.8229,6745000,5077.13,1349,4885.12,1349,15.7363,-9967.873046875
37.962,6750000,5031.51,1350,4700.17,1350,17.0438,-9717.4755859375
37.6546,6755000,5018.29,1351,4965.15,1351,16.8099,-9908.130859375
37.295,6760000,5066.24,1352,4654.08,1352,17.4205,-9637.3095703125
37.4415,6765000,4986.95,1353,4896.21,1353,17.2076,-9957.609375
37.7923,6770000,5068.3,1354,4797.52,1354,19.2193,-9926.2568359375
37.1489,6775000,5081.36,1355,5021.42,1355,18.1791,-9522.056640625
37.5613,6780000,5065.84,1356,4554.86,1356,16.441,-10134.3798828125
37.6143,6785000,3807.01,1357,4662.93,1357,17.0851,-9864.3642578125
38.0652,6790000,5176.51,1358,4898.99,1358,18.0348,-9887.7109375
37.5111,6795000,5047.44,1359,5028.62,1359,19.0933,-9686.7724609375
37.7308,6800000,5038.05,1360,4983.26,1360,18.2791,-9429.607421875
38.0326,6805000,4993.73,1361,4043.19,1361,17.4141,-9783.689453125
37.7554,6810000,4995.03,1362,4094.43,1362,18.8421,-9586.439453125
37.9084,6815000,5023.18,1363,4784.56,1363,18.7621,-9681.615234375
38.5307,6820000,4948.37,1364,4966.2,1364,19.3322,-9687.7197265625
38.5387,6825000,4813.06,1365,4760.1,1365,16.7875,-10287.916015625
38.8008,6830000,4976.27,1366,4788.48,1366,18.0581,-10079.912109375
38.1558,6835000,5019.75,1367,4988.2,1367,18.7915,-10263.9560546875
37.4334,6840000,4921.78,1368,3879.17,1368,18.705,-9862.87109375
38.4341,6845000,4927.25,1369,4600.53,1369,17.8202,-10305.734375
38.589,6850000,4994.24,1370,4874.33,1370,20.2068,-10179.3291015625
38.198,6855000,5001.27,1371,4977.29,1371,19.3505,-10037.1435546875
37.2551,6860000,5057.58,1372,5038.38,1372,18.7987,-9857.8759765625
37.233,6865000,4985.75,1373,4979.74,1373,17.9848,-9831.5146484375
38.2632,6870000,4940.88,1374,4876.9,1374,18.6126,-10131.9462890625
37.5473,6875000,4931.19,1375,4755.87,1375,16.9726,-10308.6171875
37.9382,6880000,4906.55,1376,4971.26,1376,17.4685,-10255.47265625
37.4079,6885000,4993.21,1377,4773.14,1377,17.1165,-10303.6171875
37.0188,6890000,5097.19,1378,5013.93,1378,16.6515,-10096.650390625
37.4806,6895000,4694.39,1379,3659.97,1379,14.7049,-10631.126953125
36.8266,6900000,4145.34,1380,3879.95,1380,14.4539,-10773.701171875
36.9083,6905000,5047.63,1381,4846.03,1381,17.0025,-9856.953125
39.1463,6910000,4990.37,1382,4080.33,1382,14.5975,-10867.5458984375
38.0191,6915000,5033.43,1383,5042.86,1383,17.6747,-10334.43359375
38.1031,6920000,5066.42,1384,5036.45,1384,17.9398,-10239.814453125
37.42,6925000,5104.22,1385,4722.46,1385,18.0938,-10270.2099609375
38.4399,6930000,5126.35,1386,5045.81,1386,18.5556,-10350.064453125
38.1742,6935000,5134.6,1387,4482.36,1387,19.0228,-10301.59765625
37.0928,6940000,5015.73,1388,5116.9,1388,17.6815,-10041.8544921875
37.9388,6945000,4704.36,1389,4706.56,1389,17.182,-10513.0224609375
38.1507,6950000,5083.52,1390,4998.6,1390,17.9157,-10313.3466796875
37.9327,6955000,5119.22,1391,5050.76,1391,18.5154,-10203.8876953125
37.7013,6960000,5157.97,1392,5079.66,1392,17.6172,-10203.6826171875
37.366,6965000,5121.21,1393,5057.37,1393,17.0991,-9708.494140625
38.0825,6970000,5141.55,1394,4917.85,1394,18.2289,-10299.7841796875
36.6869,6975000,5155.91,1395,5075.93,1395,17.8701,-9637.1328125
37.2663,6980000,5186.74,1396,5091.22,1396,18.4779,-10377.078125
38.2148,6985000,5181.3,1397,5100.33,1397,18.2377,-10501.431640625
37.5104,6990000,5151.08,1398,4664.23,1398,17.5935,-10589.9755859375
37.6448,6995000,5106.91,1399,5044.5,1399,18.3146,-10548.2626953125
38.2624,7000000,5072.64,1400,4849.32,1400,19.1856,-10632.8427734375
37.7838,7005000,5142.93,1401,4923.09,1401,18.1529,-10459.6748046875
37.529,7010000,5081.23,1402,5031.17,1402,17.5446,-10299.9365234375
37.6628,7015000,5104.61,1403,4596.18,1403,17.5209,-10547.5439453125
36.707,7020000,5177.86,1404,5057.06,1404,15.3873,-10382.3837890625
37.4611,7025000,5163.07,1405,4660.09,1405,16.3884,-10517.751953125
37.064,7030000,5174.3,1406,5085.09,1406,17.6047,-10089.6513671875
36.1756,7035000,5240.03,1407,5050.7,1407,16.3182,-10174.732421875
36.8131,7040000,5190.88,1408,4905.34,1408,17.4917,-10028.8544921875
35.684,7045000,5226.0,1409,4671.06,1409,15.2171,-9727.03515625
36.1693,7050000,5012.22,1410,4991.79,1410,17.7861,-9868.53125
35.977,7055000,5204.52,1411,5137.2,1411,17.1301,-9659.1845703125
37.9836,7060000,4751.52,1412,4705.67,1412,19.3592,-10590.0498046875
37.5586,7065000,4725.5,1413,4709.15,1413,19.0427,-10432.0107421875
36.7207,7070000,4926.87,1414,4930.24,1414,17.2866,-10349.919921875
35.3431,7075000,5118.07,1415,4420.74,1415,17.8553,-9643.400390625
36.3248,7080000,5115.18,1416,5035.18,1416,16.137,-9264.5888671875
34.9369,7085000,5189.23,1417,5171.19,1417,17.277,-9332.0732421875
36.6902,7090000,5153.62,1418,5089.09,1418,19.004,-10140.33984375
36.616,7095000,1827.13,1419,4147.38,1419,19.6097,-10243.62890625
36.0615,7100000,5194.38,1420,4899.23,1420,18.3245,-10165.703125
37.2264,7105000,5157.75,1421,5111.95,1421,18.9033,-10428.9912109375
38.9569,7110000,5233.28,1422,5126.77,1422,20.1125,-10746.1318359375
35.8434,7115000,5248.9,1423,5163.56,1423,18.6012,-10006.6162109375
36.7838,7120000,5105.68,1424,5120.29,1424,18.8342,-10320.962890625
36.832,7125000,5075.79,1425,4860.98,1425,18.081,-10063.1533203125
37.4665,7130000,5118.77,1426,5046.73,1426,18.219,-10256.6767578125
38.2823,7135000,4839.25,1427,4665.56,1427,19.4706,-10545.9189453125
37.6136,7140000,4897.2,1428,4702.34,1428,18.7742,-9769.2607421875
35.8436,7145000,5109.02,1429,4639.7,1429,16.8614,-9589.05078125
36.5169,7150000,5057.54,1430,4370.56,1430,17.5823,-10344.2578125
37.4777,7155000,5098.65,1431,4846.29,1431,17.9419,-10696.3134765625
38.35,7160000,2269.7,1432,3577.67,1432,18.3236,-11241.0224609375
36.0519,7165000,5102.0,1433,3853.7,1433,16.6567,-10318.4853515625
37.1019,7170000,5251.59,1434,4899.21,1434,18.4512,-10238.44140625
35.9624,7175000,5222.27,1435,4722.78,1435,16.94,-9927.607421875
36.3767,7180000,2469.15,1436,4656.47,1436,18.2308,-10375.4384765625
37.7954,7185000,4559.58,1437,3802.83,1437,21.3538,-11115.666015625
36.3176,7190000,4769.61,1438,5144.95,1438,17.8667,-10555.07421875
36.1721,7195000,5170.71,1439,5149.03,1439,18.9694,-9781.884765625
37.1169,7200000,4960.81,1440,4997.56,1440,18.2245,-10042.7216796875
37.2628,7205000,4828.98,1441,4978.69,1441,18.8804,-9944.888671875
36.9837,7210000,4806.1,1442,5011.52,1442,18.9432,-10116.6416015625
38.349,7215000,3022.54,1443,2703.02,1443,19.2718,-11520.3955078125
38.5628,7220000,5150.61,1444,4523.13,1444,18.3006,-10678.93359375
37.9001,7225000,5247.11,1445,4880.89,1445,18.3748,-10506.328125
37.4528,7230000,5232.2,1446,4158.39,1446,19.5283,-10435.3896484375
37.1952,7235000,5063.63,1447,5018.52,1447,18.942,-9886.326171875
37.4743,7240000,5169.02,1448,5180.28,1448,19.7974,-9709.51953125
37.0386,7245000,4723.63,1449,4885.41,1449,18.7668,-10122.87109375
38.2928,7250000,4354.11,1450,4628.53,1450,17.7224,-10910.9873046875
38.0833,7255000,4817.66,1451,4685.21,1451,19.5706,-10052.0244140625
36.9709,7260000,5224.16,1452,5217.24,1452,19.3708,-9324.9912109375
37.2134,7265000,4661.12,1453,5059.28,1453,19.1926,-9782.0126953125
38.3597,7270000,4685.74,1454,4873.37,1454,18.5876,-10885.021484375
38.2344,7275000,4755.63,1455,4822.86,1455,17.7297,-10555.765625
37.6212,7280000,4620.96,1456,4658.66,1456,18.265,-10345.6513671875
38.7845,7285000,4711.67,1457,4040.21,1457,19.0241,-10804.0029296875
39.2274,7290000,4575.82,1458,4577.09,1458,19.4308,-11048.1162109375
40.5276,7295000,4325.28,1459,4439.78,1459,19.4499,-11396.5986328125
38.4469,7300000,4494.83,1460,4198.21,1460,18.6634,-10430.34765625
39.8569,7305000,4469.83,1461,4513.35,1461,19.5998,-10890.787109375
39.5949,7310000,4581.31,1462,3541.64,1462,20.3408,-11396.3544921875
39.2187,7315000,4441.81,1463,4575.0,1463,19.3771,-10683.8818359375
38.496,7320000,2155.96,1464,3897.42,1464,20.5111,-11064.4736328125
40.5866,7325000,2370.89,1465,2768.5,1465,23.7136,-11860.4658203125
39.9734,7330000,4773.57,1466,4247.33,1466,23.902,-11819.3564453125
42.5588,7335000,1087.54,1467,1469.81,1467,25.4242,-12846.3466796875
37.9849,7340000,1430.65,1468,3182.01,1468,18.1236,-10680.9638671875
38.3428,7345000,4877.64,1469,4906.27,1469,20.8557,-10925.0810546875
39.6251,7350000,4636.92,1470,4610.7,1470,21.0986,-10918.0546875
39.1658,7355000,4864.25,1471,4827.18,1471,20.2164,-11281.6220703125
39.1572,7360000,4870.67,1472,4009.68,1472,20.3172,-10965.892578125
37.1209,7365000,4740.65,1473,4608.47,1473,18.4461,-10127.21484375
37.1218,7370000,4952.08,1474,4494.54,1474,19.1279,-10248.3740234375
38.6341,7375000,4856.94,1475,4866.17,1475,19.4426,-10878.7275390625
37.7982,7380000,5003.38,1476,3696.38,1476,18.7584,-10584.74609375
38.4197,7385000,4829.04,1477,4889.81,1477,18.9784,-10955.890625
38.9982,7390000,4982.5,1478,2989.83,1478,19.2918,-11204.091796875
38.3222,7395000,4874.54,1479,4013.04,1479,21.3893,-11254.48046875
37.5857,7400000,4996.45,1480,4944.07,1480,20.1383,-11018.9404296875
38.1111,7405000,5038.75,1481,4871.14,1481,18.1774,-10831.236328125
38.1658,7410000,4935.28,1482,4931.37,1482,19.3353,-10926.1484375
38.1522,7415000,5022.98,1483,4915.69,1483,18.8425,-11275.5185546875
39.0966,7420000,4949.51,1484,4583.43,1484,20.2121,-11482.6943359375
38.487,7425000,5036.66,1485,4984.0,1485,22.1152,-11355.064453125
38.1981,7430000,5030.66,1486,4345.31,1486,19.4205,-11036.685546875
38.4193,7435000,4962.94,1487,4565.84,1487,21.4864,-11332.021484375
39.0778,7440000,4893.98,1488,4431.5,1488,23.0335,-11328.4091796875
38.3551,7445000,4924.0,1489,4419.69,1489,21.0762,-11113.5791015625
37.9424,7450000,5043.59,1490,4830.21,1490,18.5384,-10453.552734375
38.0378,7455000,4894.47,1491,4705.4,1491,19.3517,-10509.5791015625
38.0208,7460000,4810.6,1492,4861.52,1492,19.1752,-10676.873046875
37.9874,7465000,5028.33,1493,4730.51,1493,20.6423,-10688.009765625
39.3445,7470000,4928.61,1494,4884.47,1494,20.5469,-10900.36328125
38.2694,7475000,4982.79,1495,4703.83,1495,19.6043,-10884.16015625
38.7107,7480000,4927.62,1496,4893.36,1496,20.2879,-10793.35546875
38.2947,7485000,5040.71,1497,4970.13,1497,18.8519,-10587.470703125
37.9583,7490000,5165.58,1498,5074.96,1498,18.6387,-9966.046875
37.7436,7495000,5159.8,1499,4785.17,1499,17.6973,-10002.958984375
